actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
255,PT05M49.00S,2023-12-09T01:52:40.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,85.89027595269383,36.27450980392157,1610612750,40,46,2023-12-09T01:52:43Z,2520000,False,-69.0,80.0,1,right,MISS K. Towns 10' driving floating bank Shot,[1626157],1610612750.0,MIN,driving floating bank,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Left,10.55,Missed,,,,,,,,,,,,,,,,,,
256,PT05M47.00S,2023-12-09T01:52:42.5Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,40,46,2023-12-09T01:52:43Z,2530000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Left,,,255.0,1.0,1.0,0.0,,,,,,,,,,,,,,
257,PT05M32.00S,2023-12-09T01:52:58.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,9.806176084099869,55.14705882352941,1610612763,42,46,2023-12-09T01:53:01Z,2540000,False,-26.0,40.0,1,left,J. Nowell driving floating bank Jump Shot (2 PTS),[1629669],1610612763.0,MEM,driving floating bank,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,4.73,Made,,,,,2.0,,,,,,,,,,,,,
258,PT05M17.00S,2023-12-09T01:53:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.06636005256242,51.470588235294116,1610612750,42,46,2023-12-09T01:53:16Z,2550000,False,7.0,22.0,1,right,MISS N. Reid driving finger roll Layup,[1629675],1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
259,PT05M14.00S,2023-12-09T01:53:15.8Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,42,46,2023-12-09T01:53:16Z,2560000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,258.0,4.0,3.0,1.0,,,,,,,,,,,,,,
260,PT05M14.00S,2023-12-09T01:53:15.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,94.40999984741211,50.0,1610612750,42,48,2023-12-09T01:53:15Z,2570000,False,0.0,0.0,1,right,K. Towns tip Layup (14 PTS),[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,14.0,,,,,,,,,,,,,
261,PT04M58.00S,2023-12-09T01:53:31.5Z,2,REGULAR,3pt,Jump Shot,[],1631223,26.62614980289093,18.872549019607842,1610612763,42,48,2023-12-09T01:53:35Z,2580000,False,156.0,198.0,1,left,MISS D. Roddy 25' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
262,PT04M54.00S,2023-12-09T01:53:35.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,42,48,2023-12-09T01:53:35Z,2590000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,261.0,5.0,4.0,1.0,,,,,,,,,,,,,,
263,PT04M47.00S,2023-12-09T01:53:46.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629669,,,1610612750,42,48,2023-12-09T01:54:01Z,2600000,False,,,0,,J. Nowell personal FOUL (2 PF) (Milton 2 FT),"[1629669, 1629003]",1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,,,,,,,,201245.0,,,,,,,2.0,0.0,Milton,1629003.0,,
265,PT04M47.00S,2023-12-09T01:54:14.7Z,2,REGULAR,freethrow,1 of 2,[],1629003,,,1610612750,42,49,2023-12-09T01:54:14Z,2620000,False,,,0,,S. Milton Free Throw 1 of 2 (9 PTS),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
266,PT04M47.00S,2023-12-09T01:54:15.4Z,2,REGULAR,substitution,out,[],1630214,,,1610612750,42,49,2023-12-09T01:54:21Z,2630000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M47.00S,2023-12-09T01:54:15.4Z,2,REGULAR,substitution,in,[],202687,,,1610612750,42,49,2023-12-09T01:54:21Z,2640000,False,,,0,,SUB in: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M47.00S,2023-12-09T01:54:32.3Z,2,REGULAR,freethrow,2 of 2,[],1629003,,,1610612750,42,50,2023-12-09T01:54:32Z,2650000,False,,,0,,S. Milton Free Throw 2 of 2 (10 PTS),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
269,PT04M38.00S,2023-12-09T01:54:45.7Z,2,REGULAR,foul,personal,[],1629638,,,1610612763,42,50,2023-12-09T01:55:11Z,2660000,False,,,0,,N. Alexander-Walker personal FOUL (2 PF),"[1629638, 1630217]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,2003.0,,,,,,,2.0,0.0,Bane,1630217.0,,
271,PT04M38.00S,2023-12-09T01:54:52.9Z,2,REGULAR,substitution,out,[],201144,,,1610612763,42,50,2023-12-09T01:55:03Z,2680000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M38.00S,2023-12-09T01:54:52.9Z,2,REGULAR,substitution,out,[],1629003,,,1610612763,42,50,2023-12-09T01:55:03Z,2690000,False,,,0,,SUB out: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M38.00S,2023-12-09T01:54:52.9Z,2,REGULAR,substitution,in,[],1628972,,,1610612763,42,50,2023-12-09T01:55:03Z,2700000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M38.00S,2023-12-09T01:54:52.9Z,2,REGULAR,substitution,in,[],203937,,,1610612763,42,50,2023-12-09T01:55:03Z,2710000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M24.00S,2023-12-09T01:55:23.6Z,2,REGULAR,2pt,Jump Shot,[],1630217,25.837713534822605,46.07843137254902,1610612763,42,50,2023-12-09T01:55:26Z,2720000,False,20.0,190.0,1,left,MISS D. Bane 19' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,19.14,Missed,,,,,,,,,,,,,,,,,,
276,PT04M22.00S,2023-12-09T01:55:25.6Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,42,50,2023-12-09T01:55:26Z,2730000,False,,,0,,K. Anderson REBOUND (Off:1 Def:3),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,,,275.0,4.0,3.0,1.0,,,,,,,,,,,,,,
277,PT04M14.00S,2023-12-09T01:55:33.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,89.30683311432325,57.59803921568627,1610612750,42,50,2023-12-09T01:55:36Z,2740000,False,38.0,48.0,1,right,MISS K. Towns 6' driving floating bank Shot,[1626157],1610612750.0,MIN,driving floating bank,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,,,,,,
278,PT04M11.00S,2023-12-09T01:55:36.0Z,2,REGULAR,rebound,defensive,[],202687,,,1610612763,42,50,2023-12-09T01:55:36Z,2750000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,,,
279,PT04M08.00S,2023-12-09T01:55:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631223,6.258212877792378,45.588235294117645,1610612763,44,50,2023-12-09T01:55:44Z,2760000,False,22.0,6.0,1,left,D. Roddy running Layup (7 PTS),[1631223],1610612763.0,MEM,running,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,7.0,,,,,,,,,,,,,
280,PT03M46.00S,2023-12-09T01:56:01.4Z,2,REGULAR,2pt,Jump Shot,[],1626157,74.06373193166885,54.90196078431373,1610612750,44,50,2023-12-09T01:56:04Z,2770000,False,25.0,191.0,1,right,MISS K. Towns 19' fadeaway Shot,[1626157],1610612750.0,MIN,fadeaway,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,19.29,Missed,,,,,,,,,,,,,,,,,,
281,PT03M44.00S,2023-12-09T01:56:03.4Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,44,50,2023-12-09T01:56:04Z,2780000,False,,,0,,S. Aldama REBOUND (Off:3 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Center,,,280.0,7.0,4.0,3.0,,,,,,,,,,,,,,
282,PT03M39.00S,2023-12-09T01:56:11.8Z,2,REGULAR,foul,personal,[],1628972,,,1610612763,44,50,2023-12-09T01:56:28Z,2790000,False,,,0,,T. Brown Jr. personal FOUL (2 PF),"[1628972, 1629669]",1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,,,,,,,2.0,0.0,Nowell,1629669.0,,
284,PT03M29.00S,2023-12-09T01:56:36.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631223,12.828515111695138,50.49019607843137,1610612763,44,50,2023-12-09T01:56:40Z,2810000,False,-2.0,68.0,1,left,MISS D. Roddy 6' driving Hook - blocked,"[1631223, 1629675]",1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
285,PT03M29.00S,2023-12-09T01:56:36.1Z,2,REGULAR,block,,[],1629675,,,1610612763,44,50,2023-12-09T01:56:38Z,2820000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT03M26.00S,2023-12-09T01:56:39.1Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612750,44,50,2023-12-09T01:56:40Z,2830000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,,,
287,PT03M20.00S,2023-12-09T01:56:45.1Z,2,REGULAR,3pt,Jump Shot,[],1629675,70.12155059132719,26.47058823529412,1610612750,44,50,2023-12-09T01:56:48Z,2840000,False,-118.0,228.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
288,PT03M17.00S,2023-12-09T01:56:48.1Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,44,50,2023-12-09T01:56:48Z,2850000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,287.0,1.0,1.0,0.0,,,,,,,,,,,,,,
289,PT03M15.00S,2023-12-09T01:56:51.1Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612763,44,50,2023-12-09T01:56:59Z,2860000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Aldama 2 FT),"[1629675, 1630583]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,,,,,,,1.0,0.0,Aldama,1630583.0,,
291,PT03M15.00S,2023-12-09T01:57:20.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630583,,,1610612763,45,50,2023-12-09T01:57:20Z,2880000,False,,,0,,S. Aldama Free Throw 1 of 2 (5 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
292,PT03M15.00S,2023-12-09T01:57:37.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630583,,,1610612763,46,50,2023-12-09T01:57:37Z,2890000,False,,,0,,S. Aldama Free Throw 2 of 2 (6 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
293,PT03M15.00S,2023-12-09T01:57:42.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,46,50,2023-12-09T01:57:42Z,2900000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M15.00S,2023-12-09T02:00:01.2Z,2,REGULAR,substitution,in,[],203497,,,1610612750,46,50,2023-12-09T02:00:31Z,2920000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M15.00S,2023-12-09T02:00:01.2Z,2,REGULAR,substitution,out,[],1626157,,,1610612750,46,50,2023-12-09T02:11:13Z,2925000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M02.00S,2023-12-09T02:00:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,82.21090670170827,48.03921568627451,1610612750,46,50,2023-12-09T02:00:56Z,2930000,False,-10.0,115.0,1,right,MISS N. Alexander-Walker 11' driving floating Shot,[1629638],1610612750.0,MIN,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,11.51,Missed,,,,,,,,,,,,,,,,,,
297,PT03M01.00S,2023-12-09T02:00:54.6Z,2,REGULAR,rebound,defensive,[],202687,,,1610612763,46,50,2023-12-09T02:00:56Z,2940000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:3),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,,,
298,PT02M58.00S,2023-12-09T02:01:00.2Z,2,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,46,50,2023-12-09T02:01:04Z,2950000,False,,,0,,D. Bane bad pass out-of-bounds TURNOVER (3 TO),[1630217],1610612763.0,MEM,bad pass,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right,,,,,,,,201245.0,,,,3.0,,,,,,,,
299,PT02M44.00S,2023-12-09T02:01:23.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612750,46,50,2023-12-09T02:01:32Z,2960000,False,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Anderson 2 FT),"[202687, 203937]",1610612763.0,MEM,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2003.0,,,,,,,2.0,0.0,Anderson,203937.0,,
301,PT02M44.00S,2023-12-09T02:02:00.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203937,,,1610612750,46,51,2023-12-09T02:02:00Z,2980000,False,,,0,,K. Anderson Free Throw 1 of 2 (2 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
302,PT02M44.00S,2023-12-09T02:02:13.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203937,,,1610612750,46,52,2023-12-09T02:02:13Z,2990000,False,,,0,,K. Anderson Free Throw 2 of 2 (3 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
303,PT02M27.00S,2023-12-09T02:02:31.8Z,2,REGULAR,2pt,Jump Shot,[],1630217,21.23850197109067,30.392156862745097,1610612763,46,52,2023-12-09T02:02:34Z,3000000,False,98.0,147.0,1,left,MISS D. Bane 17' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,17.68,Missed,,,,,,,,,,,,,,,,,,
304,PT02M24.00S,2023-12-09T02:02:34.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,46,52,2023-12-09T02:02:34Z,3010000,False,,,0,,R. Gobert REBOUND (Off:5 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,303.0,8.0,3.0,5.0,,,,,,,,,,,,,,
305,PT02M18.00S,2023-12-09T02:02:40.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,66.96780551905388,50.98039215686274,1610612750,46,52,2023-12-09T02:02:54Z,3020000,False,5.0,258.0,1,right,MISS N. Reid 25' running pullup 3PT,[1629675],1610612750.0,MIN,running pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
306,PT02M18.00S,2023-12-09T02:02:40.6Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,46,52,2023-12-09T02:10:14Z,3030000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,305.0,2.0,2.0,0.0,,,,,,,,,,,,,,
307,PT02M08.00S,2023-12-09T02:02:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,7.966491458607096,49.50980392156863,1610612763,48,52,2023-12-09T02:03:00Z,3040000,False,2.0,22.0,1,left,D. Roddy Layup (9 PTS),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,9.0,,,,,,,,,,,,,
310,PT01M40.00S,2023-12-09T02:03:20.4Z,2,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,48,52,2023-12-09T02:03:26Z,3050000,False,,,0,,K. Anderson bad pass out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,bad pass,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,2003.0,,,,1.0,,,,,,,,
311,PT01M40.00S,2023-12-09T02:03:36.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612763,48,52,2023-12-09T02:03:46Z,3060000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M40.00S,2023-12-09T02:03:36.0Z,2,REGULAR,substitution,in,[],201144,,,1610612763,48,52,2023-12-09T02:03:46Z,3070000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M30.00S,2023-12-09T02:03:56.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,32.53942181340342,45.09803921568628,1610612763,51,52,2023-12-09T02:04:00Z,3080000,False,25.0,253.0,1,left,D. Bane 25' 3PT  (8 PTS) (S. Aldama 2 AST),"[1630217, 1630583]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.46,Made,,,,,8.0,,S. Aldama,1630583.0,2.0,,,,,,,,,
315,PT01M13.00S,2023-12-09T02:04:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,81.15965834428384,42.64705882352941,1610612750,51,54,2023-12-09T02:04:16Z,3100000,False,-37.0,125.0,1,right,M. Conley 12' driving floating Jump Shot (4 PTS) (R. Gobert 1 AST),"[201144, 203497]",1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,12.99,Made,,,,,4.0,,R. Gobert,203497.0,1.0,,,,,,,,,
317,PT00M56.60S,2023-12-09T02:04:39.8Z,2,REGULAR,3pt,Jump Shot,[],1630583,32.013797634691194,47.794117647058826,1610612763,51,54,2023-12-09T02:04:43Z,3120000,False,11.0,248.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,24.86,Missed,,,,,,,,,,,,,,,,,,
318,PT00M53.90S,2023-12-09T02:04:42.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,51,54,2023-12-09T02:04:43Z,3130000,False,,,0,,R. Gobert REBOUND (Off:5 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,317.0,9.0,4.0,5.0,,,,,,,,,,,,,,
319,PT00M48.40S,2023-12-09T02:04:48.9Z,2,REGULAR,3pt,Jump Shot,[],1629638,92.06636005256242,4.166666666666666,1610612750,51,57,2023-12-09T02:04:53Z,3140000,False,-229.0,22.0,1,right,N. Alexander-Walker 3PT pullup (6 PTS) (T. Brown Jr. 2 AST),"[1629638, 1628972]",1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.03,Made,,,,,6.0,,T. Brown Jr.,1628972.0,2.0,,,,,,,,,
321,PT00M36.80S,2023-12-09T02:05:03.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,19.92444152431012,36.029411764705884,1610612763,53,57,2023-12-09T02:05:07Z,3160000,False,70.0,135.0,1,left,D. Bane 15' pullup Jump Shot (10 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,15.18,Made,,,,,10.0,,,,,,,,,,,,,
322,PT00M27.30S,2023-12-09T02:05:21.1Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629669,,,1610612750,53,57,2023-12-09T02:05:28Z,3170000,False,,,0,,J. Nowell shooting personal FOUL (3 PF) (Conley 3 FT),"[1629669, 201144]",1610612763.0,MEM,shooting,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,,,,2003.0,,,,,,,3.0,0.0,Conley,201144.0,,
324,PT00M27.30S,2023-12-09T02:06:00.6Z,2,REGULAR,freethrow,1 of 3,[],201144,,,1610612750,53,58,2023-12-09T02:06:00Z,3190000,False,,,0,,M. Conley Free Throw 1 of 3 (5 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
325,PT00M27.30S,2023-12-09T02:06:23.0Z,2,REGULAR,freethrow,2 of 3,[],201144,,,1610612750,53,59,2023-12-09T02:06:23Z,3200000,False,,,0,,M. Conley Free Throw 2 of 3 (6 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
326,PT00M27.30S,2023-12-09T02:06:23.9Z,2,REGULAR,substitution,out,[],202687,,,1610612750,53,59,2023-12-09T02:06:31Z,3210000,False,,,0,,SUB out: B. Biyombo,[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M27.30S,2023-12-09T02:06:23.9Z,2,REGULAR,substitution,out,[],1629669,,,1610612750,53,59,2023-12-09T02:06:31Z,3220000,False,,,0,,SUB out: J. Nowell,[1629669],1610612763.0,MEM,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M27.30S,2023-12-09T02:06:23.9Z,2,REGULAR,substitution,in,[],1631246,,,1610612750,53,59,2023-12-09T02:06:31Z,3230000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M27.30S,2023-12-09T02:06:23.9Z,2,REGULAR,substitution,in,[],201565,,,1610612750,53,59,2023-12-09T02:06:31Z,3240000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M27.30S,2023-12-09T02:06:49.3Z,2,REGULAR,freethrow,3 of 3,[],201144,,,1610612750,53,60,2023-12-09T02:06:49Z,3250000,False,,,0,,M. Conley Free Throw 3 of 3 (7 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
331,PT00M05.50S,2023-12-09T02:07:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,6.258212877792378,50.245098039215684,1610612763,55,60,2023-12-09T02:07:21Z,3260000,False,-1.0,6.0,1,left,D. Roddy reverse Layup (11 PTS) (S. Aldama 3 AST),"[1631223, 1630583]",1610612763.0,MEM,reverse,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,11.0,,S. Aldama,1630583.0,3.0,,,,,,,,,
333,PT00M00.00S,2023-12-09T02:07:25.4Z,2,REGULAR,3pt,Jump Shot,[],1629638,73.27529566360053,17.401960784313726,1610612750,55,60,2023-12-09T02:07:29Z,3280000,False,-163.0,199.0,1,right,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2023-12-09T02:07:27.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,55,60,2023-12-09T02:07:27Z,3290000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,333.0,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2023-12-09T02:07:33.1Z,2,REGULAR,period,end,[],0,,,1610612750,55,60,2023-12-09T02:07:33Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-12-09T02:21:35.2Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612750,55,60,2023-12-09T02:22:45Z,3310000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
