actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT12M00.00S,2024-03-02T02:15:41.1Z,3,REGULAR,substitution,out,['startperiod'],1630205,,,1610612763,45,51,2024-03-02T02:16:02Z,3280000,False,,,0,,SUB out: L. Stevens,[1630205],1610612763.0,MEM,,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-03-02T02:15:41.1Z,3,REGULAR,substitution,in,['startperiod'],1630692,,,1610612763,45,51,2024-03-02T02:16:02Z,3290000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-03-02T02:15:41.1Z,3,REGULAR,substitution,in,['startperiod'],1641998,,,1610612763,45,51,2024-03-02T02:16:02Z,3300000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-03-02T02:16:28.5Z,3,REGULAR,period,start,[],0,,,1610612763,45,51,2024-03-02T02:16:28Z,3310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M37.00S,2024-03-02T02:17:20.9Z,3,REGULAR,2pt,Jump Shot,[],1630692,91.01511169513797,74.01960784313727,1610612763,45,51,2024-03-02T02:17:26Z,3340000,False,120.0,32.0,1,right,MISS J. Goodwin 12' pullup Shot,[1630692],1610612763.0,MEM,,pullup,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Right,12.43,Missed,,,,,,,,,,,,,,,,,
343,PT11M34.00S,2024-03-02T02:17:23.9Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,45,51,2024-03-02T02:17:26Z,3350000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,342.0,2.0,1.0,1.0,,,,,,,,,,,,,
344,PT11M22.00S,2024-03-02T02:17:35.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631200,9.149145860709593,57.84313725490197,1610612757,45,53,2024-03-02T02:17:41Z,3360000,False,-39.0,34.0,1,left,K. Murray driving floating bank Jump Shot (5 PTS) (J. Grant 2 AST),"[1631200, 203924]",1610612757.0,POR,,driving floating bank,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.16,Made,,,,,,,,5.0,J. Grant,203924.0,2.0,,,,,,
346,PT11M05.00S,2024-03-02T02:17:51.9Z,3,REGULAR,3pt,Jump Shot,[],1630583,75.77201051248358,89.4607843137255,1610612763,45,53,2024-03-02T02:17:57Z,3380000,False,197.0,175.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,
347,PT11M02.00S,2024-03-02T02:17:54.9Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,45,53,2024-03-02T02:17:57Z,3390000,False,,,0,,A. Simons REBOUND (Off:2 Def:3),[1629014],1610612757.0,POR,,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,346.0,5.0,3.0,2.0,,,,,,,,,,,,,
348,PT10M54.00S,2024-03-02T02:18:03.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,21.895532194480946,88.97058823529412,1610612757,45,56,2024-03-02T02:18:07Z,3400000,False,-195.0,153.0,1,left,A. Simons 24' 3PT  (7 PTS) (J. Grant 3 AST),"[1629014, 203924]",1610612757.0,POR,,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.8,Made,,,,,,,,7.0,J. Grant,203924.0,3.0,,,,,,
351,PT10M27.00S,2024-03-02T02:18:42.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,86.28449408672799,44.36274509803921,1610612763,47,56,2024-03-02T02:18:49Z,3430000,False,-28.0,76.0,1,right,J. Goodwin 8' driving floating Jump Shot (5 PTS),[1630692],1610612763.0,MEM,,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,8.14,Made,,,,,,,,5.0,,,,,,,,,
352,PT10M04.00S,2024-03-02T02:19:04.2Z,3,REGULAR,3pt,Jump Shot,[],1641871,24.52365308804205,13.970588235294118,1610612757,47,59,2024-03-02T02:19:08Z,3440000,False,180.0,178.0,1,left,D. Reath 25' 3PT  (9 PTS) (K. Murray 1 AST),"[1641871, 1631200]",1610612757.0,POR,,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,25.32,Made,,,,,,,,9.0,K. Murray,1631200.0,1.0,,,,,,
354,PT09M40.00S,2024-03-02T02:19:28.6Z,3,REGULAR,2pt,Jump Shot,[],1630533,89.04402102496715,29.65686274509804,1610612763,49,59,2024-03-02T02:19:33Z,3460000,False,-102.0,50.0,1,right,Z. Williams 11' driving floating bank Jump Shot (4 PTS),[1630533],1610612763.0,MEM,,driving floating bank,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,11.35,Made,,,,,,,,4.0,,,,,,,,,
355,PT09M32.00S,2024-03-02T02:19:36.7Z,3,REGULAR,3pt,Jump Shot,[],1631200,12.434296977660972,94.85294117647058,1610612757,49,62,2024-03-02T02:22:06Z,3470000,False,-224.0,64.0,1,left,K. Murray 3PT  (8 PTS) (A. Simons 6 AST),"[1631200, 1629014]",1610612757.0,POR,,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.34,Made,,,,,,,,8.0,A. Simons,1629014.0,6.0,,,,,,
357,PT09M32.00S,2024-03-02T02:19:41.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,49,62,2024-03-02T02:19:41Z,3490000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M12.00S,2024-03-02T02:22:54.3Z,3,REGULAR,3pt,Jump Shot,[],1630533,85.3646517739816,94.11764705882352,1610612763,52,62,2024-03-02T02:22:58Z,3500000,False,221.0,85.0,1,right,Z. Williams 3PT  (7 PTS) (V. Williams Jr. 3 AST),"[1630533, 1631246]",1610612763.0,MEM,,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.64,Made,,,,,,,,7.0,V. Williams Jr.,1631246.0,3.0,,,,,,
360,PT08M51.00S,2024-03-02T02:23:14.6Z,3,REGULAR,2pt,Jump Shot,[],1641871,16.376478318002626,19.607843137254903,1610612757,52,64,2024-03-02T02:27:15Z,3520000,False,152.0,101.0,1,left,D. Reath 18' pullup Jump Shot (11 PTS),[1641871],1610612757.0,POR,,pullup,,,Reath,D. Reath,,,,,Mid-Range,16-24 Right,18.27,Made,,,,,,,,11.0,,,,,,,,,
361,PT08M30.00S,2024-03-02T02:23:36.3Z,3,REGULAR,turnover,bad pass,[],1630583,,,1610612763,52,64,2024-03-02T02:23:40Z,3530000,False,,,0,,S. Aldama bad pass TURNOVER (3 TO),"[1630583, 1631200]",1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Murray,1631200.0,,,,,,,,,,
362,PT08M30.00S,2024-03-02T02:23:36.3Z,3,REGULAR,steal,,[],1631200,,,1610612757,52,64,2024-03-02T02:23:38Z,3540000,False,,,0,,K. Murray STEAL (2 STL),[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
363,PT08M27.00S,2024-03-02T02:23:39.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631200,6.521024967148489,52.20588235294118,1610612757,52,66,2024-03-02T02:23:45Z,3550000,False,-11.0,9.0,1,left,K. Murray running DUNK (10 PTS),[1631200],1610612757.0,POR,,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,,10.0,,,,,,,,,
364,PT08M15.00S,2024-03-02T02:23:51.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,86.41590013140605,34.80392156862745,1610612763,54,66,2024-03-02T02:23:56Z,3560000,False,-76.0,75.0,1,right,V. Williams Jr. 10' driving floating Jump Shot (7 PTS),[1631246],1610612763.0,MEM,,driving floating,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Left,10.69,Made,,,,,,,,7.0,,,,,,,,,
365,PT08M02.00S,2024-03-02T02:24:03.7Z,3,REGULAR,3pt,Jump Shot,[],1641871,29.122864651773984,20.833333333333336,1610612757,54,66,2024-03-02T02:24:07Z,3570000,False,146.0,221.0,1,left,MISS D. Reath 26' 3PT,[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,
366,PT07M59.00S,2024-03-02T02:24:06.7Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,54,66,2024-03-02T02:24:07Z,3580000,False,,,0,,S. Aldama REBOUND (Off:2 Def:5),[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,365.0,7.0,5.0,2.0,,,,,,,,,,,,,
367,PT07M53.00S,2024-03-02T02:24:12.7Z,3,REGULAR,2pt,Jump Shot,[],1630533,82.86793692509855,21.323529411764707,1610612763,54,66,2024-03-02T02:24:18Z,3590000,False,-143.0,109.0,1,right,MISS Z. Williams 17' pullup Shot,[1630533],1610612763.0,MEM,,pullup,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left Center,17.98,Missed,,,,,,,,,,,,,,,,,
368,PT07M50.00S,2024-03-02T02:24:15.7Z,3,REGULAR,rebound,defensive,[],1641871,,,1610612757,54,66,2024-03-02T02:24:18Z,3600000,False,,,0,,D. Reath REBOUND (Off:3 Def:2),[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,Mid-Range,16-24 Left Center,,,367.0,5.0,2.0,3.0,,,,,,,,,,,,,
369,PT07M41.00S,2024-03-02T02:24:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641871,7.046649145860711,54.166666666666664,1610612757,54,68,2024-03-02T02:24:29Z,3610000,False,-21.0,14.0,1,left,D. Reath cutting finger roll Layup (13 PTS) (A. Simons 7 AST),"[1641871, 1629014]",1610612757.0,POR,,cutting finger roll,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,,13.0,A. Simons,1629014.0,7.0,,,,,,
371,PT07M26.00S,2024-03-02T02:24:39.6Z,3,REGULAR,turnover,bad pass,[],1631246,,,1610612763,54,68,2024-03-02T02:24:43Z,3630000,False,,,0,,V. Williams Jr. bad pass TURNOVER (3 TO),"[1631246, 1641871]",1610612763.0,MEM,,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,Reath,1641871.0,,,,,,,,,,
372,PT07M26.00S,2024-03-02T02:24:39.6Z,3,REGULAR,steal,,[],1641871,,,1610612757,54,68,2024-03-02T02:24:41Z,3640000,False,,,0,,D. Reath STEAL (2 STL),[1641871],1610612757.0,POR,,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
373,PT07M22.00S,2024-03-02T02:24:43.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641739,6.521024967148489,43.627450980392155,1610612757,54,70,2024-03-02T02:24:51Z,3650000,False,32.0,9.0,1,left,T. Camara running Layup (4 PTS),[1641739],1610612757.0,POR,,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,,4.0,,,,,,,,,
374,PT07M04.00S,2024-03-02T02:25:01.7Z,3,REGULAR,2pt,Jump Shot,[],1630583,89.96386333771353,67.64705882352942,1610612763,56,70,2024-03-02T02:25:05Z,3660000,False,88.0,42.0,1,right,S. Aldama 9' pullup Jump Shot (6 PTS),[1630583],1610612763.0,MEM,,pullup,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Right,9.76,Made,,,,,,,,6.0,,,,,,,,,
375,PT06M49.00S,2024-03-02T02:25:20.9Z,3,REGULAR,foul,personal,['2freethrow'],1641998,,,1610612757,56,70,2024-03-02T02:25:55Z,3670000,False,,,0,,T. Jemison shooting personal FOUL (3 PF) (Murray 2 FT),"[1641998, 1631200]",1610612763.0,MEM,1628480.0,shooting,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Murray,1631200.0
377,PT06M49.00S,2024-03-02T02:26:04.0Z,3,REGULAR,freethrow,1 of 2,[],1631200,,,1610612757,56,71,2024-03-02T02:26:04Z,3690000,False,,,0,,K. Murray Free Throw 1 of 2 (11 PTS),[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,
378,PT06M49.00S,2024-03-02T02:26:04.7Z,3,REGULAR,substitution,out,[],1630583,,,1610612757,56,71,2024-03-02T02:26:15Z,3700000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M49.00S,2024-03-02T02:26:04.7Z,3,REGULAR,substitution,out,[],1630692,,,1610612757,56,71,2024-03-02T02:26:15Z,3710000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612763.0,MEM,,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M49.00S,2024-03-02T02:26:04.7Z,3,REGULAR,substitution,in,[],1631222,,,1610612757,56,71,2024-03-02T02:26:15Z,3720000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M49.00S,2024-03-02T02:26:04.7Z,3,REGULAR,substitution,in,[],1641713,,,1610612757,56,71,2024-03-02T02:26:15Z,3730000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M49.00S,2024-03-02T02:26:19.0Z,3,REGULAR,freethrow,2 of 2,[],1631200,,,1610612757,56,72,2024-03-02T02:26:19Z,3740000,False,,,0,,K. Murray Free Throw 2 of 2 (12 PTS),[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,
383,PT06M39.00S,2024-03-02T02:26:34.1Z,3,REGULAR,foul,personal,[],1641871,,,1610612763,56,72,2024-03-02T02:26:41Z,3750000,False,,,0,,D. Reath personal FOUL (3 PF),"[1641871, 1641998]",1610612757.0,POR,202007.0,,,,Reath,D. Reath,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,3.0,0.0,Jemison,1641998.0
385,PT06M39.00S,2024-03-02T02:26:40.4Z,3,REGULAR,substitution,out,[],1631200,,,1610612763,56,72,2024-03-02T02:26:44Z,3770000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M39.00S,2024-03-02T02:26:40.4Z,3,REGULAR,substitution,in,[],1629680,,,1610612763,56,72,2024-03-02T02:26:44Z,3780000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M30.00S,2024-03-02T02:27:02.9Z,3,REGULAR,3pt,Jump Shot,[],1641713,73.01248357424441,85.04901960784314,1610612763,59,72,2024-03-02T02:27:07Z,3790000,False,175.0,201.0,1,right,G. Jackson 26' 3PT  (10 PTS) (V. Williams Jr. 4 AST),"[1641713, 1631246]",1610612763.0,MEM,,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,26.68,Made,,,,,,,,10.0,V. Williams Jr.,1631246.0,4.0,,,,,,
389,PT06M18.00S,2024-03-02T02:27:16.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1641871,10.200394218134035,45.34313725490196,1610612757,59,74,2024-03-02T02:27:26Z,3810000,False,23.0,43.0,1,left,D. Reath floating Jump Shot (15 PTS) (J. Grant 4 AST),"[1641871, 203924]",1610612757.0,POR,,floating,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,,,,,,,,15.0,J. Grant,203924.0,4.0,,,,,,
391,PT06M18.00S,2024-03-02T02:27:20.2Z,3,REGULAR,violation,defensive goaltending,[],1641998,,,1610612757,59,74,2024-03-02T02:27:26Z,3830000,False,,,0,,T. Jemison defensive goaltending VIOLATION,[1641998],1610612763.0,MEM,1627534.0,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M09.00S,2024-03-02T02:27:42.3Z,3,REGULAR,foul,personal,[],1641739,,,1610612763,59,74,2024-03-02T02:27:48Z,3840000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1641713]",1610612757.0,POR,1627534.0,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,0.0,Jackson,1641713.0
394,PT06M04.00S,2024-03-02T02:28:01.1Z,3,REGULAR,3pt,Jump Shot,[],1631222,65.78515111695138,51.9607843137255,1610612763,62,74,2024-03-02T02:28:05Z,3860000,False,10.0,269.0,1,right,J. LaRavia 26' 3PT  (14 PTS) (V. Williams Jr. 5 AST),"[1631222, 1631246]",1610612763.0,MEM,,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,26.93,Made,,,,,,,,14.0,V. Williams Jr.,1631246.0,5.0,,,,,,
396,PT06M02.00S,2024-03-02T02:28:06.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,62,74,2024-03-02T02:28:06Z,3880000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M46.00S,2024-03-02T02:31:22.4Z,3,REGULAR,3pt,Jump Shot,[],1629680,6.783837056504599,95.83333333333334,1610612757,62,74,2024-03-02T02:31:26Z,3890000,False,-229.0,11.0,1,left,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,
398,PT05M43.00S,2024-03-02T02:31:25.4Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,62,74,2024-03-02T02:31:26Z,3900000,False,,,0,,Z. Williams REBOUND (Off:0 Def:5),[1630533],1610612763.0,MEM,,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,397.0,5.0,5.0,0.0,,,,,,,,,,,,,
399,PT05M33.00S,2024-03-02T02:31:35.1Z,3,REGULAR,2pt,Jump Shot,[],1630533,88.78120893561103,31.61764705882353,1610612763,62,74,2024-03-02T02:31:40Z,3910000,False,-92.0,53.0,1,right,MISS Z. Williams 10' driving floating bank Shot,[1630533],1610612763.0,MEM,,driving floating bank,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,10.61,Missed,,,,,,,,,,,,,,,,,
400,PT05M31.00S,2024-03-02T02:31:37.1Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,62,74,2024-03-02T02:31:40Z,3920000,False,,,0,,T. Camara REBOUND (Off:2 Def:5),[1641739],1610612757.0,POR,,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,399.0,7.0,5.0,2.0,,,,,,,,,,,,,
401,PT05M27.00S,2024-03-02T02:31:45.5Z,3,REGULAR,foul,offensive,[],1629680,,,1610612757,62,74,2024-03-02T02:31:55Z,3930000,False,,,0,,M. Thybulle offensive FOUL (1 PF),"[1629680, 1631246]",1610612757.0,POR,202007.0,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,16-24 Right Center,,,,,,,,,,,,,,,,1.0,0.0,Williams Jr.,1631246.0
403,PT05M27.00S,2024-03-02T02:31:45.5Z,3,REGULAR,turnover,offensive foul,[],1629680,,,1610612757,62,74,2024-03-02T02:31:45Z,3950000,False,,,0,,M. Thybulle offensive foul TURNOVER (3 TO),[1629680],1610612757.0,POR,202007.0,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,16-24 Right Center,,,,,,,3.0,,,,,,,,,,,,
404,PT05M27.00S,2024-03-02T02:31:56.5Z,3,REGULAR,substitution,out,[],203924,,,1610612763,62,74,2024-03-02T02:32:02Z,3960000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M27.00S,2024-03-02T02:31:56.5Z,3,REGULAR,substitution,in,[],1631133,,,1610612763,62,74,2024-03-02T02:32:02Z,3970000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M11.00S,2024-03-02T02:32:26.5Z,3,REGULAR,foul,offensive,[],1641713,,,1610612763,62,74,2024-03-02T02:32:33Z,3980000,False,,,0,,G. Jackson offensive FOUL (1 PF),"[1641713, 1641739]",1610612763.0,MEM,1628480.0,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,0.0,Camara,1641739.0
408,PT05M11.00S,2024-03-02T02:32:26.5Z,3,REGULAR,turnover,offensive foul,[],1641713,,,1610612763,62,74,2024-03-02T02:32:26Z,4000000,False,,,0,,G. Jackson offensive foul TURNOVER (2 TO),[1641713],1610612763.0,MEM,1628480.0,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,2.0,,,,,,,,,,,,
409,PT05M00.00S,2024-03-02T02:32:51.4Z,3,REGULAR,turnover,out-of-bounds,[],1629680,,,1610612757,62,74,2024-03-02T02:32:58Z,4010000,False,,,0,,M. Thybulle bad pass out-of-bounds TURNOVER (4 TO),[1629680],1610612757.0,POR,1628480.0,bad pass,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,4.0,,,,,,,,,,,,
410,PT04M50.00S,2024-03-02T02:33:13.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630533,86.81011826544021,37.254901960784316,1610612763,64,74,2024-03-02T02:33:18Z,4020000,False,-64.0,71.0,1,right,Z. Williams 9' floating Jump Shot (9 PTS),[1630533],1610612763.0,MEM,,floating,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Left,9.58,Made,,,,,,,,9.0,,,,,,,,,
411,PT04M42.00S,2024-03-02T02:33:28.3Z,3,REGULAR,foul,personal,[],1631246,,,1610612757,64,74,2024-03-02T02:33:34Z,4030000,False,,,0,,V. Williams Jr. personal FOUL (1 PF),"[1631246, 1629680]",1610612763.0,MEM,202007.0,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,0.0,Thybulle,1629680.0
413,PT04M42.00S,2024-03-02T02:33:34.6Z,3,REGULAR,substitution,out,[],1641998,,,1610612757,64,74,2024-03-02T02:33:39Z,4050000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M42.00S,2024-03-02T02:33:34.6Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,64,74,2024-03-02T02:33:39Z,4060000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M42.00S,2024-03-02T02:33:34.6Z,3,REGULAR,substitution,in,[],1630205,,,1610612757,64,74,2024-03-02T02:33:39Z,4070000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M42.00S,2024-03-02T02:33:34.6Z,3,REGULAR,substitution,in,[],1630204,,,1610612757,64,74,2024-03-02T02:33:39Z,4080000,False,,,0,,SUB in: A. Hagans,[1630204],1610612757.0,POR,,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M29.00S,2024-03-02T02:34:01.4Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612757,64,74,2024-03-02T02:34:08Z,4090000,False,,,0,,A. Simons lost ball TURNOVER (2 TO),"[1629014, 1630533]",1610612757.0,POR,,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Williams,1630533.0,,,,,,,,,,
418,PT04M29.00S,2024-03-02T02:34:01.4Z,3,REGULAR,steal,,[],1630533,,,1610612763,64,74,2024-03-02T02:34:03Z,4100000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,
419,PT04M27.00S,2024-03-02T02:34:10.4Z,3,REGULAR,foul,personal,['1freethrow'],1630204,,,1610612763,64,74,2024-03-02T02:35:24Z,4110000,False,,,0,,A. Hagans transition take personal FOUL (3 PF) (Williams Jr. 1 FT),"[1630204, 1631246]",1610612757.0,POR,202007.0,transition take,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Williams Jr.,1631246.0
422,PT04M27.00S,2024-03-02T02:37:07.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631246,,,1610612763,65,74,2024-03-02T02:37:07Z,4140000,False,,,0,,V. Williams Jr. transition take Free Throw 1 of 1 (8 PTS),[1631246],1610612763.0,MEM,,transition take,,,Williams Jr.,V. Williams Jr.,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,
423,PT04M17.00S,2024-03-02T02:37:31.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630205,70.90998685939553,24.264705882352942,1610612763,68,74,2024-03-02T02:37:35Z,4150000,False,-129.0,221.0,1,right,L. Stevens 25' 3PT  (11 PTS) (J. LaRavia 2 AST),"[1630205, 1631222]",1610612763.0,MEM,,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,,,,11.0,J. LaRavia,1631222.0,2.0,,,,,,
425,PT04M01.00S,2024-03-02T02:37:47.2Z,3,REGULAR,3pt,Jump Shot,[],1641871,25.443495400788436,81.61764705882352,1610612757,68,77,2024-03-02T02:37:52Z,4170000,False,-158.0,187.0,1,left,D. Reath 24' 3PT  (18 PTS) (A. Simons 8 AST),"[1641871, 1629014]",1610612757.0,POR,,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,24.46,Made,,,,,,,,18.0,A. Simons,1629014.0,8.0,,,,,,
