actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
167,PT12M00.00S,2024-02-02T01:36:46.8Z,2,REGULAR,substitution,in,['startperiod'],1630583,,,1610612739,27,27,2024-02-02T01:37:03Z,1630000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-02-02T01:36:46.8Z,2,REGULAR,substitution,in,['startperiod'],1630241,,,1610612739,27,27,2024-02-02T01:37:03Z,1640000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-02-02T01:37:12.2Z,2,REGULAR,period,start,[],0,,,1610612739,27,27,2024-02-02T01:37:12Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M43.00S,2024-02-02T01:37:27.5Z,2,REGULAR,turnover,bad pass,[],1627747,,,1610612739,27,27,2024-02-02T01:37:32Z,1660000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1629723]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Konchar,1629723.0,,,,,,,
171,PT11M43.00S,2024-02-02T01:37:27.5Z,2,REGULAR,steal,,[],1629723,,,1610612763,27,27,2024-02-02T01:37:31Z,1670000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
172,PT11M21.00S,2024-02-02T01:37:50.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630583,24.129434954007884,46.568627450980394,1610612763,27,27,2024-02-02T01:37:54Z,1680000,False,17.0,174.0,1,left,MISS S. Aldama 17' Jump Shot,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Center,17.51,Missed,,,,,,,,,,,,,,,,,,
173,PT11M18.00S,2024-02-02T01:37:53.0Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,27,27,2024-02-02T01:37:54Z,1690000,False,,,0,,M. Strus REBOUND (Off:2 Def:4),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Center,,,,,172.0,6.0,4.0,2.0,,,,,,,,,,,,
174,PT11M11.00S,2024-02-02T01:38:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,91.93495400788436,56.86274509803921,1610612739,27,27,2024-02-02T01:38:23Z,1700000,False,34.0,23.0,1,right,MISS M. Strus driving finger roll Layup - blocked,"[1629622, 1629723]",1610612739.0,CLE,driving finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,4.15,Missed,Konchar,1629723.0,,,,,,,,,,,,,,,,
175,PT11M11.00S,2024-02-02T01:38:01.0Z,2,REGULAR,block,,[],1629723,,,1610612739,27,27,2024-02-02T01:38:04Z,1710000,False,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
176,PT11M11.00S,2024-02-02T01:38:01.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,27,27,2024-02-02T01:38:06Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,174.0,,,,,,,,,,,,,,,
178,PT11M11.00S,2024-02-02T01:38:10.7Z,2,REGULAR,substitution,out,[],1629622,,,1610612739,27,27,2024-02-02T01:38:14Z,1740000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M11.00S,2024-02-02T01:38:10.7Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,27,27,2024-02-02T01:38:14Z,1750000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M03.00S,2024-02-02T01:38:29.7Z,2,REGULAR,turnover,bad pass,[],1627745,,,1610612739,27,27,2024-02-02T01:38:34Z,1760000,False,,,0,,D. Jones bad pass TURNOVER (1 TO),"[1627745, 1630590]",1610612739.0,CLE,,,,Jones,D. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Pippen Jr.,1630590.0,,,,,,,
181,PT11M03.00S,2024-02-02T01:38:29.7Z,2,REGULAR,steal,,[],1630590,,,1610612763,27,27,2024-02-02T01:38:31Z,1770000,False,,,0,,S. Pippen Jr. STEAL (3 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
182,PT10M59.00S,2024-02-02T01:38:34.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629723,6.521024967148489,48.77450980392157,1610612763,29,27,2024-02-02T01:38:38Z,1780000,False,6.0,9.0,1,left,J. Konchar running finger roll Layup (6 PTS) (S. Pippen Jr. 2 AST),"[1629723, 1630590]",1610612763.0,MEM,running finger roll,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,6.0,,,,,S. Pippen Jr.,1630590.0,2.0,,,,
184,PT10M41.00S,2024-02-02T01:38:52.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,90.3580814717477,42.8921568627451,1610612739,29,27,2024-02-02T01:38:58Z,1800000,False,-36.0,38.0,1,right,MISS D. Garland driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
185,PT10M39.00S,2024-02-02T01:38:54.8Z,2,REGULAR,rebound,defensive,[],1630590,,,1610612763,29,27,2024-02-02T01:38:58Z,1810000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:3),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,184.0,4.0,3.0,1.0,,,,,,,,,,,,
186,PT10M22.00S,2024-02-02T01:39:11.3Z,2,REGULAR,3pt,Jump Shot,[],1630583,33.196452036793694,55.14705882352941,1610612763,32,27,2024-02-02T01:39:15Z,1820000,False,-26.0,260.0,1,left,S. Aldama 26' 3PT pullup (5 PTS) (S. Pippen Jr. 3 AST),"[1630583, 1630590]",1610612763.0,MEM,pullup,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,26.08,Made,,,,,,,5.0,,,,,S. Pippen Jr.,1630590.0,3.0,,,,
188,PT10M00.00S,2024-02-02T01:39:35.9Z,2,REGULAR,foul,personal,[],1641998,,,1610612739,32,27,2024-02-02T01:39:58Z,1840000,False,,,0,,T. Jemison personal FOUL (1 PF),"[1641998, 1627745]",1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,,,,,,,1.0,0.0,Jones,1627745.0
190,PT09M52.00S,2024-02-02T01:40:04.5Z,2,REGULAR,2pt,Jump Shot,[],1629636,79.97700394218134,26.225490196078432,1610612739,32,27,2024-02-02T01:40:09Z,1860000,False,-119.0,136.0,1,right,MISS D. Garland 18' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,18.04,Missed,,,,,,,,,,,,,,,,,,
191,PT09M49.00S,2024-02-02T01:40:07.5Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,32,27,2024-02-02T01:40:09Z,1870000,False,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left Center,,,,,190.0,3.0,3.0,0.0,,,,,,,,,,,,
192,PT09M43.00S,2024-02-02T01:40:16.3Z,2,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612763,32,27,2024-02-02T01:40:26Z,1880000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Jackson 2 FT),"[1627747, 1641713]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,,,,,,,1.0,0.0,Jackson,1641713.0
194,PT09M43.00S,2024-02-02T01:40:43.8Z,2,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,33,27,2024-02-02T01:40:43Z,1900000,False,,,0,,G. Jackson Free Throw 1 of 2 (4 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
195,PT09M43.00S,2024-02-02T01:41:01.5Z,2,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,34,27,2024-02-02T01:41:01Z,1910000,False,,,0,,G. Jackson Free Throw 2 of 2 (5 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
196,PT09M25.00S,2024-02-02T01:41:22.0Z,2,REGULAR,2pt,Jump Shot,[],1629636,74.98357424441524,49.50980392156863,1610612739,34,27,2024-02-02T01:41:27Z,1920000,False,-2.0,183.0,1,right,MISS D. Garland 18' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,18.27,Missed,,,,,,,,,,,,,,,,,,
197,PT09M21.00S,2024-02-02T01:41:26.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,34,27,2024-02-02T01:41:27Z,1930000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Center,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,
198,PT09M04.00S,2024-02-02T01:41:42.6Z,2,REGULAR,turnover,offensive goaltending,[],1630590,,,1610612763,34,27,2024-02-02T01:41:56Z,1940000,False,,,0,,S. Pippen Jr. offensive goaltending TURNOVER (2 TO),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,2.0,,,,,,,,,
199,PT09M04.00S,2024-02-02T01:41:59.4Z,2,REGULAR,substitution,out,[],1641713,,,1610612739,34,27,2024-02-02T01:42:07Z,1950000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M04.00S,2024-02-02T01:41:59.4Z,2,REGULAR,substitution,in,[],1631223,,,1610612739,34,27,2024-02-02T01:42:07Z,1960000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M48.00S,2024-02-02T01:42:21.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630241,72.48685939553219,82.59803921568627,1610612739,34,30,2024-02-02T01:42:26Z,1970000,False,163.0,206.0,1,right,S. Merrill 26' 3PT  (3 PTS) (D. Garland 2 AST),"[1630241, 1629636]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,26.28,Made,,,,,,,3.0,,,,,D. Garland,1629636.0,2.0,,,,
203,PT08M32.00S,2024-02-02T01:42:37.4Z,2,REGULAR,2pt,Jump Shot,[],1630590,15.719448094612352,71.32352941176471,1610612763,36,30,2024-02-02T01:42:41Z,1990000,False,-107.0,95.0,1,left,S. Pippen Jr. 14' step back Jump Shot (5 PTS),[1630590],1610612763.0,MEM,step back,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Left,14.3,Made,,,,,,,5.0,,,,,,,,,,,
204,PT08M08.00S,2024-02-02T01:43:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,94.03745072273325,53.18627450980392,1610612739,36,30,2024-02-02T01:43:06Z,2000000,False,16.0,4.0,1,right,MISS D. Jones Layup,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,,
205,PT08M05.00S,2024-02-02T01:43:05.4Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,36,30,2024-02-02T01:43:06Z,2010000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,
206,PT07M59.00S,2024-02-02T01:43:13.4Z,2,REGULAR,turnover,out-of-bounds,[],1629723,,,1610612763,36,30,2024-02-02T01:43:18Z,2020000,False,,,0,,J. Konchar lost ball out-of-bounds TURNOVER (1 TO),[1629723],1610612763.0,MEM,lost ball,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628172.0,1.0,,,,,,,,,
207,PT07M54.00S,2024-02-02T01:43:23.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630241,93.64323258869908,47.794117647058826,1610612739,36,30,2024-02-02T01:43:32Z,2030000,False,-11.0,7.0,1,right,MISS S. Merrill driving Layup - blocked,"[1630241, 1629723]",1610612739.0,CLE,driving,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,1.32,Missed,Konchar,1629723.0,,,,,,,,,,,,,,,,
208,PT07M54.00S,2024-02-02T01:43:23.1Z,2,REGULAR,block,,[],1629723,,,1610612739,36,30,2024-02-02T01:43:26Z,2040000,False,,,0,,J. Konchar BLOCK (2 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT07M50.00S,2024-02-02T01:43:27.1Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,36,30,2024-02-02T01:43:32Z,2050000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,
210,PT07M47.00S,2024-02-02T01:43:31.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641998,7.440867279894875,47.794117647058826,1610612763,38,30,2024-02-02T01:43:36Z,2060000,False,11.0,17.0,1,left,T. Jemison running Layup (2 PTS) (S. Aldama 1 AST),"[1641998, 1630583]",1610612763.0,MEM,running,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,,,2.0,,,,,S. Aldama,1630583.0,1.0,,,,
212,PT07M47.00S,2024-02-02T01:43:37.9Z,2,REGULAR,foul,personal,['1freethrow'],1630241,,,1610612763,38,30,2024-02-02T01:44:11Z,2080000,False,,,0,,S. Merrill shooting personal FOUL (1 PF) (Jemison 1 FT),"[1630241, 1641998]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,,,101283.0,,,,,,,1.0,0.0,Jemison,1641998.0
214,PT07M47.00S,2024-02-02T01:44:11.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1641998,,,1610612763,39,30,2024-02-02T01:44:11Z,2100000,False,,,0,,T. Jemison Free Throw 1 of 1 (3 PTS),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
215,PT07M35.00S,2024-02-02T01:44:24.3Z,2,REGULAR,turnover,bad pass,[],1629636,,,1610612739,39,30,2024-02-02T01:44:27Z,2110000,False,,,0,,D. Garland bad pass TURNOVER (3 TO),"[1629636, 1631223]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,Roddy,1631223.0,,,,,,,
216,PT07M35.00S,2024-02-02T01:44:24.3Z,2,REGULAR,steal,,[],1631223,,,1610612763,39,30,2024-02-02T01:44:26Z,2120000,False,,,0,,D. Roddy STEAL (1 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
217,PT07M30.00S,2024-02-02T01:44:28.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629723,5.338370565045992,50.98039215686274,1610612763,41,30,2024-02-02T01:44:33Z,2130000,False,-5.0,-2.0,1,left,J. Konchar running finger roll Layup (8 PTS) (D. Roddy 2 AST),"[1629723, 1631223]",1610612763.0,MEM,running finger roll,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,8.0,,,,,D. Roddy,1631223.0,2.0,,,,
218,PT07M27.00S,2024-02-02T01:44:42.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,41,30,2024-02-02T01:44:42Z,2140000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M27.00S,2024-02-02T01:46:58.9Z,2,REGULAR,substitution,out,[],1641998,,,1610612739,41,30,2024-02-02T01:47:19Z,2150000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M27.00S,2024-02-02T01:46:58.9Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,41,30,2024-02-02T01:47:19Z,2160000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M27.00S,2024-02-02T01:46:58.9Z,2,REGULAR,substitution,out,[],1627745,,,1610612739,41,30,2024-02-02T01:47:19Z,2170000,False,,,0,,SUB out: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M27.00S,2024-02-02T01:46:58.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612739,41,30,2024-02-02T01:47:19Z,2180000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M27.00S,2024-02-02T01:46:58.9Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,41,30,2024-02-02T01:47:19Z,2190000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M27.00S,2024-02-02T01:46:58.9Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,41,30,2024-02-02T01:47:19Z,2200000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M14.00S,2024-02-02T01:47:40.7Z,2,REGULAR,foul,personal,[],1630590,,,1610612739,41,30,2024-02-02T01:48:01Z,2210000,False,,,0,,S. Pippen Jr. personal FOUL (1 PF),"[1630590, 1628378]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,1628172.0,,,,,,,1.0,0.0,Mitchell,1628378.0
228,PT07M05.00S,2024-02-02T01:48:06.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,87.07293035479631,53.431372549019606,1610612739,41,30,2024-02-02T01:48:10Z,2230000,False,17.0,69.0,1,right,MISS G. Niang 7' driving floating Shot - blocked,"[1627777, 1630583]",1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,Aldama,1630583.0,,,,,,,,,,,,,,,,
229,PT07M05.00S,2024-02-02T01:48:06.8Z,2,REGULAR,block,,[],1630583,,,1610612739,41,30,2024-02-02T01:48:09Z,2240000,False,,,0,,S. Aldama BLOCK (2 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT07M02.00S,2024-02-02T01:48:09.8Z,2,REGULAR,rebound,offensive,[],1627777,,,1610612739,41,30,2024-02-02T01:48:10Z,2250000,False,,,0,,G. Niang REBOUND (Off:1 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,228.0,2.0,1.0,1.0,,,,,,,,,,,,
231,PT07M00.00S,2024-02-02T01:48:12.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,68.67608409986859,65.19607843137256,1610612739,41,30,2024-02-02T01:48:19Z,2260000,False,76.0,242.0,1,right,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
232,PT06M54.00S,2024-02-02T01:48:18.1Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,41,30,2024-02-02T01:48:19Z,2270000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,231.0,5.0,4.0,1.0,,,,,,,,,,,,
233,PT06M54.00S,2024-02-02T01:48:18.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628386,94.40999984741211,50.0,1610612739,41,30,2024-02-02T01:48:21Z,2280000,False,0.0,0.0,1,right,MISS J. Allen putback Layup - blocked,"[1628386, 1628991]",1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.0,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
234,PT06M54.00S,2024-02-02T01:48:18.2Z,2,REGULAR,block,,[],1628991,,,1610612739,41,30,2024-02-02T01:48:20Z,2290000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT06M54.00S,2024-02-02T01:48:18.2Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,41,30,2024-02-02T01:48:21Z,2300000,False,,,0,,S. Aldama REBOUND (Off:0 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,233.0,4.0,4.0,0.0,,,,,,,,,,,,
236,PT06M42.00S,2024-02-02T01:48:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,6.783837056504599,56.127450980392155,1610612763,41,30,2024-02-02T01:48:33Z,2310000,False,-31.0,11.0,1,left,MISS D. Roddy driving floating bank Shot,[1631223],1610612763.0,MEM,driving floating bank,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
237,PT06M39.00S,2024-02-02T01:48:32.6Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,41,30,2024-02-02T01:48:33Z,2320000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,
238,PT06M31.00S,2024-02-02T01:48:40.1Z,2,REGULAR,2pt,Jump Shot,[],1628378,91.93495400788436,67.64705882352942,1610612739,41,32,2024-02-02T01:48:45Z,2330000,False,88.0,23.0,1,right,D. Mitchell 9' driving floating Jump Shot (10 PTS) (D. Garland 3 AST),"[1628378, 1629636]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,9.12,Made,,,,,,,10.0,,,,,D. Garland,1629636.0,3.0,,,,
239,PT06M14.00S,2024-02-02T01:48:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,9.280551905387648,39.21568627450981,1610612763,41,32,2024-02-02T01:49:02Z,2340000,False,54.0,35.0,1,left,MISS J. Jackson Jr. 6' driving finger roll Layup,[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,,
240,PT06M11.00S,2024-02-02T01:49:00.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,41,32,2024-02-02T01:49:02Z,2350000,False,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,239.0,6.0,5.0,1.0,,,,,,,,,,,,
241,PT06M08.00S,2024-02-02T01:49:04.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628378,93.24901445466492,46.568627450980394,1610612739,41,34,2024-02-02T01:49:08Z,2360000,False,-17.0,11.0,1,right,D. Mitchell running finger roll Layup (12 PTS),[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.04,Made,,,,,,,12.0,,,,,,,,,,,
242,PT05M55.00S,2024-02-02T01:49:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,9.017739816031538,54.41176470588235,1610612763,41,34,2024-02-02T01:49:21Z,2370000,False,-22.0,32.0,1,left,MISS D. Roddy cutting finger roll Layup - blocked,"[1631223, 1628386]",1610612763.0,MEM,cutting finger roll,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,3.91,Missed,Allen,1628386.0,,,,,,,,,,,,,,,,
243,PT05M55.00S,2024-02-02T01:49:16.6Z,2,REGULAR,block,,[],1628386,,,1610612763,41,34,2024-02-02T01:49:19Z,2380000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT05M52.00S,2024-02-02T01:49:19.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,41,34,2024-02-02T01:49:21Z,2390000,False,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,242.0,7.0,6.0,1.0,,,,,,,,,,,,
245,PT05M47.00S,2024-02-02T01:49:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.67214191852825,41.911764705882355,1610612739,41,34,2024-02-02T01:49:29Z,2400000,False,-40.0,26.0,1,right,MISS D. Mitchell driving finger roll Layup,[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
