actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
161,PT10M39.00S,2024-03-09T01:36:40.7Z,2,REGULAR,rebound,defensive,[],1641998,,,1610612763,33,20,2024-03-09T01:36:41Z,1580000,False,,,0,,T. Jemison REBOUND (Off:0 Def:1),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,160.0,1.0,1.0,0.0,,
162,PT10M30.00S,2024-03-09T01:36:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641998,7.5722733245729295,43.627450980392155,1610612763,33,20,2024-03-09T01:36:54Z,1590000,False,32.0,19.0,1,left,MISS T. Jemison cutting finger roll Layup,[1641998],1610612763.0,MEM,cutting finger roll,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.7,,,,,,,,,,,,
163,PT10M27.00S,2024-03-09T01:36:52.2Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612737,33,20,2024-03-09T01:36:54Z,1600000,False,,,0,,B. Fernando REBOUND (Off:0 Def:3),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,162.0,3.0,3.0,0.0,,
165,PT10M23.00S,2024-03-09T01:36:55.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629631,93.24901445466492,3.9215686274509802,1610612737,33,20,2024-03-09T01:37:03Z,1620000,False,-230.0,11.0,1,right,MISS D. Hunter running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.07,,,,,,,,,,,,
166,PT10M17.00S,2024-03-09T01:37:01.9Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612763,33,20,2024-03-09T01:37:03Z,1630000,False,,,0,,L. Stevens REBOUND (Off:1 Def:3),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,165.0,4.0,3.0,1.0,,
167,PT10M09.00S,2024-03-09T01:37:11.5Z,2,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612763,33,20,2024-03-09T01:37:22Z,1640000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Williams Jr. 2 FT),"[1629631, 1631246]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,1193.0,1.0,0.0,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
169,PT10M09.00S,2024-03-09T01:37:40.3Z,2,REGULAR,freethrow,1 of 2,[],1631246,,,1610612763,33,20,2024-03-09T01:37:40Z,1660000,False,,,0,,MISS V. Williams Jr. Free Throw 1 of 2,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
170,PT10M09.00S,2024-03-09T01:37:40.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,33,20,2024-03-09T01:37:40Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,,,,,
171,PT10M09.00S,2024-03-09T01:37:40.9Z,2,REGULAR,substitution,out,[],1631222,,,1610612763,33,20,2024-03-09T01:37:53Z,1680000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M09.00S,2024-03-09T01:37:40.9Z,2,REGULAR,substitution,out,[],1630235,,,1610612763,33,20,2024-03-09T01:37:53Z,1690000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M09.00S,2024-03-09T01:37:40.9Z,2,REGULAR,substitution,out,[],202083,,,1610612763,33,20,2024-03-09T01:37:53Z,1700000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M09.00S,2024-03-09T01:37:40.9Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,33,20,2024-03-09T01:37:53Z,1710000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M09.00S,2024-03-09T01:37:40.9Z,2,REGULAR,substitution,in,[],1627749,,,1610612763,33,20,2024-03-09T01:37:53Z,1720000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M09.00S,2024-03-09T01:37:40.9Z,2,REGULAR,substitution,in,[],1630249,,,1610612763,33,20,2024-03-09T01:37:53Z,1730000,False,,,0,,SUB in: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M09.00S,2024-03-09T01:38:00.3Z,2,REGULAR,freethrow,2 of 2,[],1631246,,,1610612763,34,20,2024-03-09T01:38:00Z,1740000,False,,,0,,V. Williams Jr. Free Throw 2 of 2 (1 PTS),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
178,PT09M52.00S,2024-03-09T01:38:25.7Z,2,REGULAR,foul,personal,[],1631246,,,1610612737,34,20,2024-03-09T01:38:33Z,1750000,False,,,0,,V. Williams Jr. personal FOUL (1 PF),"[1631246, 1630249]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Left,2003.0,1.0,0.0,Krejci,1630249.0,,,,,,,,,,,,,,,
180,PT09M44.00S,2024-03-09T01:38:53.8Z,2,REGULAR,foul,personal,['2freethrow'],1641998,,,1610612737,34,20,2024-03-09T01:39:07Z,1770000,False,,,0,,T. Jemison shooting personal FOUL (1 PF) (Fernando 2 FT),"[1641998, 1628981]",1610612763.0,MEM,shooting,,,Jemison,T. Jemison,,,,,In The Paint (Non-RA),0-8 Center,203592.0,1.0,0.0,Fernando,1628981.0,,,,,,,,,,,,,,,
182,PT09M44.00S,2024-03-09T01:39:20.4Z,2,REGULAR,freethrow,1 of 2,[],1628981,,,1610612737,34,21,2024-03-09T01:39:42Z,1790000,False,,,0,,B. Fernando Free Throw 1 of 2 (1 PTS),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
183,PT09M44.00S,2024-03-09T01:39:20.4Z,2,REGULAR,freethrow,2 of 2,[],1628981,,,1610612737,34,21,2024-03-09T01:39:42Z,1800000,False,,,0,,MISS B. Fernando Free Throw 2 of 2,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
184,PT09M42.00S,2024-03-09T01:39:22.4Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612763,34,21,2024-03-09T01:39:42Z,1810000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:1),[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,183.0,2.0,1.0,1.0,,
185,PT09M30.00S,2024-03-09T01:39:53.2Z,2,REGULAR,turnover,lost ball,[],1631246,,,1610612763,34,21,2024-03-09T01:39:57Z,1820000,False,,,0,,V. Williams Jr. lost ball TURNOVER (1 TO),"[1631246, 1630249]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Krejci,1630249.0,,,,,,
186,PT09M30.00S,2024-03-09T01:39:53.2Z,2,REGULAR,steal,,[],1630249,,,1610612737,34,21,2024-03-09T01:39:55Z,1830000,False,,,0,,V. Krejci STEAL (1 STL),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
187,PT09M24.00S,2024-03-09T01:39:59.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203992,74.32654402102497,83.33333333333334,1610612737,34,21,2024-03-09T01:40:19Z,1840000,False,167.0,189.0,1,right,MISS B. Bogdanovic 25' running 3PT,[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.19,,,,,,,,,,,,
188,PT09M22.00S,2024-03-09T01:40:01.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,34,21,2024-03-09T01:40:19Z,1850000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,187.0,,,,,
190,PT09M06.00S,2024-03-09T01:40:38.4Z,2,REGULAR,turnover,out-of-bounds,[],1641998,,,1610612763,34,21,2024-03-09T01:40:44Z,1870000,False,,,0,,T. Jemison bad pass out-of-bounds TURNOVER (1 TO),[1641998],1610612763.0,MEM,bad pass,,,Jemison,T. Jemison,,,,,Mid-Range,16-24 Right Center,203592.0,,,,,,,,,,,1.0,,,,,,,,
191,PT08M49.00S,2024-03-09T01:41:05.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627749,85.23324572930355,63.970588235294116,1610612737,34,23,2024-03-09T01:41:12Z,1880000,False,70.0,86.0,1,right,D. Murray 11' turnaround fadeaway Jump Shot (14 PTS),[1627749],1610612737.0,ATL,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,14.0,11.11,,,,,,,,,,,,
192,PT08M32.00S,2024-03-09T01:41:21.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,15.850854139290407,49.01960784313725,1610612763,34,23,2024-03-09T01:41:34Z,1890000,False,5.0,96.0,1,left,MISS L. Stevens 9' pullup Shot,[1630205],1610612763.0,MEM,pullup,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.66,,,,,,,,,,,,
193,PT08M25.00S,2024-03-09T01:41:28.5Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,34,23,2024-03-09T01:41:34Z,1900000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,192.0,2.0,1.0,1.0,,
194,PT08M16.00S,2024-03-09T01:41:38.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.26215505913272,44.36274509803921,1610612737,34,25,2024-03-09T01:41:46Z,1910000,False,-28.0,105.0,1,right,D. Murray 10' pullup Jump Shot (16 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,16.0,10.85,,,,,,,,,,,,
195,PT08M16.00S,2024-03-09T01:41:42.6Z,2,REGULAR,foul,personal,['1freethrow'],1631246,,,1610612737,34,25,2024-03-09T01:42:12Z,1920000,False,,,0,,V. Williams Jr. shooting personal FOUL (2 PF) (Murray 1 FT),"[1631246, 1627749]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,1193.0,2.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,
197,PT08M16.00S,2024-03-09T01:41:48.4Z,2,REGULAR,substitution,out,[],203992,,,1610612737,34,25,2024-03-09T01:41:52Z,1940000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M16.00S,2024-03-09T01:41:48.4Z,2,REGULAR,substitution,in,[],1629726,,,1610612737,34,25,2024-03-09T01:41:52Z,1950000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M16.00S,2024-03-09T01:42:00.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,34,25,2024-03-09T01:42:00Z,1960000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M16.00S,2024-03-09T01:44:10.4Z,2,REGULAR,substitution,out,[],1629631,,,1610612737,34,25,2024-03-09T01:44:40Z,1970000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M16.00S,2024-03-09T01:44:10.4Z,2,REGULAR,substitution,in,[],1630180,,,1610612737,34,25,2024-03-09T01:44:40Z,1980000,False,,,0,,SUB in: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M16.00S,2024-03-09T01:45:06.8Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,34,26,2024-03-09T01:45:06Z,1990000,False,,,0,,D. Murray Free Throw 1 of 1 (17 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
203,PT08M03.00S,2024-03-09T01:45:22.3Z,2,REGULAR,foul,personal,['2freethrow'],1628981,,,1610612763,34,26,2024-03-09T01:45:30Z,2000000,False,,,0,,B. Fernando shooting personal FOUL (1 PF) (Jemison 2 FT),"[1628981, 1641998]",1610612737.0,ATL,shooting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,203592.0,1.0,0.0,Jemison,1641998.0,,,,,,,,,,,,,,,
205,PT08M03.00S,2024-03-09T01:45:50.2Z,2,REGULAR,freethrow,1 of 2,[],1641998,,,1610612763,34,26,2024-03-09T01:45:50Z,2020000,False,,,0,,MISS T. Jemison Free Throw 1 of 2,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
206,PT08M03.00S,2024-03-09T01:45:50.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,34,26,2024-03-09T01:45:50Z,2030000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,,,,,
207,PT08M03.00S,2024-03-09T01:46:03.7Z,2,REGULAR,freethrow,2 of 2,[],1641998,,,1610612763,35,26,2024-03-09T01:46:03Z,2040000,False,,,0,,T. Jemison Free Throw 2 of 2 (1 PTS),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
208,PT07M47.00S,2024-03-09T01:46:20.4Z,2,REGULAR,3pt,Jump Shot,[],1630249,73.66951379763469,16.42156862745098,1610612737,35,26,2024-03-09T01:46:25Z,2050000,False,-168.0,195.0,1,right,MISS V. Krejci 25' 3PT,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.73,,,,,,,,,,,,
209,PT07M43.00S,2024-03-09T01:46:24.4Z,2,REGULAR,rebound,offensive,[],1629726,,,1610612737,35,26,2024-03-09T01:46:25Z,2060000,False,,,0,,G. Mathews REBOUND (Off:2 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,208.0,3.0,1.0,2.0,,
210,PT07M43.00S,2024-03-09T01:46:27.1Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612737,35,26,2024-03-09T01:46:31Z,2070000,False,,,0,,S. Bey step out-of-bounds TURNOVER (2 TO),[1630180],1610612737.0,ATL,step,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,203592.0,,,,,,,,,,,2.0,,,,,,,,
211,PT07M25.00S,2024-03-09T01:46:56.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641998,6.915243101182654,48.28431372549019,1610612763,37,26,2024-03-09T01:46:59Z,2080000,False,9.0,13.0,1,left,T. Jemison cutting DUNK (3 PTS) (W. Gabriel 1 AST),"[1641998, 1629117]",1610612763.0,MEM,cutting,,,Jemison,T. Jemison,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,1.52,W. Gabriel,1629117.0,1.0,,,,,,,,,
214,PT07M03.00S,2024-03-09T01:47:16.8Z,2,REGULAR,3pt,Jump Shot,[],1629726,92.85479632063075,94.11764705882352,1610612737,37,29,2024-03-09T01:47:22Z,2110000,False,221.0,15.0,1,right,G. Mathews 3PT  (3 PTS) (V. Krejci 1 AST),"[1629726, 1630249]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,22.11,V. Krejci,1630249.0,1.0,,,,,,,,,
216,PT06M46.00S,2024-03-09T01:47:34.4Z,2,REGULAR,2pt,Jump Shot,[],1630205,14.011169513797633,27.205882352941174,1610612763,37,29,2024-03-09T01:47:43Z,2130000,False,114.0,79.0,1,left,MISS L. Stevens 13' fadeaway Shot,[1630205],1610612763.0,MEM,fadeaway,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,,,,,,Missed,,13.88,,,,,,,,,,,,
217,PT06M42.00S,2024-03-09T01:47:38.4Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,37,29,2024-03-09T01:47:43Z,2140000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,216.0,3.0,3.0,0.0,,
218,PT06M32.00S,2024-03-09T01:47:53.6Z,2,REGULAR,turnover,3-second-violation,[],1628981,,,1610612737,37,29,2024-03-09T01:48:28Z,2150000,False,,,0,,B. Fernando 3-second-violation TURNOVER (1 TO),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,203592.0,,,,,,,,,,,1.0,,,,,,,,
219,PT06M32.00S,2024-03-09T01:48:00.6Z,2,REGULAR,substitution,out,[],1631246,,,1610612763,37,29,2024-03-09T01:48:19Z,2160000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M32.00S,2024-03-09T01:48:00.6Z,2,REGULAR,substitution,out,[],1629117,,,1610612763,37,29,2024-03-09T01:48:19Z,2170000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612763.0,MEM,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M32.00S,2024-03-09T01:48:00.6Z,2,REGULAR,substitution,out,[],1641998,,,1610612763,37,29,2024-03-09T01:48:19Z,2180000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M32.00S,2024-03-09T01:48:00.6Z,2,REGULAR,substitution,in,[],1630692,,,1610612763,37,29,2024-03-09T01:48:19Z,2190000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M32.00S,2024-03-09T01:48:00.6Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,37,29,2024-03-09T01:48:19Z,2200000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M32.00S,2024-03-09T01:48:00.6Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,37,29,2024-03-09T01:48:19Z,2210000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M13.00S,2024-03-09T01:48:43.6Z,2,REGULAR,foul,personal,[],1627749,,,1610612763,37,29,2024-03-09T01:48:50Z,2220000,False,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1628991]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,203592.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
227,PT06M13.00S,2024-03-09T01:48:50.5Z,2,REGULAR,substitution,out,[],1628981,,,1610612763,37,29,2024-03-09T01:48:54Z,2240000,False,,,0,,SUB out: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M13.00S,2024-03-09T01:48:50.5Z,2,REGULAR,substitution,out,[],1629726,,,1610612763,37,29,2024-03-09T01:48:54Z,2250000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M13.00S,2024-03-09T01:48:50.5Z,2,REGULAR,substitution,in,[],203991,,,1610612763,37,29,2024-03-09T01:48:54Z,2260000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M13.00S,2024-03-09T01:48:50.5Z,2,REGULAR,substitution,in,[],203992,,,1610612763,37,29,2024-03-09T01:48:54Z,2270000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M00.00S,2024-03-09T01:49:22.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630205,13.87976346911958,22.794117647058822,1610612763,37,29,2024-03-09T02:06:09Z,2280000,False,136.0,78.0,1,left,MISS L. Stevens 15' fadeaway Shot,[1630205],1610612763.0,MEM,fadeaway,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,,,,,,Missed,,15.68,,,,,,,,,,,,
232,PT05M56.00S,2024-03-09T01:49:26.4Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,37,29,2024-03-09T01:49:27Z,2290000,False,,,0,,C. Capela REBOUND (Off:4 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,231.0,6.0,2.0,4.0,,
233,PT05M45.00S,2024-03-09T01:49:36.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.15965834428384,41.42156862745098,1610612737,37,31,2024-03-09T01:49:41Z,2300000,False,-43.0,125.0,1,right,D. Murray 13' pullup Jump Shot (19 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,19.0,13.18,,,,,,,,,,,,
234,PT05M29.00S,2024-03-09T01:49:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,7.046649145860711,43.627450980392155,1610612763,37,31,2024-03-09T01:49:57Z,2310000,False,32.0,14.0,1,left,MISS J. Goodwin driving finger roll Layup,[1630692],1610612763.0,MEM,driving finger roll,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.47,,,,,,,,,,,,
235,PT05M26.00S,2024-03-09T01:49:56.5Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612737,37,31,2024-03-09T01:49:57Z,2320000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,234.0,2.0,1.0,1.0,,
236,PT05M17.00S,2024-03-09T01:50:05.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.51182654402102,49.26470588235294,1610612737,37,33,2024-03-09T01:50:09Z,2330000,False,-4.0,8.0,1,right,C. Capela alley-oop DUNK (2 PTS) (V. Krejci 2 AST),"[203991, 1630249]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.93,V. Krejci,1630249.0,2.0,,,,,,,,,
238,PT04M59.00S,2024-03-09T01:50:22.3Z,2,REGULAR,3pt,Jump Shot,[],1629723,7.178055190538765,95.83333333333334,1610612763,40,33,2024-03-09T01:50:26Z,2350000,False,-229.0,15.0,1,left,J. Konchar 3PT  (5 PTS) (J. Goodwin 2 AST),"[1629723, 1630692]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,22.97,J. Goodwin,1630692.0,2.0,,,,,,,,,
240,PT04M52.00S,2024-03-09T01:50:33.5Z,2,REGULAR,foul,personal,[],1630205,,,1610612737,40,33,2024-03-09T01:50:40Z,2370000,False,,,0,,L. Stevens take personal FOUL (2 PF),"[1630205, 1627749]",1610612763.0,MEM,take,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Right Center,1193.0,2.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,
242,PT04M52.00S,2024-03-09T01:50:40.1Z,2,REGULAR,substitution,out,[],1629723,,,1610612737,40,33,2024-03-09T01:50:44Z,2390000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M52.00S,2024-03-09T01:50:40.1Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,40,33,2024-03-09T01:50:44Z,2400000,False,,,0,,SUB out: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M52.00S,2024-03-09T01:50:40.1Z,2,REGULAR,substitution,in,[],1631222,,,1610612737,40,33,2024-03-09T01:50:44Z,2410000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M52.00S,2024-03-09T01:50:40.1Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,40,33,2024-03-09T01:50:44Z,2420000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M45.00S,2024-03-09T01:50:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,91.27792378449409,55.392156862745104,1610612737,40,33,2024-03-09T01:51:04Z,2430000,False,27.0,29.0,1,right,MISS B. Bogdanovic driving Layup,[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.0,,,,,,,,,,,,
247,PT04M43.00S,2024-03-09T01:50:58.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,40,33,2024-03-09T01:51:04Z,2440000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,246.0,,,,,
