actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
498,PT00M03.20S,2024-04-07T01:59:48.3Z,3,REGULAR,2pt,Jump Shot,[],1627741,26.62614980289093,29.901960784313726,1610612755,70,86,2024-04-07T01:59:54Z,4800000,False,100.0,198.0,1,left,MISS B. Hield 22' pullup Shot,[1627741],1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,,Mid-Range,16-24 Right Center,22.19,Missed,,,,,,,,,,,,,,,,,
499,PT00M01.40S,2024-04-07T01:59:50.1Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,70,86,2024-04-07T01:59:50Z,4810000,False,,,0,,B. Clarke REBOUND (Off:2 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Mid-Range,16-24 Right Center,,,498.0,6.0,4.0,2.0,,,,,,,,,,,,,
500,PT00M00.00S,2024-04-07T01:59:53.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630285,91.93495400788436,53.92156862745098,1610612763,70,86,2024-04-07T02:00:01Z,4820000,False,20.0,23.0,1,right,MISS Z. Simpson driving Layup,[1630285],1610612763.0,MEM,driving,,,Simpson,Z. Simpson,,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,
502,PT00M00.00S,2024-04-07T01:59:53.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,70,86,2024-04-07T02:00:01Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Restricted Area,0-8 Center,,,500.0,,,,,,,,,,,,,,,,
503,PT00M00.00S,2024-04-07T02:00:01.7Z,3,REGULAR,period,end,[],0,,,1610612763,70,86,2024-04-07T02:00:01Z,4850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2024-04-07T02:01:43.5Z,4,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,70,86,2024-04-07T02:02:41Z,4860000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-04-07T02:01:43.5Z,4,REGULAR,substitution,out,['startperiod'],1641713,,,1610612763,70,86,2024-04-07T02:02:41Z,4870000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-04-07T02:01:43.5Z,4,REGULAR,substitution,out,['startperiod'],1630692,,,1610612763,70,86,2024-04-07T02:02:41Z,4880000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-04-07T02:01:43.5Z,4,REGULAR,substitution,out,['startperiod'],1630231,,,1610612763,70,86,2024-04-07T02:02:41Z,4890000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-04-07T02:01:43.5Z,4,REGULAR,substitution,in,['startperiod'],1630590,,,1610612763,70,86,2024-04-07T02:02:41Z,4900000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2024-04-07T02:01:43.5Z,4,REGULAR,substitution,in,['startperiod'],1641998,,,1610612763,70,86,2024-04-07T02:02:41Z,4910000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2024-04-07T02:01:43.5Z,4,REGULAR,substitution,in,['startperiod'],1641970,,,1610612763,70,86,2024-04-07T02:02:41Z,4920000,False,,,0,,SUB in: M. Pereira,[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2024-04-07T02:01:43.5Z,4,REGULAR,substitution,in,['startperiod'],1641741,,,1610612763,70,86,2024-04-07T02:02:41Z,4930000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2024-04-07T02:02:45.4Z,4,REGULAR,period,start,[],0,,,1610612755,70,86,2024-04-07T02:02:45Z,4940000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M48.00S,2024-04-07T02:02:57.0Z,4,REGULAR,3pt,Jump Shot,[],1626166,31.882391590013142,59.80392156862745,1610612755,70,86,2024-04-07T02:03:05Z,4950000,False,-49.0,247.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,
516,PT11M45.00S,2024-04-07T02:03:00.0Z,4,REGULAR,rebound,defensive,[],1641851,,,1610612763,70,86,2024-04-07T02:03:05Z,4960000,False,,,0,,T. Allen REBOUND (Off:0 Def:2),[1641851],1610612763.0,MEM,,,,Allen,T. Allen,,,,,,Above the Break 3,24+ Center,,,515.0,2.0,2.0,0.0,,,,,,,,,,,,,
517,PT11M30.00S,2024-04-07T02:03:14.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,93.24901445466492,47.05882352941176,1610612763,72,86,2024-04-07T02:03:20Z,4970000,False,-15.0,11.0,1,right,S. Pippen Jr. driving reverse Layup (20 PTS) (T. Jemison 2 AST),"[1630590, 1641998]",1610612763.0,MEM,driving reverse,,,Pippen Jr.,S. Pippen Jr.,,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,20.0,T. Jemison,1641998.0,2.0,,,,,,,,,
519,PT11M10.00S,2024-04-07T02:03:33.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.1268068331143235,54.166666666666664,1610612755,72,88,2024-04-07T02:03:41Z,4990000,False,-21.0,5.0,1,left,B. Hield cutting finger roll Layup (7 PTS) (P. Reed 4 AST),"[1627741, 1630194]",1610612755.0,PHI,cutting finger roll,,,Hield,B. Hield,,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,7.0,P. Reed,1630194.0,4.0,,,,,,,,,
521,PT10M54.00S,2024-04-07T02:03:50.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,81.42247043363994,60.78431372549019,1610612763,74,88,2024-04-07T02:03:58Z,5010000,False,54.0,122.0,1,right,S. Pippen Jr. 13' step back Jump Shot (22 PTS),[1630590],1610612763.0,MEM,step back,,,Pippen Jr.,S. Pippen Jr.,,,,,,In The Paint (Non-RA),8-16 Center,13.35,Made,,,,,22.0,,,,,,,,,,,,
522,PT10M40.00S,2024-04-07T02:04:03.8Z,4,REGULAR,2pt,Jump Shot,[],1630194,20.581471747700395,48.529411764705884,1610612755,74,90,2024-04-07T02:04:08Z,5020000,False,7.0,141.0,1,left,P. Reed 14' Jump Shot (4 PTS) (C. Payne 3 AST),"[1630194, 1626166]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,,Mid-Range,8-16 Center,14.12,Made,,,,,4.0,C. Payne,1626166.0,3.0,,,,,,,,,
524,PT10M30.00S,2024-04-07T02:04:14.4Z,4,REGULAR,turnover,lost ball,[],1630590,,,1610612763,74,90,2024-04-07T02:04:19Z,5040000,False,,,0,,S. Pippen Jr. lost ball TURNOVER (3 TO),"[1630590, 1626166]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,3.0,Payne,1626166.0,,,,,,
525,PT10M30.00S,2024-04-07T02:04:14.4Z,4,REGULAR,steal,,[],1626166,,,1610612755,74,90,2024-04-07T02:13:04Z,5050000,False,,,0,,C. Payne STEAL (2 STL),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
526,PT10M25.00S,2024-04-07T02:04:19.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,6.783837056504599,51.71568627450981,1610612755,74,90,2024-04-07T02:04:28Z,5060000,False,-9.0,11.0,1,left,MISS B. Hield running finger roll Layup,[1627741],1610612755.0,PHI,running finger roll,,,Hield,B. Hield,,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,,,,
527,PT10M19.00S,2024-04-07T02:04:25.7Z,4,REGULAR,rebound,offensive,[],1630288,,,1610612755,74,90,2024-04-07T02:04:28Z,5070000,False,,,0,,J. Dowtin Jr. REBOUND (Off:1 Def:2),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,Restricted Area,0-8 Center,,,526.0,3.0,2.0,1.0,,,,,,,,,,,,,
528,PT10M19.00S,2024-04-07T02:04:24.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630288,5.590000152587891,50.0,1610612755,74,92,2024-04-07T02:04:24Z,5080000,False,0.0,0.0,1,left,J. Dowtin Jr. putback Layup (2 PTS),[1630288],1610612755.0,PHI,putback,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,
529,PT10M04.00S,2024-04-07T02:04:43.0Z,4,REGULAR,turnover,traveling,[],1641851,,,1610612763,74,92,2024-04-07T02:04:49Z,5090000,False,,,0,,T. Allen traveling TURNOVER (1 TO),[1641851],1610612763.0,MEM,,,,Allen,T. Allen,,,,,2004.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,,,,,,,,
530,PT09M49.00S,2024-04-07T02:05:15.1Z,4,REGULAR,foul,personal,[],1630590,,,1610612755,74,92,2024-04-07T02:05:38Z,5100000,False,,,0,,S. Pippen Jr. personal FOUL (5 PF),"[1630590, 1626166]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,1627541.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,5.0,0.0,Payne,1626166.0,,
532,PT09M39.00S,2024-04-07T02:05:35.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641741,9.017739816031538,4.411764705882353,1610612755,74,95,2024-04-07T02:05:41Z,5120000,False,228.0,32.0,1,left,R. Council IV 3PT  (3 PTS) (C. Payne 4 AST),"[1641741, 1626166]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,Right Corner 3,24+ Right,23.02,Made,,,,,3.0,C. Payne,1626166.0,4.0,,,,,,,,,
534,PT09M38.00S,2024-04-07T02:05:40.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,74,95,2024-04-07T02:05:40Z,5140000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M38.00S,2024-04-07T02:07:52.6Z,4,REGULAR,substitution,out,[],1641970,,,1610612763,74,95,2024-04-07T02:08:24Z,5150000,False,,,0,,SUB out: M. Pereira,[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M38.00S,2024-04-07T02:07:52.6Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,74,95,2024-04-07T02:08:24Z,5160000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M20.00S,2024-04-07T02:08:50.1Z,4,REGULAR,2pt,Jump Shot,[],1629634,86.94152431011827,21.07843137254902,1610612763,76,95,2024-04-07T02:08:57Z,5170000,False,-145.0,70.0,1,right,B. Clarke 16' Jump Shot (4 PTS) (Z. Simpson 2 AST),"[1629634, 1630285]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Mid-Range,8-16 Left,16.07,Made,,,,,4.0,Z. Simpson,1630285.0,2.0,,,,,,,,,
540,PT08M59.00S,2024-04-07T02:09:10.5Z,4,REGULAR,3pt,Jump Shot,[],1630288,29.25427069645204,71.07843137254902,1610612755,76,98,2024-04-07T02:09:15Z,5190000,False,-105.0,222.0,1,left,J. Dowtin Jr. 24' 3PT  (5 PTS) (B. Hield 1 AST),"[1630288, 1627741]",1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,Above the Break 3,24+ Left Center,24.62,Made,,,,,5.0,B. Hield,1627741.0,1.0,,,,,,,,,
542,PT08M45.00S,2024-04-07T02:09:23.9Z,4,REGULAR,3pt,Jump Shot,[],1641851,91.27792378449409,3.6764705882352944,1610612763,76,98,2024-04-07T02:09:29Z,5210000,False,-232.0,29.0,1,right,MISS T. Allen 3PT,[1641851],1610612763.0,MEM,,,,Allen,T. Allen,,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,
543,PT08M43.00S,2024-04-07T02:09:25.9Z,4,REGULAR,rebound,defensive,[],1630288,,,1610612755,76,98,2024-04-07T02:09:29Z,5220000,False,,,0,,J. Dowtin Jr. REBOUND (Off:1 Def:3),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,Left Corner 3,24+ Left,,,542.0,4.0,3.0,1.0,,,,,,,,,,,,,
544,PT08M33.00S,2024-04-07T02:09:36.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630194,10.068988173455978,38.970588235294116,1610612755,76,100,2024-04-07T02:19:42Z,5230000,False,55.0,42.0,1,left,P. Reed 6' bank Jump Shot (6 PTS) (J. Dowtin Jr. 1 AST),"[1630194, 1630288]",1610612755.0,PHI,bank,,,Reed,P. Reed,,,,,,In The Paint (Non-RA),0-8 Center,6.93,Made,,,,,6.0,J. Dowtin Jr.,1630288.0,1.0,,,,,,,,,
546,PT08M20.00S,2024-04-07T02:09:49.7Z,4,REGULAR,3pt,Jump Shot,[],1629634,90.48948751642575,95.58823529411765,1610612763,76,100,2024-04-07T02:09:54Z,5250000,False,228.0,37.0,1,right,MISS B. Clarke 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,
547,PT08M17.00S,2024-04-07T02:09:52.7Z,4,REGULAR,rebound,offensive,[],1641998,,,1610612763,76,100,2024-04-07T02:09:54Z,5260000,False,,,0,,T. Jemison REBOUND (Off:2 Def:2),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,Right Corner 3,24+ Right,,,546.0,4.0,2.0,2.0,,,,,,,,,,,,,
548,PT08M16.00S,2024-04-07T02:09:55.4Z,4,REGULAR,foul,personal,[],1627741,,,1610612763,76,100,2024-04-07T02:10:02Z,5270000,False,,,0,,B. Hield personal FOUL (3 PF),"[1627741, 1630590]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,1630886.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,0.0,Pippen Jr.,1630590.0,,
550,PT08M02.00S,2024-04-07T02:10:30.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630590,88.64980289093299,53.431372549019606,1610612763,76,100,2024-04-07T02:10:39Z,5290000,False,17.0,54.0,1,right,MISS S. Pippen Jr. driving floating bank Shot,[1630590],1610612763.0,MEM,driving floating bank,,,Pippen Jr.,S. Pippen Jr.,,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,
551,PT08M00.00S,2024-04-07T02:10:32.2Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,76,100,2024-04-07T02:10:39Z,5300000,False,,,0,,P. Reed REBOUND (Off:0 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,In The Paint (Non-RA),0-8 Center,,,550.0,3.0,3.0,0.0,,,,,,,,,,,,,
552,PT08M00.00S,2024-04-07T02:10:35.3Z,4,REGULAR,turnover,traveling,[],1630194,,,1610612755,76,100,2024-04-07T02:10:44Z,5310000,False,,,0,,P. Reed traveling TURNOVER (2 TO),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,2004.0,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,,,,,,
553,PT07M50.00S,2024-04-07T02:11:03.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629634,82.7365308804205,39.950980392156865,1610612763,76,100,2024-04-07T02:11:09Z,5320000,False,-50.0,110.0,1,right,MISS B. Clarke 12' turnaround Shot,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,,In The Paint (Non-RA),8-16 Center,12.07,Missed,,,,,,,,,,,,,,,,,
554,PT07M47.00S,2024-04-07T02:11:06.8Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,76,100,2024-04-07T02:11:09Z,5330000,False,,,0,,P. Reed REBOUND (Off:0 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,In The Paint (Non-RA),8-16 Center,,,553.0,4.0,4.0,0.0,,,,,,,,,,,,,
555,PT07M38.00S,2024-04-07T02:11:14.9Z,4,REGULAR,3pt,Jump Shot,[],1626166,27.808804204993432,75.49019607843137,1610612755,76,103,2024-04-07T02:11:20Z,5340000,False,-127.0,209.0,1,left,C. Payne 24' 3PT pullup (3 PTS),[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,,Above the Break 3,24+ Left Center,24.47,Made,,,,,3.0,,,,,,,,,,,,
556,PT07M23.00S,2024-04-07T02:11:30.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630285,92.06636005256242,44.6078431372549,1610612763,76,103,2024-04-07T02:11:40Z,5350000,False,-27.0,22.0,1,right,MISS Z. Simpson driving finger roll Layup - blocked,"[1630285, 1626166]",1610612763.0,MEM,driving finger roll,,,Simpson,Z. Simpson,,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,Payne,1626166.0
557,PT07M23.00S,2024-04-07T02:11:30.1Z,4,REGULAR,block,,[],1626166,,,1610612763,76,103,2024-04-07T02:11:33Z,5360000,False,,,0,,C. Payne BLOCK (2 BLK),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
558,PT07M20.00S,2024-04-07T02:11:33.1Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,76,103,2024-04-07T02:11:40Z,5370000,False,,,0,,P. Reed REBOUND (Off:0 Def:5),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,Restricted Area,0-8 Center,,,556.0,5.0,5.0,0.0,,,,,,,,,,,,,
559,PT07M09.00S,2024-04-07T02:11:44.8Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612755,76,103,2024-04-07T02:11:50Z,5380000,False,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 1630285]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Simpson,1630285.0,,,,,,
560,PT07M09.00S,2024-04-07T02:11:44.8Z,4,REGULAR,steal,,[],1630285,,,1610612763,76,103,2024-04-07T02:14:33Z,5390000,False,,,0,,Z. Simpson STEAL (1 STL),[1630285],1610612763.0,MEM,,,,Simpson,Z. Simpson,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
561,PT07M04.00S,2024-04-07T02:11:49.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629634,94.43166885676742,51.71568627450981,1610612763,78,103,2024-04-07T02:11:58Z,5400000,False,9.0,0.0,1,right,B. Clarke running alley-oop DUNK (6 PTS) (S. Pippen Jr. 5 AST),"[1629634, 1630590]",1610612763.0,MEM,running alley-oop,,,Clarke,B. Clarke,,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,6.0,S. Pippen Jr.,1630590.0,5.0,,,,,,,,,
563,PT06M40.00S,2024-04-07T02:12:13.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,13.485545335085414,39.950980392156865,1610612755,78,103,2024-04-07T02:12:19Z,5420000,False,50.0,74.0,1,left,MISS R. Council IV 8' driving floating bank Shot,[1641741],1610612755.0,PHI,driving floating bank,,,Council IV,R. Council IV,,,,,,In The Paint (Non-RA),8-16 Right,8.97,Missed,,,,,,,,,,,,,,,,,
564,PT06M37.00S,2024-04-07T02:12:16.4Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,78,103,2024-04-07T02:12:19Z,5430000,False,,,0,,B. Clarke REBOUND (Off:2 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,In The Paint (Non-RA),8-16 Right,,,563.0,7.0,5.0,2.0,,,,,,,,,,,,,
565,PT06M28.00S,2024-04-07T02:12:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630590,91.14651773981603,53.67647058823529,1610612763,78,103,2024-04-07T02:12:32Z,5440000,False,18.0,31.0,1,right,MISS S. Pippen Jr. driving Layup,[1630590],1610612763.0,MEM,driving,,,Pippen Jr.,S. Pippen Jr.,,,,,,Restricted Area,0-8 Center,3.58,Missed,,,,,,,,,,,,,,,,,
566,PT06M25.00S,2024-04-07T02:12:28.8Z,4,REGULAR,rebound,defensive,[],1630288,,,1610612755,78,103,2024-04-07T02:12:32Z,5450000,False,,,0,,J. Dowtin Jr. REBOUND (Off:1 Def:4),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,Restricted Area,0-8 Center,,,565.0,5.0,4.0,1.0,,,,,,,,,,,,,
567,PT06M19.00S,2024-04-07T02:12:34.9Z,4,REGULAR,3pt,Jump Shot,[],1627741,4.5499342969776615,95.58823529411765,1610612755,78,103,2024-04-07T02:12:39Z,5460000,False,-228.0,-10.0,1,left,MISS B. Hield 3PT,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,
568,PT06M16.00S,2024-04-07T02:12:37.9Z,4,REGULAR,rebound,defensive,[],1641998,,,1610612763,78,103,2024-04-07T02:12:39Z,5470000,False,,,0,,T. Jemison REBOUND (Off:2 Def:3),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,Left Corner 3,24+ Left,,,567.0,5.0,3.0,2.0,,,,,,,,,,,,,
569,PT06M09.00S,2024-04-07T02:12:44.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630285,93.51182654402102,51.71568627450981,1610612763,80,103,2024-04-07T02:12:49Z,5480000,False,9.0,8.0,1,right,Z. Simpson driving finger roll Layup (5 PTS) (B. Clarke 2 AST),"[1630285, 1629634]",1610612763.0,MEM,driving finger roll,,,Simpson,Z. Simpson,,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,5.0,B. Clarke,1629634.0,2.0,,,,,,,,,
571,PT06M09.00S,2024-04-07T02:12:48.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,80,103,2024-04-07T02:12:48Z,5500000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M09.00S,2024-04-07T02:15:05.3Z,4,REGULAR,substitution,out,[],1641998,,,1610612755,80,103,2024-04-07T02:15:31Z,5510000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M09.00S,2024-04-07T02:15:05.3Z,4,REGULAR,substitution,out,[],1627741,,,1610612755,80,103,2024-04-07T02:15:31Z,5520000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M09.00S,2024-04-07T02:15:05.3Z,4,REGULAR,substitution,in,[],1641970,,,1610612755,80,103,2024-04-07T02:15:31Z,5530000,False,,,0,,SUB in: M. Pereira,[1641970],1610612763.0,MEM,,,,Pereira,M. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M09.00S,2024-04-07T02:15:05.3Z,4,REGULAR,substitution,in,[],1631173,,,1610612755,80,103,2024-04-07T02:15:31Z,5540000,False,,,0,,SUB in: T. Smith,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M51.00S,2024-04-07T02:16:01.9Z,4,REGULAR,3pt,Jump Shot,[],1630288,32.14520367936925,53.67647058823529,1610612755,80,106,2024-04-07T02:16:08Z,5550000,False,-18.0,250.0,1,left,J. Dowtin Jr. 25' 3PT step back (8 PTS),[1630288],1610612755.0,PHI,step back,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,Above the Break 3,24+ Center,25.04,Made,,,,,8.0,,,,,,,,,,,,
577,PT05M34.00S,2024-04-07T02:16:18.4Z,4,REGULAR,3pt,Jump Shot,[],1630590,70.12155059132719,26.96078431372549,1610612763,80,106,2024-04-07T02:16:23Z,5560000,False,-115.0,228.0,1,right,MISS S. Pippen Jr. 25' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,
578,PT05M30.00S,2024-04-07T02:16:22.4Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,80,106,2024-04-07T02:16:23Z,5570000,False,,,0,,B. Clarke REBOUND (Off:3 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Above the Break 3,24+ Left Center,,,577.0,8.0,5.0,3.0,,,,,,,,,,,,,
579,PT05M25.00S,2024-04-07T02:16:30.6Z,4,REGULAR,foul,personal,[],1626166,,,1610612763,80,106,2024-04-07T02:16:53Z,5580000,False,,,0,,C. Payne personal FOUL (2 PF),"[1626166, 1629634]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,2004.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Clarke,1629634.0,,
581,PT05M18.00S,2024-04-07T02:16:56.7Z,4,REGULAR,turnover,bad pass,[],1630590,,,1610612763,80,106,2024-04-07T02:17:02Z,5600000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (4 TO),"[1630590, 1630194]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,Reed,1630194.0,,,,,,
582,PT05M18.00S,2024-04-07T02:16:56.7Z,4,REGULAR,steal,,[],1630194,,,1610612755,80,106,2024-04-07T02:16:58Z,5610000,False,,,0,,P. Reed STEAL (4 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
