actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
350,PT01M00.00S,2023-11-07T01:10:08.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,83,61,2023-11-07T01:10:12Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,348.0,,,,,,,,,,,,,,,,,
353,PT00M49.40S,2023-11-07T01:10:36.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630169,85.3646517739816,77.94117647058823,1610612754,83,61,2023-11-07T01:10:41Z,3460000,False,140.0,85.0,1,right,MISS T. Haliburton 16' fadeaway Shot,[1630169],1610612754.0,IND,fadeaway,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,16.36,Missed,,,,,,,,,,,,,,,,,,
354,PT00M46.50S,2023-11-07T01:10:39.5Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,83,61,2023-11-07T01:10:39Z,3470000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right,,,353.0,5.0,5.0,0.0,,,,,,,,,,,,,,
355,PT00M40.50S,2023-11-07T01:10:45.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203926,34.247700394218136,40.68627450980392,1610612759,83,61,2023-11-07T01:10:51Z,3480000,False,47.0,269.0,1,left,MISS D. McDermott 27' running 3PT,[203926],1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
356,PT00M37.80S,2023-11-07T01:10:48.2Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,83,61,2023-11-07T01:10:51Z,3490000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,355.0,2.0,2.0,0.0,,,,,,,,,,,,,,
357,PT00M32.20S,2023-11-07T01:10:53.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628971,74.06373193166885,13.725490196078432,1610612754,86,61,2023-11-07T01:10:58Z,3500000,False,-181.0,191.0,1,right,B. Brown 26' 3PT running (7 PTS) (T. Haliburton 5 AST),"[1628971, 1630169]",1610612754.0,IND,running,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,26.36,Made,,,,,,,7.0,,,T. Haliburton,1630169.0,5.0,,,,,,
359,PT00M08.60S,2023-11-07T01:11:19.7Z,2,REGULAR,3pt,Jump Shot,[],1641705,36.08738501971091,16.176470588235293,1610612759,86,61,2023-11-07T01:11:25Z,3520000,False,169.0,287.0,1,left,MISS V. Wembanyama 33' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,33.29,Missed,,,,,,,,,,,,,,,,,,
360,PT00M05.30S,2023-11-07T01:11:23.0Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612754,86,61,2023-11-07T01:11:25Z,3530000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,359.0,2.0,2.0,0.0,,,,,,,,,,,,,,
361,PT00M03.30S,2023-11-07T01:11:26.2Z,2,REGULAR,foul,personal,[],1626224,,,1610612754,86,61,2023-11-07T01:11:32Z,3540000,False,,,0,,C. Osman take personal FOUL (1 PF),"[1626224, 1628971]",1610612759.0,SAS,take,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Brown,1628971.0,,
363,PT00M00.00S,2023-11-07T01:11:56.5Z,2,REGULAR,2pt,Jump Shot,[],1630167,92.59198423127464,19.607843137254903,1610612754,86,61,2023-11-07T01:12:02Z,3560000,False,-152.0,17.0,1,right,MISS O. Toppin 15' pullup Shot,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,15.3,Missed,,,,,,,,,,,,,,,,,,
364,PT00M00.00S,2023-11-07T01:11:58.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,86,61,2023-11-07T01:11:58Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,363.0,,,,,,,,,,,,,,,,,
365,PT00M00.00S,2023-11-07T01:11:59.8Z,2,REGULAR,period,end,[],0,,,1610612754,86,61,2023-11-07T01:11:59Z,3580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2023-11-07T01:27:44.5Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612754,86,61,2023-11-07T01:27:53Z,3590000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2023-11-07T01:27:44.5Z,3,REGULAR,substitution,out,['startperiod'],1630543,,,1610612754,86,61,2023-11-07T01:27:53Z,3600000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2023-11-07T01:27:44.5Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612754,86,61,2023-11-07T01:27:53Z,3610000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2023-11-07T01:27:44.5Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612754,86,61,2023-11-07T01:27:53Z,3620000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2023-11-07T01:27:44.5Z,3,REGULAR,substitution,in,['startperiod'],1631097,,,1610612754,86,61,2023-11-07T01:27:53Z,3630000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2023-11-07T01:27:44.5Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,86,61,2023-11-07T01:27:53Z,3640000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2023-11-07T01:27:44.5Z,3,REGULAR,substitution,in,['startperiod'],1631110,,,1610612754,86,61,2023-11-07T01:27:53Z,3650000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2023-11-07T01:27:44.5Z,3,REGULAR,substitution,in,['startperiod'],1628380,,,1610612754,86,61,2023-11-07T01:27:53Z,3660000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2023-11-07T01:28:06.2Z,3,REGULAR,period,start,[],0,,,1610612759,86,61,2023-11-07T01:28:06Z,3670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT11M46.00S,2023-11-07T01:28:19.5Z,3,REGULAR,3pt,Jump Shot,[],1628380,70.12155059132719,24.509803921568626,1610612759,86,61,2023-11-07T01:28:25Z,3680000,False,-127.0,228.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
376,PT11M43.00S,2023-11-07T01:28:22.5Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612754,86,61,2023-11-07T01:28:25Z,3690000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,375.0,3.0,3.0,0.0,,,,,,,,,,,,,,
377,PT11M30.00S,2023-11-07T01:28:35.2Z,3,REGULAR,2pt,Jump Shot,[],1631097,22.421156373193167,32.1078431372549,1610612754,88,61,2023-11-07T01:28:38Z,3700000,False,89.0,158.0,1,left,B. Mathurin 18' pullup Jump Shot (4 PTS) (M. Turner 2 AST),"[1631097, 1626167]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,18.18,Made,,,,,,,4.0,,,M. Turner,1626167.0,2.0,,,,,,
379,PT11M19.00S,2023-11-07T01:28:47.6Z,3,REGULAR,violation,kicked ball,[],1626167,,,1610612759,88,61,2023-11-07T01:29:23Z,3720000,False,,,0,,M. Turner kicked ball VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
380,PT11M12.00S,2023-11-07T01:29:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,86.5473061760841,50.73529411764706,1610612759,88,61,2023-11-07T01:29:16Z,3730000,False,4.0,74.0,1,right,MISS J. Sochan 7' floating Shot,[1631110],1610612759.0,SAS,floating,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,7.41,Missed,,,,,,,,,,,,,,,,,,
381,PT11M08.00S,2023-11-07T01:29:15.3Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,88,61,2023-11-07T01:29:16Z,3740000,False,,,0,,M. Turner REBOUND (Off:2 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,380.0,7.0,5.0,2.0,,,,,,,,,,,,,,
382,PT10M56.00S,2023-11-07T01:29:26.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,7.440867279894875,44.6078431372549,1610612754,88,61,2023-11-07T01:29:30Z,3750000,False,27.0,17.0,1,left,MISS O. Toppin turnaround bank Shot - blocked,"[1630167, 1641705]",1610612754.0,IND,turnaround bank,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
383,PT10M56.00S,2023-11-07T01:29:26.7Z,3,REGULAR,block,,[],1641705,,,1610612754,88,61,2023-11-07T01:29:28Z,3760000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT10M53.00S,2023-11-07T01:29:29.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,88,61,2023-11-07T01:29:30Z,3770000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,382.0,6.0,6.0,0.0,,,,,,,,,,,,,,
385,PT10M47.00S,2023-11-07T01:29:35.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,90.3580814717477,63.970588235294116,1610612759,88,61,2023-11-07T01:29:41Z,3780000,False,70.0,38.0,1,right,MISS V. Wembanyama 7' fadeaway bank Shot,[1641705],1610612759.0,SAS,fadeaway bank,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,7.96,Missed,,,,,,,,,,,,,,,,,,
386,PT10M44.00S,2023-11-07T01:29:39.3Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,88,61,2023-11-07T01:29:39Z,3790000,False,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,385.0,4.0,2.0,2.0,,,,,,,,,,,,,,
387,PT10M43.00S,2023-11-07T01:29:40.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,92.9862023653088,50.0,1610612759,88,63,2023-11-07T01:29:46Z,3800000,False,0.0,13.0,1,right,Z. Collins putback Layup (12 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,12.0,,,,,,,,,,,
388,PT10M36.00S,2023-11-07T01:29:46.7Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,88,63,2023-11-07T01:29:52Z,3810000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1641705]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,2.0,,Wembanyama,1641705.0,,,,,,,,,
389,PT10M36.00S,2023-11-07T01:29:46.7Z,3,REGULAR,steal,,[],1641705,,,1610612759,88,63,2023-11-07T01:29:52Z,3820000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
390,PT10M31.00S,2023-11-07T01:29:51.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641705,67.23061760840999,46.81372549019608,1610612759,88,63,2023-11-07T01:29:56Z,3830000,False,-16.0,256.0,1,right,MISS V. Wembanyama 25' running pullup 3PT,[1641705],1610612759.0,SAS,running pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.6,Missed,,,,,,,,,,,,,,,,,,
391,PT10M29.00S,2023-11-07T01:29:54.3Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,88,63,2023-11-07T01:29:54Z,3840000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,390.0,2.0,1.0,1.0,,,,,,,,,,,,,,
392,PT10M26.00S,2023-11-07T01:29:56.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628380,93.11760840998686,50.245098039215684,1610612759,88,65,2023-11-07T01:30:07Z,3850000,False,1.0,12.0,1,right,Z. Collins DUNK (14 PTS) (M. Branham 1 AST),"[1628380, 1631103]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,14.0,,,M. Branham,1631103.0,1.0,,,,,,
393,PT10M26.00S,2023-11-07T01:30:03.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,88,65,2023-11-07T01:30:03Z,3860000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT10M16.00S,2023-11-07T01:33:11.3Z,3,REGULAR,3pt,Jump Shot,[],1630169,22.158344283837057,91.66666666666666,1610612754,88,65,2023-11-07T01:33:15Z,3870000,False,-208.0,156.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
396,PT10M11.00S,2023-11-07T01:33:16.3Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,88,65,2023-11-07T01:33:15Z,3880000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,395.0,7.0,7.0,0.0,,,,,,,,,,,,,,
397,PT10M06.00S,2023-11-07T01:33:19.8Z,3,REGULAR,turnover,bad pass,[],1641705,,,1610612759,88,65,2023-11-07T01:33:22Z,3890000,False,,,0,,V. Wembanyama bad pass TURNOVER (1 TO),"[1641705, 1630169]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,Haliburton,1630169.0,,,,,,,,,
398,PT10M06.00S,2023-11-07T01:33:19.8Z,3,REGULAR,steal,,[],1630169,,,1610612754,88,65,2023-11-07T01:33:21Z,3900000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
399,PT10M01.00S,2023-11-07T01:33:25.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630167,5.863994743758213,95.34313725490196,1610612754,91,65,2023-11-07T01:33:30Z,3910000,False,-227.0,3.0,1,left,O. Toppin 3PT running (11 PTS) (B. Brown 4 AST),"[1630167, 1628971]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,22.67,Made,,,,,,,11.0,,,B. Brown,1628971.0,4.0,,,,,,
401,PT09M48.00S,2023-11-07T01:33:40.1Z,3,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612759,91,65,2023-11-07T01:33:44Z,3930000,False,,,0,,Z. Collins lost ball out-of-bounds TURNOVER (2 TO),[1628380],1610612759.0,SAS,lost ball,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626301.0,2.0,,,,,,,,,,,,
402,PT09M35.00S,2023-11-07T01:33:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,10.200394218134035,49.50980392156863,1610612754,91,65,2023-11-07T01:34:04Z,3940000,False,2.0,43.0,1,left,MISS B. Mathurin driving Layup,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
403,PT09M32.00S,2023-11-07T01:34:01.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,91,65,2023-11-07T01:34:04Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,402.0,,,,,,,,,,,,,,,,,
405,PT09M25.00S,2023-11-07T01:34:30.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630167,31.882391590013142,33.088235294117645,1610612754,91,65,2023-11-07T01:34:35Z,3970000,False,85.0,247.0,1,left,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
406,PT09M21.00S,2023-11-07T01:34:34.6Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,91,65,2023-11-07T01:34:35Z,3980000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,405.0,3.0,2.0,1.0,,,,,,,,,,,,,,
407,PT09M15.00S,2023-11-07T01:34:40.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,92.19776609724047,54.90196078431373,1610612759,91,67,2023-11-07T01:35:37Z,3990000,False,25.0,21.0,1,right,K. Johnson running Layup (16 PTS),[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,16.0,,,,,,,,,,,
408,PT09M02.00S,2023-11-07T01:34:53.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,11.383048620236531,44.11764705882353,1610612754,93,67,2023-11-07T01:34:58Z,4000000,False,29.0,55.0,1,left,M. Turner 6' turnaround Hook (13 PTS) (T. Haliburton 6 AST),"[1626167, 1630169]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,,,13.0,,,T. Haliburton,1630169.0,6.0,,,,,,
410,PT08M51.00S,2023-11-07T01:35:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,91.27792378449409,57.107843137254896,1610612759,93,69,2023-11-07T01:35:07Z,4020000,False,36.0,29.0,1,right,J. Sochan driving finger roll Layup (4 PTS),[1631110],1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,,,,,,,4.0,,,,,,,,,,,
411,PT08M30.00S,2023-11-07T01:35:25.5Z,3,REGULAR,3pt,Jump Shot,[],1631097,5.863994743758213,95.58823529411765,1610612754,93,69,2023-11-07T01:35:29Z,4030000,False,-228.0,3.0,1,left,MISS B. Mathurin step back 3PT,[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
412,PT08M27.00S,2023-11-07T01:35:28.5Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,93,69,2023-11-07T01:35:29Z,4040000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,411.0,8.0,8.0,0.0,,,,,,,,,,,,,,
413,PT08M20.00S,2023-11-07T01:35:34.9Z,3,REGULAR,2pt,Jump Shot,[],1641705,88.12417871222075,13.23529411764706,1610612759,93,69,2023-11-07T01:35:40Z,4050000,False,-184.0,59.0,1,right,MISS V. Wembanyama 19' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left,19.31,Missed,,,,,,,,,,,,,,,,,,
414,PT08M17.00S,2023-11-07T01:35:37.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,93,69,2023-11-07T01:35:40Z,4060000,False,,,0,,M. Turner REBOUND (Off:2 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left,,,413.0,8.0,6.0,2.0,,,,,,,,,,,,,,
415,PT08M00.00S,2023-11-07T01:35:54.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,19.136005256241788,57.35294117647059,1610612754,93,69,2023-11-07T01:35:59Z,4070000,False,-37.0,127.0,1,left,MISS T. Haliburton 13' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,13.26,Missed,,,,,,,,,,,,,,,,,,
416,PT07M57.00S,2023-11-07T01:35:57.9Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,93,69,2023-11-07T01:35:59Z,4080000,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,415.0,5.0,3.0,2.0,,,,,,,,,,,,,,
417,PT07M50.00S,2023-11-07T01:36:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,92.19776609724047,53.18627450980392,1610612759,93,69,2023-11-07T01:36:09Z,4090000,False,16.0,21.0,1,right,MISS Z. Collins cutting Layup,[1628380],1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
418,PT07M48.00S,2023-11-07T01:36:07.0Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,93,69,2023-11-07T01:36:09Z,4100000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,417.0,2.0,2.0,0.0,,,,,,,,,,,,,,
419,PT07M44.00S,2023-11-07T01:36:11.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630169,6.258212877792378,44.36274509803921,1610612754,95,69,2023-11-07T01:36:16Z,4110000,False,28.0,6.0,1,left,T. Haliburton running finger roll Layup (22 PTS),[1630169],1610612754.0,IND,running finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,,,22.0,,,,,,,,,,,
420,PT07M43.00S,2023-11-07T01:36:15.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,95,69,2023-11-07T01:36:15Z,4120000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M23.00S,2023-11-07T01:39:33.4Z,3,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612759,95,69,2023-11-07T01:39:37Z,4130000,False,,,0,,O. Toppin shooting personal FOUL (3 PF) (Wembanyama 2 FT),"[1630167, 1641705]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,,,,,,,,3.0,0.0,Wembanyama,1641705.0,,
423,PT07M23.00S,2023-11-07T01:39:55.4Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,95,70,2023-11-07T01:39:55Z,4150000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (9 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
424,PT07M23.00S,2023-11-07T01:40:11.3Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,95,71,2023-11-07T01:40:11Z,4160000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (10 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
425,PT07M04.00S,2023-11-07T01:40:33.1Z,3,REGULAR,3pt,Jump Shot,[],1628971,13.091327201051248,3.9215686274509802,1610612754,95,71,2023-11-07T01:40:37Z,4170000,False,230.0,71.0,1,left,MISS B. Brown 24' 3PT,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
426,PT06M59.00S,2023-11-07T01:40:38.1Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,95,71,2023-11-07T01:40:37Z,4180000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,425.0,9.0,9.0,0.0,,,,,,,,,,,,,,
427,PT06M52.00S,2023-11-07T01:40:43.5Z,3,REGULAR,3pt,Jump Shot,[],1641705,67.7562417871222,50.0,1610612759,95,74,2023-11-07T01:40:53Z,4190000,False,0.0,251.0,1,right,V. Wembanyama 25' 3PT  (13 PTS) (Z. Collins 2 AST),"[1641705, 1628380]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.06,Made,,,,,,,13.0,,,Z. Collins,1628380.0,2.0,,,,,,
430,PT06M27.00S,2023-11-07T01:41:21.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,30.962549277266753,23.03921568627451,1610612754,95,74,2023-11-07T01:41:26Z,4220000,False,135.0,239.0,1,left,MISS T. Haliburton 27' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.4,Missed,,,,,,,,,,,,,,,,,,
