actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
169,PT11M40.00S,2024-03-16T23:40:40.1Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,25,30,2024-03-16T23:40:40Z,1680000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,,,168.0,1.0,0.0,1.0,,,,,,,,,,,,,,
170,PT11M40.00S,2024-03-16T23:40:39.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,94.40999984741211,50.0,1610612754,27,30,2024-03-16T23:40:39Z,1690000,False,0.0,0.0,1,right,J. Smith tip Layup (2 PTS),[1630188],1610612754.0,IND,tip,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
171,PT11M28.00S,2024-03-16T23:40:56.0Z,2,REGULAR,foul,personal,[],1641716,,,1610612751,27,30,2024-03-16T23:41:02Z,1700000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 1629651]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628172.0,1.0,0.0,Claxton,1629651.0,,,
173,PT11M18.00S,2024-03-16T23:41:17.0Z,2,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612751,27,30,2024-03-16T23:41:24Z,1720000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630188, 1629661]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1662.0,2.0,0.0,Johnson,1629661.0,,,
175,PT11M18.00S,2024-03-16T23:41:42.3Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,27,31,2024-03-16T23:41:42Z,1740000,False,,,0,,C. Johnson Free Throw 1 of 2 (7 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
176,PT11M18.00S,2024-03-16T23:41:57.9Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,27,32,2024-03-16T23:41:57Z,1750000,False,,,0,,C. Johnson Free Throw 2 of 2 (8 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
177,PT10M55.00S,2024-03-16T23:42:22.5Z,2,REGULAR,3pt,Jump Shot,[],1630167,91.93495400788436,96.56862745098039,1610612754,27,32,2024-03-16T23:42:26Z,1760000,False,233.0,23.0,1,right,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
178,PT10M51.00S,2024-03-16T23:42:26.5Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,27,32,2024-03-16T23:42:29Z,1770000,False,,,0,,T. McConnell REBOUND (Off:1 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,177.0,3.0,2.0,1.0,,,,,,,,,,,,,,
179,PT10M47.00S,2024-03-16T23:42:30.7Z,2,REGULAR,turnover,bad pass,[],1641716,,,1610612754,27,32,2024-03-16T23:42:33Z,1780000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 1629661]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0
180,PT10M47.00S,2024-03-16T23:42:30.7Z,2,REGULAR,steal,,[],1629661,,,1610612751,27,32,2024-03-16T23:42:32Z,1790000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
181,PT10M43.00S,2024-03-16T23:42:34.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,5.338370565045992,52.450980392156865,1610612751,27,34,2024-03-16T23:42:40Z,1800000,False,-12.0,-2.0,1,left,C. Johnson running finger roll Layup (10 PTS),[1629661],1610612751.0,BKN,running finger roll,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,10.0,,,,,,,,,,,,,
182,PT10M27.00S,2024-03-16T23:42:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,94.82588699080158,49.01960784313725,1610612754,29,34,2024-03-16T23:42:58Z,1810000,False,-5.0,-4.0,1,right,T. McConnell driving Layup (8 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,8.0,,,,,,,,,,,,,
183,PT10M09.00S,2024-03-16T23:43:07.1Z,2,REGULAR,3pt,Jump Shot,[],1629661,32.933639947437584,70.09803921568627,1610612751,29,34,2024-03-16T23:43:12Z,1820000,False,-100.0,257.0,1,left,MISS C. Johnson 27' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,27.6,Missed,,,,,,,,,,,,,,,,,,
184,PT10M08.00S,2024-03-16T23:43:08.1Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,29,34,2024-03-16T23:43:38Z,1830000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,183.0,6.0,4.0,2.0,,,,,,,,,,,,,,
185,PT10M01.00S,2024-03-16T23:43:15.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628372,5.601182654402102,50.73529411764706,1610612751,29,36,2024-03-16T23:43:19Z,1840000,False,-4.0,0.0,1,left,D. Smith Jr. alley-oop DUNK (2 PTS) (C. Johnson 2 AST),"[1628372, 1629661]",1610612751.0,BKN,alley-oop,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,2.0,,,C. Johnson,1629661.0,2.0,,,,,,,,
187,PT10M00.00S,2024-03-16T23:43:19.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,29,36,2024-03-16T23:43:19Z,1860000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M00.00S,2024-03-16T23:45:30.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,29,36,2024-03-16T23:46:07Z,1870000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M00.00S,2024-03-16T23:45:30.2Z,2,REGULAR,substitution,out,[],1630560,,,1610612754,29,36,2024-03-16T23:46:07Z,1880000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M00.00S,2024-03-16T23:45:30.2Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,29,36,2024-03-16T23:46:07Z,1890000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M00.00S,2024-03-16T23:45:30.2Z,2,REGULAR,substitution,in,[],1628969,,,1610612754,29,36,2024-03-16T23:46:07Z,1900000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M42.00S,2024-03-16T23:46:42.5Z,2,REGULAR,foul,technical,['1freethrow'],1629651,,,1610612754,29,36,2024-03-16T23:46:49Z,1920000,False,,,0,,N. Claxton defensive-3-second technical FOUL (1 Tech),[1629651],1610612751.0,BKN,defensive-3-second,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,1628172.0,1.0,1.0,,,,,
194,PT09M42.00S,2024-03-16T23:47:01.2Z,2,REGULAR,freethrow,1 of 1,[],1641767,,,1610612754,30,36,2024-03-16T23:47:01Z,1930000,False,,,0,,B. Sheppard technical Free Throw 1 of 1 (4 PTS),[1641767],1610612754.0,IND,technical,,,Sheppard,B. Sheppard,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
195,PT09M29.00S,2024-03-16T23:47:29.7Z,2,REGULAR,3pt,Jump Shot,[],1630188,69.46452036793693,77.94117647058823,1610612754,30,36,2024-03-16T23:47:35Z,1940000,False,140.0,235.0,1,right,MISS J. Smith 27' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,27.3,Missed,,,,,,,,,,,,,,,,,,
196,PT09M25.00S,2024-03-16T23:47:33.7Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,30,36,2024-03-16T23:47:53Z,1950000,False,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,195.0,7.0,5.0,2.0,,,,,,,,,,,,,,
197,PT09M18.00S,2024-03-16T23:47:40.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,8.623521681997373,34.55882352941176,1610612751,30,36,2024-03-16T23:47:44Z,1960000,False,77.0,29.0,1,left,MISS L. Walker IV 8' driving floating bank Shot,[1629022],1610612751.0,BKN,driving floating bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Right,8.23,Missed,,,,,,,,,,,,,,,,,,
198,PT09M16.00S,2024-03-16T23:47:42.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,30,36,2024-03-16T23:48:05Z,1970000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,,,197.0,3.0,3.0,0.0,,,,,,,,,,,,,,
199,PT09M09.00S,2024-03-16T23:47:54.7Z,2,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612754,30,36,2024-03-16T23:48:01Z,1980000,False,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628372, 1627783]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1662.0,1.0,0.0,Siakam,1627783.0,,,
201,PT09M09.00S,2024-03-16T23:48:25.1Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,31,36,2024-03-16T23:48:25Z,2000000,False,,,0,,P. Siakam Free Throw 1 of 2 (5 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
202,PT09M09.00S,2024-03-16T23:48:25.6Z,2,REGULAR,substitution,out,[],1629661,,,1610612754,31,36,2024-03-16T23:48:32Z,2010000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M09.00S,2024-03-16T23:48:25.6Z,2,REGULAR,substitution,out,[],1629022,,,1610612754,31,36,2024-03-16T23:48:32Z,2020000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M09.00S,2024-03-16T23:48:25.6Z,2,REGULAR,substitution,in,[],203471,,,1610612754,31,36,2024-03-16T23:48:32Z,2030000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M09.00S,2024-03-16T23:48:25.6Z,2,REGULAR,substitution,in,[],1627827,,,1610612754,31,36,2024-03-16T23:48:32Z,2040000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M09.00S,2024-03-16T23:48:49.0Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,32,36,2024-03-16T23:48:49Z,2050000,False,,,0,,P. Siakam Free Throw 2 of 2 (6 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
207,PT09M01.00S,2024-03-16T23:49:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,7.440867279894875,50.98039215686274,1610612751,32,38,2024-03-16T23:49:10Z,2060000,False,-5.0,17.0,1,left,D. Smith Jr. driving Layup (4 PTS),[1628372],1610612751.0,BKN,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,4.0,,,,,,,,,,,,,
209,PT08M49.00S,2024-03-16T23:49:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.51182654402102,53.92156862745098,1610612754,34,38,2024-03-16T23:49:15Z,2080000,False,20.0,8.0,1,right,P. Siakam driving Layup (8 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,8.0,,,,,,,,,,,,,
210,PT08M40.00S,2024-03-16T23:49:21.8Z,2,REGULAR,3pt,Jump Shot,[],1628372,24.78646517739816,88.23529411764706,1610612751,34,38,2024-03-16T23:49:26Z,2090000,False,-191.0,180.0,1,left,MISS D. Smith Jr. 26' 3PT,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.29,Missed,,,,,,,,,,,,,,,,,,
211,PT08M36.00S,2024-03-16T23:49:25.8Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,34,38,2024-03-16T23:49:26Z,2100000,False,,,0,,T. McConnell REBOUND (Off:1 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,210.0,4.0,3.0,1.0,,,,,,,,,,,,,,
212,PT08M32.00S,2024-03-16T23:49:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641716,94.03745072273325,50.73529411764706,1610612754,34,38,2024-03-16T23:49:43Z,2110000,False,4.0,4.0,1,right,MISS J. Walker running Layup,[1641716],1610612754.0,IND,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
213,PT08M30.00S,2024-03-16T23:49:31.4Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,34,38,2024-03-16T23:49:31Z,2120000,False,,,0,,J. Smith REBOUND (Off:2 Def:0),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,212.0,2.0,0.0,2.0,,,,,,,,,,,,,,
214,PT08M29.00S,2024-03-16T23:49:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,91.27792378449409,51.225490196078425,1610612754,36,38,2024-03-16T23:49:45Z,2130000,False,6.0,29.0,1,right,J. Smith putback Layup (4 PTS),[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,4.0,,,,,,,,,,,,,
215,PT08M27.00S,2024-03-16T23:49:40.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,36,38,2024-03-16T23:49:40Z,2140000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M27.00S,2024-03-16T23:51:37.9Z,2,REGULAR,substitution,out,[],1641716,,,1610612751,36,38,2024-03-16T23:52:29Z,2150000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M27.00S,2024-03-16T23:51:37.9Z,2,REGULAR,substitution,in,[],1629614,,,1610612751,36,38,2024-03-16T23:52:29Z,2160000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M17.00S,2024-03-16T23:52:46.5Z,2,REGULAR,foul,personal,[],204456,,,1610612751,36,38,2024-03-16T23:52:51Z,2170000,False,,,0,,T. McConnell personal FOUL (2 PF),"[204456, 203471]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,201246.0,2.0,0.0,Schroder,203471.0,,,
220,PT08M04.00S,2024-03-16T23:53:14.1Z,2,REGULAR,3pt,Jump Shot,[],203471,31.61957950065703,33.33333333333333,1610612751,36,41,2024-03-16T23:53:55Z,2190000,False,83.0,245.0,1,left,D. Schroder 25' 3PT  (3 PTS) (M. Bridges 3 AST),"[203471, 1628969]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,25.85,Made,,,,,3.0,,,M. Bridges,1628969.0,3.0,,,,,,,,
222,PT07M52.00S,2024-03-16T23:53:27.3Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,36,41,2024-03-16T23:53:32Z,2210000,False,,,0,,T. McConnell lost ball out-of-bounds TURNOVER (1 TO),[204456],1610612754.0,IND,lost ball,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,201246.0,,,,,1.0,,
223,PT07M44.00S,2024-03-16T23:53:45.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,28.07161629434954,17.401960784313726,1610612751,36,44,2024-03-16T23:53:49Z,2220000,False,163.0,211.0,1,left,D. Finney-Smith 26' 3PT  (10 PTS) (D. Schroder 3 AST),"[1627827, 203471]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,26.69,Made,,,,,10.0,,,D. Schroder,203471.0,3.0,,,,,,,,
225,PT07M29.00S,2024-03-16T23:53:58.6Z,2,REGULAR,3pt,Jump Shot,[],1630188,69.46452036793693,77.45098039215686,1610612754,39,44,2024-03-16T23:54:02Z,2240000,False,137.0,235.0,1,right,J. Smith 27' 3PT  (7 PTS) (A. Nembhard 1 AST),"[1630188, 1629614]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,27.17,Made,,,,,7.0,,,A. Nembhard,1629614.0,1.0,,,,,,,,
227,PT07M18.00S,2024-03-16T23:54:10.0Z,2,REGULAR,3pt,Jump Shot,[],1628969,10.068988173455978,3.9215686274509802,1610612751,39,44,2024-03-16T23:54:14Z,2260000,False,230.0,42.0,1,left,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
228,PT07M15.00S,2024-03-16T23:54:13.0Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,39,44,2024-03-16T23:54:14Z,2270000,False,,,0,,T. McConnell REBOUND (Off:1 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,227.0,5.0,4.0,1.0,,,,,,,,,,,,,,
229,PT07M13.00S,2024-03-16T23:54:21.6Z,2,REGULAR,foul,personal,[],1628372,,,1610612754,39,44,2024-03-16T23:54:27Z,2280000,False,,,0,,D. Smith Jr. personal FOUL (2 PF),"[1628372, 1627783]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1662.0,2.0,0.0,Siakam,1627783.0,,,
231,PT07M13.00S,2024-03-16T23:54:27.1Z,2,REGULAR,substitution,out,[],204456,,,1610612754,39,44,2024-03-16T23:54:36Z,2300000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M13.00S,2024-03-16T23:54:27.1Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,39,44,2024-03-16T23:54:36Z,2310000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M13.00S,2024-03-16T23:54:27.1Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,39,44,2024-03-16T23:54:36Z,2320000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M13.00S,2024-03-16T23:54:27.1Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,39,44,2024-03-16T23:54:36Z,2330000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M13.00S,2024-03-16T23:54:27.1Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,39,44,2024-03-16T23:54:36Z,2340000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M13.00S,2024-03-16T23:54:27.1Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,39,44,2024-03-16T23:54:36Z,2350000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M09.00S,2024-03-16T23:54:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.70762155059133,38.48039215686275,1610612754,39,44,2024-03-16T23:54:59Z,2360000,False,-58.0,91.0,1,right,MISS P. Siakam 10' driving floating bank Shot,[1627783],1610612754.0,IND,driving floating bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,10.79,Missed,,,,,,,,,,,,,,,,,,
238,PT07M05.00S,2024-03-16T23:54:56.4Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,39,44,2024-03-16T23:54:59Z,2370000,False,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,,,237.0,8.0,6.0,2.0,,,,,,,,,,,,,,
239,PT06M44.00S,2024-03-16T23:55:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,4.5499342969776615,48.529411764705884,1610612751,39,44,2024-03-16T23:55:20Z,2380000,False,7.0,-10.0,1,left,MISS D. Schroder driving finger roll Layup,[203471],1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
240,PT06M42.00S,2024-03-16T23:55:18.0Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,39,44,2024-03-16T23:55:20Z,2390000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,239.0,1.0,1.0,0.0,,,,,,,,,,,,,,
241,PT06M31.00S,2024-03-16T23:55:29.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,68.28186596583443,23.284313725490197,1610612754,39,44,2024-03-16T23:55:33Z,2400000,False,-134.0,246.0,1,right,MISS T. Haliburton 27' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,27.97,Missed,,,,,,,,,,,,,,,,,,
242,PT06M29.00S,2024-03-16T23:55:31.6Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,39,44,2024-03-16T23:55:33Z,2410000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,241.0,4.0,3.0,1.0,,,,,,,,,,,,,,
243,PT06M28.00S,2024-03-16T23:55:33.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,91.14651773981603,21.568627450980394,1610612754,39,44,2024-03-16T23:55:39Z,2420000,False,-142.0,31.0,1,right,MISS P. Siakam 14' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,14.55,Missed,,,,,,,,,,,,,,,,,,
244,PT06M24.00S,2024-03-16T23:55:37.7Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,39,44,2024-03-16T23:55:39Z,2430000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,243.0,2.0,1.0,1.0,,,,,,,,,,,,,,
245,PT06M14.00S,2024-03-16T23:55:47.2Z,2,REGULAR,2pt,Jump Shot,[],1629651,3.1044678055190538,73.2843137254902,1610612751,39,44,2024-03-16T23:55:52Z,2440000,False,-116.0,-23.0,1,left,MISS N. Claxton 11' Jump Shot,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,11.87,Missed,,,,,,,,,,,,,,,,,,
246,PT06M10.00S,2024-03-16T23:55:51.2Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612751,39,44,2024-03-16T23:55:52Z,2450000,False,,,0,,M. Bridges REBOUND (Off:2 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,245.0,3.0,1.0,2.0,,,,,,,,,,,,,,
247,PT06M06.00S,2024-03-16T23:55:54.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,30.042706964520367,79.41176470588235,1610612751,39,44,2024-03-16T23:55:59Z,2460000,False,-147.0,230.0,1,left,MISS M. Bridges 27' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,27.29,Missed,,,,,,,,,,,,,,,,,,
248,PT06M03.00S,2024-03-16T23:55:57.9Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,39,44,2024-03-16T23:55:59Z,2470000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,247.0,5.0,4.0,1.0,,,,,,,,,,,,,,
249,PT05M58.00S,2024-03-16T23:56:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629614,92.9862023653088,50.49019607843137,1610612754,41,44,2024-03-16T23:56:10Z,2480000,False,2.0,13.0,1,right,A. Nembhard running Layup (2 PTS) (P. Siakam 1 AST),"[1629614, 1627783]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,2.0,,,P. Siakam,1627783.0,1.0,,,,,,,,
