actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
260,PT05M50.00S,2024-04-14T17:56:43.2Z,2,REGULAR,3pt,Jump Shot,[],1631243,32.276609724047304,41.42156862745098,1610612737,62,58,2024-04-14T17:56:48Z,2580000,False,43.0,251.0,1,left,M. Gueye 25' 3PT  (13 PTS) (T. Young 6 AST),"[1631243, 1629027]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,25.45,Made,,,,,,,,,,,,13.0,T. Young,1629027.0,6.0,,,
262,PT05M30.00S,2024-04-14T17:57:02.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,79.188567674113,92.40196078431373,1610612754,62,58,2024-04-14T17:57:07Z,2600000,False,212.0,143.0,1,right,MISS T. Haliburton 25' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
263,PT05M28.00S,2024-04-14T17:57:04.6Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,62,58,2024-04-14T17:57:19Z,2610000,False,,,0,,M. Gueye REBOUND (Off:1 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,262.0,3.0,2.0,1.0,,,,,,,,,,,,
264,PT05M21.00S,2024-04-14T17:57:12.4Z,2,REGULAR,3pt,Jump Shot,[],1627749,5.469776609724048,96.32352941176471,1610612737,62,61,2024-04-14T17:57:17Z,2620000,False,-232.0,-1.0,1,left,D. Murray 3PT  (17 PTS) (D. Hunter 1 AST),"[1627749, 1629631]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,,,,,17.0,D. Hunter,1629631.0,1.0,,,
266,PT05M03.00S,2024-04-14T17:57:29.7Z,2,REGULAR,2pt,Jump Shot,[],1627783,78.13731931668858,32.35294117647059,1610612754,62,61,2024-04-14T17:57:40Z,2640000,False,-88.0,153.0,1,right,MISS P. Siakam 17' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,17.66,Missed,,,,,,,,,,,,,,,,,,
267,PT05M02.00S,2024-04-14T17:57:30.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,62,61,2024-04-14T17:57:40Z,2650000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,266.0,,,,,,,,,,,,,,,
269,PT04M50.00S,2024-04-14T17:57:50.2Z,2,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612737,62,61,2024-04-14T17:57:58Z,2670000,False,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Murray 2 FT),"[1630169, 1627749]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,1146.0,1.0,0.0,Murray,1627749.0,,,,,,,
271,PT04M50.00S,2024-04-14T17:58:13.4Z,2,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,62,62,2024-04-14T17:58:13Z,2690000,False,,,0,,D. Murray Free Throw 1 of 2 (18 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,,,,,,18.0,,,,,,
272,PT04M50.00S,2024-04-14T17:58:13.4Z,2,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,62,62,2024-04-14T17:58:28Z,2700000,False,,,0,,MISS D. Murray Free Throw 2 of 2,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
273,PT04M49.00S,2024-04-14T17:58:14.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,62,62,2024-04-14T17:58:28Z,2710000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,272.0,4.0,3.0,1.0,,,,,,,,,,,,
274,PT04M38.00S,2024-04-14T17:58:37.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.72339027595268,53.92156862745098,1610612754,64,62,2024-04-14T17:58:40Z,2720000,False,20.0,16.0,1,right,T. Haliburton driving finger roll Layup (7 PTS) (P. Siakam 1 AST),"[1630169, 1627783]",1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,,,,,7.0,P. Siakam,1627783.0,1.0,,,
276,PT04M26.00S,2024-04-14T17:58:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,8.886333771353483,54.166666666666664,1610612737,64,64,2024-04-14T17:58:54Z,2740000,False,-21.0,31.0,1,left,B. Bogdanovic driving Layup (8 PTS),[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,,,,,,8.0,,,,,,
277,PT04M19.00S,2024-04-14T17:58:56.8Z,2,REGULAR,3pt,Jump Shot,[],1629614,95.48291721419186,97.05882352941177,1610612754,67,64,2024-04-14T17:59:01Z,2750000,False,235.0,-10.0,1,right,A. Nembhard 3PT  (8 PTS) (B. Sheppard 2 AST),"[1629614, 1641767]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,23.55,Made,,,,,,,,,,,,8.0,B. Sheppard,1641767.0,2.0,,,
335,PT04M04.00S,2024-04-14T17:59:06.0Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,67,64,2024-04-14T18:07:11Z,2765000,False,,,0,,T. Young bad pass TURNOVER (3 TO),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,,
279,PT04M04.00S,2024-04-14T17:59:15.3Z,2,REGULAR,foul,personal,[],1631243,,,1610612754,67,64,2024-04-14T18:07:17Z,2770000,False,,,0,,M. Gueye loose ball personal FOUL (1 PF),"[1631243, 1629614]",1610612737.0,ATL,loose ball,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2002.0,1.0,0.0,Nembhard,1629614.0,,,,,,,
282,PT03M54.00S,2024-04-14T17:59:39.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,73.9323258869908,87.00980392156863,1610612754,67,64,2024-04-14T17:59:45Z,2800000,False,185.0,193.0,1,right,MISS T. Haliburton 26' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
283,PT03M52.00S,2024-04-14T17:59:41.9Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,67,64,2024-04-14T17:59:57Z,2810000,False,,,0,,M. Gueye REBOUND (Off:1 Def:3),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,282.0,4.0,3.0,1.0,,,,,,,,,,,,
284,PT03M44.00S,2024-04-14T17:59:48.8Z,2,REGULAR,2pt,Jump Shot,[],1627749,10.85742444152431,74.75490196078431,1610612737,67,66,2024-04-14T17:59:54Z,2820000,False,-124.0,50.0,1,left,D. Murray 13' pullup bank Jump Shot (20 PTS),[1627749],1610612737.0,ATL,pullup bank,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,13.34,Made,,,,,,,,,,,,20.0,,,,,,
285,PT03M37.00S,2024-04-14T18:00:00.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627783,93.64323258869908,54.166666666666664,1610612754,69,66,2024-04-14T18:08:14Z,2830000,False,21.0,7.0,1,right,P. Siakam driving Layup (12 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,,,,,,12.0,,,,,,
286,PT03M37.00S,2024-04-14T18:00:04.4Z,2,REGULAR,violation,defensive goaltending,[],1631243,,,1610612754,69,66,2024-04-14T18:00:09Z,2840000,False,,,0,,M. Gueye defensive goaltending VIOLATION,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,101283.0,,,,,,,,,,,
287,PT03M37.00S,2024-04-14T18:00:11.0Z,2,REGULAR,foul,personal,['1freethrow'],1631243,,,1610612754,69,66,2024-04-14T18:00:17Z,2850000,False,,,0,,M. Gueye shooting personal FOUL (2 PF) (Siakam 1 FT),"[1631243, 1627783]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,1146.0,2.0,0.0,Siakam,1627783.0,,,,,,,
289,PT03M37.00S,2024-04-14T18:00:33.1Z,2,REGULAR,freethrow,1 of 1,[],1627783,,,1610612754,69,66,2024-04-14T18:00:33Z,2870000,False,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
290,PT03M36.00S,2024-04-14T18:00:34.1Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,69,66,2024-04-14T18:00:35Z,2880000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,289.0,3.0,2.0,1.0,,,,,,,,,,,,
291,PT03M29.00S,2024-04-14T18:00:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,11.514454664914586,50.0,1610612737,69,66,2024-04-14T18:00:47Z,2890000,False,0.0,56.0,1,left,MISS B. Bogdanovic driving Layup - blocked,"[203992, 1626167]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,Turner,1626167.0,,,,,,,,,,,,,,,,
292,PT03M29.00S,2024-04-14T18:00:41.4Z,2,REGULAR,block,,[],1626167,,,1610612737,69,66,2024-04-14T18:00:44Z,2900000,False,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT03M27.00S,2024-04-14T18:00:43.4Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,69,66,2024-04-14T18:01:08Z,2910000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,291.0,2.0,2.0,0.0,,,,,,,,,,,,
294,PT03M23.00S,2024-04-14T18:00:48.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630169,90.62089356110381,58.333333333333336,1610612754,71,66,2024-04-14T18:00:57Z,2920000,False,42.0,36.0,1,right,T. Haliburton running finger roll Layup (9 PTS),[1630169],1610612754.0,IND,running finger roll,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,,,,,,,,,,,,9.0,,,,,,
295,PT03M23.00S,2024-04-14T18:00:51.4Z,2,REGULAR,foul,personal,['1freethrow'],1631243,,,1610612754,71,66,2024-04-14T18:00:56Z,2930000,False,,,0,,M. Gueye shooting personal FOUL (3 PF) (Haliburton 1 FT),"[1631243, 1630169]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2002.0,3.0,0.0,Haliburton,1630169.0,,,,,,,
297,PT03M23.00S,2024-04-14T18:01:14.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630169,,,1610612754,72,66,2024-04-14T18:01:20Z,2950000,False,,,0,,T. Haliburton Free Throw 1 of 1 (10 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
298,PT03M12.00S,2024-04-14T18:01:27.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631243,9.149145860709593,51.71568627450981,1610612737,72,66,2024-04-14T18:01:34Z,2960000,False,-9.0,34.0,1,left,MISS M. Gueye DUNK,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
299,PT03M09.00S,2024-04-14T18:01:30.9Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,72,66,2024-04-14T18:01:34Z,2970000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,298.0,1.0,1.0,0.0,,,,,,,,,,,,
300,PT03M06.00S,2024-04-14T18:01:34.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,92.72339027595268,2.941176470588235,1610612754,72,66,2024-04-14T18:01:43Z,2980000,False,-235.0,16.0,1,right,MISS B. Sheppard running 3PT,[1641767],1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
301,PT03M01.00S,2024-04-14T18:01:39.1Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,72,66,2024-04-14T18:01:43Z,2990000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,300.0,4.0,3.0,1.0,,,,,,,,,,,,
302,PT03M00.00S,2024-04-14T18:01:39.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,90.3580814717477,53.92156862745098,1610612754,72,66,2024-04-14T18:01:46Z,3000000,False,20.0,38.0,1,right,MISS M. Turner putback Layup,[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
303,PT03M00.00S,2024-04-14T18:01:39.2Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,72,66,2024-04-14T18:01:46Z,3010000,False,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,302.0,5.0,3.0,2.0,,,,,,,,,,,,
304,PT03M00.00S,2024-04-14T18:01:41.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626167,94.40999984741211,50.0,1610612754,74,66,2024-04-14T18:02:13Z,3020000,False,0.0,0.0,1,right,M. Turner tip Layup (13 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,13.0,,,,,,
305,PT03M00.00S,2024-04-14T18:01:47.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,74,66,2024-04-14T18:01:47Z,3030000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M00.00S,2024-04-14T18:02:43.2Z,2,REGULAR,substitution,out,[],1631243,,,1610612737,74,66,2024-04-14T18:03:09Z,3040000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M00.00S,2024-04-14T18:02:43.2Z,2,REGULAR,substitution,in,[],1628981,,,1610612737,74,66,2024-04-14T18:03:09Z,3050000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M50.00S,2024-04-14T18:03:32.5Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612737,74,66,2024-04-14T18:03:35Z,3060000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1627783]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0
309,PT02M50.00S,2024-04-14T18:03:32.5Z,2,REGULAR,steal,,[],1627783,,,1610612754,74,66,2024-04-14T18:03:33Z,3070000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
310,PT02M43.00S,2024-04-14T18:03:39.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627783,90.48948751642575,49.50980392156863,1610612754,76,66,2024-04-14T18:12:31Z,3080000,False,-2.0,37.0,1,right,P. Siakam running Layup (14 PTS) (T. Haliburton 7 AST),"[1627783, 1630169]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,,,,,,,,14.0,T. Haliburton,1630169.0,7.0,,,
312,PT02M26.00S,2024-04-14T18:03:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,10.85742444152431,58.82352941176471,1610612737,76,66,2024-04-14T18:13:21Z,3100000,False,-44.0,50.0,1,left,MISS T. Young 6' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
313,PT02M24.00S,2024-04-14T18:03:58.3Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,76,66,2024-04-14T18:04:00Z,3110000,False,,,0,,M. Turner REBOUND (Off:2 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,312.0,6.0,4.0,2.0,,,,,,,,,,,,
314,PT02M06.00S,2024-04-14T18:04:17.1Z,2,REGULAR,3pt,Jump Shot,[],1627783,72.09264126149803,83.33333333333334,1610612754,76,66,2024-04-14T18:04:21Z,3120000,False,167.0,210.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,26.8,Missed,,,,,,,,,,,,,,,,,,
315,PT02M03.00S,2024-04-14T18:04:20.1Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,76,66,2024-04-14T18:04:21Z,3130000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,314.0,1.0,1.0,0.0,,,,,,,,,,,,
316,PT01M56.00S,2024-04-14T18:04:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,14.931011826544022,48.03921568627451,1610612737,76,66,2024-04-14T18:04:31Z,3140000,False,10.0,88.0,1,left,MISS B. Bogdanovic 8' fadeaway Shot,[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,8.84,Missed,,,,,,,,,,,,,,,,,,
317,PT01M53.00S,2024-04-14T18:04:29.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,76,66,2024-04-14T18:04:31Z,3150000,False,,,0,,M. Turner REBOUND (Off:2 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,316.0,7.0,5.0,2.0,,,,,,,,,,,,
318,PT01M40.00S,2024-04-14T18:04:42.9Z,2,REGULAR,3pt,Jump Shot,[],1629614,66.3107752956636,53.18627450980392,1610612754,76,66,2024-04-14T18:04:48Z,3160000,False,16.0,264.0,1,right,MISS A. Nembhard 26' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,26.47,Missed,,,,,,,,,,,,,,,,,,
319,PT01M37.00S,2024-04-14T18:04:45.9Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,76,66,2024-04-14T18:04:48Z,3170000,False,,,0,,M. Turner REBOUND (Off:3 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,318.0,8.0,5.0,3.0,,,,,,,,,,,,
320,PT01M36.00S,2024-04-14T18:04:47.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,91.67214191852825,50.49019607843137,1610612754,78,66,2024-04-14T18:04:51Z,3180000,False,2.0,26.0,1,right,M. Turner putback Layup (15 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,,,,,,,,15.0,,,,,,
321,PT01M36.00S,2024-04-14T18:04:49.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627749,,,1610612754,78,66,2024-04-14T18:04:58Z,3190000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Turner 1 FT),"[1627749, 1626167]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,1.0,0.0,Turner,1626167.0,,,,,,,
323,PT01M36.00S,2024-04-14T18:05:15.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1626167,,,1610612754,79,66,2024-04-14T18:05:15Z,3210000,False,,,0,,M. Turner Free Throw 1 of 1 (16 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
324,PT01M25.00S,2024-04-14T18:05:31.0Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,79,66,2024-04-14T18:05:35Z,3220000,False,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 1630169]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,4.0,Haliburton,1630169.0
325,PT01M25.00S,2024-04-14T18:05:31.0Z,2,REGULAR,steal,,[],1630169,,,1610612754,79,66,2024-04-14T18:05:32Z,3230000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
326,PT01M21.00S,2024-04-14T18:05:34.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,92.85479632063075,51.71568627450981,1610612754,81,66,2024-04-14T18:05:38Z,3240000,False,9.0,15.0,1,right,T. Haliburton running DUNK (12 PTS),[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,,,12.0,,,,,,
327,PT01M11.00S,2024-04-14T18:05:49.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612737,81,66,2024-04-14T18:05:56Z,3250000,False,,,0,,P. Siakam personal FOUL (1 PF) (Hunter 2 FT),"[1627783, 1629631]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,101283.0,1.0,0.0,Hunter,1629631.0,,,,,,,
329,PT01M11.00S,2024-04-14T18:06:28.0Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,81,67,2024-04-14T18:06:28Z,3270000,False,,,0,,D. Hunter Free Throw 1 of 2 (3 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
330,PT01M11.00S,2024-04-14T18:06:30.9Z,2,REGULAR,substitution,out,[],1629614,,,1610612737,81,67,2024-04-14T18:06:45Z,3280000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M11.00S,2024-04-14T18:06:30.9Z,2,REGULAR,substitution,in,[],204456,,,1610612737,81,67,2024-04-14T18:06:45Z,3290000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M11.00S,2024-04-14T18:06:54.9Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,81,68,2024-04-14T18:06:54Z,3300000,False,,,0,,D. Hunter Free Throw 2 of 2 (4 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
333,PT01M03.00S,2024-04-14T18:07:06.5Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,81,68,2024-04-14T18:07:15Z,3310000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 203992]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Bogdanovic,203992.0
334,PT01M03.00S,2024-04-14T18:07:06.5Z,2,REGULAR,steal,,[],203992,,,1610612737,81,68,2024-04-14T18:07:08Z,3320000,False,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
336,PT00M58.00S,2024-04-14T18:07:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,6.258212877792378,46.81372549019608,1610612737,81,70,2024-04-14T18:07:21Z,3330000,False,16.0,6.0,1,left,B. Bogdanovic running alley-oop Layup (10 PTS) (T. Young 7 AST),"[203992, 1629027]",1610612737.0,ATL,running alley-oop,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,,,,10.0,T. Young,1629027.0,7.0,,,
338,PT00M41.10S,2024-04-14T18:07:35.4Z,2,REGULAR,2pt,Jump Shot,[],204456,89.04402102496715,66.91176470588235,1610612754,81,70,2024-04-14T18:07:52Z,3350000,False,85.0,50.0,1,right,MISS T. McConnell 9' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,9.85,Missed,,,,,,,,,,,,,,,,,,
339,PT00M37.40S,2024-04-14T18:07:39.1Z,2,REGULAR,rebound,offensive,[],1641767,,,1610612754,81,70,2024-04-14T18:07:45Z,3360000,False,,,0,,B. Sheppard REBOUND (Off:2 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Right,,,,,338.0,3.0,1.0,2.0,,,,,,,,,,,,
340,PT00M36.00S,2024-04-14T18:07:40.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,92.72339027595268,53.67647058823529,1610612754,83,70,2024-04-14T18:07:47Z,3370000,False,18.0,16.0,1,right,M. Turner finger roll Layup (18 PTS) (T. McConnell 3 AST),"[1626167, 204456]",1610612754.0,IND,finger roll,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,,,,,,,,18.0,T. McConnell,204456.0,3.0,,,
