actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
259,PT04M37.00S,2024-02-23T00:56:37.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631105,94.40999984741211,50.0,1610612765,57,37,2024-02-23T00:56:59Z,2560000,False,0.0,0.0,1,right,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
260,PT04M37.00S,2024-02-23T00:56:37.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,57,37,2024-02-23T00:56:59Z,2570000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,259.0,,,,,,,,,,
261,PT04M37.00S,2024-02-23T00:56:42.0Z,2,REGULAR,foul,personal,[],1626167,,,1610612765,57,37,2024-02-23T00:56:51Z,2580000,False,,,0,,M. Turner loose ball personal FOUL (2 PF),"[1626167, 1631105]",1610612754.0,IND,loose ball,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,204059.0,,,2.0,0.0,Duren,1631105.0
263,PT04M37.00S,2024-02-23T00:56:47.3Z,2,REGULAR,substitution,out,[],1627783,,,1610612765,57,37,2024-02-23T00:56:51Z,2600000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M37.00S,2024-02-23T00:56:47.3Z,2,REGULAR,substitution,in,[],1630167,,,1610612765,57,37,2024-02-23T00:56:51Z,2610000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M28.00S,2024-02-23T00:57:08.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631323,80.6340341655716,50.73529411764706,1610612765,57,37,2024-02-23T00:57:12Z,2620000,False,4.0,130.0,1,right,MISS S. Fontecchio 12' fadeaway Shot,[1631323],1610612765.0,DET,fadeaway,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,12.96,Missed,,,,,,,,,,,,,,,,,,
266,PT04M24.00S,2024-02-23T00:57:12.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,57,37,2024-02-23T00:57:12Z,2630000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,265.0,5.0,4.0,1.0,,,,,,,
267,PT04M17.00S,2024-02-23T00:57:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,10.85742444152431,46.32352941176471,1610612754,57,37,2024-02-23T00:57:23Z,2640000,False,18.0,50.0,1,left,MISS B. Mathurin driving Layup - blocked,"[1631097, 1641709]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,Thompson,1641709.0,,,,
268,PT04M17.00S,2024-02-23T00:57:19.2Z,2,REGULAR,block,,[],1641709,,,1610612754,57,37,2024-02-23T01:04:46Z,2650000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT04M15.00S,2024-02-23T00:57:21.2Z,2,REGULAR,rebound,defensive,[],203095,,,1610612765,57,37,2024-02-23T00:57:23Z,2660000,False,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,,
270,PT04M02.00S,2024-02-23T00:57:35.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,87.86136662286465,50.49019607843137,1610612765,57,37,2024-02-23T00:57:40Z,2670000,False,2.0,62.0,1,right,MISS A. Thompson 6' floating Shot - blocked,"[1641709, 1630167]",1610612765.0,DET,floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,Toppin,1630167.0,,,,
271,PT04M02.00S,2024-02-23T00:57:35.1Z,2,REGULAR,block,,[],1630167,,,1610612765,57,37,2024-02-23T00:57:37Z,2680000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
272,PT03M58.00S,2024-02-23T00:57:39.1Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,57,37,2024-02-23T00:57:40Z,2690000,False,,,0,,A. Thompson REBOUND (Off:3 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,270.0,5.0,2.0,3.0,,,,,,,
273,PT03M53.00S,2024-02-23T00:57:42.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,94.03745072273325,51.9607843137255,1610612765,57,39,2024-02-23T00:57:45Z,2700000,False,10.0,4.0,1,right,J. Duren driving DUNK (4 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,,,,,,,,,,,,,,,,,
274,PT03M38.00S,2024-02-23T00:57:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630167,19.793035479632064,4.901960784313726,1610612754,60,39,2024-02-23T00:58:02Z,2710000,False,225.0,134.0,1,left,O. Toppin 26' 3PT  (3 PTS) (A. Nembhard 3 AST),"[1630167, 1629614]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,26.21,Made,3.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,,
276,PT03M23.00S,2024-02-23T00:58:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,80.23981603153744,49.754901960784316,1610612765,60,39,2024-02-23T00:58:16Z,2730000,False,-1.0,133.0,1,right,MISS M. Flynn 13' driving floating Shot,[1630201],1610612765.0,DET,driving floating,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,13.32,Missed,,,,,,,,,,,,,,,,,,
277,PT03M22.00S,2024-02-23T00:58:13.3Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,60,39,2024-02-23T00:58:16Z,2740000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,276.0,2.0,2.0,0.0,,,,,,,
278,PT03M19.00S,2024-02-23T00:58:17.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,18.74178712220762,4.6568627450980395,1610612754,60,39,2024-02-23T00:58:24Z,2750000,False,227.0,124.0,1,left,MISS B. Mathurin 25' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
279,PT03M14.00S,2024-02-23T00:58:22.9Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,60,39,2024-02-23T00:58:24Z,2760000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,278.0,5.0,4.0,1.0,,,,,,,
280,PT03M06.00S,2024-02-23T00:58:30.5Z,2,REGULAR,turnover,lost ball,[],1631105,,,1610612765,60,39,2024-02-23T00:58:33Z,2770000,False,,,0,,J. Duren lost ball TURNOVER (3 TO),"[1631105, 1631097]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,Mathurin,1631097.0,,,,,,,,,,,
281,PT03M06.00S,2024-02-23T00:58:30.5Z,2,REGULAR,steal,,[],1631097,,,1610612754,60,39,2024-02-23T00:58:32Z,2780000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT03M02.00S,2024-02-23T00:58:34.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,6.1268068331143235,46.568627450980394,1610612754,62,39,2024-02-23T00:58:38Z,2790000,False,17.0,5.0,1,left,B. Mathurin running Layup (4 PTS),[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.79,Made,4.0,,,,,,,,,,,,,,,,,
283,PT03M01.00S,2024-02-23T00:58:39.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612765,62,39,2024-02-23T00:58:39Z,2800000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M01.00S,2024-02-23T00:59:35.0Z,2,REGULAR,substitution,out,[],1626167,,,1610612765,62,39,2024-02-23T01:00:08Z,2810000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M01.00S,2024-02-23T00:59:35.0Z,2,REGULAR,substitution,out,[],1631323,,,1610612765,62,39,2024-02-23T01:00:08Z,2820000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M01.00S,2024-02-23T00:59:35.0Z,2,REGULAR,substitution,in,[],1630543,,,1610612765,62,39,2024-02-23T01:00:08Z,2830000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M01.00S,2024-02-23T00:59:35.0Z,2,REGULAR,substitution,in,[],1628972,,,1610612765,62,39,2024-02-23T01:00:08Z,2840000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M48.00S,2024-02-23T01:00:26.8Z,2,REGULAR,3pt,Jump Shot,[],1628972,65.39093298291722,74.75490196078431,1610612765,62,39,2024-02-23T01:00:32Z,2850000,False,124.0,273.0,1,right,MISS T. Brown Jr. 29' 3PT,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,29.96,Missed,,,,,,,,,,,,,,,,,,
289,PT02M45.00S,2024-02-23T01:00:29.8Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,62,39,2024-02-23T01:00:32Z,2860000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,
290,PT02M35.00S,2024-02-23T01:00:38.8Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612754,62,39,2024-02-23T01:00:44Z,2870000,False,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 1630201]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,Flynn,1630201.0,,,,,,,,,,,
291,PT02M35.00S,2024-02-23T01:00:38.8Z,2,REGULAR,steal,,[],1630201,,,1610612765,62,39,2024-02-23T01:00:40Z,2880000,False,,,0,,M. Flynn STEAL (2 STL),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
292,PT02M31.00S,2024-02-23T01:00:43.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641709,91.40932982917214,46.568627450980394,1610612765,62,39,2024-02-23T01:00:52Z,2890000,False,-17.0,28.0,1,right,MISS A. Thompson running finger roll Layup,[1641709],1610612765.0,DET,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
293,PT02M29.00S,2024-02-23T01:00:45.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,62,39,2024-02-23T01:00:52Z,2900000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,292.0,2.0,2.0,0.0,,,,,,,
294,PT02M25.00S,2024-02-23T01:00:48.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,19.004599211563733,94.6078431372549,1610612754,65,39,2024-02-23T01:00:58Z,2910000,False,-223.0,126.0,1,left,O. Toppin 25' 3PT running (6 PTS) (B. Mathurin 2 AST),"[1630167, 1631097]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,25.62,Made,6.0,B. Mathurin,1631097.0,2.0,,,,,,,,,,,,,,
296,PT02M13.00S,2024-02-23T01:01:02.9Z,2,REGULAR,turnover,out-of-bounds,[],1631105,,,1610612765,65,39,2024-02-23T01:01:08Z,2930000,False,,,0,,J. Duren bad pass out-of-bounds TURNOVER (4 TO),[1631105],1610612765.0,DET,bad pass,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,4.0,,,,,,,200833.0,,,,,,
297,PT02M05.00S,2024-02-23T01:01:14.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630169,10.85742444152431,46.32352941176471,1610612754,65,39,2024-02-23T01:01:18Z,2940000,False,18.0,50.0,1,left,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,,
298,PT02M01.00S,2024-02-23T01:01:18.1Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,65,39,2024-02-23T01:01:18Z,2950000,False,,,0,,J. Duren REBOUND (Off:1 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,297.0,6.0,5.0,1.0,,,,,,,
299,PT01M53.00S,2024-02-23T01:01:24.3Z,2,REGULAR,turnover,bad pass,[],1630201,,,1610612765,65,39,2024-02-23T01:01:27Z,2960000,False,,,0,,M. Flynn bad pass TURNOVER (1 TO),"[1630201, 1630169]",1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Haliburton,1630169.0,,,,,,,,,,,
300,PT01M53.00S,2024-02-23T01:01:24.3Z,2,REGULAR,steal,,[],1630169,,,1610612754,65,39,2024-02-23T01:01:25Z,2970000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
301,PT01M50.00S,2024-02-23T01:01:27.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,7.30946123521682,48.529411764705884,1610612754,67,39,2024-02-23T01:01:32Z,2980000,False,7.0,16.0,1,left,T. Haliburton running reverse DUNK (13 PTS),[1630169],1610612754.0,IND,running reverse,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.78,Made,13.0,,,,,,,,,,,,,,,,,
302,PT01M37.00S,2024-02-23T01:01:40.7Z,2,REGULAR,turnover,lost ball,[],1628972,,,1610612765,67,39,2024-02-23T01:01:43Z,2990000,False,,,0,,T. Brown Jr. lost ball TURNOVER (1 TO),"[1628972, 1630167]",1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Toppin,1630167.0,,,,,,,,,,,
303,PT01M37.00S,2024-02-23T01:01:40.7Z,2,REGULAR,steal,,[],1630167,,,1610612754,67,39,2024-02-23T01:01:42Z,3000000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
304,PT01M33.00S,2024-02-23T01:01:44.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,6.1268068331143235,48.03921568627451,1610612754,69,39,2024-02-23T01:01:51Z,3010000,False,10.0,5.0,1,left,T. Haliburton running DUNK (15 PTS) (O. Toppin 3 AST),"[1630169, 1630167]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.1,Made,15.0,O. Toppin,1630167.0,3.0,,,,,,,,,,,,,,
306,PT01M32.00S,2024-02-23T01:01:56.5Z,2,REGULAR,foul,technical,['1freethrow'],203095,,,1610612765,69,39,2024-02-23T01:02:15Z,3030000,False,,,0,,E. Fournier technical FOUL (1 Tech),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,204059.0,,,0.0,1.0,,
307,PT01M32.00S,2024-02-23T01:02:21.1Z,2,REGULAR,freethrow,1 of 1,[],1630169,,,1610612765,70,39,2024-02-23T01:02:21Z,3040000,False,,,0,,T. Haliburton technical Free Throw 1 of 1 (16 PTS),[1630169],1610612754.0,IND,technical,,,Haliburton,T. Haliburton,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
308,PT01M32.00S,2024-02-23T01:02:22.7Z,2,REGULAR,substitution,out,[],1630201,,,1610612765,70,39,2024-02-23T01:02:33Z,3050000,False,,,0,,SUB out: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M32.00S,2024-02-23T01:02:22.7Z,2,REGULAR,substitution,out,[],1628972,,,1610612765,70,39,2024-02-23T01:02:33Z,3060000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M32.00S,2024-02-23T01:02:22.7Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,70,39,2024-02-23T01:02:33Z,3070000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M32.00S,2024-02-23T01:02:22.7Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,70,39,2024-02-23T01:02:33Z,3080000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M21.00S,2024-02-23T01:02:48.7Z,2,REGULAR,2pt,Jump Shot,[],1630595,76.95466491458606,30.392156862745097,1610612765,70,41,2024-02-23T01:02:53Z,3090000,False,-98.0,164.0,1,right,C. Cunningham 19' pullup Jump Shot (11 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,19.11,Made,11.0,,,,,,,,,,,,,,,,,
313,PT01M04.00S,2024-02-23T01:03:05.0Z,2,REGULAR,3pt,Jump Shot,[],1630169,32.14520367936925,35.049019607843135,1610612754,70,41,2024-02-23T01:09:37Z,3100000,False,75.0,250.0,1,left,MISS T. Haliburton 26' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
314,PT00M59.30S,2024-02-23T01:03:09.7Z,2,REGULAR,rebound,defensive,[],203095,,,1610612765,70,41,2024-02-23T01:03:15Z,3110000,False,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,,,,,,,,,,313.0,2.0,2.0,0.0,,,,,,,
315,PT00M46.10S,2024-02-23T01:03:23.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,91.40932982917214,59.80392156862745,1610612765,70,43,2024-02-23T01:03:27Z,3120000,False,49.0,28.0,1,right,C. Cunningham turnaround bank Jump Shot (13 PTS),[1630595],1610612765.0,DET,turnaround bank,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.66,Made,13.0,,,,,,,,,,,,,,,,,
316,PT00M35.50S,2024-02-23T01:03:39.7Z,2,REGULAR,3pt,Jump Shot,[],1630167,7.178055190538765,97.30392156862744,1610612754,70,43,2024-02-23T01:03:45Z,3130000,False,-237.0,15.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
317,PT00M32.10S,2024-02-23T01:03:43.1Z,2,REGULAR,rebound,defensive,[],203095,,,1610612765,70,43,2024-02-23T01:03:45Z,3140000,False,,,0,,E. Fournier REBOUND (Off:0 Def:3),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,,,,,,,,,,316.0,3.0,3.0,0.0,,,,,,,
318,PT00M15.00S,2024-02-23T01:04:00.3Z,2,REGULAR,3pt,Jump Shot,[],1630595,68.9388961892247,73.2843137254902,1610612765,70,43,2024-02-23T01:04:05Z,3150000,False,116.0,239.0,1,right,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
319,PT00M11.00S,2024-02-23T01:04:04.3Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,70,43,2024-02-23T01:04:04Z,3160000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,318.0,3.0,3.0,0.0,,,,,,,
320,PT00M04.30S,2024-02-23T01:04:11.7Z,2,REGULAR,foul,personal,[],203095,,,1610612754,70,43,2024-02-23T01:04:22Z,3170000,False,,,0,,E. Fournier take personal FOUL (1 PF),"[203095, 1630169]",1610612765.0,DET,take,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1628172.0,,,1.0,1.0,Haliburton,1630169.0
322,PT00M04.30S,2024-02-23T01:04:20.6Z,2,REGULAR,substitution,out,[],1630543,,,1610612754,70,43,2024-02-23T01:04:27Z,3190000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M04.30S,2024-02-23T01:04:20.6Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,70,43,2024-02-23T01:04:27Z,3200000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M04.30S,2024-02-23T01:04:31.1Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,70,43,2024-02-23T01:04:39Z,3210000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M04.30S,2024-02-23T01:04:31.1Z,2,REGULAR,substitution,in,[],203926,,,1610612754,70,43,2024-02-23T01:04:39Z,3220000,False,,,0,,SUB in: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M02.40S,2024-02-23T01:04:57.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612754,70,43,2024-02-23T01:05:05Z,3230000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1631105, 1631097]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200833.0,,,2.0,0.0,Mathurin,1631097.0
328,PT00M02.40S,2024-02-23T01:05:29.5Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,71,43,2024-02-23T01:05:29Z,3250000,False,,,0,,B. Mathurin Free Throw 1 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
329,PT00M02.40S,2024-02-23T01:05:30.2Z,2,REGULAR,substitution,out,[],1630169,,,1610612754,71,43,2024-02-23T01:05:36Z,3260000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M02.40S,2024-02-23T01:05:30.2Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,71,43,2024-02-23T01:05:36Z,3270000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M02.40S,2024-02-23T01:05:30.2Z,2,REGULAR,substitution,out,[],203926,,,1610612754,71,43,2024-02-23T01:05:36Z,3280000,False,,,0,,SUB out: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M02.40S,2024-02-23T01:05:30.2Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,71,43,2024-02-23T01:05:36Z,3290000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M02.40S,2024-02-23T01:05:30.2Z,2,REGULAR,substitution,in,[],204456,,,1610612754,71,43,2024-02-23T01:05:36Z,3300000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M02.40S,2024-02-23T01:05:30.2Z,2,REGULAR,substitution,in,[],1630543,,,1610612754,71,43,2024-02-23T01:05:36Z,3310000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M02.40S,2024-02-23T01:05:58.3Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,72,43,2024-02-23T01:05:58Z,3320000,False,,,0,,B. Mathurin Free Throw 2 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
