actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
281,PT06M47.00S,2023-11-19T22:58:55.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1631094,,,1610612753,31,59,2023-11-19T22:58:55Z,2800000,False,,,0,,P. Banchero Free Throw 1 of 1 (9 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
282,PT06M39.00S,2023-11-19T22:59:05.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,89.04402102496715,41.42156862745098,1610612754,31,59,2023-11-19T22:59:11Z,2810000,False,-43.0,50.0,1,right,MISS M. Turner 6' turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,6.63,Missed,,,,,,,,,,,,,,,,,,
283,PT06M35.00S,2023-11-19T22:59:09.2Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,31,59,2023-11-19T22:59:11Z,2820000,False,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,282.0,3.0,3.0,0.0,,,,,,,,,,,,,,
284,PT06M26.00S,2023-11-19T22:59:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.258212877792378,49.754901960784316,1610612753,31,59,2023-11-19T22:59:20Z,2830000,False,1.0,6.0,1,left,MISS F. Wagner Layup,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.64,Missed,,,,,,,,,,,,,,,,,,
285,PT06M25.00S,2023-11-19T22:59:19.3Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,31,59,2023-11-19T22:59:19Z,2840000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,284.0,4.0,3.0,1.0,,,,,,,,,,,,,,
286,PT06M24.00S,2023-11-19T22:59:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,5.206964520367937,52.20588235294118,1610612753,31,59,2023-11-19T22:59:28Z,2850000,False,-11.0,-4.0,1,left,MISS F. Wagner putback Layup - blocked,"[1630532, 1626167]",1610612753.0,ORL,putback,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,Turner,1626167.0,,,,,,,
287,PT06M24.00S,2023-11-19T22:59:20.2Z,2,REGULAR,block,,[],1626167,,,1610612753,31,59,2023-11-19T23:22:48Z,2860000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT06M23.00S,2023-11-19T22:59:21.2Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612754,31,59,2023-11-19T22:59:46Z,2870000,False,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,286.0,4.0,4.0,0.0,,,,,,,,,,,,,,
289,PT06M16.00S,2023-11-19T22:59:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,91.40932982917214,50.73529411764706,1610612754,31,59,2023-11-19T22:59:40Z,2880000,False,4.0,28.0,1,right,MISS T. Haliburton driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.85,Missed,,,,,,,,,,,,,,,,,,
290,PT06M12.00S,2023-11-19T22:59:31.9Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,31,59,2023-11-20T00:26:41Z,2890000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,289.0,5.0,4.0,1.0,,,,,,,,,,,,,,
291,PT05M59.00S,2023-11-19T22:59:48.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612753,31,59,2023-11-19T22:59:57Z,2900000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Wagner 2 FT),"[1627741, 1629021]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,1.0,0.0,Wagner,1629021.0
293,PT05M59.00S,2023-11-19T23:00:13.7Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,31,59,2023-11-19T23:00:13Z,2920000,False,,,0,,MISS M. Wagner Free Throw 1 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT05M59.00S,2023-11-19T23:00:13.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,31,59,2023-11-19T23:00:13Z,2930000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,
295,PT05M59.00S,2023-11-19T23:00:30.6Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,31,60,2023-11-19T23:00:30Z,2940000,False,,,0,,M. Wagner Free Throw 2 of 2 (9 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
296,PT05M42.00S,2023-11-19T23:00:50.3Z,2,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612754,31,60,2023-11-19T23:01:01Z,2950000,False,,,0,,M. Wagner shooting personal FOUL (2 PF) (Turner 2 FT),"[1629021, 1626167]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,2.0,0.0,Turner,1626167.0
298,PT05M42.00S,2023-11-19T23:01:48.4Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,31,60,2023-11-19T23:01:48Z,2970000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
299,PT05M42.00S,2023-11-19T23:01:48.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,31,60,2023-11-19T23:01:48Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,,,,,
300,PT05M42.00S,2023-11-19T23:01:50.7Z,2,REGULAR,substitution,out,[],1629021,,,1610612754,31,60,2023-11-19T23:01:54Z,2990000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M42.00S,2023-11-19T23:01:50.7Z,2,REGULAR,substitution,in,[],1629048,,,1610612754,31,60,2023-11-19T23:01:54Z,3000000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT05M42.00S,2023-11-19T23:02:13.0Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,32,60,2023-11-19T23:02:13Z,3010000,False,,,0,,M. Turner Free Throw 2 of 2 (3 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
303,PT05M22.00S,2023-11-19T23:02:35.0Z,2,REGULAR,2pt,Jump Shot,[],1631094,6.521024967148489,18.627450980392158,1610612753,32,60,2023-11-19T23:02:40Z,3020000,False,157.0,9.0,1,left,MISS P. Banchero 15' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,15.71,Missed,,,,,,,,,,,,,,,,,,
304,PT05M18.00S,2023-11-19T23:02:39.0Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,32,60,2023-11-19T23:02:40Z,3030000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,303.0,2.0,2.0,0.0,,,,,,,,,,,,,,
305,PT05M12.00S,2023-11-19T23:02:45.1Z,2,REGULAR,turnover,lost ball,[],1627741,,,1610612754,32,60,2023-11-19T23:02:48Z,3040000,False,,,0,,B. Hield lost ball TURNOVER (1 TO),"[1627741, 1630532]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,Wagner,1630532.0,,,,,,,,,
306,PT05M12.00S,2023-11-19T23:02:45.1Z,2,REGULAR,steal,,[],1630532,,,1610612753,32,60,2023-11-19T23:02:46Z,3050000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
307,PT05M09.00S,2023-11-19T23:02:50.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,6.389618922470433,52.69607843137255,1610612753,32,62,2023-11-20T00:45:19Z,3060000,False,-13.0,8.0,1,left,F. Wagner running finger roll Layup (8 PTS),[1630532],1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,8.0,,,,,,,,,,,
308,PT05M09.00S,2023-11-19T23:02:52.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626167,,,1610612753,32,62,2023-11-19T23:03:02Z,3070000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Wagner 1 FT),"[1626167, 1630532]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,1.0,0.0,Wagner,1630532.0
310,PT05M09.00S,2023-11-19T23:03:22.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630532,,,1610612753,32,63,2023-11-19T23:03:22Z,3090000,False,,,0,,F. Wagner Free Throw 1 of 1 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
311,PT04M58.00S,2023-11-19T23:03:35.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,76.42904073587385,13.970588235294118,1610612754,32,63,2023-11-19T23:03:40Z,3100000,False,-180.0,169.0,1,right,MISS B. Hield 24' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
312,PT04M55.00S,2023-11-19T23:03:38.3Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,32,63,2023-11-19T23:03:40Z,3110000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,311.0,6.0,5.0,1.0,,,,,,,,,,,,,,
313,PT04M40.00S,2023-11-19T23:03:55.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612753,32,63,2023-11-19T23:04:03Z,3120000,False,,,0,,B. Hield personal FOUL (2 PF) (Banchero 2 FT),"[1627741, 1631094]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,,,,,,,,,,2.0,0.0,Banchero,1631094.0
315,PT04M40.00S,2023-11-19T23:04:19.5Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,32,64,2023-11-19T23:04:43Z,3140000,False,,,0,,P. Banchero Free Throw 1 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
316,PT04M40.00S,2023-11-19T23:04:20.1Z,2,REGULAR,substitution,out,[],1627741,,,1610612753,32,64,2023-11-19T23:04:22Z,3150000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT04M40.00S,2023-11-19T23:04:20.1Z,2,REGULAR,substitution,in,[],1629670,,,1610612753,32,64,2023-11-19T23:04:22Z,3160000,False,,,0,,SUB in: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT04M40.00S,2023-11-19T23:04:19.5Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,32,64,2023-11-19T23:04:43Z,3170000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
319,PT04M38.00S,2023-11-19T23:04:21.5Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612754,32,64,2023-11-19T23:04:43Z,3180000,False,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,318.0,1.0,1.0,0.0,,,,,,,,,,,,,,
320,PT04M31.00S,2023-11-19T23:04:48.8Z,2,REGULAR,3pt,Jump Shot,[],1630167,74.72076215505913,10.294117647058822,1610612754,32,64,2023-11-19T23:04:53Z,3190000,False,-199.0,185.0,1,right,MISS O. Toppin 27' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,27.14,Missed,,,,,,,,,,,,,,,,,,
321,PT04M29.00S,2023-11-19T23:04:50.8Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,32,64,2023-11-19T23:04:53Z,3200000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,320.0,3.0,2.0,1.0,,,,,,,,,,,,,,
322,PT04M26.00S,2023-11-19T23:04:58.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612753,32,64,2023-11-19T23:05:12Z,3210000,False,,,0,,B. Brown personal FOUL (2 PF) (Suggs 2 FT),"[1628971, 1630591]",1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202049.0,,,,,,,,,,2.0,0.0,Suggs,1630591.0
324,PT04M26.00S,2023-11-19T23:05:35.3Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,32,65,2023-11-19T23:05:35Z,3230000,False,,,0,,J. Suggs Free Throw 1 of 2 (13 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
325,PT04M26.00S,2023-11-19T23:05:51.8Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,32,66,2023-11-19T23:05:51Z,3240000,False,,,0,,J. Suggs Free Throw 2 of 2 (14 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
326,PT04M13.00S,2023-11-19T23:06:07.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,86.81011826544021,49.01960784313725,1610612754,34,66,2023-11-19T23:06:14Z,3250000,False,-5.0,71.0,1,right,O. Toppin 7' driving floating Jump Shot (2 PTS) (J. Nwora 1 AST),"[1630167, 1629670]",1610612754.0,IND,driving floating,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,7.17,Made,,,,,,,2.0,,,,,J. Nwora,1629670.0,1.0,,,,
328,PT04M02.00S,2023-11-19T23:06:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,8.754927726675426,51.71568627450981,1610612753,34,68,2023-11-19T23:06:23Z,3270000,False,-9.0,30.0,1,left,J. Suggs driving reverse Layup (16 PTS),[1630591],1610612753.0,ORL,driving reverse,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,16.0,,,,,,,,,,,
329,PT03M49.00S,2023-11-19T23:06:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,86.81011826544021,50.73529411764706,1610612754,36,68,2023-11-19T23:06:36Z,3280000,False,4.0,71.0,1,right,B. Brown 7' driving floating Jump Shot (7 PTS) (M. Turner 2 AST),"[1628971, 1626167]",1610612754.0,IND,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,,,,,,,7.0,,,,,M. Turner,1626167.0,2.0,,,,
331,PT03M36.00S,2023-11-19T23:06:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.835085413929041,51.71568627450981,1610612753,36,68,2023-11-19T23:06:53Z,3300000,False,-9.0,21.0,1,left,MISS F. Wagner driving finger roll Layup,[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
332,PT03M36.00S,2023-11-19T23:06:43.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,36,68,2023-11-19T23:06:53Z,3310000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,331.0,,,,,,,,,,,,,,,,,
334,PT03M26.00S,2023-11-19T23:07:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,93.64323258869908,52.450980392156865,1610612754,36,68,2023-11-19T23:07:06Z,3330000,False,12.0,7.0,1,right,MISS O. Toppin driving Layup - blocked,"[1630167, 1631094]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,Banchero,1631094.0,,,,,,,
335,PT03M26.00S,2023-11-19T23:07:01.2Z,2,REGULAR,block,,[],1631094,,,1610612754,36,68,2023-11-20T00:00:12Z,3340000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
336,PT03M22.00S,2023-11-19T23:07:05.2Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,36,68,2023-11-19T23:07:06Z,3350000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,,
337,PT03M19.00S,2023-11-19T23:07:06.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630175,7.30946123521682,51.225490196078425,1610612753,36,70,2023-11-20T00:45:36Z,3360000,False,-6.0,16.0,1,left,C. Anthony running finger roll Layup (7 PTS),[1630175],1610612753.0,ORL,running finger roll,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,7.0,,,,,,,,,,,
338,PT03M10.00S,2023-11-19T23:07:16.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.62483574244416,32.35294117647059,1610612754,36,70,2023-11-19T23:07:21Z,3370000,False,-88.0,252.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
339,PT03M07.00S,2023-11-19T23:07:19.7Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,36,70,2023-11-19T23:07:21Z,3380000,False,,,0,,F. Wagner REBOUND (Off:1 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,338.0,7.0,6.0,1.0,,,,,,,,,,,,,,
340,PT03M02.00S,2023-11-19T23:07:26.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,36,70,2023-11-19T23:07:26Z,3390000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT03M02.00S,2023-11-19T23:09:42.6Z,2,REGULAR,substitution,out,[],1630167,,,1610612753,36,70,2023-11-19T23:09:55Z,3400000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT03M02.00S,2023-11-19T23:09:42.6Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,36,70,2023-11-19T23:09:55Z,3410000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT03M02.00S,2023-11-19T23:09:42.6Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,36,70,2023-11-19T23:09:55Z,3420000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT03M02.00S,2023-11-19T23:09:42.6Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,36,70,2023-11-19T23:09:55Z,3430000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT03M02.00S,2023-11-19T23:09:42.6Z,2,REGULAR,substitution,in,[],1630174,,,1610612753,36,70,2023-11-19T23:09:55Z,3440000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT03M02.00S,2023-11-19T23:09:42.6Z,2,REGULAR,substitution,in,[],204060,,,1610612753,36,70,2023-11-19T23:09:55Z,3450000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT03M02.00S,2023-11-19T23:09:42.6Z,2,REGULAR,substitution,in,[],203914,,,1610612753,36,70,2023-11-19T23:09:55Z,3460000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT03M02.00S,2023-11-19T23:09:42.6Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,36,70,2023-11-19T23:09:55Z,3470000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT02M49.00S,2023-11-19T23:10:36.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,7.5722733245729295,53.431372549019606,1610612753,36,70,2023-11-19T23:10:40Z,3480000,False,-17.0,19.0,1,left,MISS A. Black Jump Shot,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
350,PT02M46.00S,2023-11-19T23:10:39.7Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612754,36,70,2023-11-19T23:10:40Z,3490000,False,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,349.0,5.0,5.0,0.0,,,,,,,,,,,,,,
351,PT02M39.00S,2023-11-19T23:10:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.85479632063075,52.69607843137255,1610612754,38,70,2023-11-19T23:10:51Z,3500000,False,13.0,15.0,1,right,B. Brown driving finger roll Layup (9 PTS) (T. Haliburton 3 AST),"[1628971, 1630169]",1610612754.0,IND,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,9.0,,,,,T. Haliburton,1630169.0,3.0,,,,
352,PT02M26.00S,2023-11-19T23:10:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,5.863994743758213,50.0,1610612753,38,72,2023-11-19T23:11:03Z,3510000,False,0.0,3.0,1,left,G. Bitadze Layup (6 PTS) (J. Ingles 4 AST),"[1629048, 204060]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,6.0,,,,,J. Ingles,204060.0,4.0,,,,
354,PT02M16.00S,2023-11-19T23:11:08.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,94.1688567674113,51.225490196078425,1610612754,38,72,2023-11-19T23:11:13Z,3530000,False,6.0,2.0,1,right,MISS T. Haliburton driving Layup - blocked,"[1630169, 1641710]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,Black,1641710.0,,,,,,,
355,PT02M16.00S,2023-11-19T23:11:08.5Z,2,REGULAR,block,,[],1641710,,,1610612754,38,72,2023-11-19T23:11:11Z,3540000,False,,,0,,A. Black BLOCK (2 BLK),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
356,PT02M13.00S,2023-11-19T23:11:11.5Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,38,72,2023-11-19T23:11:13Z,3550000,False,,,0,,A. Black REBOUND (Off:0 Def:3),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,354.0,3.0,3.0,0.0,,,,,,,,,,,,,,
357,PT02M04.00S,2023-11-19T23:11:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.258212877792378,52.450980392156865,1610612753,38,74,2023-11-19T23:11:25Z,3560000,False,-12.0,6.0,1,left,P. Banchero driving finger roll Layup (12 PTS),[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,12.0,,,,,,,,,,,
358,PT01M51.00S,2023-11-19T23:11:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,94.30026281208936,51.225490196078425,1610612754,38,74,2023-11-19T23:11:39Z,3570000,False,6.0,1.0,1,right,MISS M. Turner driving Layup - blocked,"[1626167, 1629048]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.62,Missed,,,,,,,,,,Bitadze,1629048.0,,,,,,,
359,PT01M51.00S,2023-11-19T23:11:33.9Z,2,REGULAR,block,,[],1629048,,,1610612754,38,74,2023-11-19T23:11:35Z,3580000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT01M48.00S,2023-11-19T23:11:36.9Z,2,REGULAR,rebound,defensive,[],204060,,,1610612753,38,74,2023-11-19T23:32:45Z,3590000,False,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,358.0,3.0,3.0,0.0,,,,,,,,,,,,,,
