actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
420,PT06M42.00S,2024-03-08T01:38:26.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.9060446780552,52.94117647058824,1610612754,66,66,2024-03-08T01:38:29Z,4110000,False,15.0,5.0,1,right,P. Siakam driving Layup (16 PTS) (T. Haliburton 9 AST),"[1627783, 1630169]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,1.55,Made,,,,,16.0,T. Haliburton,1630169.0,9.0,,,,,,,,,
422,PT06M24.00S,2024-03-08T01:38:43.9Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612750,66,66,2024-03-08T01:45:38Z,4130000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 1630169]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Haliburton,1630169.0,,
423,PT06M24.00S,2024-03-08T01:38:43.9Z,3,REGULAR,steal,,[],1630169,,,1610612754,66,66,2024-03-08T01:38:45Z,4140000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
424,PT06M18.00S,2024-03-08T01:38:50.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626167,93.11760840998686,50.98039215686274,1610612754,68,66,2024-03-08T01:38:55Z,4150000,False,5.0,12.0,1,right,M. Turner running DUNK (9 PTS) (P. Siakam 2 AST),"[1626167, 1627783]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,1.31,Made,,,,,9.0,P. Siakam,1627783.0,2.0,,,,,,,,,
426,PT06M18.00S,2024-03-08T01:38:54.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,68,66,2024-03-08T01:38:54Z,4170000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M18.00S,2024-03-08T01:40:54.5Z,3,REGULAR,substitution,out,[],201144,,,1610612750,68,66,2024-03-08T01:41:56Z,4180000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M18.00S,2024-03-08T01:40:54.5Z,3,REGULAR,substitution,in,[],203933,,,1610612750,68,66,2024-03-08T01:41:56Z,4190000,False,,,0,,SUB in: T. Warren,[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M00.00S,2024-03-08T01:42:20.7Z,3,REGULAR,2pt,Jump Shot,[],1630162,23.73521681997372,51.470588235294116,1610612750,68,68,2024-03-08T01:42:24Z,4200000,False,-7.0,171.0,1,left,A. Edwards 17' pullup Jump Shot (19 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,17.08,Made,,,,,19.0,,,,,,,,,,,,
431,PT05M47.00S,2024-03-08T01:42:37.2Z,3,REGULAR,foul,offensive,[],1626167,,,1610612754,68,68,2024-03-08T01:42:42Z,4210000,False,,,0,,M. Turner offensive FOUL (4 PF),"[1626167, 203497]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,201639.0,,,,,,,,,,,4.0,0.0,Gobert,203497.0,,,,,
433,PT05M47.00S,2024-03-08T01:42:37.2Z,3,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,68,68,2024-03-08T01:42:37Z,4230000,False,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,201639.0,,,,,,,,,,,,,,,2.0,,,,
434,PT05M47.00S,2024-03-08T01:43:02.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,68,68,2024-03-08T01:43:02Z,4240000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M38.00S,2024-03-08T01:46:31.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,8.09789750328515,45.588235294117645,1610612750,68,68,2024-03-08T01:46:35Z,4260000,False,22.0,24.0,1,left,MISS N. Reid driving finger roll Layup,[1629675],1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,3.23,Missed,,,,,,,,,,,,,,,,,
437,PT05M36.00S,2024-03-08T01:46:33.5Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,68,68,2024-03-08T01:46:35Z,4270000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,436.0,5.0,5.0,0.0,,,,,,,,,,,,,
438,PT05M26.00S,2024-03-08T01:46:45.5Z,3,REGULAR,foul,personal,[],203933,,,1610612754,68,68,2024-03-08T01:47:06Z,4280000,False,,,0,,T. Warren personal FOUL (1 PF),"[203933, 1630169]",1610612750.0,MIN,,,,Warren,T. Warren,,,,,Mid-Range,16-24 Right Center,201639.0,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0,,,,,
440,PT05M26.00S,2024-03-08T01:46:52.5Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,68,68,2024-03-08T01:46:56Z,4300000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M26.00S,2024-03-08T01:46:52.5Z,3,REGULAR,substitution,in,[],1630188,,,1610612754,68,68,2024-03-08T01:46:56Z,4310000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M20.00S,2024-03-08T01:47:10.4Z,3,REGULAR,3pt,Jump Shot,[],1630174,66.83639947437582,40.19607843137255,1610612754,68,68,2024-03-08T01:47:15Z,4320000,False,-49.0,259.0,1,right,MISS A. Nesmith 26' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,26.38,Missed,,,,,,,,,,,,,,,,,
443,PT05M17.00S,2024-03-08T01:47:13.4Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612750,68,68,2024-03-08T01:47:15Z,4330000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,442.0,2.0,1.0,1.0,,,,,,,,,,,,,
444,PT05M04.00S,2024-03-08T01:47:26.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,8.09789750328515,56.127450980392155,1610612750,68,68,2024-03-08T01:47:31Z,4340000,False,-31.0,24.0,1,left,MISS N. Reid driving Layup - blocked,"[1629675, 1630174]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,3.86,Missed,,,,,,,,,,,,,,,,Nesmith,1630174.0
445,PT05M04.00S,2024-03-08T01:47:26.3Z,3,REGULAR,block,,[],1630174,,,1610612750,68,68,2024-03-08T01:47:28Z,4350000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
446,PT05M01.00S,2024-03-08T01:47:29.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,68,68,2024-03-08T01:47:31Z,4360000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,444.0,3.0,2.0,1.0,,,,,,,,,,,,,
447,PT04M56.00S,2024-03-08T01:47:33.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630174,93.11760840998686,53.431372549019606,1610612754,68,68,2024-03-08T01:47:39Z,4370000,False,17.0,12.0,1,right,MISS A. Nesmith running Layup,[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,2.11,Missed,,,,,,,,,,,,,,,,,
448,PT04M54.00S,2024-03-08T01:47:35.8Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,68,68,2024-03-08T01:47:39Z,4380000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,447.0,4.0,4.0,0.0,,,,,,,,,,,,,
449,PT04M49.00S,2024-03-08T01:47:40.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629638,18.347568988173457,80.63725490196079,1610612750,68,68,2024-03-08T01:47:58Z,4390000,False,-153.0,120.0,1,left,MISS N. Alexander-Walker 19' running Shot,[1629638],1610612750.0,MIN,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,,19.46,Missed,,,,,,,,,,,,,,,,,
450,PT04M45.00S,2024-03-08T01:47:44.7Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,68,68,2024-03-08T01:53:33Z,4400000,False,,,0,,A. Nembhard REBOUND (Off:2 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,449.0,4.0,2.0,2.0,,,,,,,,,,,,,
451,PT04M38.00S,2024-03-08T01:47:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.38042049934296,58.08823529411765,1610612754,68,68,2024-03-08T01:48:10Z,4410000,False,40.0,10.0,1,right,MISS P. Siakam driving Layup - blocked,"[1627783, 1629675]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,4.15,Missed,,,,,,,,,,,,,,,,Reid,1629675.0
452,PT04M38.00S,2024-03-08T01:47:51.4Z,3,REGULAR,block,,[],1629675,,,1610612754,68,68,2024-03-08T01:47:53Z,4420000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT04M34.00S,2024-03-08T01:47:55.4Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,68,68,2024-03-08T01:48:01Z,4430000,False,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,451.0,4.0,2.0,2.0,,,,,,,,,,,,,
454,PT04M34.00S,2024-03-08T01:47:56.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,94.40999984741211,50.0,1610612754,70,68,2024-03-08T01:47:56Z,4440000,False,0.0,0.0,1,right,P. Siakam putback Layup (18 PTS),[1627783],1610612754.0,IND,putback,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,0.0,Made,,,,,18.0,,,,,,,,,,,,
455,PT04M19.00S,2024-03-08T01:48:11.0Z,3,REGULAR,2pt,Jump Shot,[],1630162,9.017739816031538,22.058823529411764,1610612750,70,68,2024-03-08T01:48:35Z,4450000,False,140.0,32.0,1,left,MISS A. Edwards 14' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,14.34,Missed,,,,,,,,,,,,,,,,,
456,PT04M19.00S,2024-03-08T01:48:11.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,70,68,2024-03-08T01:48:26Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Right,,,,455.0,,,,,,,,,,,,,,,,
457,PT04M19.00S,2024-03-08T01:48:16.2Z,3,REGULAR,foul,personal,[],1629614,,,1610612750,70,68,2024-03-08T01:48:20Z,4470000,False,,,0,,A. Nembhard loose ball personal FOUL (3 PF),"[1629614, 203497]",1610612754.0,IND,loose ball,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,201639.0,,,,,,,,,,,3.0,0.0,Gobert,203497.0,,,,,
459,PT04M19.00S,2024-03-08T01:48:22.0Z,3,REGULAR,substitution,out,[],1630174,,,1610612750,70,68,2024-03-08T01:48:30Z,4490000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M19.00S,2024-03-08T01:48:22.0Z,3,REGULAR,substitution,in,[],1641767,,,1610612750,70,68,2024-03-08T01:48:30Z,4500000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M08.00S,2024-03-08T01:48:48.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,29.911300919842315,24.019607843137255,1610612750,70,71,2024-03-08T01:49:36Z,4510000,False,130.0,229.0,1,left,A. Edwards 26' 3PT step back (22 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,26.3,Made,,,,,22.0,,,,,,,,,,,,
462,PT03M52.00S,2024-03-08T01:49:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,82.07950065703022,37.745098039215684,1610612754,70,71,2024-03-08T01:49:09Z,4520000,False,-61.0,116.0,1,right,MISS T. Haliburton 13' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,13.12,Missed,,,,,,,,,,,,,,,,,
463,PT03M49.00S,2024-03-08T01:49:06.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,70,71,2024-03-08T01:49:09Z,4530000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,462.0,10.0,7.0,3.0,,,,,,,,,,,,,
464,PT03M35.00S,2024-03-08T01:49:20.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.440867279894875,56.127450980392155,1610612750,70,73,2024-03-08T01:49:24Z,4540000,False,-31.0,17.0,1,left,N. Alexander-Walker driving Layup (8 PTS),[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,3.52,Made,,,,,8.0,,,,,,,,,,,,
465,PT03M25.00S,2024-03-08T01:49:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.11760840998686,54.166666666666664,1610612754,70,73,2024-03-08T01:49:37Z,4550000,False,21.0,12.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,2.41,Missed,,,,,,,,,,,,,,,,,
466,PT03M22.00S,2024-03-08T01:49:34.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,70,73,2024-03-08T01:49:37Z,4560000,False,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,465.0,11.0,8.0,3.0,,,,,,,,,,,,,
467,PT03M10.00S,2024-03-08T01:49:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.1268068331143235,46.568627450980394,1610612750,70,73,2024-03-08T01:49:55Z,4570000,False,17.0,5.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,1.79,Missed,,,,,,,,,,,,,,,,,
468,PT03M06.00S,2024-03-08T01:49:49.8Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,70,73,2024-03-08T01:49:55Z,4580000,False,,,0,,R. Gobert REBOUND (Off:4 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,467.0,12.0,8.0,4.0,,,,,,,,,,,,,
469,PT03M06.00S,2024-03-08T01:49:49.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,70,73,2024-03-08T01:49:49Z,4590000,False,0.0,0.0,1,left,MISS R. Gobert putback Layup,[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,0.0,Missed,,,,,,,,,,,,,,,,,
470,PT03M06.00S,2024-03-08T01:49:53.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,70,73,2024-03-08T01:49:53Z,4600000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,,469.0,,,,,,,,,,,,,,,,
472,PT03M06.00S,2024-03-08T01:49:55.7Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,70,73,2024-03-08T01:49:58Z,4620000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M06.00S,2024-03-08T01:49:55.7Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,70,73,2024-03-08T01:49:58Z,4630000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M52.00S,2024-03-08T01:50:24.9Z,3,REGULAR,3pt,Jump Shot,[],1641767,86.02168199737189,97.54901960784314,1610612754,73,73,2024-03-08T01:50:28Z,4640000,False,238.0,79.0,1,right,B. Sheppard 25' 3PT  (3 PTS) (J. Smith 4 AST),"[1641767, 1630188]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,,25.05,Made,,,,,3.0,J. Smith,1630188.0,4.0,,,,,,,,,
476,PT02M35.00S,2024-03-08T01:50:45.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,9.149145860709593,47.549019607843135,1610612750,73,75,2024-03-08T01:51:12Z,4660000,False,12.0,34.0,1,left,A. Edwards driving floating Jump Shot (24 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,3.57,Made,,,,,24.0,,,,,,,,,,,,
477,PT02M35.00S,2024-03-08T01:50:47.8Z,3,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612750,73,75,2024-03-08T01:50:54Z,4670000,False,,,0,,J. Smith shooting personal FOUL (1 PF) (Edwards 1 FT),"[1630188, 1630162]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,1.0,0.0,Edwards,1630162.0,,,,,
479,PT02M35.00S,2024-03-08T01:51:01.9Z,3,REGULAR,substitution,out,[],203497,,,1610612750,73,75,2024-03-08T01:51:12Z,4690000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M35.00S,2024-03-08T01:51:01.9Z,3,REGULAR,substitution,in,[],201144,,,1610612750,73,75,2024-03-08T01:51:12Z,4700000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M35.00S,2024-03-08T01:51:19.6Z,3,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,73,75,2024-03-08T01:51:22Z,4710000,False,,,0,,MISS A. Edwards Free Throw 1 of 1,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
482,PT02M32.00S,2024-03-08T01:51:22.6Z,3,REGULAR,rebound,defensive,[],1641767,,,1610612754,73,75,2024-03-08T01:51:22Z,4720000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:2),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,481.0,2.0,2.0,0.0,,,,,,,,,,,,,
483,PT02M23.00S,2024-03-08T01:51:31.1Z,3,REGULAR,3pt,Jump Shot,[],1630169,67.49342969776609,59.068627450980394,1610612754,76,75,2024-03-08T01:51:35Z,4730000,False,45.0,253.0,1,right,T. Haliburton 25' 3PT pullup (15 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,25.71,Made,,,,,15.0,,,,,,,,,,,,
485,PT02M04.00S,2024-03-08T01:51:53.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630167,,,1610612750,76,75,2024-03-08T01:51:58Z,4750000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630167, 1630162]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,1.0,0.0,Edwards,1630162.0,,,,,
487,PT02M04.00S,2024-03-08T01:52:27.6Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,76,76,2024-03-08T01:52:27Z,4770000,False,,,0,,A. Edwards Free Throw 1 of 2 (25 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,
488,PT02M04.00S,2024-03-08T01:52:42.3Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,76,77,2024-03-08T01:52:42Z,4780000,False,,,0,,A. Edwards Free Throw 2 of 2 (26 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,
489,PT01M51.00S,2024-03-08T01:52:59.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612754,76,77,2024-03-08T01:53:04Z,4790000,False,,,0,,N. Alexander-Walker personal FOUL (3 PF) (Smith 2 FT),"[1629638, 1630188]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,201639.0,,,,,,,,,,,3.0,0.0,Smith,1630188.0,,,,,
491,PT01M51.00S,2024-03-08T01:53:25.8Z,3,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,76,77,2024-03-08T01:53:47Z,4810000,False,,,0,,MISS J. Smith Free Throw 1 of 2,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
492,PT01M51.00S,2024-03-08T01:53:25.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,76,77,2024-03-08T01:53:47Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,
493,PT01M51.00S,2024-03-08T01:53:25.8Z,3,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,76,77,2024-03-08T01:53:47Z,4830000,False,,,0,,MISS J. Smith Free Throw 2 of 2,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
494,PT01M50.00S,2024-03-08T01:53:26.8Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,76,77,2024-03-08T01:53:47Z,4840000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,493.0,5.0,5.0,0.0,,,,,,,,,,,,,
495,PT01M37.00S,2024-03-08T01:53:59.1Z,3,REGULAR,3pt,Jump Shot,[],203933,30.305519053876477,31.127450980392158,1610612750,76,77,2024-03-08T01:54:04Z,4850000,False,94.0,232.0,1,left,MISS T. Warren 25' 3PT,[203933],1610612750.0,MIN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Right Center,,25.08,Missed,,,,,,,,,,,,,,,,,
496,PT01M34.00S,2024-03-08T01:54:02.1Z,3,REGULAR,rebound,defensive,[],1641767,,,1610612754,76,77,2024-03-08T01:54:04Z,4860000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:3),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,495.0,3.0,3.0,0.0,,,,,,,,,,,,,
497,PT01M24.00S,2024-03-08T01:54:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,94.30026281208936,53.92156862745098,1610612754,78,77,2024-03-08T01:57:06Z,4870000,False,20.0,1.0,1,right,O. Toppin cutting Layup (2 PTS) (T. Haliburton 10 AST),"[1630167, 1630169]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,1.96,Made,,,,,2.0,T. Haliburton,1630169.0,10.0,,,,,,,,,
499,PT01M08.00S,2024-03-08T01:54:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.521024967148489,56.127450980392155,1610612750,78,77,2024-03-08T01:54:34Z,4890000,False,-31.0,9.0,1,left,MISS N. Reid driving Layup,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,3.18,Missed,,,,,,,,,,,,,,,,,
500,PT01M04.00S,2024-03-08T01:54:31.8Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,78,77,2024-03-08T01:54:34Z,4900000,False,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,499.0,5.0,4.0,1.0,,,,,,,,,,,,,
501,PT01M04.00S,2024-03-08T01:54:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,5.590000152587891,50.0,1610612750,78,77,2024-03-08T01:54:31Z,4910000,False,0.0,0.0,1,left,MISS A. Edwards tip Layup,[1630162],1610612750.0,MIN,tip,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,0.0,Missed,,,,,,,,,,,,,,,,,
502,PT01M03.00S,2024-03-08T01:54:32.5Z,3,REGULAR,rebound,offensive,[],1630162,,,1610612750,78,77,2024-03-08T01:54:32Z,4920000,False,,,0,,A. Edwards REBOUND (Off:2 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,501.0,6.0,4.0,2.0,,,,,,,,,,,,,
503,PT01M03.00S,2024-03-08T01:54:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630162,5.590000152587891,50.0,1610612750,78,79,2024-03-08T01:54:32Z,4930000,False,0.0,0.0,1,left,A. Edwards putback Layup (28 PTS),[1630162],1610612750.0,MIN,putback,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,0.0,Made,,,,,28.0,,,,,,,,,,,,
