actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
254,PT07M04.00S,2023-11-04T23:50:14.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,23.603810775295663,87.00980392156863,1610612754,31,33,2023-11-04T23:50:18Z,2530000,False,-185.0,169.0,1,left,MISS B. Mathurin 25' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
255,PT07M02.00S,2023-11-04T23:50:16.5Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,31,33,2023-11-04T23:53:35Z,2540000,False,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,254.0,,,,,,,,,3.0,3.0,0.0,,,,,,
256,PT06M54.00S,2023-11-04T23:50:23.8Z,2,REGULAR,2pt,Jump Shot,[],202330,90.3580814717477,22.54901960784314,1610612766,31,35,2023-11-05T00:08:19Z,2550000,False,-137.0,38.0,1,right,G. Hayward 14' step back Jump Shot (2 PTS),[202330],1610612766.0,CHA,step back,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,14.25,Made,,,,,,2.0,,,,,,,,,,,,
257,PT06M46.00S,2023-11-04T23:50:33.1Z,2,REGULAR,2pt,Jump Shot,[],1630169,23.866622864651774,48.77450980392157,1610612754,33,35,2023-11-04T23:50:37Z,2560000,False,6.0,172.0,1,left,T. Haliburton 17' pullup Jump Shot (2 PTS) (B. Mathurin 2 AST),"[1630169, 1631097]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,17.19,Made,,,,,,2.0,B. Mathurin,1631097.0,2.0,,,,,,,,,
259,PT06M33.00S,2023-11-04T23:50:47.6Z,2,REGULAR,foul,personal,[],1630169,,,1610612766,33,35,2023-11-04T23:50:53Z,2580000,False,,,0,,T. Haliburton personal FOUL (2 PF),"[1630169, 1626179]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,1628485.0,,,,,,,,,,,,,2.0,0.0,Rozier,1626179.0
261,PT06M26.00S,2023-11-04T23:51:17.3Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612766,33,35,2023-11-04T23:51:23Z,2600000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Rozier 2 FT),"[1626167, 1626179]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,,,2.0,0.0,Rozier,1626179.0
263,PT06M26.00S,2023-11-04T23:51:46.7Z,2,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,33,36,2023-11-04T23:51:46Z,2620000,False,,,0,,T. Rozier Free Throw 1 of 2 (5 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,5.0,,,,,,,,,,,,
264,PT06M26.00S,2023-11-04T23:52:03.8Z,2,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,33,37,2023-11-04T23:52:03Z,2630000,False,,,0,,T. Rozier Free Throw 2 of 2 (6 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,6.0,,,,,,,,,,,,
266,PT06M10.00S,2023-11-04T23:52:35.3Z,2,REGULAR,turnover,traveling,[],1631097,,,1610612754,33,37,2023-11-04T23:52:39Z,2650000,False,,,0,,B. Mathurin traveling TURNOVER (2 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,1628485.0,2.0,,,,,,,,,,,,,,,
267,PT05M51.00S,2023-11-04T23:53:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202330,92.85479632063075,52.450980392156865,1610612766,33,39,2023-11-04T23:53:04Z,2660000,False,12.0,15.0,1,right,G. Hayward driving finger roll Layup (4 PTS),[202330],1610612766.0,CHA,driving finger roll,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,4.0,,,,,,,,,,,,
268,PT05M43.00S,2023-11-04T23:53:12.1Z,2,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612754,33,39,2023-11-04T23:53:22Z,2670000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1641706, 1630169]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,2004.0,,,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0
270,PT05M43.00S,2023-11-04T23:53:34.3Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,34,39,2023-11-04T23:53:34Z,2690000,False,,,0,,T. Haliburton Free Throw 1 of 2 (3 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,3.0,,,,,,,,,,,,
271,PT05M43.00S,2023-11-04T23:53:35.4Z,2,REGULAR,substitution,out,[],1630208,,,1610612754,34,39,2023-11-04T23:53:39Z,2700000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M43.00S,2023-11-04T23:53:35.4Z,2,REGULAR,substitution,in,[],1631109,,,1610612754,34,39,2023-11-04T23:53:39Z,2710000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M43.00S,2023-11-04T23:53:54.1Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,35,39,2023-11-04T23:53:54Z,2720000,False,,,0,,T. Haliburton Free Throw 2 of 2 (4 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,4.0,,,,,,,,,,,,
274,PT05M32.00S,2023-11-04T23:54:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202330,93.64323258869908,52.94117647058824,1610612766,35,39,2023-11-04T23:54:10Z,2730000,False,15.0,7.0,1,right,MISS G. Hayward driving reverse Layup,[202330],1610612766.0,CHA,driving reverse,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
275,PT05M30.00S,2023-11-04T23:54:08.0Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,35,39,2023-11-04T23:54:08Z,2740000,False,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,274.0,,,,,,,,,4.0,3.0,1.0,,,,,,
276,PT05M30.00S,2023-11-04T23:54:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202330,92.9862023653088,51.9607843137255,1610612766,35,41,2023-11-04T23:54:15Z,2750000,False,10.0,13.0,1,right,G. Hayward putback Layup (6 PTS),[202330],1610612766.0,CHA,putback,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,6.0,,,,,,,,,,,,
277,PT05M30.00S,2023-11-04T23:54:14.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,35,41,2023-11-04T23:54:14Z,2760000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M18.00S,2023-11-04T23:57:22.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,13.222733245729303,38.72549019607843,1610612754,35,41,2023-11-04T23:57:56Z,2770000,False,56.0,72.0,1,left,MISS B. Brown 9' driving floating Shot,[1628971],1610612754.0,IND,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Right,9.13,Missed,,,,,,,,,,,,,,,,,,
279,PT05M15.00S,2023-11-04T23:57:25.7Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,35,41,2023-11-04T23:57:26Z,2780000,False,,,0,,B. Mathurin REBOUND (Off:4 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Right,,,278.0,,,,,,,,,5.0,1.0,4.0,,,,,,
280,PT05M11.00S,2023-11-04T23:57:29.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630169,11.12023653088042,47.05882352941176,1610612754,37,41,2023-11-04T23:57:34Z,2790000,False,15.0,52.0,1,left,T. Haliburton driving floating Jump Shot (6 PTS) (B. Mathurin 3 AST),"[1630169, 1631097]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,,,,,,6.0,B. Mathurin,1631097.0,3.0,,,,,,,,,
282,PT04M48.00S,2023-11-04T23:57:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,86.5473061760841,43.38235294117647,1610612766,37,43,2023-11-04T23:57:54Z,2810000,False,-33.0,74.0,1,right,G. Hayward 8' turnaround Jump Shot (8 PTS),[202330],1610612766.0,CHA,turnaround,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,8.11,Made,,,,,,8.0,,,,,,,,,,,,
283,PT04M34.00S,2023-11-04T23:58:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,8.623521681997373,44.6078431372549,1610612754,37,43,2023-11-04T23:58:10Z,2820000,False,27.0,29.0,1,left,MISS M. Turner cutting Layup - blocked,"[1626167, 202330]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,Hayward,202330.0,,,,
284,PT04M34.00S,2023-11-04T23:58:05.7Z,2,REGULAR,block,,[],202330,,,1610612754,37,43,2023-11-04T23:58:27Z,2830000,False,,,0,,G. Hayward BLOCK (2 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT04M32.00S,2023-11-04T23:58:07.7Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,37,43,2023-11-04T23:58:10Z,2840000,False,,,0,,J. Thor REBOUND (Off:1 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,283.0,,,,,,,,,3.0,2.0,1.0,,,,,,
286,PT04M26.00S,2023-11-04T23:58:17.3Z,2,REGULAR,foul,offensive,[],1631109,,,1610612766,37,43,2023-11-04T23:58:24Z,2850000,False,,,0,,M. Williams offensive FOUL (1 PF),"[1631109, 1631097]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,,,1.0,0.0,Mathurin,1631097.0
288,PT04M26.00S,2023-11-04T23:58:17.3Z,2,REGULAR,turnover,offensive foul,[],1631109,,,1610612766,37,43,2023-11-04T23:58:17Z,2870000,False,,,0,,M. Williams offensive foul TURNOVER (3 TO),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,3.0,,,,,,,,,,,,,,,
289,PT04M14.00S,2023-11-04T23:58:40.1Z,2,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,37,43,2023-11-04T23:58:44Z,2880000,False,,,0,,M. Turner bad pass out-of-bounds TURNOVER (1 TO),[1626167],1610612754.0,IND,bad pass,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,1628485.0,1.0,,,,,,,,,,,,,,,
290,PT04M00.00S,2023-11-04T23:59:03.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202330,89.43823915900131,39.950980392156865,1610612766,37,45,2023-11-04T23:59:07Z,2890000,False,-50.0,47.0,1,right,G. Hayward 6' driving floating Jump Shot (10 PTS),[202330],1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,6.86,Made,,,,,,10.0,,,,,,,,,,,,
291,PT03M47.00S,2023-11-04T23:59:17.6Z,2,REGULAR,foul,offensive,[],1626167,,,1610612754,37,45,2023-11-04T23:59:26Z,2900000,False,,,0,,M. Turner charge offensive FOUL (3 PF),"[1626167, 1641706]",1610612754.0,IND,charge,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,,,3.0,0.0,Miller,1641706.0
293,PT03M47.00S,2023-11-04T23:59:17.6Z,2,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,37,45,2023-11-04T23:59:17Z,2920000,False,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,2.0,,,,,,,,,,,,,,,
294,PT03M47.00S,2023-11-04T23:59:25.6Z,2,REGULAR,substitution,out,[],1631097,,,1610612766,37,45,2023-11-04T23:59:42Z,2930000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M47.00S,2023-11-04T23:59:25.6Z,2,REGULAR,substitution,out,[],1626167,,,1610612766,37,45,2023-11-04T23:59:42Z,2940000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M47.00S,2023-11-04T23:59:25.6Z,2,REGULAR,substitution,out,[],1630550,,,1610612766,37,45,2023-11-04T23:59:42Z,2950000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M47.00S,2023-11-04T23:59:25.6Z,2,REGULAR,substitution,in,[],1627741,,,1610612766,37,45,2023-11-04T23:59:42Z,2960000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M47.00S,2023-11-04T23:59:25.6Z,2,REGULAR,substitution,in,[],1630188,,,1610612766,37,45,2023-11-04T23:59:42Z,2970000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M47.00S,2023-11-04T23:59:25.6Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,37,45,2023-11-04T23:59:42Z,2980000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M32.00S,2023-11-05T00:00:04.5Z,2,REGULAR,foul,technical,['1freethrow'],1630167,,,1610612766,37,45,2023-11-05T00:00:10Z,2990000,False,,,0,,O. Toppin defensive-3-second technical FOUL (1 Tech),[1630167],1610612754.0,IND,defensive-3-second,,,Toppin,O. Toppin,,,,,,,,,,2004.0,,,,,,,,,,,,,0.0,1.0,,
301,PT03M32.00S,2023-11-05T00:00:22.4Z,2,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,37,46,2023-11-05T00:00:22Z,3000000,False,,,0,,T. Rozier technical Free Throw 1 of 1 (7 PTS),[1626179],1610612766.0,CHA,technical,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,,
307,PT03M24.00S,2023-11-05T00:00:35.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,91.5407358738502,49.754901960784316,1610612766,37,46,2023-11-05T00:02:01Z,3005000,False,-1.0,27.0,1,right,MISS T. Rozier driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
308,PT03M21.00S,2023-11-05T00:00:38.8Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612766,37,46,2023-11-05T00:02:01Z,3007500,False,,,0,,M. Williams REBOUND (Off:2 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,307.0,,,,,,,,,4.0,2.0,2.0,,,,,,
302,PT03M21.00S,2023-11-05T00:00:49.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631109,94.69448094612353,50.0,1610612766,37,48,2023-11-05T00:01:44Z,3010000,False,0.0,-3.0,1,right,M. Williams tip Layup (8 PTS),[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,8.0,,,,,,,,,,,,
303,PT03M03.00S,2023-11-05T00:01:07.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,16.113666228646515,46.32352941176471,1610612754,39,48,2023-11-05T00:01:13Z,3020000,False,18.0,99.0,1,left,B. Brown 10' driving floating Jump Shot (2 PTS) (T. Haliburton 5 AST),"[1628971, 1630169]",1610612754.0,IND,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.07,Made,,,,,,2.0,T. Haliburton,1630169.0,5.0,,,,,,,,,
305,PT02M56.00S,2023-11-05T00:01:19.4Z,2,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612766,39,48,2023-11-05T00:01:33Z,3040000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Rozier 2 FT),"[1630188, 1626179]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,1628485.0,,,,,,,,,,,,,2.0,0.0,Rozier,1626179.0
309,PT02M56.00S,2023-11-05T00:01:53.9Z,2,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,39,49,2023-11-05T00:01:54Z,3060000,False,,,0,,T. Rozier Free Throw 1 of 2 (8 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,,
310,PT02M56.00S,2023-11-05T00:01:54.6Z,2,REGULAR,substitution,out,[],1641706,,,1610612766,39,49,2023-11-05T00:01:58Z,3070000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M56.00S,2023-11-05T00:01:54.6Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,39,49,2023-11-05T00:01:58Z,3080000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M56.00S,2023-11-05T00:02:17.4Z,2,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,39,50,2023-11-05T00:02:17Z,3090000,False,,,0,,T. Rozier Free Throw 2 of 2 (9 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,,
313,PT02M39.00S,2023-11-05T00:02:37.1Z,2,REGULAR,3pt,Jump Shot,[],1627741,27.808804204993432,79.65686274509804,1610612754,39,50,2023-11-05T00:02:42Z,3100000,False,-148.0,209.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
314,PT02M36.00S,2023-11-05T00:02:40.1Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,39,50,2023-11-05T00:02:42Z,3110000,False,,,0,,M. Williams REBOUND (Off:2 Def:3),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,313.0,,,,,,,,,5.0,3.0,2.0,,,,,,
315,PT02M26.00S,2023-11-05T00:02:48.8Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,39,50,2023-11-05T00:02:51Z,3120000,False,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1628971]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,3.0,Brown,1628971.0,,,,,,,,,,,,,
316,PT02M26.00S,2023-11-05T00:02:48.8Z,2,REGULAR,steal,,[],1628971,,,1610612754,39,50,2023-11-05T00:02:50Z,3130000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT02M22.00S,2023-11-05T00:02:52.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,21.369908015768726,96.56862745098039,1610612754,39,50,2023-11-05T00:02:57Z,3140000,False,-233.0,148.0,1,left,MISS B. Hield 27' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
318,PT02M20.00S,2023-11-05T00:02:55.8Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,39,50,2023-11-05T00:02:55Z,3150000,False,,,0,,J. Smith REBOUND (Off:2 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,317.0,,,,,,,,,6.0,4.0,2.0,,,,,,
319,PT02M19.00S,2023-11-05T00:02:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630188,11.514454664914586,52.94117647058824,1610612754,39,50,2023-11-05T00:03:00Z,3160000,False,-15.0,56.0,1,left,MISS J. Smith putback Layup,[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,,,,,,,,
320,PT02M15.00S,2023-11-05T00:03:00.9Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,39,50,2023-11-05T00:03:00Z,3170000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,319.0,,,,,,,,,4.0,4.0,0.0,,,,,,
321,PT02M11.00S,2023-11-05T00:03:04.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631109,92.06636005256242,49.50980392156863,1610612766,39,52,2023-11-05T00:03:08Z,3180000,False,-2.0,22.0,1,right,M. Williams running DUNK (10 PTS) (T. Rozier 2 AST),"[1631109, 1626179]",1610612766.0,CHA,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,10.0,T. Rozier,1626179.0,2.0,,,,,,,,,
324,PT01M53.00S,2023-11-05T00:03:34.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,14.536793692509855,42.8921568627451,1610612754,41,52,2023-11-05T00:03:38Z,3210000,False,36.0,84.0,1,left,T. Haliburton 9' driving floating Jump Shot (8 PTS) (J. Smith 1 AST),"[1630169, 1630188]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,9.13,Made,,,,,,8.0,J. Smith,1630188.0,1.0,,,,,,,,,
325,PT01M41.00S,2023-11-05T00:03:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,88.12417871222075,39.950980392156865,1610612766,41,54,2023-11-05T00:14:11Z,3220000,False,-50.0,59.0,1,right,L. Ball 7' fadeaway bank Jump Shot (5 PTS),[1630163],1610612766.0,CHA,fadeaway bank,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,7.75,Made,,,,,,5.0,,,,,,,,,,,,
326,PT01M28.00S,2023-11-05T00:03:59.1Z,2,REGULAR,3pt,Jump Shot,[],1627741,8.09789750328515,96.81372549019608,1610612754,41,54,2023-11-05T00:04:03Z,3230000,False,-234.0,24.0,1,left,MISS B. Hield 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
327,PT01M25.00S,2023-11-05T00:04:02.1Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,41,54,2023-11-05T00:04:03Z,3240000,False,,,0,,T. Rozier REBOUND (Off:0 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,326.0,,,,,,,,,5.0,5.0,0.0,,,,,,
328,PT01M09.00S,2023-11-05T00:04:17.3Z,2,REGULAR,3pt,Jump Shot,[],1626179,68.28186596583443,30.14705882352941,1610612766,41,54,2023-11-05T00:04:22Z,3250000,False,-99.0,246.0,1,right,MISS T. Rozier 26' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,26.5,Missed,,,,,,,,,,,,,,,,,,
329,PT01M08.00S,2023-11-05T00:04:18.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,41,54,2023-11-05T00:04:22Z,3260000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,328.0,,,,,,,,,,,,,,,,,
331,PT01M07.00S,2023-11-05T00:04:38.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202330,92.32917214191852,71.81372549019608,1610612766,41,54,2023-11-05T00:06:13Z,3280000,False,109.0,20.0,1,right,MISS G. Hayward 11' floating Shot,[202330],1610612766.0,CHA,floating,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,11.08,Missed,,,,,,,,,,,,,,,,,,
332,PT01M04.00S,2023-11-05T00:04:41.8Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,41,54,2023-11-05T00:04:47Z,3290000,False,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Right,,,331.0,,,,,,,,,3.0,2.0,1.0,,,,,,
333,PT00M59.30S,2023-11-05T00:04:49.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631109,,,1610612754,41,54,2023-11-05T00:05:08Z,3300000,False,,,0,,M. Williams shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1631109, 1630169]",1610612766.0,CHA,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,1628485.0,,,,,,,,,,,,,2.0,0.0,Haliburton,1630169.0
337,PT00M59.30S,2023-11-05T00:08:29.5Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,42,54,2023-11-05T00:08:29Z,3330000,False,,,0,,T. Haliburton Free Throw 1 of 2 (9 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,,
338,PT00M59.30S,2023-11-05T00:08:30.2Z,2,REGULAR,substitution,out,[],1631109,,,1610612754,42,54,2023-11-05T00:08:32Z,3340000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
