actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
248,PT06M49.00S,2024-01-11T00:49:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,6.521024967148489,47.05882352941176,1610612754,32,33,2024-01-11T00:50:00Z,2450000,False,15.0,9.0,1,left,MISS A. Nesmith driving finger roll Layup - blocked,"[1630174, 1629655]",1610612754.0,IND,driving finger roll,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,1.71,Missed,,,,,,,,,,,,,,Gafford,1629655.0
262,PT06M49.00S,2024-01-11T00:49:56.9Z,2,REGULAR,block,,[],1629655,,,1610612754,32,33,2024-01-11T00:51:17Z,2455000,False,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT06M47.00S,2024-01-11T00:49:58.9Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612764,32,33,2024-01-11T00:50:36Z,2460000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,,,
310,PT06M40.00S,2024-01-11T00:50:08.0Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612764,32,33,2024-01-11T00:59:49Z,2485000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1629614]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.0,Nembhard,1629614.0,,,,,,,,,,,,,,,,,
311,PT06M40.00S,2024-01-11T00:50:08.0Z,2,REGULAR,steal,,[],1629614,,,1610612754,32,33,2024-01-11T00:59:49Z,2487500,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT06M33.00S,2024-01-11T00:50:11.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626167,8.09789750328515,47.794117647058826,1610612754,34,33,2024-01-11T01:04:14Z,2490000,False,11.0,24.0,1,left,M. Turner running finger roll Layup (2 PTS) (B. Brown 2 AST),"[1626167, 1628971]",1610612754.0,IND,running finger roll,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,2.6,Made,2.0,,,,,,B. Brown,1628971.0,2.0,,,,,,
254,PT06M26.00S,2024-01-11T00:50:18.2Z,2,REGULAR,3pt,Jump Shot,[],1630557,76.69185282522996,11.27450980392157,1610612764,34,36,2024-01-11T00:50:28Z,2510000,False,-194.0,167.0,1,right,C. Kispert 25' 3PT  (13 PTS) (T. Jones 2 AST),"[1630557, 1626145]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,25.54,Made,13.0,,,,,,T. Jones,1626145.0,2.0,,,,,,
255,PT06M17.00S,2024-01-11T00:50:27.7Z,2,REGULAR,3pt,Jump Shot,[],1626167,30.56833114323259,76.22549019607843,1610612754,34,36,2024-01-11T00:50:31Z,2520000,False,-131.0,235.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,26.89,Missed,,,,,,,,,,,,,,,
256,PT06M15.00S,2024-01-11T00:50:29.7Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,34,36,2024-01-11T00:50:31Z,2530000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,255.0,3.0,3.0,0.0,,,,,,,,,,
257,PT05M52.00S,2024-01-11T00:50:55.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,34,36,2024-01-11T00:51:12Z,2540000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,101283.0,,,,,,,,,
258,PT05M52.00S,2024-01-11T00:50:58.5Z,2,REGULAR,substitution,out,[],1629670,,,1610612754,34,36,2024-01-11T00:51:07Z,2550000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M52.00S,2024-01-11T00:50:58.5Z,2,REGULAR,substitution,out,[],1641731,,,1610612754,34,36,2024-01-11T00:51:07Z,2560000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M52.00S,2024-01-11T00:50:58.5Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,34,36,2024-01-11T00:51:07Z,2570000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M52.00S,2024-01-11T00:50:58.5Z,2,REGULAR,substitution,in,[],1629673,,,1610612754,34,36,2024-01-11T00:51:07Z,2580000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M33.00S,2024-01-11T00:51:39.7Z,2,REGULAR,foul,personal,[],1626145,,,1610612754,34,36,2024-01-11T00:51:44Z,2590000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1629614]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101283.0,,,,1.0,0.0,Nembhard,1629614.0,,
266,PT05M28.00S,2024-01-11T00:52:05.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,21.107095926412615,92.8921568627451,1610612754,34,36,2024-01-11T00:52:09Z,2610000,False,-214.0,146.0,1,left,MISS O. Toppin 25' pullup 3PT,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,25.94,Missed,,,,,,,,,,,,,,,
267,PT05M25.00S,2024-01-11T00:52:08.1Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,34,36,2024-01-11T00:52:09Z,2620000,False,,,0,,J. Poole REBOUND (Off:1 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,266.0,3.0,2.0,1.0,,,,,,,,,,
268,PT05M21.00S,2024-01-11T00:52:14.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612764,34,36,2024-01-11T00:52:17Z,2630000,False,,,0,,A. Nembhard personal FOUL (2 PF) (Poole 2 FT),"[1629614, 1629673]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2002.0,,,,2.0,0.0,Poole,1629673.0,,
270,PT05M21.00S,2024-01-11T00:52:38.6Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,34,37,2024-01-11T00:52:56Z,2650000,False,,,0,,J. Poole Free Throw 1 of 2 (7 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
271,PT05M21.00S,2024-01-11T00:52:38.6Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,34,37,2024-01-11T00:52:56Z,2660000,False,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
272,PT05M20.00S,2024-01-11T00:52:39.6Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,34,37,2024-01-11T00:52:56Z,2670000,False,,,0,,O. Toppin REBOUND (Off:1 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,271.0,4.0,3.0,1.0,,,,,,,,,,
273,PT05M09.00S,2024-01-11T00:53:07.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,16.90210249671485,45.588235294117645,1610612754,34,37,2024-01-11T01:03:28Z,2680000,False,22.0,106.0,1,left,MISS A. Nembhard 10' floating Shot,[1629614],1610612754.0,IND,floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,10.87,Missed,,,,,,,,,,,,,,,
274,PT05M06.00S,2024-01-11T00:53:10.0Z,2,REGULAR,rebound,offensive,[],1629614,,,1610612754,34,37,2024-01-11T00:53:10Z,2690000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:0),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,273.0,1.0,0.0,1.0,,,,,,,,,,
275,PT05M05.00S,2024-01-11T00:53:09.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629614,7.440867279894875,49.01960784313725,1610612754,34,37,2024-01-11T01:03:34Z,2700000,False,5.0,17.0,1,left,MISS A. Nembhard floating Shot,[1629614],1610612754.0,IND,floating,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,1.81,Missed,,,,,,,,,,,,,,,
276,PT05M04.00S,2024-01-11T00:53:10.8Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,34,37,2024-01-11T00:53:13Z,2710000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,275.0,3.0,2.0,1.0,,,,,,,,,,
277,PT05M02.00S,2024-01-11T00:53:12.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,7.30946123521682,48.03921568627451,1610612754,36,37,2024-01-11T00:53:16Z,2720000,False,10.0,16.0,1,left,M. Turner putback Layup (4 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,1.89,Made,4.0,,,,,,,,,,,,,,
278,PT04M40.00S,2024-01-11T00:53:34.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,91.40932982917214,41.911764705882355,1610612764,36,37,2024-01-11T00:53:38Z,2730000,False,-40.0,28.0,1,right,MISS T. Jones Jump Shot,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,4.93,Missed,,,,,,,,,,,,,,,
279,PT04M39.00S,2024-01-11T00:53:35.7Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,36,37,2024-01-11T00:53:38Z,2740000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,278.0,3.0,2.0,1.0,,,,,,,,,,
280,PT04M38.00S,2024-01-11T00:53:37.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,92.59198423127464,55.392156862745104,1610612764,36,37,2024-01-11T00:53:41Z,2750000,False,27.0,17.0,1,right,MISS D. Gafford putback Layup,[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,3.2,Missed,,,,,,,,,,,,,,,
282,PT04M34.00S,2024-01-11T00:53:41.4Z,2,REGULAR,rebound,offensive,[],1626145,,,1610612764,36,37,2024-01-11T00:53:41Z,2770000,False,,,0,,T. Jones REBOUND (Off:1 Def:2),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,280.0,3.0,2.0,1.0,,,,,,,,,,
283,PT04M34.00S,2024-01-11T00:53:42.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630166,87.72996057818659,38.970588235294116,1610612764,36,39,2024-01-11T00:53:48Z,2780000,False,-55.0,63.0,1,right,D. Avdija 8' driving floating Jump Shot (7 PTS) (T. Jones 3 AST),"[1630166, 1626145]",1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,8.35,Made,7.0,,,,,,T. Jones,1626145.0,3.0,,,,,,
285,PT04M34.00S,2024-01-11T00:53:47.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630174,,,1610612764,36,39,2024-01-11T00:53:52Z,2800000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Avdija 1 FT),"[1630174, 1630166]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1628953.0,,,,1.0,0.0,Avdija,1630166.0,,
287,PT04M34.00S,2024-01-11T00:54:10.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630166,,,1610612764,36,40,2024-01-11T00:54:10Z,2820000,False,,,0,,D. Avdija Free Throw 1 of 1 (8 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
288,PT04M24.00S,2024-01-11T00:54:25.5Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612754,36,40,2024-01-11T00:54:29Z,2830000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (Nesmith 2 FT),"[1630166, 1630174]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628953.0,,,,3.0,0.0,Nesmith,1630174.0,,
290,PT04M24.00S,2024-01-11T00:54:54.2Z,2,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,37,40,2024-01-11T00:54:54Z,2850000,False,,,0,,A. Nesmith Free Throw 1 of 2 (1 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
291,PT04M24.00S,2024-01-11T00:55:11.7Z,2,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,38,40,2024-01-11T00:55:11Z,2860000,False,,,0,,A. Nesmith Free Throw 2 of 2 (2 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
292,PT04M12.00S,2024-01-11T00:55:24.6Z,2,REGULAR,2pt,Jump Shot,[],1629673,82.21090670170827,25.49019607843137,1610612764,38,42,2024-01-11T00:55:29Z,2870000,False,-123.0,115.0,1,right,J. Poole 16' pullup Jump Shot (9 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,16.78,Made,9.0,,,,,,,,,,,,,,
293,PT03M54.00S,2024-01-11T00:55:42.1Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,38,42,2024-01-11T00:55:46Z,2880000,False,,,0,,A. Nembhard bad pass TURNOVER (3 TO),"[1629614, 1629673]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,3.0,Poole,1629673.0,,,,,,,,,,,,,,,,,
294,PT03M54.00S,2024-01-11T00:55:42.1Z,2,REGULAR,steal,,[],1629673,,,1610612764,38,42,2024-01-11T00:55:43Z,2890000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
295,PT03M51.00S,2024-01-11T00:55:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,92.59198423127464,55.14705882352941,1610612764,38,42,2024-01-11T00:55:49Z,2900000,False,26.0,17.0,1,right,MISS J. Poole running finger roll Layup,[1629673],1610612764.0,WAS,running finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,3.09,Missed,,,,,,,,,,,,,,,
296,PT03M49.00S,2024-01-11T00:55:47.0Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612754,38,42,2024-01-11T00:55:49Z,2910000,False,,,0,,B. Brown REBOUND (Off:0 Def:5),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,295.0,5.0,5.0,0.0,,,,,,,,,,
297,PT03M45.00S,2024-01-11T00:55:52.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,6.783837056504599,96.56862745098039,1610612754,41,42,2024-01-11T00:55:57Z,2920000,False,-233.0,11.0,1,left,A. Nesmith 3PT running (5 PTS) (B. Brown 3 AST),"[1630174, 1628971]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,23.31,Made,5.0,,,,,,B. Brown,1628971.0,3.0,,,,,,
299,PT03M29.00S,2024-01-11T00:56:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.11760840998686,55.14705882352941,1610612764,41,44,2024-01-11T00:56:10Z,2940000,False,26.0,12.0,1,right,J. Poole driving finger roll Layup (11 PTS) (D. Gafford 2 AST),"[1629673, 1629655]",1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,2.84,Made,11.0,,,,,,D. Gafford,1629655.0,2.0,,,,,,
301,PT03M15.00S,2024-01-11T00:56:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,7.30946123521682,42.64705882352941,1610612754,41,44,2024-01-11T00:56:25Z,2960000,False,37.0,16.0,1,left,MISS M. Turner driving finger roll Layup,[1626167],1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,4.02,Missed,,,,,,,,,,,,,,,
302,PT03M13.00S,2024-01-11T00:56:23.8Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,41,44,2024-01-11T00:56:25Z,2970000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,301.0,4.0,4.0,0.0,,,,,,,,,,
303,PT03M09.00S,2024-01-11T00:56:28.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,94.30026281208936,3.6764705882352944,1610612764,41,44,2024-01-11T00:56:34Z,2980000,False,-232.0,1.0,1,right,MISS C. Kispert running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
304,PT03M05.00S,2024-01-11T00:56:32.5Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612754,41,44,2024-01-11T00:56:34Z,2990000,False,,,0,,B. Brown REBOUND (Off:0 Def:6),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,,,,303.0,6.0,6.0,0.0,,,,,,,,,,
305,PT02M54.00S,2024-01-11T00:56:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.046649145860711,44.6078431372549,1610612754,43,44,2024-01-11T00:56:47Z,3000000,False,27.0,14.0,1,left,O. Toppin cutting Layup (7 PTS) (M. Turner 2 AST),"[1630167, 1626167]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,3.03,Made,7.0,,,,,,M. Turner,1626167.0,2.0,,,,,,
307,PT02M53.00S,2024-01-11T00:56:47.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,43,44,2024-01-11T00:56:47Z,3020000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M53.00S,2024-01-11T00:59:05.2Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,43,44,2024-01-11T00:59:33Z,3030000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M53.00S,2024-01-11T00:59:05.2Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,43,44,2024-01-11T00:59:33Z,3040000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M37.00S,2024-01-11T01:00:08.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630167,,,1610612764,43,44,2024-01-11T01:00:12Z,3050000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Gafford 2 FT),"[1630167, 1629655]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628953.0,,,,1.0,0.0,Gafford,1629655.0,,
314,PT02M37.00S,2024-01-11T01:00:33.4Z,2,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,43,45,2024-01-11T01:00:33Z,3070000,False,,,0,,D. Gafford Free Throw 1 of 2 (2 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
315,PT02M37.00S,2024-01-11T01:00:52.9Z,2,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,43,46,2024-01-11T01:00:52Z,3080000,False,,,0,,D. Gafford Free Throw 2 of 2 (3 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
316,PT02M26.00S,2024-01-11T01:01:06.0Z,2,REGULAR,2pt,Jump Shot,[],1628971,11.251642575558476,30.14705882352941,1610612754,45,46,2024-01-11T01:01:11Z,3090000,False,99.0,53.0,1,left,B. Brown 11' driving floating Jump Shot (4 PTS) (A. Nembhard 2 AST),"[1628971, 1629614]",1610612754.0,IND,driving floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,11.27,Made,4.0,,,,,,A. Nembhard,1629614.0,2.0,,,,,,
318,PT02M26.00S,2024-01-11T01:01:09.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629673,,,1610612754,45,46,2024-01-11T01:01:15Z,3110000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Brown 1 FT),"[1629673, 1628971]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,,,101283.0,,,,1.0,0.0,Brown,1628971.0,,
320,PT02M26.00S,2024-01-11T01:01:28.4Z,2,REGULAR,freethrow,1 of 1,[],1628971,,,1610612754,46,46,2024-01-11T01:01:28Z,3130000,False,,,0,,B. Brown Free Throw 1 of 1 (5 PTS),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
321,PT02M19.00S,2024-01-11T01:01:41.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630167,,,1610612764,46,46,2024-01-11T01:01:48Z,3140000,False,,,0,,O. Toppin personal FOUL (2 PF) (Kuzma 2 FT),"[1630167, 1628398]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628953.0,,,,2.0,0.0,Kuzma,1628398.0,,
323,PT02M19.00S,2024-01-11T01:02:11.9Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,46,47,2024-01-11T01:02:11Z,3160000,False,,,0,,K. Kuzma Free Throw 1 of 2 (8 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
324,PT02M19.00S,2024-01-11T01:02:35.0Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,46,48,2024-01-11T01:02:35Z,3170000,False,,,0,,K. Kuzma Free Throw 2 of 2 (9 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
325,PT01M57.00S,2024-01-11T01:03:00.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612754,46,48,2024-01-11T01:03:07Z,3180000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (Brown 2 FT),"[1629673, 1628971]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628953.0,,,,2.0,0.0,Brown,1628971.0,,
327,PT01M57.00S,2024-01-11T01:03:20.2Z,2,REGULAR,freethrow,1 of 2,[],1628971,,,1610612754,47,48,2024-01-11T01:03:20Z,3200000,False,,,0,,B. Brown Free Throw 1 of 2 (6 PTS),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
328,PT01M57.00S,2024-01-11T01:03:32.9Z,2,REGULAR,freethrow,2 of 2,[],1628971,,,1610612754,48,48,2024-01-11T01:03:32Z,3210000,False,,,0,,B. Brown Free Throw 2 of 2 (7 PTS),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
329,PT01M41.00S,2024-01-11T01:03:53.5Z,2,REGULAR,turnover,lost ball,[],1629655,,,1610612764,48,48,2024-01-11T01:03:59Z,3220000,False,,,0,,D. Gafford lost ball TURNOVER (2 TO),"[1629655, 1628971]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Center,2.0,Brown,1628971.0,,,,,,,,,,,,,,,,,
330,PT01M41.00S,2024-01-11T01:03:53.5Z,2,REGULAR,steal,,[],1628971,,,1610612754,48,48,2024-01-11T01:03:55Z,3230000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
331,PT01M37.00S,2024-01-11T01:03:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,8.754927726675426,50.98039215686274,1610612754,50,48,2024-01-11T01:04:02Z,3240000,False,-5.0,30.0,1,left,O. Toppin running finger roll Layup (9 PTS) (B. Brown 4 AST),"[1630167, 1628971]",1610612754.0,IND,running finger roll,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,3.02,Made,9.0,,,,,,B. Brown,1628971.0,4.0,,,,,,
333,PT01M23.00S,2024-01-11T01:04:11.1Z,2,REGULAR,3pt,Jump Shot,[],1626145,66.96780551905388,50.245098039215684,1610612764,50,51,2024-01-11T01:04:15Z,3260000,False,1.0,258.0,1,right,T. Jones 25' 3PT  (5 PTS) (C. Kispert 1 AST),"[1626145, 1630557]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,25.8,Made,5.0,,,,,,C. Kispert,1630557.0,1.0,,,,,,
