actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT03M08.00S,2024-01-04T00:58:17.9Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,54,57,2024-01-04T00:58:17Z,2640000,False,,,0,,M. Turner Free Throw 1 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
269,PT03M08.00S,2024-01-04T00:58:35.7Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,55,57,2024-01-04T00:58:35Z,2650000,False,,,0,,M. Turner Free Throw 2 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
270,PT02M56.00S,2024-01-04T00:58:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,84.83902759526939,64.2156862745098,1610612749,55,57,2024-01-04T00:58:54Z,2660000,False,71.0,90.0,1,right,MISS K. Middleton 11' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,,,11.47,Missed,,,,,,,,,,,,,,,,
271,PT02M55.00S,2024-01-04T00:58:51.7Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,55,57,2024-01-04T00:59:51Z,2670000,False,,,0,,O. Toppin REBOUND (Off:2 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,270.0,4.0,2.0,2.0,,,,,,,,,,,
272,PT02M48.00S,2024-01-04T00:58:57.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,23.078186596583443,14.215686274509803,1610612754,55,57,2024-01-04T01:07:46Z,2680000,False,179.0,164.0,1,left,MISS T. Haliburton 24' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,24.3,Missed,,,,,,,,,,,,,,,,
273,PT02M45.00S,2024-01-04T00:59:00.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,55,57,2024-01-04T00:59:04Z,2690000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,272.0,3.0,3.0,0.0,,,,,,,,,,,
274,PT02M38.00S,2024-01-04T00:59:08.0Z,2,REGULAR,3pt,Jump Shot,[],203507,66.70499342969777,52.94117647058824,1610612749,55,57,2024-01-04T00:59:13Z,2700000,False,15.0,260.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,26.09,Missed,,,,,,,,,,,,,,,,
275,PT02M35.00S,2024-01-04T00:59:11.0Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,55,57,2024-01-04T00:59:26Z,2710000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,
276,PT02M28.00S,2024-01-04T00:59:17.6Z,2,REGULAR,2pt,Jump Shot,[],1630169,6.1268068331143235,17.401960784313726,1610612754,55,57,2024-01-04T00:59:23Z,2720000,False,163.0,5.0,1,left,MISS T. Haliburton 16' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,,,16.31,Missed,,,,,,,,,,,,,,,,
277,PT02M26.00S,2024-01-04T00:59:19.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,55,57,2024-01-04T00:59:38Z,2730000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right,,,,,,276.0,4.0,4.0,0.0,,,,,,,,,,,
278,PT02M19.00S,2024-01-04T00:59:26.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,92.85479632063075,4.901960784313726,1610612749,55,57,2024-01-04T01:09:42Z,2740000,False,-225.0,15.0,1,right,MISS M. Beasley running 3PT,[1627736],1610612749.0,MIL,running,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,22.6,Missed,,,,,,,,,,,,,,,,
279,PT02M17.00S,2024-01-04T00:59:28.1Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,55,57,2024-01-04T00:59:33Z,2750000,False,,,0,,O. Toppin REBOUND (Off:2 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,278.0,5.0,3.0,2.0,,,,,,,,,,,
280,PT02M13.00S,2024-01-04T00:59:34.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612754,55,57,2024-01-04T00:59:52Z,2760000,False,,,0,,K. Middleton shooting personal FOUL (2 PF) (Toppin 2 FT),"[203114, 1630167]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,2.0,0.0,Toppin,1630167.0,,,,
282,PT02M13.00S,2024-01-04T01:00:12.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630167,,,1610612754,56,57,2024-01-04T01:00:12Z,2780000,False,,,0,,O. Toppin Free Throw 1 of 2 (10 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
283,PT02M13.00S,2024-01-04T01:00:12.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630167,,,1610612754,56,57,2024-01-04T01:00:32Z,2790000,False,,,0,,MISS O. Toppin Free Throw 2 of 2,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
284,PT02M11.00S,2024-01-04T01:00:14.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,56,57,2024-01-04T01:00:32Z,2800000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,283.0,5.0,5.0,0.0,,,,,,,,,,,
285,PT01M58.00S,2024-01-04T01:00:46.0Z,2,REGULAR,2pt,Jump Shot,[],203081,70.64717477003943,50.0,1610612749,56,59,2024-01-04T01:00:52Z,2810000,False,0.0,223.0,1,right,D. Lillard 22' pullup Jump Shot (7 PTS) (G. Antetokounmpo 5 AST),"[203081, 203507]",1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,22.34,Made,7.0,,,,,G. Antetokounmpo,203507.0,5.0,,,,,,,,
287,PT01M58.00S,2024-01-04T01:00:51.1Z,2,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612749,56,59,2024-01-04T01:00:56Z,2830000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Lillard 1 FT),"[1628971, 203081]",1610612754.0,IND,shooting,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,1662.0,,,,,,,,,,,,2.0,0.0,Lillard,203081.0,,,,
289,PT01M58.00S,2024-01-04T01:01:16.0Z,2,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,56,60,2024-01-04T01:01:16Z,2850000,False,,,0,,D. Lillard Free Throw 1 of 1 (8 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
290,PT01M53.00S,2024-01-04T01:01:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612754,56,60,2024-01-04T01:01:34Z,2860000,False,,,0,,M. Beasley personal FOUL (3 PF) (Toppin 2 FT),"[1627736, 1630167]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,1628168.0,,,,,,,,,,,,3.0,0.0,Toppin,1630167.0,,,,
292,PT01M53.00S,2024-01-04T01:01:53.9Z,2,REGULAR,freethrow,1 of 2,[],1630167,,,1610612754,57,60,2024-01-04T01:01:53Z,2880000,False,,,0,,O. Toppin Free Throw 1 of 2 (11 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
293,PT01M53.00S,2024-01-04T01:02:07.5Z,2,REGULAR,substitution,out,[],1627736,,,1610612754,57,60,2024-01-04T01:02:10Z,2890000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M53.00S,2024-01-04T01:02:07.5Z,2,REGULAR,substitution,in,[],1630699,,,1610612754,57,60,2024-01-04T01:02:10Z,2900000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M53.00S,2024-01-04T01:02:26.3Z,2,REGULAR,freethrow,2 of 2,[],1630167,,,1610612754,58,60,2024-01-04T01:02:26Z,2910000,False,,,0,,O. Toppin Free Throw 2 of 2 (12 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
296,PT01M39.00S,2024-01-04T01:02:42.2Z,2,REGULAR,3pt,Jump Shot,[],203081,66.83639947437582,44.36274509803921,1610612749,58,60,2024-01-04T01:02:46Z,2920000,False,-28.0,259.0,1,right,MISS D. Lillard 26' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,26.07,Missed,,,,,,,,,,,,,,,,
297,PT01M36.00S,2024-01-04T01:02:45.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,58,60,2024-01-04T01:02:46Z,2930000,False,,,0,,O. Toppin REBOUND (Off:2 Def:4),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,296.0,6.0,4.0,2.0,,,,,,,,,,,
298,PT01M32.00S,2024-01-04T01:02:53.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630699,,,1610612754,58,60,2024-01-04T01:03:00Z,2940000,False,,,0,,M. Beauchamp personal FOUL (1 PF) (Haliburton 2 FT),"[1630699, 1630169]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,1662.0,,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0,,,,
300,PT01M32.00S,2024-01-04T01:03:11.6Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,59,60,2024-01-04T01:03:11Z,2960000,False,,,0,,T. Haliburton Free Throw 1 of 2 (6 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
301,PT01M32.00S,2024-01-04T01:03:26.7Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,60,60,2024-01-04T01:03:26Z,2970000,False,,,0,,T. Haliburton Free Throw 2 of 2 (7 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
302,PT01M20.00S,2024-01-04T01:03:41.2Z,2,REGULAR,3pt,Jump Shot,[],203114,69.72733245729303,73.2843137254902,1610612749,60,63,2024-01-04T01:03:45Z,2980000,False,116.0,232.0,1,right,K. Middleton 25' 3PT  (10 PTS) (B. Lopez 1 AST),"[203114, 201572]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,25.97,Made,10.0,,,,,B. Lopez,201572.0,1.0,,,,,,,,
304,PT01M08.00S,2024-01-04T01:03:53.3Z,2,REGULAR,3pt,Jump Shot,[],1626167,31.225361366622867,41.66666666666667,1610612754,60,63,2024-01-04T01:03:59Z,3000000,False,42.0,241.0,1,left,MISS M. Turner 24' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,24.46,Missed,,,,,,,,,,,,,,,,
305,PT01M04.00S,2024-01-04T01:03:57.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,60,63,2024-01-04T01:03:59Z,3010000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,304.0,6.0,6.0,0.0,,,,,,,,,,,
306,PT00M55.30S,2024-01-04T01:04:06.9Z,2,REGULAR,2pt,Jump Shot,[],203114,91.80354796320631,80.14705882352942,1610612749,60,63,2024-01-04T01:04:14Z,3020000,False,151.0,25.0,1,right,MISS K. Middleton 15' pullup Shot - blocked,"[203114, 1630169]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,15.27,Missed,,,,,,,,,,,,,,,Haliburton,1630169.0
307,PT00M55.30S,2024-01-04T01:04:06.9Z,2,REGULAR,block,,[],1630169,,,1610612749,60,63,2024-01-04T01:04:09Z,3030000,False,,,0,,T. Haliburton BLOCK (2 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
308,PT00M54.50S,2024-01-04T01:04:07.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,60,63,2024-01-04T01:04:14Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,306.0,,,,,,,,,,,,,,
310,PT00M52.60S,2024-01-04T01:04:26.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203114,87.59855453350855,60.29411764705882,1610612749,60,65,2024-01-04T01:14:14Z,3060000,False,51.0,64.0,1,right,K. Middleton 8' floating Jump Shot (12 PTS) (D. Lillard 3 AST),"[203114, 203081]",1610612749.0,MIL,floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Right,,,8.22,Made,12.0,,,,,D. Lillard,203081.0,3.0,,,,,,,,
312,PT00M52.60S,2024-01-04T01:04:30.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630174,,,1610612749,60,65,2024-01-04T01:04:34Z,3080000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Middleton 1 FT),"[1630174, 203114]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Right,1662.0,,,,,,,,,,,,2.0,0.0,Middleton,203114.0,,,,
314,PT00M52.60S,2024-01-04T01:04:48.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203114,,,1610612749,60,66,2024-01-04T01:04:48Z,3100000,False,,,0,,K. Middleton Free Throw 1 of 1 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
315,PT00M32.60S,2024-01-04T01:05:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630169,25.57490144546649,10.049019607843137,1610612754,63,66,2024-01-04T01:05:14Z,3110000,False,200.0,188.0,1,left,T. Haliburton 27' 3PT step back (10 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,27.43,Made,10.0,,,,,,,,,,,,,,,
316,PT00M20.60S,2024-01-04T01:05:25.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,87.20433639947439,45.34313725490196,1610612749,63,66,2024-01-04T01:05:52Z,3120000,False,-23.0,68.0,1,right,MISS B. Lopez 7' floating Shot,[201572],1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,7.17,Missed,,,,,,,,,,,,,,,,
317,PT00M17.00S,2024-01-04T01:05:28.8Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,63,66,2024-01-04T01:05:28Z,3130000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,316.0,1.0,0.0,1.0,,,,,,,,,,,
318,PT00M16.40S,2024-01-04T01:05:30.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612749,63,66,2024-01-04T01:05:40Z,3140000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Lopez 2 FT),"[1626167, 201572]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,1.0,0.0,Lopez,201572.0,,,,
320,PT00M16.40S,2024-01-04T01:05:58.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201572,,,1610612749,63,67,2024-01-04T01:05:58Z,3160000,False,,,0,,B. Lopez Free Throw 1 of 2 (6 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
321,PT00M16.40S,2024-01-04T01:05:59.5Z,2,REGULAR,substitution,out,[],1628971,,,1610612749,63,67,2024-01-04T01:06:05Z,3170000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M16.40S,2024-01-04T01:05:59.5Z,2,REGULAR,substitution,out,[],1630174,,,1610612749,63,67,2024-01-04T01:06:05Z,3180000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M16.40S,2024-01-04T01:05:59.5Z,2,REGULAR,substitution,in,[],1631097,,,1610612749,63,67,2024-01-04T01:06:05Z,3190000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT00M16.40S,2024-01-04T01:05:59.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612749,63,67,2024-01-04T01:06:05Z,3200000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M16.40S,2024-01-04T01:06:20.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201572,,,1610612749,63,68,2024-01-04T01:06:20Z,3210000,False,,,0,,B. Lopez Free Throw 2 of 2 (7 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
326,PT00M03.30S,2024-01-04T01:06:35.8Z,2,REGULAR,3pt,Jump Shot,[],1627741,22.815374507227332,89.4607843137255,1610612754,66,68,2024-01-04T01:06:40Z,3220000,False,-197.0,162.0,1,left,B. Hield 25' 3PT  (3 PTS) (O. Toppin 4 AST),"[1627741, 1630167]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,25.53,Made,3.0,,,,,O. Toppin,1630167.0,4.0,,,,,,,,
328,PT00M01.90S,2024-01-04T01:06:42.8Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,66,68,2024-01-04T01:19:29Z,3232500,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1630167]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,Toppin,1630167.0,,
329,PT00M01.90S,2024-01-04T01:06:42.8Z,2,REGULAR,steal,,[],1630167,,,1610612754,66,68,2024-01-04T01:06:44Z,3233750,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
330,PT00M01.00S,2024-01-04T01:06:46.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,46.20565045992115,28.431372549019606,1610612754,66,68,2024-01-04T01:19:29Z,3235000,False,108.0,382.0,1,left,MISS O. Toppin 39' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,39.67,Missed,,,,,,,,,,,,,,,,
331,PT00M01.00S,2024-01-04T01:06:46.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,66,68,2024-01-04T01:18:24Z,3237500,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,330.0,,,,,,,,,,,,,,
332,PT00M00.00S,2024-01-04T01:06:48.8Z,2,REGULAR,period,end,[],0,,,1610612754,66,68,2024-01-04T01:06:48Z,3280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-01-04T01:21:18.7Z,3,REGULAR,substitution,out,['startperiod'],1630167,,,1610612754,66,68,2024-01-04T01:21:54Z,3290000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-01-04T01:21:18.7Z,3,REGULAR,substitution,out,['startperiod'],1631097,,,1610612754,66,68,2024-01-04T01:21:54Z,3300000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-01-04T01:21:18.7Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612754,66,68,2024-01-04T01:21:54Z,3310000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-01-04T01:21:18.7Z,3,REGULAR,substitution,out,['startperiod'],1630699,,,1610612754,66,68,2024-01-04T01:21:54Z,3320000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-01-04T01:21:18.7Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612754,66,68,2024-01-04T01:21:54Z,3330000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-01-04T01:21:18.7Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612754,66,68,2024-01-04T01:21:54Z,3340000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-01-04T01:21:18.7Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612754,66,68,2024-01-04T01:21:54Z,3350000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-01-04T01:21:18.7Z,3,REGULAR,substitution,in,['startperiod'],1627736,,,1610612754,66,68,2024-01-04T01:21:54Z,3360000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-01-04T01:22:08.9Z,3,REGULAR,period,start,[],0,,,1610612754,66,68,2024-01-04T01:22:08Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M45.00S,2024-01-04T01:22:23.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628971,86.15308804204993,42.64705882352941,1610612754,68,68,2024-01-04T01:23:19Z,3380000,False,-37.0,78.0,1,right,B. Brown 8' turnaround Hook (6 PTS),[1628971],1610612754.0,IND,turnaround,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,8.6,Made,6.0,,,,,,,,,,,,,,,
343,PT11M31.00S,2024-01-04T01:22:37.6Z,3,REGULAR,turnover,bad pass,[],201572,,,1610612749,68,68,2024-01-04T01:22:41Z,3390000,False,,,0,,B. Lopez bad pass TURNOVER (1 TO),"[201572, 1630174]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,Nesmith,1630174.0,,
344,PT11M31.00S,2024-01-04T01:22:37.6Z,3,REGULAR,steal,,[],1630174,,,1610612754,68,68,2024-01-04T01:22:39Z,3400000,False,,,0,,A. Nesmith STEAL (3 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
345,PT11M28.00S,2024-01-04T01:22:40.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630174,92.85479632063075,50.73529411764706,1610612754,70,68,2024-01-04T01:22:44Z,3410000,False,4.0,15.0,1,right,A. Nesmith running DUNK (4 PTS),[1630174],1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,1.52,Made,4.0,,,,,,,,,,,,,,,
346,PT11M14.00S,2024-01-04T01:22:55.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,4.944152431011826,54.90196078431373,1610612749,70,70,2024-01-04T01:23:05Z,3420000,False,-25.0,-6.0,1,left,G. Antetokounmpo cutting Layup (12 PTS) (K. Middleton 5 AST),"[203507, 203114]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,2.52,Made,12.0,,,,,K. Middleton,203114.0,5.0,,,,,,,,
348,PT11M14.00S,2024-01-04T01:22:58.3Z,3,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612749,70,70,2024-01-04T01:23:04Z,3440000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1626167, 203507]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,201246.0,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,
350,PT11M14.00S,2024-01-04T01:23:26.7Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,70,70,2024-01-04T01:23:38Z,3460000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
351,PT11M14.00S,2024-01-04T01:23:26.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,70,70,2024-01-04T01:24:07Z,3470000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,
