actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT11M04.00S,2026-01-24T03:14:59.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626171,82.07950065703022,37.254901960784316,1610612749,21,23,2026-01-24T03:15:33Z,1680000,False,-64.0,116.0,1,right,MISS B. Portis 13' driving Hook,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,,In The Paint (Non-RA),8-16 Center,13.23,Missed,,,,,,,,,,,,,,,,,
172,PT11M01.00S,2026-01-24T03:15:02.7Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,21,23,2026-01-24T03:15:04Z,1690000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,
173,PT10M56.00S,2026-01-24T03:15:08.1Z,2,REGULAR,3pt,Jump Shot,[],203501,30.962549277266753,22.54901960784314,1610612743,21,23,2026-01-24T03:15:14Z,1700000,False,137.0,239.0,1,left,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Above the Break 3,24+ Right Center,27.52,Missed,,,,,,,,,,,,,,,,,
174,PT10M52.00S,2026-01-24T03:15:12.1Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,21,23,2026-01-24T03:15:14Z,1710000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,Above the Break 3,24+ Right Center,,,,,,,173.0,5.0,4.0,1.0,,,,,,,,,
175,PT10M45.00S,2026-01-24T03:15:17.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,88.91261498028909,45.83333333333333,1610612749,23,23,2026-01-24T03:15:22Z,1720000,False,-21.0,52.0,1,right,K. Kuzma driving Hook (2 PTS),[1628398],1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,2.0,,,,,,,,,,,,,,,,
176,PT10M22.00S,2026-01-24T03:15:41.9Z,2,REGULAR,turnover,bad pass,[],1628971,,,1610612743,23,23,2026-01-24T03:15:48Z,1730000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1630175]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Anthony,1630175.0,,,,,,
177,PT10M22.00S,2026-01-24T03:15:41.9Z,2,REGULAR,steal,,[],1630175,,,1610612749,23,23,2026-01-24T03:15:44Z,1740000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
178,PT10M15.00S,2026-01-24T03:15:48.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,86.2023653088042,34.34819240196079,1610612749,23,23,2026-01-24T03:15:58Z,1750000,False,-78.0,77.0,1,right,MISS B. Portis 11' floating Shot,[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,,In The Paint (Non-RA),8-16 Left,11.0,Missed,,,,,,,,,,,,,,,,,
179,PT10M11.00S,2026-01-24T03:15:52.7Z,2,REGULAR,rebound,defensive,[],1641816,,,1610612743,23,23,2026-01-24T03:15:58Z,1760000,False,,,0,,H. Tyson REBOUND (Off:0 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,
180,PT09M56.00S,2026-01-24T03:16:07.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203501,6.1268068331143235,50.0,1610612743,23,25,2026-01-24T03:16:15Z,1770000,False,0.0,5.0,1,left,T. Hardaway Jr. driving DUNK (2 PTS) (C. Jones 1 AST),"[203501, 1642938]",1610612743.0,DEN,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Restricted Area,0-8 Center,0.51,Made,2.0,C. Jones,1642938.0,1.0,,,,,,,,,,,,,
182,PT09M46.00S,2026-01-24T03:16:20.9Z,2,REGULAR,foul,personal,['2freethrow'],1641747,,,1610612749,23,25,2026-01-24T03:16:38Z,1790000,False,,,0,,D. Holmes II shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1641747, 1628398]",1610612743.0,DEN,shooting,,,Holmes II,D. Holmes II,,,,,200832.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Kuzma,1628398.0
184,PT09M46.00S,2026-01-24T03:16:52.5Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,24,25,2026-01-24T03:17:15Z,1810000,False,,,0,,K. Kuzma Free Throw 1 of 2 (3 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
185,PT09M46.00S,2026-01-24T03:16:52.5Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,24,25,2026-01-24T03:17:15Z,1820000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
186,PT09M43.00S,2026-01-24T03:16:55.5Z,2,REGULAR,rebound,offensive,[],1631250,,,1610612749,24,25,2026-01-24T03:29:45Z,1830000,False,,,0,,P. Nance REBOUND (Off:2 Def:0),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,185.0,2.0,0.0,2.0,,,,,,,,,
187,PT09M41.00S,2026-01-24T03:17:13.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,66.93290078843627,54.193474264705884,1610612749,24,25,2026-01-24T03:17:20Z,1840000,False,21.0,258.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,
188,PT09M37.00S,2026-01-24T03:17:17.3Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,24,25,2026-01-24T03:17:20Z,1850000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,Above the Break 3,24+ Center,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,
189,PT09M32.00S,2026-01-24T03:17:22.3Z,2,REGULAR,turnover,lost ball,[],1628971,,,1610612743,24,25,2026-01-24T03:17:30Z,1860000,False,,,0,,B. Brown lost ball TURNOVER (2 TO),"[1628971, 1631250]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Nance,1631250.0,,,,,,
190,PT09M32.00S,2026-01-24T03:17:22.3Z,2,REGULAR,steal,,[],1631250,,,1610612749,24,25,2026-01-24T03:17:25Z,1870000,False,,,0,,P. Nance STEAL (1 STL),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
191,PT09M26.00S,2026-01-24T03:17:29.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626171,96.40275952693824,95.34313725490196,1610612749,27,25,2026-01-24T03:17:38Z,1880000,False,227.0,-19.0,1,right,B. Portis 3PT running (3 PTS) (C. Anthony 2 AST),"[1626171, 1630175]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,,Right Corner 3,24+ Right,22.75,Made,3.0,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,
193,PT09M25.00S,2026-01-24T03:17:37.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,27,25,2026-01-24T03:17:37Z,1900000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M25.00S,2026-01-24T03:20:46.8Z,2,REGULAR,substitution,out,[],1641816,,,1610612743,27,25,2026-01-24T03:21:04Z,1910000,False,,,0,,SUB out: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M25.00S,2026-01-24T03:20:46.8Z,2,REGULAR,substitution,out,[],203501,,,1610612743,27,25,2026-01-24T03:21:04Z,1920000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M25.00S,2026-01-24T03:20:46.8Z,2,REGULAR,substitution,in,[],1631124,,,1610612743,27,25,2026-01-24T03:21:04Z,1930000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M25.00S,2026-01-24T03:20:46.8Z,2,REGULAR,substitution,in,[],1629618,,,1610612743,27,25,2026-01-24T03:21:04Z,1940000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M18.00S,2026-01-24T03:21:21.8Z,2,REGULAR,foul,personal,[],1630175,,,1610612743,27,25,2026-01-24T03:22:59Z,1950000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1642938]",1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,203591.0,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,0.0,Jones,1642938.0
200,PT09M11.00S,2026-01-24T03:21:38.8Z,2,REGULAR,3pt,Jump Shot,[],1641747,32.85972404730618,49.41023284313725,1610612743,27,25,2026-01-24T03:21:45Z,1970000,False,3.0,256.0,1,left,MISS D. Holmes II 25' 3PT,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,
201,PT09M07.00S,2026-01-24T03:21:42.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,27,25,2026-01-24T03:21:45Z,1980000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:5),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,Above the Break 3,24+ Center,,,,,,,200.0,6.0,5.0,1.0,,,,,,,,,
202,PT08M52.00S,2026-01-24T03:21:57.1Z,2,REGULAR,3pt,Jump Shot,[],1629599,94.03745072273325,96.32352941176471,1610612749,30,25,2026-01-24T03:22:02Z,1990000,False,232.0,4.0,1,right,A. Coffey 3PT  (5 PTS) (C. Anthony 3 AST),"[1629599, 1630175]",1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,Right Corner 3,24+ Right,23.16,Made,5.0,C. Anthony,1630175.0,3.0,,,,,,,,,,,,,
204,PT08M32.00S,2026-01-24T03:22:16.7Z,2,REGULAR,3pt,Jump Shot,[],1631124,32.670827858081466,31.862745098039213,1610612743,30,25,2026-01-24T03:22:46Z,2010000,False,91.0,255.0,1,left,MISS J. Strawther 27' pullup 3PT,[1631124],1610612743.0,DEN,pullup,,,Strawther,J. Strawther,,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,
205,PT08M28.00S,2026-01-24T03:22:20.7Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,30,25,2026-01-24T03:22:22Z,2020000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:6),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,Above the Break 3,24+ Right Center,,,,,,,204.0,7.0,6.0,1.0,,,,,,,,,
206,PT08M20.00S,2026-01-24T03:22:29.5Z,2,REGULAR,3pt,Jump Shot,[],1629599,91.45860709592641,3.4543504901960786,1610612749,30,25,2026-01-24T03:22:36Z,2030000,False,-233.0,28.0,1,right,MISS A. Coffey 3PT,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,
207,PT08M16.00S,2026-01-24T03:22:33.5Z,2,REGULAR,rebound,defensive,[],1641747,,,1610612743,30,25,2026-01-24T03:22:36Z,2040000,False,,,0,,D. Holmes II REBOUND (Off:0 Def:1),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,Left Corner 3,24+ Left,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,,
208,PT08M04.00S,2026-01-24T03:22:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,5.863994743758213,42.40196078431372,1610612743,30,27,2026-01-24T03:22:49Z,2050000,False,38.0,3.0,1,left,B. Brown driving Layup (8 PTS) (J. Pickett 2 AST),"[1628971, 1629618]",1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,,Restricted Area,0-8 Center,3.81,Made,8.0,J. Pickett,1629618.0,2.0,,,,,,,,,,,,,
210,PT07M46.00S,2026-01-24T03:23:03.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,89.17542706964521,57.35294117647059,1610612749,30,27,2026-01-24T03:23:10Z,2070000,False,37.0,49.0,1,right,MISS K. Kuzma 6' driving Hook,[1628398],1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,,In The Paint (Non-RA),0-8 Center,6.15,Missed,,,,,,,,,,,,,,,,,
211,PT07M41.00S,2026-01-24T03:23:08.2Z,2,REGULAR,rebound,defensive,[],1641747,,,1610612743,30,27,2026-01-24T03:23:10Z,2080000,False,,,0,,D. Holmes II REBOUND (Off:0 Def:2),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,
212,PT07M40.00S,2026-01-24T03:23:10.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642938,17.608409986859396,93.65042892156863,1610612743,30,30,2026-01-24T03:23:40Z,2090000,False,-218.0,113.0,1,left,C. Jones 24' 3PT running (3 PTS) (J. Pickett 3 AST),"[1642938, 1629618]",1610612743.0,DEN,running,,,Jones,C. Jones,,,,,,Above the Break 3,24+ Left Center,24.58,Made,3.0,J. Pickett,1629618.0,3.0,,,,,,,,,,,,,
214,PT07M30.00S,2026-01-24T03:23:26.4Z,2,REGULAR,foul,personal,[],1631124,,,1610612749,30,30,2026-01-24T03:23:42Z,2110000,False,,,0,,J. Strawther personal FOUL (1 PF),"[1631124, 1630175]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,1193.0,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,0.0,Anthony,1630175.0
216,PT07M30.00S,2026-01-24T03:23:36.4Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,30,30,2026-01-24T03:23:52Z,2130000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M30.00S,2026-01-24T03:23:36.4Z,2,REGULAR,substitution,out,[],1631250,,,1610612749,30,30,2026-01-24T03:23:52Z,2140000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M30.00S,2026-01-24T03:23:36.4Z,2,REGULAR,substitution,out,[],1630175,,,1610612749,30,30,2026-01-24T03:23:52Z,2150000,False,,,0,,SUB out: C. Anthony,[1630175],1610612749.0,MIL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M30.00S,2026-01-24T03:23:36.4Z,2,REGULAR,substitution,out,[],1641747,,,1610612749,30,30,2026-01-24T03:23:52Z,2160000,False,,,0,,SUB out: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M30.00S,2026-01-24T03:23:36.4Z,2,REGULAR,substitution,in,[],1626167,,,1610612749,30,30,2026-01-24T03:23:52Z,2170000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M30.00S,2026-01-24T03:23:36.4Z,2,REGULAR,substitution,in,[],203507,,,1610612749,30,30,2026-01-24T03:23:52Z,2180000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M30.00S,2026-01-24T03:23:36.4Z,2,REGULAR,substitution,in,[],1631157,,,1610612749,30,30,2026-01-24T03:23:52Z,2190000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M30.00S,2026-01-24T03:23:36.4Z,2,REGULAR,substitution,in,[],203932,,,1610612749,30,30,2026-01-24T03:23:52Z,2200000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M26.00S,2026-01-24T03:23:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.46057818659659,50.0,1610612749,32,30,2026-01-24T03:24:06Z,2210000,False,0.0,18.0,1,right,M. Turner cutting Layup (6 PTS) (G. Antetokounmpo 4 AST),"[1626167, 203507]",1610612749.0,MIL,cutting,,,Turner,M. Turner,,,,,,Restricted Area,0-8 Center,1.84,Made,6.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,
226,PT07M26.00S,2026-01-24T03:24:02.9Z,2,REGULAR,foul,personal,['1freethrow'],1629618,,,1610612749,32,30,2026-01-24T03:24:13Z,2230000,False,,,0,,J. Pickett shooting personal FOUL (2 PF) (Turner 1 FT),"[1629618, 1626167]",1610612743.0,DEN,shooting,,,Pickett,J. Pickett,,,,,200832.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Turner,1626167.0
228,PT07M26.00S,2026-01-24T03:24:29.3Z,2,REGULAR,freethrow,1 of 1,[],1626167,,,1610612749,33,30,2026-01-24T03:24:29Z,2250000,False,,,0,,M. Turner Free Throw 1 of 1 (7 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
229,PT07M08.00S,2026-01-24T03:24:51.3Z,2,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612743,33,30,2026-01-24T03:25:10Z,2260000,False,,,0,,A. Coffey shooting personal FOUL (2 PF) (Strawther 2 FT),"[1629599, 1631124]",1610612749.0,MIL,shooting,,,Coffey,A. Coffey,,,,,200832.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Strawther,1631124.0
231,PT07M08.00S,2026-01-24T03:25:12.2Z,2,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,33,31,2026-01-24T03:25:12Z,2280000,False,,,0,,J. Strawther Free Throw 1 of 2 (3 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
232,PT07M08.00S,2026-01-24T03:25:15.2Z,2,REGULAR,substitution,out,[],1628398,,,1610612743,33,31,2026-01-24T03:25:20Z,2290000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M08.00S,2026-01-24T03:25:15.2Z,2,REGULAR,substitution,in,[],203914,,,1610612743,33,31,2026-01-24T03:25:20Z,2300000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M08.00S,2026-01-24T03:25:27.2Z,2,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,33,32,2026-01-24T03:25:27Z,2310000,False,,,0,,J. Strawther Free Throw 2 of 2 (4 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
236,PT06M47.00S,2026-01-24T03:26:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.32917214191852,63.970588235294116,1610612749,33,32,2026-01-24T03:27:38Z,2330000,False,70.0,20.0,1,right,MISS M. Turner 7' driving Layup,[1626167],1610612749.0,MIL,driving,,,Turner,M. Turner,,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,
237,PT06M46.00S,2026-01-24T03:26:12.1Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612749,33,32,2026-01-24T03:27:38Z,2340000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,236.0,3.0,2.0,1.0,,,,,,,,,
238,PT06M42.00S,2026-01-24T03:26:16.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203914,90.40735873850197,31.713388480392158,1610612749,33,32,2026-01-24T03:27:50Z,2350000,False,-91.0,38.0,1,right,MISS G. Harris 9' driving floating Shot,[203914],1610612749.0,MIL,driving floating,,,Harris,G. Harris,,,,,,Mid-Range,8-16 Left,9.89,Missed,,,,,,,,,,,,,,,,,
239,PT06M41.00S,2026-01-24T03:26:17.5Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612749,33,32,2026-01-24T03:28:31Z,2360000,False,,,0,,M. Turner REBOUND (Off:2 Def:2),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Mid-Range,8-16 Left,,,,,,,238.0,4.0,2.0,2.0,,,,,,,,,
240,PT06M41.00S,2026-01-24T03:26:21.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626167,94.40999984741211,50.0,1610612749,35,32,2026-01-24T03:28:04Z,2370000,False,0.0,0.0,1,right,M. Turner tip Layup (9 PTS),[1626167],1610612749.0,MIL,tip,,,Turner,M. Turner,,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,
241,PT06M26.00S,2026-01-24T03:26:30.1Z,2,REGULAR,3pt,Jump Shot,[],1642938,31.09395532194481,26.225490196078432,1610612743,35,32,2026-01-24T03:30:24Z,2380000,False,119.0,240.0,1,left,MISS C. Jones 26' pullup 3PT,[1642938],1610612743.0,DEN,pullup,,,Jones,C. Jones,,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,
242,PT06M22.00S,2026-01-24T03:26:34.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,35,32,2026-01-24T03:26:36Z,2390000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Above the Break 3,24+ Right Center,,,,,,,241.0,3.0,3.0,0.0,,,,,,,,,
243,PT06M10.00S,2026-01-24T03:26:46.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.11760840998686,50.0,1610612749,37,32,2026-01-24T03:26:52Z,2400000,False,0.0,12.0,1,right,G. Antetokounmpo driving DUNK (6 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,Restricted Area,0-8 Center,1.22,Made,6.0,,,,,,,,,,,,,,,,
244,PT06M10.00S,2026-01-24T03:26:52.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,37,32,2026-01-24T03:26:52Z,2410000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M10.00S,2026-01-24T03:29:22.0Z,2,REGULAR,substitution,out,[],1642938,,,1610612743,37,32,2026-01-24T03:29:52Z,2420000,False,,,0,,SUB out: C. Jones,[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M10.00S,2026-01-24T03:29:22.0Z,2,REGULAR,substitution,out,[],1628971,,,1610612743,37,32,2026-01-24T03:29:52Z,2430000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M10.00S,2026-01-24T03:29:22.0Z,2,REGULAR,substitution,in,[],1642461,,,1610612743,37,32,2026-01-24T03:29:52Z,2440000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M10.00S,2026-01-24T03:29:22.0Z,2,REGULAR,substitution,in,[],1630192,,,1610612743,37,32,2026-01-24T03:29:52Z,2450000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M48.00S,2026-01-24T03:30:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,6.389618922470433,48.77450980392157,1610612743,37,32,2026-01-24T03:30:43Z,2460000,False,6.0,8.0,1,left,MISS Z. Nnaji driving Layup,[1630192],1610612743.0,DEN,driving,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,
250,PT05M46.00S,2026-01-24T03:30:39.6Z,2,REGULAR,rebound,offensive,[],1642461,,,1610612743,37,32,2026-01-24T03:30:43Z,2470000,False,,,0,,S. Jones REBOUND (Off:1 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,Restricted Area,0-8 Center,,,,,,,249.0,2.0,1.0,1.0,,,,,,,,,
252,PT05M44.00S,2026-01-24T03:30:41.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629618,22.07621550591327,10.317095588235293,1610612743,37,32,2026-01-24T03:30:52Z,2490000,False,198.0,155.0,1,left,MISS J. Pickett 25' 3PT,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,
253,PT05M39.00S,2026-01-24T03:30:46.4Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,37,32,2026-01-24T03:30:52Z,2500000,False,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Right Center,,,,,,,252.0,5.0,3.0,2.0,,,,,,,,,
254,PT05M30.00S,2026-01-24T03:30:55.9Z,2,REGULAR,3pt,Jump Shot,[],1626167,65.78515111695138,43.627450980392155,1610612749,37,32,2026-01-24T03:31:02Z,2510000,False,-32.0,269.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,Above the Break 3,24+ Center,27.1,Missed,,,,,,,,,,,,,,,,,
