actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT10M34.00S,2025-12-19T01:40:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642266,5.075558475689881,55.14705882352941,1610612761,27,36,2025-12-19T01:40:27Z,1710000,False,-26.0,-5.0,1,left,J. Walter running Layup (2 PTS),[1642266],1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,2.61,Made,2.0,,,,,,,,,,,,,,,,,
174,PT10M25.00S,2025-12-19T01:40:31.2Z,2,REGULAR,2pt,Jump Shot,[],1629645,74.98357424441524,45.83333333333333,1610612749,29,36,2025-12-19T01:52:06Z,1720000,False,-21.0,183.0,1,right,K. Porter Jr. 18' step back Jump Shot (6 PTS),[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,18.39,Made,6.0,,,,,,,,,,,,,,,,,
175,PT10M25.00S,2025-12-19T01:40:36.5Z,2,REGULAR,foul,personal,['1freethrow'],1641711,,,1610612749,29,36,2025-12-19T01:40:48Z,1730000,False,,,0,,G. Dick shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1641711, 1629645]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628953.0,,,,1.0,0.0,Porter Jr.,1629645.0
177,PT10M25.00S,2025-12-19T01:40:49.9Z,2,REGULAR,substitution,out,[],1631157,,,1610612749,29,36,2025-12-19T01:41:20Z,1750000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M25.00S,2025-12-19T01:40:49.9Z,2,REGULAR,substitution,in,[],1631260,,,1610612749,29,36,2025-12-19T01:41:20Z,1760000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M25.00S,2025-12-19T01:41:05.0Z,2,REGULAR,freethrow,1 of 1,[],1629645,,,1610612749,30,36,2025-12-19T01:41:05Z,1770000,False,,,0,,K. Porter Jr. Free Throw 1 of 1 (7 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
180,PT10M07.00S,2025-12-19T01:41:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,11.514454664914586,62.745098039215684,1610612761,30,38,2025-12-19T01:41:36Z,1780000,False,-64.0,56.0,1,left,S. Barnes 8' pullup Jump Shot (14 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,8.46,Made,14.0,,,,,,,,,,,,,,,,,
181,PT09M52.00S,2025-12-19T01:41:49.8Z,2,REGULAR,foul,personal,[],1630572,,,1610612749,30,38,2025-12-19T01:42:02Z,1790000,False,,,0,,S. Mamukelashvili personal FOUL (1 PF),"[1630572, 1630579]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,,,,1.0,0.0,Sims,1630579.0
183,PT09M44.00S,2025-12-19T01:42:13.3Z,2,REGULAR,turnover,lost ball,[],1629645,,,1610612749,30,38,2025-12-19T01:42:20Z,1810000,False,,,0,,K. Porter Jr. lost ball TURNOVER (5 TO),"[1629645, 1642266]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,5.0,Walter,1642266.0,,,,
184,PT09M44.00S,2025-12-19T01:42:13.3Z,2,REGULAR,steal,,[],1642266,,,1610612761,30,38,2025-12-19T01:42:16Z,1820000,False,,,0,,J. Walter STEAL (1 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
185,PT09M38.00S,2025-12-19T01:42:19.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,22.552562417871222,5.88235294117647,1610612761,30,38,2025-12-19T01:42:25Z,1830000,False,221.0,159.0,1,left,MISS I. Quickley 27' running pullup 3PT,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,27.22,Missed,,,,,,,,,,,,,,,,,,
186,PT09M35.00S,2025-12-19T01:42:22.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,30,38,2025-12-19T01:42:22Z,1840000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,185.0,3.0,3.0,0.0,,,,,,,,,,
187,PT09M23.00S,2025-12-19T01:42:34.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,85.3646517739816,41.42156862745098,1610612749,30,38,2025-12-19T01:42:39Z,1850000,False,-43.0,85.0,1,right,MISS B. Portis 9' Layup,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,9.53,Missed,,,,,,,,,,,,,,,,,,
188,PT09M21.00S,2025-12-19T01:42:36.7Z,2,REGULAR,rebound,offensive,[],203914,,,1610612749,30,38,2025-12-19T01:42:39Z,1860000,False,,,0,,G. Harris REBOUND (Off:1 Def:1),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,,,
189,PT09M20.00S,2025-12-19T01:42:38.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203914,92.06636005256242,54.41176470588235,1610612749,32,38,2025-12-19T01:42:42Z,1870000,False,22.0,22.0,1,right,G. Harris putback Layup (2 PTS),[203914],1610612749.0,MIL,putback,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,3.13,Made,2.0,,,,,,,,,,,,,,,,,
190,PT08M58.00S,2025-12-19T01:43:00.0Z,2,REGULAR,3pt,Jump Shot,[],1630572,8.360709592641262,95.34313725490196,1610612761,32,41,2025-12-19T01:43:05Z,1880000,False,-227.0,26.0,1,left,S. Mamukelashvili 3PT  (10 PTS) (I. Quickley 4 AST),"[1630572, 1630193]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,22.82,Made,10.0,I. Quickley,1630193.0,4.0,,,,,,,,,,,,,,
192,PT08M44.00S,2025-12-19T01:43:13.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,67.035561760841,49.28768382352941,1610612749,32,41,2025-12-19T01:43:21Z,1900000,False,-4.0,257.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
193,PT08M40.00S,2025-12-19T01:43:17.1Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,32,41,2025-12-19T01:43:21Z,1910000,False,,,0,,I. Quickley REBOUND (Off:1 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,192.0,3.0,2.0,1.0,,,,,,,,,,
194,PT08M35.00S,2025-12-19T01:43:22.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630572,35.955978975032856,42.8921568627451,1610612761,32,41,2025-12-19T01:43:28Z,1920000,False,36.0,285.0,1,left,MISS S. Mamukelashvili 28' running 3PT,[1630572],1610612761.0,TOR,running,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,28.77,Missed,,,,,,,,,,,,,,,,,,
195,PT08M31.00S,2025-12-19T01:43:26.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,32,41,2025-12-19T01:43:28Z,1930000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,194.0,4.0,4.0,0.0,,,,,,,,,,
196,PT08M24.00S,2025-12-19T01:43:33.9Z,2,REGULAR,3pt,Jump Shot,[],203914,95.0886990801577,95.09803921568627,1610612749,35,41,2025-12-19T01:43:41Z,1940000,False,225.0,-6.0,1,right,G. Harris 3PT  (5 PTS) (K. Porter Jr. 5 AST),"[203914, 1629645]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,Right Corner 3,24+ Right,22.56,Made,5.0,K. Porter Jr.,1629645.0,5.0,,,,,,,,,,,,,,
198,PT08M13.00S,2025-12-19T01:43:44.4Z,2,REGULAR,3pt,Jump Shot,[],1630567,31.61957950065703,70.09803921568627,1610612761,35,41,2025-12-19T01:43:52Z,1960000,False,-100.0,245.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
199,PT08M12.00S,2025-12-19T01:43:45.4Z,2,REGULAR,rebound,offensive,[],1641711,,,1610612761,35,41,2025-12-19T01:43:52Z,1970000,False,,,0,,G. Dick REBOUND (Off:1 Def:0),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,,,,,198.0,1.0,0.0,1.0,,,,,,,,,,
200,PT08M12.00S,2025-12-19T01:43:51.3Z,2,REGULAR,turnover,out-of-bounds,[],1641711,,,1610612761,35,41,2025-12-19T01:44:04Z,1980000,False,,,0,,G. Dick step out-of-bounds TURNOVER (1 TO),[1641711],1610612761.0,TOR,step,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628168.0,1.0,,,,,,
201,PT08M12.00S,2025-12-19T01:43:56.4Z,2,REGULAR,substitution,out,[],1641711,,,1610612749,35,41,2025-12-19T01:44:16Z,1990000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M12.00S,2025-12-19T01:43:56.4Z,2,REGULAR,substitution,out,[],1630567,,,1610612749,35,41,2025-12-19T01:44:16Z,2000000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M12.00S,2025-12-19T01:43:56.4Z,2,REGULAR,substitution,out,[],1642266,,,1610612749,35,41,2025-12-19T01:44:16Z,2010000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M12.00S,2025-12-19T01:43:56.4Z,2,REGULAR,substitution,in,[],1642867,,,1610612749,35,41,2025-12-19T01:44:16Z,2020000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M12.00S,2025-12-19T01:43:56.4Z,2,REGULAR,substitution,in,[],1627742,,,1610612749,35,41,2025-12-19T01:44:16Z,2030000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M12.00S,2025-12-19T01:43:56.4Z,2,REGULAR,substitution,in,[],1642419,,,1610612749,35,41,2025-12-19T01:44:16Z,2040000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M01.00S,2025-12-19T01:44:26.9Z,2,REGULAR,foul,personal,['2freethrow'],1642419,,,1610612749,35,41,2025-12-19T01:44:47Z,2050000,False,,,0,,J. Battle shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1642419, 1629645]",1610612761.0,TOR,shooting,,,Battle,J. Battle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200834.0,,,,1.0,0.0,Porter Jr.,1629645.0
209,PT08M01.00S,2025-12-19T01:44:55.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629645,,,1610612749,35,41,2025-12-19T01:44:55Z,2070000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
210,PT08M01.00S,2025-12-19T01:44:55.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,35,41,2025-12-19T01:44:55Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,
211,PT08M01.00S,2025-12-19T01:44:56.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,35,41,2025-12-19T01:45:01Z,2090000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M01.00S,2025-12-19T01:44:56.5Z,2,REGULAR,substitution,in,[],1626167,,,1610612749,35,41,2025-12-19T01:45:01Z,2100000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M01.00S,2025-12-19T01:45:13.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629645,,,1610612749,36,41,2025-12-19T01:45:13Z,2110000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (8 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
215,PT07M39.00S,2025-12-19T01:45:38.6Z,2,REGULAR,turnover,out-of-bounds,[],1642419,,,1610612761,36,41,2025-12-19T01:45:46Z,2120000,False,,,0,,J. Battle lost ball out-of-bounds TURNOVER (1 TO),[1642419],1610612761.0,TOR,lost ball,,,Battle,J. Battle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1628168.0,1.0,,,,,,
216,PT07M30.00S,2025-12-19T01:45:55.0Z,2,REGULAR,foul,offensive,[],1630579,,,1610612749,36,41,2025-12-19T01:50:44Z,2130000,False,,,0,,J. Sims offensive FOUL (1 PF),"[1630579, 1630193]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628953.0,,,,1.0,0.0,Quickley,1630193.0
230,PT07M30.00S,2025-12-19T01:45:55.0Z,2,REGULAR,turnover,offensive foul,[],1630579,,,1610612749,36,41,2025-12-19T01:45:55Z,2145000,False,,,0,,J. Sims offensive foul TURNOVER (2 TO),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628953.0,2.0,,,,,,
218,PT07M30.00S,2025-12-19T01:46:16.2Z,2,REGULAR,substitution,out,[],203914,,,1610612761,36,41,2025-12-19T01:45:55Z,2150000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M30.00S,2025-12-19T01:46:16.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,36,41,2025-12-19T01:45:55Z,2160000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M07.00S,2025-12-19T01:47:04.6Z,2,REGULAR,2pt,Layup,['fromturnover'],1627742,10.33180026281209,26.715686274509803,1610612761,36,43,2025-12-19T01:58:20Z,2170000,False,116.0,45.0,1,left,B. Ingram 12' driving reverse Layup (11 PTS),[1627742],1610612761.0,TOR,driving reverse,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,12.47,Made,11.0,,,,,,,,,,,,,,,,,
223,PT06M56.00S,2025-12-19T01:47:56.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,36,43,2025-12-19T01:47:56Z,2200000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT06M56.00S,2025-12-19T01:48:47.6Z,2,REGULAR,foul,personal,[],1630193,,,1610612749,36,43,2025-12-19T02:15:23Z,2205000,False,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1629645]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,200834.0,,,,1.0,0.0,Porter Jr.,1629645.0
224,PT06M56.00S,2025-12-19T01:49:38.5Z,2,REGULAR,substitution,out,[],1630193,,,1610612749,36,43,2025-12-19T01:49:58Z,2210000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M56.00S,2025-12-19T01:49:38.5Z,2,REGULAR,substitution,in,[],1642347,,,1610612749,36,43,2025-12-19T01:49:58Z,2220000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M47.00S,2025-12-19T01:50:12.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.45852496714849,50.37913602941176,1610612749,39,43,2025-12-19T01:50:21Z,2230000,False,2.0,253.0,1,right,M. Turner 25' 3PT  (12 PTS) (K. Porter Jr. 6 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.34,Made,12.0,K. Porter Jr.,1629645.0,6.0,,,,,,,,,,,,,,
228,PT06M28.00S,2025-12-19T01:50:31.8Z,2,REGULAR,3pt,Jump Shot,[],1627742,25.706307490144546,11.519607843137255,1610612761,39,43,2025-12-19T01:50:36Z,2250000,False,192.0,189.0,1,left,MISS B. Ingram 26' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
229,PT06M24.00S,2025-12-19T01:50:35.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,39,43,2025-12-19T01:50:36Z,2260000,False,,,0,,M. Turner REBOUND (Off:2 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,228.0,3.0,1.0,2.0,,,,,,,,,,
231,PT06M14.00S,2025-12-19T01:50:46.9Z,2,REGULAR,2pt,Jump Shot,[],1629645,76.69185282522996,45.83333333333333,1610612749,39,43,2025-12-19T02:00:28Z,2270000,False,-21.0,167.0,1,right,MISS K. Porter Jr. 16' step back Shot,[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,16.79,Missed,,,,,,,,,,,,,,,,,,
232,PT06M14.00S,2025-12-19T01:50:46.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,39,43,2025-12-19T01:51:03Z,2280000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,231.0,,,,,,,,,,,,,
233,PT06M14.00S,2025-12-19T01:50:54.4Z,2,REGULAR,foul,personal,['inpenalty'],1642867,,,1610612749,39,43,2025-12-19T01:51:05Z,2290000,False,,,0,,C. Murray-Boyles loose ball personal FOUL (3 PF),"[1642867, 1626167]",1610612761.0,TOR,loose ball,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628168.0,,,,3.0,0.0,Turner,1626167.0
235,PT06M14.00S,2025-12-19T01:51:21.9Z,2,REGULAR,substitution,out,[],1642867,,,1610612749,39,43,2025-12-19T01:51:47Z,2310000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M14.00S,2025-12-19T01:51:21.9Z,2,REGULAR,substitution,in,[],1630534,,,1610612749,39,43,2025-12-19T01:51:47Z,2320000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M14.00S,2025-12-19T01:51:35.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626167,,,1610612749,40,43,2025-12-19T01:54:30Z,2325000,False,,,0,,M. Turner Free Throw 1 of 2 (13 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
259,PT06M14.00S,2025-12-19T01:51:35.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626167,,,1610612749,40,43,2025-12-19T01:54:30Z,2327500,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
260,PT06M14.00S,2025-12-19T01:51:35.9Z,2,REGULAR,rebound,defensive,[],1642419,,,1610612761,40,43,2025-12-19T01:54:30Z,2328750,False,,,0,,J. Battle REBOUND (Off:0 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,259.0,1.0,1.0,0.0,,,,,,,,,,
237,PT06M03.00S,2025-12-19T01:51:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,5.338370565045992,49.01960784313725,1610612761,40,45,2025-12-19T02:02:02Z,2330000,False,5.0,-2.0,1,left,S. Mamukelashvili cutting Layup (12 PTS) (J. Battle 1 AST),"[1630572, 1642419]",1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.54,Made,12.0,J. Battle,1642419.0,1.0,,,,,,,,,,,,,,
239,PT05M48.00S,2025-12-19T01:52:05.3Z,2,REGULAR,3pt,Jump Shot,[],1626167,69.07030223390277,18.137254901960784,1610612749,40,45,2025-12-19T01:52:23Z,2350000,False,-159.0,238.0,1,right,MISS M. Turner 28' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,28.66,Missed,,,,,,,,,,,,,,,,,,
240,PT05M48.00S,2025-12-19T01:52:05.3Z,2,REGULAR,rebound,defensive,[],1642347,,,1610612761,40,45,2025-12-19T01:52:23Z,2360000,False,,,0,,J. Shead REBOUND (Off:0 Def:2),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,239.0,2.0,2.0,0.0,,,,,,,,,,
241,PT05M37.00S,2025-12-19T01:52:16.1Z,2,REGULAR,3pt,Jump Shot,[],1642419,6.389618922470433,95.34313725490196,1610612761,40,45,2025-12-19T01:52:26Z,2370000,False,-227.0,8.0,1,left,MISS J. Battle 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
242,PT05M34.00S,2025-12-19T01:52:19.1Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612749,40,45,2025-12-19T01:52:26Z,2380000,False,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,,,241.0,4.0,3.0,1.0,,,,,,,,,,
243,PT05M20.00S,2025-12-19T01:52:33.5Z,2,REGULAR,2pt,Jump Shot,[],1629018,86.94152431011827,27.205882352941174,1610612749,40,45,2025-12-19T01:52:39Z,2390000,False,-114.0,70.0,1,right,MISS G. Trent Jr. 13' driving floating Shot,[1629018],1610612749.0,MIL,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Left,13.39,Missed,,,,,,,,,,,,,,,,,,
244,PT05M16.00S,2025-12-19T01:52:37.5Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612749,40,45,2025-12-19T01:52:39Z,2400000,False,,,0,,J. Sims REBOUND (Off:2 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Left,,,,,,,243.0,5.0,3.0,2.0,,,,,,,,,,
245,PT05M16.00S,2025-12-19T01:52:37.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630579,94.40999984741211,50.0,1610612749,40,45,2025-12-19T01:52:50Z,2410000,False,0.0,0.0,1,right,MISS J. Sims tip Layup,[1630579],1610612749.0,MIL,tip,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
246,PT05M16.00S,2025-12-19T01:52:37.9Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612761,40,45,2025-12-19T01:52:50Z,2420000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,245.0,1.0,1.0,0.0,,,,,,,,,,
247,PT05M06.00S,2025-12-19T01:52:47.8Z,2,REGULAR,3pt,Jump Shot,[],1630534,5.913272010512484,95.36611519607843,1610612761,40,48,2025-12-19T01:53:39Z,2430000,False,-227.0,3.0,1,left,O. Agbaji 3PT  (5 PTS) (B. Ingram 2 AST),"[1630534, 1627742]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,22.68,Made,5.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,,,,
249,PT04M47.00S,2025-12-19T01:53:11.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612749,40,48,2025-12-19T02:05:27Z,2450000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Turner 2 FT),"[1630534, 1626167]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200834.0,,,,1.0,0.0,Turner,1626167.0
251,PT04M47.00S,2025-12-19T01:53:37.4Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612749,41,48,2025-12-19T02:05:04Z,2470000,False,,,0,,M. Turner Free Throw 1 of 2 (14 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
320,PT04M47.00S,2025-12-19T01:53:37.4Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612749,42,48,2025-12-19T02:05:04Z,2475000,False,,,0,,M. Turner Free Throw 2 of 2 (15 PTS),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
252,PT04M47.00S,2025-12-19T01:53:38.4Z,2,REGULAR,substitution,out,[],1630579,,,1610612761,42,48,2025-12-19T02:05:04Z,2480000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
