actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
336,PT01M56.00S,2025-10-23T01:05:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,9.411957950065702,37.00980392156863,1610612749,69,51,2025-10-23T01:05:28Z,3220000,False,65.0,36.0,1,left,MISS M. Turner 7' cutting Layup,[1626167],1610612749.0,MIL,cutting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.43,Missed,,,,,,,,,,,,,
337,PT01M53.00S,2025-10-23T01:05:27.0Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,69,51,2025-10-23T01:05:28Z,3230000,False,,,0,,A. Sarr REBOUND (Off:1 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,336.0,5.0,4.0,1.0,,,,,,,,,
338,PT01M47.00S,2025-10-23T01:05:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,92.59198423127464,51.71568627450981,1610612764,69,53,2025-10-23T01:05:40Z,3240000,False,9.0,17.0,1,right,K. George driving Layup (10 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,1.91,Made,,,,,,,10.0,,,,,,
339,PT01M34.00S,2025-10-23T01:05:46.6Z,2,REGULAR,3pt,Jump Shot,[],1626167,29.77989487516426,25.735294117647058,1610612749,69,53,2025-10-23T01:05:51Z,3250000,False,121.0,227.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,25.77,Missed,,,,,,,,,,,,,
340,PT01M31.00S,2025-10-23T01:05:49.6Z,2,REGULAR,rebound,defensive,[],203468,,,1610612764,69,53,2025-10-23T01:05:51Z,3260000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,339.0,2.0,1.0,1.0,,,,,,,,,
341,PT01M25.00S,2025-10-23T01:05:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,91.5407358738502,54.41176470588235,1610612764,69,53,2025-10-23T01:06:09Z,3270000,False,22.0,27.0,1,right,MISS C. McCollum driving Layup,[203468],1610612764.0,WAS,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,3.49,Missed,,,,,,,,,,,,,
342,PT01M21.00S,2025-10-23T01:05:59.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,69,53,2025-10-23T01:06:09Z,3280000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,341.0,5.0,4.0,1.0,,,,,,,,,
343,PT01M16.00S,2025-10-23T01:06:04.6Z,2,REGULAR,3pt,Jump Shot,[],1629018,31.750985545335087,35.53921568627451,1610612749,72,53,2025-10-23T01:06:15Z,3290000,False,72.0,246.0,1,left,G. Trent Jr. 25' 3PT  (9 PTS) (A. Green 1 AST),"[1629018, 1631260]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,25.64,Made,,,,,,,9.0,A. Green,1631260.0,1.0,,,
346,PT00M59.20S,2025-10-23T01:06:21.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,91.40932982917214,56.127450980392155,1610612764,72,53,2025-10-23T01:06:31Z,3310000,False,31.0,28.0,1,right,MISS A. Sarr driving Layup - blocked,"[1642259, 1626167]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,4.17,Missed,,,,,Turner,1626167.0,,,,,,,
347,PT00M59.20S,2025-10-23T01:06:21.5Z,2,REGULAR,block,,[],1626167,,,1610612764,72,53,2025-10-23T01:06:28Z,3320000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT00M51.30S,2025-10-23T01:06:29.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,72,53,2025-10-23T01:06:31Z,3330000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,346.0,3.0,3.0,0.0,,,,,,,,,
349,PT00M47.50S,2025-10-23T01:06:34.0Z,2,REGULAR,3pt,Jump Shot,[],1631157,12.171484888304862,97.79411764705883,1610612749,72,53,2025-10-23T01:06:40Z,3340000,False,-239.0,62.0,1,left,MISS R. Rollins 24' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,,,,,,24.69,Missed,,,,,,,,,,,,,
350,PT00M43.40S,2025-10-23T01:06:38.2Z,2,REGULAR,rebound,defensive,[],203114,,,1610612764,72,53,2025-10-23T01:06:38Z,3350000,False,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,,,,,,349.0,4.0,4.0,0.0,,,,,,,,,
351,PT00M38.80S,2025-10-23T01:07:03.7Z,2,REGULAR,foul,personal,[],1629018,,,1610612764,72,53,2025-10-23T01:07:15Z,3360000,False,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1642267]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Center,200832.0,1.0,0.0,Carrington,1642267.0,,,,,,,,,,,,,,,
353,PT00M38.80S,2025-10-23T01:07:16.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,72,53,2025-10-23T01:07:16Z,3380000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M38.80S,2025-10-23T01:07:41.3Z,2,REGULAR,foul,technical,[],1629018,,,1610612764,72,53,2025-10-23T01:09:32Z,3390000,False,,,0,,G. Trent Jr. double technical FOUL (1 Tech),[1629018],1610612749.0,MIL,double,,,Trent Jr.,G. Trent Jr.,,,,,,,200832.0,1.0,1.0,,,,,,,,,,,,,,,,,
356,PT00M38.80S,2025-10-23T01:07:41.3Z,2,REGULAR,foul,technical,['inpenalty'],1642267,,,1610612764,72,53,2025-10-23T01:09:32Z,3395000,False,,,0,,B. Carrington double technical FOUL (1 Tech),[1642267],1610612764.0,WAS,double,,,Carrington,B. Carrington,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
357,PT00M34.70S,2025-10-23T01:10:05.9Z,2,REGULAR,3pt,Jump Shot,[],203468,67.36202365308804,38.970588235294116,1610612764,72,53,2025-10-23T01:25:32Z,3410000,False,-55.0,254.0,1,right,MISS C. McCollum 26' step back 3PT,[203468],1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,26.02,Missed,,,,,,,,,,,,,
358,PT00M31.40S,2025-10-23T01:10:09.2Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,72,53,2025-10-23T01:10:09Z,3420000,False,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,357.0,6.0,5.0,1.0,,,,,,,,,
359,PT00M15.70S,2025-10-23T01:10:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629018,17.69053876478318,4.6568627450980395,1610612749,72,53,2025-10-23T01:10:29Z,3430000,False,227.0,114.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,25.37,Missed,,,,,,,,,,,,,
360,PT00M12.40S,2025-10-23T01:10:28.3Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,72,53,2025-10-23T01:10:28Z,3440000,False,,,0,,A. Sarr REBOUND (Off:1 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,,,359.0,6.0,5.0,1.0,,,,,,,,,
364,PT00M00.00S,2025-10-23T01:13:04.4Z,2,REGULAR,period,end,[],0,,,1610612764,72,53,2025-10-23T01:13:04Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2025-10-23T01:26:23.8Z,3,REGULAR,substitution,out,['startperiod'],1628398,,,1610612764,72,53,2025-10-23T01:27:46Z,3490000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-10-23T01:26:23.8Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612764,72,53,2025-10-23T01:27:46Z,3500000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-10-23T01:27:46.4Z,3,REGULAR,period,start,[],0,,,1610612749,72,53,2025-10-23T01:27:46Z,3510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M45.00S,2025-10-23T01:27:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.06636005256242,51.71568627450981,1610612749,72,53,2025-10-23T01:27:58Z,3520000,False,9.0,22.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,2.37,Missed,,,,,,,,,,,,,
372,PT11M42.00S,2025-10-23T01:27:51.7Z,3,REGULAR,rebound,defensive,[],203468,,,1610612764,72,53,2025-10-23T01:27:51Z,3530000,False,,,0,,C. McCollum REBOUND (Off:1 Def:2),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,371.0,3.0,2.0,1.0,,,,,,,,,
373,PT11M37.00S,2025-10-23T01:27:56.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,20.318659658344284,5.392156862745098,1610612764,72,53,2025-10-23T01:28:03Z,3540000,False,223.0,138.0,1,left,MISS C. McCollum 26' running 3PT,[203468],1610612764.0,WAS,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,26.25,Missed,,,,,,,,,,,,,
374,PT11M37.00S,2025-10-23T01:27:56.3Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,72,53,2025-10-23T01:28:03Z,3550000,False,,,0,,R. Rollins REBOUND (Off:2 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,,,,,,373.0,4.0,2.0,2.0,,,,,,,,,
375,PT11M16.00S,2025-10-23T01:28:17.3Z,3,REGULAR,3pt,Jump Shot,[],1626167,70.77858081471747,76.47058823529412,1610612749,72,53,2025-10-23T01:28:25Z,3560000,False,132.0,222.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,25.87,Missed,,,,,,,,,,,,,
376,PT11M13.00S,2025-10-23T01:28:20.3Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,72,53,2025-10-23T01:28:25Z,3570000,False,,,0,,K. George REBOUND (Off:1 Def:4),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,375.0,5.0,4.0,1.0,,,,,,,,,
377,PT11M07.00S,2025-10-23T01:28:30.8Z,3,REGULAR,foul,personal,[],1631260,,,1610612764,72,53,2025-10-23T01:29:00Z,3580000,False,,,0,,A. Green personal FOUL (3 PF),"[1631260, 1642259]",1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,200832.0,3.0,0.0,Sarr,1642259.0,,,,,,,,,,,,,,,
379,PT10M56.00S,2025-10-23T01:28:57.3Z,3,REGULAR,2pt,Jump Shot,[],203468,18.347568988173457,75.98039215686273,1610612764,72,53,2025-10-23T01:29:03Z,3600000,False,-130.0,120.0,1,left,MISS C. McCollum 17' pullup Shot,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,17.68,Missed,,,,,,,,,,,,,
380,PT10M53.00S,2025-10-23T01:29:00.3Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,72,53,2025-10-23T01:29:03Z,3610000,False,,,0,,M. Turner REBOUND (Off:1 Def:6),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,,,379.0,7.0,6.0,1.0,,,,,,,,,
381,PT10M46.00S,2025-10-23T01:29:07.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,90.88370565045992,53.18627450980392,1610612749,72,53,2025-10-23T01:29:14Z,3620000,False,16.0,33.0,1,right,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,3.68,Missed,,,,,,,,,,,,,
382,PT10M43.00S,2025-10-23T01:29:10.6Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,72,53,2025-10-23T01:29:14Z,3630000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,
383,PT10M40.00S,2025-10-23T01:29:13.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642267,31.61957950065703,29.65686274509804,1610612764,72,56,2025-10-23T01:29:22Z,3640000,False,102.0,245.0,1,left,B. Carrington 26' 3PT running pullup (5 PTS),[1642267],1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,26.5,Made,,,,,,,5.0,,,,,,
384,PT10M23.00S,2025-10-23T01:29:30.3Z,3,REGULAR,turnover,lost ball,[],1631157,,,1610612749,72,56,2025-10-23T01:29:41Z,3650000,False,,,0,,R. Rollins lost ball TURNOVER (1 TO),"[1631157, 1642273]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,George,1642273.0
385,PT10M23.00S,2025-10-23T01:29:30.3Z,3,REGULAR,steal,,[],1642273,,,1610612764,72,56,2025-10-23T01:29:33Z,3660000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
386,PT10M17.00S,2025-10-23T01:29:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642273,9.280551905387648,50.49019607843137,1610612764,72,56,2025-10-23T01:29:47Z,3670000,False,-2.0,35.0,1,left,MISS K. George running Layup,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,3.48,Missed,,,,,,,,,,,,,
387,PT10M17.00S,2025-10-23T01:29:41.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,72,56,2025-10-23T01:29:41Z,3680000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,386.0,,,,,,,,,,,,
388,PT10M17.00S,2025-10-23T01:29:43.5Z,3,REGULAR,foul,personal,[],1642273,,,1610612749,72,56,2025-10-23T01:30:03Z,3690000,False,,,0,,K. George loose ball personal FOUL (4 PF),"[1642273, 1631157]",1610612764.0,WAS,loose ball,,,George,K. George,,,,,Restricted Area,0-8 Center,1627961.0,4.0,0.0,Rollins,1631157.0,,,,,,,,,,,,,,,
390,PT09M58.00S,2025-10-23T01:30:15.5Z,3,REGULAR,2pt,Jump Shot,[],203507,93.38042049934296,19.852941176470587,1610612749,72,56,2025-10-23T01:30:21Z,3710000,False,-151.0,10.0,1,right,MISS G. Antetokounmpo 15' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,15.1,Missed,,,,,,,,,,,,,
391,PT09M55.00S,2025-10-23T01:30:18.5Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,72,56,2025-10-23T01:30:21Z,3720000,False,,,0,,K. George REBOUND (Off:1 Def:5),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,390.0,6.0,5.0,1.0,,,,,,,,,
392,PT09M46.00S,2025-10-23T01:30:28.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,6.652431011826544,50.245098039215684,1610612764,72,58,2025-10-23T01:30:34Z,3730000,False,-1.0,10.0,1,left,K. Middleton driving floating bank Jump Shot (12 PTS) (K. George 2 AST),"[203114, 1642273]",1610612764.0,WAS,driving floating bank,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,1.01,Made,,,,,,,12.0,K. George,1642273.0,2.0,,,
394,PT09M46.00S,2025-10-23T01:30:36.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,72,58,2025-10-23T01:30:36Z,3750000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT09M26.00S,2025-10-23T01:33:45.6Z,3,REGULAR,3pt,Jump Shot,[],1631260,72.09264126149803,18.137254901960784,1610612749,72,58,2025-10-23T01:33:54Z,3760000,False,-159.0,210.0,1,right,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,26.34,Missed,,,,,,,,,,,,,
398,PT09M22.00S,2025-10-23T01:33:49.6Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,72,58,2025-10-23T01:33:54Z,3770000,False,,,0,,B. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,397.0,4.0,4.0,0.0,,,,,,,,,
399,PT09M20.00S,2025-10-23T01:33:51.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642273,6.258212877792378,51.225490196078425,1610612764,72,60,2025-10-23T01:34:04Z,3780000,False,-6.0,6.0,1,left,K. George running DUNK (12 PTS) (B. Carrington 2 AST),"[1642273, 1642267]",1610612764.0,WAS,running,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,0.88,Made,,,,,,,12.0,B. Carrington,1642267.0,2.0,,,
401,PT09M09.00S,2025-10-23T01:34:02.0Z,3,REGULAR,2pt,Jump Shot,[],1631157,75.1149802890933,48.77450980392157,1610612749,72,60,2025-10-23T01:34:07Z,3800000,False,-6.0,181.0,1,right,MISS R. Rollins 18' pullup Shot,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Center,,,,,,18.15,Missed,,,,,,,,,,,,,
402,PT09M09.00S,2025-10-23T01:34:02.0Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,72,60,2025-10-23T01:34:07Z,3810000,False,,,0,,A. Sarr REBOUND (Off:1 Def:6),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Center,,,,,,,,401.0,7.0,6.0,1.0,,,,,,,,,
403,PT09M00.00S,2025-10-23T01:34:11.6Z,3,REGULAR,3pt,Jump Shot,[],1642267,31.61957950065703,26.715686274509803,1610612764,72,63,2025-10-23T01:39:45Z,3820000,False,116.0,245.0,1,left,B. Carrington 27' 3PT pullup (8 PTS) (A. Sarr 2 AST),"[1642267, 1642259]",1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,27.1,Made,,,,,,,8.0,A. Sarr,1642259.0,2.0,,,
405,PT08M42.00S,2025-10-23T01:34:28.8Z,3,REGULAR,3pt,Jump Shot,[],1629018,73.40670170827858,9.068627450980392,1610612749,72,63,2025-10-23T01:34:48Z,3840000,False,-205.0,197.0,1,right,MISS G. Trent Jr. 28' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,28.44,Missed,,,,,,,,,,,,,
406,PT08M39.00S,2025-10-23T01:34:31.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612764,72,63,2025-10-23T01:34:48Z,3850000,False,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,405.0,5.0,5.0,0.0,,,,,,,,,
409,PT08M29.00S,2025-10-23T01:34:41.8Z,3,REGULAR,3pt,Jump Shot,[],203468,8.492115637319317,3.431372549019608,1610612764,72,63,2025-10-23T01:34:51Z,3860000,False,233.0,27.0,1,left,MISS C. McCollum 3PT,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,,,23.44,Missed,,,,,,,,,,,,,
410,PT08M26.00S,2025-10-23T01:34:44.8Z,3,REGULAR,rebound,offensive,[],203468,,,1610612764,72,63,2025-10-23T01:34:51Z,3870000,False,,,0,,C. McCollum REBOUND (Off:2 Def:2),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,,,,,,409.0,4.0,2.0,2.0,,,,,,,,,
411,PT08M18.00S,2025-10-23T01:34:53.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203114,7.095926412614981,78.69944852941177,1610612764,72,65,2025-10-23T01:41:17Z,3880000,False,-143.0,14.0,1,left,K. Middleton 14' step back Jump Shot (14 PTS) (C. McCollum 1 AST),"[203114, 203468]",1610612764.0,WAS,step back,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,14.42,Made,,,,,,,14.0,C. McCollum,203468.0,1.0,,,
412,PT08M10.00S,2025-10-23T01:35:04.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203507,93.38042049934296,49.01960784313725,1610612749,74,65,2025-10-23T01:35:19Z,3890000,False,-5.0,10.0,1,right,G. Antetokounmpo driving finger roll Layup (15 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,1.09,Made,,,,,,,15.0,,,,,,
413,PT08M10.00S,2025-10-23T01:35:11.5Z,3,REGULAR,violation,defensive goaltending,[],1642259,,,1610612749,74,65,2025-10-23T01:35:19Z,3900000,False,,,0,,A. Sarr defensive goaltending VIOLATION,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,1627961.0,,,,,,,,,,,,,,,,,,,
414,PT07M58.00S,2025-10-23T01:35:27.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,9.149145860709593,39.21568627450981,1610612764,74,67,2025-10-23T01:35:34Z,3910000,False,54.0,34.0,1,left,A. Sarr 6' finger roll Layup (6 PTS),[1642259],1610612764.0,WAS,finger roll,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.35,Made,,,,,,,6.0,,,,,,
415,PT07M47.00S,2025-10-23T01:35:37.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,67.06430683311432,49.498314950980394,1610612749,77,67,2025-10-23T01:35:45Z,3920000,False,-3.0,257.0,1,right,M. Turner 25' 3PT  (10 PTS) (G. Antetokounmpo 4 AST),"[1626167, 203507]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,25.71,Made,,,,,,,10.0,G. Antetokounmpo,203507.0,4.0,,,
417,PT07M31.00S,2025-10-23T01:35:53.1Z,3,REGULAR,3pt,Jump Shot,[],1642267,32.80839356110381,48.939185049019606,1610612764,77,70,2025-10-23T01:36:00Z,3940000,False,5.0,256.0,1,left,B. Carrington 25' 3PT  (11 PTS) (A. Sarr 3 AST),"[1642267, 1642259]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,25.6,Made,,,,,,,11.0,A. Sarr,1642259.0,3.0,,,
419,PT07M17.00S,2025-10-23T01:36:07.9Z,3,REGULAR,3pt,Jump Shot,[],1629018,91.67214191852825,3.431372549019608,1610612749,80,70,2025-10-23T01:36:13Z,3960000,False,-233.0,26.0,1,right,G. Trent Jr. 3PT  (12 PTS) (G. Antetokounmpo 5 AST),"[1629018, 203507]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,,,23.42,Made,,,,,,,12.0,G. Antetokounmpo,203507.0,5.0,,,
427,PT07M10.00S,2025-10-23T01:36:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,7.5722733245729295,55.392156862745104,1610612764,80,70,2025-10-23T01:37:58Z,3975000,False,-27.0,19.0,1,left,MISS B. Carrington driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,3.28,Missed,,,,,,,,,,,,,
428,PT07M09.00S,2025-10-23T01:36:13.7Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,80,70,2025-10-23T01:37:22Z,3977500,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,427.0,9.0,8.0,1.0,,,,,,,,,
424,PT06M59.00S,2025-10-23T01:36:26.2Z,3,REGULAR,3pt,Jump Shot,[],1629018,92.72339027595268,1.9607843137254901,1610612749,83,70,2025-10-23T01:37:30Z,4000000,False,-240.0,16.0,1,right,G. Trent Jr. 24' 3PT  (15 PTS) (R. Rollins 3 AST),"[1629018, 1631157]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,,,24.07,Made,,,,,,,15.0,R. Rollins,1631157.0,3.0,,,
426,PT06M50.00S,2025-10-23T01:36:42.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,83,70,2025-10-23T01:36:42Z,4020000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M50.00S,2025-10-23T01:38:39.1Z,3,REGULAR,substitution,out,[],1642273,,,1610612764,83,70,2025-10-23T01:39:16Z,4030000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
