actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
339,PT11M08.00S,2026-01-01T02:25:06.6Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,65,65,2026-01-01T02:26:05Z,3330000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,338.0,6.0,4.0,2.0,,,,,,,,,,,,,,
340,PT10M56.00S,2026-01-01T02:25:14.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,92.9862023653088,49.754901960784316,1610612749,67,65,2026-01-01T02:26:37Z,3340000,False,-1.0,13.0,1,right,G. Antetokounmpo driving Layup (20 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,,,20.0,,,,,,,,
341,PT10M56.00S,2026-01-01T02:25:18.0Z,3,REGULAR,foul,personal,['1freethrow'],1641731,,,1610612749,67,65,2026-01-01T02:25:51Z,3350000,False,,,0,,B. Coulibaly shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[1641731, 203507]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
343,PT10M56.00S,2026-01-01T02:25:57.2Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203507,,,1610612749,67,65,2026-01-01T02:25:57Z,3370000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
344,PT10M53.00S,2026-01-01T02:25:58.6Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,67,65,2026-01-01T02:25:58Z,3380000,False,,,0,,A. Sarr REBOUND (Off:3 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,343.0,6.0,3.0,3.0,,,,,,,,,,,,,,
345,PT10M44.00S,2026-01-01T02:26:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,7.835085413929041,50.98039215686274,1610612764,67,65,2026-01-01T02:26:23Z,3390000,False,-5.0,21.0,1,left,MISS K. Middleton driving reverse Layup,[203114],1610612764.0,WAS,driving reverse,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
346,PT10M44.00S,2026-01-01T02:26:07.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,65,2026-01-01T02:26:23Z,3400000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,345.0,7.0,5.0,2.0,,,,,,,,,,,,,,
347,PT10M27.00S,2026-01-01T02:26:25.1Z,3,REGULAR,3pt,Jump Shot,[],203507,66.44218134034165,55.88235294117647,1610612749,67,65,2026-01-01T02:26:31Z,3410000,False,29.0,263.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
348,PT10M22.00S,2026-01-01T02:26:30.1Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,67,65,2026-01-01T02:32:57Z,3420000,False,,,0,,A. Sarr REBOUND (Off:3 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,347.0,7.0,4.0,3.0,,,,,,,,,,,,,,
351,PT10M13.00S,2026-01-01T02:26:38.4Z,3,REGULAR,3pt,Jump Shot,[],203468,32.933639947437584,67.15686274509804,1610612764,67,68,2026-01-01T02:33:01Z,3450000,False,-86.0,257.0,1,left,C. McCollum 27' 3PT  (10 PTS) (T. Johnson 2 AST),"[203468, 1642848]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,27.1,Made,,,,,,,,,,10.0,,T. Johnson,1642848.0,2.0,,,,
354,PT09M53.00S,2026-01-01T02:26:58.7Z,3,REGULAR,3pt,Jump Shot,[],1631157,68.67608409986859,73.52941176470588,1610612749,67,68,2026-01-01T02:27:05Z,3470000,False,118.0,242.0,1,right,MISS R. Rollins 26' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,26.9,Missed,,,,,,,,,,,,,,,,,,
355,PT09M50.00S,2026-01-01T02:27:01.7Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,67,68,2026-01-01T02:27:05Z,3480000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,354.0,2.0,2.0,0.0,,,,,,,,,,,,,,
356,PT09M48.00S,2026-01-01T02:27:07.4Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612764,67,68,2026-01-01T02:41:47Z,3490000,False,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Coulibaly 2 FT),"[203507, 1641731]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628951.0,2.0,0.0,Coulibaly,1641731.0,,,,,,,,,
358,PT09M48.00S,2026-01-01T02:27:28.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641731,,,1610612764,67,69,2026-01-01T02:41:13Z,3510000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (8 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
359,PT09M48.00S,2026-01-01T02:27:28.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641731,,,1610612764,67,69,2026-01-01T02:41:13Z,3520000,False,,,0,,MISS B. Coulibaly Free Throw 2 of 2,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
360,PT09M47.00S,2026-01-01T02:27:29.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,67,69,2026-01-01T02:27:50Z,3530000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,
361,PT09M47.00S,2026-01-01T02:27:47.8Z,3,REGULAR,foul,personal,[],1641731,,,1610612749,67,69,2026-01-01T02:27:57Z,3540000,False,,,0,,B. Coulibaly loose ball personal FOUL (4 PF),"[1641731, 1631260]",1610612764.0,WAS,loose ball,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201639.0,4.0,0.0,Green,1631260.0,,,,,,,,,
363,PT09M47.00S,2026-01-01T02:28:04.2Z,3,REGULAR,substitution,out,[],1641731,,,1610612749,67,69,2026-01-01T02:28:08Z,3560000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M47.00S,2026-01-01T02:28:04.2Z,3,REGULAR,substitution,in,[],1630551,,,1610612749,67,69,2026-01-01T02:28:08Z,3570000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M24.00S,2026-01-01T02:28:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,83.26215505913272,40.931372549019606,1610612749,67,69,2026-01-01T02:28:33Z,3580000,False,-45.0,105.0,1,right,MISS R. Rollins 11' fadeaway Shot,[1631157],1610612749.0,MIL,fadeaway,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,11.42,Missed,,,,,,,,,,,,,,,,,,
366,PT09M21.00S,2026-01-01T02:28:28.8Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,67,69,2026-01-01T02:28:33Z,3590000,False,,,0,,A. Sarr REBOUND (Off:3 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,365.0,8.0,5.0,3.0,,,,,,,,,,,,,,
367,PT09M19.00S,2026-01-01T02:28:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642259,7.440867279894875,36.51960784313725,1610612764,67,69,2026-01-01T02:28:43Z,3600000,False,67.0,17.0,1,left,MISS A. Sarr 6' running Layup - blocked,"[1642259, 1626167]",1610612764.0,WAS,running,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,6.96,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
368,PT09M19.00S,2026-01-01T02:28:32.5Z,3,REGULAR,block,,[],1626167,,,1610612764,67,69,2026-01-01T02:28:36Z,3610000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT09M19.00S,2026-01-01T02:28:32.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,67,69,2026-01-01T02:28:43Z,3620000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,367.0,,,,,,,,,,,,,,,,,
371,PT09M15.00S,2026-01-01T02:28:52.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,31.488173455978973,23.52941176470588,1610612764,67,72,2026-01-01T02:28:59Z,3640000,False,132.0,243.0,1,left,A. Sarr 27' 3PT  (17 PTS) (K. Middleton 4 AST),"[1642259, 203114]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,27.72,Made,,,,,,,,,,17.0,,K. Middleton,203114.0,4.0,,,,
373,PT08M56.00S,2026-01-01T02:29:11.4Z,3,REGULAR,3pt,Jump Shot,[],1626167,92.85479632063075,94.11764705882352,1610612749,67,72,2026-01-01T02:29:17Z,3660000,False,221.0,15.0,1,right,MISS M. Turner 3PT,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,22.11,Missed,,,,,,,,,,,,,,,,,,
374,PT08M52.00S,2026-01-01T02:29:15.4Z,3,REGULAR,rebound,defensive,[],1642848,,,1610612764,67,72,2026-01-01T02:29:17Z,3670000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Right Corner 3,24+ Right,,,373.0,1.0,1.0,0.0,,,,,,,,,,,,,,
375,PT08M40.00S,2026-01-01T02:29:26.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,19.267411300919843,47.05882352941176,1610612764,67,72,2026-01-01T02:29:31Z,3680000,False,15.0,129.0,1,left,MISS K. Middleton 12' pullup Shot,[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,12.94,Missed,,,,,,,,,,,,,,,,,,
376,PT08M37.00S,2026-01-01T02:29:29.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,67,72,2026-01-01T02:29:31Z,3690000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,375.0,8.0,6.0,2.0,,,,,,,,,,,,,,
377,PT08M35.00S,2026-01-01T02:29:36.7Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612749,67,72,2026-01-01T02:29:48Z,3700000,False,,,0,,K. Middleton shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203114, 203507]",1610612764.0,WAS,shooting,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,202901.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
379,PT08M35.00S,2026-01-01T02:30:07.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,68,72,2026-01-01T02:30:33Z,3720000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (21 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
380,PT08M35.00S,2026-01-01T02:30:07.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,68,72,2026-01-01T02:30:33Z,3730000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT08M31.00S,2026-01-01T02:30:11.2Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,68,72,2026-01-01T02:30:33Z,3740000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,380.0,5.0,4.0,1.0,,,,,,,,,,,,,,
382,PT08M18.00S,2026-01-01T02:30:45.5Z,3,REGULAR,3pt,Jump Shot,[],1642259,30.436925098554536,26.225490196078432,1610612764,68,72,2026-01-01T02:30:54Z,3750000,False,119.0,234.0,1,left,MISS A. Sarr 26' step back 3PT,[1642259],1610612764.0,WAS,step back,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
383,PT08M14.00S,2026-01-01T02:30:49.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,68,72,2026-01-01T02:30:54Z,3760000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,382.0,9.0,7.0,2.0,,,,,,,,,,,,,,
384,PT08M08.00S,2026-01-01T02:30:55.6Z,3,REGULAR,3pt,Jump Shot,[],1629645,67.32711892247043,49.83149509803921,1610612749,68,72,2026-01-01T02:31:03Z,3770000,False,-1.0,255.0,1,right,MISS K. Porter Jr. 25' 3PT,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
385,PT08M03.00S,2026-01-01T02:31:00.6Z,3,REGULAR,rebound,defensive,[],203114,,,1610612764,68,72,2026-01-01T02:31:03Z,3780000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,384.0,2.0,2.0,0.0,,,,,,,,,,,,,,
386,PT07M58.00S,2026-01-01T02:31:04.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,17.0335085413929,94.6078431372549,1610612764,68,75,2026-01-01T02:35:12Z,3790000,False,-223.0,108.0,1,left,C. McCollum 24' 3PT step back (13 PTS) (K. Middleton 5 AST),"[203468, 203114]",1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.76,Made,,,,,,,,,,13.0,,K. Middleton,203114.0,5.0,,,,
388,PT07M58.00S,2026-01-01T02:31:14.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,68,75,2026-01-01T02:31:14Z,3810000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M42.00S,2026-01-01T02:34:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,94.1688567674113,48.28431372549019,1610612749,70,75,2026-01-01T02:34:31Z,3820000,False,-9.0,2.0,1,right,G. Antetokounmpo driving Layup (23 PTS) (A. Green 2 AST),"[203507, 1631260]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,23.0,,A. Green,1631260.0,2.0,,,,
391,PT07M19.00S,2026-01-01T02:34:44.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203114,12.959921156373195,63.970588235294116,1610612764,70,75,2026-01-01T02:34:50Z,3840000,False,-70.0,69.0,1,left,MISS K. Middleton 9' turnaround bank Hook,[203114],1610612764.0,WAS,turnaround bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Left,9.84,Missed,,,,,,,,,,,,,,,,,,
392,PT07M15.00S,2026-01-01T02:34:48.0Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,70,75,2026-01-01T02:34:48Z,3850000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,,,391.0,4.0,3.0,1.0,,,,,,,,,,,,,,
393,PT07M06.00S,2026-01-01T02:34:57.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.11760840998686,50.49019607843137,1610612749,72,75,2026-01-01T02:35:03Z,3860000,False,2.0,12.0,1,right,G. Antetokounmpo driving DUNK (25 PTS) (K. Porter Jr. 2 AST),"[203507, 1629645]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,25.0,,K. Porter Jr.,1629645.0,2.0,,,,
395,PT06M42.00S,2026-01-01T02:35:20.9Z,3,REGULAR,3pt,Jump Shot,[],1642848,38.97831800262812,48.529411764705884,1610612764,72,75,2026-01-01T02:35:28Z,3880000,False,7.0,314.0,1,left,MISS T. Johnson 31' 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,31.4,Missed,,,,,,,,,,,,,,,,,,
396,PT06M38.00S,2026-01-01T02:35:24.9Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,72,75,2026-01-01T02:35:28Z,3890000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,395.0,2.0,2.0,0.0,,,,,,,,,,,,,,
397,PT06M31.00S,2026-01-01T02:35:32.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,87.51642575558476,46.557138480392155,1610612749,74,75,2026-01-01T02:35:42Z,3900000,False,-17.0,65.0,1,right,K. Porter Jr. 6' driving floating Jump Shot (19 PTS),[1629645],1610612749.0,MIL,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.7,Made,,,,,,,,,,19.0,,,,,,,,
398,PT06M09.00S,2026-01-01T02:35:54.2Z,3,REGULAR,3pt,Jump Shot,[],1642848,23.73521681997372,9.313725490196079,1610612764,74,75,2026-01-01T02:36:02Z,3910000,False,203.0,171.0,1,left,MISS T. Johnson 26' 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
399,PT06M05.00S,2026-01-01T02:35:58.2Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,74,75,2026-01-01T02:36:02Z,3920000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,398.0,1.0,1.0,0.0,,,,,,,,,,,,,,
400,PT05M52.00S,2026-01-01T02:36:11.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.85479632063075,50.98039215686274,1610612749,76,75,2026-01-01T02:36:17Z,3930000,False,5.0,15.0,1,right,G. Antetokounmpo cutting DUNK (27 PTS) (R. Rollins 6 AST),"[203507, 1631157]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,,,,27.0,,R. Rollins,1631157.0,6.0,,,,
402,PT05M52.00S,2026-01-01T02:36:25.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,76,75,2026-01-01T02:36:25Z,3950000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M52.00S,2026-01-01T02:39:04.1Z,3,REGULAR,substitution,out,[],203507,,,1610612764,76,75,2026-01-01T02:39:23Z,3960000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M52.00S,2026-01-01T02:39:04.1Z,3,REGULAR,substitution,in,[],1628398,,,1610612764,76,75,2026-01-01T02:39:23Z,3970000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M38.00S,2026-01-01T02:39:37.8Z,3,REGULAR,2pt,Jump Shot,[],203468,4.681340341655716,77.94117647058823,1610612764,76,75,2026-01-01T02:41:47Z,3980000,False,-140.0,-8.0,1,left,MISS C. McCollum 14' fadeaway Shot,[203468],1610612764.0,WAS,fadeaway,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,14.0,Missed,,,,,,,,,,,,,,,,,,
406,PT05M37.00S,2026-01-01T02:39:38.8Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,76,75,2026-01-01T02:41:47Z,3990000,False,,,0,,A. Sarr REBOUND (Off:4 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,405.0,9.0,5.0,4.0,,,,,,,,,,,,,,
411,PT05M36.00S,2026-01-01T02:39:42.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,5.995400788436268,50.73529411764706,1610612764,76,77,2026-01-01T02:40:31Z,3995000,False,-4.0,4.0,1,left,A. Sarr tip Layup (19 PTS),[1642259],1610612764.0,WAS,tip,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,19.0,,,,,,,,
407,PT05M28.00S,2026-01-01T02:39:46.8Z,3,REGULAR,turnover,out-of-bounds,[],1631157,,,1610612749,76,77,2026-01-01T02:39:58Z,4000000,False,,,0,,R. Rollins bad pass out-of-bounds TURNOVER (1 TO),[1631157],1610612749.0,MIL,bad pass,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,201639.0,,,,,,1.0,,,,,,,
408,PT05M28.00S,2026-01-01T02:39:52.0Z,3,REGULAR,substitution,out,[],203114,,,1610612764,76,77,2026-01-01T02:39:59Z,4010000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M28.00S,2026-01-01T02:39:52.0Z,3,REGULAR,substitution,in,[],1642267,,,1610612764,76,77,2026-01-01T02:39:59Z,4020000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M10.00S,2026-01-01T02:40:32.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203468,20.71287779237845,5.392156862745098,1610612764,76,77,2026-01-01T02:40:49Z,4040000,False,223.0,142.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
413,PT05M05.00S,2026-01-01T02:40:36.6Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,76,77,2026-01-01T02:40:36Z,4050000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,412.0,2.0,2.0,0.0,,,,,,,,,,,,,,
414,PT04M57.00S,2026-01-01T02:40:44.5Z,3,REGULAR,3pt,Jump Shot,[],1626167,66.70499342969777,28.921568627450984,1610612749,79,77,2026-01-01T02:40:52Z,4060000,False,-105.0,260.0,1,right,M. Turner 28' 3PT  (12 PTS) (K. Porter Jr. 3 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,28.1,Made,,,,,,,,,,12.0,,K. Porter Jr.,1629645.0,3.0,,,,
416,PT04M44.00S,2026-01-01T02:40:57.1Z,3,REGULAR,3pt,Jump Shot,[],1630551,29.38567674113009,74.50980392156863,1610612764,79,80,2026-01-01T02:41:18Z,4080000,False,-123.0,224.0,1,left,J. Champagnie 25' 3PT  (10 PTS) (C. McCollum 3 AST),"[1630551, 203468]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,,,,,,,10.0,,C. McCollum,203468.0,3.0,,,,
418,PT04M25.00S,2026-01-01T02:41:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,92.72339027595268,50.0,1610612749,79,80,2026-01-01T02:41:21Z,4100000,False,0.0,16.0,1,right,MISS R. Rollins driving Layup,[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
419,PT04M22.00S,2026-01-01T02:41:20.1Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,79,80,2026-01-01T02:41:21Z,4110000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:5),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,418.0,6.0,5.0,1.0,,,,,,,,,,,,,,
420,PT04M15.00S,2026-01-01T02:41:27.5Z,3,REGULAR,3pt,Jump Shot,[],1630551,16.376478318002626,94.11764705882352,1610612764,79,80,2026-01-01T02:41:33Z,4120000,False,-221.0,101.0,1,left,MISS J. Champagnie 24' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.28,Missed,,,,,,,,,,,,,,,,,,
421,PT04M11.00S,2026-01-01T02:41:31.5Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,79,80,2026-01-01T02:41:33Z,4130000,False,,,0,,R. Rollins REBOUND (Off:1 Def:4),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,420.0,5.0,4.0,1.0,,,,,,,,,,,,,,
422,PT04M04.00S,2026-01-01T02:41:38.0Z,3,REGULAR,3pt,Jump Shot,[],1629645,66.83639947437582,61.274509803921575,1610612749,79,80,2026-01-01T02:41:55Z,4140000,False,56.0,259.0,1,right,MISS K. Porter Jr. 26' 3PT,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,26.53,Missed,,,,,,,,,,,,,,,,,,
