actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
265,PT04M30.00S,2026-02-04T01:55:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,92.32917214191852,50.245098039215684,1610612749,61,40,2026-02-04T01:55:35Z,2580000,False,1.0,20.0,1,right,R. Rollins driving finger roll Layup (10 PTS),[1631157],1610612749.0,MIL,driving finger roll,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,,1.96,Made,10.0,,,,,,,,,,,
266,PT04M22.00S,2026-02-04T01:55:34.9Z,2,REGULAR,3pt,Jump Shot,[],1641824,17.95335085413929,4.6568627450980395,1610612741,61,40,2026-02-04T01:55:50Z,2590000,False,227.0,116.0,1,left,MISS M. Buzelis 25' pullup 3PT,[1641824],1610612741.0,CHI,pullup,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,25.48,Missed,,,,,,,,,,,,
267,PT04M18.00S,2026-02-04T01:55:38.9Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,61,40,2026-02-04T01:55:39Z,2600000,False,,,0,,R. Rollins REBOUND (Off:0 Def:5),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,266.0,5.0,5.0,0.0,,
268,PT04M04.00S,2026-02-04T01:55:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,88.17345597897503,45.986519607843135,1610612749,63,40,2026-02-04T01:56:03Z,2610000,False,-20.0,59.0,1,right,M. Turner 6' turnaround Jump Shot (10 PTS),[1626167],1610612749.0,MIL,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.2,Made,10.0,,,,,,,,,,,
269,PT03M47.00S,2026-02-04T01:56:09.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,5.995400788436268,95.09803921568627,1610612741,63,43,2026-02-04T01:56:14Z,2620000,False,-225.0,4.0,1,left,C. White 3PT  (5 PTS) (P. Williams 2 AST),"[1629632, 1630172]",1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,,22.55,Made,5.0,P. Williams,1630172.0,2.0,,,,,,,,
271,PT03M37.00S,2026-02-04T01:56:19.8Z,2,REGULAR,3pt,Jump Shot,[],1631157,77.7431011826544,5.88235294117647,1610612749,66,43,2026-02-04T01:56:26Z,2640000,False,-221.0,157.0,1,right,R. Rollins 27' 3PT step back (13 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,27.06,Made,13.0,,,,,,,,,,,
272,PT03M27.00S,2026-02-04T01:56:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630172,31.488173455978973,31.372549019607842,1610612741,66,46,2026-02-04T01:56:37Z,2650000,False,93.0,243.0,1,left,P. Williams 26' 3PT  (8 PTS) (Y. Kawamura 2 AST),"[1630172, 1642530]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,26.07,Made,8.0,Y. Kawamura,1642530.0,2.0,,,,,,,,
274,PT03M06.00S,2026-02-04T01:56:50.7Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612749,66,46,2026-02-04T01:56:59Z,2670000,False,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 1642530]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,2.0,,,,,,,Kawamura,1642530.0,,,,,,
275,PT03M06.00S,2026-02-04T01:56:50.7Z,2,REGULAR,steal,,[],1642530,,,1610612741,66,46,2026-02-04T01:56:53Z,2680000,False,,,0,,Y. Kawamura STEAL (1 STL),[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
276,PT03M01.00S,2026-02-04T01:56:56.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642530,23.209592641261498,6.61764705882353,1610612741,66,46,2026-02-04T01:57:21Z,2690000,False,217.0,166.0,1,left,MISS Y. Kawamura 27' running pullup 3PT,[1642530],1610612741.0,CHI,running pullup,,,Kawamura,Y. Kawamura,,,,,Above the Break 3,24+ Right Center,,,,,,,27.3,Missed,,,,,,,,,,,,
277,PT02M58.00S,2026-02-04T01:56:59.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,66,46,2026-02-04T01:57:21Z,2700000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,276.0,3.0,3.0,0.0,,
279,PT02M49.00S,2026-02-04T01:57:12.8Z,2,REGULAR,turnover,3-second-violation,[],1626167,,,1610612749,66,46,2026-02-04T01:57:45Z,2720000,False,,,0,,M. Turner 3-second-violation TURNOVER (3 TO),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,,,,3.0,,,,,,,,,,,,,,
280,PT02M49.00S,2026-02-04T01:57:39.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,66,46,2026-02-04T01:57:39Z,2730000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M49.00S,2026-02-04T01:59:01.0Z,2,REGULAR,substitution,out,[],1629599,,,1610612741,66,46,2026-02-04T02:00:10Z,2740000,False,,,0,,SUB out: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M49.00S,2026-02-04T01:59:01.0Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,66,46,2026-02-04T02:00:10Z,2750000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M49.00S,2026-02-04T01:59:01.0Z,2,REGULAR,substitution,in,[],1628398,,,1610612741,66,46,2026-02-04T02:00:10Z,2760000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M49.00S,2026-02-04T01:59:01.0Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,66,46,2026-02-04T02:00:10Z,2770000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M29.00S,2026-02-04T02:00:34.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630171,7.703679369250986,56.61764705882353,1610612741,66,46,2026-02-04T02:01:17Z,2780000,False,-33.0,20.0,1,left,MISS I. Okoro Layup,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,3.86,Missed,,,,,,,,,,,,
286,PT02M26.00S,2026-02-04T02:00:37.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,66,46,2026-02-04T02:00:43Z,2790000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,285.0,3.0,3.0,0.0,,
287,PT02M22.00S,2026-02-04T02:00:42.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,93.38042049934296,95.09803921568627,1610612749,69,46,2026-02-04T02:00:48Z,2800000,False,225.0,10.0,1,right,M. Turner 3PT running (13 PTS) (A. Jackson Jr. 1 AST),"[1626167, 1641748]",1610612749.0,MIL,running,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,,,,,22.57,Made,13.0,A. Jackson Jr.,1641748.0,1.0,,,,,,,,
289,PT02M14.00S,2026-02-04T02:00:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,10.200394218134035,47.794117647058826,1610612741,69,46,2026-02-04T02:01:37Z,2820000,False,11.0,43.0,1,left,MISS I. Okoro driving Layup - blocked,"[1630171, 1631260]",1610612741.0,CHI,driving,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.48,Missed,,,,,,,,,,,Green,1631260.0
290,PT02M14.00S,2026-02-04T02:00:52.6Z,2,REGULAR,block,,[],1631260,,,1610612741,69,46,2026-02-04T02:00:56Z,2830000,False,,,0,,A. Green BLOCK (1 BLK),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT02M13.00S,2026-02-04T02:00:53.6Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,69,46,2026-02-04T02:01:37Z,2840000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,289.0,2.0,2.0,0.0,,
292,PT02M07.00S,2026-02-04T02:00:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,92.46057818659659,49.26470588235294,1610612749,71,46,2026-02-04T02:01:09Z,2850000,False,-4.0,18.0,1,right,K. Kuzma running Layup (15 PTS) (R. Rollins 6 AST),"[1628398, 1631157]",1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,1.88,Made,15.0,R. Rollins,1631157.0,6.0,,,,,,,,
294,PT02M07.00S,2026-02-04T02:01:05.1Z,2,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612749,71,46,2026-02-04T02:01:54Z,2870000,False,,,0,,C. White shooting personal FOUL (3 PF) (Kuzma 1 FT),"[1629632, 1628398]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,203054.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
296,PT02M07.00S,2026-02-04T02:01:19.0Z,2,REGULAR,substitution,out,[],1626167,,,1610612749,71,46,2026-02-04T02:01:26Z,2890000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M07.00S,2026-02-04T02:01:19.0Z,2,REGULAR,substitution,out,[],1641748,,,1610612749,71,46,2026-02-04T02:01:26Z,2900000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M07.00S,2026-02-04T02:01:19.0Z,2,REGULAR,substitution,in,[],1630579,,,1610612749,71,46,2026-02-04T02:01:26Z,2910000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M07.00S,2026-02-04T02:01:19.0Z,2,REGULAR,substitution,in,[],1629018,,,1610612749,71,46,2026-02-04T02:01:26Z,2920000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M07.00S,2026-02-04T02:01:35.7Z,2,REGULAR,substitution,out,[],1629632,,,1610612749,71,46,2026-02-04T02:01:40Z,2930000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M07.00S,2026-02-04T02:01:35.7Z,2,REGULAR,substitution,in,[],1641824,,,1610612749,71,46,2026-02-04T02:01:40Z,2940000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M07.00S,2026-02-04T02:01:55.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628398,,,1610612749,72,46,2026-02-04T02:01:55Z,2950000,False,,,0,,K. Kuzma Free Throw 1 of 1 (16 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,
303,PT01M53.00S,2026-02-04T02:02:07.5Z,2,REGULAR,3pt,Jump Shot,[],1630245,35.43035479632063,28.676470588235293,1610612741,72,46,2026-02-04T02:02:16Z,2960000,False,107.0,281.0,1,left,MISS A. Dosunmu 30' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,30.01,Missed,,,,,,,,,,,,
304,PT01M51.00S,2026-02-04T02:02:09.5Z,2,REGULAR,rebound,offensive,[],1630172,,,1610612741,72,46,2026-02-04T02:02:52Z,2970000,False,,,0,,P. Williams REBOUND (Off:1 Def:0),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,303.0,1.0,0.0,1.0,,
305,PT01M47.00S,2026-02-04T02:02:19.1Z,2,REGULAR,foul,personal,[],1631260,,,1610612741,72,46,2026-02-04T02:02:37Z,2980000,False,,,0,,A. Green personal FOUL (2 PF),"[1631260, 1630245]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Right,2534.0,2.0,0.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,
307,PT01M39.00S,2026-02-04T02:02:41.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642530,31.750985545335087,22.794117647058822,1610612741,72,49,2026-02-04T02:02:47Z,3000000,False,136.0,246.0,1,left,Y. Kawamura 28' 3PT step back (3 PTS) (A. Dosunmu 4 AST),"[1642530, 1630245]",1610612741.0,CHI,step back,,,Kawamura,Y. Kawamura,,,,,Above the Break 3,24+ Right Center,,,,,,,28.11,Made,3.0,A. Dosunmu,1630245.0,4.0,,,,,,,,
309,PT01M16.00S,2026-02-04T02:03:04.2Z,2,REGULAR,3pt,Jump Shot,[],1629018,66.44218134034165,55.14705882352941,1610612749,72,49,2026-02-04T02:03:13Z,3020000,False,26.0,263.0,1,right,MISS G. Trent Jr. 26' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,26.42,Missed,,,,,,,,,,,,
310,PT01M16.00S,2026-02-04T02:03:04.2Z,2,REGULAR,rebound,defensive,[],1642530,,,1610612741,72,49,2026-02-04T02:03:13Z,3030000,False,,,0,,Y. Kawamura REBOUND (Off:0 Def:2),[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,309.0,2.0,2.0,0.0,,
323,PT01M11.00S,2026-02-04T02:03:16.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,5.831143232588701,50.245098039215684,1610612741,72,49,2026-02-04T02:05:03Z,3035000,False,-1.0,2.0,1,left,MISS A. Dosunmu running Layup,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,0.26,Missed,,,,,,,,,,,,
324,PT01M10.00S,2026-02-04T02:03:17.2Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612749,72,49,2026-02-04T02:05:10Z,3037500,False,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,323.0,3.0,3.0,0.0,,
326,PT01M05.00S,2026-02-04T02:03:22.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631157,93.24901445466492,48.529411764705884,1610612749,72,49,2026-02-04T02:06:38Z,3038750,False,-7.0,11.0,1,right,MISS R. Rollins running Layup,[1631157],1610612749.0,MIL,running,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,,1.33,Missed,,,,,,,,,,,,
327,PT01M04.00S,2026-02-04T02:03:23.2Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612749,72,49,2026-02-04T02:09:38Z,3039375,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,326.0,4.0,3.0,1.0,,
328,PT01M04.00S,2026-02-04T02:03:25.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,94.03745072273325,48.529411764705884,1610612749,72,49,2026-02-04T02:07:23Z,3039687,False,-7.0,4.0,1,right,MISS K. Kuzma putback Layup - blocked,"[1628398, 1641824]",1610612749.0,MIL,putback,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,0.82,Missed,,,,,,,,,,,Buzelis,1641824.0
329,PT01M04.00S,2026-02-04T02:03:25.2Z,2,REGULAR,block,,[],1641824,,,1610612749,72,49,2026-02-04T02:07:23Z,3039843,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT01M03.00S,2026-02-04T02:03:26.2Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612749,72,49,2026-02-04T02:09:24Z,3039921,False,,,0,,K. Kuzma REBOUND (Off:2 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,328.0,5.0,3.0,2.0,,
331,PT01M02.00S,2026-02-04T02:03:26.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,93.77463863337714,47.794117647058826,1610612749,72,49,2026-02-04T02:08:24Z,3039960,False,-11.0,6.0,1,right,MISS K. Kuzma putback Layup - blocked,"[1628398, 1641824]",1610612749.0,MIL,putback,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,1.25,Missed,,,,,,,,,,,Buzelis,1641824.0
381,PT01M02.00S,2026-02-04T02:03:26.7Z,2,REGULAR,block,,[],1641824,,,1610612749,72,49,2026-02-04T02:27:26Z,3039970,False,,,0,,M. Buzelis BLOCK (2 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT01M01.00S,2026-02-04T02:03:27.7Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612749,72,49,2026-02-04T02:08:24Z,3039980,False,,,0,,K. Kuzma REBOUND (Off:3 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,331.0,6.0,3.0,3.0,,
311,PT01M00.00S,2026-02-04T02:03:28.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,92.06636005256242,52.69607843137255,1610612749,74,49,2026-02-04T02:08:57Z,3040000,False,13.0,22.0,1,right,K. Kuzma tip Layup (18 PTS),[1628398],1610612749.0,MIL,tip,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,2.59,Made,18.0,,,,,,,,,,,
312,PT00M49.20S,2026-02-04T02:03:34.5Z,2,REGULAR,3pt,Jump Shot,[],1641824,7.835085413929041,96.07843137254902,1610612741,74,52,2026-02-04T02:03:48Z,3050000,False,-230.0,21.0,1,left,M. Buzelis 3PT  (12 PTS) (I. Okoro 1 AST),"[1641824, 1630171]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,,,23.14,Made,12.0,I. Okoro,1630171.0,1.0,,,,,,,,
314,PT00M31.60S,2026-02-04T02:03:54.0Z,2,REGULAR,3pt,Jump Shot,[],1631260,94.56307490144546,95.09803921568627,1610612749,77,52,2026-02-04T02:04:00Z,3070000,False,225.0,-1.0,1,right,A. Green 3PT  (12 PTS) (R. Rollins 7 AST),"[1631260, 1631157]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,,,,22.55,Made,12.0,R. Rollins,1631157.0,7.0,,,,,,,,
316,PT00M24.70S,2026-02-04T02:04:04.0Z,2,REGULAR,turnover,lost ball,[],1630172,,,1610612741,77,52,2026-02-04T02:04:09Z,3090000,False,,,0,,P. Williams lost ball TURNOVER (1 TO),"[1630172, 1628398]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,1.0,,,,,,,Kuzma,1628398.0,,,,,,
317,PT00M24.70S,2026-02-04T02:04:04.0Z,2,REGULAR,steal,,[],1628398,,,1610612749,77,52,2026-02-04T02:04:13Z,3100000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
318,PT00M03.00S,2026-02-04T02:04:27.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630579,94.43166885676742,48.28431372549019,1610612749,77,52,2026-02-04T02:11:25Z,3110000,False,-9.0,0.0,1,right,MISS J. Sims cutting Layup - blocked,"[1630579, 1630172]",1610612749.0,MIL,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,0.86,Missed,,,,,,,,,,,Williams,1630172.0
319,PT00M03.00S,2026-02-04T02:04:27.2Z,2,REGULAR,block,,[],1630172,,,1610612749,77,52,2026-02-04T02:04:30Z,3120000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT00M02.40S,2026-02-04T02:04:27.8Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,77,52,2026-02-04T02:11:25Z,3130000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,318.0,2.0,1.0,1.0,,
321,PT00M00.20S,2026-02-04T02:04:47.7Z,2,REGULAR,heave,,[],0,,,1610612741,77,52,2026-02-04T02:11:42Z,3140000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,60.06,,,,,,,,,,,,,
322,PT00M00.10S,2026-02-04T02:04:47.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,77,52,2026-02-04T02:11:42Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,321.0,,,,,
325,PT00M00.00S,2026-02-04T02:05:10.8Z,2,REGULAR,period,end,[],0,,,1610612741,77,52,2026-02-04T02:05:10Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2026-02-04T02:18:20.9Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612741,77,52,2026-02-04T02:19:39Z,3170000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-02-04T02:18:20.9Z,3,REGULAR,substitution,out,['startperiod'],1629018,,,1610612741,77,52,2026-02-04T02:19:39Z,3180000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-02-04T02:18:20.9Z,3,REGULAR,substitution,out,['startperiod'],1642530,,,1610612741,77,52,2026-02-04T02:19:39Z,3190000,False,,,0,,SUB out: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-02-04T02:18:20.9Z,3,REGULAR,substitution,out,['startperiod'],1630172,,,1610612741,77,52,2026-02-04T02:19:39Z,3200000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-02-04T02:18:20.9Z,3,REGULAR,substitution,in,['startperiod'],1629599,,,1610612741,77,52,2026-02-04T02:19:39Z,3210000,False,,,0,,SUB in: A. Coffey,[1629599],1610612749.0,MIL,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2026-02-04T02:18:20.9Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612741,77,52,2026-02-04T02:19:39Z,3220000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2026-02-04T02:18:20.9Z,3,REGULAR,substitution,in,['startperiod'],1629632,,,1610612741,77,52,2026-02-04T02:19:39Z,3230000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2026-02-04T02:18:20.9Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612741,77,52,2026-02-04T02:19:39Z,3240000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-02-04T02:19:51.3Z,3,REGULAR,period,start,[],0,,,1610612741,77,52,2026-02-04T02:19:51Z,3250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M40.00S,2026-02-04T02:20:12.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,87.20433639947439,38.970588235294116,1610612741,77,52,2026-02-04T02:22:20Z,3260000,False,-55.0,68.0,1,right,MISS M. Buzelis 8' driving finger roll Layup - blocked,"[1641824, 1626167]",1610612741.0,CHI,driving finger roll,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,8.74,Missed,,,,,,,,,,,Turner,1626167.0
343,PT11M40.00S,2026-02-04T02:20:12.1Z,3,REGULAR,block,,[],1626167,,,1610612741,77,52,2026-02-04T02:20:16Z,3270000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
344,PT11M38.00S,2026-02-04T02:20:14.1Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,77,52,2026-02-04T02:27:54Z,3280000,False,,,0,,K. Kuzma REBOUND (Off:3 Def:4),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,342.0,7.0,4.0,3.0,,
