actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
182,PT01M04.00S,2022-02-12T00:37:39.7Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,29,30,2022-02-12T01:10:00Z,1790000,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,181.0,2.0,2.0,0.0,,,,,,
183,PT00M52.70S,2022-02-12T00:37:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630547,92.69053876478318,51.96078431372549,1610612766,29,32,2022-02-12T01:11:48Z,1800000,10.0,16.0,1,right,J. Bouknight driving finger roll Layup (2 PTS) (T. Rozier 2 AST),"[1630547, 1626179]",1610612766.0,CHA,driving finger roll,,,Bouknight,J. Bouknight,,,,,,,,,1.89,Made,2.0,T. Rozier,1626179.0,2.0,,,,,,,,,,
187,PT00M31.80S,2022-02-12T00:38:06.0Z,1,REGULAR,turnover,lost ball,[],1628402,,,1610612765,29,32,2022-02-12T01:13:33Z,1830000,,,0,,F. Jackson lost ball TURNOVER (1 TO),"[1628402, 1626149]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,1.0,Harrell,1626149.0,,,,,,,,,,,,,,,,
188,PT00M31.80S,2022-02-12T00:38:06.0Z,1,REGULAR,steal,,[],1626149,,,1610612766,29,32,2022-02-12T00:38:13Z,1840000,,,0,,M. Harrell STEAL (1 STL),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
189,PT00M23.50S,2022-02-12T00:38:14.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626149,92.82194480946123,49.26470588235294,1610612766,29,34,2022-02-12T01:14:38Z,1850000,-4.0,15.0,1,right,M. Harrell running DUNK (6 PTS) (P. Washington 2 AST),"[1626149, 1629023]",1610612766.0,CHA,running,,,Harrell,M. Harrell,,,,,,,,,1.54,Made,6.0,P. Washington,1629023.0,2.0,,,,,,,,,,
190,PT00M18.60S,2022-02-12T00:38:19.2Z,1,REGULAR,3pt,Jump Shot,[],1628402,26.19908015768725,85.04901960784314,1610612765,29,34,2022-02-12T00:38:43Z,1860000,-175.0,194.0,1,left,MISS F. Jackson 26' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,26.13,Missed,,,,,,,,,,,,,,
191,PT00M18.60S,2022-02-12T00:38:19.2Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,29,34,2022-02-12T00:38:43Z,1870000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,190.0,3.0,3.0,0.0,,,,,,
193,PT00M03.20S,2022-02-12T00:38:37.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612766,29,34,2022-02-12T00:39:12Z,1890000,,,0,,H. Diallo personal FOUL (1 PF) (Rozier 2 FT),"[1628977, 1626179]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,1201.0,,,,,,,,,,,,,,1.0,0.0,Rozier,1626179.0,,
195,PT00M03.20S,2022-02-12T00:39:16.2Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,29,35,2022-02-12T00:39:16Z,1910000,,,0,,T. Rozier Free Throw 1 of 2 (5 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
196,PT00M03.20S,2022-02-12T00:39:45.8Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,29,36,2022-02-12T00:39:45Z,1920000,,,0,,T. Rozier Free Throw 2 of 2 (6 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
197,PT00M00.00S,2022-02-12T00:39:50.5Z,1,REGULAR,3pt,Jump Shot,[],1628977,44.595926412614986,23.039215686274503,1610612765,29,36,2022-02-12T01:15:22Z,1930000,135.0,367.0,1,left,MISS H. Diallo 39' pullup 3PT,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,,,,,39.07,Missed,,,,,,,,,,,,,,
198,PT00M00.00S,2022-02-12T00:39:54.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,29,36,2022-02-12T00:39:54Z,1940000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,
199,PT00M00.00S,2022-02-12T00:40:01.2Z,1,REGULAR,period,end,[],0,,,1610612765,29,36,2022-02-12T00:40:01Z,1950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2022-02-12T00:42:38.2Z,2,REGULAR,period,start,[],0,,,1610612765,29,36,2022-02-12T00:42:41Z,1960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT11M48.00S,2022-02-12T00:42:50.9Z,2,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612765,29,36,2022-02-12T00:43:19Z,1970000,,,0,,T. Rozier shooting personal FOUL (2 PF) (Bey 2 FT),"[1626179, 1630180]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,1201.0,,,,,,,,,,,,,,2.0,0.0,Bey,1630180.0,,
203,PT11M48.00S,2022-02-12T00:43:20.2Z,2,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,30,36,2022-02-12T00:43:20Z,1990000,,,0,,S. Bey Free Throw 1 of 2 (11 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
204,PT11M48.00S,2022-02-12T00:43:35.0Z,2,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,31,36,2022-02-12T00:43:35Z,2000000,,,0,,S. Bey Free Throw 2 of 2 (12 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
205,PT11M31.00S,2022-02-12T00:43:52.5Z,2,REGULAR,3pt,Jump Shot,[],1626162,67.7233902759527,76.9607843137255,1610612766,31,36,2022-02-12T00:44:01Z,2010000,135.0,251.0,1,right,MISS K. Oubre Jr. 28' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,28.48,Missed,,,,,,,,,,,,,,
206,PT11M24.00S,2022-02-12T00:43:59.5Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612766,31,36,2022-02-12T00:44:01Z,2020000,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,205.0,4.0,3.0,1.0,,,,,,
207,PT11M23.00S,2022-02-12T00:43:59.8Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,31,36,2022-02-12T00:44:04Z,2030000,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 1630180]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,2.0,Bey,1630180.0,,,,,,,,,,,,,,,,
208,PT11M23.00S,2022-02-12T00:43:59.8Z,2,REGULAR,steal,,[],1630180,,,1610612765,31,36,2022-02-12T00:44:01Z,2040000,,,0,,S. Bey STEAL (2 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
209,PT11M14.00S,2022-02-12T00:44:09.9Z,2,REGULAR,turnover,bad pass,[],1628977,,,1610612765,31,36,2022-02-12T00:44:13Z,2050000,,,0,,H. Diallo bad pass TURNOVER (1 TO),"[1628977, 1626179]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,1.0,Rozier,1626179.0,,,,,,,,,,,,,,,,
210,PT11M14.00S,2022-02-12T00:44:09.9Z,2,REGULAR,steal,,[],1626179,,,1610612766,31,36,2022-02-12T00:44:12Z,2060000,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
211,PT11M09.00S,2022-02-12T00:44:14.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630547,84.01773981603154,4.901960784313729,1610612766,31,36,2022-02-12T01:16:34Z,2070000,-225.0,98.0,1,right,MISS J. Bouknight 24' running 3PT,[1630547],1610612766.0,CHA,running,,,Bouknight,J. Bouknight,,,,,,,,,24.58,Missed,,,,,,,,,,,,,,
212,PT11M06.00S,2022-02-12T00:44:17.2Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,31,36,2022-02-12T00:44:20Z,2080000,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,
213,PT10M59.00S,2022-02-12T00:44:23.6Z,2,REGULAR,3pt,Jump Shot,[],1630180,11.48160315374507,95.58823529411765,1610612765,34,36,2022-02-12T00:44:28Z,2090000,-228.0,55.0,1,left,S. Bey 3PT  (15 PTS) (K. Olynyk 1 AST),"[1630180, 203482]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,23.45,Made,15.0,K. Olynyk,203482.0,1.0,,,,,,,,,,
215,PT10M44.00S,2022-02-12T00:44:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.24507227332458,56.86274509803921,1610612766,34,38,2022-02-12T00:44:43Z,2110000,34.0,30.0,1,right,K. Oubre Jr. driving Layup (5 PTS) (P. Washington 3 AST),"[1626162, 1629023]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,4.54,Made,5.0,P. Washington,1629023.0,3.0,,,,,,,,,,
217,PT10M32.00S,2022-02-12T00:44:51.4Z,2,REGULAR,3pt,Jump Shot,[],1628402,8.853482260183966,96.81372549019608,1610612765,34,38,2022-02-12T00:44:58Z,2130000,-234.0,31.0,1,left,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,23.61,Missed,,,,,,,,,,,,,,
218,PT10M31.00S,2022-02-12T00:44:52.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,34,38,2022-02-12T00:44:58Z,2140000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,217.0,,,,,,,,,
219,PT10M31.00S,2022-02-12T00:45:01.6Z,2,REGULAR,foul,personal,[],1626162,,,1610612765,34,38,2022-02-12T00:45:14Z,2150000,,,0,,K. Oubre Jr. loose ball personal FOUL (2 PF),"[1626162, 203482]",1610612766.0,CHA,loose ball,,,Oubre Jr.,K. Oubre Jr.,,,,,202026.0,,,,,,,,,,,,,,2.0,0.0,Olynyk,203482.0,,
221,PT10M24.00S,2022-02-12T00:45:20.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628402,9.904730617608408,50.49019607843137,1610612765,34,38,2022-02-12T00:45:25Z,2170000,-2.0,41.0,1,left,MISS F. Jackson driving Hook,[1628402],1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,,,,,4.07,Missed,,,,,,,,,,,,,,
222,PT10M20.00S,2022-02-12T00:45:24.5Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612766,34,38,2022-02-12T00:45:24Z,2180000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,221.0,3.0,2.0,1.0,,,,,,
223,PT10M17.00S,2022-02-12T00:45:27.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629023,91.50788436268068,48.529411764705884,1610612766,34,40,2022-02-12T00:45:35Z,2190000,-7.0,27.0,1,right,P. Washington running DUNK (2 PTS),[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,,,,,2.83,Made,2.0,,,,,,,,,,,,,
224,PT10M05.00S,2022-02-12T00:45:39.3Z,2,REGULAR,3pt,Jump Shot,[],1630180,31.718134034165573,63.970588235294116,1610612765,34,40,2022-02-12T00:45:43Z,2200000,-70.0,246.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,25.54,Missed,,,,,,,,,,,,,,
225,PT10M02.00S,2022-02-12T00:45:42.3Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612766,34,40,2022-02-12T00:45:43Z,2210000,,,0,,M. Harrell REBOUND (Off:1 Def:3),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,224.0,4.0,3.0,1.0,,,,,,
226,PT09M59.00S,2022-02-12T00:45:46.3Z,2,REGULAR,3pt,Jump Shot,[],1629023,71.00854139290408,82.35294117647058,1610612766,34,43,2022-02-12T01:18:07Z,2220000,162.0,220.0,1,right,P. Washington 27' 3PT running (5 PTS) (T. Rozier 3 AST),"[1629023, 1626179]",1610612766.0,CHA,running,,,Washington,P. Washington,,,,,,,,,27.31,Made,5.0,T. Rozier,1626179.0,3.0,,,,,,,,,,
228,PT09M57.00S,2022-02-12T00:45:58.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,34,43,2022-02-12T00:46:02Z,2240000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M39.00S,2022-02-12T00:49:00.4Z,2,REGULAR,turnover,traveling,[],1630180,,,1610612765,34,43,2022-02-12T00:49:08Z,2250000,,,0,,S. Bey traveling TURNOVER (3 TO),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,202026.0,3.0,,,,,,,,,,,,,,,,,,
233,PT09M22.00S,2022-02-12T00:49:26.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626149,93.2161629434954,52.94117647058824,1610612766,34,45,2022-02-12T00:49:32Z,2260000,15.0,11.0,1,right,M. Harrell alley-oop Layup (8 PTS) (T. Rozier 4 AST),"[1626149, 1626179]",1610612766.0,CHA,alley-oop,,,Harrell,M. Harrell,,,,,,,,,1.85,Made,8.0,T. Rozier,1626179.0,4.0,,,,,,,,,,
235,PT09M12.00S,2022-02-12T00:49:35.2Z,2,REGULAR,3pt,Jump Shot,[],1630180,10.298948751642584,95.34313725490196,1610612765,34,45,2022-02-12T00:49:42Z,2280000,-227.0,44.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,23.1,Missed,,,,,,,,,,,,,,
236,PT09M07.00S,2022-02-12T00:49:40.2Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,34,45,2022-02-12T00:49:42Z,2290000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,235.0,2.0,2.0,0.0,,,,,,
237,PT09M07.00S,2022-02-12T00:49:44.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,92.16491458607096,51.71568627450981,1610612766,34,47,2022-02-12T00:49:51Z,2300000,9.0,21.0,1,right,K. Oubre Jr. running Layup (7 PTS),[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,2.28,Made,7.0,,,,,,,,,,,,,
238,PT09M07.00S,2022-02-12T00:49:48.0Z,2,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612766,34,47,2022-02-12T00:49:59Z,2310000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[1630165, 1626162]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,202026.0,,,,,,,,,,,,,,2.0,0.0,Oubre Jr.,1626162.0,,
240,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,out,[],1628402,,,1610612766,34,47,2022-02-12T00:50:22Z,2330000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
241,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,out,[],1630165,,,1610612766,34,47,2022-02-12T00:50:22Z,2340000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
242,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,out,[],203482,,,1610612766,34,47,2022-02-12T00:50:22Z,2350000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
243,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,out,[],1626149,,,1610612766,34,47,2022-02-12T00:50:22Z,2360000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
244,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,out,[],1629023,,,1610612766,34,47,2022-02-12T00:50:22Z,2370000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
245,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,in,[],202709,,,1610612766,34,47,2022-02-12T00:50:22Z,2380000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
246,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,in,[],1630191,,,1610612766,34,47,2022-02-12T00:50:22Z,2390000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
247,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,in,[],1630595,,,1610612766,34,47,2022-02-12T00:50:22Z,2400000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
248,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,in,[],203486,,,1610612766,34,47,2022-02-12T00:50:22Z,2410000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
249,PT09M07.00S,2022-02-12T00:50:00.8Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,34,47,2022-02-12T00:50:22Z,2420000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
250,PT09M07.00S,2022-02-12T00:50:28.8Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1626162,,,1610612766,34,48,2022-02-12T00:50:28Z,2430000,,,0,,K. Oubre Jr. Free Throw 1 of 1 (8 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
251,PT08M55.00S,2022-02-12T00:50:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,7.933639947437584,40.68627450980392,1610612765,34,48,2022-02-12T01:19:24Z,2440000,47.0,22.0,1,left,MISS I. Stewart driving floating bank Shot,[1630191],1610612765.0,DET,driving floating bank,,,Stewart,I. Stewart,,,,,,,,,5.16,Missed,,,,,,,,,,,,,,
252,PT08M52.00S,2022-02-12T00:50:43.2Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,34,48,2022-02-12T00:50:46Z,2450000,,,0,,T. Rozier REBOUND (Off:1 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,251.0,5.0,4.0,1.0,,,,,,
253,PT08M49.00S,2022-02-12T00:50:46.8Z,2,REGULAR,3pt,Jump Shot,[],1626179,64.1754270696452,66.42156862745098,1610612766,34,48,2022-02-12T01:20:31Z,2460000,82.0,284.0,1,right,MISS T. Rozier 29' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,,,,,29.59,Missed,,,,,,,,,,,,,,
254,PT08M46.00S,2022-02-12T00:50:49.8Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,34,48,2022-02-12T00:50:52Z,2470000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,253.0,1.0,1.0,0.0,,,,,,
255,PT08M44.00S,2022-02-12T00:50:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,7.013797634691201,42.15686274509803,1610612765,36,48,2022-02-12T01:20:52Z,2480000,39.0,13.0,1,left,H. Diallo running finger roll Layup (4 PTS) (C. Joseph 1 AST),"[1628977, 202709]",1610612765.0,DET,running finger roll,,,Diallo,H. Diallo,,,,,,,,,4.14,Made,4.0,C. Joseph,202709.0,1.0,,,,,,,,,,
257,PT08M44.00S,2022-02-12T00:50:59.1Z,2,REGULAR,foul,personal,['1freethrow'],1626162,,,1610612765,36,48,2022-02-12T00:51:07Z,2500000,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (Diallo 1 FT),"[1626162, 1628977]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,202026.0,,,,,,,,,,,,,,3.0,0.0,Diallo,1628977.0,,
259,PT08M44.00S,2022-02-12T00:51:23.9Z,2,REGULAR,freethrow,1 of 1,[],1628977,,,1610612765,36,48,2022-02-12T00:51:27Z,2520000,,,0,,MISS H. Diallo Free Throw 1 of 1,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,Missed,,,,,,,,,,,,,,
260,PT08M40.00S,2022-02-12T00:51:27.9Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,36,48,2022-02-12T00:51:27Z,2530000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,259.0,3.0,3.0,0.0,,,,,,
261,PT08M26.00S,2022-02-12T00:51:39.2Z,2,REGULAR,3pt,Jump Shot,[],1626162,89.14257555847568,95.34313725490196,1610612766,36,48,2022-02-12T00:51:44Z,2540000,227.0,50.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,23.21,Missed,,,,,,,,,,,,,,
262,PT08M21.00S,2022-02-12T00:51:44.2Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,36,48,2022-02-12T01:22:17Z,2550000,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,261.0,2.0,2.0,0.0,,,,,,
263,PT08M18.00S,2022-02-12T00:51:46.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1630191,9.379106438896187,47.79411764705882,1610612765,36,48,2022-02-12T01:23:18Z,2560000,11.0,36.0,1,left,MISS I. Stewart bank Hook,[1630191],1610612765.0,DET,bank,,,Stewart,I. Stewart,,,,,,,,,3.74,Missed,,,,,,,,,,,,,,
264,PT08M16.00S,2022-02-12T00:51:48.6Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,36,48,2022-02-12T00:51:51Z,2570000,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,263.0,5.0,4.0,1.0,,,,,,
265,PT08M15.00S,2022-02-12T00:51:50.4Z,2,REGULAR,turnover,lost ball,[],203486,,,1610612766,36,48,2022-02-12T00:51:54Z,2580000,,,0,,M. Plumlee lost ball TURNOVER (1 TO),"[203486, 1628977]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,1.0,Diallo,1628977.0,,,,,,,,,,,,,,,,
266,PT08M15.00S,2022-02-12T00:51:50.4Z,2,REGULAR,steal,,[],1628977,,,1610612765,36,48,2022-02-12T00:51:53Z,2590000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
267,PT08M13.00S,2022-02-12T00:51:54.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628977,9.116294349540084,52.450980392156865,1610612765,38,48,2022-02-12T00:52:00Z,2600000,-12.0,33.0,1,left,H. Diallo DUNK (6 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,3.54,Made,6.0,,,,,,,,,,,,,
268,PT08M13.00S,2022-02-12T00:52:02.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,38,48,2022-02-12T00:52:02Z,2610000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT08M13.00S,2022-02-12T00:53:49.3Z,2,REGULAR,substitution,out,[],1630547,,,1610612766,38,48,2022-02-12T00:54:38Z,2620000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
270,PT08M13.00S,2022-02-12T00:53:49.3Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,38,48,2022-02-12T00:54:38Z,2630000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
271,PT08M13.00S,2022-02-12T00:53:49.3Z,2,REGULAR,substitution,in,[],1629023,,,1610612766,38,48,2022-02-12T00:54:38Z,2640000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
272,PT08M13.00S,2022-02-12T00:53:49.3Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,38,48,2022-02-12T00:54:38Z,2650000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
273,PT08M02.00S,2022-02-12T00:54:57.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.47897503285151,45.58823529411765,1610612766,38,50,2022-02-12T00:55:02Z,2660000,-22.0,9.0,1,right,M. Bridges alley-oop Layup (9 PTS) (L. Ball 4 AST),"[1628970, 1630163]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,,,,,2.38,Made,9.0,L. Ball,1630163.0,4.0,,,,,,,,,,
275,PT07M42.00S,2022-02-12T00:55:17.5Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,38,50,2022-02-12T00:55:21Z,2680000,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 1629023]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,3.0,Washington,1629023.0,,,,,,,,,,,,,,,,
