actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
359,PT09M48.00S,2022-03-27T20:56:47.8Z,3,REGULAR,3pt,Jump Shot,[],202692,7.802233902759525,1.470588235294116,1610612752,55,60,2022-03-27T20:56:53Z,3560000,243.0,21.0,1,left,MISS A. Burks 24' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Missed,,24.35,,,,,,,,,,,,,
360,PT09M43.00S,2022-03-27T20:56:52.8Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,55,60,2022-03-27T20:56:53Z,3570000,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,359.0,3.0,3.0,0.0,,,,
361,PT09M39.00S,2022-03-27T20:56:56.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,65.88370565045992,48.0392156862745,1610612765,55,60,2022-03-27T20:59:10Z,3580000,-10.0,268.0,1,right,MISS S. Bey 26' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,,,,,,Missed,,26.84,,,,,,,,,,,,,
362,PT09M34.00S,2022-03-27T20:57:01.7Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,55,60,2022-03-27T20:57:21Z,3590000,,,0,,A. Burks REBOUND (Off:1 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,361.0,4.0,3.0,1.0,,,,
363,PT09M32.00S,2022-03-27T20:57:05.4Z,3,REGULAR,foul,personal,['2freethrow'],202709,,,1610612752,55,60,2022-03-27T20:57:19Z,3600000,,,0,,C. Joseph shooting personal FOUL (3 PF) (Burks 2 FT),"[202709, 202692]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,200832.0,3.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,,
365,PT09M32.00S,2022-03-27T20:57:35.3Z,3,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,55,60,2022-03-27T20:57:35Z,3620000,,,0,,MISS A. Burks Free Throw 1 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Missed,,,,,,,,,,,,,,,
366,PT09M32.00S,2022-03-27T20:57:35.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,55,60,2022-03-27T20:57:35Z,3630000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,
367,PT09M32.00S,2022-03-27T20:57:47.9Z,3,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,55,61,2022-03-27T20:57:47Z,3640000,,,0,,A. Burks Free Throw 2 of 2 (10 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
368,PT09M12.00S,2022-03-27T20:58:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,92.0335085413929,40.19607843137255,1610612765,57,61,2022-03-27T20:58:15Z,3650000,-49.0,22.0,1,right,M. Bagley III driving Layup (19 PTS),[1628963],1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,,,,,,Made,19.0,5.39,,,,,,,,,,,,,
370,PT08M50.00S,2022-03-27T20:58:31.8Z,3,REGULAR,3pt,Jump Shot,[],203095,33.952036793692514,57.35294117647059,1610612752,57,61,2022-03-27T20:58:40Z,3670000,-37.0,267.0,1,left,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Missed,,26.91,,,,,,,,,,,,,
371,PT08M45.00S,2022-03-27T20:58:36.8Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,57,61,2022-03-27T20:58:40Z,3680000,,,0,,C. Joseph REBOUND (Off:0 Def:4),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,370.0,4.0,4.0,0.0,,,,
372,PT08M43.00S,2022-03-27T20:58:38.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630191,93.47897503285151,54.65686274509804,1610612765,59,61,2022-03-27T21:01:06Z,3690000,23.0,9.0,1,right,I. Stewart running alley-oop Layup (7 PTS) (S. Bey 2 AST),"[1630191, 1630180]",1610612765.0,DET,running alley-oop,,,Stewart,I. Stewart,,,,,,,,,,Made,7.0,2.49,S. Bey,1630180.0,2.0,,,,,,,,,,
374,PT08M43.00S,2022-03-27T20:58:45.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,59,61,2022-03-27T20:58:45Z,3710000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M29.00S,2022-03-27T21:01:47.0Z,3,REGULAR,3pt,Jump Shot,[],203095,5.568331143232584,96.81372549019608,1610612752,59,64,2022-03-27T21:01:52Z,3720000,-234.0,0.0,1,left,E. Fournier 3PT  (8 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Made,8.0,23.41,J. Randle,203944.0,2.0,,,,,,,,,,
377,PT08M06.00S,2022-03-27T21:02:09.4Z,3,REGULAR,2pt,Jump Shot,[],202709,75.34494086727989,41.666666666666664,1610612765,59,64,2022-03-27T21:02:15Z,3740000,-42.0,179.0,1,right,MISS C. Joseph 18' pullup Shot,[202709],1610612765.0,DET,pullup,,,Joseph,C. Joseph,,,,,,,,,,Missed,,18.41,,,,,,,,,,,,,
378,PT08M06.00S,2022-03-27T21:02:09.4Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,59,64,2022-03-27T21:02:15Z,3750000,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,377.0,5.0,3.0,2.0,,,,
379,PT08M00.00S,2022-03-27T21:02:16.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202709,91.50788436268068,57.59803921568628,1610612765,61,64,2022-03-27T21:02:22Z,3760000,38.0,27.0,1,right,C. Joseph driving Layup (7 PTS) (I. Stewart 3 AST),"[202709, 1630191]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,,,,,,Made,7.0,4.68,I. Stewart,1630191.0,3.0,,,,,,,,,,
381,PT07M39.00S,2022-03-27T21:02:37.1Z,3,REGULAR,3pt,Jump Shot,[],203095,5.568331143232584,6.127450980392155,1610612752,61,67,2022-03-27T21:02:43Z,3780000,219.0,0.0,1,left,E. Fournier 3PT  (11 PTS) (J. Randle 3 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Made,11.0,21.94,J. Randle,203944.0,3.0,,,,,,,,,,
383,PT07M14.00S,2022-03-27T21:03:01.9Z,3,REGULAR,3pt,Jump Shot,[],1630595,65.48948751642575,63.23529411764706,1610612765,61,67,2022-03-27T21:03:24Z,3800000,66.0,272.0,1,right,MISS C. Cunningham 27' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,27.98,,,,,,,,,,,,,
384,PT07M11.00S,2022-03-27T21:03:04.9Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,61,67,2022-03-27T21:03:07Z,3810000,,,0,,R. Barrett REBOUND (Off:2 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,383.0,6.0,4.0,2.0,,,,
385,PT07M03.00S,2022-03-27T21:03:13.0Z,3,REGULAR,3pt,Jump Shot,[],203944,27.644546649145866,81.86274509803921,1610612752,61,67,2022-03-27T21:03:17Z,3820000,-159.0,207.0,1,left,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,26.15,,,,,,,,,,,,,
386,PT06M59.00S,2022-03-27T21:03:17.0Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,61,67,2022-03-27T21:03:17Z,3830000,,,0,,C. Joseph REBOUND (Off:0 Def:5),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,385.0,5.0,5.0,0.0,,,,
387,PT06M58.00S,2022-03-27T21:03:20.7Z,3,REGULAR,foul,personal,['2freethrow'],203095,,,1610612765,61,67,2022-03-27T21:03:34Z,3840000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Joseph 2 FT),"[203095, 202709]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,1627961.0,3.0,0.0,Joseph,202709.0,,,,,,,,,,,,,,,,
389,PT06M58.00S,2022-03-27T21:03:48.2Z,3,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,62,67,2022-03-27T21:03:48Z,3860000,,,0,,C. Joseph Free Throw 1 of 2 (8 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
390,PT06M58.00S,2022-03-27T21:04:02.5Z,3,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,63,67,2022-03-27T21:04:02Z,3870000,,,0,,C. Joseph Free Throw 2 of 2 (9 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
391,PT06M39.00S,2022-03-27T21:04:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,9.510512483574246,54.411764705882355,1610612752,63,67,2022-03-27T21:04:28Z,3880000,-22.0,37.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,,,Missed,,4.3,,,,,,,,,,,,,
392,PT06M36.00S,2022-03-27T21:04:26.4Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,63,67,2022-03-27T21:04:28Z,3890000,,,0,,C. Joseph REBOUND (Off:0 Def:6),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,391.0,6.0,6.0,0.0,,,,
393,PT06M20.00S,2022-03-27T21:04:43.9Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612765,63,67,2022-03-27T21:04:54Z,3900000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Bey 2 FT),"[1629011, 1630180]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,1627529.0,3.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,,
395,PT06M20.00S,2022-03-27T21:05:10.7Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,64,67,2022-03-27T21:05:10Z,3920000,,,0,,S. Bey Free Throw 1 of 2 (11 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
396,PT06M20.00S,2022-03-27T21:05:11.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612765,64,67,2022-03-27T21:05:15Z,3930000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M20.00S,2022-03-27T21:05:11.5Z,3,REGULAR,substitution,in,[],1630579,,,1610612765,64,67,2022-03-27T21:05:15Z,3940000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M20.00S,2022-03-27T21:05:26.4Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,65,67,2022-03-27T21:05:26Z,3950000,,,0,,S. Bey Free Throw 2 of 2 (12 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
399,PT06M03.00S,2022-03-27T21:05:45.4Z,3,REGULAR,3pt,Jump Shot,[],202692,32.24375821287779,61.51960784313725,1610612752,65,70,2022-03-27T21:05:50Z,3960000,-58.0,251.0,1,left,A. Burks 25' 3PT  (13 PTS) (E. Fournier 4 AST),"[202692, 203095]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,Made,13.0,25.71,E. Fournier,203095.0,4.0,,,,,,,,,,
401,PT05M38.00S,2022-03-27T21:06:09.7Z,3,REGULAR,3pt,Jump Shot,[],1630191,76.39618922470433,89.4607843137255,1610612765,68,70,2022-03-27T21:06:15Z,3980000,197.0,169.0,1,right,I. Stewart 26' 3PT  (10 PTS) (C. Joseph 4 AST),"[1630191, 202709]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Made,10.0,26.0,C. Joseph,202709.0,4.0,,,,,,,,,,
403,PT05M20.00S,2022-03-27T21:06:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,10.167542706964511,44.85294117647059,1610612752,68,70,2022-03-27T21:19:31Z,4000000,26.0,43.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,,,,Missed,,5.02,,,,,,,,,,,,,
404,PT05M19.00S,2022-03-27T21:06:31.8Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,68,70,2022-03-27T21:19:31Z,4010000,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,403.0,6.0,4.0,2.0,,,,
488,PT05M18.00S,2022-03-27T21:06:36.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,7.408015768725363,50.49019607843137,1610612752,68,70,2022-03-27T21:20:06Z,4015000,-2.0,17.0,1,left,MISS J. Randle Layup - blocked,"[203944, 1630595]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,1.73,,,,Cunningham,1630595.0,,,,,,,,
489,PT05M18.00S,2022-03-27T21:06:36.3Z,3,REGULAR,block,,[],1630595,,,1610612752,68,70,2022-03-27T21:20:06Z,4017500,,,0,,C. Cunningham BLOCK (2 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT05M17.00S,2022-03-27T21:06:37.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,68,70,2022-03-27T21:20:06Z,4018750,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,488.0,,,,,,,
405,PT05M17.00S,2022-03-27T21:06:41.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,68,70,2022-03-27T21:06:41Z,4020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M12.00S,2022-03-27T21:06:59.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203095,20.02299605781866,93.87254901960785,1610612752,68,70,2022-03-27T21:20:06Z,4030000,-219.0,136.0,1,left,MISS E. Fournier 25' fadeaway 3PT,[203095],1610612752.0,NYK,fadeaway,,,Fournier,E. Fournier,,,,,,,,,,Missed,,25.8,,,,,,,,,,,,,
407,PT05M11.00S,2022-03-27T21:07:00.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,68,70,2022-03-27T21:07:18Z,4040000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,406.0,,,,,,,
408,PT05M11.00S,2022-03-27T21:07:04.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,68,70,2022-03-27T21:07:23Z,4050000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,,,,
409,PT04M58.00S,2022-03-27T21:07:23.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,90.71944809461235,55.63725490196079,1610612765,68,70,2022-03-27T21:07:27Z,4060000,28.0,35.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,4.47,,,,,,,,,,,,,
410,PT04M54.00S,2022-03-27T21:07:27.0Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,68,70,2022-03-27T21:07:27Z,4070000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,409.0,2.0,2.0,0.0,,,,
411,PT04M50.00S,2022-03-27T21:07:31.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,8.590670170827863,54.411764705882355,1610612752,68,72,2022-03-27T21:07:52Z,4080000,-22.0,28.0,1,left,J. Sims cutting DUNK (2 PTS) (A. Burks 1 AST),"[1630579, 202692]",1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,,,,,,Made,2.0,3.59,A. Burks,202692.0,1.0,,,,,,,,,,
413,PT04M35.00S,2022-03-27T21:08:48.9Z,3,REGULAR,jumpball,recovered,[],1630191,,,1610612765,68,72,2022-03-27T21:10:11Z,4100000,,,0,,Jump Ball M. Bagley III vs. J. Sims: Tip to I. Stewart,"[1630191, 1628963, 1630579]",1610612765.0,DET,outofbounds,I. Stewart,1630191.0,Stewart,I. Stewart,Bagley III,1628963.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,
433,PT04M35.00S,2022-03-27T21:08:50.5Z,3,REGULAR,substitution,out,[],1629628,,,1610612765,68,72,2022-03-27T21:10:28Z,4122500,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M35.00S,2022-03-27T21:08:50.5Z,3,REGULAR,substitution,in,[],1630193,,,1610612765,68,72,2022-03-27T21:10:28Z,4124687,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M22.00S,2022-03-27T21:08:59.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,87.69710906701708,40.931372549019606,1610612765,68,72,2022-03-27T21:09:08Z,4150000,-45.0,63.0,1,right,MISS C. Cunningham 7' turnaround Shot,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,7.77,,,,,,,,,,,,,
419,PT04M17.00S,2022-03-27T21:09:02.7Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,68,72,2022-03-27T21:09:02Z,4160000,,,0,,J. Sims REBOUND (Off:1 Def:6),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,418.0,7.0,6.0,1.0,,,,
420,PT04M01.00S,2022-03-27T21:09:22.3Z,3,REGULAR,turnover,traveling,[],203095,,,1610612752,68,72,2022-03-27T21:09:29Z,4170000,,,0,,E. Fournier traveling TURNOVER (2 TO),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,1627961.0,,,,,,,,,,,,,,,,,2.0,,,
421,PT04M01.00S,2022-03-27T21:09:29.4Z,3,REGULAR,substitution,out,[],202709,,,1610612765,68,72,2022-03-27T21:09:37Z,4180000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M01.00S,2022-03-27T21:09:29.4Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,68,72,2022-03-27T21:09:37Z,4190000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M01.00S,2022-03-27T21:09:29.4Z,3,REGULAR,substitution,in,[],203482,,,1610612765,68,72,2022-03-27T21:09:37Z,4200000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M01.00S,2022-03-27T21:09:29.4Z,3,REGULAR,substitution,in,[],1630165,,,1610612765,68,72,2022-03-27T21:09:37Z,4210000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M42.00S,2022-03-27T21:09:59.7Z,3,REGULAR,turnover,bad pass,[],1628963,,,1610612765,68,72,2022-03-27T21:10:32Z,4220000,,,0,,M. Bagley III bad pass TURNOVER (1 TO),"[1628963, 203944]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,1.0,Randle,203944.0,
426,PT03M42.00S,2022-03-27T21:09:59.7Z,3,REGULAR,steal,,[],203944,,,1610612752,68,72,2022-03-27T21:10:02Z,4230000,,,0,,J. Randle STEAL (2 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M35.00S,2022-03-27T21:10:06.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,4.911300919842304,95.58823529411765,1610612752,68,72,2022-03-27T21:10:36Z,4240000,-228.0,-6.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,Missed,,22.8,,,,,,,,,,,,,
428,PT03M32.00S,2022-03-27T21:10:09.6Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,68,72,2022-03-27T21:10:09Z,4250000,,,0,,M. Bagley III REBOUND (Off:2 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,427.0,6.0,4.0,2.0,,,,
431,PT03M21.00S,2022-03-27T21:10:20.5Z,3,REGULAR,turnover,bad pass,[],1630180,,,1610612765,68,72,2022-03-27T21:10:41Z,4260000,,,0,,S. Bey bad pass TURNOVER (2 TO),"[1630180, 1630579]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,2.0,Sims,1630579.0,
432,PT03M21.00S,2022-03-27T21:10:20.5Z,3,REGULAR,steal,,[],1630579,,,1610612752,68,72,2022-03-27T21:10:22Z,4270000,,,0,,J. Sims STEAL (1 STL),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M17.00S,2022-03-27T21:10:27.7Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612752,68,72,2022-03-27T21:10:52Z,4280000,,,0,,K. Hayes shooting personal FOUL (4 PF) (Randle 2 FT),"[1630165, 203944]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,200832.0,4.0,1.0,Randle,203944.0,,,,,,,,,,,,,,,,
439,PT03M17.00S,2022-03-27T21:10:59.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,68,72,2022-03-27T21:10:59Z,4300000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Missed,,,,,,,,,,,,,,,
440,PT03M17.00S,2022-03-27T21:10:59.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,68,72,2022-03-27T21:10:59Z,4310000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,439.0,,,,,,,
441,PT03M17.00S,2022-03-27T21:11:02.2Z,3,REGULAR,substitution,out,[],1630595,,,1610612752,68,72,2022-03-27T21:11:27Z,4320000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M17.00S,2022-03-27T21:11:02.2Z,3,REGULAR,substitution,out,[],1630180,,,1610612752,68,72,2022-03-27T21:11:27Z,4330000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M17.00S,2022-03-27T21:11:02.2Z,3,REGULAR,substitution,out,[],203095,,,1610612752,68,72,2022-03-27T21:11:27Z,4340000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M17.00S,2022-03-27T21:11:02.2Z,3,REGULAR,substitution,in,[],1628402,,,1610612752,68,72,2022-03-27T21:11:27Z,4350000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M17.00S,2022-03-27T21:11:02.2Z,3,REGULAR,substitution,in,[],1630296,,,1610612752,68,72,2022-03-27T21:11:27Z,4360000,,,0,,SUB in: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M17.00S,2022-03-27T21:11:02.2Z,3,REGULAR,substitution,in,[],1630540,,,1610612752,68,72,2022-03-27T21:11:27Z,4370000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M17.00S,2022-03-27T21:11:29.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,68,73,2022-03-27T21:11:29Z,4380000,,,0,,J. Randle Free Throw 2 of 2 (13 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
448,PT02M58.00S,2022-03-27T21:11:47.6Z,3,REGULAR,3pt,Jump Shot,[],203482,78.10446780551905,91.17647058823529,1610612765,68,73,2022-03-27T21:14:32Z,4390000,206.0,153.0,1,right,MISS K. Olynyk 25' pullup 3PT,[203482],1610612765.0,DET,pullup,,,Olynyk,K. Olynyk,,,,,,,,,,Missed,,25.67,,,,,,,,,,,,,
449,PT02M52.00S,2022-03-27T21:11:53.6Z,3,REGULAR,rebound,offensive,[],1630165,,,1610612765,68,73,2022-03-27T21:11:54Z,4400000,,,0,,K. Hayes REBOUND (Off:1 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,448.0,5.0,4.0,1.0,,,,
450,PT02M45.00S,2022-03-27T21:12:01.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628402,78.49868593955321,11.029411764705884,1610612765,71,73,2022-03-27T21:15:07Z,4410000,-195.0,150.0,1,right,F. Jackson 24' 3PT pullup (5 PTS) (K. Hayes 2 AST),"[1628402, 1630165]",1610612765.0,DET,pullup,,,Jackson,F. Jackson,,,,,,,,,,Made,5.0,24.57,K. Hayes,1630165.0,2.0,,,,,,,,,,
452,PT02M25.00S,2022-03-27T21:12:19.8Z,3,REGULAR,turnover,bad pass,[],1630579,,,1610612752,71,73,2022-03-27T21:12:23Z,4430000,,,0,,J. Sims bad pass TURNOVER (1 TO),"[1630579, 1630296]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,1.0,Key,1630296.0,
