actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
269,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,in,[],1630314,,,1610612757,34,49,2022-03-22T00:04:58Z,2670000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,in,[],1626159,,,1610612757,34,49,2022-03-22T00:04:58Z,2680000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M12.00S,2022-03-22T00:02:16.5Z,2,REGULAR,substitution,in,[],1630570,,,1610612757,34,49,2022-03-22T00:04:58Z,2690000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M01.00S,2022-03-22T00:05:18.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630570,88.74835742444152,56.127450980392155,1610612757,34,49,2022-03-22T00:05:24Z,2700000,31.0,53.0,1,right,MISS T. Watford 6' Hook - blocked,"[1630570, 1630191]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,6.15,Missed,,,,,,,,,,,Stewart,1630191.0,,,,
273,PT06M01.00S,2022-03-22T00:05:18.6Z,2,REGULAR,block,,[],1630191,,,1610612757,34,49,2022-03-22T00:05:21Z,2710000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M58.00S,2022-03-22T00:05:21.6Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,34,49,2022-03-22T00:05:24Z,2720000,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,272.0,6.0,4.0,2.0,,,,,,,,,,,
275,PT05M49.00S,2022-03-22T00:05:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.853482260183966,43.13725490196079,1610612765,34,49,2022-03-22T00:05:36Z,2730000,34.0,31.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,,,,4.6,Missed,,,,,,,,,,,,,,,,
276,PT05M44.00S,2022-03-22T00:05:35.1Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,34,49,2022-03-22T00:05:36Z,2740000,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,275.0,7.0,4.0,3.0,,,,,,,,,,,
277,PT05M44.00S,2022-03-22T00:05:35.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,5.590000152587891,50.0,1610612765,34,49,2022-03-22T00:05:35Z,2750000,0.0,0.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
278,PT05M43.00S,2022-03-22T00:05:36.4Z,2,REGULAR,rebound,defensive,[],203463,,,1610612757,34,49,2022-03-22T00:05:36Z,2760000,,,0,,B. McLemore REBOUND (Off:0 Def:3),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,277.0,3.0,3.0,0.0,,,,,,,,,,,
279,PT05M39.00S,2022-03-22T00:05:41.0Z,2,REGULAR,2pt,Jump Shot,[],1630190,90.98226018396846,69.6078431372549,1610612757,34,51,2022-03-22T00:07:26Z,2770000,98.0,32.0,1,right,E. Hughes 10' driving floating Jump Shot (2 PTS),[1630190],1610612757.0,POR,driving floating,,,Hughes,E. Hughes,,,,,,,,10.32,Made,2.0,,,,,,,,,,,,,,,
280,PT05M27.00S,2022-03-22T00:05:52.3Z,2,REGULAR,3pt,Jump Shot,[],1630180,5.962549277266746,4.656862745098039,1610612765,37,51,2022-03-22T00:05:57Z,2780000,227.0,4.0,1,left,S. Bey 3PT  (10 PTS) (C. Cunningham 3 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,22.67,Made,10.0,,,,,,,,,,,,C. Cunningham,1630595.0,3.0,
282,PT05M08.00S,2022-03-22T00:06:20.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,37,51,2022-03-22T00:06:20Z,2800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M02.00S,2022-03-22T00:06:33.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203463,90.71944809461235,43.627450980392155,1610612757,37,51,2022-03-22T00:06:40Z,2810000,-32.0,35.0,1,right,MISS B. McLemore driving floating Shot,[203463],1610612757.0,POR,driving floating,,,McLemore,B. McLemore,,,,,,,,4.71,Missed,,,,,,,,,,,,,,,,
284,PT05M00.00S,2022-03-22T00:06:35.7Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,37,51,2022-03-22T00:06:40Z,2820000,,,0,,I. Stewart REBOUND (Off:3 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,283.0,8.0,5.0,3.0,,,,,,,,,,,
285,PT04M52.00S,2022-03-22T00:06:44.5Z,2,REGULAR,3pt,Jump Shot,[],1630165,10.561760840998687,94.6078431372549,1610612765,37,51,2022-03-22T00:06:49Z,2830000,-223.0,47.0,1,left,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,22.79,Missed,,,,,,,,,,,,,,,,
286,PT04M48.00S,2022-03-22T00:06:48.5Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,37,51,2022-03-22T00:06:49Z,2840000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,,
287,PT04M44.00S,2022-03-22T00:06:54.1Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612757,37,51,2022-03-22T00:07:10Z,2850000,,,0,,I. Stewart shooting personal FOUL (1 PF) (Watford 2 FT),"[1630191, 1630570]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,,,,,204059.0,1.0,0.0,Watford,1630570.0,,,,,,
289,PT04M44.00S,2022-03-22T00:07:21.6Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,37,52,2022-03-22T00:07:21Z,2870000,,,0,,T. Watford Free Throw 1 of 2 (3 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
290,PT04M44.00S,2022-03-22T00:07:32.8Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,37,53,2022-03-22T00:07:32Z,2880000,,,0,,T. Watford Free Throw 2 of 2 (4 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
291,PT04M44.00S,2022-03-22T00:07:43.5Z,2,REGULAR,foul,personal,['1freethrow'],203463,,,1610612765,37,53,2022-03-22T00:10:43Z,2890000,,,0,,B. McLemore away-from-play personal FOUL (2 PF) (Hayes 1 FT),"[203463, 1630165]",1610612757.0,POR,away-from-play,,,McLemore,B. McLemore,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Hayes,1630165.0,,,,,,
297,PT04M44.00S,2022-03-22T00:08:06.3Z,2,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,38,53,2022-03-22T00:10:32Z,2905000,,,0,,C. Cunningham away-from-play Free Throw 1 of 1 (12 PTS),[1630595],1610612765.0,DET,away-from-play,,,Cunningham,C. Cunningham,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
293,PT04M34.00S,2022-03-22T00:08:29.2Z,2,REGULAR,3pt,Jump Shot,[],1630595,24.885019710906704,88.48039215686275,1610612765,38,53,2022-03-22T00:10:15Z,2910000,-192.0,181.0,1,left,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,26.44,Missed,,,,,,,,,,,,,,,,
294,PT04M34.00S,2022-03-22T00:08:34.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,38,53,2022-03-22T00:08:33Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,
295,PT04M34.00S,2022-03-22T00:08:37.4Z,2,REGULAR,foul,personal,[],1630570,,,1610612765,38,53,2022-03-22T00:08:42Z,2930000,,,0,,T. Watford personal FOUL (1 PF),"[1630570, 1630191]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,204059.0,1.0,0.0,Stewart,1630191.0,,,,,,
298,PT04M22.00S,2022-03-22T00:09:13.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,38,53,2022-03-22T00:09:13Z,2950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M19.00S,2022-03-22T00:09:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,8.065045992115643,44.607843137254896,1610612765,40,53,2022-03-22T00:10:18Z,2960000,27.0,23.0,1,left,C. Cunningham Layup (14 PTS) (K. Hayes 3 AST),"[1630595, 1630165]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,3.57,Made,14.0,,,,,,,,,,,,K. Hayes,1630165.0,3.0,
301,PT04M06.00S,2022-03-22T00:09:42.2Z,2,REGULAR,3pt,Jump Shot,[],1626159,88.61695137976346,96.32352941176471,1610612757,40,53,2022-03-22T00:10:20Z,2980000,232.0,55.0,1,right,MISS J. Winslow 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,23.79,Missed,,,,,,,,,,,,,,,,
302,PT04M06.00S,2022-03-22T00:09:42.2Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,40,53,2022-03-22T00:10:20Z,2990000,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,301.0,4.0,3.0,1.0,,,,,,,,,,,
303,PT03M47.00S,2022-03-22T00:10:00.9Z,2,REGULAR,3pt,Jump Shot,[],1630180,8.459264126149804,96.56862745098039,1610612765,40,53,2022-03-22T00:10:23Z,3000000,-233.0,27.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,23.44,Missed,,,,,,,,,,,,,,,,
304,PT03M43.00S,2022-03-22T00:10:04.9Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,40,53,2022-03-22T00:10:23Z,3010000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,303.0,1.0,1.0,0.0,,,,,,,,,,,
305,PT03M38.00S,2022-03-22T00:10:10.1Z,2,REGULAR,3pt,Jump Shot,[],203463,65.88370565045992,32.59803921568627,1610612757,40,56,2022-03-22T00:10:29Z,3020000,-87.0,268.0,1,right,B. McLemore 28' 3PT  (16 PTS) (J. Winslow 2 AST),"[203463, 1626159]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,28.2,Made,16.0,,,,,,,,,,,,J. Winslow,1626159.0,2.0,
307,PT03M24.00S,2022-03-22T00:10:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.013797634691201,42.15686274509803,1610612765,42,56,2022-03-22T00:10:33Z,3040000,39.0,13.0,1,left,C. Cunningham cutting Layup (16 PTS) (K. Hayes 4 AST),"[1630595, 1630165]",1610612765.0,DET,cutting,,,Cunningham,C. Cunningham,,,,,,,,4.14,Made,16.0,,,,,,,,,,,,K. Hayes,1630165.0,4.0,
309,PT03M11.00S,2022-03-22T00:10:37.4Z,2,REGULAR,3pt,Jump Shot,[],203463,91.90210249671485,95.58823529411765,1610612757,42,56,2022-03-22T00:10:52Z,3060000,228.0,24.0,1,right,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,22.91,Missed,,,,,,,,,,,,,,,,
310,PT03M07.00S,2022-03-22T00:10:41.3Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,42,56,2022-03-22T00:10:41Z,3070000,,,0,,I. Stewart REBOUND (Off:3 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,309.0,9.0,6.0,3.0,,,,,,,,,,,
311,PT02M53.00S,2022-03-22T00:10:55.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,11.087385019710908,44.11764705882353,1610612765,42,56,2022-03-22T00:13:42Z,3080000,29.0,52.0,1,left,MISS K. Hayes driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,,,,5.95,Missed,,,,,,,,,,,,,,,,
312,PT02M48.00S,2022-03-22T00:11:00.8Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612765,42,56,2022-03-22T00:13:42Z,3090000,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,311.0,3.0,2.0,1.0,,,,,,,,,,,
313,PT02M48.00S,2022-03-22T00:11:00.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,5.590000152587891,50.0,1610612765,44,56,2022-03-22T00:11:00Z,3100000,0.0,0.0,1,left,M. Bagley III tip Layup (6 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,
314,PT02M38.00S,2022-03-22T00:11:10.0Z,2,REGULAR,turnover,bad pass,[],1630314,,,1610612757,44,56,2022-03-22T00:11:13Z,3110000,,,0,,B. Williams bad pass TURNOVER (2 TO),"[1630314, 1630595]",1610612757.0,POR,,,,Williams,B. Williams,,,,,2.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,,,
315,PT02M38.00S,2022-03-22T00:11:10.0Z,2,REGULAR,steal,,[],1630595,,,1610612765,44,56,2022-03-22T00:11:12Z,3120000,,,0,,C. Cunningham STEAL (2 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M32.00S,2022-03-22T00:11:19.9Z,2,REGULAR,foul,personal,['2freethrow'],1630190,,,1610612765,44,56,2022-03-22T00:11:40Z,3130000,,,0,,E. Hughes shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1630190, 1630595]",1610612757.0,POR,shooting,,,Hughes,E. Hughes,,,,,,,,,,,,,,,201638.0,1.0,0.0,Cunningham,1630595.0,,,,,,
318,PT02M32.00S,2022-03-22T00:11:46.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630595,,,1610612765,45,56,2022-03-22T00:11:46Z,3150000,,,0,,C. Cunningham Free Throw 1 of 2 (17 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
319,PT02M32.00S,2022-03-22T00:11:47.5Z,2,REGULAR,substitution,out,[],203463,,,1610612765,45,56,2022-03-22T00:11:53Z,3160000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M32.00S,2022-03-22T00:11:47.5Z,2,REGULAR,substitution,in,[],1627739,,,1610612765,45,56,2022-03-22T00:11:53Z,3170000,,,0,,SUB in: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M32.00S,2022-03-22T00:12:06.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630595,,,1610612765,46,56,2022-03-22T00:12:06Z,3180000,,,0,,C. Cunningham Free Throw 2 of 2 (18 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
322,PT02M10.00S,2022-03-22T00:12:29.8Z,2,REGULAR,3pt,Jump Shot,[],1630190,68.11760840998686,32.1078431372549,1610612757,46,59,2022-03-22T00:12:35Z,3190000,-89.0,247.0,1,right,E. Hughes 26' 3PT  (5 PTS) (T. Watford 2 AST),"[1630190, 1630570]",1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,26.29,Made,5.0,,,,,,,,,,,,T. Watford,1630570.0,2.0,
324,PT01M52.00S,2022-03-22T00:12:51.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612765,46,59,2022-03-22T00:13:03Z,3210000,,,0,,T. Watford personal FOUL (2 PF) (Stewart 2 FT),"[1630570, 1630191]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Stewart,1630191.0,,,,,,
326,PT01M52.00S,2022-03-22T00:13:19.0Z,2,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,47,59,2022-03-22T00:13:19Z,3230000,,,0,,I. Stewart Free Throw 1 of 2 (3 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
327,PT01M52.00S,2022-03-22T00:13:29.6Z,2,REGULAR,substitution,out,[],1630595,,,1610612765,47,59,2022-03-22T00:13:33Z,3240000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M52.00S,2022-03-22T00:13:29.6Z,2,REGULAR,substitution,in,[],1630240,,,1610612765,47,59,2022-03-22T00:13:33Z,3250000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M52.00S,2022-03-22T00:13:45.2Z,2,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,48,59,2022-03-22T00:13:45Z,3260000,,,0,,I. Stewart Free Throw 2 of 2 (4 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
330,PT01M41.00S,2022-03-22T00:13:57.0Z,2,REGULAR,3pt,Jump Shot,[],1630190,91.11366622864652,3.1862745098039227,1610612757,48,59,2022-03-22T00:14:02Z,3270000,-234.0,31.0,1,right,MISS E. Hughes 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,23.61,Missed,,,,,,,,,,,,,,,,
331,PT01M36.00S,2022-03-22T00:14:02.0Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612765,48,59,2022-03-22T00:14:02Z,3280000,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,330.0,4.0,3.0,1.0,,,,,,,,,,,
332,PT01M24.00S,2022-03-22T00:14:13.3Z,2,REGULAR,3pt,Jump Shot,[],1628963,33.163600525624176,39.4607843137255,1610612765,48,59,2022-03-22T00:14:22Z,3290000,53.0,259.0,1,left,MISS M. Bagley III 26' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,26.45,Missed,,,,,,,,,,,,,,,,
333,PT01M19.00S,2022-03-22T00:14:18.3Z,2,REGULAR,rebound,defensive,[],1630190,,,1610612757,48,59,2022-03-22T00:14:22Z,3300000,,,0,,E. Hughes REBOUND (Off:0 Def:1),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,332.0,1.0,1.0,0.0,,,,,,,,,,,
334,PT01M16.00S,2022-03-22T00:14:22.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630570,91.77069645203679,55.63725490196079,1610612757,48,61,2022-03-22T00:16:17Z,3310000,28.0,25.0,1,right,T. Watford cutting Layup (6 PTS) (K. Dunn 5 AST),"[1630570, 1627739]",1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,,,,3.76,Made,6.0,,,,,,,,,,,,K. Dunn,1627739.0,5.0,
336,PT01M01.00S,2022-03-22T00:14:37.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,7.539421813403408,46.32352941176471,1610612765,50,61,2022-03-22T00:14:47Z,3330000,18.0,18.0,1,left,I. Stewart DUNK (6 PTS) (S. Lee 2 AST),"[1630191, 1630240]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,2.6,Made,6.0,,,,,,,,,,,,S. Lee,1630240.0,2.0,
338,PT00M53.40S,2022-03-22T00:14:52.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630240,,,1610612757,50,61,2022-03-22T00:15:04Z,3350000,,,0,,S. Lee personal FOUL (3 PF) (Williams 2 FT),"[1630240, 1630314]",1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,204059.0,3.0,0.0,Williams,1630314.0,,,,,,
340,PT00M53.40S,2022-03-22T00:15:17.3Z,2,REGULAR,freethrow,1 of 2,[],1630314,,,1610612757,50,62,2022-03-22T00:15:17Z,3370000,,,0,,B. Williams Free Throw 1 of 2 (8 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
341,PT00M53.40S,2022-03-22T00:15:35.2Z,2,REGULAR,freethrow,2 of 2,[],1630314,,,1610612757,50,63,2022-03-22T00:15:35Z,3380000,,,0,,B. Williams Free Throw 2 of 2 (9 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
342,PT00M45.20S,2022-03-22T00:15:45.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,10.036136662286467,3.9215686274509807,1610612765,50,63,2022-03-22T00:15:51Z,3390000,230.0,42.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,23.42,Missed,,,,,,,,,,,,,,,,
343,PT00M43.00S,2022-03-22T00:15:47.7Z,2,REGULAR,rebound,defensive,[],1630190,,,1610612757,50,63,2022-03-22T00:15:51Z,3400000,,,0,,E. Hughes REBOUND (Off:0 Def:2),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,342.0,2.0,2.0,0.0,,,,,,,,,,,
344,PT00M43.00S,2022-03-22T00:15:52.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,50,63,2022-03-22T00:15:52Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M29.50S,2022-03-22T00:16:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,92.29632063074901,52.94117647058824,1610612757,50,65,2022-03-22T00:16:15Z,3420000,15.0,20.0,1,right,B. Williams driving finger roll Layup (11 PTS),[1630314],1610612757.0,POR,driving finger roll,,,Williams,B. Williams,,,,,,,,2.47,Made,11.0,,,,,,,,,,,,,,,
346,PT00M09.40S,2022-03-22T00:16:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,15.686596583442835,57.35294117647059,1610612765,50,65,2022-03-22T00:16:44Z,3430000,-37.0,95.0,1,left,MISS K. Hayes 10' driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,,,,10.19,Missed,,,,,,,,,,,,,,,,
347,PT00M06.90S,2022-03-22T00:16:32.7Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,50,65,2022-03-22T00:16:32Z,3440000,,,0,,J. Winslow REBOUND (Off:0 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,346.0,2.0,2.0,0.0,,,,,,,,,,,
348,PT00M05.50S,2022-03-22T00:16:34.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630190,91.63929040735874,51.71568627450981,1610612757,50,67,2022-03-22T00:17:35Z,3450000,9.0,26.0,1,right,E. Hughes running DUNK (7 PTS) (J. Winslow 3 AST),"[1630190, 1626159]",1610612757.0,POR,running,,,Hughes,E. Hughes,,,,,,,,2.75,Made,7.0,,,,,,,,,,,,J. Winslow,1626159.0,3.0,
350,PT00M02.20S,2022-03-22T00:16:42.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612765,50,67,2022-03-22T00:17:17Z,3470000,,,0,,K. Dunn shooting personal FOUL (1 PF) (Bey 2 FT),"[1627739, 1630180]",1610612757.0,POR,shooting,,,Dunn,K. Dunn,,,,,,,,,,,,,,,201638.0,1.0,0.0,Bey,1630180.0,,,,,,
352,PT00M02.20S,2022-03-22T00:17:18.8Z,2,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,51,67,2022-03-22T00:17:18Z,3490000,,,0,,S. Bey Free Throw 1 of 2 (11 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
353,PT00M02.20S,2022-03-22T00:17:34.1Z,2,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,52,67,2022-03-22T00:17:34Z,3500000,,,0,,S. Bey Free Throw 2 of 2 (12 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
354,PT00M00.50S,2022-03-22T00:17:41.2Z,2,REGULAR,3pt,Jump Shot,[],1630190,43.01905387647832,14.950980392156865,1610612757,52,67,2022-03-22T00:19:24Z,3510000,-175.0,483.0,1,right,MISS E. Hughes 51' pullup 3PT,[1630190],1610612757.0,POR,pullup,,,Hughes,E. Hughes,,,,,,,,51.39,Missed,,,,,,,,,,,,,,,,
355,PT00M00.10S,2022-03-22T00:17:41.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,52,67,2022-03-22T00:18:05Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,354.0,,,,,,,,,,,,,,
356,PT00M00.00S,2022-03-22T00:17:47.2Z,2,REGULAR,period,end,[],0,,,1610612757,52,67,2022-03-22T00:17:47Z,3530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-03-22T00:31:38.3Z,3,REGULAR,substitution,out,['startperiod'],1630240,,,1610612757,52,67,2022-03-22T00:32:45Z,3540000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-03-22T00:31:38.3Z,3,REGULAR,substitution,out,['startperiod'],1627739,,,1610612757,52,67,2022-03-22T00:32:45Z,3550000,,,0,,SUB out: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
