actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
274,PT02M42.00S,2022-04-01T00:01:31.0Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,46,48,2022-04-01T00:01:31Z,2710000,,,0,,I. Stewart REBOUND (Off:0 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,273.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
275,PT02M37.00S,2022-04-01T00:01:36.7Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,46,48,2022-04-01T00:01:40Z,2720000,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1629680]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0,
276,PT02M37.00S,2022-04-01T00:01:36.7Z,2,REGULAR,steal,,[],1629680,,,1610612755,46,48,2022-04-01T00:01:39Z,2730000,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M26.00S,2022-04-01T00:01:49.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612755,46,48,2022-04-01T00:02:06Z,2740000,,,0,,C. Cunningham shooting personal FOUL (3 PF) (Embiid 2 FT),"[1630595, 203954]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,201639.0,3.0,0.0,Embiid,203954.0,,,,
279,PT02M26.00S,2022-04-01T00:02:17.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,46,49,2022-04-01T00:02:17Z,2760000,,,0,,J. Embiid Free Throw 1 of 2 (15 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
280,PT02M26.00S,2022-04-01T00:02:29.2Z,2,REGULAR,substitution,out,[],1630595,,,1610612755,46,49,2022-04-01T00:02:38Z,2770000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M26.00S,2022-04-01T00:02:29.2Z,2,REGULAR,substitution,in,[],1630165,,,1610612755,46,49,2022-04-01T00:02:38Z,2780000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M26.00S,2022-04-01T00:02:47.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,46,50,2022-04-01T00:02:47Z,2790000,,,0,,J. Embiid Free Throw 2 of 2 (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
283,PT02M16.00S,2022-04-01T00:02:58.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,16.869250985545335,65.44117647058823,1610612765,48,50,2022-04-01T00:03:05Z,2800000,-77.0,106.0,1,left,K. Hayes 13' driving floating Jump Shot (6 PTS),[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,13.12,Made,,,,,6.0,,,,,,,,,,,,,,
284,PT02M01.00S,2022-04-01T00:03:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.24507227332458,54.90196078431372,1610612755,48,52,2022-04-01T00:03:18Z,2810000,25.0,30.0,1,right,T. Maxey driving Layup (8 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,3.86,Made,,,,,8.0,,,,,,,,,,,,,,
285,PT01M42.00S,2022-04-01T00:03:37.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612765,48,52,2022-04-01T00:03:48Z,2820000,,,0,,T. Maxey shooting personal FOUL (1 PF) (Joseph 2 FT),"[1630178, 202709]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Joseph,202709.0,,,,
287,PT01M42.00S,2022-04-01T00:04:05.4Z,2,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,49,52,2022-04-01T00:04:05Z,2840000,,,0,,C. Joseph Free Throw 1 of 2 (4 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
288,PT01M42.00S,2022-04-01T00:04:22.9Z,2,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,50,52,2022-04-01T00:04:22Z,2850000,,,0,,C. Joseph Free Throw 2 of 2 (5 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
289,PT01M22.00S,2022-04-01T00:04:43.2Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,50,52,2022-04-01T00:04:47Z,2860000,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 202709]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,2.0,Joseph,202709.0,
290,PT01M22.00S,2022-04-01T00:04:43.2Z,2,REGULAR,steal,,[],202709,,,1610612765,50,52,2022-04-01T00:04:45Z,2870000,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M18.00S,2022-04-01T00:04:49.5Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,50,52,2022-04-01T00:04:57Z,2880000,,,0,,S. Bey bad pass out-of-bounds TURNOVER (1 TO),[1630180],1610612765.0,DET,bad pass,,,Bey,S. Bey,,,,,,,,,,,,,,,,,1628487.0,,,,,1.0,,,
292,PT00M57.30S,2022-04-01T00:05:18.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,87.43429697766098,57.59803921568628,1610612755,50,52,2022-04-01T00:06:00Z,2890000,38.0,66.0,1,right,MISS J. Harden 7' floating Shot,[201935],1610612755.0,PHI,floating,,,Harden,J. Harden,,,,,7.58,Missed,,,,,,,,,,,,,,,,,,,
293,PT00M54.00S,2022-04-01T00:05:22.1Z,2,REGULAR,rebound,offensive,[],1629680,,,1610612755,50,52,2022-04-01T00:05:22Z,2900000,,,0,,M. Thybulle REBOUND (Off:2 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,292.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
294,PT00M51.10S,2022-04-01T00:05:25.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,91.50788436268068,55.88235294117647,1610612755,50,54,2022-04-01T00:05:32Z,2910000,29.0,27.0,1,right,J. Embiid driving DUNK (18 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,4.01,Made,,,,,18.0,T. Harris,202699.0,1.0,,,,,,,,,,,
296,PT00M32.20S,2022-04-01T00:05:51.6Z,2,REGULAR,3pt,Jump Shot,[],202709,32.769382391590014,38.48039215686274,1610612765,50,54,2022-04-01T00:05:55Z,2930000,58.0,256.0,1,left,MISS C. Joseph 26' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
297,PT00M29.30S,2022-04-01T00:05:54.5Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,50,54,2022-04-01T00:05:55Z,2940000,,,0,,J. Embiid REBOUND (Off:0 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,296.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
298,PT00M07.60S,2022-04-01T00:06:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,90.5880420499343,44.36274509803921,1610612755,50,54,2022-04-01T00:06:21Z,2950000,-28.0,36.0,1,right,MISS J. Harden driving floating Shot,[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,4.57,Missed,,,,,,,,,,,,,,,,,,,
299,PT00M05.00S,2022-04-01T00:06:18.9Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,50,54,2022-04-01T00:06:18Z,2960000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,298.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
300,PT00M00.10S,2022-04-01T00:06:25.0Z,2,REGULAR,3pt,Jump Shot,[],1630165,11.875821287779246,97.54901960784314,1610612765,50,54,2022-04-01T00:06:52Z,2970000,-238.0,59.0,1,left,MISS K. Hayes 24' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,,
301,PT00M00.10S,2022-04-01T00:06:25.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,50,54,2022-04-01T00:06:52Z,2980000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,
302,PT00M00.00S,2022-04-01T00:06:31.4Z,2,REGULAR,period,end,[],0,,,1610612765,50,54,2022-04-01T00:06:31Z,2990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-04-01T00:20:34.7Z,3,REGULAR,substitution,out,['startperiod'],1630165,,,1610612765,50,54,2022-04-01T00:21:51Z,3000000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-04-01T00:20:34.7Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,50,54,2022-04-01T00:21:51Z,3010000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-04-01T00:21:51.9Z,3,REGULAR,period,start,[],0,,,1610612765,50,54,2022-04-01T00:21:51Z,3020000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M42.00S,2022-04-01T00:22:09.9Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612765,50,54,2022-04-01T00:22:21Z,3030000,,,0,,T. Harris shooting personal FOUL (2 PF) (Bagley III 2 FT),"[202699, 1628963]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,,,203177.0,2.0,0.0,Bagley III,1628963.0,,,,
308,PT11M42.00S,2022-04-01T00:22:56.3Z,3,REGULAR,freethrow,1 of 2,[],1628963,,,1610612765,51,54,2022-04-01T00:22:56Z,3050000,,,0,,M. Bagley III Free Throw 1 of 2 (3 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
309,PT11M42.00S,2022-04-01T00:23:17.0Z,3,REGULAR,freethrow,2 of 2,[],1628963,,,1610612765,51,54,2022-04-01T00:23:17Z,3060000,,,0,,MISS M. Bagley III Free Throw 2 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
310,PT11M40.00S,2022-04-01T00:23:18.1Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,51,54,2022-04-01T00:23:18Z,3070000,,,0,,I. Stewart REBOUND (Off:1 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,309.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
311,PT11M37.00S,2022-04-01T00:23:20.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,73.37385019710908,82.1078431372549,1610612765,51,54,2022-04-01T00:23:26Z,3080000,161.0,198.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
312,PT11M34.00S,2022-04-01T00:23:23.5Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,51,54,2022-04-01T00:23:26Z,3090000,,,0,,J. Embiid REBOUND (Off:0 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,311.0,10.0,10.0,0.0,,,,,,,,,,,,,,,
313,PT11M13.00S,2022-04-01T00:23:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.196452036793687,49.754901960784316,1610612755,51,56,2022-04-01T00:23:48Z,3100000,1.0,25.0,1,left,J. Embiid Layup (20 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,2.45,Made,,,,,20.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,
315,PT10M54.00S,2022-04-01T00:24:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,86.12023653088042,52.450980392156865,1610612765,53,56,2022-04-01T00:24:10Z,3120000,12.0,78.0,1,right,C. Cunningham 7' turnaround fadeaway bank Jump Shot (16 PTS) (C. Joseph 1 AST),"[1630595, 202709]",1610612765.0,DET,turnaround fadeaway bank,,,Cunningham,C. Cunningham,,,,,7.9,Made,,,,,16.0,C. Joseph,202709.0,1.0,,,,,,,,,,,
317,PT10M37.00S,2022-04-01T00:24:21.4Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612755,53,56,2022-04-01T00:24:25Z,3140000,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1630595]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0,
318,PT10M37.00S,2022-04-01T00:24:21.4Z,3,REGULAR,steal,,[],1630595,,,1610612765,53,56,2022-04-01T00:24:23Z,3150000,,,0,,C. Cunningham STEAL (2 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT10M32.00S,2022-04-01T00:24:28.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202709,92.29632063074901,47.05882352941176,1610612765,53,56,2022-04-01T00:24:54Z,3160000,-15.0,20.0,1,right,MISS C. Joseph running Layup - blocked,"[202709, 202699]",1610612765.0,DET,running,,,Joseph,C. Joseph,,,,,2.47,Missed,,,,,,,,,Harris,202699.0,,,,,,,,,
320,PT10M32.00S,2022-04-01T00:24:28.5Z,3,REGULAR,block,,[],202699,,,1610612765,53,56,2022-04-01T00:24:31Z,3170000,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT10M32.00S,2022-04-01T00:24:28.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,53,56,2022-04-01T00:24:54Z,3180000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,,
322,PT10M32.00S,2022-04-01T00:24:33.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,53,56,2022-04-01T00:24:33Z,3190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT10M24.00S,2022-04-01T00:24:53.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630191,71.00854139290408,28.92156862745098,1610612765,53,56,2022-04-01T00:25:01Z,3200000,-105.0,220.0,1,right,MISS I. Stewart 24' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,,
324,PT10M20.00S,2022-04-01T00:24:57.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,53,56,2022-04-01T00:25:01Z,3210000,,,0,,J. Embiid REBOUND (Off:0 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,323.0,11.0,11.0,0.0,,,,,,,,,,,,,,,
325,PT10M06.00S,2022-04-01T00:25:11.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,11.875821287779246,56.86274509803921,1610612755,53,58,2022-04-01T00:25:17Z,3220000,-34.0,59.0,1,left,T. Maxey 6' driving floating Jump Shot (10 PTS) (T. Harris 2 AST),"[1630178, 202699]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,6.83,Made,,,,,10.0,T. Harris,202699.0,2.0,,,,,,,,,,,
327,PT09M47.00S,2022-04-01T00:25:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.42772667542707,55.3921568627451,1610612765,55,58,2022-04-01T00:25:36Z,3240000,27.0,19.0,1,right,C. Cunningham driving Layup (18 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,3.28,Made,,,,,18.0,,,,,,,,,,,,,,
328,PT09M24.00S,2022-04-01T00:25:52.4Z,3,REGULAR,3pt,Jump Shot,[],202699,33.42641261498029,62.00980392156863,1610612755,55,58,2022-04-01T00:25:57Z,3250000,-60.0,262.0,1,left,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
329,PT09M21.00S,2022-04-01T00:25:55.4Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,55,58,2022-04-01T00:25:57Z,3260000,,,0,,I. Stewart REBOUND (Off:1 Def:8),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,328.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
330,PT09M17.00S,2022-04-01T00:26:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630180,92.82194480946123,44.85294117647059,1610612765,57,58,2022-04-01T00:26:07Z,3270000,-26.0,15.0,1,right,S. Bey running Layup (10 PTS) (C. Cunningham 2 AST),"[1630180, 1630595]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,2.98,Made,,,,,10.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,
332,PT09M05.00S,2022-04-01T00:26:11.6Z,3,REGULAR,3pt,Jump Shot,[],1630178,28.43298291721419,22.794117647058826,1610612755,57,58,2022-04-01T00:26:57Z,3290000,136.0,215.0,1,left,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
333,PT09M03.00S,2022-04-01T00:26:13.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,57,58,2022-04-01T00:44:00Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,,
335,PT08M56.00S,2022-04-01T00:26:53.4Z,3,REGULAR,foul,offensive,[],203954,,,1610612755,57,58,2022-04-01T00:27:05Z,3320000,,,0,,J. Embiid offensive FOUL (1 PF),"[203954, 1628963]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Bagley III,1628963.0,,,,
337,PT08M56.00S,2022-04-01T00:26:53.4Z,3,REGULAR,turnover,offensive foul,[],203954,,,1610612755,57,58,2022-04-01T00:26:53Z,3340000,,,0,,J. Embiid offensive foul TURNOVER (3 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,201639.0,,,,,3.0,,,
338,PT08M44.00S,2022-04-01T00:27:18.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628963,91.90210249671485,48.28431372549019,1610612765,57,58,2022-04-01T00:27:22Z,3350000,-9.0,24.0,1,right,MISS M. Bagley III alley-oop Layup,[1628963],1610612765.0,DET,alley-oop,,,Bagley III,M. Bagley III,,,,,2.51,Missed,,,,,,,,,,,,,,,,,,,
339,PT08M41.00S,2022-04-01T00:27:21.7Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,57,58,2022-04-01T00:27:22Z,3360000,,,0,,J. Embiid REBOUND (Off:0 Def:12),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,338.0,12.0,12.0,0.0,,,,,,,,,,,,,,,
340,PT08M36.00S,2022-04-01T00:27:26.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201935,31.718134034165573,77.69607843137254,1610612755,57,58,2022-04-01T00:27:35Z,3370000,-138.0,246.0,1,left,MISS J. Harden 28' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,28.2,Missed,,,,,,,,,,,,,,,,,,,
341,PT08M32.00S,2022-04-01T00:27:30.4Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,57,58,2022-04-01T00:27:35Z,3380000,,,0,,M. Bagley III REBOUND (Off:1 Def:6),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,340.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
342,PT08M19.00S,2022-04-01T00:27:43.2Z,3,REGULAR,2pt,Jump Shot,[],1630595,90.32522996057818,79.16666666666666,1610612765,57,58,2022-04-01T00:27:49Z,3390000,146.0,38.0,1,right,MISS C. Cunningham 15' pullup Shot - blocked,"[1630595, 1629680]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,15.08,Missed,,,,,,,,,Thybulle,1629680.0,,,,,,,,,
343,PT08M19.00S,2022-04-01T00:27:43.2Z,3,REGULAR,block,,[],1629680,,,1610612765,57,58,2022-04-01T00:31:25Z,3400000,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT08M15.00S,2022-04-01T00:27:47.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,57,58,2022-04-01T00:31:25Z,3410000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,342.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
345,PT08M03.00S,2022-04-01T00:27:59.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,7.276609724047319,44.36274509803921,1610612755,57,60,2022-04-01T00:33:56Z,3420000,28.0,16.0,1,left,J. Embiid driving Layup (22 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,3.24,Made,,,,,22.0,,,,,,,,,,,,,,
346,PT07M39.00S,2022-04-01T00:28:23.5Z,3,REGULAR,3pt,Jump Shot,[],202709,82.78580814717478,3.8985906862745026,1610612765,60,60,2022-04-01T00:28:29Z,3430000,-231.0,109.0,1,right,C. Joseph 25' 3PT  (8 PTS) (S. Bey 2 AST),"[202709, 1630180]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,25.51,Made,,,,,8.0,S. Bey,1630180.0,2.0,,,,,,,,,,,
348,PT07M15.00S,2022-04-01T00:28:47.2Z,3,REGULAR,3pt,Jump Shot,[],201935,19.053876478318003,6.8397671568627345,1610612755,60,60,2022-04-01T00:28:54Z,3450000,216.0,127.0,1,left,MISS J. Harden 25' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,,
349,PT07M12.00S,2022-04-01T00:28:50.2Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,60,60,2022-04-01T00:28:54Z,3460000,,,0,,M. Bagley III REBOUND (Off:1 Def:7),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,348.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
350,PT07M05.00S,2022-04-01T00:28:56.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.34756898817345,45.58823529411765,1610612765,60,60,2022-04-01T00:29:03Z,3470000,-22.0,10.0,1,right,MISS I. Stewart reverse Layup - blocked,"[1630191, 203954]",1610612765.0,DET,reverse,,,Stewart,I. Stewart,,,,,2.43,Missed,,,,,,,,,Embiid,203954.0,,,,,,,,,
351,PT07M05.00S,2022-04-01T00:28:56.9Z,3,REGULAR,block,,[],203954,,,1610612765,60,60,2022-04-01T00:29:00Z,3480000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT07M02.00S,2022-04-01T00:28:59.9Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,60,60,2022-04-01T00:29:03Z,3490000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,350.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
353,PT06M59.00S,2022-04-01T00:29:03.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,7.408015768725363,45.833333333333336,1610612755,60,62,2022-04-01T00:29:13Z,3500000,21.0,17.0,1,left,T. Harris driving Layup (12 PTS) (J. Harden 4 AST),"[202699, 201935]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,2.69,Made,,,,,12.0,J. Harden,201935.0,4.0,,,,,,,,,,,
355,PT06M39.00S,2022-04-01T00:29:27.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.32522996057818,48.28431372549019,1610612765,60,62,2022-04-01T00:30:49Z,3520000,-9.0,38.0,1,right,MISS S. Bey driving Layup - blocked,"[1630180, 202699]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,3.94,Missed,,,,,,,,,Harris,202699.0,,,,,,,,,
356,PT06M39.00S,2022-04-01T00:29:27.2Z,3,REGULAR,block,,[],202699,,,1610612765,60,62,2022-04-01T00:29:34Z,3530000,,,0,,T. Harris BLOCK (3 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT06M39.00S,2022-04-01T00:29:27.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,60,62,2022-04-01T00:30:49Z,3540000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,355.0,,,,,,,,,,,,,,,,,,
358,PT06M39.00S,2022-04-01T00:29:51.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,60,62,2022-04-01T00:29:51Z,3550000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M36.00S,2022-04-01T00:32:33.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630595,92.82194480946123,20.34313725490196,1610612765,62,62,2022-04-01T00:32:38Z,3560000,-148.0,15.0,1,right,C. Cunningham 14' pullup Jump Shot (20 PTS) (S. Bey 3 AST),"[1630595, 1630180]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,14.91,Made,,,,,20.0,S. Bey,1630180.0,3.0,,,,,,,,,,,
