actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
185,PT10M03.00S,2021-11-21T23:40:21.1Z,2,REGULAR,substitution,out,[],201566,,,1610612765,33,33,2021-11-21T23:40:31Z,1780000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M03.00S,2021-11-21T23:40:21.1Z,2,REGULAR,substitution,out,[],201961,,,1610612765,33,33,2021-11-21T23:40:31Z,1790000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M03.00S,2021-11-21T23:40:21.1Z,2,REGULAR,substitution,in,[],1628370,,,1610612765,33,33,2021-11-21T23:40:31Z,1800000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M03.00S,2021-11-21T23:40:21.1Z,2,REGULAR,substitution,in,[],1629659,,,1610612765,33,33,2021-11-21T23:40:31Z,1810000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M45.00S,2021-11-21T23:40:56.7Z,2,REGULAR,3pt,Jump Shot,[],1626168,37.63140604467805,53.18627450980392,1610612765,33,33,2021-11-21T23:41:02Z,1820000,-16.0,301.0,1,left,MISS T. Lyles 30' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,30.16,Missed,,,,,,,,,,,
190,PT09M43.00S,2021-11-21T23:40:59.2Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,33,33,2021-11-21T23:40:59Z,1830000,,,0,,D. Howard REBOUND (Off:0 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,
191,PT09M31.00S,2021-11-21T23:41:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2730,91.90210249671485,49.26470588235294,1610612747,33,33,2021-11-21T23:41:14Z,1840000,-4.0,24.0,1,right,MISS D. Howard Layup - blocked,"[2730, 1628367]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,2.39,Missed,,,,,,,,,Jackson,1628367.0,
192,PT09M31.00S,2021-11-21T23:41:11.1Z,2,REGULAR,block,,[],1628367,,,1610612747,33,33,2021-11-21T23:41:13Z,1850000,,,0,,J. Jackson BLOCK (1 BLK),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M28.00S,2021-11-21T23:41:14.1Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,33,33,2021-11-21T23:41:14Z,1860000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,191.0,2.0,2.0,0.0,,,,,,,
194,PT09M23.00S,2021-11-21T23:41:19.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1628367,7.670827858081481,58.57843137254902,1610612765,35,33,2021-11-21T23:41:26Z,1870000,-43.0,20.0,1,left,J. Jackson turnaround Hook (2 PTS),[1628367],1610612765.0,DET,turnaround,,,Jackson,J. Jackson,,,,,,,,,,,,,4.72,Made,,,,,2.0,,,,,,
195,PT09M08.00S,2021-11-21T23:41:34.0Z,2,REGULAR,3pt,Jump Shot,[],1628370,71.92838370565046,17.40196078431373,1610612747,35,33,2021-11-21T23:44:09Z,1880000,-163.0,211.0,1,right,MISS M. Monk 26' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,,,,,,,,,26.69,Missed,,,,,,,,,,,
196,PT09M05.00S,2021-11-21T23:41:37.0Z,2,REGULAR,rebound,offensive,[],2730,,,1610612747,35,33,2021-11-21T23:41:38Z,1890000,,,0,,D. Howard REBOUND (Off:1 Def:1),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,195.0,2.0,1.0,1.0,,,,,,,
197,PT09M05.00S,2021-11-21T23:41:36.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2730,93.61038107752957,53.18627450980392,1610612747,35,35,2021-11-21T23:44:28Z,1900000,16.0,8.0,1,right,D. Howard putback Layup (5 PTS),[2730],1610612747.0,LAL,putback,,,Howard,D. Howard,,,,,,,,,,,,,1.76,Made,,,,,5.0,,,,,,
198,PT08M57.00S,2021-11-21T23:41:44.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,6.225361366622863,54.411764705882355,1610612765,37,35,2021-11-21T23:41:50Z,1910000,-22.0,6.0,1,left,F. Jackson driving Layup (8 PTS) (C. Joseph 3 AST),"[1628402, 202709]",1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,,,,,,,,,2.29,Made,,,,,8.0,C. Joseph,202709.0,3.0,,,
200,PT08M52.00S,2021-11-21T23:41:49.2Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612747,37,35,2021-11-21T23:57:35Z,1930000,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1628977]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,1.0,Diallo,1628977.0,,,,,,,,,,,,,
201,PT08M52.00S,2021-11-21T23:41:49.2Z,2,REGULAR,steal,,[],1628977,,,1610612765,37,35,2021-11-21T23:41:51Z,1940000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M45.00S,2021-11-21T23:41:56.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628402,23.176741130091983,10.539215686274503,1610612765,37,35,2021-11-21T23:42:02Z,1950000,197.0,165.0,1,left,MISS F. Jackson 25' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,25.75,Missed,,,,,,,,,,,
203,PT08M43.00S,2021-11-21T23:41:58.8Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,37,35,2021-11-21T23:41:58Z,1960000,,,0,,H. Diallo REBOUND (Off:2 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,202.0,3.0,1.0,2.0,,,,,,,
204,PT08M43.00S,2021-11-21T23:42:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628977,7.013797634691201,54.16666666666667,1610612765,39,35,2021-11-21T23:42:05Z,1970000,-21.0,13.0,1,left,H. Diallo Layup (6 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,2.47,Made,,,,,6.0,,,,,,
205,PT08M43.00S,2021-11-21T23:42:08.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,39,35,2021-11-21T23:42:08Z,1980000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M28.00S,2021-11-21T23:45:15.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,93.47897503285151,44.85294117647059,1610612747,39,37,2021-11-21T23:45:21Z,1990000,-26.0,9.0,1,right,M. Monk driving Layup (2 PTS) (L. James 4 AST),"[1628370, 2544]",1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,,,,,,,,,2.72,Made,,,,,2.0,L. James,2544.0,4.0,,,
208,PT08M09.00S,2021-11-21T23:45:33.5Z,2,REGULAR,3pt,Jump Shot,[],1626168,24.6222076215506,86.51960784313725,1610612765,42,37,2021-11-21T23:57:55Z,2010000,-183.0,179.0,1,left,T. Lyles 25' 3PT  (7 PTS) (J. Jackson 2 AST),"[1626168, 1628367]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,25.56,Made,,,,,7.0,J. Jackson,1628367.0,2.0,,,
210,PT08M03.00S,2021-11-21T23:45:43.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,94.13600525624179,46.07843137254902,1610612747,42,39,2021-11-21T23:45:48Z,2030000,-20.0,3.0,1,right,L. James driving Layup (6 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,,,,,,,,,1.98,Made,,,,,6.0,,,,,,
211,PT08M03.00S,2021-11-21T23:45:46.0Z,2,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612747,42,39,2021-11-21T23:45:54Z,2040000,,,0,,T. Lyles shooting personal FOUL (2 PF) (James 1 FT),"[1626168, 2544]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,1627963.0,2.0,0.0,James,2544.0,,,,,,,,,,,,,,,,
213,PT08M03.00S,2021-11-21T23:46:06.4Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,42,40,2021-11-21T23:46:06Z,2060000,,,0,,L. James Free Throw 1 of 1 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,
214,PT07M51.00S,2021-11-21T23:46:21.0Z,2,REGULAR,3pt,Jump Shot,[],1628977,21.994086727989497,92.40196078431373,1610612765,45,40,2021-11-21T23:46:26Z,2070000,-212.0,154.0,1,left,H. Diallo 26' 3PT  (9 PTS) (C. Joseph 4 AST),"[1628977, 202709]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,26.21,Made,,,,,9.0,C. Joseph,202709.0,4.0,,,
216,PT07M33.00S,2021-11-21T23:46:40.4Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612747,45,40,2021-11-21T23:46:46Z,2090000,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 1628977]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,2.0,Diallo,1628977.0,,,,,,,,,,,,,
217,PT07M33.00S,2021-11-21T23:46:40.4Z,2,REGULAR,steal,,[],1628977,,,1610612765,45,40,2021-11-21T23:46:42Z,2100000,,,0,,H. Diallo STEAL (2 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M28.00S,2021-11-21T23:46:44.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,6.225361366622863,45.09803921568627,1610612765,47,40,2021-11-21T23:46:51Z,2110000,25.0,6.0,1,left,H. Diallo alley-oop Layup (11 PTS) (J. Jackson 3 AST),"[1628977, 1628367]",1610612765.0,DET,alley-oop,,,Diallo,H. Diallo,,,,,,,,,,,,,2.52,Made,,,,,11.0,J. Jackson,1628367.0,3.0,,,
220,PT07M23.00S,2021-11-21T23:46:53.8Z,2,REGULAR,foul,personal,[],1626168,,,1610612747,47,40,2021-11-21T23:47:30Z,2130000,,,0,,T. Lyles personal FOUL (3 PF),"[1626168, 2730]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,1162.0,3.0,0.0,Howard,2730.0,,,,,,,,,,,,,,,,
222,PT07M23.00S,2021-11-21T23:47:00.9Z,2,REGULAR,substitution,out,[],1626168,,,1610612747,47,40,2021-11-21T23:47:05Z,2150000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M23.00S,2021-11-21T23:47:00.9Z,2,REGULAR,substitution,in,[],1630191,,,1610612747,47,40,2021-11-21T23:47:05Z,2160000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M59.00S,2021-11-21T23:47:35.9Z,2,REGULAR,3pt,Jump Shot,[],2730,94.34954007884363,96.30055147058823,1610612747,47,43,2021-11-21T23:47:45Z,2170000,232.0,1.0,1,right,D. Howard 3PT  (8 PTS) (T. Horton-Tucker 2 AST),"[2730, 1629659]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,23.15,Made,,,,,8.0,T. Horton-Tucker,1629659.0,2.0,,,
226,PT06M53.00S,2021-11-21T23:47:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628367,6.8823915900131425,51.470588235294116,1610612765,49,43,2021-11-21T23:50:11Z,2190000,-7.0,12.0,1,left,J. Jackson driving floating Jump Shot (4 PTS),[1628367],1610612765.0,DET,driving floating,,,Jackson,J. Jackson,,,,,,,,,,,,,1.43,Made,,,,,4.0,,,,,,
227,PT06M43.00S,2021-11-21T23:47:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2730,94.00459921156373,52.450980392156865,1610612747,49,45,2021-11-21T23:47:59Z,2200000,12.0,4.0,1,right,D. Howard alley-oop Layup (10 PTS) (M. Monk 1 AST),"[2730, 1628370]",1610612747.0,LAL,alley-oop,,,Howard,D. Howard,,,,,,,,,,,,,1.29,Made,,,,,10.0,M. Monk,1628370.0,1.0,,,
229,PT06M19.00S,2021-11-21T23:48:15.5Z,2,REGULAR,3pt,Jump Shot,[],1628367,31.84954007884363,27.696078431372555,1610612765,49,45,2021-11-21T23:48:20Z,2220000,112.0,247.0,1,left,MISS J. Jackson 27' step back 3PT,[1628367],1610612765.0,DET,step back,,,Jackson,J. Jackson,,,,,,,,,,,,,27.09,Missed,,,,,,,,,,,
230,PT06M18.00S,2021-11-21T23:48:16.5Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612747,49,45,2021-11-21T23:48:20Z,2230000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:3),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,229.0,4.0,3.0,1.0,,,,,,,
231,PT06M18.00S,2021-11-21T23:48:23.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628367,,,1610612747,49,45,2021-11-21T23:48:39Z,2240000,,,0,,J. Jackson personal FOUL (2 PF) (Anthony 2 FT),"[1628367, 2546]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,1627963.0,2.0,0.0,Anthony,2546.0,,,,,,,,,,,,,,,,
233,PT06M18.00S,2021-11-21T23:49:09.5Z,2,REGULAR,freethrow,1 of 2,[],2546,,,1610612747,49,46,2021-11-21T23:49:09Z,2260000,,,0,,C. Anthony Free Throw 1 of 2 (4 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,Made,,,,,4.0,,,,,,
234,PT06M18.00S,2021-11-21T23:49:10.2Z,2,REGULAR,substitution,out,[],1628402,,,1610612747,49,46,2021-11-21T23:49:20Z,2270000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M18.00S,2021-11-21T23:49:10.2Z,2,REGULAR,substitution,out,[],1628977,,,1610612747,49,46,2021-11-21T23:49:20Z,2280000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M18.00S,2021-11-21T23:49:10.2Z,2,REGULAR,substitution,in,[],1630595,,,1610612747,49,46,2021-11-21T23:49:20Z,2290000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M18.00S,2021-11-21T23:49:10.2Z,2,REGULAR,substitution,in,[],203924,,,1610612747,49,46,2021-11-21T23:49:20Z,2300000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M18.00S,2021-11-21T23:49:37.5Z,2,REGULAR,freethrow,2 of 2,[],2546,,,1610612747,49,47,2021-11-21T23:49:37Z,2310000,,,0,,C. Anthony Free Throw 2 of 2 (5 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,
239,PT06M02.00S,2021-11-21T23:49:53.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,11.48160315374507,52.450980392156865,1610612765,49,47,2021-11-21T23:49:57Z,2320000,-12.0,55.0,1,left,MISS C. Cunningham Hook,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,5.67,Missed,,,,,,,,,,,
240,PT06M00.00S,2021-11-21T23:49:55.4Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,49,47,2021-11-21T23:49:57Z,2330000,,,0,,D. Howard REBOUND (Off:1 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,239.0,3.0,2.0,1.0,,,,,,,
241,PT05M52.00S,2021-11-21T23:50:08.2Z,2,REGULAR,3pt,Jump Shot,[],2546,90.80157687253613,2.6731004901960773,1610612747,49,50,2021-11-21T23:51:06Z,2340000,-237.0,34.0,1,right,C. Anthony 3PT  (8 PTS) (L. James 5 AST),"[2546, 2544]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,23.9,Made,,,,,8.0,L. James,2544.0,5.0,,,
243,PT05M52.00S,2021-11-21T23:50:19.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628367,,,1610612747,49,50,2021-11-21T23:50:31Z,2360000,,,0,,J. Jackson shooting personal FOUL (3 PF) (Anthony 1 FT),"[1628367, 2546]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,203593.0,3.0,0.0,Anthony,2546.0,,,,,,,,,,,,,,,,
245,PT05M52.00S,2021-11-21T23:50:34.9Z,2,REGULAR,substitution,out,[],1628367,,,1610612747,49,50,2021-11-21T23:51:06Z,2380000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M52.00S,2021-11-21T23:50:34.9Z,2,REGULAR,substitution,out,[],2730,,,1610612747,49,50,2021-11-21T23:51:06Z,2390000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M52.00S,2021-11-21T23:50:34.9Z,2,REGULAR,substitution,in,[],1630180,,,1610612747,49,50,2021-11-21T23:51:06Z,2400000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M52.00S,2021-11-21T23:50:34.9Z,2,REGULAR,substitution,in,[],203076,,,1610612747,49,50,2021-11-21T23:51:06Z,2410000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M52.00S,2021-11-21T23:50:57.4Z,2,REGULAR,freethrow,1 of 1,[],2546,,,1610612747,49,51,2021-11-21T23:50:57Z,2420000,,,0,,C. Anthony Free Throw 1 of 1 (9 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
250,PT05M37.00S,2021-11-21T23:51:14.4Z,2,REGULAR,3pt,Jump Shot,[],1630595,27.513140604467807,81.61764705882354,1610612765,49,51,2021-11-21T23:51:24Z,2430000,-158.0,206.0,1,left,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,25.98,Missed,,,,,,,,,,,
251,PT05M37.00S,2021-11-21T23:51:14.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,49,51,2021-11-22T00:18:37Z,2440000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,
252,PT05M37.00S,2021-11-21T23:51:21.6Z,2,REGULAR,foul,personal,[],203076,,,1610612765,49,51,2021-11-21T23:53:53Z,2450000,,,0,,A. Davis loose ball personal FOUL (1 PF),"[203076, 1630191]",1610612747.0,LAL,loose ball,,,Davis,A. Davis,,,,,1162.0,1.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,,
254,PT05M30.00S,2021-11-21T23:51:44.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,11.218791064388967,4.166666666666657,1610612765,49,51,2021-11-21T23:51:50Z,2470000,229.0,53.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,23.52,Missed,,,,,,,,,,,
255,PT05M27.00S,2021-11-21T23:51:47.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,49,51,2021-11-22T00:08:30Z,2480000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,
256,PT05M26.00S,2021-11-21T23:51:48.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630180,6.619579500657039,45.833333333333336,1610612765,51,51,2021-11-21T23:55:53Z,2490000,21.0,10.0,1,left,S. Bey cutting DUNK (7 PTS) (I. Stewart 1 AST),"[1630180, 1630191]",1610612765.0,DET,cutting,,,Bey,S. Bey,,,,,,,,,,,,,2.3,Made,,,,,7.0,I. Stewart,1630191.0,1.0,,,
258,PT05M10.00S,2021-11-21T23:52:04.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,93.47897503285151,55.88235294117647,1610612747,51,53,2021-11-21T23:52:12Z,2510000,29.0,9.0,1,right,A. Davis turnaround Hook (8 PTS) (T. Horton-Tucker 3 AST),"[203076, 1629659]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,,,,,,,,,3.07,Made,,,,,8.0,T. Horton-Tucker,1629659.0,3.0,,,
260,PT05M00.00S,2021-11-21T23:52:14.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203924,25.410643889618925,71.56862745098039,1610612765,53,53,2021-11-21T23:57:44Z,2530000,-108.0,186.0,1,left,J. Grant 21' Jump Shot (6 PTS) (C. Cunningham 4 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,21.53,Made,,,,,6.0,C. Cunningham,1630595.0,4.0,,,
262,PT04M52.00S,2021-11-21T23:52:28.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612747,53,53,2021-11-21T23:52:36Z,2550000,,,0,,J. Grant personal FOUL (1 PF) (Davis 2 FT),"[203924, 203076]",1610612765.0,DET,,,,Grant,J. Grant,,,,,1162.0,1.0,0.0,Davis,203076.0,,,,,,,,,,,,,,,,
264,PT04M52.00S,2021-11-21T23:52:55.9Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612747,53,53,2021-11-21T23:52:55Z,2570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M52.00S,2021-11-21T23:53:31.3Z,2,REGULAR,substitution,out,[],2544,,,1610612747,53,53,2021-11-21T23:53:54Z,2580000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M52.00S,2021-11-21T23:53:31.3Z,2,REGULAR,substitution,in,[],201566,,,1610612747,53,53,2021-11-21T23:53:54Z,2590000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M52.00S,2021-11-21T23:54:03.2Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,53,53,2021-11-21T23:54:03Z,2600000,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,Missed,,,,,,,,,,,
268,PT04M52.00S,2021-11-21T23:54:03.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,53,53,2021-11-21T23:54:03Z,2610000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,267.0,,,,,,,,,,
269,PT04M52.00S,2021-11-21T23:54:05.1Z,2,REGULAR,substitution,out,[],2546,,,1610612747,53,53,2021-11-21T23:54:09Z,2620000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M52.00S,2021-11-21T23:54:05.1Z,2,REGULAR,substitution,in,[],2730,,,1610612747,53,53,2021-11-21T23:54:09Z,2630000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M52.00S,2021-11-21T23:54:22.1Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,53,54,2021-11-21T23:54:22Z,2640000,,,0,,A. Davis Free Throw 2 of 2 (9 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
272,PT04M26.00S,2021-11-21T23:54:49.5Z,2,REGULAR,2pt,Jump Shot,[],1630180,21.337056504599218,70.34313725490196,1610612765,53,54,2021-11-21T23:54:55Z,2650000,-102.0,148.0,1,left,MISS S. Bey 17' fadeaway Shot,[1630180],1610612765.0,DET,fadeaway,,,Bey,S. Bey,,,,,,,,,,,,,17.97,Missed,,,,,,,,,,,
273,PT04M24.00S,2021-11-21T23:54:52.0Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,53,54,2021-11-21T23:54:52Z,2660000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,272.0,1.0,1.0,0.0,,,,,,,
274,PT04M17.00S,2021-11-21T23:54:59.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,92.42772667542707,54.16666666666667,1610612747,53,54,2021-11-22T00:01:32Z,2670000,21.0,19.0,1,right,MISS A. Davis alley-oop DUNK,[203076],1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,,,,,,,,,2.8,Missed,,,,,,,,,,,
275,PT04M13.00S,2021-11-21T23:55:03.0Z,2,REGULAR,rebound,offensive,[],1629659,,,1610612747,53,54,2021-11-21T23:55:04Z,2680000,,,0,,T. Horton-Tucker REBOUND (Off:2 Def:3),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,274.0,5.0,3.0,2.0,,,,,,,
276,PT04M13.00S,2021-11-21T23:55:03.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203076,92.42772667542707,45.833333333333336,1610612747,53,54,2021-11-21T23:55:19Z,2690000,-21.0,19.0,1,right,MISS A. Davis DUNK - blocked,"[203076, 1630191]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,2.8,Missed,,,,,,,,,Stewart,1630191.0,
