actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
267,PT04M25.00S,2022-03-25T23:54:23.5Z,2,REGULAR,3pt,Jump Shot,[],1630191,33.163600525624176,38.725490196078425,1610612765,34,44,2022-03-25T23:54:28Z,2630000,56.0,259.0,1,left,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
268,PT04M21.00S,2022-03-25T23:54:27.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,34,44,2022-03-25T23:54:28Z,2640000,,,0,,D. Avdija REBOUND (Off:0 Def:7),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,267.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
269,PT04M11.00S,2022-03-25T23:54:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,85.20039421813404,40.931372549019606,1610612764,34,46,2022-03-25T23:54:42Z,2650000,-45.0,87.0,1,right,K. Caldwell-Pope 9' pullup Jump Shot (6 PTS) (A. Gill 1 AST),"[203484, 1630264]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,9.77,Made,,,,,6.0,,,,,,,,,A. Gill,1630264.0,1.0,,,
271,PT03M58.00S,2022-03-25T23:54:53.7Z,2,REGULAR,foul,personal,[],203484,,,1610612765,34,46,2022-03-25T23:55:24Z,2670000,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1628963]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Bagley III,1628963.0,,,,,,
273,PT03M58.00S,2022-03-25T23:55:07.8Z,2,REGULAR,substitution,out,[],1630166,,,1610612765,34,46,2022-03-25T23:55:12Z,2690000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M58.00S,2022-03-25T23:55:07.8Z,2,REGULAR,substitution,in,[],1629060,,,1610612765,34,46,2022-03-25T23:55:12Z,2700000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M58.00S,2022-03-25T23:55:18.5Z,2,REGULAR,substitution,out,[],1630264,,,1610612765,34,46,2022-03-25T23:55:33Z,2710000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M58.00S,2022-03-25T23:55:18.5Z,2,REGULAR,substitution,in,[],1630166,,,1610612765,34,46,2022-03-25T23:55:33Z,2720000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M47.00S,2022-03-25T23:55:39.8Z,2,REGULAR,3pt,Jump Shot,[],202709,6.356767411300922,4.166666666666657,1610612765,37,46,2022-03-25T23:55:45Z,2730000,229.0,7.0,1,left,C. Joseph 3PT  (4 PTS) (C. Cunningham 4 AST),"[202709, 1630595]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,22.93,Made,,,,,4.0,,,,,,,,,C. Cunningham,1630595.0,4.0,,,
279,PT03M35.00S,2022-03-25T23:55:51.1Z,2,REGULAR,2pt,Jump Shot,[],204001,73.11103810775296,62.254901960784316,1610612764,37,46,2022-03-25T23:55:57Z,2750000,61.0,200.0,1,right,MISS K. Porzingis 20' pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,20.95,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M31.00S,2022-03-25T23:55:55.1Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,37,46,2022-03-25T23:55:57Z,2760000,,,0,,C. Cunningham REBOUND (Off:2 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,279.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
281,PT03M26.00S,2022-03-25T23:56:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,10.430354796320628,58.33333333333333,1610612765,37,46,2022-03-25T23:56:25Z,2770000,-42.0,46.0,1,left,MISS C. Cunningham 6' driving Layup - blocked,"[1630595, 1630166]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,6.17,Missed,,,,,,,,,,,,,,,,,Avdija,1630166.0,
282,PT03M26.00S,2022-03-25T23:56:00.3Z,2,REGULAR,block,,[],1630166,,,1610612765,37,46,2022-03-25T23:56:02Z,2780000,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M22.00S,2022-03-25T23:56:04.3Z,2,REGULAR,rebound,offensive,[],1630595,,,1610612765,37,46,2022-03-25T23:56:25Z,2790000,,,0,,C. Cunningham REBOUND (Off:3 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,281.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
284,PT03M21.00S,2022-03-25T23:56:05.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630191,9.379106438896187,54.411764705882355,1610612765,39,46,2022-03-25T23:56:34Z,2800000,-22.0,36.0,1,left,I. Stewart DUNK (10 PTS) (C. Cunningham 5 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,4.2,Made,,,,,10.0,,,,,,,,,C. Cunningham,1630595.0,5.0,,,
286,PT03M12.00S,2022-03-25T23:56:20.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,39,46,2022-03-25T23:56:20Z,2820000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M02.00S,2022-03-25T23:59:26.5Z,2,REGULAR,2pt,Jump Shot,[],204001,76.7904073587385,54.65686274509804,1610612764,39,48,2022-03-25T23:59:34Z,2830000,23.0,166.0,1,right,K. Porzingis 16' fadeaway Jump Shot (7 PTS) (D. Avdija 2 AST),"[204001, 1630166]",1610612764.0,WAS,fadeaway,,,Porzingis,K. Porzingis,,,,,16.73,Made,,,,,7.0,,,,,,,,,D. Avdija,1630166.0,2.0,,,
289,PT02M46.00S,2022-03-25T23:59:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,8.196452036793687,44.11764705882353,1610612765,41,48,2022-03-25T23:59:48Z,2850000,29.0,25.0,1,left,C. Cunningham driving Layup (4 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,3.83,Made,,,,,4.0,,,,,,,,,,,,,,
290,PT02M30.00S,2022-03-25T23:59:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.63929040735874,54.65686274509804,1610612764,41,48,2022-03-26T00:00:05Z,2860000,23.0,26.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,3.5,Missed,,,,,,,,,,,,,,,,,,,
291,PT02M29.00S,2022-03-26T00:00:00.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,41,48,2022-03-26T00:00:05Z,2870000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,,
292,PT02M29.00S,2022-03-26T00:00:07.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,41,48,2022-03-26T00:00:07Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M24.00S,2022-03-26T00:01:05.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",204001,90.71944809461235,56.372549019607845,1610612764,41,50,2022-03-26T00:01:15Z,2890000,32.0,35.0,1,right,K. Porzingis driving Hook (9 PTS),[204001],1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,4.71,Made,,,,,9.0,,,,,,,,,,,,,,
294,PT02M11.00S,2022-03-26T00:01:22.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,41,50,2022-03-26T00:01:22Z,2900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M04.00S,2022-03-26T00:01:43.3Z,2,REGULAR,3pt,Jump Shot,[],1630595,29.221419185282528,25.490196078431367,1610612765,41,50,2022-03-26T00:02:18Z,2910000,123.0,222.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
296,PT02M00.00S,2022-03-26T00:01:47.3Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,41,50,2022-03-26T00:01:51Z,2920000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
297,PT01M46.00S,2022-03-26T00:02:03.4Z,2,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612764,41,50,2022-03-26T00:02:16Z,2930000,,,0,,I. Stewart shooting personal FOUL (2 PF) (Avdija 2 FT),"[1630191, 1630166]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,,,,,202037.0,2.0,0.0,Avdija,1630166.0,,,,,,
299,PT01M46.00S,2022-03-26T00:02:26.0Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,41,51,2022-03-26T00:02:26Z,2950000,,,0,,D. Avdija Free Throw 1 of 2 (16 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
300,PT01M46.00S,2022-03-26T00:02:40.0Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,41,52,2022-03-26T00:02:40Z,2960000,,,0,,D. Avdija Free Throw 2 of 2 (17 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
301,PT01M27.00S,2022-03-26T00:03:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.933639947437584,40.44117647058824,1610612765,41,52,2022-03-26T00:03:39Z,2970000,48.0,22.0,1,left,MISS C. Cunningham driving finger roll Layup,[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,5.27,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M26.00S,2022-03-26T00:03:03.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,41,52,2022-03-26T00:03:39Z,2980000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
303,PT01M26.00S,2022-03-26T00:03:10.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,41,52,2022-03-26T00:03:10Z,2990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M12.00S,2022-03-26T00:03:24.6Z,2,REGULAR,3pt,Jump Shot,[],1630166,66.01511169513799,59.31372549019608,1610612764,41,52,2022-03-26T00:03:30Z,3000000,47.0,267.0,1,right,MISS D. Avdija 27' step back 3PT,[1630166],1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
305,PT01M09.00S,2022-03-26T00:03:27.6Z,2,REGULAR,rebound,offensive,[],204001,,,1610612764,41,52,2022-03-26T00:03:30Z,3010000,,,0,,K. Porzingis REBOUND (Off:1 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,304.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
306,PT01M08.00S,2022-03-26T00:03:30.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",204001,89.01116951379764,49.754901960784316,1610612764,41,54,2022-03-26T00:03:36Z,3020000,-1.0,51.0,1,right,K. Porzingis turnaround Hook (11 PTS),[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,5.08,Made,,,,,11.0,,,,,,,,,,,,,,
307,PT01M08.00S,2022-03-26T00:03:35.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202709,,,1610612764,41,54,2022-03-26T00:03:46Z,3030000,,,0,,C. Joseph shooting personal FOUL (1 PF) (Porzingis 1 FT),"[202709, 204001]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Porzingis,204001.0,,,,,,
309,PT01M08.00S,2022-03-26T00:04:00.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],204001,,,1610612764,41,55,2022-03-26T00:04:00Z,3050000,,,0,,K. Porzingis Free Throw 1 of 1 (12 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
310,PT00M57.00S,2022-03-26T00:04:18.1Z,2,REGULAR,foul,offensive,['inpenalty'],1630191,,,1610612765,41,55,2022-03-26T00:04:44Z,3060000,,,0,,I. Stewart offensive FOUL (3 PF),"[1630191, 204001]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,1628172.0,3.0,0.0,Porzingis,204001.0,,,,,,
312,PT00M57.00S,2022-03-26T00:04:18.1Z,2,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,41,55,2022-03-26T00:04:18Z,3080000,,,0,,I. Stewart offensive foul TURNOVER (2 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,2.0,,,1628172.0,,,,,,,,,,
313,PT00M38.40S,2022-03-26T00:04:51.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629060,90.98226018396846,45.58823529411765,1610612764,41,57,2022-03-26T00:04:56Z,3090000,-22.0,32.0,1,right,R. Hachimura driving DUNK (7 PTS) (K. Porzingis 1 AST),"[1629060, 204001]",1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,3.91,Made,,,,,7.0,,,,,,,,,K. Porzingis,204001.0,1.0,,,
315,PT00M38.40S,2022-03-26T00:05:01.0Z,2,REGULAR,foul,technical,['1freethrow'],1629060,,,1610612765,41,57,2022-03-26T00:05:09Z,3110000,,,0,,R. Hachimura technical FOUL (1 Tech),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,202037.0,0.0,1.0,,,,,,,,
316,PT00M38.40S,2022-03-26T00:05:19.2Z,2,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,42,57,2022-03-26T00:05:19Z,3120000,,,0,,C. Joseph technical Free Throw 1 of 1 (5 PTS),[202709],1610612765.0,DET,technical,,,Joseph,C. Joseph,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
317,PT00M28.70S,2022-03-26T00:05:52.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,8.984888304862025,55.14705882352941,1610612765,44,57,2022-03-26T00:05:57Z,3130000,-26.0,32.0,1,left,C. Cunningham driving Hook (6 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,4.1,Made,,,,,6.0,,,,,,,,,,,,,,
318,PT00M12.90S,2022-03-26T00:06:13.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612764,44,57,2022-03-26T00:06:26Z,3140000,,,0,,C. Cunningham personal FOUL (2 PF) (Satoransky 2 FT),"[1630595, 203107]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,202037.0,2.0,0.0,Satoransky,203107.0,,,,,,
320,PT00M12.90S,2022-03-26T00:06:35.0Z,2,REGULAR,freethrow,1 of 2,[],203107,,,1610612764,44,58,2022-03-26T00:06:35Z,3160000,,,0,,T. Satoransky Free Throw 1 of 2 (3 PTS),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
321,PT00M12.90S,2022-03-26T00:06:36.0Z,2,REGULAR,substitution,out,[],204001,,,1610612764,44,58,2022-03-26T00:06:42Z,3170000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M12.90S,2022-03-26T00:06:36.0Z,2,REGULAR,substitution,in,[],1630264,,,1610612764,44,58,2022-03-26T00:06:42Z,3180000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M12.90S,2022-03-26T00:06:51.1Z,2,REGULAR,freethrow,2 of 2,[],203107,,,1610612764,44,59,2022-03-26T00:06:51Z,3190000,,,0,,T. Satoransky Free Throw 2 of 2 (4 PTS),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
324,PT00M03.40S,2022-03-26T00:07:02.8Z,2,REGULAR,foul,offensive,['inpenalty'],1630595,,,1610612765,44,59,2022-03-26T00:07:15Z,3200000,,,0,,C. Cunningham offensive FOUL (3 PF),"[1630595, 1630264]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,202037.0,3.0,0.0,Gill,1630264.0,,,,,,
326,PT00M03.40S,2022-03-26T00:07:02.8Z,2,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,44,59,2022-03-26T00:07:02Z,3220000,,,0,,C. Cunningham offensive foul TURNOVER (1 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,1.0,,,202037.0,,,,,,,,,,
327,PT00M03.40S,2022-03-26T00:07:24.3Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630595,,,1610612764,44,59,2022-03-26T00:07:46Z,3230000,,,0,,C. Cunningham technical FOUL (1 Tech),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,202037.0,3.0,1.0,,,,,,,,
328,PT00M03.40S,2022-03-26T00:07:48.4Z,2,REGULAR,freethrow,1 of 1,[],203484,,,1610612764,44,60,2022-03-26T00:07:48Z,3240000,,,0,,K. Caldwell-Pope technical Free Throw 1 of 1 (7 PTS),[203484],1610612764.0,WAS,technical,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
329,PT00M01.00S,2022-03-26T00:08:01.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,65.48948751642575,39.21568627450981,1610612764,44,60,2022-03-26T00:08:41Z,3250000,-54.0,272.0,1,right,MISS D. Avdija 27' running pullup 3PT,[1630166],1610612764.0,WAS,running pullup,,,Avdija,D. Avdija,,,,,27.72,Missed,,,,,,,,,,,,,,,,,,,
330,PT00M01.00S,2022-03-26T00:08:01.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,44,60,2022-03-26T00:08:32Z,3260000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,329.0,,,,,,,,,,,,,,,,,,
331,PT00M00.00S,2022-03-26T00:08:08.1Z,2,REGULAR,period,end,[],0,,,1610612764,44,60,2022-03-26T00:08:08Z,3270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-26T00:19:45.9Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,44,60,2022-03-26T00:23:24Z,3280000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-26T00:19:45.9Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,44,60,2022-03-26T00:23:24Z,3290000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-03-26T00:19:45.9Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,44,60,2022-03-26T00:23:24Z,3300000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-03-26T00:19:45.9Z,3,REGULAR,substitution,in,['startperiod'],204001,,,1610612764,44,60,2022-03-26T00:23:24Z,3310000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-03-26T00:23:36.0Z,3,REGULAR,period,start,[],0,,,1610612765,44,60,2022-03-26T00:23:36Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M44.00S,2022-03-26T00:24:10.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,90.32522996057818,45.34313725490197,1610612765,46,60,2022-03-26T00:26:53Z,3350000,-23.0,38.0,1,right,M. Bagley III turnaround Hook (15 PTS) (C. Cunningham 6 AST),"[1628963, 1630595]",1610612765.0,DET,turnaround,,,Bagley III,M. Bagley III,,,,,4.49,Made,,,,,15.0,,,,,,,,,C. Cunningham,1630595.0,6.0,,,
341,PT11M18.00S,2022-03-26T00:24:16.2Z,3,REGULAR,3pt,Jump Shot,[],204001,4.648488830486201,98.52941176470588,1610612764,46,63,2022-03-26T00:24:24Z,3370000,-243.0,-9.0,1,left,K. Porzingis 24' 3PT  (15 PTS) (T. Satoransky 2 AST),"[204001, 203107]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,24.28,Made,,,,,15.0,,,,,,,,,T. Satoransky,203107.0,2.0,,,
343,PT11M10.00S,2022-03-26T00:24:25.2Z,3,REGULAR,2pt,Jump Shot,[],1630180,87.17148488830486,18.382352941176478,1610612765,48,63,2022-03-26T00:24:35Z,3390000,-158.0,68.0,1,right,S. Bey 17' Jump Shot (2 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,17.21,Made,,,,,2.0,,,,,,,,,,,,,,
344,PT10M46.00S,2022-03-26T00:24:49.0Z,3,REGULAR,2pt,Jump Shot,[],204001,8.065045992115643,68.87254901960785,1610612764,48,63,2022-03-26T00:24:54Z,3400000,-94.0,23.0,1,left,MISS K. Porzingis 9' floating Shot,[204001],1610612764.0,WAS,floating,,,Porzingis,K. Porzingis,,,,,9.72,Missed,,,,,,,,,,,,,,,,,,,
345,PT10M46.00S,2022-03-26T00:24:49.0Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,48,63,2022-03-26T00:24:54Z,3410000,,,0,,C. Cunningham REBOUND (Off:3 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,344.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
346,PT10M41.00S,2022-03-26T00:24:54.4Z,3,REGULAR,turnover,lost ball,[],1630595,,,1610612765,48,63,2022-03-26T00:24:58Z,3420000,,,0,,C. Cunningham lost ball TURNOVER (2 TO),"[1630595, 203484]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,2.0,Caldwell-Pope,203484.0,,,,,,,,,,,
347,PT10M41.00S,2022-03-26T00:24:54.4Z,3,REGULAR,steal,,[],203484,,,1610612764,48,63,2022-03-26T00:24:57Z,3430000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M34.00S,2022-03-26T00:25:01.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,7.013797634691201,1.2254901960784252,1610612764,48,63,2022-03-26T00:25:07Z,3440000,244.0,13.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
349,PT10M29.00S,2022-03-26T00:25:06.1Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,48,63,2022-03-26T00:25:07Z,3450000,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,348.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
351,PT10M22.00S,2022-03-26T00:25:19.4Z,3,REGULAR,foul,technical,['1freethrow'],204001,,,1610612765,48,63,2022-03-26T00:25:39Z,3470000,,,0,,K. Porzingis defensive-3-second technical FOUL (1 Tech),[204001],1610612764.0,WAS,defensive-3-second,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,1146.0,2.0,1.0,,,,,,,,
352,PT10M22.00S,2022-03-26T00:25:40.6Z,3,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,49,63,2022-03-26T00:25:40Z,3480000,,,0,,C. Joseph technical Free Throw 1 of 1 (6 PTS),[202709],1610612765.0,DET,technical,,,Joseph,C. Joseph,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
353,PT10M10.00S,2022-03-26T00:26:10.2Z,3,REGULAR,3pt,Jump Shot,[],1630180,85.72601839684626,95.34313725490196,1610612765,49,63,2022-03-26T00:26:16Z,3490000,227.0,82.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,24.1,Missed,,,,,,,,,,,,,,,,,,,
354,PT10M06.00S,2022-03-26T00:26:14.2Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,49,63,2022-03-26T00:26:16Z,3500000,,,0,,K. Porzingis REBOUND (Off:1 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,353.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
355,PT09M57.00S,2022-03-26T00:26:23.4Z,3,REGULAR,2pt,Jump Shot,[],203484,25.673455978975028,58.088235294117645,1610612764,49,63,2022-03-26T00:26:28Z,3510000,-40.0,189.0,1,left,MISS K. Caldwell-Pope 19' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,19.31,Missed,,,,,,,,,,,,,,,,,,,
356,PT09M54.00S,2022-03-26T00:26:26.4Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,49,63,2022-03-26T00:26:28Z,3520000,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,355.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
357,PT09M46.00S,2022-03-26T00:26:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,91.50788436268068,55.3921568627451,1610612765,51,63,2022-03-26T00:26:39Z,3530000,27.0,27.0,1,right,S. Bey driving finger roll Layup (4 PTS),[1630180],1610612765.0,DET,driving finger roll,,,Bey,S. Bey,,,,,3.84,Made,,,,,4.0,,,,,,,,,,,,,,
