actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
280,PT05M44.00S,2022-01-15T01:01:07.9Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,40,34,2022-01-15T01:01:07Z,2720000,,,0,,P. Siakam Free Throw 2 of 2 (6 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
281,PT05M29.00S,2022-01-15T01:01:23.4Z,2,REGULAR,3pt,Jump Shot,[],1630595,7.013797634691201,2.205882352941174,1610612765,40,34,2022-01-15T01:01:30Z,2730000,239.0,13.0,1,left,MISS C. Cunningham 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
282,PT05M26.00S,2022-01-15T01:01:26.4Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612765,40,34,2022-01-15T01:01:30Z,2740000,,,0,,T. Lyles REBOUND (Off:2 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,281.0,,,,,,5.0,3.0,2.0,,,,,,,,,,
283,PT05M25.00S,2022-01-15T01:01:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,8.459264126149804,55.88235294117647,1610612765,42,34,2022-01-15T01:01:34Z,2750000,-29.0,27.0,1,left,T. Lyles Layup (10 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,3.99,Made,,,,,,,,,,10.0,,,,,,,,,
284,PT05M25.00S,2022-01-15T01:01:33.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628449,,,1610612765,42,34,2022-01-15T01:01:40Z,2760000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Lyles 1 FT),"[1628449, 1626168]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,1626301.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,
286,PT05M25.00S,2022-01-15T01:01:43.2Z,2,REGULAR,substitution,out,[],1630173,,,1610612765,42,34,2022-01-15T01:02:27Z,2780000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M25.00S,2022-01-15T01:01:43.2Z,2,REGULAR,substitution,in,[],1629004,,,1610612765,42,34,2022-01-15T01:02:27Z,2790000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M25.00S,2022-01-15T01:02:05.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1626168,,,1610612765,43,34,2022-01-15T01:02:05Z,2800000,,,0,,T. Lyles Free Throw 1 of 1 (11 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
289,PT05M09.00S,2022-01-15T01:02:23.3Z,2,REGULAR,3pt,Jump Shot,[],1627832,71.00854139290408,84.06862745098039,1610612761,43,34,2022-01-15T01:02:34Z,2810000,170.0,220.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,27.82,Missed,,,,,,,,,,,,,,,,,,,
290,PT05M05.00S,2022-01-15T01:02:27.3Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612761,43,34,2022-01-15T01:02:34Z,2820000,,,0,,P. Siakam REBOUND (Off:2 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,289.0,,,,,,5.0,3.0,2.0,,,,,,,,,,
291,PT05M02.00S,2022-01-15T01:02:30.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,81.7838370565046,5.392156862745097,1610612761,43,34,2022-01-15T01:02:39Z,2830000,-223.0,119.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
292,PT05M02.00S,2022-01-15T01:02:30.8Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,43,34,2022-01-15T01:02:39Z,2840000,,,0,,K. Hayes REBOUND (Off:1 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,291.0,,,,,,4.0,3.0,1.0,,,,,,,,,,
293,PT04M56.00S,2022-01-15T01:02:37.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612765,43,34,2022-01-15T01:02:58Z,2850000,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Hayes 2 FT),"[1629004, 1630165]",1610612761.0,TOR,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,2530.0,1.0,0.0,Hayes,1630165.0,,,,,,,,,,,,,
295,PT04M56.00S,2022-01-15T01:03:06.1Z,2,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,43,34,2022-01-15T01:03:06Z,2870000,,,0,,MISS K. Hayes Free Throw 1 of 2,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
296,PT04M56.00S,2022-01-15T01:03:06.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,43,34,2022-01-15T01:03:06Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,,,
297,PT04M56.00S,2022-01-15T01:03:22.4Z,2,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,44,34,2022-01-15T01:03:22Z,2890000,,,0,,K. Hayes Free Throw 2 of 2 (1 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
298,PT04M49.00S,2022-01-15T01:03:32.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612761,44,34,2022-01-15T01:03:46Z,2900000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630165, 1627783]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,2530.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,
300,PT04M49.00S,2022-01-15T01:03:55.8Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,44,34,2022-01-15T01:03:55Z,2920000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
301,PT04M49.00S,2022-01-15T01:03:55.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,44,34,2022-01-15T01:03:55Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,
302,PT04M49.00S,2022-01-15T01:04:17.0Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,44,34,2022-01-15T01:04:17Z,2940000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
303,PT04M46.00S,2022-01-15T01:04:18.7Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,44,34,2022-01-15T01:04:18Z,2950000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,302.0,,,,,,3.0,3.0,0.0,,,,,,,,,,
304,PT04M39.00S,2022-01-15T01:04:28.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612765,44,34,2022-01-15T01:04:38Z,2960000,,,0,,C. Boucher personal FOUL (2 PF) (Lyles 2 FT),"[1628449, 1626168]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,1626301.0,2.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,
306,PT04M39.00S,2022-01-15T01:04:55.4Z,2,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,45,34,2022-01-15T01:04:55Z,2980000,,,0,,T. Lyles Free Throw 1 of 2 (12 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
307,PT04M39.00S,2022-01-15T01:05:03.1Z,2,REGULAR,substitution,out,[],1630567,,,1610612765,45,34,2022-01-15T01:05:11Z,2990000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M39.00S,2022-01-15T01:05:03.1Z,2,REGULAR,substitution,out,[],1628449,,,1610612765,45,34,2022-01-15T01:05:11Z,3000000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M39.00S,2022-01-15T01:05:03.1Z,2,REGULAR,substitution,in,[],1628384,,,1610612765,45,34,2022-01-15T01:05:11Z,3010000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT04M39.00S,2022-01-15T01:05:03.1Z,2,REGULAR,substitution,in,[],1630625,,,1610612765,45,34,2022-01-15T01:05:11Z,3020000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT04M39.00S,2022-01-15T01:05:24.5Z,2,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,46,34,2022-01-15T01:05:24Z,3030000,,,0,,T. Lyles Free Throw 2 of 2 (13 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
312,PT04M22.00S,2022-01-15T01:05:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,90.8508541392904,54.90196078431372,1610612761,46,36,2022-01-15T01:05:49Z,3040000,25.0,34.0,1,right,O. Anunoby reverse Layup (12 PTS) (F. VanVleet 5 AST),"[1628384, 1627832]",1610612761.0,TOR,reverse,,,Anunoby,O. Anunoby,,,,,4.15,Made,,,,,,,,,,12.0,F. VanVleet,1627832.0,5.0,,,,,,
314,PT04M13.00S,2022-01-15T01:05:51.5Z,2,REGULAR,turnover,bad pass,[],1630165,,,1610612765,46,36,2022-01-15T01:05:56Z,3060000,,,0,,K. Hayes bad pass TURNOVER (1 TO),"[1630165, 1629004]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,1.0,Mykhailiuk,1629004.0,
315,PT04M13.00S,2022-01-15T01:05:51.5Z,2,REGULAR,steal,,[],1629004,,,1610612761,46,36,2022-01-15T01:05:53Z,3070000,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT04M09.00S,2022-01-15T01:05:58.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612761,46,36,2022-01-15T01:06:23Z,3080000,,,0,,S. Bey personal FOUL (2 PF) (Anunoby 2 FT),"[1630180, 1628384]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,1626301.0,2.0,0.0,Anunoby,1628384.0,,,,,,,,,,,,,
318,PT04M09.00S,2022-01-15T01:06:24.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628384,,,1610612761,46,37,2022-01-15T01:06:24Z,3100000,,,0,,O. Anunoby Free Throw 1 of 2 (13 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
319,PT04M09.00S,2022-01-15T01:06:37.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628384,,,1610612761,46,38,2022-01-15T01:06:37Z,3110000,,,0,,O. Anunoby Free Throw 2 of 2 (14 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
320,PT03M47.00S,2022-01-15T01:07:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,9.510512483574246,53.18627450980392,1610612765,48,38,2022-01-15T01:07:06Z,3120000,-16.0,37.0,1,left,C. Cunningham driving finger roll Layup (11 PTS),[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,4.02,Made,,,,,,,,,,11.0,,,,,,,,,
321,PT03M40.00S,2022-01-15T01:07:07.0Z,2,REGULAR,turnover,lost ball,[],1630625,,,1610612761,48,38,2022-01-15T01:07:14Z,3130000,,,0,,D. Banton lost ball TURNOVER (1 TO),"[1630625, 1630165]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,
322,PT03M40.00S,2022-01-15T01:07:07.0Z,2,REGULAR,steal,,[],1630165,,,1610612765,48,38,2022-01-15T01:07:11Z,3140000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M34.00S,2022-01-15T01:07:13.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630180,7.490144546649148,50.670189950980394,1610612765,50,38,2022-01-15T01:08:34Z,3150000,-3.0,18.0,1,left,S. Bey cutting Layup (7 PTS) (K. Hayes 5 AST),"[1630180, 1630165]",1610612765.0,DET,cutting,,,Bey,S. Bey,,,,,1.82,Made,,,,,,,,,,7.0,K. Hayes,1630165.0,5.0,,,,,,
325,PT03M16.00S,2022-01-15T01:07:31.0Z,2,REGULAR,3pt,Jump Shot,[],1629004,69.82588699080158,75.24509803921569,1610612761,50,38,2022-01-15T01:07:37Z,3170000,126.0,231.0,1,right,MISS S. Mykhailiuk 26' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
326,PT03M12.00S,2022-01-15T01:07:35.0Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,50,38,2022-01-15T01:10:40Z,3180000,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,325.0,,,,,,4.0,4.0,0.0,,,,,,,,,,
327,PT03M02.00S,2022-01-15T01:07:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,9.641918528252305,44.607843137254896,1610612765,52,38,2022-01-15T01:07:51Z,3190000,27.0,38.0,1,left,H. Diallo Layup (12 PTS) (S. Bey 2 AST),"[1628977, 1630180]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,4.67,Made,,,,,,,,,,12.0,S. Bey,1630180.0,2.0,,,,,,
329,PT03M02.00S,2022-01-15T01:07:53.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,52,38,2022-01-15T01:07:53Z,3210000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M51.00S,2022-01-15T01:11:10.2Z,2,REGULAR,violation,kicked ball,[],1628977,,,1610612761,52,38,2022-01-15T01:18:18Z,3220000,,,0,,H. Diallo kicked ball VIOLATION,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,1626301.0,,,,,,,,,,,,,,,,,
331,PT02M39.00S,2022-01-15T01:11:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,89.4053876478318,51.470588235294116,1610612761,52,38,2022-01-15T01:11:44Z,3230000,7.0,47.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,4.77,Missed,,,,,,,,,,,,,,,,,,,
332,PT02M37.00S,2022-01-15T01:11:39.3Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,52,38,2022-01-15T01:11:44Z,3240000,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,331.0,,,,,,5.0,5.0,0.0,,,,,,,,,,
333,PT02M24.00S,2022-01-15T01:11:52.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.352168199737193,54.56112132352941,1610612765,54,38,2022-01-15T01:12:01Z,3250000,-23.0,64.0,1,left,C. Cunningham 6' driving floating Jump Shot (13 PTS),[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,6.76,Made,,,,,,,,,,13.0,,,,,,,,,
334,PT02M05.00S,2022-01-15T01:12:11.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,85.85742444152432,54.411764705882355,1610612761,54,38,2022-01-15T01:12:19Z,3260000,22.0,80.0,1,right,MISS O. Anunoby 8' turnaround Shot,[1628384],1610612761.0,TOR,turnaround,,,Anunoby,O. Anunoby,,,,,8.34,Missed,,,,,,,,,,,,,,,,,,,
335,PT02M01.00S,2022-01-15T01:12:15.6Z,2,REGULAR,rebound,offensive,[],1627832,,,1610612761,54,38,2022-01-15T01:12:15Z,3270000,,,0,,F. VanVleet REBOUND (Off:1 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,334.0,,,,,,2.0,1.0,1.0,,,,,,,,,,
336,PT01M59.00S,2022-01-15T01:12:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627832,92.42772667542707,56.86274509803921,1610612761,54,38,2022-01-15T01:12:22Z,3280000,34.0,19.0,1,right,MISS F. VanVleet driving Layup,[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,3.91,Missed,,,,,,,,,,,,,,,,,,,
337,PT01M56.00S,2022-01-15T01:12:21.0Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,54,38,2022-01-15T01:12:22Z,3290000,,,0,,H. Diallo REBOUND (Off:1 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,336.0,,,,,,2.0,1.0,1.0,,,,,,,,,,
338,PT01M48.00S,2022-01-15T01:12:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,8.590670170827863,53.18627450980392,1610612765,54,38,2022-01-15T01:12:33Z,3300000,-16.0,28.0,1,left,MISS H. Diallo driving Layup - blocked,"[1628977, 1627783]",1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,3.25,Missed,,,,,,,,,,,,,,Siakam,1627783.0,,,,
339,PT01M48.00S,2022-01-15T01:12:28.7Z,2,REGULAR,block,,[],1627783,,,1610612765,54,38,2022-01-15T01:12:31Z,3310000,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M44.00S,2022-01-15T01:12:32.7Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612761,54,38,2022-01-15T01:12:33Z,3320000,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,338.0,,,,,,1.0,1.0,0.0,,,,,,,,,,
341,PT01M43.00S,2022-01-15T01:12:34.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630625,90.71944809461235,48.529411764705884,1610612761,54,38,2022-01-15T01:12:42Z,3330000,-7.0,35.0,1,right,MISS D. Banton running Layup - blocked,"[1630625, 1626168]",1610612761.0,TOR,running,,,Banton,D. Banton,,,,,3.55,Missed,,,,,,,,,,,,,,Lyles,1626168.0,,,,
342,PT01M43.00S,2022-01-15T01:12:34.0Z,2,REGULAR,block,,[],1626168,,,1610612761,54,38,2022-01-15T01:12:37Z,3340000,,,0,,T. Lyles BLOCK (2 BLK),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M42.00S,2022-01-15T01:12:35.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,54,38,2022-01-15T01:12:42Z,3350000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,341.0,,,,,,,,,,,,,,,,,,
344,PT01M42.00S,2022-01-15T01:12:40.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,54,38,2022-01-15T01:12:40Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M42.00S,2022-01-15T01:13:03.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628977,,,1610612761,54,38,2022-01-15T01:13:18Z,3370000,,,0,,H. Diallo technical FOUL (1 Tech),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,1628484.0,2.0,1.0,,,,,,,,,,,,,,,
346,PT01M42.00S,2022-01-15T01:13:19.4Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,54,38,2022-01-15T01:13:19Z,3380000,,,0,,MISS F. VanVleet technical Free Throw 1 of 1,[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
347,PT01M42.00S,2022-01-15T01:13:19.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,54,38,2022-01-15T01:13:19Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,346.0,,,,,,,,,,,,,,,,,,
348,PT01M42.00S,2022-01-15T01:13:31.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,54,38,2022-01-15T01:13:46Z,3400000,,,0,,TEAM delay-of-game VIOLATION,[],1610612761.0,TOR,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,,,,
349,PT01M30.00S,2022-01-15T01:13:50.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,68.9060446780552,27.450980392156865,1610612761,54,41,2022-01-15T01:14:36Z,3410000,-113.0,240.0,1,right,F. VanVleet 26' 3PT step back (12 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,26.5,Made,,,,,,,,,,12.0,,,,,,,,,
350,PT01M08.00S,2022-01-15T01:14:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,19.103153745072277,42.15686274509803,1610612765,54,41,2022-01-15T01:14:19Z,3420000,39.0,127.0,1,left,MISS C. Cunningham 13' Jump Shot,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,13.3,Missed,,,,,,,,,,,,,,,,,,,
351,PT01M05.00S,2022-01-15T01:14:14.8Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,54,41,2022-01-15T01:14:19Z,3430000,,,0,,H. Diallo REBOUND (Off:2 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,350.0,,,,,,3.0,1.0,2.0,,,,,,,,,,
352,PT01M05.00S,2022-01-15T01:14:16.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,7.802233902759525,54.90196078431372,1610612765,54,41,2022-01-15T01:14:49Z,3440000,-25.0,21.0,1,left,MISS H. Diallo Layup,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,3.21,Missed,,,,,,,,,,,,,,,,,,,
356,PT01M05.00S,2022-01-15T01:14:16.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,54,41,2022-01-15T01:14:49Z,3450000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,,,
371,PT01M05.00S,2022-01-15T01:14:48.0Z,2,REGULAR,substitution,out,[],1630180,,,1610612761,54,41,2022-01-15T01:16:52Z,3455000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT01M05.00S,2022-01-15T01:14:48.0Z,2,REGULAR,substitution,in,[],1628367,,,1610612761,54,41,2022-01-15T01:16:52Z,3457500,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M05.00S,2022-01-15T01:14:48.4Z,2,REGULAR,jumpball,recovered,[],1627832,,,1610612761,54,41,2022-01-15T01:20:53Z,3460000,,,0,,Jump Ball P. Siakam vs. C. Cunningham: Tip to F. VanVleet,"[1627832, 1627783, 1630595]",1610612761.0,TOR,heldball,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Siakam,1627783.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,,,,,,
359,PT00M55.30S,2022-01-15T01:14:55.0Z,2,REGULAR,turnover,bad pass,[],1628384,,,1610612761,54,41,2022-01-15T01:14:59Z,3510000,,,0,,O. Anunoby bad pass TURNOVER (3 TO),"[1628384, 1626168]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,3.0,Lyles,1626168.0,
360,PT00M55.30S,2022-01-15T01:14:55.0Z,2,REGULAR,steal,,[],1626168,,,1610612765,54,41,2022-01-15T01:14:57Z,3520000,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M51.10S,2022-01-15T01:15:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626168,7.933639947437584,55.14705882352941,1610612765,56,41,2022-01-15T01:16:07Z,3530000,-26.0,22.0,1,left,T. Lyles running Layup (15 PTS) (J. Jackson 1 AST),"[1626168, 1628367]",1610612765.0,DET,running,,,Lyles,T. Lyles,,,,,3.39,Made,,,,,,,,,,15.0,J. Jackson,1628367.0,1.0,,,,,,
363,PT00M39.40S,2022-01-15T01:15:13.0Z,2,REGULAR,3pt,Jump Shot,[],1628384,70.61432325886992,81.61764705882354,1610612761,56,41,2022-01-15T01:15:18Z,3550000,158.0,224.0,1,right,MISS O. Anunoby 27' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,27.39,Missed,,,,,,,,,,,,,,,,,,,
364,PT00M36.00S,2022-01-15T01:15:16.4Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,56,41,2022-01-15T01:15:18Z,3560000,,,0,,H. Diallo REBOUND (Off:2 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,363.0,,,,,,4.0,2.0,2.0,,,,,,,,,,
365,PT00M15.20S,2022-01-15T01:15:37.3Z,2,REGULAR,3pt,Jump Shot,[],1628367,10.036136662286467,95.83333333333333,1610612765,56,41,2022-01-15T01:15:41Z,3570000,-229.0,42.0,1,left,MISS J. Jackson 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
