actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
291,PT11M39.00S,2021-10-20T23:39:29.2Z,2,REGULAR,turnover,bad pass,[],1626168,,,1610612765,20,14,2021-10-21T00:01:55Z,1700000,,,0,,T. Lyles bad pass TURNOVER (1 TO),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,1.0,,,
173,PT11M18.00S,2021-10-20T23:39:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,5.305519053876466,56.61764705882353,1610612741,20,14,2021-10-21T00:01:55Z,1710000,-33.0,-3.0,1,left,MISS D. DeRozan Layup,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,,
174,PT11M14.00S,2021-10-20T23:39:48.6Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,20,14,2021-10-20T23:39:50Z,1720000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
175,PT11M10.00S,2021-10-20T23:39:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,93.47897503285151,45.09803921568627,1610612765,20,14,2021-10-20T23:40:06Z,1730000,-25.0,9.0,1,right,MISS K. Olynyk Layup - blocked,"[203482, 1627936]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,2.6,Missed,,,,,,,,,,,,,,Caruso,1627936.0,,,,
176,PT11M10.00S,2021-10-20T23:39:54.5Z,2,REGULAR,block,,[],1627936,,,1610612765,20,14,2021-10-20T23:58:45Z,1740000,,,0,,A. Caruso BLOCK (1 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M10.00S,2021-10-20T23:39:54.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,20,14,2021-10-20T23:40:06Z,1750000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,,
178,PT11M10.00S,2021-10-20T23:40:00.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,20,14,2021-10-20T23:40:00Z,1760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M03.00S,2021-10-20T23:40:25.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,20,14,2021-10-20T23:40:25Z,1770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M54.00S,2021-10-20T23:40:54.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,20,14,2021-10-20T23:40:54Z,1780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M53.00S,2021-10-20T23:41:13.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,20,14,2021-10-20T23:41:29Z,1790000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,1628159.0,,,,,,,,,,,,,,
184,PT10M37.00S,2021-10-20T23:41:35.2Z,2,REGULAR,foul,offensive,[],1628993,,,1610612741,20,14,2021-10-20T23:42:00Z,1800000,,,0,,A. Johnson offensive FOUL (2 PF),"[1628993, 203482]",1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,204059.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,,
186,PT10M37.00S,2021-10-20T23:41:35.2Z,2,REGULAR,turnover,offensive foul,[],1628993,,,1610612741,20,14,2021-10-20T23:41:35Z,1820000,,,0,,A. Johnson offensive foul TURNOVER (2 TO),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,204059.0,,,,,,,,,,,2.0,,,
187,PT10M29.00S,2021-10-20T23:41:55.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203482,74.32243758212877,33.310355392156865,1610612765,22,14,2021-10-20T23:44:51Z,1830000,-83.0,189.0,1,right,K. Olynyk 20' Jump Shot (2 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,20.65,Made,,,,,,,,,,2.0,,,,,,,,,
188,PT10M10.00S,2021-10-20T23:42:14.2Z,2,REGULAR,turnover,lost ball,[],1627936,,,1610612741,22,14,2021-10-20T23:43:24Z,1840000,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 1626168]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,1.0,Lyles,1626168.0,
189,PT10M10.00S,2021-10-20T23:42:14.2Z,2,REGULAR,steal,,[],1626168,,,1610612765,22,14,2021-10-20T23:42:17Z,1850000,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M59.00S,2021-10-20T23:42:24.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628977,93.87319316688567,28.186274509803923,1610612765,22,14,2021-10-20T23:43:36Z,1860000,-109.0,5.0,1,right,MISS H. Diallo 10' Jump Shot,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,10.92,Missed,,,,,,,,,,,,,,,,,,,
191,PT09M59.00S,2021-10-20T23:42:24.9Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,22,14,2021-10-20T23:43:36Z,1870000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
192,PT09M49.00S,2021-10-20T23:42:34.2Z,2,REGULAR,3pt,Jump Shot,[],1627936,29.61563731931669,81.12745098039215,1610612741,22,17,2021-10-20T23:43:40Z,1880000,-156.0,226.0,1,left,A. Caruso 27' 3PT  (3 PTS) (L. Ball 2 AST),"[1627936, 1628366]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,27.43,Made,,,,,,,,,,3.0,L. Ball,1628366.0,2.0,,,,,,
194,PT09M37.00S,2021-10-20T23:42:48.2Z,2,REGULAR,foul,personal,[],1627936,,,1610612765,22,17,2021-10-20T23:42:54Z,1900000,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1628367]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,1628159.0,1.0,0.0,Jackson,1628367.0,,,,,,,,,,
196,PT09M37.00S,2021-10-20T23:43:02.8Z,2,REGULAR,substitution,out,[],1629750,,,1610612765,22,17,2021-10-20T23:43:09Z,1920000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M37.00S,2021-10-20T23:43:02.8Z,2,REGULAR,substitution,in,[],1630172,,,1610612765,22,17,2021-10-20T23:43:09Z,1930000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M30.00S,2021-10-20T23:43:14.8Z,2,REGULAR,3pt,Jump Shot,[],1628367,67.59198423127464,42.892156862745104,1610612765,22,17,2021-10-20T23:43:47Z,1940000,-36.0,252.0,1,right,MISS J. Jackson 25' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
199,PT09M30.00S,2021-10-20T23:43:14.8Z,2,REGULAR,rebound,defensive,[],1628993,,,1610612741,22,17,2021-10-20T23:43:47Z,1950000,,,0,,A. Johnson REBOUND (Off:1 Def:3),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,198.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
200,PT09M11.00S,2021-10-20T23:43:34.3Z,2,REGULAR,3pt,Jump Shot,[],1627936,29.352825229960573,24.264705882352942,1610612741,22,17,2021-10-20T23:43:50Z,1960000,129.0,223.0,1,left,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
201,PT09M08.00S,2021-10-20T23:43:37.3Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,22,17,2021-10-20T23:43:50Z,1970000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
202,PT09M05.00S,2021-10-20T23:43:42.5Z,2,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612765,22,17,2021-10-20T23:44:00Z,1980000,,,0,,A. Caruso shooting personal FOUL (2 PF) (Diallo 2 FT),"[1627936, 1628977]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,204059.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,,
204,PT09M05.00S,2021-10-20T23:44:16.3Z,2,REGULAR,instantreplay,request,[],0,,,1610612765,22,17,2021-10-20T23:45:12Z,2000000,,,0,,,[],,,stands,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,,Common Foul Upheld
205,PT09M05.00S,2021-10-20T23:45:17.4Z,2,REGULAR,substitution,out,[],1627936,,,1610612765,22,17,2021-10-20T23:45:49Z,2010000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M05.00S,2021-10-20T23:45:17.4Z,2,REGULAR,substitution,in,[],203897,,,1610612765,22,17,2021-10-20T23:45:49Z,2020000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M05.00S,2021-10-20T23:45:57.8Z,2,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,23,17,2021-10-20T23:45:57Z,2030000,,,0,,H. Diallo Free Throw 1 of 2 (1 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
208,PT09M05.00S,2021-10-20T23:46:02.6Z,2,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,24,17,2021-10-20T23:46:02Z,2040000,,,0,,H. Diallo Free Throw 2 of 2 (2 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
209,PT08M53.00S,2021-10-20T23:46:18.0Z,2,REGULAR,turnover,bad pass,[],1630172,,,1610612741,24,17,2021-10-20T23:46:24Z,2050000,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1626168]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,1.0,Lyles,1626168.0,
210,PT08M53.00S,2021-10-20T23:46:18.0Z,2,REGULAR,steal,,[],1626168,,,1610612765,24,17,2021-10-20T23:46:19Z,2060000,,,0,,T. Lyles STEAL (2 STL),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M48.00S,2021-10-20T23:46:22.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626168,92.29632063074901,49.01960784313726,1610612765,26,17,2021-10-20T23:46:42Z,2070000,-5.0,20.0,1,right,T. Lyles DUNK (2 PTS) (H. Diallo 1 AST),"[1626168, 1628977]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,2.05,Made,,,,,,,,,,2.0,H. Diallo,1628977.0,1.0,,,,,,
213,PT08M30.00S,2021-10-20T23:46:41.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628366,5.962549277266746,36.274509803921575,1610612741,26,19,2021-10-21T00:18:26Z,2090000,69.0,4.0,1,left,L. Ball 6' pullup Jump Shot (2 PTS),[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,6.87,Made,,,,,,,,,,2.0,,,,,,,,,
214,PT08M08.00S,2021-10-20T23:47:05.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203482,91.90210249671485,47.05882352941176,1610612765,28,19,2021-10-20T23:47:11Z,2100000,-15.0,24.0,1,right,K. Olynyk Hook (4 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,2.78,Made,,,,,,,,,,4.0,,,,,,,,,
215,PT08M08.00S,2021-10-20T23:47:08.3Z,2,REGULAR,foul,personal,['1freethrow'],201942,,,1610612765,28,19,2021-10-20T23:47:17Z,2110000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Olynyk 1 FT),"[201942, 203482]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,1628159.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,
217,PT08M08.00S,2021-10-20T23:47:18.9Z,2,REGULAR,substitution,out,[],1628977,,,1610612765,28,19,2021-10-20T23:47:56Z,2130000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M08.00S,2021-10-20T23:47:18.9Z,2,REGULAR,substitution,out,[],201942,,,1610612765,28,19,2021-10-20T23:47:56Z,2140000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M08.00S,2021-10-20T23:47:18.9Z,2,REGULAR,substitution,out,[],1628993,,,1610612765,28,19,2021-10-20T23:47:56Z,2150000,,,0,,SUB out: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M08.00S,2021-10-20T23:47:18.9Z,2,REGULAR,substitution,in,[],1628402,,,1610612765,28,19,2021-10-20T23:47:56Z,2160000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M08.00S,2021-10-20T23:47:18.9Z,2,REGULAR,substitution,in,[],1630245,,,1610612765,28,19,2021-10-20T23:47:56Z,2170000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M08.00S,2021-10-20T23:47:18.9Z,2,REGULAR,substitution,in,[],202696,,,1610612765,28,19,2021-10-20T23:47:56Z,2180000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M08.00S,2021-10-20T23:47:53.9Z,2,REGULAR,freethrow,1 of 1,[],203482,,,1610612765,28,19,2021-10-20T23:47:59Z,2190000,,,0,,MISS K. Olynyk Free Throw 1 of 1,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,Missed,,,,,,,,,,,,,,,,,,,
224,PT07M46.00S,2021-10-20T23:48:15.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,28,19,2021-10-20T23:47:59Z,2200000,,,0,,N. Vucevic REBOUND (Off:4 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,223.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
225,PT07M43.00S,2021-10-20T23:47:58.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202696,6.093955321944804,53.18627450980392,1610612741,28,21,2021-10-20T23:48:16Z,2210000,-16.0,5.0,1,left,N. Vucevic floating Jump Shot (6 PTS) (L. Ball 3 AST),"[202696, 1628366]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,1.66,Made,,,,,,,,,,6.0,L. Ball,1628366.0,3.0,,,,,,
226,PT07M32.00S,2021-10-20T23:48:13.1Z,2,REGULAR,turnover,traveling,[],1628402,,,1610612765,28,21,2021-10-20T23:48:35Z,2220000,,,0,,F. Jackson traveling TURNOVER (1 TO),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,204059.0,,,,,,,,,,,1.0,,,
227,PT07M32.00S,2021-10-20T23:48:16.2Z,2,REGULAR,substitution,out,[],202709,,,1610612741,28,21,2021-10-20T23:48:33Z,2230000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M32.00S,2021-10-20T23:48:16.2Z,2,REGULAR,substitution,out,[],1628367,,,1610612741,28,21,2021-10-20T23:48:33Z,2240000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M32.00S,2021-10-20T23:48:16.2Z,2,REGULAR,substitution,in,[],1630165,,,1610612741,28,21,2021-10-20T23:48:33Z,2250000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M32.00S,2021-10-20T23:48:16.2Z,2,REGULAR,substitution,in,[],203924,,,1610612741,28,21,2021-10-20T23:48:33Z,2260000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M19.00S,2021-10-20T23:48:45.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203897,16.475032851511173,76.47058823529412,1610612741,28,23,2021-10-20T23:49:03Z,2270000,-132.0,102.0,1,left,Z. LaVine 16' pullup Jump Shot (4 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,16.74,Made,,,,,,,,,,4.0,,,,,,,,,
232,PT07M03.00S,2021-10-20T23:49:03.5Z,2,REGULAR,3pt,Jump Shot,[],1628402,76.26478318002628,88.72549019607843,1610612765,28,23,2021-10-20T23:49:07Z,2280000,194.0,171.0,1,right,MISS F. Jackson 25' 3PT - blocked,"[1628402, 203897]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,25.8,Missed,,,,,,,,,,,,,,LaVine,203897.0,,,,
233,PT07M03.00S,2021-10-20T23:49:03.5Z,2,REGULAR,block,,[],203897,,,1610612765,28,23,2021-10-20T23:49:06Z,2290000,,,0,,Z. LaVine BLOCK (1 BLK),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M03.00S,2021-10-20T23:49:03.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,28,23,2021-10-20T23:49:07Z,2300000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,232.0,,,,,,,,,,,,,,,,,,
235,PT07M03.00S,2021-10-20T23:49:08.5Z,2,REGULAR,foul,personal,[],1628402,,,1610612741,28,23,2021-10-20T23:49:37Z,2310000,,,0,,F. Jackson loose ball personal FOUL (1 PF),"[1628402, 203897]",1610612765.0,DET,loose ball,,,Jackson,F. Jackson,,,,,,,,,,,1628159.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,
237,PT06M53.00S,2021-10-20T23:49:33.3Z,2,REGULAR,2pt,Jump Shot,[],202696,8.327858081471746,76.47058823529412,1610612741,28,25,2021-10-20T23:49:41Z,2330000,-132.0,26.0,1,left,N. Vucevic 13' Jump Shot (8 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,13.49,Made,,,,,,,,,,8.0,Z. LaVine,203897.0,1.0,,,,,,
239,PT06M27.00S,2021-10-20T23:50:03.6Z,2,REGULAR,turnover,traveling,[],1630165,,,1610612765,28,25,2021-10-20T23:50:13Z,2350000,,,0,,K. Hayes traveling TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,1204.0,,,,,,,,,,,1.0,,,
240,PT06M27.00S,2021-10-20T23:50:13.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,28,25,2021-10-20T23:50:13Z,2360000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M27.00S,2021-10-20T23:50:18.0Z,2,REGULAR,substitution,out,[],1626168,,,1610612741,28,25,2021-10-20T23:53:00Z,2370000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M27.00S,2021-10-20T23:50:18.0Z,2,REGULAR,substitution,out,[],203482,,,1610612741,28,25,2021-10-20T23:53:00Z,2380000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M27.00S,2021-10-20T23:50:18.0Z,2,REGULAR,substitution,in,[],1630191,,,1610612741,28,25,2021-10-20T23:53:00Z,2390000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M27.00S,2021-10-20T23:50:18.0Z,2,REGULAR,substitution,in,[],1630180,,,1610612741,28,25,2021-10-20T23:53:00Z,2400000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M15.00S,2021-10-20T23:53:08.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,6.356767411300922,45.34313725490197,1610612741,28,27,2021-10-20T23:53:16Z,2410000,23.0,7.0,1,left,Z. LaVine Layup (6 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,2.44,Made,,,,,,,,,,6.0,,,,,,,,,
247,PT05M56.00S,2021-10-20T23:53:27.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,93.2161629434954,58.088235294117645,1610612765,30,27,2021-10-20T23:53:35Z,2420000,40.0,11.0,1,right,F. Jackson Layup (4 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,4.2,Made,,,,,,,,,,4.0,,,,,,,,,
248,PT05M43.00S,2021-10-20T23:53:40.3Z,2,REGULAR,2pt,Jump Shot,[],203897,6.093955321944804,79.65686274509804,1610612741,30,29,2021-10-20T23:53:47Z,2430000,-148.0,5.0,1,left,Z. LaVine 14' pullup Jump Shot (8 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,14.84,Made,,,,,,,,,,8.0,,,,,,,,,
249,PT05M25.00S,2021-10-20T23:53:59.2Z,2,REGULAR,2pt,Jump Shot,[],203924,79.81274638633377,74.01960784313725,1610612765,30,29,2021-10-20T23:54:06Z,2440000,120.0,137.0,1,right,MISS J. Grant 18' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,18.24,Missed,,,,,,,,,,,,,,,,,,,
250,PT05M22.00S,2021-10-20T23:54:01.5Z,2,REGULAR,rebound,offensive,[],203924,,,1610612765,30,29,2021-10-20T23:54:01Z,2450000,,,0,,J. Grant REBOUND (Off:2 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,249.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
251,PT05M16.00S,2021-10-20T23:54:07.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628402,67.85479632063075,40.19607843137255,1610612765,30,29,2021-10-20T23:54:11Z,2460000,-49.0,250.0,1,right,MISS F. Jackson 25' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
252,PT05M14.00S,2021-10-20T23:54:09.6Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,30,29,2021-10-20T23:54:11Z,2470000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,251.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
253,PT05M11.00S,2021-10-20T23:54:17.1Z,2,REGULAR,foul,offensive,[],203897,,,1610612741,30,29,2021-10-20T23:54:31Z,2480000,,,0,,Z. LaVine offensive FOUL (2 PF),"[203897, 1630191]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,204059.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,,
255,PT05M11.00S,2021-10-20T23:54:17.1Z,2,REGULAR,turnover,offensive foul,[],203897,,,1610612741,30,29,2021-10-20T23:54:17Z,2500000,,,0,,Z. LaVine offensive foul TURNOVER (1 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,204059.0,,,,,,,,,,,1.0,,,
256,PT05M11.00S,2021-10-20T23:54:26.8Z,2,REGULAR,substitution,out,[],1628366,,,1610612765,30,29,2021-10-20T23:54:32Z,2510000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M11.00S,2021-10-20T23:54:26.8Z,2,REGULAR,substitution,in,[],1627936,,,1610612765,30,29,2021-10-20T23:54:32Z,2520000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M52.00S,2021-10-20T23:54:47.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630165,78.10446780551905,47.79411764705882,1610612765,30,29,2021-10-20T23:54:55Z,2530000,-11.0,153.0,1,right,MISS K. Hayes 15' Jump Shot,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,15.37,Missed,,,,,,,,,,,,,,,,,,,
259,PT04M50.00S,2021-10-20T23:54:49.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,30,29,2021-10-20T23:54:55Z,2540000,,,0,,N. Vucevic REBOUND (Off:4 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,258.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
260,PT04M36.00S,2021-10-20T23:55:03.7Z,2,REGULAR,3pt,Jump Shot,[],1630245,7.145203679369246,3.67647058823529,1610612741,30,29,2021-10-20T23:55:09Z,2550000,232.0,15.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M33.00S,2021-10-20T23:55:06.7Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,30,29,2021-10-20T23:55:09Z,2560000,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,260.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
