actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
280,PT04M00.00S,2022-02-02T01:02:39.3Z,2,REGULAR,substitution,in,[],1628984,,,1610612765,49,49,2022-02-02T01:05:13Z,2695000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,
278,PT04M00.00S,2022-02-02T01:02:39.6Z,2,REGULAR,turnover,5-second-violation,['team'],0,,,1610612765,49,49,2022-02-02T01:06:27Z,2700000,,,0,,DET 5-second-violation Team TURNOVER,[],1610612765.0,DET,,,,,,,202053.0,,,,,,,,,,,,,,,,,,,,,,
281,PT03M42.00S,2022-02-02T01:02:50.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626195,10.693166885676746,49.01960784313726,1610612740,49,49,2022-02-02T01:02:55Z,2730000,5.0,48.0,1,left,MISS W. Hernangomez Layup,[1626195],1610612740.0,NOP,,,,,,,,Hernangomez,W. Hernangomez,4.82,Missed,,,,,,,,,,,,,,,,,,
282,PT03M39.00S,2022-02-02T01:02:53.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,49,49,2022-02-02T01:02:53Z,2740000,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,,,,,Cunningham,C. Cunningham,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,
283,PT03M35.00S,2022-02-02T01:02:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630180,68.51182654402103,27.941176470588232,1610612765,52,49,2022-02-02T01:03:04Z,2750000,-110.0,243.0,1,right,S. Bey 26' 3PT  (5 PTS) (C. Joseph 1 AST),"[1630180, 202709]",1610612765.0,DET,,,,,,,,Bey,S. Bey,26.73,Made,5.0,C. Joseph,202709.0,1.0,,,,,,,,,,,,,,
285,PT03M13.00S,2022-02-02T01:03:19.5Z,2,REGULAR,2pt,Jump Shot,[],1627742,4.517082785808142,28.92156862745098,1610612740,52,51,2022-02-02T01:03:26Z,2770000,105.0,-10.0,1,left,B. Ingram 10' fadeaway Jump Shot (15 PTS) (J. Hayes 2 AST),"[1627742, 1629637]",1610612740.0,NOP,fadeaway,,,,,,,Ingram,B. Ingram,10.59,Made,15.0,J. Hayes,1629637.0,2.0,,,,,,,,,,,,,,
287,PT02M51.00S,2022-02-02T01:03:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,85.98883048620237,41.91176470588235,1610612765,52,51,2022-02-02T01:03:45Z,2790000,-40.0,79.0,1,right,MISS S. Bey 8' fadeaway Shot,[1630180],1610612765.0,DET,fadeaway,,,,,,,Bey,S. Bey,8.89,Missed,,,,,,,,,,,,,,,,,,
288,PT02M49.00S,2022-02-02T01:03:43.5Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,52,51,2022-02-02T01:03:43Z,2800000,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,,,,,Ingram,B. Ingram,,,,,,,287.0,2.0,2.0,0.0,,,,,,,,,,
290,PT02M42.00S,2022-02-02T01:03:51.6Z,2,REGULAR,3pt,Jump Shot,[],1630530,7.933639947437584,3.9215686274509807,1610612740,52,51,2022-02-02T01:04:08Z,2810000,230.0,22.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,23.15,Missed,,,,,,,,,,,,,,,,,,
291,PT02M38.00S,2022-02-02T01:03:54.2Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,52,51,2022-02-02T01:03:54Z,2820000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,,,,,Bey,S. Bey,,,,,,,290.0,3.0,3.0,0.0,,,,,,,,,,
292,PT02M31.00S,2022-02-02T01:04:05.9Z,2,REGULAR,foul,offensive,[],203924,,,1610612765,52,51,2022-02-02T01:04:26Z,2830000,,,0,,J. Grant offensive FOUL (1 PF),"[203924, 1628984]",1610612765.0,DET,,,,,,,202037.0,Grant,J. Grant,,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,,,,
294,PT02M31.00S,2022-02-02T01:04:05.9Z,2,REGULAR,turnover,offensive foul,[],203924,,,1610612765,52,51,2022-02-02T01:04:05Z,2850000,,,0,,J. Grant offensive foul TURNOVER (1 TO),[203924],1610612765.0,DET,,,,,,,202037.0,Grant,J. Grant,,,,,,,,,,,,,,,1.0,,,,,
295,PT02M31.00S,2022-02-02T01:04:16.5Z,2,REGULAR,substitution,out,[],1626195,,,1610612740,52,51,2022-02-02T01:04:25Z,2860000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,
296,PT02M31.00S,2022-02-02T01:04:16.5Z,2,REGULAR,substitution,in,[],202685,,,1610612740,52,51,2022-02-02T01:04:25Z,2870000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,
297,PT02M31.00S,2022-02-02T01:04:33.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,52,51,2022-02-02T01:04:33Z,2880000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M31.00S,2022-02-02T01:04:34.3Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612740,52,51,2022-02-02T01:05:42Z,2890000,,,0,,,[],1610612765.0,DET,stands,,,,,,201639.0,,,,,,,,,,,,,,,,,,,,,,
299,PT02M14.00S,2022-02-02T01:06:20.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,17.526281208935615,36.51960784313726,1610612740,52,51,2022-02-02T01:06:24Z,2900000,67.0,112.0,1,left,MISS B. Ingram 13' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,,,,,Ingram,B. Ingram,13.09,Missed,,,,,,,,,,,,,,,,,,
300,PT02M13.00S,2022-02-02T01:06:21.0Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,52,51,2022-02-02T01:09:14Z,2910000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,,,,,Joseph,C. Joseph,,,,,,,299.0,1.0,1.0,0.0,,,,,,,,,,
301,PT02M12.00S,2022-02-02T01:06:32.9Z,2,REGULAR,foul,technical,['1freethrow'],1627742,,,1610612765,52,51,2022-02-02T01:06:48Z,2920000,,,0,,B. Ingram technical FOUL (1 Tech),[1627742],1610612740.0,NOP,,,,,,,201639.0,Ingram,B. Ingram,,,,,,,,,,,0.0,1.0,,,,,,,,
302,PT02M12.00S,2022-02-02T01:06:55.7Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,53,51,2022-02-02T01:06:55Z,2930000,,,0,,J. Grant technical Free Throw 1 of 1 (3 PTS),[203924],1610612765.0,DET,technical,,,,,,,Grant,J. Grant,,Made,3.0,,,,,,,,,,,,,,,,,
303,PT01M58.00S,2022-02-02T01:07:23.7Z,2,REGULAR,3pt,Jump Shot,[],203924,83.09789750328515,3.9215686274509807,1610612765,56,51,2022-02-02T01:07:40Z,2940000,-230.0,106.0,1,right,J. Grant 25' 3PT  (6 PTS) (S. Bey 2 AST),"[203924, 1630180]",1610612765.0,DET,,,,,,,,Grant,J. Grant,25.38,Made,6.0,S. Bey,1630180.0,2.0,,,,,,,,,,,,,,
305,PT01M46.00S,2022-02-02T01:07:36.0Z,2,REGULAR,3pt,Jump Shot,[],1630530,27.90735873850197,19.607843137254903,1610612740,56,51,2022-02-02T01:07:43Z,2960000,152.0,210.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,25.91,Missed,,,,,,,,,,,,,,,,,,
306,PT01M46.00S,2022-02-02T01:07:36.0Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612740,56,51,2022-02-02T01:07:43Z,2970000,,,0,,J. Hayes REBOUND (Off:1 Def:5),[1629637],1610612740.0,NOP,,,,,,,,Hayes,J. Hayes,,,,,,,305.0,6.0,5.0,1.0,,,,,,,,,,
307,PT01M39.00S,2022-02-02T01:07:45.8Z,2,REGULAR,foul,personal,['2freethrow'],203924,,,1610612740,56,51,2022-02-02T01:07:59Z,2980000,,,0,,J. Grant shooting personal FOUL (2 PF) (Murphy III 2 FT),"[203924, 1630530]",1610612765.0,DET,shooting,,,,,,202053.0,Grant,J. Grant,,,,,,,,,,,2.0,0.0,Murphy III,1630530.0,,,,,,
309,PT01M39.00S,2022-02-02T01:08:05.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630530,,,1610612740,56,52,2022-02-02T01:08:05Z,3000000,,,0,,T. Murphy III Free Throw 1 of 2 (4 PTS),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,Made,4.0,,,,,,,,,,,,,,,,,
310,PT01M39.00S,2022-02-02T01:08:19.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630530,,,1610612740,56,53,2022-02-02T01:08:19Z,3010000,,,0,,T. Murphy III Free Throw 2 of 2 (5 PTS),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,Made,5.0,,,,,,,,,,,,,,,,,
311,PT01M28.00S,2022-02-02T01:08:35.0Z,2,REGULAR,3pt,Jump Shot,[],1630180,68.64323258869908,77.94117647058823,1610612765,56,53,2022-02-02T01:10:54Z,3020000,140.0,242.0,1,right,MISS S. Bey 27' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,,,,,Bey,S. Bey,27.97,Missed,,,,,,,,,,,,,,,,,,
312,PT01M25.00S,2022-02-02T01:08:38.0Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,56,53,2022-02-02T01:08:51Z,3030000,,,0,,J. Hayes REBOUND (Off:1 Def:6),[1629637],1610612740.0,NOP,,,,,,,,Hayes,J. Hayes,,,,,,,311.0,7.0,6.0,1.0,,,,,,,,,,
313,PT01M14.00S,2022-02-02T01:08:49.7Z,2,REGULAR,turnover,bad pass,[],202685,,,1610612740,56,53,2022-02-02T01:08:54Z,3040000,,,0,,J. Valanciunas bad pass TURNOVER (3 TO),"[202685, 1630180]",1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,3.0,Bey,1630180.0,,,
314,PT01M14.00S,2022-02-02T01:08:49.7Z,2,REGULAR,steal,,[],1630180,,,1610612765,56,53,2022-02-02T01:08:51Z,3050000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,
315,PT01M10.00S,2022-02-02T01:08:54.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202709,92.95335085413929,49.01960784313726,1610612765,58,53,2022-02-02T01:11:27Z,3060000,-5.0,14.0,1,right,C. Joseph running finger roll Layup (10 PTS) (S. Bey 3 AST),"[202709, 1630180]",1610612765.0,DET,running finger roll,,,,,,,Joseph,C. Joseph,1.45,Made,10.0,S. Bey,1630180.0,3.0,,,,,,,,,,,,,,
317,PT01M10.00S,2022-02-02T01:08:56.8Z,2,REGULAR,foul,personal,['1freethrow'],1630530,,,1610612765,58,53,2022-02-02T01:09:07Z,3080000,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Joseph 1 FT),"[1630530, 202709]",1610612740.0,NOP,shooting,,,,,,202037.0,Murphy III,T. Murphy III,,,,,,,,,,,1.0,0.0,Joseph,202709.0,,,,,,
319,PT01M10.00S,2022-02-02T01:09:20.2Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202709,,,1610612765,59,53,2022-02-02T01:09:20Z,3100000,,,0,,C. Joseph Free Throw 1 of 1 (11 PTS),[202709],1610612765.0,DET,,,,,,,,Joseph,C. Joseph,,Made,11.0,,,,,,,,,,,,,,,,,
320,PT01M02.00S,2022-02-02T01:09:29.9Z,2,REGULAR,2pt,Jump Shot,[],1628984,22.78252299605782,52.205882352941174,1610612740,59,53,2022-02-02T01:12:32Z,3110000,-11.0,162.0,1,left,MISS D. Graham 16' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,,,,,Graham,D. Graham,16.21,Missed,,,,,,,,,,,,,,,,,,
321,PT00M59.60S,2022-02-02T01:09:32.3Z,2,REGULAR,rebound,offensive,[],1630530,,,1610612740,59,53,2022-02-02T01:12:32Z,3120000,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,320.0,2.0,1.0,1.0,,,,,,,,,,
322,PT00M46.60S,2022-02-02T01:09:46.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,26.987516425755587,17.40196078431373,1610612740,59,53,2022-02-02T01:12:43Z,3130000,163.0,201.0,1,left,MISS D. Graham 25' step back 3PT,[1628984],1610612740.0,NOP,step back,,,,,,,Graham,D. Graham,25.89,Missed,,,,,,,,,,,,,,,,,,
323,PT00M44.00S,2022-02-02T01:09:48.8Z,2,REGULAR,rebound,offensive,[],1630530,,,1610612740,59,53,2022-02-02T01:09:48Z,3140000,,,0,,T. Murphy III REBOUND (Off:2 Def:1),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,322.0,3.0,1.0,2.0,,,,,,,,,,
324,PT00M43.80S,2022-02-02T01:09:50.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612740,59,53,2022-02-02T01:10:12Z,3150000,,,0,,I. Stewart shooting personal FOUL (3 PF) (Murphy III 2 FT),"[1630191, 1630530]",1610612765.0,DET,shooting,,,,,,202053.0,Stewart,I. Stewart,,,,,,,,,,,3.0,0.0,Murphy III,1630530.0,,,,,,
326,PT00M43.80S,2022-02-02T01:10:15.1Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630191,,,1610612740,59,53,2022-02-02T01:10:23Z,3170000,,,0,,I. Stewart technical FOUL (1 Tech),[1630191],1610612765.0,DET,,,,,,,202037.0,Stewart,I. Stewart,,,,,,,,,,,3.0,1.0,,,,,,,,
327,PT00M43.80S,2022-02-02T01:10:28.1Z,2,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,59,54,2022-02-02T01:10:28Z,3180000,,,0,,T. Murphy III technical Free Throw 1 of 1 (6 PTS),[1630530],1610612740.0,NOP,technical,,,,,,,Murphy III,T. Murphy III,,Made,6.0,,,,,,,,,,,,,,,,,
328,PT00M43.80S,2022-02-02T01:10:54.4Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1627471,,,1610612740,59,54,2022-02-02T01:14:30Z,3190000,,,0,,TEAM foul technical,[1627471],1610612765.0,DET,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,,,,
329,PT00M43.80S,2022-02-02T01:11:26.2Z,2,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,59,55,2022-02-02T01:11:26Z,3200000,,,0,,T. Murphy III technical Free Throw 1 of 1 (7 PTS),[1630530],1610612740.0,NOP,technical,,,,,,,Murphy III,T. Murphy III,,Made,7.0,,,,,,,,,,,,,,,,,
330,PT00M43.80S,2022-02-02T01:11:31.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630530,,,1610612740,59,56,2022-02-02T01:11:31Z,3210000,,,0,,T. Murphy III Free Throw 1 of 2 (8 PTS),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,Made,8.0,,,,,,,,,,,,,,,,,
331,PT00M43.80S,2022-02-02T01:11:37.2Z,2,REGULAR,substitution,out,[],1630191,,,1610612740,59,56,2022-02-02T01:11:40Z,3220000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,
332,PT00M43.80S,2022-02-02T01:11:37.2Z,2,REGULAR,substitution,in,[],203482,,,1610612740,59,56,2022-02-02T01:11:40Z,3230000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,
333,PT00M43.80S,2022-02-02T01:11:41.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630530,,,1610612740,59,57,2022-02-02T01:11:41Z,3240000,,,0,,T. Murphy III Free Throw 2 of 2 (9 PTS),[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,Made,9.0,,,,,,,,,,,,,,,,,
334,PT00M36.90S,2022-02-02T01:11:48.9Z,2,REGULAR,3pt,Jump Shot,[],203924,72.9796320630749,18.137254901960787,1610612765,62,57,2022-02-02T01:11:53Z,3250000,-159.0,201.0,1,right,J. Grant 25' 3PT  (9 PTS) (C. Joseph 2 AST),"[203924, 202709]",1610612765.0,DET,,,,,,,,Grant,J. Grant,25.69,Made,9.0,C. Joseph,202709.0,2.0,,,,,,,,,,,,,,
336,PT00M15.50S,2022-02-02T01:12:12.8Z,2,REGULAR,3pt,Jump Shot,[],1630530,25.936268068331145,87.25490196078431,1610612740,62,57,2022-02-02T01:12:17Z,3270000,-186.0,191.0,1,left,MISS T. Murphy III 26' 3PT,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,26.7,Missed,,,,,,,,,,,,,,,,,,
337,PT00M12.00S,2022-02-02T01:12:16.3Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,62,57,2022-02-02T01:12:17Z,3280000,,,0,,C. Cunningham REBOUND (Off:0 Def:3),[1630595],1610612765.0,DET,,,,,,,,Cunningham,C. Cunningham,,,,,,,336.0,3.0,3.0,0.0,,,,,,,,,,
338,PT00M04.40S,2022-02-02T01:12:25.3Z,2,REGULAR,3pt,Jump Shot,[],203924,93.61038107752957,3.67647058823529,1610612765,65,57,2022-02-02T01:12:30Z,3290000,-232.0,8.0,1,right,J. Grant 3PT  (12 PTS) (K. Olynyk 4 AST),"[203924, 203482]",1610612765.0,DET,,,,,,,,Grant,J. Grant,23.17,Made,12.0,K. Olynyk,203482.0,4.0,,,,,,,,,,,,,,
340,PT00M00.00S,2022-02-02T01:12:38.5Z,2,REGULAR,3pt,Jump Shot,[],1629637,7.933639947437584,3.67647058823529,1610612740,65,57,2022-02-02T01:12:42Z,3310000,232.0,22.0,1,left,MISS J. Hayes 3PT,[1629637],1610612740.0,NOP,,,,,,,,Hayes,J. Hayes,23.27,Missed,,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2022-02-02T01:12:38.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,65,57,2022-02-02T01:12:42Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,
342,PT00M00.00S,2022-02-02T01:12:44.3Z,2,REGULAR,period,end,[],0,,,1610612740,65,57,2022-02-02T01:12:44Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-02-02T01:27:21.1Z,3,REGULAR,substitution,out,['startperiod'],203482,,,1610612740,65,57,2022-02-02T01:28:11Z,3340000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-02-02T01:27:21.1Z,3,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,65,57,2022-02-02T01:28:11Z,3350000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-02-02T01:27:21.1Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612740,65,57,2022-02-02T01:28:11Z,3360000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-02-02T01:27:21.1Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,65,57,2022-02-02T01:28:11Z,3370000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-02-02T01:28:22.6Z,3,REGULAR,period,start,[],0,,,1610612740,65,57,2022-02-02T01:28:22Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M48.00S,2022-02-02T01:28:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,92.16491458607096,46.07843137254902,1610612740,65,57,2022-02-02T01:28:38Z,3390000,-20.0,21.0,1,right,MISS H. Jones floating Shot,[1630529],1610612740.0,NOP,floating,,,,,,,Jones,H. Jones,2.88,Missed,,,,,,,,,,,,,,,,,,
349,PT11M46.00S,2022-02-02T01:28:35.6Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,65,57,2022-02-02T01:28:35Z,3400000,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,,,,348.0,3.0,1.0,2.0,,,,,,,,,,
350,PT11M28.00S,2022-02-02T01:28:54.3Z,3,REGULAR,3pt,Jump Shot,[],202709,27.644546649145866,84.31372549019608,1610612765,68,57,2022-02-02T01:29:23Z,3410000,-172.0,207.0,1,left,C. Joseph 26' 3PT pullup (14 PTS),[202709],1610612765.0,DET,pullup,,,,,,,Joseph,C. Joseph,26.92,Made,14.0,,,,,,,,,,,,,,,,,
351,PT11M07.00S,2022-02-02T01:29:13.9Z,3,REGULAR,3pt,Jump Shot,[],1628984,66.93495400788436,49.50980392156863,1610612740,68,57,2022-02-02T01:29:24Z,3420000,-2.0,258.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,,,,,Graham,D. Graham,25.83,Missed,,,,,,,,,,,,,,,,,,
352,PT11M04.00S,2022-02-02T01:29:16.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,68,57,2022-02-02T01:29:24Z,3430000,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,,,,,Stewart,I. Stewart,,,,,,,351.0,4.0,2.0,2.0,,,,,,,,,,
353,PT10M58.00S,2022-02-02T01:29:26.3Z,3,REGULAR,foul,offensive,[],203924,,,1610612765,68,57,2022-02-02T01:29:42Z,3440000,,,0,,J. Grant offensive FOUL (3 PF),"[203924, 1628984]",1610612765.0,DET,,,,,,,202037.0,Grant,J. Grant,,,,,,,,,,,3.0,0.0,Graham,1628984.0,,,,,,
355,PT10M58.00S,2022-02-02T01:29:26.3Z,3,REGULAR,turnover,offensive foul,[],203924,,,1610612765,68,57,2022-02-02T01:29:26Z,3460000,,,0,,J. Grant offensive foul TURNOVER (2 TO),[203924],1610612765.0,DET,,,,,,,202037.0,Grant,J. Grant,,,,,,,,,,,,,,,2.0,,,,,
356,PT10M44.00S,2022-02-02T01:29:53.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628984,87.17148488830486,41.17647058823529,1610612740,68,57,2022-02-02T01:30:03Z,3470000,-44.0,68.0,1,right,MISS D. Graham 8' driving floating Shot,[1628984],1610612740.0,NOP,driving floating,,,,,,,Graham,D. Graham,8.11,Missed,,,,,,,,,,,,,,,,,,
357,PT10M42.00S,2022-02-02T01:29:55.9Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,68,57,2022-02-02T01:29:55Z,3480000,,,0,,J. Valanciunas REBOUND (Off:4 Def:4),[202685],1610612740.0,NOP,,,,,,,,Valanciunas,J. Valanciunas,,,,,,,356.0,8.0,4.0,4.0,,,,,,,,,,
358,PT10M38.00S,2022-02-02T01:30:01.4Z,3,REGULAR,turnover,traveling,[],1630529,,,1610612740,68,57,2022-02-02T01:30:09Z,3490000,,,0,,H. Jones traveling TURNOVER (2 TO),[1630529],1610612740.0,NOP,,,,,,,202053.0,Jones,H. Jones,,,,,,,,,,,,,,,2.0,,,,,
359,PT10M24.00S,2022-02-02T01:30:25.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,8.065045992115643,48.0392156862745,1610612765,68,57,2022-02-02T01:30:29Z,3500000,10.0,23.0,1,left,MISS C. Cunningham Layup,[1630595],1610612765.0,DET,,,,,,,,Cunningham,C. Cunningham,2.53,Missed,,,,,,,,,,,,,,,,,,
360,PT10M22.00S,2022-02-02T01:30:26.9Z,3,REGULAR,rebound,offensive,[],1630595,,,1610612765,68,57,2022-02-02T01:30:26Z,3510000,,,0,,C. Cunningham REBOUND (Off:1 Def:3),[1630595],1610612765.0,DET,,,,,,,,Cunningham,C. Cunningham,,,,,,,359.0,4.0,3.0,1.0,,,,,,,,,,
361,PT10M21.00S,2022-02-02T01:30:28.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630191,8.196452036793687,50.0,1610612765,70,57,2022-02-02T01:30:32Z,3520000,0.0,25.0,1,left,I. Stewart Hook (6 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,,,,,,,,Stewart,I. Stewart,2.45,Made,6.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
363,PT09M55.00S,2022-02-02T01:30:54.8Z,3,REGULAR,3pt,Jump Shot,[],1629637,92.82194480946123,96.81372549019608,1610612740,70,57,2022-02-02T01:30:58Z,3540000,234.0,15.0,1,right,MISS J. Hayes 3PT,[1629637],1610612740.0,NOP,,,,,,,,Hayes,J. Hayes,23.46,Missed,,,,,,,,,,,,,,,,,,
364,PT09M52.00S,2022-02-02T01:30:57.8Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,70,57,2022-02-02T01:30:58Z,3550000,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612765.0,DET,,,,,,,,Bey,S. Bey,,,,,,,363.0,4.0,4.0,0.0,,,,,,,,,,
365,PT09M44.00S,2022-02-02T01:31:04.9Z,3,REGULAR,turnover,bad pass,[],203924,,,1610612765,70,57,2022-02-02T01:31:08Z,3560000,,,0,,J. Grant bad pass TURNOVER (3 TO),"[203924, 1630529]",1610612765.0,DET,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,3.0,Jones,1630529.0,,,
366,PT09M44.00S,2022-02-02T01:31:04.9Z,3,REGULAR,steal,,[],1630529,,,1610612740,70,57,2022-02-02T01:31:07Z,3570000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,
367,PT09M36.00S,2022-02-02T01:31:14.1Z,3,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,70,57,2022-02-02T01:31:20Z,3580000,,,0,,D. Graham bad pass out-of-bounds TURNOVER (2 TO),[1628984],1610612740.0,NOP,bad pass,,,,,,202053.0,Graham,D. Graham,,,,,,,,,,,,,,,2.0,,,,,
