actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
272,PT04M07.00S,2022-02-04T00:53:55.7Z,2,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,55,54,2022-02-04T00:53:55Z,2700000,,,0,,H. Diallo Free Throw 1 of 2 (4 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
273,PT04M07.00S,2022-02-04T00:53:56.4Z,2,REGULAR,substitution,out,[],1629020,,,1610612765,55,54,2022-02-04T00:54:01Z,2710000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M07.00S,2022-02-04T00:53:56.4Z,2,REGULAR,substitution,in,[],1627752,,,1610612765,55,54,2022-02-04T00:54:01Z,2720000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M07.00S,2022-02-04T00:54:19.6Z,2,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,56,54,2022-02-04T00:54:19Z,2730000,,,0,,H. Diallo Free Throw 2 of 2 (5 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
276,PT03M58.00S,2022-02-04T00:54:29.6Z,2,REGULAR,3pt,Jump Shot,[],1626157,67.32917214191853,60.53921568627451,1610612750,56,54,2022-02-04T00:54:35Z,2740000,53.0,255.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
277,PT03M56.00S,2022-02-04T00:54:31.6Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,56,54,2022-02-04T00:54:35Z,2750000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,276.0,1.0,1.0,0.0,,,,,,,,,
278,PT03M51.00S,2022-02-04T00:54:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630165,6.4881734559789805,52.450980392156865,1610612765,58,54,2022-02-04T00:54:41Z,2760000,-12.0,8.0,1,left,K. Hayes running Layup (2 PTS),[1630165],1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,1.5,Made,2.0,,,,,,,,,,,,,,,,,,
279,PT03M38.00S,2022-02-04T00:54:50.0Z,2,REGULAR,3pt,Jump Shot,[],1627752,71.66557161629436,17.15686274509804,1610612750,58,57,2022-02-04T00:54:54Z,2770000,-164.0,214.0,1,right,T. Prince 26' 3PT  (12 PTS) (A. Edwards 1 AST),"[1627752, 1630162]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,26.96,Made,12.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,,
281,PT03M22.00S,2022-02-04T00:55:06.2Z,2,REGULAR,2pt,Jump Shot,[],1630165,27.250328515111704,35.5392156862745,1610612765,58,57,2022-02-04T00:56:11Z,2790000,72.0,204.0,1,left,MISS K. Hayes 21' step back Shot,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,21.62,Missed,,,,,,,,,,,,,,,,,,,
282,PT03M19.00S,2022-02-04T00:55:09.2Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,58,57,2022-02-04T00:55:13Z,2800000,,,0,,T. Prince REBOUND (Off:1 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,281.0,3.0,2.0,1.0,,,,,,,,,
283,PT03M13.00S,2022-02-04T00:55:15.2Z,2,REGULAR,3pt,Jump Shot,[],1630162,75.607752956636,87.99019607843137,1610612750,58,57,2022-02-04T00:55:20Z,2810000,190.0,177.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M10.00S,2022-02-04T00:55:18.2Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,58,57,2022-02-04T00:55:20Z,2820000,,,0,,H. Diallo REBOUND (Off:0 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,283.0,3.0,3.0,0.0,,,,,,,,,
285,PT03M05.00S,2022-02-04T00:55:26.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612765,58,57,2022-02-04T00:55:40Z,2830000,,,0,,T. Prince shooting personal FOUL (2 PF) (Diallo 2 FT),"[1627752, 1628977]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Diallo,1628977.0,
287,PT03M05.00S,2022-02-04T00:55:57.8Z,2,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,59,57,2022-02-04T00:55:57Z,2850000,,,0,,H. Diallo Free Throw 1 of 2 (6 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
288,PT03M05.00S,2022-02-04T00:55:59.5Z,2,REGULAR,substitution,out,[],203585,,,1610612765,59,57,2022-02-04T00:56:17Z,2860000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M05.00S,2022-02-04T00:55:59.5Z,2,REGULAR,substitution,in,[],202709,,,1610612765,59,57,2022-02-04T00:56:17Z,2870000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M05.00S,2022-02-04T00:56:24.0Z,2,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,60,57,2022-02-04T00:56:24Z,2880000,,,0,,H. Diallo Free Throw 2 of 2 (7 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
291,PT02M52.00S,2022-02-04T00:56:46.7Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,60,57,2022-02-04T00:58:47Z,2890000,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,2.0,,,1627534.0,,,,,
292,PT02M52.00S,2022-02-04T00:56:57.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,60,57,2022-02-04T00:56:57Z,2900000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M52.00S,2022-02-04T00:56:58.2Z,2,REGULAR,substitution,out,[],1628977,,,1610612765,60,57,2022-02-04T00:59:38Z,2910000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M52.00S,2022-02-04T00:56:58.2Z,2,REGULAR,substitution,in,[],1630180,,,1610612765,60,57,2022-02-04T00:59:38Z,2920000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M29.00S,2022-02-04T01:00:08.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,33.295006570302235,37.00980392156863,1610612765,60,57,2022-02-04T01:00:14Z,2930000,65.0,260.0,1,left,MISS S. Bey 26' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M26.00S,2022-02-04T01:00:10.7Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,60,57,2022-02-04T01:00:10Z,2940000,,,0,,T. Prince REBOUND (Off:1 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,297.0,4.0,3.0,1.0,,,,,,,,,
299,PT02M13.00S,2022-02-04T01:00:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,94.00459921156373,46.07843137254902,1610612750,60,57,2022-02-04T01:00:43Z,2950000,-20.0,4.0,1,right,MISS K. Towns Layup - blocked,"[1626157, 203924]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,2.0,Missed,,,,,Grant,203924.0,,,,,,,,,,,,,
300,PT02M13.00S,2022-02-04T01:00:24.1Z,2,REGULAR,block,,[],203924,,,1610612750,60,57,2022-02-04T01:00:26Z,2960000,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M12.00S,2022-02-04T01:00:25.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,60,57,2022-02-04T01:00:43Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,
302,PT02M12.00S,2022-02-04T01:00:44.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,60,57,2022-02-04T01:00:44Z,2980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M05.00S,2022-02-04T01:01:10.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201976,92.42772667542707,50.98039215686275,1610612750,60,59,2022-02-04T01:01:59Z,2990000,5.0,19.0,1,right,P. Beverley driving Layup (5 PTS),[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,1.93,Made,5.0,,,,,,,,,,,,,,,,,,
304,PT02M03.00S,2022-02-04T01:01:39.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626157,,,1610612765,60,59,2022-02-04T01:01:47Z,3000000,,,0,,K. Towns technical FOUL (1 Tech),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,1627534.0,0.0,1.0,,,
306,PT02M03.00S,2022-02-04T01:01:48.8Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,61,59,2022-02-04T01:01:48Z,3010000,,,0,,J. Grant technical Free Throw 1 of 1 (9 PTS),[203924],1610612765.0,DET,technical,,,Grant,J. Grant,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
307,PT01M49.00S,2022-02-04T01:02:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.8823915900131425,52.69607843137255,1610612765,63,59,2022-02-04T01:02:25Z,3020000,-13.0,12.0,1,left,J. Grant driving Layup (11 PTS) (S. Bey 5 AST),"[203924, 1630180]",1610612765.0,DET,driving,,,Grant,J. Grant,,,,,1.82,Made,11.0,S. Bey,1630180.0,5.0,,,,,,,,,,,,,,,
309,PT01M37.00S,2022-02-04T01:02:31.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,63,59,2022-02-04T01:02:31Z,3040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M27.00S,2022-02-04T01:02:49.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,90.32522996057818,52.69607843137255,1610612750,63,59,2022-02-04T01:02:57Z,3050000,13.0,38.0,1,right,MISS K. Towns Hook,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,,
311,PT01M25.00S,2022-02-04T01:02:51.2Z,2,REGULAR,rebound,offensive,[],1627752,,,1610612750,63,59,2022-02-04T01:02:51Z,3060000,,,0,,T. Prince REBOUND (Off:2 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,310.0,5.0,3.0,2.0,,,,,,,,,
312,PT01M23.00S,2022-02-04T01:02:54.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627752,93.87319316688567,45.833333333333336,1610612750,63,59,2022-02-04T01:03:22Z,3070000,-21.0,5.0,1,right,MISS T. Prince Layup - blocked,"[1627752, 1630165]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,2.14,Missed,,,,,Hayes,1630165.0,,,,,,,,,,,,,
313,PT01M23.00S,2022-02-04T01:02:54.0Z,2,REGULAR,block,,[],1630165,,,1610612750,63,59,2022-02-04T01:02:56Z,3080000,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M23.00S,2022-02-04T01:02:54.0Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,63,59,2022-02-04T01:13:00Z,3090000,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,312.0,3.0,2.0,1.0,,,,,,,,,
346,PT01M23.00S,2022-02-04T01:03:14.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,91.59001314060447,52.18290441176471,1610612750,63,59,2022-02-04T01:13:21Z,3095000,11.0,27.0,1,right,MISS K. Towns Layup - blocked,"[1626157, 1630165]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,2.87,Missed,,,,,Hayes,1630165.0,,,,,,,,,,,,,
347,PT01M23.00S,2022-02-04T01:03:14.8Z,2,REGULAR,block,,[],1630165,,,1610612750,63,59,2022-02-04T01:13:21Z,3097500,,,0,,K. Hayes BLOCK (2 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M23.00S,2022-02-04T01:03:14.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,63,59,2022-02-04T01:13:21Z,3098750,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,346.0,,,,,,,,,,,,
316,PT01M23.00S,2022-02-04T01:03:35.6Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",201976,,,1610612765,63,59,2022-02-04T01:13:21Z,3100000,,,0,,P. Beverley technical FOUL (1 Tech),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,201245.0,0.0,1.0,,,
317,PT01M23.00S,2022-02-04T01:03:57.3Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612765,63,59,2022-02-04T01:13:21Z,3110000,,,0,,MISS J. Grant technical Free Throw 1 of 1,[203924],1610612765.0,DET,technical,,,Grant,J. Grant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
318,PT01M23.00S,2022-02-04T01:03:57.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,63,59,2022-02-04T01:03:57Z,3120000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,317.0,,,,,,,,,,,,
319,PT01M21.00S,2022-02-04T01:04:18.3Z,2,REGULAR,jumpball,recovered,[],1630180,,,1610612765,63,59,2022-02-04T01:04:18Z,3130000,,,0,,Jump Ball K. Hayes vs. K. Towns: Tip to S. Bey,"[1630180, 1630165, 1626157]",1610612765.0,DET,heldball,S. Bey,1630180.0,Bey,S. Bey,Hayes,1630165.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,
322,PT01M18.00S,2022-02-04T01:04:21.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.619579500657039,45.34313725490197,1610612765,65,59,2022-02-04T01:04:26Z,3160000,23.0,10.0,1,left,S. Bey running Layup (13 PTS),[1630180],1610612765.0,DET,running,,,Bey,S. Bey,,,,,2.52,Made,13.0,,,,,,,,,,,,,,,,,,
323,PT01M10.00S,2022-02-04T01:04:32.1Z,2,REGULAR,foul,personal,[],1630180,,,1610612750,65,59,2022-02-04T01:04:46Z,3170000,,,0,,S. Bey personal FOUL (2 PF),"[1630180, 1626157]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Towns,1626157.0,
325,PT00M59.80S,2022-02-04T01:05:00.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,84.80617608409987,58.57843137254902,1610612750,65,59,2022-02-04T01:05:06Z,3190000,43.0,90.0,1,right,MISS P. Beverley 10' fadeaway Shot,[201976],1610612750.0,MIN,fadeaway,,,Beverley,P. Beverley,,,,,10.0,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M57.50S,2022-02-04T01:05:02.7Z,2,REGULAR,rebound,defensive,[],203924,,,1610612765,65,59,2022-02-04T01:05:02Z,3200000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,325.0,1.0,1.0,0.0,,,,,,,,,
327,PT00M50.70S,2022-02-04T01:05:11.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,7.276609724047319,45.34313725490197,1610612765,67,59,2022-02-04T01:05:16Z,3210000,23.0,16.0,1,left,J. Grant driving DUNK (13 PTS) (C. Joseph 5 AST),"[203924, 202709]",1610612765.0,DET,driving,,,Grant,J. Grant,,,,,2.82,Made,13.0,C. Joseph,202709.0,5.0,,,,,,,,,,,,,,,
329,PT00M40.00S,2022-02-04T01:05:29.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612750,67,59,2022-02-04T01:05:38Z,3230000,,,0,,C. Joseph personal FOUL (2 PF) (Towns 2 FT),"[202709, 1626157]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Towns,1626157.0,
331,PT00M40.00S,2022-02-04T01:05:58.2Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,67,60,2022-02-04T01:05:58Z,3250000,,,0,,K. Towns Free Throw 1 of 2 (7 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
332,PT00M40.00S,2022-02-04T01:06:23.8Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,67,61,2022-02-04T01:06:23Z,3260000,,,0,,K. Towns Free Throw 2 of 2 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
333,PT00M30.20S,2022-02-04T01:06:36.8Z,2,REGULAR,turnover,lost ball,[],203924,,,1610612765,67,61,2022-02-04T01:06:40Z,3270000,,,0,,J. Grant lost ball TURNOVER (3 TO),"[203924, 201976]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,3.0,Beverley,201976.0,,,,,,
334,PT00M30.20S,2022-02-04T01:06:36.8Z,2,REGULAR,steal,,[],201976,,,1610612750,67,61,2022-02-04T01:06:39Z,3280000,,,0,,P. Beverley STEAL (2 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M27.00S,2022-02-04T01:06:41.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612750,67,61,2022-02-04T01:10:25Z,3290000,,,0,,J. Grant take personal FOUL (1 PF) (Beverley 2 FT),"[203924, 201976]",1610612765.0,DET,take,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Beverley,201976.0,
337,PT00M27.00S,2022-02-04T01:07:12.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201976,,,1610612750,67,62,2022-02-04T01:07:12Z,3310000,,,0,,P. Beverley Free Throw 1 of 2 (6 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
338,PT00M27.00S,2022-02-04T01:07:29.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201976,,,1610612750,67,62,2022-02-04T01:07:29Z,3320000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
339,PT00M25.50S,2022-02-04T01:07:30.7Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,67,62,2022-02-04T01:07:30Z,3330000,,,0,,I. Stewart REBOUND (Off:3 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,338.0,7.0,4.0,3.0,,,,,,,,,
340,PT00M07.30S,2022-02-04T01:07:48.9Z,2,REGULAR,3pt,Jump Shot,[],203924,7.013797634691201,97.30392156862744,1610612765,67,62,2022-02-04T01:07:54Z,3340000,-237.0,13.0,1,left,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,,
341,PT00M04.60S,2022-02-04T01:07:51.6Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,67,62,2022-02-04T01:07:51Z,3350000,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,340.0,3.0,3.0,0.0,,,,,,,,,
342,PT00M01.40S,2022-02-04T01:07:57.4Z,2,REGULAR,3pt,Jump Shot,[],1627752,92.95335085413929,2.941176470588232,1610612750,67,65,2022-02-04T01:08:26Z,3360000,-235.0,14.0,1,right,T. Prince 3PT  (15 PTS) (P. Beverley 5 AST),"[1627752, 201976]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,23.57,Made,15.0,P. Beverley,201976.0,5.0,,,,,,,,,,,,,,,
344,PT00M00.00S,2022-02-04T01:08:18.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612765,67,65,2022-02-04T01:08:37Z,3380000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,End Period - Good Basket
345,PT00M00.00S,2022-02-04T01:08:39.6Z,2,REGULAR,period,end,[],0,,,1610612765,67,65,2022-02-04T01:08:39Z,3390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-02-04T01:19:51.5Z,3,REGULAR,substitution,out,['startperiod'],1630165,,,1610612765,67,65,2022-02-04T01:23:08Z,3400000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-02-04T01:19:51.5Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612765,67,65,2022-02-04T01:23:08Z,3410000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-02-04T01:19:51.5Z,3,REGULAR,substitution,in,['startperiod'],203585,,,1610612765,67,65,2022-02-04T01:23:08Z,3420000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-02-04T01:19:51.5Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612765,67,65,2022-02-04T01:23:08Z,3430000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-02-04T01:23:22.9Z,3,REGULAR,period,start,[],0,,,1610612750,67,65,2022-02-04T01:23:22Z,3440000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M41.00S,2022-02-04T01:23:40.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,6.4881734559789805,41.17647058823529,1610612750,67,67,2022-02-04T01:23:45Z,3450000,44.0,8.0,1,left,K. Towns driving Hook (10 PTS) (P. Beverley 6 AST),"[1626157, 201976]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,4.49,Made,10.0,P. Beverley,201976.0,6.0,,,,,,,,,,,,,,,
356,PT11M19.00S,2022-02-04T01:24:02.3Z,3,REGULAR,2pt,Jump Shot,[],203924,74.68791064388962,32.84313725490196,1610612765,67,67,2022-02-04T01:24:08Z,3470000,-86.0,185.0,1,right,MISS J. Grant 20' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,20.43,Missed,,,,,,,,,,,,,,,,,,,
357,PT11M14.00S,2022-02-04T01:24:07.1Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,67,67,2022-02-04T01:24:07Z,3480000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,356.0,4.0,3.0,1.0,,,,,,,,,
358,PT11M14.00S,2022-02-04T01:24:12.7Z,3,REGULAR,foul,personal,[],202709,,,1610612750,67,67,2022-02-04T01:24:25Z,3490000,,,0,,C. Joseph personal FOUL (3 PF),"[202709, 201976]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Beverley,201976.0,
360,PT11M06.00S,2022-02-04T01:24:41.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630162,8.459264126149804,57.84313725490196,1610612750,67,67,2022-02-04T01:24:46Z,3510000,-39.0,27.0,1,left,MISS A. Edwards driving Hook,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,4.76,Missed,,,,,,,,,,,,,,,,,,,
361,PT11M03.00S,2022-02-04T01:24:44.5Z,3,REGULAR,rebound,defensive,[],203585,,,1610612765,67,67,2022-02-04T01:24:46Z,3520000,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,360.0,1.0,1.0,0.0,,,,,,,,,
362,PT10M59.00S,2022-02-04T01:24:48.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,95.31865965834429,2.205882352941174,1610612765,67,67,2022-02-04T01:24:53Z,3530000,-239.0,-8.0,1,right,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
363,PT10M56.00S,2022-02-04T01:24:50.7Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,67,67,2022-02-04T01:24:50Z,3540000,,,0,,I. Stewart REBOUND (Off:4 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,362.0,8.0,4.0,4.0,,,,,,,,,
364,PT10M55.00S,2022-02-04T01:24:51.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,92.55913272010513,52.205882352941174,1610612765,69,67,2022-02-04T01:25:31Z,3550000,11.0,17.0,1,right,I. Stewart putback Layup (8 PTS),[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,2.06,Made,8.0,,,,,,,,,,,,,,,,,,
