actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
186,PT09M59.00S,2022-01-09T00:42:05.6Z,2,REGULAR,3pt,Jump Shot,[],1629643,31.980946123521676,31.617647058823522,1610612753,31,29,2022-01-09T00:42:09Z,1860000,92.0,248.0,1,left,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,
187,PT09M57.00S,2022-01-09T00:42:07.6Z,2,REGULAR,rebound,defensive,[],202709,,,1610612765,31,29,2022-01-09T00:42:09Z,1870000,,,0,,C. Joseph REBOUND (Off:0 Def:3),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,186.0,3.0,3.0,0.0,,,,,,,,,,,,,,
188,PT09M56.00S,2022-01-09T00:42:12.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,31,29,2022-01-09T00:42:12Z,1880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M49.00S,2022-01-09T00:42:31.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628367,91.37647831800263,59.31372549019608,1610612765,31,29,2022-01-09T00:42:40Z,1890000,47.0,29.0,1,right,MISS J. Jackson driving floating bank Shot,[1628367],1610612765.0,DET,driving floating bank,,,Jackson,J. Jackson,,,,,5.47,Missed,,,,,,,,,,,,,,,,,,
190,PT09M49.00S,2022-01-09T00:42:31.1Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,31,29,2022-01-09T00:42:40Z,1900000,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,189.0,4.0,3.0,1.0,,,,,,,,,,,,,,
191,PT09M49.00S,2022-01-09T00:42:35.8Z,2,REGULAR,foul,personal,[],1628367,,,1610612753,31,29,2022-01-09T00:42:41Z,1910000,,,0,,J. Jackson personal FOUL (1 PF),"[1628367, 1628964]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,202058.0,,1.0,0.0,Bamba,1628964.0,,,,
193,PT09M37.00S,2022-01-09T00:43:00.5Z,2,REGULAR,foul,personal,[],1628367,,,1610612753,31,29,2022-01-09T00:43:18Z,1930000,,,0,,J. Jackson personal FOUL (2 PF),"[1628367, 203082]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,202058.0,,2.0,0.0,Ross,203082.0,,,,
195,PT09M35.00S,2022-01-09T00:43:15.9Z,2,REGULAR,turnover,bad pass,[],203082,,,1610612753,31,29,2022-01-09T00:43:21Z,1950000,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1626168]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,1.0,,,,,Lyles,1626168.0,,
196,PT09M35.00S,2022-01-09T00:43:15.9Z,2,REGULAR,steal,,[],1626168,,,1610612765,31,29,2022-01-09T00:43:18Z,1960000,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M33.00S,2022-01-09T00:43:21.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626168,91.37647831800263,51.22549019607843,1610612765,33,29,2022-01-09T00:43:42Z,1970000,6.0,29.0,1,right,T. Lyles running DUNK (5 PTS),[1626168],1610612765.0,DET,running,,,Lyles,T. Lyles,,,,,2.92,Made,,,,,5.0,,,,,,,,,,,,,
198,PT09M33.00S,2022-01-09T00:43:27.0Z,2,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612765,33,29,2022-01-09T00:43:38Z,1980000,,,0,,M. Bamba shooting personal FOUL (1 PF) (Lyles 1 FT),"[1628964, 1626168]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,202058.0,,1.0,0.0,Lyles,1626168.0,,,,
200,PT09M33.00S,2022-01-09T00:43:53.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1626168,,,1610612765,34,29,2022-01-09T00:43:53Z,2000000,,,0,,T. Lyles Free Throw 1 of 1 (6 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
201,PT09M14.00S,2022-01-09T00:44:14.6Z,2,REGULAR,3pt,Jump Shot,[],204025,24.6222076215506,90.68627450980392,1610612753,34,29,2022-01-09T00:44:19Z,2010000,-203.0,179.0,1,left,MISS T. Frazier 27' 3PT,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,
202,PT09M09.00S,2022-01-09T00:44:19.6Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,34,29,2022-01-09T00:44:19Z,2020000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT08M58.00S,2022-01-09T00:44:30.7Z,2,REGULAR,foul,personal,[],203082,,,1610612765,34,29,2022-01-09T00:44:47Z,2030000,,,0,,T. Ross personal FOUL (1 PF),"[203082, 1626168]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,204058.0,,1.0,0.0,Lyles,1626168.0,,,,
205,PT08M58.00S,2022-01-09T00:44:41.5Z,2,REGULAR,substitution,out,[],1629643,,,1610612765,34,29,2022-01-09T00:44:51Z,2050000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M58.00S,2022-01-09T00:44:41.5Z,2,REGULAR,substitution,out,[],204025,,,1610612765,34,29,2022-01-09T00:44:51Z,2060000,,,0,,SUB out: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M58.00S,2022-01-09T00:44:41.5Z,2,REGULAR,substitution,in,[],1630532,,,1610612765,34,29,2022-01-09T00:44:51Z,2070000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M58.00S,2022-01-09T00:44:41.5Z,2,REGULAR,substitution,in,[],1630175,,,1610612765,34,29,2022-01-09T00:44:51Z,2080000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M52.00S,2022-01-09T00:45:05.3Z,2,REGULAR,3pt,Jump Shot,[],1630240,72.05978975032852,17.892156862745097,1610612765,37,29,2022-01-09T00:45:10Z,2090000,-161.0,210.0,1,right,S. Lee 26' 3PT  (3 PTS) (T. Lyles 1 AST),"[1630240, 1626168]",1610612765.0,DET,,,,Lee,S. Lee,,,,,26.44,Made,,,,,3.0,T. Lyles,1626168.0,1.0,,,,,,,,,,
211,PT08M31.00S,2022-01-09T00:45:25.6Z,2,REGULAR,3pt,Jump Shot,[],1630175,33.03219448094612,37.00980392156863,1610612753,37,29,2022-01-09T00:45:32Z,2110000,65.0,258.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
212,PT08M27.00S,2022-01-09T00:45:29.6Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,37,29,2022-01-09T00:45:32Z,2120000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,211.0,3.0,3.0,0.0,,,,,,,,,,,,,,
213,PT08M23.00S,2022-01-09T00:45:34.4Z,2,REGULAR,turnover,lost ball,[],1628367,,,1610612765,37,29,2022-01-09T00:49:30Z,2130000,,,0,,J. Jackson lost ball TURNOVER (1 TO),"[1628367, 1630181]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,1.0,,,,,Hampton,1630181.0,,
214,PT08M23.00S,2022-01-09T00:45:34.4Z,2,REGULAR,steal,,[],1630181,,,1610612753,37,29,2022-01-09T00:45:36Z,2140000,,,0,,R. Hampton STEAL (2 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M16.00S,2022-01-09T00:45:40.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630175,17.920499342969777,5.637254901960787,1610612753,37,32,2022-01-09T00:46:25Z,2150000,222.0,116.0,1,left,C. Anthony 25' 3PT running (7 PTS) (R. Hampton 1 AST),"[1630175, 1630181]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,25.03,Made,,,,,7.0,R. Hampton,1630181.0,1.0,,,,,,,,,,
266,PT07M55.00S,2022-01-09T00:45:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203585,89.61892247043365,55.12408088235294,1610612765,37,32,2022-01-09T00:55:09Z,2165000,26.0,45.0,1,right,MISS R. McGruder driving Layup - blocked,"[203585, 1630181]",1610612765.0,DET,driving,,,McGruder,R. McGruder,,,,,5.19,Missed,,,,,,,,,,,,,,,,,Hampton,1630181.0
267,PT07M55.00S,2022-01-09T00:45:53.9Z,2,REGULAR,block,,[],1630181,,,1610612765,37,32,2022-01-09T00:55:09Z,2167500,,,0,,R. Hampton BLOCK (1 BLK),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M55.00S,2022-01-09T00:45:53.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,37,32,2022-01-09T00:55:09Z,2168750,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,266.0,,,,,,,,,,,,,,,,,
217,PT07M55.00S,2022-01-09T00:46:07.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,37,32,2022-01-09T00:46:07Z,2170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M54.00S,2022-01-09T00:46:38.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628367,89.48751642575559,65.45266544117646,1610612765,39,32,2022-01-09T00:55:09Z,2180000,77.0,46.0,1,right,J. Jackson 9' bank Jump Shot (2 PTS) (C. Joseph 1 AST),"[1628367, 202709]",1610612765.0,DET,bank,,,Jackson,J. Jackson,,,,,9.01,Made,,,,,2.0,C. Joseph,202709.0,1.0,,,,,,,,,,
220,PT07M45.00S,2022-01-09T00:46:47.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,5.962549277266746,46.568627450980394,1610612753,39,34,2022-01-09T00:46:53Z,2200000,17.0,4.0,1,left,C. Anthony driving Layup (9 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,1.76,Made,,,,,9.0,,,,,,,,,,,,,
221,PT07M24.00S,2022-01-09T00:47:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,93.61038107752957,36.029411764705884,1610612765,41,34,2022-01-09T00:50:39Z,2210000,-70.0,8.0,1,right,T. Lyles 7' fadeaway Jump Shot (8 PTS),[1626168],1610612765.0,DET,fadeaway,,,Lyles,T. Lyles,,,,,7.03,Made,,,,,8.0,,,,,,,,,,,,,
222,PT07M09.00S,2022-01-09T00:47:23.0Z,2,REGULAR,3pt,Jump Shot,[],1628964,21.73127463863338,94.11764705882354,1610612753,41,34,2022-01-09T00:48:37Z,2220000,-221.0,152.0,1,left,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,
223,PT07M09.00S,2022-01-09T00:47:23.0Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,41,34,2022-01-09T00:48:37Z,2230000,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,222.0,4.0,4.0,0.0,,,,,,,,,,,,,,
224,PT06M58.00S,2022-01-09T00:47:33.5Z,2,REGULAR,3pt,Jump Shot,[],1628367,70.08869908015768,79.41176470588235,1610612765,44,34,2022-01-09T00:48:40Z,2240000,147.0,229.0,1,right,J. Jackson 27' 3PT  (5 PTS) (C. Joseph 2 AST),"[1628367, 202709]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,27.19,Made,,,,,5.0,C. Joseph,202709.0,2.0,,,,,,,,,,
226,PT06M45.00S,2022-01-09T00:47:48.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,5.568331143232584,45.833333333333336,1610612753,44,36,2022-01-09T00:49:39Z,2260000,21.0,0.0,1,left,F. Wagner Jump Shot (2 PTS) (M. Bamba 1 AST),"[1630532, 1628964]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,2.08,Made,,,,,2.0,M. Bamba,1628964.0,1.0,,,,,,,,,,
228,PT06M44.00S,2022-01-09T00:47:53.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,44,36,2022-01-09T00:47:53Z,2280000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M44.00S,2022-01-09T00:47:54.6Z,2,REGULAR,substitution,out,[],202709,,,1610612765,44,36,2022-01-09T00:50:46Z,2290000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M44.00S,2022-01-09T00:47:54.6Z,2,REGULAR,substitution,out,[],1630181,,,1610612765,44,36,2022-01-09T00:50:46Z,2300000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M44.00S,2022-01-09T00:47:54.6Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,44,36,2022-01-09T00:50:46Z,2310000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M44.00S,2022-01-09T00:47:54.6Z,2,REGULAR,substitution,in,[],203914,,,1610612765,44,36,2022-01-09T00:50:46Z,2320000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M33.00S,2022-01-09T00:51:03.7Z,2,REGULAR,foul,personal,[],1630175,,,1610612765,44,36,2022-01-09T00:51:18Z,2330000,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1630240]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,202058.0,,1.0,0.0,Lee,1630240.0,,,,
235,PT06M25.00S,2022-01-09T00:51:29.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,44,36,2022-01-09T00:51:29Z,2350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M25.00S,2022-01-09T00:51:36.1Z,2,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612765,44,36,2022-01-09T00:51:52Z,2360000,,,0,,T. Lyles lost ball out-of-bounds TURNOVER (1 TO),[1626168],1610612765.0,DET,lost ball,,,Lyles,T. Lyles,,,,,,,,,,,,,,,202058.0,1.0,,,,,,,,
237,PT06M03.00S,2022-01-09T00:52:02.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203914,10.643889618922472,63.32720588235294,1610612753,44,36,2022-01-09T00:52:09Z,2370000,-67.0,48.0,1,left,MISS G. Harris 8' bank Shot,[203914],1610612753.0,ORL,bank,,,Harris,G. Harris,,,,,8.19,Missed,,,,,,,,,,,,,,,,,,
238,PT06M00.00S,2022-01-09T00:52:05.7Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,44,36,2022-01-09T00:52:09Z,2380000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,,,,
239,PT05M50.00S,2022-01-09T00:52:15.9Z,2,REGULAR,3pt,Jump Shot,[],1630240,71.53416557161628,83.82352941176471,1610612765,44,36,2022-01-09T00:52:19Z,2390000,169.0,215.0,1,right,MISS S. Lee 27' 3PT,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,
240,PT05M46.00S,2022-01-09T00:52:19.9Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,44,36,2022-01-09T00:52:19Z,2400000,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,239.0,5.0,4.0,1.0,,,,,,,,,,,,,,
241,PT05M36.00S,2022-01-09T00:52:29.3Z,2,REGULAR,3pt,Jump Shot,[],203914,5.436925098554539,96.81372549019608,1610612753,44,39,2022-01-09T00:52:34Z,2410000,-234.0,-1.0,1,left,G. Harris 3PT  (12 PTS) (C. Anthony 2 AST),"[203914, 1630175]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.41,Made,,,,,12.0,C. Anthony,1630175.0,2.0,,,,,,,,,,
243,PT05M19.00S,2022-01-09T00:52:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,94.13600525624179,54.16666666666667,1610612765,44,39,2022-01-09T00:54:28Z,2430000,21.0,3.0,1,right,MISS S. Lee reverse Layup - blocked,"[1630240, 1628964]",1610612765.0,DET,reverse,,,Lee,S. Lee,,,,,2.1,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0
244,PT05M19.00S,2022-01-09T00:52:50.6Z,2,REGULAR,block,,[],1628964,,,1610612765,44,39,2022-01-09T00:52:54Z,2440000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M17.00S,2022-01-09T00:52:52.6Z,2,REGULAR,rebound,offensive,[],1630240,,,1610612765,44,39,2022-01-09T00:54:28Z,2450000,,,0,,S. Lee REBOUND (Off:1 Def:0),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,243.0,1.0,0.0,1.0,,,,,,,,,,,,,,
246,PT05M10.00S,2022-01-09T00:52:57.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612765,44,39,2022-01-09T00:53:06Z,2460000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,
247,PT05M10.00S,2022-01-09T00:53:00.7Z,2,REGULAR,substitution,out,[],1626168,,,1610612753,44,39,2022-01-09T00:53:11Z,2470000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M10.00S,2022-01-09T00:53:00.7Z,2,REGULAR,substitution,out,[],1630240,,,1610612753,44,39,2022-01-09T00:53:11Z,2480000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M10.00S,2022-01-09T00:53:00.7Z,2,REGULAR,substitution,in,[],1630191,,,1610612753,44,39,2022-01-09T00:53:11Z,2490000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M10.00S,2022-01-09T00:53:00.7Z,2,REGULAR,substitution,in,[],1630165,,,1610612753,44,39,2022-01-09T00:53:11Z,2500000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M59.00S,2022-01-09T00:53:32.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,6.356767411300922,42.892156862745104,1610612753,44,39,2022-01-09T00:53:38Z,2510000,36.0,7.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 1630191]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.62,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
252,PT04M59.00S,2022-01-09T00:53:32.2Z,2,REGULAR,block,,[],1630191,,,1610612753,44,39,2022-01-09T00:53:34Z,2520000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M59.00S,2022-01-09T00:53:32.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,44,39,2022-01-09T00:53:38Z,2530000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,
254,PT04M59.00S,2022-01-09T00:53:38.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,44,39,2022-01-09T00:53:38Z,2540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M50.00S,2022-01-09T00:54:01.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203914,7.670827858081481,4.166666666666657,1610612753,44,39,2022-01-09T00:54:05Z,2550000,229.0,20.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,
256,PT04M48.00S,2022-01-09T00:54:03.1Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,44,39,2022-01-09T00:54:05Z,2560000,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,255.0,4.0,4.0,0.0,,,,,,,,,,,,,,
257,PT04M35.00S,2022-01-09T00:54:18.8Z,2,REGULAR,foul,personal,[],1630175,,,1610612765,44,39,2022-01-09T00:54:24Z,2570000,,,0,,C. Anthony personal FOUL (2 PF),"[1630175, 1630595]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1627519.0,,2.0,0.0,Cunningham,1630595.0,,,,
259,PT04M35.00S,2022-01-09T00:54:27.1Z,2,REGULAR,substitution,out,[],203585,,,1610612765,44,39,2022-01-09T00:54:35Z,2590000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M35.00S,2022-01-09T00:54:27.1Z,2,REGULAR,substitution,out,[],1628367,,,1610612765,44,39,2022-01-09T00:54:35Z,2600000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M35.00S,2022-01-09T00:54:27.1Z,2,REGULAR,substitution,in,[],1630180,,,1610612765,44,39,2022-01-09T00:54:35Z,2610000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M35.00S,2022-01-09T00:54:27.1Z,2,REGULAR,substitution,in,[],1628977,,,1610612765,44,39,2022-01-09T00:54:35Z,2620000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M29.00S,2022-01-09T00:54:58.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,44,39,2022-01-09T00:54:58Z,2630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M29.00S,2022-01-09T00:54:59.9Z,2,REGULAR,substitution,out,[],203082,,,1610612765,44,39,2022-01-09T00:55:07Z,2640000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M29.00S,2022-01-09T00:54:59.9Z,2,REGULAR,substitution,in,[],1629678,,,1610612765,44,39,2022-01-09T00:55:07Z,2650000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M21.00S,2022-01-09T00:55:23.7Z,2,REGULAR,2pt,Jump Shot,[],1628977,93.87319316688567,75.0,1610612765,44,39,2022-01-09T00:55:58Z,2660000,125.0,5.0,1,right,MISS H. Diallo 12' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,12.51,Missed,,,,,,,,,,,,,,,,,,
270,PT04M19.00S,2022-01-09T00:55:26.2Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,44,39,2022-01-09T00:55:26Z,2670000,,,0,,G. Harris REBOUND (Off:0 Def:3),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,,
271,PT04M03.00S,2022-01-09T00:55:42.3Z,2,REGULAR,3pt,Jump Shot,[],1628964,28.56438896189225,83.82352941176471,1610612753,44,39,2022-01-09T00:55:47Z,2680000,-169.0,216.0,1,left,MISS M. Bamba 27' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,
272,PT04M03.00S,2022-01-09T00:55:42.3Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,44,39,2022-01-09T00:55:47Z,2690000,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,271.0,2.0,2.0,0.0,,,,,,,,,,,,,,
273,PT03M55.00S,2022-01-09T00:55:52.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629678,,,1610612765,44,39,2022-01-09T00:56:11Z,2700000,,,0,,A. Schofield personal FOUL (1 PF) (Cunningham 2 FT),"[1629678, 1630595]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,202058.0,,1.0,0.0,Cunningham,1630595.0,,,,
275,PT03M55.00S,2022-01-09T00:56:19.6Z,2,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,44,39,2022-01-09T00:56:19Z,2720000,,,0,,MISS C. Cunningham Free Throw 1 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Missed,,,,,,,,,,,,,,,,,,
276,PT03M55.00S,2022-01-09T00:56:19.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,44,39,2022-01-09T00:56:19Z,2730000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,
277,PT03M55.00S,2022-01-09T00:56:34.0Z,2,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,44,39,2022-01-09T00:56:34Z,2740000,,,0,,MISS C. Cunningham Free Throw 2 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Missed,,,,,,,,,,,,,,,,,,
