actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
461,PT00M27.00S,2021-11-24T01:47:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.539421813403408,54.65686274509804,1610612748,74,67,2021-11-24T01:50:00Z,4480000,-23.0,18.0,1,left,T. Herro Layup (17 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,2.97,Made,17.0,,,,,,,,,,,,,
462,PT00M03.80S,2021-11-24T01:48:17.9Z,3,REGULAR,3pt,Jump Shot,[],1628402,90.8508541392904,96.56862745098039,1610612765,74,67,2021-11-24T01:50:04Z,4490000,233.0,34.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,23.52,Missed,,,,,,,,,,,,,,
463,PT00M03.80S,2021-11-24T01:48:17.9Z,3,REGULAR,rebound,offensive,[],1628977,,,1610612765,74,67,2021-11-24T01:50:04Z,4500000,,,0,,H. Diallo REBOUND (Off:1 Def:0),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,462.0,1.0,0.0,1.0,,,,,,
464,PT00M00.20S,2021-11-24T01:48:23.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,93.08475689881735,57.59803921568628,1610612765,76,67,2021-11-24T01:50:07Z,4510000,38.0,13.0,1,right,H. Diallo Layup (8 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,4.0,Made,8.0,,,,,,,,,,,,,
465,PT00M00.00S,2021-11-24T01:49:01.0Z,3,REGULAR,period,end,[],0,,,1610612748,76,67,2021-11-24T01:49:01Z,4520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2021-11-24T01:50:42.0Z,4,REGULAR,substitution,out,['startperiod'],1626168,,,1610612748,76,67,2021-11-24T01:51:18Z,4530000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-11-24T01:50:42.0Z,4,REGULAR,substitution,out,['startperiod'],1630240,,,1610612748,76,67,2021-11-24T01:51:18Z,4550000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2021-11-24T01:50:42.0Z,4,REGULAR,substitution,out,['startperiod'],202710,,,1610612748,76,67,2021-11-24T01:51:18Z,4560000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2021-11-24T01:50:42.0Z,4,REGULAR,substitution,in,['startperiod'],1630568,,,1610612748,76,67,2021-11-24T01:51:18Z,4570000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2021-11-24T01:50:42.0Z,4,REGULAR,substitution,in,['startperiod'],1630595,,,1610612748,76,67,2021-11-24T01:51:18Z,4580000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2021-11-24T01:50:42.0Z,4,REGULAR,substitution,in,['startperiod'],200768,,,1610612748,76,67,2021-11-24T01:51:18Z,4600000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-11-24T01:51:16.8Z,4,REGULAR,period,start,[],0,,,1610612748,76,67,2021-11-24T01:51:18Z,4610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT11M53.00S,2021-11-24T01:51:27.4Z,4,REGULAR,foul,personal,[],1628977,,,1610612748,76,67,2021-11-24T01:51:36Z,4620000,,,0,,H. Diallo personal FOUL (1 PF),"[1628977, 200768]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,202026.0,1.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,,
477,PT11M47.00S,2021-11-24T01:51:49.4Z,4,REGULAR,2pt,Jump Shot,[],1629639,5.174113009198422,31.862745098039213,1610612748,76,67,2021-11-24T01:51:53Z,4640000,91.0,-4.0,1,left,MISS T. Herro 9' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,,,,,,9.08,Missed,,,,,,,,,,,,,,
478,PT11M44.00S,2021-11-24T01:51:51.9Z,4,REGULAR,rebound,offensive,[],203473,,,1610612748,76,67,2021-11-24T01:51:51Z,4650000,,,0,,D. Dedmon REBOUND (Off:2 Def:3),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,477.0,5.0,3.0,2.0,,,,,,
479,PT11M43.00S,2021-11-24T01:51:54.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,30.535479632063073,75.73529411764706,1610612748,76,67,2021-11-24T01:52:41Z,4660000,-129.0,235.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,26.75,Missed,,,,,,,,,,,,,,
480,PT11M41.00S,2021-11-24T01:51:56.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,76,67,2021-11-24T01:52:41Z,4670000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,479.0,,,,,,,,,
481,PT11M41.00S,2021-11-24T01:52:03.1Z,4,REGULAR,foul,personal,[],203473,,,1610612765,76,67,2021-11-24T01:59:29Z,4680000,,,0,,D. Dedmon loose ball personal FOUL (3 PF),"[203473, 1630568]",1610612748.0,MIA,loose ball,,,Dedmon,D. Dedmon,,,,,202026.0,3.0,1.0,Garza,1630568.0,,,,,,,,,,,,,,,,
505,PT11M24.00S,2021-11-24T01:52:16.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628367,91.85282522996059,55.859375,1610612765,76,67,2021-11-24T01:59:13Z,4695000,29.0,24.0,1,right,MISS J. Jackson Jump Shot - blocked,"[1628367, 200768]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,3.79,Missed,,,,,,,,,,,,Lowry,200768.0,
506,PT11M24.00S,2021-11-24T01:52:16.9Z,4,REGULAR,block,,[],200768,,,1610612765,76,67,2021-11-24T01:59:13Z,4697500,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M24.00S,2021-11-24T01:52:16.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,76,67,2021-11-24T01:59:13Z,4698750,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,505.0,,,,,,,,,
484,PT11M14.00S,2021-11-24T01:52:53.4Z,4,REGULAR,foul,personal,['2freethrow'],1628402,,,1610612748,76,67,2021-11-24T01:53:07Z,4710000,,,0,,F. Jackson shooting personal FOUL (4 PF) (Martin 2 FT),"[1628402, 1628997]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,2530.0,4.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,,,
486,PT11M14.00S,2021-11-24T01:53:18.6Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,76,67,2021-11-24T01:59:18Z,4730000,,,0,,MISS C. Martin Free Throw 1 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,Missed,,,,,,,,,,,,,,
487,PT11M14.00S,2021-11-24T01:53:18.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,76,67,2021-11-24T01:53:18Z,4740000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,486.0,,,,,,,,,
488,PT11M14.00S,2021-11-24T01:53:38.4Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,76,68,2021-11-24T01:59:18Z,4750000,,,0,,C. Martin Free Throw 2 of 2 (4 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
489,PT10M55.00S,2021-11-24T01:54:00.7Z,4,REGULAR,3pt,Jump Shot,[],1630595,65.3580814717477,38.23529411764706,1610612765,76,68,2021-11-24T01:54:04Z,4760000,-59.0,273.0,1,right,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,27.94,Missed,,,,,,,,,,,,,,
490,PT10M53.00S,2021-11-24T01:54:03.3Z,4,REGULAR,rebound,offensive,[],1628977,,,1610612765,76,68,2021-11-24T01:54:03Z,4770000,,,0,,H. Diallo REBOUND (Off:2 Def:0),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,489.0,2.0,0.0,2.0,,,,,,
491,PT10M47.00S,2021-11-24T01:54:11.1Z,4,REGULAR,foul,personal,[],1629216,,,1610612765,76,68,2021-11-24T01:54:19Z,4780000,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 1628402]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,202026.0,1.0,0.0,Jackson,1628402.0,,,,,,,,,,,,,,,,
493,PT10M39.00S,2021-11-24T01:54:50.3Z,4,REGULAR,foul,technical,['1freethrow'],203473,,,1610612765,76,68,2021-11-24T01:55:01Z,4800000,,,0,,D. Dedmon defensive-3-second technical FOUL (2 Tech),[203473],1610612748.0,MIA,defensive-3-second,,,Dedmon,D. Dedmon,,,,,1627526.0,3.0,2.0,,,,,,,,,,,,,,,,,,
494,PT10M39.00S,2021-11-24T01:55:04.0Z,4,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,77,68,2021-11-24T01:55:04Z,4810000,,,0,,C. Cunningham technical Free Throw 1 of 1 (6 PTS),[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
495,PT10M28.00S,2021-11-24T01:55:32.9Z,4,REGULAR,turnover,traveling,[],1630595,,,1610612765,77,68,2021-11-24T01:55:38Z,4820000,,,0,,C. Cunningham traveling TURNOVER (3 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,202026.0,,,,,,,,,,,,,,,3.0,,,,,
496,PT10M16.00S,2021-11-24T01:55:48.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,6.8823915900131425,95.34313725490196,1610612748,77,71,2021-11-24T01:55:53Z,4830000,-227.0,12.0,1,left,T. Herro 3PT  (20 PTS) (K. Lowry 2 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,22.7,Made,20.0,K. Lowry,200768.0,2.0,,,,,,,,,,
498,PT10M05.00S,2021-11-24T01:55:59.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,84.67477003942182,63.970588235294116,1610612765,77,71,2021-11-24T01:56:04Z,4850000,70.0,92.0,1,right,MISS H. Diallo 11' Jump Shot,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,11.52,Missed,,,,,,,,,,,,,,
499,PT10M02.00S,2021-11-24T01:56:02.3Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,77,71,2021-11-24T01:56:04Z,4860000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,498.0,2.0,2.0,0.0,,,,,,
500,PT09M58.00S,2021-11-24T01:56:06.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,22.38830486202366,8.088235294117652,1610612748,77,74,2021-11-24T01:56:14Z,4870000,210.0,158.0,1,left,T. Herro 26' 3PT  (23 PTS) (K. Lowry 3 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,26.25,Made,23.0,K. Lowry,200768.0,3.0,,,,,,,,,,
502,PT09M58.00S,2021-11-24T01:56:13.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,77,74,2021-11-24T01:56:13Z,4890000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M58.00S,2021-11-24T01:58:25.6Z,4,REGULAR,substitution,out,[],1628367,,,1610612765,77,74,2021-11-24T01:58:50Z,4900000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M58.00S,2021-11-24T01:58:25.6Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,77,74,2021-11-24T01:58:50Z,4910000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M35.00S,2021-11-24T01:59:31.8Z,4,REGULAR,turnover,lost ball,[],1630180,,,1610612765,77,74,2021-11-24T02:00:06Z,4920000,,,0,,S. Bey lost ball TURNOVER (2 TO),"[1630180, 200768]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,2.0,Lowry,200768.0,,,
509,PT09M35.00S,2021-11-24T01:59:31.8Z,4,REGULAR,steal,,[],200768,,,1610612748,77,74,2021-11-24T01:59:34Z,4930000,,,0,,K. Lowry STEAL (2 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M29.00S,2021-11-24T01:59:36.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628997,7.539421813403408,51.71568627450981,1610612748,77,76,2021-11-24T02:00:12Z,4940000,-9.0,18.0,1,left,C. Martin DUNK (6 PTS) (K. Lowry 4 AST),"[1628997, 200768]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,2.03,Made,6.0,K. Lowry,200768.0,4.0,,,,,,,,,,
512,PT09M19.00S,2021-11-24T01:59:47.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630568,86.90867279894876,48.0392156862745,1610612765,77,76,2021-11-24T02:00:15Z,4960000,-10.0,71.0,1,right,MISS L. Garza 7' Jump Shot,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,7.13,Missed,,,,,,,,,,,,,,
513,PT09M19.00S,2021-11-24T01:59:47.2Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,77,76,2021-11-24T02:00:15Z,4970000,,,0,,D. Dedmon REBOUND (Off:2 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,512.0,6.0,4.0,2.0,,,,,,
514,PT09M13.00S,2021-11-24T01:59:53.6Z,4,REGULAR,3pt,Jump Shot,[],200768,11.48160315374507,96.81372549019608,1610612748,77,76,2021-11-24T02:00:21Z,4980000,-234.0,55.0,1,left,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,24.06,Missed,,,,,,,,,,,,,,
515,PT09M09.00S,2021-11-24T01:59:57.6Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,77,76,2021-11-24T02:00:21Z,4990000,,,0,,S. Bey REBOUND (Off:1 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,514.0,5.0,4.0,1.0,,,,,,
516,PT08M51.00S,2021-11-24T02:00:15.3Z,4,REGULAR,2pt,Jump Shot,[],1630180,91.63929040735874,26.225490196078425,1610612765,79,76,2021-11-24T02:00:23Z,5000000,-119.0,26.0,1,right,S. Bey 12' Jump Shot (13 PTS) (C. Cunningham 5 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,12.17,Made,13.0,C. Cunningham,1630595.0,5.0,,,,,,,,,,
517,PT08M24.00S,2021-11-24T02:00:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203473,10.693166885676746,54.65686274509804,1610612748,79,78,2021-11-24T02:00:45Z,5010000,-23.0,48.0,1,left,D. Dedmon Layup (4 PTS) (K. Lowry 5 AST),"[203473, 200768]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,5.34,Made,4.0,K. Lowry,200768.0,5.0,,,,,,,,,,
519,PT08M17.00S,2021-11-24T02:00:49.3Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,79,78,2021-11-24T02:00:54Z,5030000,,,0,,C. Cunningham bad pass TURNOVER (4 TO),"[1630595, 1628997]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,4.0,Martin,1628997.0,,,
520,PT08M17.00S,2021-11-24T02:00:49.3Z,4,REGULAR,steal,,[],1628997,,,1610612748,79,78,2021-11-24T02:00:51Z,5040000,,,0,,C. Martin STEAL (2 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M09.00S,2021-11-24T02:00:57.3Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1629639,22.519710906701704,66.66666666666667,1610612748,79,80,2021-11-24T02:01:22Z,5050000,-83.0,159.0,1,left,T. Herro 17' pullup Jump Shot (25 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,,,17.97,Made,25.0,,,,,,,,,,,,,
524,PT07M54.00S,2021-11-24T02:01:15.2Z,4,REGULAR,foul,offensive,[],1630568,,,1610612765,79,80,2021-11-24T02:01:26Z,5060000,,,0,,L. Garza offensive FOUL (5 PF),"[1630568, 1629216]",1610612765.0,DET,,,,Garza,L. Garza,,,,,2530.0,5.0,0.0,Vincent,1629216.0,,,,,,,,,,,,,,,,
526,PT07M54.00S,2021-11-24T02:01:15.2Z,4,REGULAR,turnover,offensive foul,[],1630568,,,1610612765,79,80,2021-11-24T02:01:15Z,5080000,,,0,,L. Garza offensive foul TURNOVER (1 TO),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,2530.0,,,,,,,,,,,,,,,1.0,,,,,
527,PT07M54.00S,2021-11-24T02:01:23.7Z,4,REGULAR,substitution,out,[],1628402,,,1610612748,79,80,2021-11-24T02:01:39Z,5090000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M54.00S,2021-11-24T02:01:23.7Z,4,REGULAR,substitution,out,[],1628977,,,1610612748,79,80,2021-11-24T02:01:39Z,5100000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M54.00S,2021-11-24T02:01:23.7Z,4,REGULAR,substitution,out,[],1630568,,,1610612748,79,80,2021-11-24T02:01:39Z,5110000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M54.00S,2021-11-24T02:01:23.7Z,4,REGULAR,substitution,in,[],202709,,,1610612748,79,80,2021-11-24T02:01:39Z,5120000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M54.00S,2021-11-24T02:01:23.7Z,4,REGULAR,substitution,in,[],203924,,,1610612748,79,80,2021-11-24T02:01:39Z,5130000,,,0,,SUB in: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M54.00S,2021-11-24T02:01:23.7Z,4,REGULAR,substitution,in,[],1626168,,,1610612748,79,80,2021-11-24T02:01:39Z,5140000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M42.00S,2021-11-24T02:01:54.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,32.90078843626807,76.7156862745098,1610612748,79,83,2021-11-24T02:01:59Z,5150000,-134.0,257.0,1,left,T. Herro 28' 3PT  (28 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,28.95,Made,28.0,,,,,,,,,,,,,
534,PT07M30.00S,2021-11-24T02:02:06.6Z,4,REGULAR,3pt,Jump Shot,[],1630595,85.46320630749014,97.54901960784314,1610612765,79,83,2021-11-24T02:02:11Z,5160000,238.0,84.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,25.21,Missed,,,,,,,,,,,,,,
535,PT07M26.00S,2021-11-24T02:02:10.6Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,79,83,2021-11-24T02:02:11Z,5170000,,,0,,T. Herro REBOUND (Off:1 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,534.0,5.0,4.0,1.0,,,,,,
536,PT07M22.00S,2021-11-24T02:02:14.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203473,7.408015768725363,43.872549019607845,1610612748,79,85,2021-11-24T02:02:22Z,5180000,31.0,17.0,1,left,D. Dedmon cutting DUNK (6 PTS) (K. Lowry 6 AST),"[203473, 200768]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,,,,,,3.51,Made,6.0,K. Lowry,200768.0,6.0,,,,,,,,,,
538,PT07M22.00S,2021-11-24T02:02:21.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,79,85,2021-11-24T02:02:21Z,5200000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M58.00S,2021-11-24T02:05:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,90.45663600525624,53.92156862745098,1610612765,79,85,2021-11-24T02:05:37Z,5210000,20.0,37.0,1,right,MISS C. Joseph driving Layup - blocked,"[202709, 200768]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,,,,,,4.2,Missed,,,,,,,,,,,,Lowry,200768.0,
548,PT06M58.00S,2021-11-24T02:05:32.2Z,4,REGULAR,block,,[],200768,,,1610612765,79,85,2021-11-24T02:06:16Z,5215000,,,0,,K. Lowry BLOCK (2 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M55.00S,2021-11-24T02:05:35.2Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,79,85,2021-11-24T02:06:16Z,5220000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,539.0,2.0,2.0,0.0,,,,,,
541,PT06M41.00S,2021-11-24T02:05:49.1Z,4,REGULAR,3pt,Jump Shot,[],1629216,5.831143232588701,96.32352941176471,1610612748,79,85,2021-11-24T02:06:19Z,5230000,-232.0,2.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,23.16,Missed,,,,,,,,,,,,,,
542,PT06M39.00S,2021-11-24T02:05:51.5Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,79,85,2021-11-24T02:05:51Z,5240000,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,541.0,1.0,0.0,1.0,,,,,,
543,PT06M36.00S,2021-11-24T02:05:54.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,12.401445466491452,5.882352941176478,1610612748,79,85,2021-11-24T02:06:22Z,5250000,221.0,64.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,22.97,Missed,,,,,,,,,,,,,,
544,PT06M33.00S,2021-11-24T02:05:57.7Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,79,85,2021-11-24T02:06:22Z,5260000,,,0,,C. Joseph REBOUND (Off:0 Def:2),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,543.0,2.0,2.0,0.0,,,,,,
545,PT06M30.00S,2021-11-24T02:06:00.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,91.37647831800263,43.627450980392155,1610612765,79,85,2021-11-24T02:06:41Z,5270000,-32.0,29.0,1,right,MISS S. Bey Jump Shot - blocked,"[1630180, 1628997]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,4.28,Missed,,,,,,,,,,,,Martin,1628997.0,
546,PT06M30.00S,2021-11-24T02:06:00.1Z,4,REGULAR,block,,[],1628997,,,1610612765,79,85,2021-11-24T02:06:04Z,5280000,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M22.00S,2021-11-24T02:06:08.1Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,79,85,2021-11-24T02:06:29Z,5290000,,,0,,T. Herro REBOUND (Off:1 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,545.0,6.0,5.0,1.0,,,,,,
549,PT06M14.00S,2021-11-24T02:06:16.9Z,4,REGULAR,3pt,Jump Shot,[],1629639,12.795663600525614,2.941176470588232,1610612748,79,85,2021-11-24T02:06:47Z,5300000,235.0,68.0,1,left,MISS T. Herro 24' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,,,,,,24.49,Missed,,,,,,,,,,,,,,
550,PT06M10.00S,2021-11-24T02:06:20.9Z,4,REGULAR,rebound,defensive,[],203924,,,1610612765,79,85,2021-11-24T02:06:32Z,5310000,,,0,,J. Grant REBOUND (Off:1 Def:5),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,549.0,6.0,5.0,1.0,,,,,,
551,PT06M01.00S,2021-11-24T02:06:31.7Z,4,REGULAR,foul,personal,['2freethrow'],200768,,,1610612765,79,85,2021-11-24T02:06:39Z,5320000,,,0,,K. Lowry shooting personal FOUL (3 PF) (Grant 2 FT),"[200768, 203924]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,202026.0,3.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,,
553,PT06M01.00S,2021-11-24T02:06:56.6Z,4,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,80,85,2021-11-24T02:07:20Z,5340000,,,0,,J. Grant Free Throw 1 of 2 (17 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
