actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
267,PT03M48.00S,2022-01-11T00:55:25.7Z,2,REGULAR,turnover,bad pass,[],1630180,,,1610612765,38,55,2022-01-11T00:55:30Z,2620000,,,0,,S. Bey bad pass TURNOVER (2 TO),"[1630180, 1628378]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,2.0,Mitchell,1628378.0
268,PT03M48.00S,2022-01-11T00:55:25.7Z,2,REGULAR,steal,,[],1628378,,,1610612762,38,55,2022-01-11T00:55:28Z,2630000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M35.00S,2022-01-11T00:55:38.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,2.808804204993436,3.4313725490196134,1610612762,38,55,2022-01-11T00:55:45Z,2640000,233.0,-26.0,1,left,MISS D. Mitchell 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,
270,PT03M30.00S,2022-01-11T00:55:43.8Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,38,55,2022-01-11T00:55:48Z,2650000,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,269.0,5.0,4.0,1.0,,,,,,,,,,,,
271,PT03M21.00S,2022-01-11T00:55:52.5Z,2,REGULAR,2pt,Jump Shot,[],1628977,96.50131406044679,12.25490196078431,1610612765,40,55,2022-01-11T00:58:01Z,2660000,-189.0,-20.0,1,right,H. Diallo 18' step back Jump Shot (6 PTS),[1628977],1610612765.0,DET,step back,,,Diallo,H. Diallo,,,,,18.97,Made,,,,,,,6.0,,,,,,,,,,,
272,PT03M09.00S,2022-01-11T00:56:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.539421813403408,41.666666666666664,1610612762,40,55,2022-01-11T00:56:14Z,2670000,42.0,18.0,1,left,MISS D. Mitchell driving Layup,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,4.56,Missed,,,,,,,,,,,,,,,,,,
273,PT03M08.00S,2022-01-11T00:56:06.1Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,40,55,2022-01-11T01:13:35Z,2680000,,,0,,H. Whiteside REBOUND (Off:2 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,272.0,7.0,5.0,2.0,,,,,,,,,,,,
309,PT03M07.00S,2022-01-11T00:56:07.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,11.350197109067011,49.01960784313726,1610612762,40,55,2022-01-11T01:13:58Z,2685000,5.0,54.0,1,left,MISS H. Whiteside Layup - blocked,"[202355, 1630180]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,5.44,Missed,Bey,1630180.0,,,,,,,,,,,,,,,,
310,PT03M07.00S,2022-01-11T00:56:07.5Z,2,REGULAR,block,,[],1630180,,,1610612762,40,55,2022-01-11T01:04:58Z,2687500,,,0,,S. Bey BLOCK (1 BLK),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M06.00S,2022-01-11T00:56:08.5Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,40,55,2022-01-11T01:13:58Z,2688750,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,309.0,2.0,2.0,0.0,,,,,,,,,,,,
276,PT03M04.00S,2022-01-11T00:56:17.8Z,2,REGULAR,foul,personal,[],202711,,,1610612765,40,55,2022-01-11T01:12:44Z,2710000,,,0,,B. Bogdanovic take personal FOUL (1 PF),"[202711, 1630165]",1610612762.0,UTA,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,1628168.0,1.0,0.0,Hayes,1630165.0,,,,,,
278,PT03M04.00S,2022-01-11T00:56:31.5Z,2,REGULAR,substitution,out,[],203903,,,1610612765,40,55,2022-01-11T00:56:48Z,2730000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M04.00S,2022-01-11T00:56:31.5Z,2,REGULAR,substitution,in,[],201144,,,1610612765,40,55,2022-01-11T00:56:48Z,2740000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M55.00S,2022-01-11T00:56:50.2Z,2,REGULAR,2pt,Jump Shot,[],1630165,79.41852825229961,72.05882352941177,1610612765,40,55,2022-01-11T01:05:02Z,2750000,110.0,141.0,1,right,MISS K. Hayes 17' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,17.9,Missed,,,,,,,,,,,,,,,,,,
281,PT02M52.00S,2022-01-11T00:56:53.2Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,40,55,2022-01-11T00:56:54Z,2760000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,280.0,1.0,1.0,0.0,,,,,,,,,,,,
282,PT02M29.00S,2022-01-11T00:57:16.1Z,2,REGULAR,3pt,Jump Shot,[],1626220,20.68002628120894,6.127450980392155,1610612762,40,58,2022-01-11T00:57:21Z,2770000,219.0,142.0,1,left,R. O'Neale 26' 3PT  (3 PTS) (B. Bogdanovic 1 AST),"[1626220, 202711]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.13,Made,,,,,,,3.0,,,,,,B. Bogdanovic,202711.0,1.0,,,
284,PT02M12.00S,2022-01-11T00:57:32.6Z,2,REGULAR,3pt,Jump Shot,[],1630165,92.69053876478318,2.4509803921568647,1610612765,43,58,2022-01-11T00:57:38Z,2790000,-238.0,16.0,1,right,K. Hayes 3PT  (3 PTS) (H. Diallo 3 AST),"[1630165, 1628977]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,23.83,Made,,,,,,,3.0,,,,,,H. Diallo,1628977.0,3.0,,,
286,PT02M00.00S,2022-01-11T00:57:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,9.379106438896187,55.63725490196079,1610612762,43,58,2022-01-11T00:57:51Z,2810000,-28.0,36.0,1,left,MISS M. Conley driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,4.55,Missed,,,,,,,,,,,,,,,,,,
287,PT01M57.00S,2022-01-11T00:57:48.3Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,43,58,2022-01-11T00:57:48Z,2820000,,,0,,H. Whiteside REBOUND (Off:3 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,286.0,8.0,5.0,3.0,,,,,,,,,,,,
288,PT01M56.00S,2022-01-11T00:57:49.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202355,9.855453350854134,50.4672181372549,1610612762,43,58,2022-01-11T00:57:57Z,2830000,-2.0,40.0,1,left,MISS H. Whiteside turnaround Hook - blocked,"[202355, 1630191]",1610612762.0,UTA,turnaround,,,Whiteside,H. Whiteside,,,,,4.02,Missed,Stewart,1630191.0,,,,,,,,,,,,,,,,
289,PT01M56.00S,2022-01-11T00:57:49.6Z,2,REGULAR,block,,[],1630191,,,1610612762,43,58,2022-01-11T00:57:54Z,2840000,,,0,,I. Stewart BLOCK (3 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M56.00S,2022-01-11T00:57:49.6Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,43,58,2022-01-11T00:57:57Z,2850000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,288.0,1.0,1.0,0.0,,,,,,,,,,,,
291,PT01M45.00S,2022-01-11T00:58:00.4Z,2,REGULAR,2pt,Jump Shot,[],1630165,81.2089356110381,86.2515318627451,1610612765,45,58,2022-01-11T00:59:29Z,2860000,181.0,124.0,1,right,K. Hayes 21' Jump Shot (5 PTS) (C. Cunningham 2 AST),"[1630165, 1630595]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,21.97,Made,,,,,,,5.0,,,,,,C. Cunningham,1630595.0,2.0,,,
293,PT01M20.00S,2022-01-11T00:58:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,11.350197109067011,52.69607843137255,1610612762,45,60,2022-01-11T00:58:33Z,2880000,-13.0,54.0,1,left,R. O'Neale driving Layup (5 PTS) (M. Conley 8 AST),"[1626220, 201144]",1610612762.0,UTA,driving,,,O'Neale,R. O'Neale,,,,,5.59,Made,,,,,,,5.0,,,,,,M. Conley,201144.0,8.0,,,
295,PT00M58.10S,2022-01-11T00:58:49.3Z,2,REGULAR,2pt,Jump Shot,[],1628977,92.69053876478318,71.81372549019608,1610612765,45,60,2022-01-11T00:58:56Z,2900000,109.0,16.0,1,right,MISS H. Diallo 11' Jump Shot,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,11.03,Missed,,,,,,,,,,,,,,,,,,
296,PT00M58.10S,2022-01-11T00:58:49.3Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,45,60,2022-01-11T00:58:56Z,2910000,,,0,,H. Whiteside REBOUND (Off:3 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,295.0,9.0,6.0,3.0,,,,,,,,,,,,
297,PT00M39.40S,2022-01-11T00:59:09.1Z,2,REGULAR,3pt,Jump Shot,[],201144,35.134691195795014,52.205882352941174,1610612762,45,60,2022-01-11T01:04:29Z,2920000,-11.0,278.0,1,left,MISS M. Conley 27' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,27.8,Missed,,,,,,,,,,,,,,,,,,
298,PT00M35.90S,2022-01-11T00:59:12.6Z,2,REGULAR,rebound,defensive,[],1628977,,,1610612765,45,60,2022-01-11T00:59:18Z,2930000,,,0,,H. Diallo REBOUND (Off:0 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,297.0,4.0,4.0,0.0,,,,,,,,,,,,
299,PT00M31.00S,2022-01-11T00:59:17.2Z,2,REGULAR,3pt,Jump Shot,[],1630595,76.39618922470433,13.725490196078425,1610612765,48,60,2022-01-11T00:59:48Z,2940000,-181.0,169.0,1,right,C. Cunningham 24' 3PT  (5 PTS) (H. Diallo 4 AST),"[1630595, 1628977]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,24.82,Made,,,,,,,5.0,,,,,,H. Diallo,1628977.0,4.0,,,
301,PT00M08.70S,2022-01-11T00:59:51.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612762,48,60,2022-01-11T01:00:11Z,2960000,,,0,,H. Diallo shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1628977, 1628378]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,,,,,,1155.0,1.0,0.0,Mitchell,1628378.0,,,,,,
303,PT00M08.70S,2022-01-11T01:00:25.4Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,48,60,2022-01-11T01:00:25Z,2980000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT00M08.70S,2022-01-11T01:00:25.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,48,60,2022-01-11T01:00:25Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,,
305,PT00M08.70S,2022-01-11T01:00:49.4Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,48,61,2022-01-11T01:00:49Z,3000000,,,0,,D. Mitchell Free Throw 2 of 2 (10 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
306,PT00M00.60S,2022-01-11T01:00:58.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.90210249671485,57.1078431372549,1610612765,48,61,2022-01-11T01:01:04Z,3010000,36.0,24.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,4.26,Missed,,,,,,,,,,,,,,,,,,
307,PT00M00.60S,2022-01-11T01:00:58.7Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,48,61,2022-01-11T01:01:04Z,3020000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,306.0,3.0,3.0,0.0,,,,,,,,,,,,
308,PT00M00.00S,2022-01-11T01:01:05.0Z,2,REGULAR,period,end,[],0,,,1610612762,48,61,2022-01-11T01:01:05Z,3030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-01-11T01:16:24.5Z,3,REGULAR,period,start,[],0,,,1610612765,48,61,2022-01-11T01:16:24Z,3040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT11M45.00S,2022-01-11T01:16:39.5Z,3,REGULAR,3pt,Jump Shot,[],1628977,10.036136662286467,95.83333333333333,1610612765,51,61,2022-01-11T01:17:03Z,3050000,-229.0,42.0,1,left,H. Diallo 3PT  (9 PTS) (C. Cunningham 3 AST),"[1628977, 1630595]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,23.3,Made,,,,,,,9.0,,,,,,C. Cunningham,1630595.0,3.0,,,
315,PT11M26.00S,2022-01-11T01:16:57.9Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612762,51,61,2022-01-11T01:17:08Z,3070000,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1630165]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0
316,PT11M26.00S,2022-01-11T01:16:57.9Z,3,REGULAR,steal,,[],1630165,,,1610612765,51,61,2022-01-11T01:17:01Z,3080000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M23.00S,2022-01-11T01:17:10.8Z,3,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612765,51,61,2022-01-11T01:17:34Z,3090000,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Diallo 2 FT),"[1628378, 1628977]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,1155.0,3.0,0.0,Diallo,1628977.0,,,,,,
319,PT11M23.00S,2022-01-11T01:17:37.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628977,,,1610612765,51,61,2022-01-11T01:17:37Z,3110000,,,0,,MISS H. Diallo Free Throw 1 of 2,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Missed,,,,,,,,,,,,,,,,,,
320,PT11M23.00S,2022-01-11T01:17:37.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,51,61,2022-01-11T01:17:37Z,3120000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,
321,PT11M23.00S,2022-01-11T01:17:53.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628977,,,1610612765,52,61,2022-01-11T01:17:53Z,3130000,,,0,,H. Diallo Free Throw 2 of 2 (10 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
322,PT11M02.00S,2022-01-11T01:18:14.6Z,3,REGULAR,turnover,out-of-bounds,[],202711,,,1610612762,52,61,2022-01-11T01:18:23Z,3140000,,,0,,B. Bogdanovic lost ball out-of-bounds TURNOVER (2 TO),[202711],1610612762.0,UTA,lost ball,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,1155.0,,,,,,,,2.0,,
323,PT10M45.00S,2022-01-11T01:18:35.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630191,11.613009198423129,49.26470588235294,1610612765,52,61,2022-01-11T01:18:40Z,3150000,4.0,57.0,1,left,MISS I. Stewart turnaround Hook,[1630191],1610612765.0,DET,turnaround,,,Stewart,I. Stewart,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,
324,PT10M42.00S,2022-01-11T01:18:38.1Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,52,61,2022-01-11T01:18:40Z,3160000,,,0,,H. Whiteside REBOUND (Off:3 Def:7),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,323.0,10.0,7.0,3.0,,,,,,,,,,,,
325,PT10M34.00S,2022-01-11T01:18:46.5Z,3,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,52,61,2022-01-11T01:19:48Z,3170000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (2 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,1199.0,,,,,,,,2.0,,
326,PT10M24.00S,2022-01-11T01:19:11.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,33.42641261498029,52.94117647058824,1610612765,55,61,2022-01-11T01:20:15Z,3180000,-15.0,262.0,1,left,C. Cunningham 26' 3PT pullup (8 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,26.21,Made,,,,,,,8.0,,,,,,,,,,,
327,PT10M09.00S,2022-01-11T01:19:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,90.06241787122208,58.088235294117645,1610612762,55,63,2022-01-11T01:19:32Z,3190000,40.0,41.0,1,right,B. Bogdanovic driving Layup (9 PTS) (H. Whiteside 1 AST),"[202711, 202355]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,5.75,Made,,,,,,,9.0,,,,,,H. Whiteside,202355.0,1.0,,,
329,PT10M00.00S,2022-01-11T01:19:39.0Z,3,REGULAR,foul,offensive,[],1630191,,,1610612765,55,63,2022-01-11T01:19:50Z,3210000,,,0,,I. Stewart offensive FOUL (1 PF),"[1630191, 201144]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,1199.0,1.0,0.0,Conley,201144.0,,,,,,
331,PT10M00.00S,2022-01-11T01:19:39.0Z,3,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,55,63,2022-01-11T01:19:39Z,3230000,,,0,,I. Stewart offensive foul TURNOVER (2 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,1199.0,,,,,,,,2.0,,
332,PT09M35.00S,2022-01-11T01:20:18.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,87.69710906701708,88.48039215686275,1610612762,55,63,2022-01-11T01:20:24Z,3240000,192.0,63.0,1,right,MISS D. Mitchell 20' step back Shot,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,20.25,Missed,,,,,,,,,,,,,,,,,,
333,PT09M32.00S,2022-01-11T01:20:21.1Z,3,REGULAR,rebound,defensive,[],1628977,,,1610612765,55,63,2022-01-11T01:20:21Z,3250000,,,0,,H. Diallo REBOUND (Off:0 Def:5),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,332.0,5.0,5.0,0.0,,,,,,,,,,,,
334,PT09M20.00S,2022-01-11T01:20:32.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,10.036136662286467,65.68627450980392,1610612765,55,63,2022-01-11T01:20:38Z,3260000,-78.0,42.0,1,left,MISS K. Hayes 8' floating Shot,[1630165],1610612765.0,DET,floating,,,Hayes,K. Hayes,,,,,8.88,Missed,,,,,,,,,,,,,,,,,,
335,PT09M17.00S,2022-01-11T01:20:35.7Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,55,63,2022-01-11T01:20:38Z,3270000,,,0,,H. Whiteside REBOUND (Off:3 Def:8),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,334.0,11.0,8.0,3.0,,,,,,,,,,,,
336,PT09M13.00S,2022-01-11T01:20:40.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202355,89.79960578186596,53.18627450980392,1610612762,55,63,2022-01-11T01:20:51Z,3280000,16.0,43.0,1,right,MISS H. Whiteside Layup,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,4.62,Missed,,,,,,,,,,,,,,,,,,
337,PT09M11.00S,2022-01-11T01:20:42.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,55,63,2022-01-11T01:20:51Z,3290000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,336.0,,,,,,,,,,,,,,,
338,PT09M11.00S,2022-01-11T01:20:49.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,55,63,2022-01-11T01:20:49Z,3300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT08M50.00S,2022-01-11T01:21:18.6Z,3,REGULAR,3pt,Jump Shot,[],1630180,6.5703022339027655,96.05545343137256,1610612765,58,63,2022-01-11T01:21:46Z,3310000,-230.0,9.0,1,left,S. Bey 3PT  (10 PTS) (C. Cunningham 4 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,23.05,Made,,,,,,,10.0,,,,,,C. Cunningham,1630595.0,4.0,,,
341,PT08M39.00S,2022-01-11T01:21:29.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,82.83508541392904,61.51960784313725,1610612762,58,65,2022-01-11T01:21:37Z,3330000,58.0,109.0,1,right,M. Conley 12' floating Jump Shot (7 PTS),[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,12.32,Made,,,,,,,7.0,,,,,,,,,,,
342,PT08M23.00S,2022-01-11T01:21:45.4Z,3,REGULAR,3pt,Jump Shot,[],1630595,5.436925098554539,5.14705882352942,1610612765,61,65,2022-01-11T01:21:52Z,3340000,224.0,-1.0,1,left,C. Cunningham 3PT  (11 PTS) (K. Hayes 2 AST),"[1630595, 1630165]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,22.43,Made,,,,,,,11.0,,,,,,K. Hayes,1630165.0,2.0,,,
344,PT08M13.00S,2022-01-11T01:21:55.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,87.69710906701708,56.372549019607845,1610612762,61,65,2022-01-11T01:23:33Z,3360000,32.0,63.0,1,right,MISS D. Mitchell 7' driving floating Shot,[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,7.07,Missed,,,,,,,,,,,,,,,,,,
345,PT08M09.00S,2022-01-11T01:21:59.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,61,65,2022-01-11T01:22:02Z,3370000,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,344.0,3.0,2.0,1.0,,,,,,,,,,,,
346,PT08M05.00S,2022-01-11T01:22:07.1Z,3,REGULAR,foul,personal,[],201144,,,1610612765,61,65,2022-01-11T01:22:21Z,3380000,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1630180]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,1628168.0,1.0,0.0,Bey,1630180.0,,,,,,
348,PT07M54.00S,2022-01-11T01:22:39.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,8.065045992115643,54.90196078431372,1610612765,61,65,2022-01-11T01:22:45Z,3400000,-25.0,23.0,1,left,MISS K. Hayes driving Layup,[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,
349,PT07M51.00S,2022-01-11T01:22:42.8Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,61,65,2022-01-11T01:22:45Z,3410000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,348.0,2.0,2.0,0.0,,,,,,,,,,,,
350,PT07M43.00S,2022-01-11T01:22:51.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,86.7772667542707,43.13725490196079,1610612762,61,67,2022-01-11T01:22:56Z,3420000,-34.0,72.0,1,right,D. Mitchell 7' floating Jump Shot (12 PTS),[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,7.96,Made,,,,,,,12.0,,,,,,,,,,,
351,PT07M20.00S,2022-01-11T01:23:14.8Z,3,REGULAR,3pt,Jump Shot,[],1630191,32.37516425755584,28.186274509803923,1610612765,61,67,2022-01-11T01:23:21Z,3430000,109.0,252.0,1,left,MISS I. Stewart 27' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,27.44,Missed,,,,,,,,,,,,,,,,,,
352,PT07M17.00S,2022-01-11T01:23:17.8Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,61,67,2022-01-11T01:23:21Z,3440000,,,0,,H. Whiteside REBOUND (Off:3 Def:9),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,351.0,12.0,9.0,3.0,,,,,,,,,,,,
356,PT07M10.00S,2022-01-11T01:23:41.0Z,3,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612762,61,67,2022-01-11T01:23:51Z,3480000,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1630595, 1628378]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,1155.0,2.0,0.0,Mitchell,1628378.0,,,,,,
358,PT07M10.00S,2022-01-11T01:24:01.9Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,61,68,2022-01-11T01:24:01Z,3500000,,,0,,D. Mitchell Free Throw 1 of 2 (13 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
359,PT07M10.00S,2022-01-11T01:24:02.8Z,3,REGULAR,substitution,out,[],202355,,,1610612762,61,68,2022-01-11T01:24:13Z,3510000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M10.00S,2022-01-11T01:24:02.8Z,3,REGULAR,substitution,out,[],201144,,,1610612762,61,68,2022-01-11T01:24:13Z,3520000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
