actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
453,PT02M57.00S,2021-11-18T01:45:02.2Z,3,REGULAR,substitution,in,[],203200,,,1610612765,63,67,2021-11-18T01:45:06Z,4410000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M57.00S,2021-11-18T01:45:21.2Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,64,67,2021-11-18T01:45:21Z,4420000,,,0,,C. Cunningham Free Throw 2 of 2 (12 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
455,PT02M36.00S,2021-11-18T01:45:45.7Z,3,REGULAR,2pt,Jump Shot,[],1628470,23.176741130091983,65.93137254901961,1610612754,64,69,2021-11-18T01:45:51Z,4430000,-80.0,165.0,1,left,T. Craig 18' pullup Jump Shot (4 PTS),[1628470],1610612754.0,IND,pullup,,,Craig,T. Craig,,,,,18.36,Made,4.0,,,,,,,,,,,,,,,,,,
456,PT02M20.00S,2021-11-18T01:46:01.4Z,3,REGULAR,3pt,Jump Shot,[],1630180,78.36727989487517,7.107843137254903,1610612765,67,69,2021-11-18T01:46:08Z,4440000,-214.0,151.0,1,right,S. Bey 26' 3PT  (8 PTS) (C. Cunningham 4 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.22,Made,8.0,,,,,,,,,,,,,C. Cunningham,1630595.0,4.0,,,
458,PT02M02.00S,2021-11-18T01:46:18.9Z,3,REGULAR,3pt,Jump Shot,[],1628470,20.154402102496718,8.82352941176471,1610612754,67,69,2021-11-18T01:47:08Z,4460000,206.0,137.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
459,PT01M59.00S,2021-11-18T01:46:21.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,67,69,2021-11-18T01:54:06Z,4470000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,,,
474,PT01M59.00S,2021-11-18T01:47:02.0Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,67,69,2021-11-18T01:54:06Z,4475000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M59.00S,2021-11-18T01:47:02.0Z,3,REGULAR,substitution,in,[],1628977,,,1610612765,67,69,2021-11-18T01:54:06Z,4477500,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M57.00S,2021-11-18T01:47:02.7Z,3,REGULAR,jumpball,recovered,[],202709,,,1610612765,67,69,2021-11-18T01:54:06Z,4480000,,,0,,Jump Ball T. Lyles vs. T. McConnell: Tip to C. Joseph,"[202709, 1626168, 204456]",1610612765.0,DET,unclearpass,C. Joseph,202709.0,Joseph,C. Joseph,Lyles,1626168.0,McConnell,204456.0,,,,,,,,,,,,,,,,,,,,,
465,PT01M45.00S,2021-11-18T01:47:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.98226018396846,58.82352941176471,1610612765,69,69,2021-11-18T01:53:50Z,4530000,44.0,32.0,1,right,S. Bey driving finger roll Layup (10 PTS),[1630180],1610612765.0,DET,driving finger roll,,,Bey,S. Bey,,,,,5.47,Made,10.0,,,,,,,,,,,,,,,,,,
468,PT01M29.00S,2021-11-18T01:47:30.8Z,3,REGULAR,3pt,Jump Shot,[],1626167,29.352825229960573,83.33333333333334,1610612754,69,69,2021-11-18T01:47:50Z,4560000,-167.0,223.0,1,left,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,27.87,Missed,,,,,,,,,,,,,,,,,,,
469,PT01M26.00S,2021-11-18T01:47:33.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,69,69,2021-11-18T01:47:33Z,4570000,,,0,,S. Bey REBOUND (Off:2 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,468.0,4.0,2.0,2.0,,,,,,,,,,,,,,
470,PT01M09.00S,2021-11-18T01:47:50.7Z,3,REGULAR,3pt,Jump Shot,[],1630180,83.36070959264126,5.14705882352942,1610612765,72,69,2021-11-18T01:55:30Z,4580000,-224.0,104.0,1,right,S. Bey 24' 3PT step back (13 PTS),[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,24.72,Made,13.0,,,,,,,,,,,,,,,,,,
471,PT00M54.80S,2021-11-18T01:48:06.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,10.036136662286467,59.068627450980394,1610612754,72,71,2021-11-18T01:56:15Z,4590000,-45.0,42.0,1,left,T. Craig 6' driving Layup (6 PTS),[1628470],1610612754.0,IND,driving,,,Craig,T. Craig,,,,,6.16,Made,6.0,,,,,,,,,,,,,,,,,,
472,PT00M51.80S,2021-11-18T01:48:10.8Z,3,REGULAR,turnover,bad pass,[],1630180,,,1610612765,72,71,2021-11-18T01:57:21Z,4600000,,,0,,S. Bey bad pass TURNOVER (3 TO),"[1630180, 204456]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,3.0,McConnell,204456.0,,,,,,
473,PT00M51.80S,2021-11-18T01:48:10.8Z,3,REGULAR,steal,,[],204456,,,1610612754,72,71,2021-11-18T01:48:13Z,4610000,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M49.70S,2021-11-18T01:48:15.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,7.276609724047319,55.88235294117647,1610612754,72,73,2021-11-18T01:48:57Z,4620000,-29.0,16.0,1,left,T. McConnell Layup (6 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,3.34,Made,6.0,,,,,,,,,,,,,,,,,,
477,PT00M33.40S,2021-11-18T01:48:32.6Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612765,72,73,2021-11-18T01:48:51Z,4630000,,,0,,M. Turner shooting personal FOUL (2 PF) (Bey 2 FT),"[1626167, 1630180]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,1148.0,2.0,0.0,Bey,1630180.0,,,,,,,,,
479,PT00M33.40S,2021-11-18T01:49:03.5Z,3,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,73,73,2021-11-18T01:49:03Z,4650000,,,0,,S. Bey Free Throw 1 of 2 (14 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
480,PT00M33.40S,2021-11-18T01:49:09.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612765,73,73,2021-11-18T01:49:14Z,4660000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M33.40S,2021-11-18T01:49:09.6Z,3,REGULAR,substitution,in,[],1627734,,,1610612765,73,73,2021-11-18T01:49:14Z,4670000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M33.40S,2021-11-18T01:49:30.9Z,3,REGULAR,substitution,out,[],204456,,,1610612765,73,73,2021-11-18T01:49:34Z,4680000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M33.40S,2021-11-18T01:49:30.9Z,3,REGULAR,substitution,in,[],1627763,,,1610612765,73,73,2021-11-18T01:49:34Z,4690000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M33.40S,2021-11-18T01:49:44.6Z,3,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,73,73,2021-11-18T01:49:44Z,4700000,,,0,,MISS S. Bey Free Throw 2 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
485,PT00M29.00S,2021-11-18T01:49:47.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,73,73,2021-11-18T01:49:47Z,4710000,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,484.0,9.0,7.0,2.0,,,,,,,,,,,,,,
486,PT00M18.40S,2021-11-18T01:50:08.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,73,73,2021-11-18T01:50:08Z,4720000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M08.30S,2021-11-18T01:51:40.7Z,3,REGULAR,3pt,Jump Shot,[],1627747,35.39750328515112,60.53921568627451,1610612754,73,73,2021-11-18T01:51:51Z,4730000,-53.0,280.0,1,left,MISS C. LeVert 28' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,28.51,Missed,,,,,,,,,,,,,,,,,,,
488,PT00M05.30S,2021-11-18T01:51:43.7Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,73,73,2021-11-18T01:51:43Z,4740000,,,0,,S. Bey REBOUND (Off:2 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,487.0,5.0,3.0,2.0,,,,,,,,,,,,,,
489,PT00M00.00S,2021-11-18T01:51:50.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,91.63929040735874,53.431372549019606,1610612765,73,73,2021-11-18T01:59:08Z,4750000,17.0,26.0,1,right,MISS S. Bey driving reverse Layup,[1630180],1610612765.0,DET,driving reverse,,,Bey,S. Bey,,,,,3.13,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M00.00S,2021-11-18T01:51:52.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,73,73,2021-11-18T01:51:52Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,
491,PT00M00.00S,2021-11-18T01:51:56.4Z,3,REGULAR,period,end,[],0,,,1610612765,73,73,2021-11-18T01:51:56Z,4770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-11-18T01:54:41.9Z,4,REGULAR,period,start,[],0,,,1610612754,73,73,2021-11-18T01:54:41Z,4800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M41.00S,2021-11-18T01:54:59.3Z,4,REGULAR,3pt,Jump Shot,[],203200,7.802233902759525,95.09803921568627,1610612754,73,73,2021-11-18T01:55:06Z,4810000,-225.0,21.0,1,left,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,22.65,Missed,,,,,,,,,,,,,,,,,,,
496,PT11M35.00S,2021-11-18T01:55:05.7Z,4,REGULAR,rebound,offensive,[],203200,,,1610612754,73,73,2021-11-18T01:55:05Z,4820000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,495.0,3.0,2.0,1.0,,,,,,,,,,,,,,
497,PT11M34.00S,2021-11-18T01:55:09.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628470,7.408015768725363,54.16666666666667,1610612754,73,75,2021-11-18T02:00:52Z,4830000,-21.0,17.0,1,left,T. Craig driving Layup (8 PTS) (J. Holiday 1 AST),"[1628470, 203200]",1610612754.0,IND,driving,,,Craig,T. Craig,,,,,2.69,Made,8.0,,,,,,,,,,,,,J. Holiday,203200.0,1.0,,,
498,PT11M34.00S,2021-11-18T01:55:16.9Z,4,REGULAR,violation,defensive goaltending,[],1628977,,,1610612754,73,75,2021-11-18T02:01:10Z,4840000,,,0,,H. Diallo defensive goaltending VIOLATION,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,1148.0,,,,,,,,,,,,,
499,PT11M22.00S,2021-11-18T01:55:35.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,93.47897503285151,41.666666666666664,1610612765,73,75,2021-11-18T02:02:21Z,4850000,-42.0,9.0,1,right,MISS T. Lyles cutting Layup - blocked,"[1626168, 1627734]",1610612765.0,DET,cutting,,,Lyles,T. Lyles,,,,,4.26,Missed,,,,,,,,,,,,,,,,,Sabonis,1627734.0,
500,PT11M22.00S,2021-11-18T01:55:35.8Z,4,REGULAR,block,,[],1627734,,,1610612765,73,75,2021-11-18T01:55:40Z,4860000,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M17.00S,2021-11-18T01:55:40.8Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,73,75,2021-11-18T01:55:40Z,4870000,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,499.0,10.0,8.0,2.0,,,,,,,,,,,,,,
502,PT11M12.00S,2021-11-18T01:55:46.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.225361366622863,48.28431372549019,1610612754,73,77,2021-11-18T02:03:05Z,4880000,9.0,6.0,1,left,M. Brogdon driving Layup (19 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,1.05,Made,19.0,,,,,,,,,,,,,,,,,,
503,PT10M59.00S,2021-11-18T01:56:05.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,73,77,2021-11-18T01:56:05Z,4890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M47.00S,2021-11-18T01:56:34.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202709,89.79960578186596,57.1078431372549,1610612765,73,77,2021-11-18T02:04:03Z,4900000,36.0,43.0,1,right,MISS C. Joseph driving Layup,[202709],1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,5.61,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M47.00S,2021-11-18T01:56:34.1Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,73,77,2021-11-18T01:56:54Z,4910000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,504.0,1.0,1.0,0.0,,,,,,,,,,,,,,
506,PT10M38.00S,2021-11-18T01:56:42.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628470,9.773324572930349,43.13725490196079,1610612754,73,79,2021-11-18T02:04:38Z,4920000,34.0,39.0,1,left,T. Craig running Layup (10 PTS),[1628470],1610612754.0,IND,running,,,Craig,T. Craig,,,,,5.22,Made,10.0,,,,,,,,,,,,,,,,,,
507,PT10M33.00S,2021-11-18T01:56:56.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,73,79,2021-11-18T01:56:56Z,4930000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M33.00S,2021-11-18T01:59:06.7Z,4,REGULAR,substitution,out,[],1627747,,,1610612765,73,79,2021-11-18T01:59:36Z,4940000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M33.00S,2021-11-18T01:59:06.7Z,4,REGULAR,substitution,in,[],1629103,,,1610612765,73,79,2021-11-18T01:59:36Z,4950000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M17.00S,2021-11-18T01:59:57.6Z,4,REGULAR,3pt,Jump Shot,[],1628402,85.72601839684626,3.4313725490196134,1610612765,73,79,2021-11-18T02:00:05Z,4960000,-233.0,82.0,1,right,MISS F. Jackson 24' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,,
511,PT10M13.00S,2021-11-18T02:00:01.6Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,73,79,2021-11-18T02:00:05Z,4970000,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,510.0,2.0,2.0,0.0,,,,,,,,,,,,,,
512,PT10M02.00S,2021-11-18T02:00:12.9Z,4,REGULAR,turnover,lost ball,[],203200,,,1610612754,73,79,2021-11-18T02:00:33Z,4980000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[203200, 1628402]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,2.0,Jackson,1628402.0,,,,,,
513,PT10M02.00S,2021-11-18T02:00:12.9Z,4,REGULAR,steal,,[],1628402,,,1610612765,73,79,2021-11-18T02:00:15Z,4990000,,,0,,F. Jackson STEAL (1 STL),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M02.00S,2021-11-18T02:00:19.5Z,4,REGULAR,foul,personal,[],1629103,,,1610612765,73,79,2021-11-18T02:00:25Z,5000000,,,0,,K. Martin personal FOUL (4 PF),"[1629103, 1628402]",1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,1148.0,4.0,0.0,Jackson,1628402.0,,,,,,,,,
517,PT09M49.00S,2021-11-18T02:00:51.3Z,4,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612765,73,79,2021-11-18T02:01:06Z,5020000,,,0,,M. Brogdon shooting personal FOUL (3 PF) (Bey 2 FT),"[1627763, 1630180]",1610612754.0,IND,shooting,,,Brogdon,M. Brogdon,,,,,,,,,,,,202901.0,3.0,0.0,Bey,1630180.0,,,,,,,,,
519,PT09M49.00S,2021-11-18T02:01:17.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612765,74,79,2021-11-18T02:01:17Z,5040000,,,0,,S. Bey Free Throw 1 of 2 (15 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
520,PT09M49.00S,2021-11-18T02:01:30.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612765,74,79,2021-11-18T02:01:30Z,5050000,,,0,,MISS S. Bey Free Throw 2 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
521,PT09M46.00S,2021-11-18T02:01:32.7Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,74,79,2021-11-18T02:01:32Z,5060000,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,520.0,3.0,3.0,0.0,,,,,,,,,,,,,,
522,PT09M32.00S,2021-11-18T02:01:46.5Z,4,REGULAR,3pt,Jump Shot,[],203200,26.593298291721425,83.33333333333334,1610612754,74,79,2021-11-18T02:01:54Z,5070000,-167.0,197.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
523,PT09M30.00S,2021-11-18T02:01:48.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,74,79,2021-11-18T02:01:54Z,5080000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,,,
524,PT09M30.00S,2021-11-18T02:01:55.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,74,79,2021-11-18T02:01:55Z,5090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M15.00S,2021-11-18T02:02:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,89.01116951379764,51.470588235294116,1610612765,74,79,2021-11-18T02:02:24Z,5100000,7.0,51.0,1,right,MISS T. Lyles driving finger roll Layup,[1626168],1610612765.0,DET,driving finger roll,,,Lyles,T. Lyles,,,,,5.13,Missed,,,,,,,,,,,,,,,,,,,
526,PT09M12.00S,2021-11-18T02:02:18.1Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612765,74,79,2021-11-18T02:02:24Z,5110000,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,525.0,2.0,1.0,1.0,,,,,,,,,,,,,,
527,PT09M12.00S,2021-11-18T02:02:20.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,90.98226018396846,49.50980392156863,1610612765,76,79,2021-11-18T02:11:18Z,5120000,-2.0,32.0,1,right,T. Lyles putback Layup (4 PTS),[1626168],1610612765.0,DET,putback,,,Lyles,T. Lyles,,,,,3.24,Made,4.0,,,,,,,,,,,,,,,,,,
528,PT09M12.00S,2021-11-18T02:02:24.4Z,4,REGULAR,foul,personal,['1freethrow'],1628470,,,1610612765,76,79,2021-11-18T02:02:32Z,5130000,,,0,,T. Craig shooting personal FOUL (3 PF) (Lyles 1 FT),"[1628470, 1626168]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,,,,,,,,1148.0,3.0,0.0,Lyles,1626168.0,,,,,,,,,
530,PT09M12.00S,2021-11-18T02:02:44.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1626168,,,1610612765,77,79,2021-11-18T02:02:44Z,5150000,,,0,,T. Lyles Free Throw 1 of 1 (5 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
531,PT08M53.00S,2021-11-18T02:03:05.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203200,7.539421813403408,52.450980392156865,1610612754,77,81,2021-11-18T02:03:48Z,5160000,-12.0,18.0,1,left,J. Holiday reverse Layup (7 PTS) (D. Sabonis 1 AST),"[203200, 1627734]",1610612754.0,IND,reverse,,,Holiday,J. Holiday,,,,,2.21,Made,7.0,,,,,,,,,,,,,D. Sabonis,1627734.0,1.0,,,
533,PT08M38.00S,2021-11-18T02:03:21.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,91.50788436268068,44.85294117647059,1610612765,79,81,2021-11-18T02:12:21Z,5180000,-26.0,27.0,1,right,C. Joseph driving finger roll Layup (14 PTS),[202709],1610612765.0,DET,driving finger roll,,,Joseph,C. Joseph,,,,,3.75,Made,14.0,,,,,,,,,,,,,,,,,,
534,PT08M38.00S,2021-11-18T02:03:26.4Z,4,REGULAR,foul,personal,['1freethrow'],203200,,,1610612765,79,81,2021-11-18T02:03:43Z,5190000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Joseph 1 FT),"[203200, 202709]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,1193.0,2.0,0.0,Joseph,202709.0,,,,,,,,,
536,PT08M38.00S,2021-11-18T02:03:47.8Z,4,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,80,81,2021-11-18T02:03:47Z,5210000,,,0,,C. Joseph Free Throw 1 of 1 (15 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
537,PT08M18.00S,2021-11-18T02:04:13.8Z,4,REGULAR,foul,personal,['2freethrow'],1628402,,,1610612754,80,81,2021-11-18T02:04:28Z,5220000,,,0,,F. Jackson shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1628402, 1627734]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,,1193.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,
539,PT08M18.00S,2021-11-18T02:04:48.9Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,80,81,2021-11-18T02:09:04Z,5245000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
540,PT08M18.00S,2021-11-18T02:04:48.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,80,81,2021-11-18T02:09:04Z,5252500,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,,
543,PT08M18.00S,2021-11-18T02:04:48.9Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,80,81,2021-11-18T02:09:04Z,5256250,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
551,PT08M18.00S,2021-11-18T02:04:48.9Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,80,81,2021-11-18T02:14:36Z,5258125,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,543.0,2.0,2.0,0.0,,,,,,,,,,,,,,
541,PT08M18.00S,2021-11-18T02:04:57.1Z,4,REGULAR,substitution,out,[],1629103,,,1610612765,80,81,2021-11-18T02:14:36Z,5260000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M18.00S,2021-11-18T02:04:57.1Z,4,REGULAR,substitution,in,[],204456,,,1610612765,80,81,2021-11-18T02:14:36Z,5270000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT08M05.00S,2021-11-18T02:05:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,85.9395532194481,56.34957107843137,1610612765,80,81,2021-11-18T02:46:26Z,5272500,32.0,80.0,1,right,MISS C. Joseph 8' driving Layup - blocked,"[202709, 204456]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,8.58,Missed,,,,,,,,,,,,,,,,,McConnell,204456.0,
657,PT08M05.00S,2021-11-18T02:05:26.6Z,4,REGULAR,block,,[],204456,,,1610612765,80,81,2021-11-18T02:46:04Z,5273125,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT08M05.00S,2021-11-18T02:05:26.6Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,80,81,2021-11-18T02:18:17Z,5273750,,,0,,T. McConnell REBOUND (Off:0 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,607.0,4.0,4.0,0.0,,,,,,,,,,,,,,
