actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
359,PT11M04.00S,2022-02-25T01:26:39.0Z,3,REGULAR,block,,[],1630191,,,1610612739,54,58,2022-02-25T01:26:41Z,3590000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M03.00S,2022-02-25T01:26:40.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,54,58,2022-02-25T01:26:48Z,3600000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,358.0,,,,,,,,,,,,,,,,,,
361,PT11M03.00S,2022-02-25T01:26:47.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,54,58,2022-02-25T01:26:47Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT10M47.00S,2022-02-25T01:27:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202709,92.16491458607096,54.16666666666667,1610612765,54,58,2022-02-25T01:34:55Z,3620000,21.0,21.0,1,right,MISS C. Joseph Layup - blocked,"[202709, 1628386]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,2.96,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0,
363,PT10M47.00S,2022-02-25T01:27:09.3Z,3,REGULAR,block,,[],1628386,,,1610612765,54,58,2022-02-25T01:27:11Z,3630000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT10M47.00S,2022-02-25T01:27:09.3Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,54,58,2022-02-25T01:34:55Z,3640000,,,0,,I. Stewart REBOUND (Off:2 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,362.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
407,PT10M46.00S,2022-02-25T01:27:25.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,92.0335085413929,50.73529411764706,1610612765,54,58,2022-02-25T01:39:09Z,3645000,4.0,22.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,2.27,Missed,,,,,,,,,,,,,,,,,,,
408,PT10M46.00S,2022-02-25T01:27:25.8Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,54,58,2022-02-25T01:39:09Z,3647500,,,0,,I. Stewart REBOUND (Off:3 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,407.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
365,PT10M44.00S,2022-02-25T01:27:25.9Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612765,54,58,2022-02-25T02:12:57Z,3650000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Stewart 2 FT),"[1628374, 1630191]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,1628159.0,,1.0,0.0,Stewart,1630191.0,,,,,,,,,
367,PT10M44.00S,2022-02-25T01:27:38.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630191,,,1610612765,55,58,2022-02-25T01:39:09Z,3670000,,,0,,I. Stewart Free Throw 1 of 2 (3 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
368,PT10M44.00S,2022-02-25T01:27:58.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630191,,,1610612765,56,58,2022-02-25T01:39:09Z,3680000,,,0,,I. Stewart Free Throw 2 of 2 (4 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
369,PT10M27.00S,2022-02-25T01:28:17.5Z,3,REGULAR,2pt,Jump Shot,[],1630596,7.145203679369246,82.1078431372549,1610612739,56,58,2022-02-25T01:28:22Z,3690000,-161.0,15.0,1,left,MISS E. Mobley 16' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,16.12,Missed,,,,,,,,,,,,,,,,,,,
370,PT10M24.00S,2022-02-25T01:28:20.5Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,56,58,2022-02-25T01:28:22Z,3700000,,,0,,I. Stewart REBOUND (Off:3 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,369.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
371,PT10M15.00S,2022-02-25T01:28:28.1Z,3,REGULAR,3pt,Jump Shot,[],203924,77.05321944809461,92.6470588235294,1610612765,56,58,2022-02-25T01:28:37Z,3710000,213.0,163.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
372,PT10M12.00S,2022-02-25T01:28:31.8Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,56,58,2022-02-25T01:28:31Z,3720000,,,0,,I. Stewart REBOUND (Off:4 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,371.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
373,PT10M12.00S,2022-02-25T01:28:31.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,94.40999984741211,50.0,1610612765,58,58,2022-02-25T01:28:49Z,3730000,0.0,0.0,1,right,I. Stewart tip Layup (6 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,0.0,Made,,,,,,,,,,,6.0,,,,,,,,
374,PT09M54.00S,2022-02-25T01:28:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,8.065045992115643,61.51960784313725,1610612739,58,60,2022-02-25T01:33:24Z,3740000,-58.0,23.0,1,left,J. Allen 6' pullup Jump Shot (7 PTS) (R. Rondo 7 AST),"[1628386, 200765]",1610612739.0,CLE,pullup,,,Allen,J. Allen,,,,,6.21,Made,,,,,,,,,,,7.0,R. Rondo,200765.0,7.0,,,,,
376,PT09M41.00S,2022-02-25T01:29:03.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,94.26741130091985,53.431372549019606,1610612765,60,60,2022-02-25T01:29:16Z,3760000,17.0,1.0,1,right,C. Cunningham driving Layup (10 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,1.73,Made,,,,,,,,,,,10.0,,,,,,,,
377,PT09M21.00S,2022-02-25T01:29:23.4Z,3,REGULAR,3pt,Jump Shot,[],1630171,6.4881734559789805,3.67647058823529,1610612739,60,60,2022-02-25T01:29:28Z,3770000,232.0,8.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
378,PT09M18.00S,2022-02-25T01:29:26.4Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,60,60,2022-02-25T01:29:28Z,3780000,,,0,,I. Stewart REBOUND (Off:4 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,377.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
379,PT09M11.00S,2022-02-25T01:29:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.82194480946123,54.16666666666667,1610612765,60,60,2022-02-25T01:29:37Z,3790000,21.0,15.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,,
380,PT09M10.00S,2022-02-25T01:29:34.6Z,3,REGULAR,rebound,offensive,[],1630595,,,1610612765,60,60,2022-02-25T01:29:34Z,3800000,,,0,,C. Cunningham REBOUND (Off:3 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,379.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
381,PT09M07.00S,2022-02-25T01:29:36.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203924,68.24901445466492,31.862745098039213,1610612765,60,60,2022-02-25T01:29:42Z,3810000,-91.0,246.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
382,PT09M05.00S,2022-02-25T01:29:38.9Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,60,60,2022-02-25T01:29:42Z,3820000,,,0,,I. Stewart REBOUND (Off:5 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,381.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
383,PT09M04.00S,2022-02-25T01:29:39.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,93.61038107752957,49.01960784313726,1610612765,60,60,2022-02-25T01:35:05Z,3830000,-5.0,8.0,1,right,MISS I. Stewart putback Layup,[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,,
384,PT09M02.00S,2022-02-25T01:29:42.3Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,60,60,2022-02-25T01:29:42Z,3840000,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,383.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
385,PT08M54.00S,2022-02-25T01:29:54.4Z,3,REGULAR,foul,personal,[],203924,,,1610612739,60,60,2022-02-25T01:30:05Z,3850000,,,0,,J. Grant personal FOUL (3 PF),"[203924, 1630171]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,1662.0,,3.0,0.0,Okoro,1630171.0,,,,,,,,,
387,PT08M41.00S,2022-02-25T01:30:26.8Z,3,REGULAR,3pt,Jump Shot,[],200765,35.39750328515112,76.7156862745098,1610612739,60,63,2022-02-25T01:36:19Z,3870000,-134.0,280.0,1,left,R. Rondo 31' 3PT step back (10 PTS) (L. Markkanen 1 AST),"[200765, 1628374]",1610612739.0,CLE,step back,,,Rondo,R. Rondo,,,,,31.04,Made,,,,,,,,,,,10.0,L. Markkanen,1628374.0,1.0,,,,,
389,PT08M26.00S,2022-02-25T01:30:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,94.3988173455979,53.92156862745098,1610612765,62,63,2022-02-25T01:37:15Z,3890000,20.0,0.0,1,right,I. Stewart cutting Layup (8 PTS) (C. Cunningham 3 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,1.96,Made,,,,,,,,,,,8.0,C. Cunningham,1630595.0,3.0,,,,,
391,PT08M12.00S,2022-02-25T01:30:56.1Z,3,REGULAR,turnover,out-of-bounds,[],200765,,,1610612739,62,63,2022-02-25T01:31:05Z,3910000,,,0,,R. Rondo bad pass out-of-bounds TURNOVER (3 TO),[200765],1610612739.0,CLE,bad pass,,,Rondo,R. Rondo,,,,,,,,,,,1662.0,3.0,,,,,,,,,,,,,
392,PT08M00.00S,2022-02-25T01:31:36.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,82.04664914586071,55.3921568627451,1610612765,62,63,2022-02-25T01:31:41Z,3920000,27.0,116.0,1,right,MISS C. Cunningham 11' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,11.94,Missed,,,,,,,,,,,,,,,,,,,
393,PT07M58.00S,2022-02-25T01:31:38.7Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,62,63,2022-02-25T01:31:38Z,3930000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,392.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
394,PT07M53.00S,2022-02-25T01:31:43.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,37.23718791064389,57.59803921568628,1610612739,62,63,2022-02-25T01:31:51Z,3940000,-38.0,298.0,1,left,MISS L. Markkanen 29' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,29.99,Missed,,,,,,,,,,,,,,,,,,,
395,PT07M50.00S,2022-02-25T01:31:46.9Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,62,63,2022-02-25T01:31:51Z,3950000,,,0,,C. Joseph REBOUND (Off:0 Def:4),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,394.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
396,PT07M37.00S,2022-02-25T01:32:01.2Z,3,REGULAR,3pt,Jump Shot,[],1630191,66.01511169513799,41.666666666666664,1610612765,65,63,2022-02-25T01:32:53Z,3960000,-42.0,267.0,1,right,I. Stewart 27' 3PT  (11 PTS) (C. Cunningham 4 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,27.02,Made,,,,,,,,,,,11.0,C. Cunningham,1630595.0,4.0,,,,,
398,PT07M36.00S,2022-02-25T01:32:07.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,65,63,2022-02-25T01:32:07Z,3980000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M18.00S,2022-02-25T01:35:27.6Z,3,REGULAR,2pt,Jump Shot,[],1630596,6.225361366622863,31.862745098039213,1610612739,65,63,2022-02-25T01:38:41Z,3990000,91.0,6.0,1,left,MISS E. Mobley 9' turnaround Shot - blocked,"[1630596, 1630595]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,9.09,Missed,,,,,,,,,,,,,,,,,Cunningham,1630595.0,
400,PT07M18.00S,2022-02-25T01:35:27.6Z,3,REGULAR,block,,[],1630595,,,1610612739,65,63,2022-02-25T01:35:30Z,4000000,,,0,,C. Cunningham BLOCK (2 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M18.00S,2022-02-25T01:35:27.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,65,63,2022-02-25T01:36:10Z,4010000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,,
402,PT07M18.00S,2022-02-25T01:35:33.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,65,63,2022-02-25T01:35:33Z,4020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M12.00S,2022-02-25T01:35:50.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200765,27.38173455978975,83.57843137254902,1610612739,65,63,2022-02-25T01:38:57Z,4030000,-168.0,205.0,1,left,MISS R. Rondo 26' step back 3PT,[200765],1610612739.0,CLE,step back,,,Rondo,R. Rondo,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
404,PT07M08.00S,2022-02-25T01:35:54.8Z,3,REGULAR,rebound,defensive,[],202709,,,1610612765,65,63,2022-02-25T01:36:13Z,4040000,,,0,,C. Joseph REBOUND (Off:0 Def:5),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,403.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
405,PT07M03.00S,2022-02-25T01:35:59.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203924,93.61038107752957,52.94117647058824,1610612765,67,63,2022-02-25T01:36:22Z,4050000,15.0,8.0,1,right,J. Grant Layup (8 PTS) (C. Cunningham 5 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,1.65,Made,,,,,,,,,,,8.0,C. Cunningham,1630595.0,5.0,,,,,
409,PT06M47.00S,2022-02-25T01:36:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,5.568331143232584,48.28431372549019,1610612739,67,65,2022-02-25T01:36:26Z,4070000,9.0,0.0,1,left,L. Markkanen cutting Layup (11 PTS) (R. Rondo 8 AST),"[1628374, 200765]",1610612739.0,CLE,cutting,,,Markkanen,L. Markkanen,,,,,0.86,Made,,,,,,,,,,,11.0,R. Rondo,200765.0,8.0,,,,,
411,PT06M29.00S,2022-02-25T01:36:33.5Z,3,REGULAR,2pt,Jump Shot,[],1630595,95.71287779237845,26.470588235294116,1610612765,69,65,2022-02-25T01:36:41Z,4090000,-118.0,-12.0,1,right,C. Cunningham 11' step back Jump Shot (12 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,11.82,Made,,,,,,,,,,,12.0,,,,,,,,
412,PT06M11.00S,2022-02-25T01:36:51.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,9.510512483574246,50.98039215686275,1610612739,69,67,2022-02-25T01:40:02Z,4100000,-5.0,37.0,1,left,E. Mobley driving Hook (4 PTS) (R. Rondo 9 AST),"[1630596, 200765]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,3.72,Made,,,,,,,,,,,4.0,R. Rondo,200765.0,9.0,,,,,
414,PT05M58.00S,2022-02-25T01:37:05.0Z,3,REGULAR,3pt,Jump Shot,[],203924,67.19776609724047,59.80392156862745,1610612765,72,67,2022-02-25T01:37:10Z,4120000,49.0,256.0,1,right,J. Grant 26' 3PT  (11 PTS) (C. Joseph 3 AST),"[203924, 202709]",1610612765.0,DET,,,,Grant,J. Grant,,,,,26.05,Made,,,,,,,,,,,11.0,C. Joseph,202709.0,3.0,,,,,
416,PT05M37.00S,2022-02-25T01:37:25.3Z,3,REGULAR,3pt,Jump Shot,[],200765,33.820630749014455,87.25490196078431,1610612739,72,67,2022-02-25T01:37:29Z,4140000,-186.0,265.0,1,left,MISS R. Rondo 32' 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,32.43,Missed,,,,,,,,,,,,,,,,,,,
417,PT05M35.00S,2022-02-25T01:37:27.3Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,72,67,2022-02-25T01:37:29Z,4150000,,,0,,I. Stewart REBOUND (Off:5 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,416.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
418,PT05M23.00S,2022-02-25T01:37:39.1Z,3,REGULAR,2pt,Jump Shot,[],1630595,79.28712220762155,38.48039215686274,1610612765,72,67,2022-02-25T01:40:41Z,4160000,-58.0,142.0,1,right,MISS C. Cunningham 15' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,15.34,Missed,,,,,,,,,,,,,,,,,,,
419,PT05M21.00S,2022-02-25T01:37:41.1Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,72,67,2022-02-25T01:37:44Z,4170000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,418.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
420,PT05M16.00S,2022-02-25T01:37:47.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200765,6.093955321944804,52.450980392156865,1610612739,72,69,2022-02-25T01:37:55Z,4180000,-12.0,5.0,1,left,R. Rondo driving reverse Layup (12 PTS),[200765],1610612739.0,CLE,driving reverse,,,Rondo,R. Rondo,,,,,1.32,Made,,,,,,,,,,,12.0,,,,,,,,
421,PT04M54.00S,2022-02-25T01:38:07.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,93.61038107752957,46.81372549019608,1610612765,72,69,2022-02-25T01:41:37Z,4190000,-16.0,8.0,1,right,MISS J. Grant driving DUNK,[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,,
422,PT04M52.00S,2022-02-25T01:38:09.8Z,3,REGULAR,rebound,offensive,[],202709,,,1610612765,72,69,2022-02-25T01:38:12Z,4200000,,,0,,C. Joseph REBOUND (Off:1 Def:5),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,421.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
423,PT04M50.00S,2022-02-25T01:38:12.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,69.95729303547964,20.833333333333343,1610612765,72,69,2022-02-25T01:38:19Z,4210000,-146.0,230.0,1,right,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,,
424,PT04M46.00S,2022-02-25T01:38:16.4Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,72,69,2022-02-25T01:38:16Z,4220000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,423.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
425,PT04M42.00S,2022-02-25T01:38:21.0Z,3,REGULAR,turnover,bad pass,[],200765,,,1610612739,72,69,2022-02-25T01:38:25Z,4230000,,,0,,R. Rondo bad pass TURNOVER (4 TO),"[200765, 203924]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,4.0,,,,,,,,,Grant,203924.0,,,
426,PT04M42.00S,2022-02-25T01:38:21.0Z,3,REGULAR,steal,,[],203924,,,1610612765,72,69,2022-02-25T01:38:22Z,4240000,,,0,,J. Grant STEAL (2 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M38.00S,2022-02-25T01:38:28.1Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612765,72,69,2022-02-25T01:38:52Z,4250000,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Grant 2 FT),"[1628374, 203924]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,1662.0,,2.0,0.0,Grant,203924.0,,,,,,,,,
429,PT04M38.00S,2022-02-25T01:39:11.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203924,,,1610612765,72,69,2022-02-25T01:39:11Z,4270000,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
430,PT04M38.00S,2022-02-25T01:39:11.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,72,69,2022-02-25T01:39:11Z,4280000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,429.0,,,,,,,,,,,,,,,,,,
431,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,out,[],202709,,,1610612765,72,69,2022-02-25T01:39:35Z,4290000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,out,[],1630596,,,1610612765,72,69,2022-02-25T01:39:35Z,4300000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,out,[],1630171,,,1610612765,72,69,2022-02-25T01:39:35Z,4310000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,out,[],1628374,,,1610612765,72,69,2022-02-25T01:39:35Z,4320000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,out,[],200765,,,1610612765,72,69,2022-02-25T01:39:35Z,4330000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,in,[],1630165,,,1610612765,72,69,2022-02-25T01:39:35Z,4340000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,in,[],1626224,,,1610612765,72,69,2022-02-25T01:39:35Z,4350000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,in,[],201567,,,1610612765,72,69,2022-02-25T01:39:35Z,4360000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,in,[],1629731,,,1610612765,72,69,2022-02-25T01:39:35Z,4370000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M38.00S,2022-02-25T01:39:12.2Z,3,REGULAR,substitution,in,[],1629164,,,1610612765,72,69,2022-02-25T01:39:35Z,4380000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M38.00S,2022-02-25T01:39:37.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203924,,,1610612765,73,69,2022-02-25T01:39:37Z,4390000,,,0,,J. Grant Free Throw 2 of 2 (12 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,,,,12.0,,,,,,,,
442,PT04M20.00S,2022-02-25T01:39:59.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,9.379106438896187,46.07843137254902,1610612739,73,71,2022-02-25T01:40:03Z,4400000,20.0,36.0,1,left,J. Allen Hook (9 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,4.07,Made,,,,,,,,,,,9.0,,,,,,,,
444,PT04M05.00S,2022-02-25T01:40:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.61038107752957,54.411764705882355,1610612765,73,71,2022-02-25T01:40:19Z,4420000,22.0,8.0,1,right,MISS C. Cunningham driving Layup - blocked,"[1630595, 1628386]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.34,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0,
445,PT04M05.00S,2022-02-25T01:40:13.8Z,3,REGULAR,block,,[],1628386,,,1610612765,73,71,2022-02-25T01:40:17Z,4430000,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
