actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
90,PT05M15.00S,2022-12-03T02:26:53.1Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,21,11,2022-12-03T02:27:45Z,890000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M15.00S,2022-12-03T02:26:53.1Z,1,REGULAR,substitution,out,[],1630188,,,1610612754,21,11,2022-12-03T02:27:45Z,900000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M15.00S,2022-12-03T02:26:53.1Z,1,REGULAR,substitution,in,[],204456,,,1610612754,21,11,2022-12-03T02:27:45Z,910000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M15.00S,2022-12-03T02:26:53.1Z,1,REGULAR,substitution,in,[],1630174,,,1610612754,21,11,2022-12-03T02:27:45Z,920000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M15.00S,2022-12-03T02:26:53.1Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,21,11,2022-12-03T02:27:45Z,930000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M02.00S,2022-12-03T02:28:00.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,10.726018396846255,57.107843137254896,1610612754,21,11,2022-12-03T02:28:05Z,940000,False,-36.0,48.0,1,left,MISS I. Jackson Layup - blocked,"[1630543, 1631117]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,5.99,Missed,,,,,,,,,,,,,,,Kessler,1631117.0
96,PT05M02.00S,2022-12-03T02:28:00.3Z,1,REGULAR,block,,[],1631117,,,1610612754,21,11,2022-12-03T02:28:03Z,950000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT05M00.00S,2022-12-03T02:28:02.3Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,21,11,2022-12-03T02:28:05Z,960000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,95.0,1.0,1.0,0.0,,
98,PT05M00.00S,2022-12-03T02:28:13.8Z,1,REGULAR,foul,personal,[],1630543,,,1610612762,21,11,2022-12-03T02:28:24Z,970000,False,,,0,,I. Jackson personal FOUL (1 PF),"[1630543, 203482]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,202041.0,,,,,,,,,,1.0,0.0,Olynyk,203482.0,,,,,,
100,PT04M56.00S,2022-12-03T02:28:33.1Z,1,REGULAR,foul,personal,[],204456,,,1610612762,21,11,2022-12-03T02:28:38Z,990000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 203903]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,1193.0,,,,,,,,,,1.0,0.0,Clarkson,203903.0,,,,,,
102,PT04M41.00S,2022-12-03T02:29:10.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,81.8166885676741,34.31372549019608,1610612762,23,11,2022-12-03T02:29:15Z,1010000,False,-78.0,118.0,1,right,T. Horton-Tucker 14' fadeaway Jump Shot (2 PTS),[1629659],1610612762.0,UTA,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Left,,,14.2,Made,2.0,,,,,,,,,,,,,,,
103,PT04M30.00S,2022-12-03T02:29:21.6Z,1,REGULAR,2pt,Jump Shot,[],1629052,17.16491458607096,73.77450980392157,1610612754,23,11,2022-12-03T02:29:52Z,1020000,False,-119.0,109.0,1,left,MISS O. Brissett 16' pullup Shot,[1629052],1610612754.0,IND,pullup,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Left Center,,,16.12,Missed,,,,,,,,,,,,,,,,
107,PT04M28.00S,2022-12-03T02:29:23.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,23,11,2022-12-03T02:29:52Z,1030000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,103.0,,,,,
104,PT04M28.00S,2022-12-03T02:29:50.7Z,1,REGULAR,jumpball,recovered,[],1629659,,,1610612762,23,11,2022-12-03T02:29:50Z,1040000,False,,,0,,Jump Ball W. Kessler vs. I. Jackson: Tip to T. Horton-Tucker,"[1629659, 1631117, 1630543]",1610612762.0,UTA,lodgedball,T. Horton-Tucker,1629659.0,Horton-Tucker,T. Horton-Tucker,Kessler,1631117.0,Jackson,1630543.0,,,,,,,,,,,,,,,,,,,,,,
108,PT04M23.00S,2022-12-03T02:29:56.2Z,1,REGULAR,3pt,Jump Shot,[],1627736,73.80091984231275,83.33333333333334,1610612762,23,11,2022-12-03T02:30:02Z,1070000,False,167.0,194.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,25.56,Missed,,,,,,,,,,,,,,,,
109,PT04M20.00S,2022-12-03T02:29:59.2Z,1,REGULAR,rebound,defensive,[],1630543,,,1610612754,23,11,2022-12-03T02:30:02Z,1080000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,
110,PT04M13.00S,2022-12-03T02:30:08.1Z,1,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612754,23,11,2022-12-03T02:30:16Z,1090000,False,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1629659, 1631097]",1610612762.0,UTA,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,,,,,,1.0,0.0,Mathurin,1631097.0,,,,,,
112,PT04M13.00S,2022-12-03T02:30:30.8Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,23,12,2022-12-03T02:30:30Z,1110000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
113,PT04M13.00S,2022-12-03T02:30:47.0Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,23,13,2022-12-03T02:30:47Z,1120000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
114,PT03M56.00S,2022-12-03T02:31:09.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,90.75229960578186,94.85294117647058,1610612762,26,13,2022-12-03T02:31:14Z,1130000,False,224.0,34.0,1,right,M. Beasley 3PT  (6 PTS) (J. Clarkson 1 AST),"[1627736, 203903]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,,,22.69,Made,6.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,,
117,PT03M37.00S,2022-12-03T02:31:38.5Z,1,REGULAR,3pt,Jump Shot,[],1630174,25.04927726675427,86.76470588235294,1610612754,26,13,2022-12-03T02:31:43Z,1160000,False,-184.0,183.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,25.94,Missed,,,,,,,,,,,,,,,,
118,PT03M34.00S,2022-12-03T02:31:41.5Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,26,13,2022-12-03T02:31:43Z,1170000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,117.0,2.0,2.0,0.0,,
119,PT03M26.00S,2022-12-03T02:31:49.3Z,1,REGULAR,turnover,lost ball,[],1631117,,,1610612762,26,13,2022-12-03T02:31:53Z,1180000,False,,,0,,W. Kessler lost ball TURNOVER (1 TO),"[1631117, 1630174]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,Nesmith,1630174.0,,,,,,,,,,
120,PT03M26.00S,2022-12-03T02:31:49.3Z,1,REGULAR,steal,,[],1630174,,,1610612754,26,13,2022-12-03T02:31:51Z,1190000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
121,PT03M21.00S,2022-12-03T02:31:55.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,6.783837056504599,39.21568627450981,1610612754,26,13,2022-12-03T02:32:00Z,1200000,False,54.0,11.0,1,left,MISS B. Mathurin Layup,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,5.51,Missed,,,,,,,,,,,,,,,,
122,PT03M21.00S,2022-12-03T02:31:55.2Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,26,13,2022-12-03T02:36:08Z,1210000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:0),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,121.0,1.0,0.0,1.0,,
152,PT03M21.00S,2022-12-03T02:31:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631097,7.752956636005257,48.79748774509804,1610612754,26,13,2022-12-03T02:35:32Z,1220000,False,6.0,20.0,1,left,MISS B. Mathurin putback Layup,[1631097],1610612754.0,IND,putback,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,2.13,Missed,,,,,,,,,,,,,,,,
153,PT03M21.00S,2022-12-03T02:31:56.5Z,1,REGULAR,rebound,offensive,[],1630543,,,1610612754,26,13,2022-12-03T02:35:32Z,1225000,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,152.0,2.0,1.0,1.0,,
124,PT03M17.00S,2022-12-03T02:31:57.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630543,5.601182654402102,45.588235294117645,1610612754,26,15,2022-12-03T02:35:32Z,1230000,False,22.0,0.0,1,left,I. Jackson tip Layup (2 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,2.21,Made,2.0,,,,,,,,,,,,,,,
125,PT03M11.00S,2022-12-03T02:32:07.9Z,1,REGULAR,foul,personal,[],1630543,,,1610612762,26,15,2022-12-03T02:32:50Z,1240000,False,,,0,,I. Jackson personal FOUL (2 PF),"[1630543, 203903]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,2.0,0.0,Clarkson,203903.0,,,,,,
127,PT03M11.00S,2022-12-03T02:32:21.6Z,1,REGULAR,substitution,out,[],203903,,,1610612762,26,15,2022-12-03T02:32:29Z,1260000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M11.00S,2022-12-03T02:32:21.6Z,1,REGULAR,substitution,out,[],203482,,,1610612762,26,15,2022-12-03T02:32:29Z,1270000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M11.00S,2022-12-03T02:32:21.6Z,1,REGULAR,substitution,in,[],1628374,,,1610612762,26,15,2022-12-03T02:32:29Z,1280000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M11.00S,2022-12-03T02:32:21.6Z,1,REGULAR,substitution,in,[],1631323,,,1610612762,26,15,2022-12-03T02:32:29Z,1290000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M11.00S,2022-12-03T02:32:21.6Z,1,REGULAR,substitution,out,[],1630543,,,1610612762,26,15,2022-12-03T02:32:42Z,1300000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M11.00S,2022-12-03T02:32:21.6Z,1,REGULAR,substitution,in,[],1626167,,,1610612762,26,15,2022-12-03T02:32:42Z,1310000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M00.00S,2022-12-03T02:32:59.8Z,1,REGULAR,2pt,Jump Shot,[],1628374,74.32654402102497,27.450980392156865,1610612762,26,15,2022-12-03T02:33:04Z,1320000,False,-113.0,189.0,1,right,MISS L. Markkanen 21' Jump Shot,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,21.99,Missed,,,,,,,,,,,,,,,,
134,PT02M58.00S,2022-12-03T02:33:01.8Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,26,15,2022-12-03T02:33:04Z,1330000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,133.0,1.0,1.0,0.0,,
135,PT02M54.00S,2022-12-03T02:33:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",204456,5.601182654402102,56.61764705882353,1610612754,26,17,2022-12-03T02:33:11Z,1340000,False,-33.0,0.0,1,left,T. McConnell driving Layup (2 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,3.31,Made,2.0,,,,,,,,,,,,,,,
136,PT02M38.00S,2022-12-03T02:33:21.8Z,1,REGULAR,2pt,Jump Shot,[],1629659,72.88107752956637,52.20588235294118,1610612762,26,17,2022-12-03T02:33:29Z,1350000,False,11.0,202.0,1,right,MISS T. Horton-Tucker 20' step back Shot,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Center,,,20.27,Missed,,,,,,,,,,,,,,,,
137,PT02M34.00S,2022-12-03T02:33:25.8Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,26,17,2022-12-03T02:33:29Z,1360000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,136.0,1.0,1.0,0.0,,
138,PT02M21.00S,2022-12-03T02:33:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,7.835085413929041,42.15686274509804,1610612754,26,19,2022-12-03T02:33:44Z,1370000,False,39.0,21.0,1,left,A. Nesmith driving Layup (2 PTS) (M. Turner 1 AST),"[1630174, 1626167]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,4.45,Made,2.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,
140,PT02M13.00S,2022-12-03T02:33:47.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,69.46452036793693,13.725490196078432,1610612762,26,19,2022-12-03T02:33:52Z,1390000,False,-181.0,235.0,1,right,MISS L. Markkanen 29' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,29.65,Missed,,,,,,,,,,,,,,,,
141,PT02M11.00S,2022-12-03T02:33:49.3Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,26,19,2022-12-03T02:33:49Z,1400000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,140.0,2.0,1.0,1.0,,
142,PT02M09.00S,2022-12-03T02:33:51.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,66.70499342969777,59.80392156862745,1610612762,29,19,2022-12-03T02:33:57Z,1410000,False,49.0,260.0,1,right,S. Fontecchio 26' 3PT  (3 PTS) (L. Markkanen 1 AST),"[1631323, 1628374]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,26.51,Made,3.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,
144,PT01M54.00S,2022-12-03T02:34:05.3Z,1,REGULAR,3pt,Jump Shot,[],1630174,6.652431011826544,1.715686274509804,1610612754,29,19,2022-12-03T02:34:09Z,1430000,False,241.0,10.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,24.16,Missed,,,,,,,,,,,,,,,,
145,PT01M52.00S,2022-12-03T02:34:07.3Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,29,19,2022-12-03T02:34:09Z,1440000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:3),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,144.0,3.0,3.0,0.0,,
146,PT01M48.00S,2022-12-03T02:34:18.8Z,1,REGULAR,foul,personal,[],1630174,,,1610612762,29,19,2022-12-03T02:34:23Z,1450000,False,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 1631117]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,1.0,0.0,Kessler,1631117.0,,,,,,
148,PT01M37.00S,2022-12-03T02:34:44.7Z,1,REGULAR,3pt,Jump Shot,[],1628374,93.24901445466492,2.941176470588235,1610612762,32,19,2022-12-03T02:34:49Z,1470000,False,-235.0,11.0,1,right,L. Markkanen 3PT  (12 PTS) (W. Kessler 1 AST),"[1628374, 1631117]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,23.56,Made,12.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,
150,PT01M19.00S,2022-12-03T02:35:05.3Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612754,32,19,2022-12-03T02:35:12Z,1490000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Turner 2 FT),"[1631117, 1626167]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,1.0,0.0,Turner,1626167.0,,,,,,
154,PT01M19.00S,2022-12-03T02:35:34.3Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,32,20,2022-12-03T02:35:34Z,1510000,False,,,0,,M. Turner Free Throw 1 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
155,PT01M19.00S,2022-12-03T02:35:50.5Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,32,21,2022-12-03T02:35:50Z,1520000,False,,,0,,M. Turner Free Throw 2 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
156,PT01M02.00S,2022-12-03T02:36:13.5Z,1,REGULAR,3pt,Jump Shot,[],1627736,69.72733245729303,72.54901960784314,1610612762,35,21,2022-12-03T02:36:20Z,1530000,False,113.0,232.0,1,right,M. Beasley 25' 3PT  (9 PTS),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,25.8,Made,9.0,,,,,,,,,,,,,,,
157,PT00M48.40S,2022-12-03T02:36:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204456,12.171484888304862,39.46078431372549,1610612754,35,23,2022-12-03T02:36:33Z,1540000,False,53.0,62.0,1,left,T. McConnell 8' Layup (4 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,8.13,Made,4.0,,,,,,,,,,,,,,,
158,PT00M36.80S,2022-12-03T02:36:44.5Z,1,REGULAR,foul,offensive,[],1629659,,,1610612762,35,23,2022-12-03T02:36:50Z,1550000,False,,,0,,T. Horton-Tucker charge offensive FOUL (2 PF),"[1629659, 204456]",1610612762.0,UTA,charge,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,202041.0,,,,,,,,,,2.0,0.0,McConnell,204456.0,,,,,,
160,PT00M36.80S,2022-12-03T02:36:44.5Z,1,REGULAR,turnover,offensive foul,[],1629659,,,1610612762,35,23,2022-12-03T02:36:44Z,1570000,False,,,0,,T. Horton-Tucker offensive foul TURNOVER (1 TO),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,202041.0,1.0,,,,,,,,,,,,,,,,,,
161,PT00M27.60S,2022-12-03T02:37:12.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612754,35,23,2022-12-03T02:37:24Z,1580000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Brissett 2 FT),"[1631117, 1629052]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,,,,,,,,,,2.0,0.0,Brissett,1629052.0,,,,,,
163,PT00M27.60S,2022-12-03T02:37:36.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629052,,,1610612754,35,24,2022-12-03T02:37:52Z,1600000,False,,,0,,O. Brissett Free Throw 1 of 2 (1 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
164,PT00M27.60S,2022-12-03T02:37:36.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629052,,,1610612754,35,24,2022-12-03T02:37:52Z,1610000,False,,,0,,MISS O. Brissett Free Throw 2 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
165,PT00M25.90S,2022-12-03T02:37:38.3Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,35,24,2022-12-03T02:37:52Z,1620000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,164.0,3.0,2.0,1.0,,
166,PT00M04.00S,2022-12-03T02:38:13.2Z,1,REGULAR,3pt,Jump Shot,[],1627736,66.3107752956636,51.225490196078425,1610612762,35,24,2022-12-03T02:38:19Z,1630000,False,6.0,264.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,26.43,Missed,,,,,,,,,,,,,,,,
167,PT00M00.50S,2022-12-03T02:38:16.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,35,24,2022-12-03T02:38:19Z,1640000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,166.0,,,,,
169,PT00M00.00S,2022-12-03T02:38:29.4Z,1,REGULAR,period,end,[],0,,,1610612754,35,24,2022-12-03T02:38:29Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-12-03T02:40:43.0Z,2,REGULAR,substitution,out,['startperiod'],1629659,,,1610612754,35,24,2022-12-03T02:40:57Z,1670000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-12-03T02:40:43.0Z,2,REGULAR,substitution,out,['startperiod'],1631097,,,1610612754,35,24,2022-12-03T02:40:57Z,1680000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-12-03T02:40:43.0Z,2,REGULAR,substitution,out,['startperiod'],1630174,,,1610612754,35,24,2022-12-03T02:40:57Z,1690000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-12-03T02:40:43.0Z,2,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,35,24,2022-12-03T02:40:57Z,1700000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-12-03T02:40:43.0Z,2,REGULAR,substitution,in,['startperiod'],1629012,,,1610612754,35,24,2022-12-03T02:40:57Z,1710000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-12-03T02:40:43.0Z,2,REGULAR,substitution,in,['startperiod'],1629614,,,1610612754,35,24,2022-12-03T02:40:57Z,1720000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-12-03T02:40:43.0Z,2,REGULAR,substitution,in,['startperiod'],1627741,,,1610612754,35,24,2022-12-03T02:40:57Z,1730000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-12-03T02:40:43.0Z,2,REGULAR,substitution,in,['startperiod'],1630169,,,1610612754,35,24,2022-12-03T02:40:57Z,1740000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
