actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
446,PT06M11.00S,2023-01-14T03:35:15.7Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,68,71,2023-01-14T03:35:34Z,4400000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,445.0,7.0,6.0,1.0,,,,,,,,,,,,,,
447,PT05M52.00S,2023-01-14T03:35:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,5.995400788436268,54.65686274509803,1610612762,70,71,2023-01-14T03:48:16Z,4410000,False,-23.0,4.0,1,left,C. Sexton driving reverse Layup (10 PTS) (L. Markkanen 2 AST),"[1629012, 1628374]",1610612762.0,UTA,driving reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,10.0,L. Markkanen,1628374.0,2.0,,,,,,
449,PT05M32.00S,2023-01-14T03:36:12.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,87.59855453350855,50.0,1610612753,70,71,2023-01-14T03:48:43Z,4430000,False,0.0,64.0,1,right,MISS M. Fultz 6' driving floating Shot,[1628365],1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,,
450,PT05M31.00S,2023-01-14T03:36:13.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,70,71,2023-01-14T03:36:16Z,4440000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,449.0,8.0,7.0,1.0,,,,,,,,,,,,,,
451,PT05M21.00S,2023-01-14T03:36:23.6Z,3,REGULAR,3pt,Jump Shot,[],1629012,27.54599211563732,23.52941176470588,1610612762,73,71,2023-01-14T03:36:43Z,4450000,False,132.0,206.0,1,left,C. Sexton 24' 3PT step back (13 PTS),[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,24.52,Made,,,,,,,,,13.0,,,,,,,,,
452,PT04M58.00S,2023-01-14T03:36:46.3Z,3,REGULAR,turnover,bad pass,[],1628365,,,1610612753,73,71,2023-01-14T03:36:50Z,4460000,False,,,0,,M. Fultz bad pass TURNOVER (4 TO),"[1628365, 1628374]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,Markkanen,1628374.0,,,,,,,,,,,
453,PT04M58.00S,2023-01-14T03:36:46.3Z,3,REGULAR,steal,,[],1628374,,,1610612762,73,71,2023-01-14T03:36:47Z,4470000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
454,PT04M55.00S,2023-01-14T03:36:52.2Z,3,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612762,73,71,2023-01-14T03:37:03Z,4480000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Markkanen 2 FT),"[1630591, 1628374]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628484.0,,,,,,,2.0,0.0,Markkanen,1628374.0
456,PT04M55.00S,2023-01-14T03:37:41.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628374,,,1610612762,73,71,2023-01-14T03:37:41Z,4500000,False,,,0,,MISS L. Markkanen Free Throw 1 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
457,PT04M55.00S,2023-01-14T03:37:41.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,73,71,2023-01-14T03:37:41Z,4510000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,,
458,PT04M55.00S,2023-01-14T03:37:44.2Z,3,REGULAR,substitution,out,[],1630591,,,1610612762,73,71,2023-01-14T03:37:46Z,4520000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M55.00S,2023-01-14T03:37:44.2Z,3,REGULAR,substitution,in,[],203082,,,1610612762,73,71,2023-01-14T03:37:46Z,4530000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M55.00S,2023-01-14T03:38:00.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628374,,,1610612762,74,71,2023-01-14T03:38:00Z,4540000,False,,,0,,L. Markkanen Free Throw 2 of 2 (18 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
461,PT04M43.00S,2023-01-14T03:38:17.0Z,3,REGULAR,turnover,traveling,[],1629626,,,1610612753,74,71,2023-01-14T03:38:25Z,4550000,False,,,0,,B. Bol traveling TURNOVER (1 TO),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,,,,,,,1.0,,,1193.0,,,,,,,,,,
462,PT04M30.00S,2023-01-14T03:38:48.5Z,3,REGULAR,foul,personal,['2freethrow'],203082,,,1610612762,74,71,2023-01-14T03:38:54Z,4560000,False,,,0,,T. Ross shooting personal FOUL (1 PF) (Markkanen 2 FT),"[203082, 1628374]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1193.0,,,,,,,1.0,0.0,Markkanen,1628374.0
464,PT04M30.00S,2023-01-14T03:39:13.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628374,,,1610612762,75,71,2023-01-14T03:39:13Z,4580000,False,,,0,,L. Markkanen Free Throw 1 of 2 (19 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
465,PT04M30.00S,2023-01-14T03:39:30.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628374,,,1610612762,76,71,2023-01-14T03:39:30Z,4590000,False,,,0,,L. Markkanen Free Throw 2 of 2 (20 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
466,PT04M21.00S,2023-01-14T03:39:44.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612753,76,71,2023-01-14T03:39:49Z,4600000,False,,,0,,J. Vanderbilt shooting personal FOUL (3 PF) (Banchero 2 FT),"[1629020, 1631094]",1610612762.0,UTA,shooting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,,,,,,,3.0,0.0,Banchero,1631094.0
468,PT04M21.00S,2023-01-14T03:40:13.6Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,76,72,2023-01-14T03:40:33Z,4620000,False,,,0,,P. Banchero Free Throw 1 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
469,PT04M21.00S,2023-01-14T03:40:13.6Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,76,72,2023-01-14T03:40:33Z,4630000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
470,PT04M20.00S,2023-01-14T03:40:14.6Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,76,72,2023-01-14T03:40:33Z,4640000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:4),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,469.0,4.0,4.0,0.0,,,,,,,,,,,,,,
471,PT04M10.00S,2023-01-14T03:40:42.2Z,3,REGULAR,3pt,Jump Shot,[],1630534,6.258212877792378,2.2058823529411766,1610612762,76,72,2023-01-14T03:40:47Z,4650000,False,239.0,6.0,1,left,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
472,PT04M05.00S,2023-01-14T03:40:47.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,76,72,2023-01-14T03:40:47Z,4660000,False,,,0,,W. Carter Jr. REBOUND (Off:4 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,471.0,9.0,5.0,4.0,,,,,,,,,,,,,,
473,PT03M56.00S,2023-01-14T03:40:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,89.70105124835742,53.92156862745098,1610612753,76,72,2023-01-14T03:51:24Z,4670000,False,20.0,44.0,1,right,MISS W. Carter Jr. driving Layup,[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
474,PT03M52.00S,2023-01-14T03:40:59.6Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,76,72,2023-01-14T03:54:10Z,4680000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:9),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,473.0,11.0,9.0,2.0,,,,,,,,,,,,,,
475,PT03M49.00S,2023-01-14T03:41:03.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203903,9.806176084099869,44.36274509803921,1610612762,78,72,2023-01-14T03:41:10Z,4690000,False,28.0,40.0,1,left,J. Clarkson running Layup (14 PTS),[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,,,,,14.0,,,,,,,,,
476,PT03M34.00S,2023-01-14T03:41:16.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,91.14651773981603,42.8921568627451,1610612753,78,72,2023-01-14T03:52:59Z,4700000,False,-36.0,31.0,1,right,MISS M. Fultz driving Layup,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
477,PT03M33.00S,2023-01-14T03:41:17.9Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,78,72,2023-01-14T03:41:21Z,4710000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:5),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,476.0,5.0,5.0,0.0,,,,,,,,,,,,,,
478,PT03M27.00S,2023-01-14T03:41:30.7Z,3,REGULAR,foul,offensive,['inpenalty'],1628374,,,1610612762,78,72,2023-01-14T03:41:46Z,4720000,False,,,0,,L. Markkanen offensive FOUL (1 PF),"[1628374, 1629626]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,,,,,,,1.0,0.0,Bol,1629626.0
480,PT03M27.00S,2023-01-14T03:41:30.7Z,3,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,78,72,2023-01-14T03:41:30Z,4740000,False,,,0,,L. Markkanen offensive foul TURNOVER (3 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,1193.0,,,,,,,,,,
481,PT03M27.00S,2023-01-14T03:41:38.5Z,3,REGULAR,substitution,out,[],1628365,,,1610612753,78,72,2023-01-14T03:41:40Z,4750000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M27.00S,2023-01-14T03:41:38.5Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,78,72,2023-01-14T03:41:40Z,4760000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M15.00S,2023-01-14T03:42:07.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203082,84.05059132720105,74.01960784313727,1610612753,78,72,2023-01-14T03:42:12Z,4770000,False,120.0,97.0,1,right,MISS T. Ross 15' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,Mid-Range,8-16 Right,15.46,Missed,,,,,,,,,,,,,,,,,,
484,PT03M13.00S,2023-01-14T03:42:09.1Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,78,72,2023-01-14T03:42:12Z,4780000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:6),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Right,,,483.0,6.0,6.0,0.0,,,,,,,,,,,,,,
485,PT03M02.00S,2023-01-14T03:42:22.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612762,78,72,2023-01-14T03:42:26Z,4790000,False,,,0,,P. Banchero personal FOUL (3 PF) (Markkanen 2 FT),"[1631094, 1628374]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left,,,,,,,,,,1193.0,,,,,,,3.0,0.0,Markkanen,1628374.0
487,PT03M02.00S,2023-01-14T03:42:53.0Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,78,72,2023-01-14T03:42:53Z,4810000,False,,,0,,MISS L. Markkanen Free Throw 1 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
488,PT03M02.00S,2023-01-14T03:42:53.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,78,72,2023-01-14T03:42:53Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,487.0,,,,,,,,,,,,,,,,,
489,PT03M02.00S,2023-01-14T03:42:53.8Z,3,REGULAR,substitution,out,[],1628976,,,1610612762,78,72,2023-01-14T03:42:57Z,4830000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT03M02.00S,2023-01-14T03:42:53.8Z,3,REGULAR,substitution,in,[],1629021,,,1610612762,78,72,2023-01-14T03:42:57Z,4840000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT03M02.00S,2023-01-14T03:43:11.5Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,79,72,2023-01-14T03:43:11Z,4850000,False,,,0,,L. Markkanen Free Throw 2 of 2 (21 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
492,PT02M42.00S,2023-01-14T03:43:35.1Z,3,REGULAR,3pt,Jump Shot,[],1631094,71.82982917214193,19.852941176470587,1610612753,79,75,2023-01-14T03:43:42Z,4860000,False,-151.0,212.0,1,right,P. Banchero 26' 3PT step back (13 PTS),[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,,,,,13.0,,,,,,,,,
493,PT02M28.00S,2023-01-14T03:43:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,15.062417871222076,45.09803921568628,1610612762,79,75,2023-01-14T03:43:54Z,4870000,False,25.0,89.0,1,left,MISS C. Sexton 9' pullup Shot,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,9.24,Missed,,,,,,,,,,,,,,,,,,
494,PT02M25.00S,2023-01-14T03:43:51.3Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,79,75,2023-01-14T03:43:54Z,4880000,False,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,In The Paint (Non-RA),8-16 Center,,,493.0,2.0,2.0,0.0,,,,,,,,,,,,,,
495,PT02M19.00S,2023-01-14T03:43:57.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203082,68.9388961892247,73.0392156862745,1610612753,79,75,2023-01-14T03:44:24Z,4890000,False,115.0,239.0,1,right,MISS T. Ross 26' running pullup 3PT,[203082],1610612753.0,ORL,running pullup,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
496,PT02M16.00S,2023-01-14T03:44:00.2Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612762,79,75,2023-01-14T03:44:02Z,4900000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,495.0,3.0,2.0,1.0,,,,,,,,,,,,,,
497,PT02M04.00S,2023-01-14T03:44:13.1Z,3,REGULAR,3pt,Jump Shot,[],1629012,19.793035479632064,6.61764705882353,1610612762,82,75,2023-01-14T03:55:09Z,4910000,False,217.0,134.0,1,left,C. Sexton 25' 3PT pullup (16 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.47,Made,,,,,,,,,16.0,,,,,,,,,
498,PT01M43.00S,2023-01-14T03:44:33.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.5407358738502,55.63725490196079,1610612753,82,75,2023-01-14T03:44:38Z,4920000,False,28.0,27.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,,
499,PT01M42.00S,2023-01-14T03:44:34.8Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,82,75,2023-01-14T03:44:38Z,4930000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:8),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,498.0,9.0,8.0,1.0,,,,,,,,,,,,,,
500,PT01M32.00S,2023-01-14T03:44:47.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612762,82,75,2023-01-14T03:46:32Z,4940000,False,,,0,,P. Banchero shooting personal FOUL (4 PF) (Markkanen 2 FT),"[1631094, 1628374]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1830.0,,,,,,,4.0,0.0,Markkanen,1628374.0
502,PT01M32.00S,2023-01-14T03:44:57.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,82,75,2023-01-14T03:44:57Z,4960000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M32.00S,2023-01-14T03:47:29.3Z,3,REGULAR,substitution,out,[],203903,,,1610612762,82,75,2023-01-14T03:47:50Z,4970000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M32.00S,2023-01-14T03:47:29.3Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,82,75,2023-01-14T03:47:50Z,4980000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M32.00S,2023-01-14T03:47:29.3Z,3,REGULAR,substitution,out,[],1631094,,,1610612762,82,75,2023-01-14T03:47:50Z,4990000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M32.00S,2023-01-14T03:47:29.3Z,3,REGULAR,substitution,in,[],1629659,,,1610612762,82,75,2023-01-14T03:47:50Z,5000000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M32.00S,2023-01-14T03:47:29.3Z,3,REGULAR,substitution,in,[],1627736,,,1610612762,82,75,2023-01-14T03:47:50Z,5010000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M32.00S,2023-01-14T03:47:29.3Z,3,REGULAR,substitution,in,[],1630532,,,1610612762,82,75,2023-01-14T03:47:50Z,5020000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M32.00S,2023-01-14T03:47:56.3Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,83,75,2023-01-14T03:47:56Z,5030000,False,,,0,,L. Markkanen Free Throw 1 of 2 (22 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,22.0,,,,,,,,,
510,PT01M32.00S,2023-01-14T03:48:14.3Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,84,75,2023-01-14T03:48:14Z,5040000,False,,,0,,L. Markkanen Free Throw 2 of 2 (23 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,23.0,,,,,,,,,
511,PT01M11.00S,2023-01-14T03:48:37.4Z,3,REGULAR,2pt,Hook,[],1630532,89.70105124835742,66.91176470588235,1610612753,84,77,2023-01-14T03:48:42Z,5050000,False,85.0,44.0,1,right,F. Wagner 9' turnaround Hook (18 PTS),[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,9.55,Made,,,,,,,,,18.0,,,,,,,,,
512,PT00M56.70S,2023-01-14T03:48:53.0Z,3,REGULAR,3pt,Jump Shot,[],1629659,22.552562417871222,87.00980392156863,1610612762,84,77,2023-01-14T03:48:57Z,5060000,False,-185.0,159.0,1,left,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
513,PT00M53.80S,2023-01-14T03:48:55.9Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612762,84,77,2023-01-14T03:48:57Z,5070000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:6),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,512.0,7.0,6.0,1.0,,,,,,,,,,,,,,
514,PT00M52.20S,2023-01-14T03:48:57.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,22.946780551905388,10.53921568627451,1610612762,84,77,2023-01-14T03:49:02Z,5080000,False,197.0,163.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
515,PT00M49.50S,2023-01-14T03:49:00.2Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612762,84,77,2023-01-14T03:49:02Z,5090000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:6),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,514.0,8.0,6.0,2.0,,,,,,,,,,,,,,
516,PT00M48.80S,2023-01-14T03:49:01.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,5.338370565045992,55.14705882352941,1610612762,86,77,2023-01-14T03:56:51Z,5100000,False,-26.0,-2.0,1,left,J. Vanderbilt putback Layup (7 PTS),[1629020],1610612762.0,UTA,putback,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,,,7.0,,,,,,,,,
517,PT00M31.40S,2023-01-14T03:49:20.9Z,3,REGULAR,3pt,Jump Shot,[],1630532,68.28186596583443,76.9607843137255,1610612753,86,80,2023-01-14T03:49:25Z,5110000,False,135.0,246.0,1,right,F. Wagner 28' 3PT  (21 PTS) (C. Anthony 4 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,28.02,Made,,,,,,,,,21.0,C. Anthony,1630175.0,4.0,,,,,,
519,PT00M09.50S,2023-01-14T03:49:47.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612762,86,80,2023-01-14T03:50:03Z,5130000,False,,,0,,C. Anthony shooting personal FOUL (2 PF) (Markkanen 2 FT),"[1630175, 1628374]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1193.0,,,,,,,2.0,0.0,Markkanen,1628374.0
521,PT00M09.50S,2023-01-14T03:50:06.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,86,80,2023-01-14T03:50:17Z,5150000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,
522,PT00M09.50S,2023-01-14T03:50:15.5Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,87,80,2023-01-14T03:50:15Z,5160000,False,,,0,,L. Markkanen Free Throw 1 of 2 (24 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
523,PT00M09.50S,2023-01-14T03:50:34.2Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,88,80,2023-01-14T03:50:34Z,5170000,False,,,0,,L. Markkanen Free Throw 2 of 2 (25 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,25.0,,,,,,,,,
524,PT00M04.80S,2023-01-14T03:50:49.0Z,3,REGULAR,3pt,Jump Shot,[],203082,73.01248357424441,82.35294117647058,1610612753,88,80,2023-01-14T03:50:53Z,5180000,False,162.0,201.0,1,right,MISS T. Ross 25' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
