actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
170,PT00M00.00S,2023-01-21T02:37:48.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,22,28,2023-01-21T02:37:48Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,169.0,,,,,,,,,,,,,,,,,
171,PT00M00.00S,2023-01-21T02:37:49.4Z,1,REGULAR,period,end,[],0,,,1610612751,22,28,2023-01-21T02:37:49Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-01-21T02:39:54.6Z,2,REGULAR,substitution,out,['startperiod'],1629012,,,1610612751,22,28,2023-01-21T02:40:09Z,1660000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-01-21T02:39:54.6Z,2,REGULAR,substitution,in,['startperiod'],1629659,,,1610612751,22,28,2023-01-21T02:40:09Z,1670000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-01-21T02:40:25.3Z,2,REGULAR,period,start,[],0,,,1610612751,22,28,2023-01-21T02:40:25Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M46.00S,2023-01-21T02:40:39.1Z,2,REGULAR,3pt,Jump Shot,[],203552,31.488173455978973,53.431372549019606,1610612751,22,28,2023-01-21T02:40:43Z,1690000,False,-17.0,243.0,1,left,MISS S. Curry 24' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,24.41,Missed,,,,,,,,,,,,,,,,,,
179,PT11M43.00S,2023-01-21T02:40:42.1Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612762,22,28,2023-01-21T02:40:43Z,1700000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,,178.0,,,,,,1.0,1.0,0.0,,,,,,,,,
180,PT11M22.00S,2023-01-21T02:41:02.1Z,2,REGULAR,3pt,Jump Shot,[],1628374,91.5407358738502,95.83333333333334,1610612762,22,28,2023-01-21T02:41:06Z,1710000,False,229.0,27.0,1,right,MISS L. Markkanen 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
181,PT11M20.00S,2023-01-21T02:41:04.1Z,2,REGULAR,rebound,defensive,[],203552,,,1610612751,22,28,2023-01-21T02:41:06Z,1720000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,180.0,,,,,,1.0,1.0,0.0,,,,,,,,,
182,PT11M15.00S,2023-01-21T02:41:09.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202681,25.837713534822605,83.33333333333334,1610612751,22,31,2023-01-21T02:41:18Z,1730000,False,-167.0,190.0,1,left,K. Irving 25' 3PT running pullup (10 PTS) (S. Curry 3 AST),"[202681, 203552]",1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,25.31,Made,,,,,,,,,,10.0,S. Curry,203552.0,3.0,,,,,
184,PT11M03.00S,2023-01-21T02:41:21.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,92.85479632063075,54.90196078431373,1610612762,24,31,2023-01-21T02:41:27Z,1750000,False,25.0,15.0,1,right,L. Markkanen driving Layup (5 PTS) (T. Horton-Tucker 1 AST),"[1628374, 1629659]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,,5.0,T. Horton-Tucker,1629659.0,1.0,,,,,
187,PT10M51.00S,2023-01-21T02:41:36.8Z,2,REGULAR,substitution,out,[],203552,,,1610612751,24,31,2023-01-21T02:41:53Z,1780000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M51.00S,2023-01-21T02:41:36.8Z,2,REGULAR,substitution,in,[],1629139,,,1610612751,24,31,2023-01-21T02:41:53Z,1790000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M45.00S,2023-01-21T02:42:03.7Z,2,REGULAR,3pt,Jump Shot,[],202681,28.33442838370565,24.019607843137255,1610612751,24,34,2023-01-21T02:58:36Z,1800000,False,130.0,214.0,1,left,K. Irving 25' 3PT pullup (13 PTS) (N. Claxton 1 AST),"[202681, 1629651]",1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.02,Made,,,,,,,,,,13.0,N. Claxton,1629651.0,1.0,,,,,
190,PT10M24.00S,2023-01-21T02:42:24.1Z,2,REGULAR,3pt,Jump Shot,[],1629659,67.49342969776609,64.95098039215686,1610612762,24,34,2023-01-21T02:42:29Z,1810000,False,75.0,253.0,1,right,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
191,PT10M21.00S,2023-01-21T02:42:27.1Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,24,34,2023-01-21T02:43:51Z,1820000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,190.0,,,,,,5.0,3.0,2.0,,,,,,,,,
192,PT10M21.00S,2023-01-21T02:42:28.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628374,94.40999984741211,50.0,1610612762,24,34,2023-01-21T02:43:47Z,1830000,False,0.0,0.0,1,right,MISS L. Markkanen tip Layup,[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
193,PT10M21.00S,2023-01-21T02:42:28.1Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,24,34,2023-01-21T02:43:47Z,1840000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,192.0,,,,,,3.0,3.0,0.0,,,,,,,,,
194,PT10M21.00S,2023-01-21T02:42:32.8Z,2,REGULAR,foul,personal,[],200752,,,1610612751,24,34,2023-01-21T02:42:40Z,1850000,False,,,0,,R. Gay personal FOUL (1 PF),"[200752, 202681]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Left Center,,,,1627519.0,1.0,0.0,Irving,202681.0,,,,,,,,,,,,
197,PT10M10.00S,2023-01-21T02:42:53.6Z,2,REGULAR,3pt,Jump Shot,[],202681,30.436925098554536,35.294117647058826,1610612751,24,34,2023-01-21T03:01:20Z,1870000,False,74.0,234.0,1,left,MISS K. Irving 24' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,24.49,Missed,,,,,,,,,,,,,,,,,,
198,PT10M07.00S,2023-01-21T02:42:56.6Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,24,34,2023-01-21T03:01:07Z,1880000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,197.0,,,,,,4.0,3.0,1.0,,,,,,,,,
199,PT10M07.00S,2023-01-21T02:42:56.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,24,36,2023-01-21T02:42:56Z,1890000,False,0.0,0.0,1,left,N. Claxton tip DUNK (10 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,10.0,,,,,,,,
200,PT09M55.00S,2023-01-21T02:43:08.1Z,2,REGULAR,3pt,Jump Shot,[],1629020,90.09526938239159,95.58823529411765,1610612762,27,36,2023-01-21T02:43:12Z,1900000,False,228.0,41.0,1,right,J. Vanderbilt 3PT  (7 PTS) (R. Gay 1 AST),"[1629020, 200752]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,23.15,Made,,,,,,,,,,7.0,R. Gay,200752.0,1.0,,,,,
202,PT09M41.00S,2023-01-21T02:43:22.8Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612751,27,36,2023-01-21T02:43:26Z,1920000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1628374]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Markkanen,1628374.0,,
203,PT09M41.00S,2023-01-21T02:43:22.8Z,2,REGULAR,steal,,[],1628374,,,1610612762,27,36,2023-01-21T02:43:25Z,1930000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
204,PT09M36.00S,2023-01-21T02:43:29.5Z,2,REGULAR,foul,personal,['2freethrow'],202681,,,1610612762,27,36,2023-01-21T02:43:38Z,1940000,False,,,0,,K. Irving shooting personal FOUL (2 PF) (Gay 2 FT),"[202681, 200752]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,2004.0,2.0,0.0,Gay,200752.0,,,,,,,,,,,,
206,PT09M36.00S,2023-01-21T02:43:58.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],200752,,,1610612762,28,36,2023-01-21T02:43:58Z,1960000,False,,,0,,R. Gay Free Throw 1 of 2 (5 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
207,PT09M36.00S,2023-01-21T02:43:58.9Z,2,REGULAR,substitution,out,[],1629651,,,1610612762,28,36,2023-01-21T02:44:04Z,1970000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M36.00S,2023-01-21T02:43:58.9Z,2,REGULAR,substitution,in,[],1627732,,,1610612762,28,36,2023-01-21T02:44:04Z,1980000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M36.00S,2023-01-21T02:44:22.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],200752,,,1610612762,29,36,2023-01-21T02:44:22Z,1990000,False,,,0,,R. Gay Free Throw 2 of 2 (6 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
210,PT09M12.00S,2023-01-21T02:44:53.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,29,36,2023-01-21T02:45:09Z,2000000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Left Corner 3,24+ Left,,,,1627519.0,,,,,,,,,,,,,,,,
211,PT09M12.00S,2023-01-21T02:45:00.9Z,2,REGULAR,substitution,out,[],200752,,,1610612762,29,36,2023-01-21T02:45:04Z,2010000,False,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M12.00S,2023-01-21T02:45:00.9Z,2,REGULAR,substitution,in,[],1627736,,,1610612762,29,36,2023-01-21T02:45:04Z,2020000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M01.00S,2023-01-21T02:45:24.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,91.80354796320631,95.58823529411765,1610612762,29,36,2023-01-21T02:45:29Z,2030000,False,228.0,25.0,1,right,MISS M. Beasley 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
214,PT08M57.00S,2023-01-21T02:45:28.0Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612762,29,36,2023-01-21T02:45:28Z,2040000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,,,213.0,,,,,,4.0,2.0,2.0,,,,,,,,,
215,PT08M51.00S,2023-01-21T02:45:36.0Z,2,REGULAR,foul,offensive,[],1629020,,,1610612762,29,36,2023-01-21T02:45:41Z,2050000,False,,,0,,J. Vanderbilt charge offensive FOUL (1 PF),"[1629020, 202681]",1610612762.0,UTA,charge,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,1627519.0,1.0,0.0,Irving,202681.0,,,,,,,,,,,,
217,PT08M51.00S,2023-01-21T02:45:36.0Z,2,REGULAR,turnover,offensive foul,[],1629020,,,1610612762,29,36,2023-01-21T02:45:36Z,2070000,False,,,0,,J. Vanderbilt offensive foul TURNOVER (1 TO),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,1627519.0,,,,,,,,,,,,1.0,,,,
218,PT08M29.00S,2023-01-21T02:46:10.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627732,11.908672798948752,48.28431372549019,1610612751,29,36,2023-01-21T02:46:14Z,2080000,False,9.0,59.0,1,left,MISS B. Simmons 6' turnaround Hook,[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
219,PT08M26.00S,2023-01-21T02:46:13.2Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,29,36,2023-01-21T02:46:14Z,2090000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,218.0,,,,,,5.0,3.0,2.0,,,,,,,,,
220,PT08M10.00S,2023-01-21T02:46:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,92.59198423127464,54.41176470588235,1610612762,31,36,2023-01-21T02:46:34Z,2100000,False,22.0,17.0,1,right,J. Vanderbilt alley-oop Layup (9 PTS) (T. Horton-Tucker 2 AST),"[1629020, 1629659]",1610612762.0,UTA,alley-oop,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,,,,,,9.0,T. Horton-Tucker,1629659.0,2.0,,,,,
222,PT07M56.00S,2023-01-21T02:46:42.7Z,2,REGULAR,3pt,Jump Shot,[],203925,9.280551905387648,2.941176470588235,1610612751,31,36,2023-01-21T02:46:46Z,2120000,False,235.0,35.0,1,left,MISS J. Harris 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
223,PT07M54.00S,2023-01-21T02:46:44.7Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,31,36,2023-01-21T02:46:46Z,2130000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,,,222.0,,,,,,6.0,4.0,2.0,,,,,,,,,
224,PT07M48.00S,2023-01-21T02:46:51.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629020,87.07293035479631,50.245098039215684,1610612762,31,36,2023-01-21T03:04:01Z,2140000,False,1.0,69.0,1,right,MISS J. Vanderbilt 6' running Layup,[1629020],1610612762.0,UTA,running,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
225,PT07M46.00S,2023-01-21T02:46:53.1Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,31,36,2023-01-21T02:46:59Z,2150000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,224.0,,,,,,1.0,1.0,0.0,,,,,,,,,
226,PT07M42.00S,2023-01-21T02:46:57.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629139,24.655059132720105,83.57843137254902,1610612751,31,36,2023-01-21T03:04:33Z,2160000,False,-168.0,179.0,1,left,MISS Y. Watanabe 24' running 3PT,[1629139],1610612751.0,BKN,running,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
227,PT07M39.00S,2023-01-21T02:47:00.5Z,2,REGULAR,rebound,defensive,[],1629659,,,1610612762,31,36,2023-01-21T02:47:03Z,2170000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,226.0,,,,,,2.0,2.0,0.0,,,,,,,,,
228,PT07M33.00S,2023-01-21T02:47:09.1Z,2,REGULAR,foul,offensive,[],1629659,,,1610612762,31,36,2023-01-21T02:47:15Z,2180000,False,,,0,,T. Horton-Tucker charge offensive FOUL (1 PF),"[1629659, 1629139]",1610612762.0,UTA,charge,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,1627519.0,1.0,0.0,Watanabe,1629139.0,,,,,,,,,,,,
230,PT07M33.00S,2023-01-21T02:47:09.1Z,2,REGULAR,turnover,offensive foul,[],1629659,,,1610612762,31,36,2023-01-21T02:47:09Z,2200000,False,,,0,,T. Horton-Tucker offensive foul TURNOVER (1 TO),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,1627519.0,,,,,,,,,,,,1.0,,,,
231,PT07M33.00S,2023-01-21T02:47:15.5Z,2,REGULAR,substitution,out,[],1629020,,,1610612751,31,36,2023-01-21T02:47:31Z,2210000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M33.00S,2023-01-21T02:47:15.5Z,2,REGULAR,substitution,out,[],1628374,,,1610612751,31,36,2023-01-21T02:47:31Z,2220000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M33.00S,2023-01-21T02:47:15.5Z,2,REGULAR,substitution,out,[],1630534,,,1610612751,31,36,2023-01-21T02:47:31Z,2230000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M33.00S,2023-01-21T02:47:15.5Z,2,REGULAR,substitution,out,[],203925,,,1610612751,31,36,2023-01-21T02:47:31Z,2240000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M33.00S,2023-01-21T02:47:15.5Z,2,REGULAR,substitution,in,[],1629012,,,1610612751,31,36,2023-01-21T02:47:31Z,2250000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M33.00S,2023-01-21T02:47:15.5Z,2,REGULAR,substitution,in,[],201144,,,1610612751,31,36,2023-01-21T02:47:31Z,2260000,False,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M33.00S,2023-01-21T02:47:15.5Z,2,REGULAR,substitution,in,[],1631117,,,1610612751,31,36,2023-01-21T02:47:31Z,2270000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M33.00S,2023-01-21T02:47:15.5Z,2,REGULAR,substitution,in,[],203933,,,1610612751,31,36,2023-01-21T02:47:31Z,2280000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M22.00S,2023-01-21T02:47:43.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202681,8.623521681997373,20.098039215686274,1610612751,31,36,2023-01-21T02:47:51Z,2290000,False,150.0,29.0,1,left,MISS K. Irving 15' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,15.22,Missed,,,,,,,,,,,,,,,,,,
240,PT07M20.00S,2023-01-21T02:47:45.8Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612762,31,36,2023-01-21T02:47:51Z,2300000,False,,,0,,M. Beasley REBOUND (Off:1 Def:1),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,239.0,,,,,,2.0,1.0,1.0,,,,,,,,,
241,PT07M07.00S,2023-01-21T02:47:58.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,86.28449408672799,55.392156862745104,1610612762,31,36,2023-01-21T03:07:07Z,2310000,False,27.0,76.0,1,right,MISS T. Horton-Tucker 8' turnaround fadeaway Shot,[1629659],1610612762.0,UTA,turnaround fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,8.1,Missed,,,,,,,,,,,,,,,,,,
242,PT07M06.00S,2023-01-21T02:47:59.0Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,31,36,2023-01-21T02:48:03Z,2320000,False,,,0,,W. Kessler REBOUND (Off:3 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,241.0,,,,,,4.0,1.0,3.0,,,,,,,,,
243,PT07M03.00S,2023-01-21T02:48:02.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,72.88107752956637,11.27450980392157,1610612762,34,36,2023-01-21T02:48:07Z,2330000,False,-194.0,202.0,1,right,M. Beasley 28' 3PT  (6 PTS) (T. Horton-Tucker 3 AST),"[1627736, 1629659]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,28.01,Made,,,,,,,,,,6.0,T. Horton-Tucker,1629659.0,3.0,,,,,
245,PT06M44.00S,2023-01-21T02:48:22.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202681,8.09789750328515,54.90196078431373,1610612751,34,36,2023-01-21T03:08:51Z,2350000,False,-25.0,24.0,1,left,MISS K. Irving driving Hook,[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
246,PT06M42.00S,2023-01-21T02:48:24.0Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,34,36,2023-01-21T02:48:26Z,2360000,False,,,0,,W. Kessler REBOUND (Off:3 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,245.0,,,,,,5.0,2.0,3.0,,,,,,,,,
247,PT06M29.00S,2023-01-21T02:48:40.9Z,2,REGULAR,foul,personal,[],1626220,,,1610612762,34,36,2023-01-21T02:48:49Z,2370000,False,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1629012]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,203177.0,2.0,0.0,Sexton,1629012.0,,,,,,,,,,,,
249,PT06M29.00S,2023-01-21T02:48:53.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,34,36,2023-01-21T02:48:53Z,2390000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M29.00S,2023-01-21T02:50:54.3Z,2,REGULAR,substitution,out,[],1629659,,,1610612762,34,36,2023-01-21T02:50:58Z,2400000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M29.00S,2023-01-21T02:50:54.3Z,2,REGULAR,substitution,in,[],203903,,,1610612762,34,36,2023-01-21T02:50:58Z,2410000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M18.00S,2023-01-21T02:51:52.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,90.75229960578186,40.931372549019606,1610612762,36,36,2023-01-21T02:51:56Z,2420000,False,-45.0,34.0,1,right,J. Clarkson driving floating bank Jump Shot (8 PTS),[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.69,Made,,,,,,,,,,8.0,,,,,,,,
253,PT05M51.00S,2023-01-21T02:52:18.7Z,2,REGULAR,3pt,Jump Shot,[],1626220,22.683968462549277,87.00980392156863,1610612751,36,36,2023-01-21T03:10:20Z,2430000,False,-185.0,161.0,1,left,MISS R. O'Neale 24' step back 3PT,[1626220],1610612751.0,BKN,step back,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,24.5,Missed,,,,,,,,,,,,,,,,,,
254,PT05M48.00S,2023-01-21T02:52:21.7Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,36,36,2023-01-21T02:52:22Z,2440000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,253.0,,,,,,1.0,1.0,0.0,,,,,,,,,
