actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
340,PT12M00.00S,2022-11-01T02:19:51.3Z,3,REGULAR,substitution,in,['startperiod'],203482,,,1610612763,61,44,2022-11-01T02:20:11Z,3360000,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-11-01T02:19:51.3Z,3,REGULAR,substitution,in,['startperiod'],1630583,,,1610612763,61,44,2022-11-01T02:20:11Z,3370000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-11-01T02:20:33.3Z,3,REGULAR,period,start,[],0,,,1610612762,61,44,2022-11-01T02:20:33Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M43.00S,2022-11-01T02:20:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,92.46057818659659,55.63725490196079,1610612762,61,44,2022-11-01T02:20:55Z,3390000,28.0,18.0,1,right,MISS L. Markkanen reverse Layup,[1628374],1610612762.0,UTA,reverse,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.37,Missed,,,,,,,,,,,,,,,,,,
344,PT11M41.00S,2022-11-01T02:20:51.8Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,61,44,2022-11-01T02:20:55Z,3400000,,,0,,S. Adams REBOUND (Off:2 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,343.0,7.0,5.0,2.0,,,,,,,,
345,PT11M31.00S,2022-11-01T02:21:01.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,5.732588699080158,54.41176470588235,1610612763,61,44,2022-11-01T02:22:20Z,3410000,-22.0,1.0,1,left,MISS J. Konchar driving reverse Layup - blocked,"[1629723, 203482]",1610612763.0,MEM,driving reverse,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,Olynyk,203482.0,,
346,PT11M31.00S,2022-11-01T02:21:01.7Z,3,REGULAR,block,,[],203482,,,1610612763,61,44,2022-11-01T02:21:03Z,3420000,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
347,PT11M28.00S,2022-11-01T02:21:04.7Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612762,61,44,2022-11-01T02:21:05Z,3430000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,345.0,4.0,3.0,1.0,,,,,,,,
348,PT11M10.00S,2022-11-01T02:21:24.6Z,3,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612762,61,44,2022-11-01T02:21:30Z,3440000,,,0,,J. Konchar shooting personal FOUL (2 PF) (Olynyk 2 FT),"[1629723, 203482]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Right,,,,1830.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,,,,
350,PT11M10.00S,2022-11-01T02:21:47.2Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612762,62,44,2022-11-01T02:22:03Z,3460000,,,0,,K. Olynyk Free Throw 1 of 2 (7 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
351,PT11M10.00S,2022-11-01T02:21:47.2Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612762,62,44,2022-11-01T02:22:03Z,3470000,,,0,,MISS K. Olynyk Free Throw 2 of 2,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
352,PT11M08.00S,2022-11-01T02:21:49.2Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,62,44,2022-11-01T02:22:03Z,3480000,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,351.0,2.0,2.0,0.0,,,,,,,,
353,PT10M56.00S,2022-11-01T02:22:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,8.09789750328515,43.872549019607845,1610612763,62,46,2022-11-01T02:22:20Z,3490000,31.0,24.0,1,left,D. Brooks driving Layup (10 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.86,Made,10.0,,,,,,,,,,,,,,,,,
354,PT10M56.00S,2022-11-01T02:22:17.8Z,3,REGULAR,foul,personal,['1freethrow'],203482,,,1610612763,62,46,2022-11-01T02:22:22Z,3500000,,,0,,K. Olynyk shooting personal FOUL (3 PF) (Brooks 1 FT),"[203482, 1628415]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,1830.0,3.0,0.0,Brooks,1628415.0,,,,,,,,,,,,
356,PT10M56.00S,2022-11-01T02:22:41.2Z,3,REGULAR,freethrow,1 of 1,[],1628415,,,1610612763,62,47,2022-11-01T02:22:41Z,3520000,,,0,,D. Brooks Free Throw 1 of 1 (11 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
357,PT10M46.00S,2022-11-01T02:22:55.5Z,3,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612762,62,47,2022-11-01T02:23:06Z,3530000,,,0,,J. Konchar shooting personal FOUL (3 PF) (Markkanen 2 FT),"[1629723, 1628374]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,1830.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,
359,PT10M46.00S,2022-11-01T02:23:20.2Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,63,47,2022-11-01T02:23:20Z,3550000,,,0,,L. Markkanen Free Throw 1 of 2 (14 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
360,PT10M46.00S,2022-11-01T02:23:35.8Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,64,47,2022-11-01T02:23:35Z,3560000,,,0,,L. Markkanen Free Throw 2 of 2 (15 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
361,PT10M34.00S,2022-11-01T02:23:52.4Z,3,REGULAR,foul,offensive,[],203500,,,1610612763,64,47,2022-11-01T02:24:00Z,3570000,,,0,,S. Adams offensive FOUL (1 PF),"[203500, 203482]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,1830.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,,,
363,PT10M34.00S,2022-11-01T02:23:52.4Z,3,REGULAR,turnover,offensive foul,[],203500,,,1610612763,64,47,2022-11-01T02:23:52Z,3590000,,,0,,S. Adams offensive foul TURNOVER (4 TO),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,1830.0,,,,,,,,,4.0,,,,,,,
364,PT10M24.00S,2022-11-01T02:24:14.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,67.09921156373193,50.98039215686274,1610612762,64,47,2022-11-01T02:24:19Z,3600000,5.0,257.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
365,PT10M20.00S,2022-11-01T02:24:18.5Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,64,47,2022-11-01T02:24:19Z,3610000,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,,,,,,,,,364.0,5.0,4.0,1.0,,,,,,,,
366,PT10M14.00S,2022-11-01T02:24:23.5Z,3,REGULAR,2pt,Jump Shot,[],1629630,13.222733245729303,33.33333333333333,1610612763,64,49,2022-11-01T02:24:30Z,3620000,83.0,72.0,1,left,J. Morant 11' pullup Jump Shot (23 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Mid-Range,8-16 Right,11.0,Made,23.0,,,,,,,,,,,,,,,,,
367,PT09M57.00S,2022-11-01T02:24:44.1Z,3,REGULAR,violation,kicked ball,[],203500,,,1610612762,64,49,2022-11-01T02:24:52Z,3630000,,,0,,S. Adams kicked ball VIOLATION,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,
368,PT09M47.00S,2022-11-01T02:25:12.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,87.20433639947439,51.225490196078425,1610612762,64,49,2022-11-01T02:25:17Z,3640000,6.0,68.0,1,right,MISS M. Conley 6' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
369,PT09M45.00S,2022-11-01T02:25:14.3Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612762,64,49,2022-11-01T02:25:17Z,3650000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,368.0,5.0,3.0,2.0,,,,,,,,
370,PT09M42.00S,2022-11-01T02:25:17.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203482,79.71419185282524,91.17647058823529,1610612762,64,49,2022-11-01T02:25:23Z,3660000,206.0,138.0,1,right,MISS K. Olynyk 24' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
371,PT09M40.00S,2022-11-01T02:25:19.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,64,49,2022-11-01T02:25:23Z,3670000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,370.0,,,,,,,,,,,
372,PT09M40.00S,2022-11-01T02:25:22.8Z,3,REGULAR,foul,personal,[],1629020,,,1610612763,64,49,2022-11-01T02:25:33Z,3680000,,,0,,J. Vanderbilt loose ball personal FOUL (3 PF),"[1629020, 1630583]",1610612762.0,UTA,loose ball,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,1628482.0,3.0,0.0,Aldama,1630583.0,,,,,,,,,,,,
374,PT09M34.00S,2022-11-01T02:25:40.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,7.440867279894875,42.15686274509804,1610612763,64,49,2022-11-01T02:25:45Z,3700000,39.0,17.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,,,,,,,,,,
376,PT09M31.00S,2022-11-01T02:25:43.7Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,64,49,2022-11-01T02:25:45Z,3720000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,374.0,2.0,2.0,0.0,,,,,,,,
378,PT09M29.00S,2022-11-01T02:25:55.4Z,3,REGULAR,foul,technical,['1freethrow'],1628415,,,1610612762,64,49,2022-11-01T02:26:06Z,3740000,,,0,,D. Brooks technical FOUL (1 Tech),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,1628482.0,1.0,1.0,,,,,,,,,,,,,,
379,PT09M29.00S,2022-11-01T02:26:23.2Z,3,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,64,49,2022-11-01T02:26:23Z,3750000,,,0,,MISS J. Clarkson technical Free Throw 1 of 1,[203903],1610612762.0,UTA,technical,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT09M29.00S,2022-11-01T02:26:23.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,64,49,2022-11-01T02:26:23Z,3760000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,379.0,,,,,,,,,,,
381,PT09M23.00S,2022-11-01T02:26:50.1Z,3,REGULAR,foul,personal,[],1630583,,,1610612762,64,49,2022-11-01T02:27:00Z,3770000,,,0,,S. Aldama personal FOUL (2 PF),"[1630583, 203482]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right Center,,,,1830.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,,,,
383,PT09M19.00S,2022-11-01T02:27:19.5Z,3,REGULAR,3pt,Jump Shot,[],201144,73.01248357424441,82.59803921568627,1610612762,67,49,2022-11-01T02:27:24Z,3790000,163.0,201.0,1,right,M. Conley 25' 3PT  (6 PTS) (J. Clarkson 4 AST),"[201144, 203903]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.89,Made,6.0,,,,,,,,,,,J. Clarkson,203903.0,4.0,,,,
385,PT09M02.00S,2022-11-01T02:27:35.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,14.799605781865965,53.431372549019606,1610612763,67,49,2022-11-01T02:27:41Z,3810000,-17.0,87.0,1,left,MISS J. Morant 8' floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,8.83,Missed,,,,,,,,,,,,,,,,,,
386,PT08M58.00S,2022-11-01T02:27:39.1Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,67,49,2022-11-01T02:35:03Z,3820000,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,385.0,2.0,1.0,1.0,,,,,,,,
431,PT08M58.00S,2022-11-01T02:27:42.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,6.1268068331143235,49.01960784313725,1610612763,67,49,2022-11-01T02:35:28Z,3825000,5.0,5.0,1,left,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,,
432,PT08M58.00S,2022-11-01T02:27:42.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,67,49,2022-11-01T02:35:28Z,3827500,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,431.0,5.0,4.0,1.0,,,,,,,,
387,PT08M47.00S,2022-11-01T02:27:50.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,91.67214191852825,54.41176470588235,1610612762,67,49,2022-11-01T02:30:09Z,3830000,22.0,26.0,1,right,MISS J. Clarkson driving finger roll Layup,[203903],1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
388,PT08M46.00S,2022-11-01T02:27:51.2Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,67,49,2022-11-01T02:27:54Z,3840000,,,0,,S. Adams REBOUND (Off:2 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,387.0,8.0,6.0,2.0,,,,,,,,
389,PT08M40.00S,2022-11-01T02:27:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,7.30946123521682,54.90196078431373,1610612763,67,49,2022-11-01T02:31:09Z,3850000,-25.0,16.0,1,left,MISS J. Konchar driving Layup,[1629723],1610612763.0,MEM,driving,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
390,PT08M37.00S,2022-11-01T02:28:01.0Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,67,49,2022-11-01T02:28:01Z,3860000,,,0,,S. Aldama REBOUND (Off:2 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,389.0,3.0,1.0,2.0,,,,,,,,
391,PT08M31.00S,2022-11-01T02:28:07.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203500,16.770696452036795,45.09803921568628,1610612763,67,51,2022-11-01T02:31:42Z,3870000,25.0,105.0,1,left,S. Adams 10' floating Jump Shot (2 PTS) (S. Aldama 1 AST),"[203500, 1630583]",1610612763.0,MEM,floating,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,10.79,Made,2.0,,,,,,,,,,,S. Aldama,1630583.0,1.0,,,,
393,PT08M16.00S,2022-11-01T02:28:21.3Z,3,REGULAR,3pt,Jump Shot,[],203903,79.31997371879106,91.42156862745098,1610612762,67,51,2022-11-01T02:32:03Z,3890000,207.0,142.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
394,PT08M13.00S,2022-11-01T02:28:24.3Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,67,51,2022-11-01T02:28:25Z,3900000,,,0,,S. Adams REBOUND (Off:2 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,393.0,9.0,7.0,2.0,,,,,,,,
395,PT08M10.00S,2022-11-01T02:28:27.4Z,3,REGULAR,3pt,Jump Shot,[],1628415,25.18068331143233,81.61764705882352,1610612763,67,51,2022-11-01T02:32:22Z,3910000,-158.0,184.0,1,left,MISS D. Brooks 24' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.27,Missed,,,,,,,,,,,,,,,,,,
396,PT08M06.00S,2022-11-01T02:28:31.7Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612763,67,51,2022-11-01T02:28:31Z,3920000,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,395.0,3.0,2.0,1.0,,,,,,,,
397,PT08M05.00S,2022-11-01T02:28:32.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,12.302890932982917,94.85294117647058,1610612763,67,54,2022-11-01T02:28:41Z,3930000,-224.0,63.0,1,left,D. Brooks 3PT  (14 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.3,Made,14.0,,,,,,,,,,,,,,,,,
398,PT07M55.00S,2022-11-01T02:28:41.8Z,3,REGULAR,3pt,Jump Shot,[],203482,93.11760840998686,96.07843137254902,1610612762,67,54,2022-11-01T02:28:48Z,3940000,230.0,12.0,1,right,MISS K. Olynyk 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
399,PT07M53.00S,2022-11-01T02:28:43.8Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,67,54,2022-11-01T02:28:48Z,3950000,,,0,,S. Aldama REBOUND (Off:2 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,,,,,,,398.0,4.0,2.0,2.0,,,,,,,,
400,PT07M51.00S,2022-11-01T02:28:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.521024967148489,56.372549019607845,1610612763,67,54,2022-11-01T02:39:57Z,3960000,-32.0,9.0,1,left,MISS D. Brooks driving Layup - blocked,"[1628415, 1628374]",1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,Markkanen,1628374.0,,
401,PT07M51.00S,2022-11-01T02:28:51.2Z,3,REGULAR,block,,[],1628374,,,1610612763,67,54,2022-11-01T02:28:54Z,3970000,,,0,,L. Markkanen BLOCK (3 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT07M49.00S,2022-11-01T02:28:53.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,67,54,2022-11-01T02:38:38Z,3980000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,400.0,,,,,,,,,,,
404,PT07M49.00S,2022-11-01T02:29:54.9Z,3,REGULAR,foul,personal,['1freethrow'],1629020,,,1610612763,67,54,2022-11-01T02:37:27Z,4000000,,,0,,J. Vanderbilt away-from-play personal FOUL (4 PF) (Brooks 1 FT),"[1629020, 1628415]",1610612762.0,UTA,away-from-play,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,1830.0,4.0,0.0,Brooks,1628415.0,,,,,,,,,,,,
406,PT07M49.00S,2022-11-01T02:30:16.2Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1628415,,,1610612763,67,55,2022-11-01T02:30:16Z,4020000,,,0,,D. Brooks away-from-play Free Throw 1 of 1 (15 PTS),[1628415],1610612763.0,MEM,away-from-play,,,Brooks,D. Brooks,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
407,PT07M49.00S,2022-11-01T02:30:26.3Z,3,REGULAR,substitution,out,[],1629020,,,1610612762,67,55,2022-11-01T02:30:29Z,4030000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M49.00S,2022-11-01T02:30:26.3Z,3,REGULAR,substitution,in,[],1627736,,,1610612762,67,55,2022-11-01T02:30:29Z,4040000,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M46.00S,2022-11-01T02:30:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629723,5.995400788436268,44.11764705882353,1610612763,67,57,2022-11-01T02:30:44Z,4050000,29.0,4.0,1,left,J. Konchar Layup (4 PTS) (J. Morant 1 AST),"[1629723, 1629630]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2.97,Made,4.0,,,,,,,,,,,J. Morant,1629630.0,1.0,,,,
411,PT07M30.00S,2022-11-01T02:30:56.8Z,3,REGULAR,3pt,Jump Shot,[],201144,93.77463863337714,95.83333333333334,1610612762,70,57,2022-11-01T02:31:01Z,4070000,229.0,6.0,1,right,M. Conley 3PT  (9 PTS) (J. Clarkson 5 AST),"[201144, 203903]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,22.93,Made,9.0,,,,,,,,,,,J. Clarkson,203903.0,5.0,,,,
413,PT07M20.00S,2022-11-01T02:31:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.389618922470433,52.450980392156865,1610612763,70,59,2022-11-01T02:31:19Z,4090000,-12.0,8.0,1,left,J. Morant driving Layup (25 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.45,Made,25.0,,,,,,,,,,,,,,,,,
414,PT07M20.00S,2022-11-01T02:31:20.1Z,3,REGULAR,foul,personal,['1freethrow'],203482,,,1610612763,70,59,2022-11-01T02:33:03Z,4100000,,,0,,K. Olynyk away-from-play personal FOUL (4 PF) (Adams 1 FT),"[203482, 203500]",1610612762.0,UTA,away-from-play,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,200833.0,4.0,0.0,Adams,203500.0,,,,,,,,,,,,
417,PT07M20.00S,2022-11-01T02:31:43.0Z,3,REGULAR,substitution,out,[],203482,,,1610612763,70,59,2022-11-01T02:31:52Z,4130000,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M20.00S,2022-11-01T02:31:43.0Z,3,REGULAR,substitution,in,[],1629012,,,1610612763,70,59,2022-11-01T02:31:52Z,4140000,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M20.00S,2022-11-01T02:32:14.8Z,3,REGULAR,freethrow,1 of 1,[],203500,,,1610612763,70,59,2022-11-01T02:32:14Z,4150000,,,0,,MISS S. Adams away-from-play Free Throw 1 of 1,[203500],1610612763.0,MEM,away-from-play,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
420,PT07M19.00S,2022-11-01T02:32:15.8Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,70,59,2022-11-01T02:32:17Z,4160000,,,0,,J. Clarkson REBOUND (Off:0 Def:5),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,419.0,5.0,5.0,0.0,,,,,,,,
421,PT07M15.00S,2022-11-01T02:32:22.6Z,3,REGULAR,foul,personal,[],1630583,,,1610612762,70,59,2022-11-01T02:32:31Z,4170000,,,0,,S. Aldama personal FOUL (3 PF),"[1630583, 201144]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,1830.0,3.0,0.0,Conley,201144.0,,,,,,,,,,,,
423,PT07M15.00S,2022-11-01T02:32:28.3Z,3,REGULAR,substitution,out,[],203500,,,1610612762,70,59,2022-11-01T02:32:30Z,4190000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M15.00S,2022-11-01T02:32:28.3Z,3,REGULAR,substitution,in,[],1629634,,,1610612762,70,59,2022-11-01T02:32:30Z,4200000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
