actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
261,PT06M10.00S,2022-10-30T01:51:49.9Z,2,REGULAR,turnover,offensive foul,[],1628415,,,1610612763,39,39,2022-10-30T01:51:49Z,2560000,,,0,,D. Brooks offensive foul TURNOVER (1 TO),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,1.0,,,,,,,203591.0,,,,,,,,,
262,PT05M57.00S,2022-10-30T01:52:14.1Z,2,REGULAR,turnover,bad pass,[],203482,,,1610612762,39,39,2022-10-30T01:52:18Z,2570000,,,0,,K. Olynyk bad pass TURNOVER (4 TO),"[203482, 1631223]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right Center,,,,4.0,Roddy,1631223.0,,,,,,,,,,,,,,
263,PT05M57.00S,2022-10-30T01:52:14.1Z,2,REGULAR,steal,,[],1631223,,,1610612763,39,39,2022-10-30T02:08:18Z,2580000,,,0,,D. Roddy STEAL (2 STL),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
264,PT05M53.00S,2022-10-30T01:52:18.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,91.93495400788436,55.14705882352941,1610612763,39,41,2022-10-30T01:52:26Z,2590000,26.0,23.0,1,right,T. Jones reverse Layup (5 PTS) (D. Roddy 2 AST),"[1626145, 1631223]",1610612763.0,MEM,reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.47,Made,5.0,,,,,,,,,,,,,D. Roddy,1631223.0,2.0,,
266,PT05M39.00S,2022-10-30T01:52:32.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203903,8.492115637319317,46.81372549019608,1610612762,41,41,2022-10-30T01:52:39Z,2610000,16.0,27.0,1,left,J. Clarkson cutting DUNK (9 PTS) (N. Alexander-Walker 1 AST),"[203903, 1629638]",1610612762.0,UTA,cutting,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.16,Made,9.0,,,,,,,,,,,,,N. Alexander-Walker,1629638.0,1.0,,
268,PT05M29.00S,2022-10-30T01:52:43.9Z,2,REGULAR,foul,personal,[],1629012,,,1610612763,41,41,2022-10-30T01:53:33Z,2630000,,,0,,C. Sexton personal FOUL (2 PF),"[1629012, 1626145]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2004.0,2.0,0.0,Jones,1626145.0,,,,,
270,PT05M24.00S,2022-10-30T01:53:11.1Z,2,REGULAR,foul,offensive,[],1629634,,,1610612763,41,41,2022-10-30T01:53:35Z,2650000,,,0,,B. Clarke offensive FOUL (3 PF),"[1629634, 1629638]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2004.0,3.0,0.0,Alexander-Walker,1629638.0,,,,,
272,PT05M24.00S,2022-10-30T01:53:11.1Z,2,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,41,41,2022-10-30T01:53:11Z,2670000,,,0,,B. Clarke offensive foul TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Left Center,,,,1.0,,,,,,,2004.0,,,,,,,,,
273,PT05M24.00S,2022-10-30T01:53:26.9Z,2,REGULAR,substitution,out,[],1629634,,,1610612762,41,41,2022-10-30T01:53:30Z,2680000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M24.00S,2022-10-30T01:53:26.9Z,2,REGULAR,substitution,in,[],1630214,,,1610612762,41,41,2022-10-30T01:53:30Z,2690000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M12.00S,2022-10-30T01:53:43.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,32.933639947437584,40.931372549019606,1610612762,44,41,2022-10-30T01:53:48Z,2700000,45.0,257.0,1,left,M. Beasley 26' 3PT  (6 PTS) (K. Olynyk 2 AST),"[1627736, 203482]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,26.11,Made,6.0,,,,,,,,,,,,,K. Olynyk,203482.0,2.0,,
277,PT04M58.00S,2022-10-30T01:53:57.2Z,2,REGULAR,2pt,Jump Shot,[],1626145,79.71419185282524,65.93137254901961,1610612763,44,43,2022-10-30T01:54:01Z,2720000,80.0,138.0,1,right,T. Jones 15' pullup Jump Shot (7 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,15.95,Made,7.0,,,,,,,,,,,,,,,,,
278,PT04M43.00S,2022-10-30T01:54:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.30946123521682,55.14705882352941,1610612762,46,43,2022-10-30T01:54:18Z,2730000,-26.0,16.0,1,left,N. Alexander-Walker driving Layup (11 PTS) (K. Olynyk 3 AST),"[1629638, 203482]",1610612762.0,UTA,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.04,Made,11.0,,,,,,,,,,,,,K. Olynyk,203482.0,3.0,,
280,PT04M34.00S,2022-10-30T01:54:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,83.65637319316689,48.28431372549019,1610612763,46,45,2022-10-30T02:19:50Z,2750000,-9.0,101.0,1,right,T. Jones 10' floating Jump Shot (9 PTS),[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.15,Made,9.0,,,,,,,,,,,,,,,,,
281,PT04M30.00S,2022-10-30T01:54:29.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,46,45,2022-10-30T01:54:29Z,2760000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M30.00S,2022-10-30T01:55:43.0Z,2,REGULAR,substitution,out,[],1627736,,,1610612762,46,45,2022-10-30T01:57:12Z,2770000,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M30.00S,2022-10-30T01:55:43.0Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,46,45,2022-10-30T01:57:12Z,2780000,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M16.00S,2022-10-30T01:57:40.9Z,2,REGULAR,foul,personal,[],1628415,,,1610612762,46,45,2022-10-30T01:57:47Z,2790000,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 203482]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right,,,,,,,,,,,203591.0,2.0,0.0,Olynyk,203482.0,,,,,
286,PT04M03.00S,2022-10-30T01:58:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,7.30946123521682,58.08823529411765,1610612762,48,45,2022-10-30T01:58:17Z,2810000,-40.0,16.0,1,left,C. Sexton driving Layup (11 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.35,Made,11.0,,,,,,,,,,,,,,,,,
287,PT03M41.00S,2022-10-30T01:58:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,85.89027595269383,49.26470588235294,1610612763,48,47,2022-10-30T01:58:42Z,2820000,-4.0,80.0,1,right,T. Jones 8' cutting Layup (11 PTS) (X. Tillman 1 AST),"[1626145, 1630214]",1610612763.0,MEM,cutting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,8.02,Made,11.0,,,,,,,,,,,,,X. Tillman,1630214.0,1.0,,
289,PT03M20.00S,2022-10-30T01:58:55.9Z,2,REGULAR,3pt,Jump Shot,[],203482,31.750985545335087,35.294117647058826,1610612762,48,47,2022-10-30T01:59:00Z,2840000,74.0,246.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,25.67,Missed,,,,,,,,,,,,,,,,,,
290,PT03M17.00S,2022-10-30T01:58:58.9Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,48,47,2022-10-30T01:59:00Z,2850000,,,0,,D. Roddy REBOUND (Off:0 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,,,,289.0,3.0,3.0,0.0,,,,,,,,,,
291,PT03M08.00S,2022-10-30T01:59:07.6Z,2,REGULAR,2pt,Jump Shot,[],1628415,84.05059132720105,68.87254901960785,1610612763,48,47,2022-10-30T01:59:11Z,2860000,94.0,97.0,1,right,MISS D. Brooks 13' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,13.56,Missed,,,,,,,,,,,,,,,,,,
292,PT03M06.00S,2022-10-30T01:59:09.6Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612762,48,47,2022-10-30T01:59:11Z,2870000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Right,,,,,,,291.0,2.0,2.0,0.0,,,,,,,,,,
293,PT02M59.00S,2022-10-30T01:59:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,10.726018396846255,50.73529411764706,1610612762,50,47,2022-10-30T01:59:21Z,2880000,-4.0,48.0,1,left,K. Olynyk cutting Layup (2 PTS) (J. Clarkson 1 AST),"[203482, 203903]",1610612762.0,UTA,cutting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,2.0,,,,,,,,,,,,,J. Clarkson,203903.0,1.0,,
295,PT02M42.00S,2022-10-30T01:59:33.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.21090670170827,44.6078431372549,1610612763,50,49,2022-10-30T01:59:37Z,2900000,-27.0,115.0,1,right,T. Jones 11' floating Jump Shot (13 PTS),[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.78,Made,13.0,,,,,,,,,,,,,,,,,
296,PT02M20.00S,2022-10-30T01:59:55.9Z,2,REGULAR,3pt,Jump Shot,[],1629012,32.14520367936925,35.049019607843135,1610612762,50,49,2022-10-30T02:00:02Z,2910000,75.0,250.0,1,left,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
297,PT02M18.00S,2022-10-30T01:59:57.9Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,50,49,2022-10-30T02:00:02Z,2920000,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,296.0,4.0,2.0,2.0,,,,,,,,,,
298,PT02M18.00S,2022-10-30T01:59:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,7.835085413929041,45.09803921568628,1610612762,52,49,2022-10-30T02:00:07Z,2930000,25.0,21.0,1,left,L. Markkanen tip Layup (10 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.23,Made,10.0,,,,,,,,,,,,,,,,,
299,PT02M04.00S,2022-10-30T02:00:11.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629723,88.78120893561103,45.34313725490196,1610612763,52,49,2022-10-30T02:00:16Z,2940000,-23.0,53.0,1,right,MISS J. Konchar driving DUNK,[1629723],1610612763.0,MEM,driving,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
300,PT02M02.00S,2022-10-30T02:00:13.1Z,2,REGULAR,rebound,offensive,[],1631223,,,1610612763,52,49,2022-10-30T02:00:16Z,2950000,,,0,,D. Roddy REBOUND (Off:1 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,299.0,4.0,3.0,1.0,,,,,,,,,,
301,PT01M59.00S,2022-10-30T02:00:18.1Z,2,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612763,52,49,2022-10-30T02:00:28Z,2960000,,,0,,N. Alexander-Walker shooting personal FOUL (3 PF) (Jones 2 FT),"[1629638, 1626145]",1610612762.0,UTA,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203591.0,3.0,0.0,Jones,1626145.0,,,,,
303,PT01M59.00S,2022-10-30T02:00:42.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626145,,,1610612763,52,49,2022-10-30T02:01:15Z,2980000,,,0,,MISS T. Jones Free Throw 1 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT01M59.00S,2022-10-30T02:00:42.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,52,49,2022-10-30T02:01:15Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,
305,PT01M59.00S,2022-10-30T02:00:43.4Z,2,REGULAR,substitution,out,[],1629638,,,1610612763,52,49,2022-10-30T02:01:00Z,3000000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M59.00S,2022-10-30T02:00:43.4Z,2,REGULAR,substitution,out,[],1628415,,,1610612763,52,49,2022-10-30T02:01:00Z,3010000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M59.00S,2022-10-30T02:00:43.4Z,2,REGULAR,substitution,out,[],1631223,,,1610612763,52,49,2022-10-30T02:01:00Z,3020000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M59.00S,2022-10-30T02:00:43.4Z,2,REGULAR,substitution,in,[],1629020,,,1610612763,52,49,2022-10-30T02:01:00Z,3030000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M59.00S,2022-10-30T02:00:43.4Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,52,49,2022-10-30T02:01:00Z,3040000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M59.00S,2022-10-30T02:00:43.4Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,52,49,2022-10-30T02:01:00Z,3050000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M59.00S,2022-10-30T02:00:42.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626145,,,1610612763,52,49,2022-10-30T02:01:15Z,3060000,,,0,,MISS T. Jones Free Throw 2 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT01M56.00S,2022-10-30T02:00:45.7Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,52,49,2022-10-30T02:01:15Z,3070000,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,311.0,5.0,3.0,2.0,,,,,,,,,,
313,PT01M52.00S,2022-10-30T02:01:18.3Z,2,REGULAR,turnover,lost ball,[],1628374,,,1610612762,52,49,2022-10-30T02:01:22Z,3080000,,,0,,L. Markkanen lost ball TURNOVER (2 TO),"[1628374, 1626145]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,,,,2.0,Jones,1626145.0,,,,,,,,,,,,,,
314,PT01M52.00S,2022-10-30T02:01:18.3Z,2,REGULAR,steal,,[],1626145,,,1610612763,52,49,2022-10-30T02:01:19Z,3090000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
315,PT01M44.00S,2022-10-30T02:01:27.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630583,88.51839684625493,58.333333333333336,1610612763,52,49,2022-10-30T02:01:31Z,3100000,42.0,55.0,1,right,MISS S. Aldama 6' turnaround Shot,[1630583],1610612763.0,MEM,turnaround,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,6.93,Missed,,,,,,,,,,,,,,,,,,
316,PT01M42.00S,2022-10-30T02:01:29.1Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,52,49,2022-10-30T02:01:31Z,3110000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:6),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,315.0,6.0,6.0,0.0,,,,,,,,,,
318,PT01M31.00S,2022-10-30T02:01:39.8Z,2,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612762,52,49,2022-10-30T02:01:57Z,3130000,,,0,,S. Aldama shooting personal FOUL (2 PF) (Vanderbilt 2 FT),"[1630583, 1629020]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,2.0,0.0,Vanderbilt,1629020.0,,,,,
320,PT01M31.00S,2022-10-30T02:02:07.2Z,2,REGULAR,freethrow,1 of 2,[],1629020,,,1610612762,53,49,2022-10-30T02:02:07Z,3150000,,,0,,J. Vanderbilt Free Throw 1 of 2 (1 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
321,PT01M31.00S,2022-10-30T02:02:23.3Z,2,REGULAR,freethrow,2 of 2,[],1629020,,,1610612762,54,49,2022-10-30T02:02:23Z,3160000,,,0,,J. Vanderbilt Free Throw 2 of 2 (2 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
322,PT01M21.00S,2022-10-30T02:02:36.8Z,2,REGULAR,3pt,Jump Shot,[],1630217,64.60249671484888,50.245098039215684,1610612763,54,52,2022-10-30T02:02:42Z,3170000,1.0,280.0,1,right,D. Bane 28' 3PT step back (10 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,28.02,Made,10.0,,,,,,,,,,,,,T. Jones,1626145.0,2.0,,
323,PT01M02.00S,2022-10-30T02:02:55.0Z,2,REGULAR,3pt,Jump Shot,[],1629020,6.783837056504599,3.6764705882352944,1610612762,57,52,2022-10-30T02:02:59Z,3180000,232.0,11.0,1,left,J. Vanderbilt 3PT  (5 PTS) (J. Clarkson 2 AST),"[1629020, 203903]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Right Corner 3,24+ Right,23.19,Made,5.0,,,,,,,,,,,,,J. Clarkson,203903.0,2.0,,
325,PT00M47.60S,2022-10-30T02:03:12.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630214,84.31340341655716,53.92156862745098,1610612763,57,52,2022-10-30T02:03:17Z,3200000,20.0,95.0,1,right,MISS X. Tillman 9' driving DUNK - blocked,"[1630214, 1628374]",1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,9.7,Missed,,,,,,,,,,,,,,,,,Markkanen,1628374.0
326,PT00M47.60S,2022-10-30T02:03:12.0Z,2,REGULAR,block,,[],1628374,,,1610612763,57,52,2022-10-30T02:03:14Z,3210000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
327,PT00M45.10S,2022-10-30T02:03:14.5Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,57,52,2022-10-30T02:03:17Z,3220000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:7),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,325.0,7.0,7.0,0.0,,,,,,,,,,
328,PT00M43.90S,2022-10-30T02:03:16.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203482,9.411957950065702,46.32352941176471,1610612762,59,52,2022-10-30T02:03:24Z,3230000,18.0,36.0,1,left,K. Olynyk Layup (4 PTS) (J. Vanderbilt 4 AST),"[203482, 1629020]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,4.04,Made,4.0,,,,,,,,,,,,,J. Vanderbilt,1629020.0,4.0,,
330,PT00M31.80S,2022-10-30T02:03:30.3Z,2,REGULAR,3pt,Jump Shot,[],1629723,73.53810775295663,82.84313725490196,1610612763,59,52,2022-10-30T02:03:35Z,3250000,164.0,196.0,1,right,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
331,PT00M28.30S,2022-10-30T02:03:33.8Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,59,52,2022-10-30T02:03:35Z,3260000,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,,,,,330.0,2.0,1.0,1.0,,,,,,,,,,
332,PT00M26.90S,2022-10-30T02:03:35.2Z,2,REGULAR,turnover,bad pass,[],1630214,,,1610612763,59,52,2022-10-30T02:03:40Z,3270000,,,0,,X. Tillman bad pass TURNOVER (1 TO),"[1630214, 1629020]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Left,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,
333,PT00M26.90S,2022-10-30T02:03:35.2Z,2,REGULAR,steal,,[],1629020,,,1610612762,59,52,2022-10-30T02:29:56Z,3280000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
335,PT00M22.90S,2022-10-30T02:03:43.7Z,2,REGULAR,substitution,out,[],1630217,,,1610612762,59,52,2022-10-30T02:03:47Z,3300000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M22.90S,2022-10-30T02:03:43.7Z,2,REGULAR,substitution,in,[],1631223,,,1610612762,59,52,2022-10-30T02:03:47Z,3310000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M06.60S,2022-10-30T02:04:10.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203482,4.5499342969776615,96.07843137254902,1610612762,62,52,2022-10-30T02:04:15Z,3320000,-230.0,-10.0,1,left,K. Olynyk 3PT  (7 PTS) (L. Markkanen 2 AST),"[203482, 1628374]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,23.06,Made,7.0,,,,,,,,,,,,,L. Markkanen,1628374.0,2.0,,
339,PT00M00.00S,2022-10-30T02:04:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,80.6340341655716,58.57843137254902,1610612763,62,54,2022-10-30T02:04:28Z,3340000,43.0,130.0,1,right,T. Jones 13' pullup Jump Shot (15 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,13.64,Made,15.0,,,,,,,,,,,,,,,,,
340,PT00M00.00S,2022-10-30T02:04:36.7Z,2,REGULAR,period,end,[],0,,,1610612762,62,54,2022-10-30T02:04:36Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-10-30T02:19:10.3Z,3,REGULAR,substitution,out,['startperiod'],1630214,,,1610612762,62,54,2022-10-30T02:19:35Z,3360000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-10-30T02:19:10.3Z,3,REGULAR,substitution,out,['startperiod'],1629723,,,1610612762,62,54,2022-10-30T02:19:35Z,3370000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-10-30T02:19:10.3Z,3,REGULAR,substitution,out,['startperiod'],1631223,,,1610612762,62,54,2022-10-30T02:19:35Z,3380000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-10-30T02:19:10.3Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612762,62,54,2022-10-30T02:19:35Z,3390000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-10-30T02:19:10.3Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612762,62,54,2022-10-30T02:19:35Z,3400000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-10-30T02:19:10.3Z,3,REGULAR,substitution,in,['startperiod'],1630217,,,1610612762,62,54,2022-10-30T02:19:35Z,3410000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
