actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
157,PT01M35.00S,2023-02-02T02:34:21.7Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,31,21,2023-02-02T02:34:23Z,1520000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,156.0,3.0,3.0,0.0,,,,,,,,,,,,,,
158,PT01M31.00S,2023-02-02T02:34:27.8Z,1,REGULAR,foul,personal,[],1627736,,,1610612761,31,21,2023-02-02T02:34:34Z,1530000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1627832]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,VanVleet,1627832.0
160,PT01M14.00S,2023-02-02T02:35:02.4Z,1,REGULAR,3pt,Jump Shot,[],1628449,18.2161629434954,5.637254901960785,1610612761,31,21,2023-02-02T02:35:07Z,1550000,False,222.0,119.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
161,PT01M10.00S,2023-02-02T02:35:06.4Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,31,21,2023-02-02T02:35:07Z,1560000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,160.0,3.0,2.0,1.0,,,,,,,,,,,,,,
162,PT01M03.00S,2023-02-02T02:35:12.5Z,1,REGULAR,3pt,Jump Shot,[],200752,75.64060446780552,12.009803921568627,1610612762,31,21,2023-02-02T02:35:18Z,1570000,False,-190.0,176.0,1,right,MISS R. Gay 25' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
163,PT01M00.00S,2023-02-02T02:35:15.5Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,31,21,2023-02-02T02:35:18Z,1580000,False,,,0,,S. Barnes REBOUND (Off:5 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,162.0,7.0,2.0,5.0,,,,,,,,,,,,,,
164,PT00M57.80S,2023-02-02T02:35:19.5Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628449,9.806176084099869,48.77450980392157,1610612761,31,23,2023-02-02T02:40:30Z,1590000,False,6.0,40.0,1,left,C. Boucher running DUNK (2 PTS) (M. Flynn 1 AST),"[1628449, 1630201]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,,,,,,2.0,M. Flynn,1630201.0,1.0,,,,,
166,PT00M46.70S,2023-02-02T02:35:38.3Z,1,REGULAR,turnover,lost ball,[],1628374,,,1610612762,31,23,2023-02-02T02:35:46Z,1610000,False,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 201152]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Young,201152.0,,,,,,,,,,,
167,PT00M46.70S,2023-02-02T02:35:38.3Z,1,REGULAR,steal,,[],201152,,,1610612761,31,23,2023-02-02T03:27:48Z,1620000,False,,,0,,T. Young STEAL (2 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
168,PT00M35.50S,2023-02-02T02:35:49.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627832,10.726018396846255,46.32352941176471,1610612761,31,23,2023-02-02T02:41:23Z,1630000,False,18.0,48.0,1,left,MISS F. VanVleet driving Layup,[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
169,PT00M32.70S,2023-02-02T02:35:52.4Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,31,23,2023-02-02T02:35:54Z,1640000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,168.0,4.0,3.0,1.0,,,,,,,,,,,,,,
170,PT00M27.20S,2023-02-02T02:35:58.0Z,1,REGULAR,turnover,lost ball,[],1628374,,,1610612762,31,23,2023-02-02T02:36:02Z,1650000,False,,,0,,L. Markkanen lost ball TURNOVER (2 TO),"[1628374, 201152]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Young,201152.0,,,,,,,,,,,
171,PT00M27.20S,2023-02-02T02:35:58.0Z,1,REGULAR,steal,,[],201152,,,1610612761,31,23,2023-02-02T03:27:54Z,1660000,False,,,0,,T. Young STEAL (3 STL),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
172,PT00M23.20S,2023-02-02T02:36:02.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,9.280551905387648,49.01960784313725,1610612761,31,25,2023-02-02T02:36:12Z,1670000,False,5.0,35.0,1,left,C. Boucher running DUNK (4 PTS) (F. VanVleet 2 AST),"[1628449, 1627832]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,3.5,Made,,,,,,,,,,4.0,F. VanVleet,1627832.0,2.0,,,,,
174,PT00M02.70S,2023-02-02T02:36:27.5Z,1,REGULAR,3pt,Jump Shot,[],1629012,72.22404730617609,78.18627450980392,1610612762,31,25,2023-02-02T02:42:41Z,1690000,False,141.0,209.0,1,right,MISS C. Sexton 25' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
175,PT00M02.70S,2023-02-02T02:36:27.5Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,31,25,2023-02-02T02:36:32Z,1700000,False,,,0,,S. Barnes REBOUND (Off:5 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,174.0,8.0,3.0,5.0,,,,,,,,,,,,,,
176,PT00M00.00S,2023-02-02T02:36:32.7Z,1,REGULAR,3pt,Jump Shot,[],1630567,76.2976346911958,38.48039215686275,1610612761,31,25,2023-02-02T02:36:36Z,1710000,False,58.0,665.0,1,left,MISS S. Barnes 66' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,66.72,Missed,,,,,,,,,,,,,,,,,,
177,PT00M00.00S,2023-02-02T02:36:34.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,25,2023-02-02T02:36:34Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Left Center,,,176.0,,,,,,,,,,,,,,,,,
178,PT00M00.00S,2023-02-02T02:36:41.3Z,1,REGULAR,period,end,[],0,,,1610612761,31,25,2023-02-02T02:36:41Z,1730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-02-02T02:38:52.0Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,31,25,2023-02-02T02:39:08Z,1740000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2023-02-02T02:38:52.0Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,31,25,2023-02-02T02:39:08Z,1750000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2023-02-02T02:39:14.5Z,2,REGULAR,period,start,[],0,,,1610612761,31,25,2023-02-02T02:39:14Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M39.00S,2023-02-02T02:39:34.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,11.251642575558476,50.73529411764706,1610612761,31,25,2023-02-02T02:39:40Z,1770000,False,-4.0,53.0,1,left,MISS P. Siakam Hook,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
186,PT11M36.00S,2023-02-02T02:39:37.8Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,31,25,2023-02-02T02:39:40Z,1780000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,185.0,5.0,4.0,1.0,,,,,,,,,,,,,,
187,PT11M29.00S,2023-02-02T02:39:44.6Z,2,REGULAR,turnover,bad pass,[],1629012,,,1610612762,31,25,2023-02-02T02:39:50Z,1790000,False,,,0,,C. Sexton bad pass TURNOVER (2 TO),"[1629012, 1630201]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Flynn,1630201.0,,,,,,,,,,,
188,PT11M29.00S,2023-02-02T02:39:44.6Z,2,REGULAR,steal,,[],1630201,,,1610612761,31,25,2023-02-02T02:47:17Z,1800000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT11M23.00S,2023-02-02T02:39:54.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627783,9.543363994743759,37.254901960784316,1610612761,31,27,2023-02-02T02:47:40Z,1810000,False,64.0,37.0,1,left,P. Siakam 7' running Layup (4 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,,,,,,,,,,4.0,,,,,,,,
190,PT11M23.00S,2023-02-02T02:39:59.3Z,2,REGULAR,foul,personal,['1freethrow'],1627736,,,1610612761,31,27,2023-02-02T02:48:01Z,1820000,False,,,0,,M. Beasley shooting personal FOUL (2 PF) (Siakam 1 FT),"[1627736, 1627783]",1610612762.0,UTA,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Siakam,1627783.0
192,PT11M23.00S,2023-02-02T02:40:25.2Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627783,,,1610612761,31,27,2023-02-02T02:48:06Z,1840000,False,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT11M21.00S,2023-02-02T02:40:27.2Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,31,27,2023-02-02T02:40:30Z,1850000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,192.0,6.0,5.0,1.0,,,,,,,,,,,,,,
194,PT11M01.00S,2023-02-02T02:40:46.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,84.05059132720105,43.13725490196079,1610612762,33,27,2023-02-02T02:48:44Z,1860000,False,-34.0,97.0,1,right,R. Gay 10' turnaround fadeaway Jump Shot (2 PTS),[200752],1610612762.0,UTA,turnaround fadeaway,,,Gay,R. Gay,,,,,In The Paint (Non-RA),8-16 Center,10.33,Made,,,,,,,,,,2.0,,,,,,,,
195,PT10M40.00S,2023-02-02T02:41:06.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,12.434296977660972,37.00980392156863,1610612761,33,29,2023-02-02T02:41:12Z,1870000,False,65.0,64.0,1,left,S. Barnes 9' floating Jump Shot (5 PTS) (M. Flynn 2 AST),"[1630567, 1630201]",1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,9.15,Made,,,,,,,,,,5.0,M. Flynn,1630201.0,2.0,,,,,
196,PT10M29.00S,2023-02-02T02:41:17.5Z,2,REGULAR,3pt,Jump Shot,[],1627736,68.01905387647832,63.23529411764706,1610612762,36,29,2023-02-02T02:41:22Z,1880000,False,66.0,248.0,1,right,M. Beasley 25' 3PT  (6 PTS) (C. Sexton 3 AST),"[1627736, 1629012]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,,,,,,6.0,C. Sexton,1629012.0,3.0,,,,,
199,PT10M09.00S,2023-02-02T02:41:38.4Z,2,REGULAR,3pt,Jump Shot,[],1630567,16.507884362680684,4.6568627450980395,1610612761,36,29,2023-02-02T02:41:43Z,1900000,False,227.0,103.0,1,left,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
200,PT10M06.00S,2023-02-02T02:41:41.4Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,36,29,2023-02-02T02:41:43Z,1910000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,199.0,7.0,6.0,1.0,,,,,,,,,,,,,,
201,PT09M59.00S,2023-02-02T02:41:48.5Z,2,REGULAR,3pt,Jump Shot,[],1629012,89.30683311432325,2.450980392156863,1610612762,39,29,2023-02-02T02:41:56Z,1920000,False,-238.0,48.0,1,right,C. Sexton 24' 3PT  (10 PTS) (R. Gay 1 AST),"[1629012, 200752]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,24.25,Made,,,,,,,,,,10.0,R. Gay,200752.0,1.0,,,,,
203,PT09M46.00S,2023-02-02T02:42:01.4Z,2,REGULAR,3pt,Jump Shot,[],1630201,29.25427069645204,74.50980392156863,1610612761,39,29,2023-02-02T02:42:05Z,1940000,False,-123.0,222.0,1,left,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,25.4,Missed,,,,,,,,,,,,,,,,,,
204,PT09M43.00S,2023-02-02T02:42:04.4Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,39,29,2023-02-02T02:42:05Z,1950000,False,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Above the Break 3,24+ Left Center,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,,
205,PT09M38.00S,2023-02-02T02:42:09.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628374,91.80354796320631,51.470588235294116,1610612762,41,29,2023-02-02T02:42:16Z,1960000,False,7.0,25.0,1,right,L. Markkanen running DUNK (6 PTS) (R. Gay 2 AST),"[1628374, 200752]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,,,,,,6.0,R. Gay,200752.0,2.0,,,,,
207,PT09M36.00S,2023-02-02T02:42:17.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,41,29,2023-02-02T02:42:17Z,1980000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M36.00S,2023-02-02T02:44:39.0Z,2,REGULAR,substitution,out,[],200752,,,1610612761,41,29,2023-02-02T02:44:48Z,1990000,False,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M36.00S,2023-02-02T02:44:39.0Z,2,REGULAR,substitution,in,[],1630534,,,1610612761,41,29,2023-02-02T02:44:48Z,2000000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M36.00S,2023-02-02T02:44:54.2Z,2,REGULAR,substitution,out,[],201152,,,1610612761,41,29,2023-02-02T02:44:58Z,2010000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M36.00S,2023-02-02T02:44:54.2Z,2,REGULAR,substitution,out,[],1630201,,,1610612761,41,29,2023-02-02T02:44:58Z,2020000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M36.00S,2023-02-02T02:44:54.2Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,41,29,2023-02-02T02:44:58Z,2030000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M36.00S,2023-02-02T02:44:54.2Z,2,REGULAR,substitution,in,[],1630173,,,1610612761,41,29,2023-02-02T02:44:58Z,2040000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M20.00S,2023-02-02T02:45:23.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.703679369250986,39.46078431372549,1610612761,41,29,2023-02-02T02:45:28Z,2050000,False,53.0,20.0,1,left,MISS P. Siakam driving Layup - blocked,"[1627783, 1628374]",1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.63,Missed,,,,,,,,Markkanen,1628374.0,,,,,,,,,
216,PT09M20.00S,2023-02-02T02:45:23.3Z,2,REGULAR,block,,[],1628374,,,1610612761,41,29,2023-02-02T02:45:26Z,2060000,False,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT09M17.00S,2023-02-02T02:45:26.3Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612762,41,29,2023-02-02T02:45:28Z,2070000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,
218,PT09M13.00S,2023-02-02T02:45:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627736,91.27792378449409,55.14705882352941,1610612762,43,29,2023-02-02T02:45:39Z,2080000,False,26.0,29.0,1,right,M. Beasley running Layup (8 PTS),[1627736],1610612762.0,UTA,running,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,,,,,,8.0,,,,,,,,
219,PT08M50.00S,2023-02-02T02:45:53.0Z,2,REGULAR,2pt,Jump Shot,[],1629018,20.581471747700395,48.529411764705884,1610612761,43,29,2023-02-02T02:46:00Z,2090000,False,7.0,141.0,1,left,MISS G. Trent Jr. 14' floating Shot,[1629018],1610612761.0,TOR,floating,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Center,14.12,Missed,,,,,,,,,,,,,,,,,,
220,PT08M48.00S,2023-02-02T02:45:55.0Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,43,29,2023-02-02T02:46:00Z,2100000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:7),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Center,,,219.0,8.0,7.0,1.0,,,,,,,,,,,,,,
221,PT08M48.00S,2023-02-02T02:45:56.4Z,2,REGULAR,turnover,lost ball,[],1628374,,,1610612762,43,29,2023-02-02T02:46:05Z,2110000,False,,,0,,L. Markkanen lost ball TURNOVER (3 TO),"[1628374, 1629018]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,Trent Jr.,1629018.0,,,,,,,,,,,
222,PT08M48.00S,2023-02-02T02:45:56.4Z,2,REGULAR,steal,,[],1629018,,,1610612761,43,29,2023-02-02T02:45:59Z,2120000,False,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
223,PT08M45.00S,2023-02-02T02:45:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629018,8.229303547963205,46.568627450980394,1610612761,43,29,2023-02-02T02:46:09Z,2130000,False,17.0,25.0,1,left,MISS G. Trent Jr. Layup,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
224,PT08M45.00S,2023-02-02T02:45:59.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,43,29,2023-02-02T03:50:17Z,2140000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,223.0,,,,,,,,,,,,,,,,,
225,PT08M45.00S,2023-02-02T02:46:08.5Z,2,REGULAR,foul,personal,[],1628374,,,1610612761,43,29,2023-02-02T03:31:09Z,2150000,False,,,0,,L. Markkanen loose ball personal FOUL (1 PF),"[1628374, 1630567]",1610612762.0,UTA,loose ball,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Barnes,1630567.0
231,PT08M40.00S,2023-02-02T02:46:37.7Z,2,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612761,43,29,2023-02-02T02:46:42Z,2210000,False,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Siakam 2 FT),"[1628374, 1627783]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Siakam,1627783.0
233,PT08M40.00S,2023-02-02T02:46:59.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627783,,,1610612761,43,30,2023-02-02T02:46:59Z,2230000,False,,,0,,P. Siakam Free Throw 1 of 2 (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
234,PT08M40.00S,2023-02-02T02:47:10.9Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,43,30,2023-02-02T02:47:13Z,2240000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M40.00S,2023-02-02T02:47:10.9Z,2,REGULAR,substitution,in,[],1630625,,,1610612761,43,30,2023-02-02T02:47:13Z,2250000,False,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M40.00S,2023-02-02T02:46:59.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627783,,,1610612761,43,30,2023-02-02T02:47:33Z,2260000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
237,PT08M38.00S,2023-02-02T02:47:01.9Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,43,30,2023-02-02T02:47:33Z,2270000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,,,
238,PT08M20.00S,2023-02-02T02:47:46.2Z,2,REGULAR,3pt,Jump Shot,[],1627736,93.24901445466492,96.07843137254902,1610612762,43,30,2023-02-02T02:47:51Z,2280000,False,230.0,11.0,1,right,MISS M. Beasley 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
239,PT08M16.00S,2023-02-02T02:47:50.2Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612761,43,30,2023-02-02T02:47:51Z,2290000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,Right Corner 3,24+ Right,,,238.0,1.0,1.0,0.0,,,,,,,,,,,,,,
240,PT08M12.00S,2023-02-02T02:47:53.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,17.16491458607096,3.9215686274509802,1610612761,43,30,2023-02-02T02:48:00Z,2300000,False,230.0,109.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
241,PT08M07.00S,2023-02-02T02:47:58.3Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,43,30,2023-02-02T02:48:00Z,2310000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,240.0,2.0,0.0,2.0,,,,,,,,,,,,,,
242,PT08M07.00S,2023-02-02T02:47:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,5.590000152587891,50.0,1610612761,43,32,2023-02-02T02:47:58Z,2320000,False,0.0,0.0,1,left,P. Achiuwa putback Layup (4 PTS),[1630173],1610612761.0,TOR,putback,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,4.0,,,,,,,,
243,PT07M48.00S,2023-02-02T02:48:16.7Z,2,REGULAR,turnover,lost ball,[],1628374,,,1610612762,43,32,2023-02-02T02:48:21Z,2330000,False,,,0,,L. Markkanen lost ball TURNOVER (4 TO),"[1628374, 1630567]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,4.0,Barnes,1630567.0,,,,,,,,,,,
