actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
86,PT06M40.00S,2022-12-16T02:23:43.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629020,,,1610612762,10,6,2022-12-16T02:23:43Z,860000,False,,,0,,J. Vanderbilt Free Throw 1 of 2 (1 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
87,PT06M40.00S,2022-12-16T02:23:59.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629020,,,1610612762,11,6,2022-12-16T02:23:59Z,870000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (2 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
88,PT06M22.00S,2022-12-16T02:24:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,88.64980289093299,48.529411764705884,1610612740,11,6,2022-12-16T02:25:05Z,880000,False,-7.0,54.0,1,right,MISS Z. Williamson Layup - blocked,"[1629627, 1627736]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,Beasley,1627736.0,,,
89,PT06M22.00S,2022-12-16T02:24:21.2Z,1,REGULAR,block,,[],1627736,,,1610612740,11,6,2022-12-16T02:24:23Z,890000,False,,,0,,M. Beasley BLOCK (1 BLK),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT06M19.00S,2022-12-16T02:24:24.2Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,11,6,2022-12-16T02:24:26Z,900000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,88.0,2.0,1.0,1.0,,,,,,,,,,,,,,
91,PT06M19.00S,2022-12-16T02:24:25.6Z,1,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,11,6,2022-12-16T02:24:34Z,910000,False,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (2 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,2.0,,,,2004.0,,,,,,,,,
92,PT06M02.00S,2022-12-16T02:24:50.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,93.51182654402102,2.696078431372549,1610612740,11,6,2022-12-16T02:24:54Z,920000,False,-237.0,8.0,1,right,MISS D. Daniels 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
93,PT05M59.00S,2022-12-16T02:24:53.2Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,11,6,2022-12-16T02:24:54Z,930000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:3),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,92.0,5.0,3.0,2.0,,,,,,,,,,,,,,
94,PT05M42.00S,2022-12-16T02:25:09.1Z,1,REGULAR,3pt,Jump Shot,[],203482,3.235873850197109,1.9607843137254901,1610612762,11,6,2022-12-16T02:25:14Z,940000,False,240.0,-22.0,1,left,MISS K. Olynyk 24' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,24.12,Missed,,,,,,,,,,,,,,,,,,
95,PT05M38.00S,2022-12-16T02:25:13.1Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,11,6,2022-12-16T02:25:14Z,950000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,,,94.0,3.0,1.0,2.0,,,,,,,,,,,,,,
96,PT05M38.00S,2022-12-16T02:25:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,5.469776609724048,46.07843137254902,1610612762,13,6,2022-12-16T02:26:20Z,960000,False,20.0,-1.0,1,left,J. Clarkson putback Layup (9 PTS),[203903],1610612762.0,UTA,putback,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,9.0,,,,,,,,,,
97,PT05M29.00S,2022-12-16T02:25:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,91.67214191852825,57.84313725490197,1610612740,13,6,2022-12-16T02:25:26Z,970000,False,39.0,26.0,1,right,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
98,PT05M26.00S,2022-12-16T02:25:24.9Z,1,REGULAR,rebound,offensive,[],1629627,,,1610612740,13,6,2022-12-16T02:25:26Z,980000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,97.0,2.0,1.0,1.0,,,,,,,,,,,,,,
99,PT05M26.00S,2022-12-16T02:25:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,94.40999984741211,50.0,1610612740,13,8,2022-12-16T02:25:25Z,990000,False,0.0,0.0,1,right,Z. Williamson tip Layup (2 PTS),[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,2.0,,,,,,,,,,
100,PT05M15.00S,2022-12-16T02:25:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203903,5.732588699080158,53.92156862745098,1610612762,15,8,2022-12-16T02:26:05Z,1000000,False,-20.0,1.0,1,left,J. Clarkson driving Layup (11 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,11.0,,,,,,,,,,
101,PT05M15.00S,2022-12-16T02:25:40.2Z,1,REGULAR,violation,defensive goaltending,[],1629627,,,1610612762,15,8,2022-12-16T02:25:51Z,1010000,False,,,0,,Z. Williamson defensive goaltending VIOLATION,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,
102,PT05M05.00S,2022-12-16T02:25:59.2Z,1,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,15,8,2022-12-16T02:26:11Z,1020000,False,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (1 TO),[203468],1610612740.0,NOP,bad pass,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,,203591.0,,,,,,,,,
103,PT05M05.00S,2022-12-16T02:26:05.9Z,1,REGULAR,substitution,out,[],1629020,,,1610612762,15,8,2022-12-16T02:26:08Z,1030000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M05.00S,2022-12-16T02:26:05.9Z,1,REGULAR,substitution,in,[],1631117,,,1610612762,15,8,2022-12-16T02:26:08Z,1040000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M05.00S,2022-12-16T02:26:05.9Z,1,REGULAR,substitution,out,[],203468,,,1610612762,15,8,2022-12-16T02:26:11Z,1050000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M05.00S,2022-12-16T02:26:05.9Z,1,REGULAR,substitution,in,[],1628984,,,1610612762,15,8,2022-12-16T02:26:11Z,1060000,False,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M53.00S,2022-12-16T02:26:29.1Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612762,15,8,2022-12-16T02:26:33Z,1070000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1626204]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Nance Jr.,1626204.0,,,,,,,,,,,
108,PT04M53.00S,2022-12-16T02:26:29.1Z,1,REGULAR,steal,,[],1626204,,,1610612740,15,8,2022-12-16T02:26:31Z,1080000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
109,PT04M50.00S,2022-12-16T02:26:32.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626204,92.85479632063075,52.94117647058824,1610612740,15,10,2022-12-16T02:26:38Z,1090000,False,15.0,15.0,1,right,L. Nance Jr. DUNK (2 PTS) (D. Graham 1 AST),"[1626204, 1628984]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,2.0,,,,,,,,D. Graham,1628984.0,1.0
111,PT04M30.00S,2022-12-16T02:26:53.6Z,1,REGULAR,foul,offensive,[],1631117,,,1610612762,15,10,2022-12-16T02:27:21Z,1110000,False,,,0,,W. Kessler offensive FOUL (1 PF),"[1631117, 1630530]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203591.0,1.0,0.0,Murphy III,1630530.0,,,,,
113,PT04M30.00S,2022-12-16T02:26:53.6Z,1,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,15,10,2022-12-16T02:26:53Z,1130000,False,,,0,,W. Kessler offensive foul TURNOVER (1 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,203591.0,,,,,,,,,
114,PT04M30.00S,2022-12-16T02:27:03.5Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,15,10,2022-12-16T02:27:13Z,1140000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M30.00S,2022-12-16T02:27:03.5Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,15,10,2022-12-16T02:27:13Z,1150000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M22.00S,2022-12-16T02:27:41.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629627,84.1819973718791,48.529411764705884,1610612740,15,10,2022-12-16T02:27:45Z,1160000,False,-7.0,96.0,1,right,MISS Z. Williamson 9' pullup Shot,[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,9.65,Missed,,,,,,,,,,,,,,,,,,
117,PT04M20.00S,2022-12-16T02:27:43.6Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,15,10,2022-12-16T02:27:45Z,1170000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,116.0,4.0,2.0,2.0,,,,,,,,,,,,,,
118,PT04M07.00S,2022-12-16T02:27:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,8.623521681997373,36.27450980392157,1610612762,15,10,2022-12-16T02:28:00Z,1180000,False,69.0,29.0,1,left,MISS K. Olynyk 7' turnaround Shot,[203482],1610612762.0,UTA,turnaround,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
119,PT04M05.00S,2022-12-16T02:27:58.2Z,1,REGULAR,rebound,defensive,[],1628984,,,1610612740,15,10,2022-12-16T02:28:00Z,1190000,False,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT03M58.00S,2022-12-16T02:28:04.9Z,1,REGULAR,2pt,Jump Shot,[],1628984,73.53810775295663,51.470588235294116,1610612740,15,12,2022-12-16T02:28:09Z,1200000,False,7.0,196.0,1,right,D. Graham 19' pullup Jump Shot (2 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,Mid-Range,16-24 Center,19.63,Made,,,,,,,,2.0,,,,,,,,,,
121,PT03M37.00S,2022-12-16T02:28:25.9Z,1,REGULAR,3pt,Jump Shot,[],1627736,31.09395532194481,44.85294117647059,1610612762,18,12,2022-12-16T02:28:32Z,1210000,False,26.0,240.0,1,left,M. Beasley 24' 3PT  (3 PTS) (J. Clarkson 1 AST),"[1627736, 203903]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,24.12,Made,,,,,,,,3.0,,,,,,,,J. Clarkson,203903.0,1.0
123,PT03M15.00S,2022-12-16T02:28:49.9Z,1,REGULAR,2pt,Jump Shot,[],1630230,88.78120893561103,66.66666666666666,1610612740,18,14,2022-12-16T02:28:55Z,1230000,False,83.0,53.0,1,right,N. Marshall 9' driving floating bank Jump Shot (2 PTS) (Z. Williamson 1 AST),"[1630230, 1629627]",1610612740.0,NOP,driving floating bank,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,9.87,Made,,,,,,,,2.0,,,,,,,,Z. Williamson,1629627.0,1.0
124,PT03M15.00S,2022-12-16T02:28:52.0Z,1,REGULAR,foul,personal,['1freethrow'],201144,,,1610612740,18,14,2022-12-16T02:28:57Z,1240000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Marshall 1 FT),"[201144, 1630230]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1629178.0,2.0,0.0,Marshall,1630230.0,,,,,
126,PT03M15.00S,2022-12-16T02:28:59.1Z,1,REGULAR,substitution,out,[],201144,,,1610612740,18,14,2022-12-16T02:29:23Z,1260000,False,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M15.00S,2022-12-16T02:28:59.1Z,1,REGULAR,substitution,out,[],203482,,,1610612740,18,14,2022-12-16T02:29:23Z,1270000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M15.00S,2022-12-16T02:28:59.1Z,1,REGULAR,substitution,in,[],1629638,,,1610612740,18,14,2022-12-16T02:29:23Z,1280000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M15.00S,2022-12-16T02:28:59.1Z,1,REGULAR,substitution,in,[],200752,,,1610612740,18,14,2022-12-16T02:29:23Z,1290000,False,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M15.00S,2022-12-16T02:29:21.5Z,1,REGULAR,freethrow,1 of 1,[],1630230,,,1610612740,18,14,2022-12-16T02:29:21Z,1300000,False,,,0,,MISS N. Marshall Free Throw 1 of 1,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT03M14.00S,2022-12-16T02:29:22.5Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612740,18,14,2022-12-16T02:29:28Z,1310000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,,,
133,PT03M08.00S,2022-12-16T02:29:30.7Z,1,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612740,18,14,2022-12-16T02:29:45Z,1320000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Graham 2 FT),"[1629638, 1628984]",1610612762.0,UTA,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,203591.0,1.0,0.0,Graham,1628984.0,,,,,
135,PT03M08.00S,2022-12-16T02:29:57.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628984,,,1610612740,18,15,2022-12-16T02:29:57Z,1340000,False,,,0,,D. Graham Free Throw 1 of 2 (3 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
136,PT03M08.00S,2022-12-16T02:30:16.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628984,,,1610612740,18,16,2022-12-16T02:30:16Z,1350000,False,,,0,,D. Graham Free Throw 2 of 2 (4 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
137,PT02M51.00S,2022-12-16T02:30:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,12.828515111695138,47.794117647058826,1610612762,20,16,2022-12-16T02:30:41Z,1360000,False,11.0,68.0,1,left,J. Clarkson 6' driving floating Jump Shot (13 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,,,,,,,,13.0,,,,,,,,,,
138,PT02M33.00S,2022-12-16T02:30:54.9Z,1,REGULAR,3pt,Jump Shot,[],1628984,74.19513797634691,84.55882352941177,1610612740,20,19,2022-12-16T02:30:59Z,1370000,False,173.0,190.0,1,right,D. Graham 25' 3PT  (7 PTS) (Z. Williamson 2 AST),"[1628984, 1629627]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,25.69,Made,,,,,,,,7.0,,,,,,,,Z. Williamson,1629627.0,2.0
140,PT02M11.00S,2022-12-16T02:31:17.2Z,1,REGULAR,turnover,bad pass,[],203903,,,1610612762,20,19,2022-12-16T02:31:35Z,1390000,False,,,0,,J. Clarkson bad pass TURNOVER (3 TO),"[203903, 1630230]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,Marshall,1630230.0,,,,,,,,,,,
141,PT02M11.00S,2022-12-16T02:31:17.2Z,1,REGULAR,steal,,[],1630230,,,1610612740,20,19,2022-12-16T02:31:19Z,1400000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT02M01.00S,2022-12-16T02:31:27.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,69.59592641261499,68.87254901960785,1610612740,20,19,2022-12-16T02:31:32Z,1410000,False,94.0,233.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
143,PT01M58.00S,2022-12-16T02:31:30.7Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,20,19,2022-12-16T02:31:32Z,1420000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT01M41.00S,2022-12-16T02:31:48.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,18.478975032851512,4.411764705882353,1610612762,23,19,2022-12-16T02:31:53Z,1430000,False,228.0,121.0,1,left,M. Beasley 25' 3PT pullup (6 PTS),[1627736],1610612762.0,UTA,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,25.81,Made,,,,,,,,6.0,,,,,,,,,,
145,PT01M24.00S,2022-12-16T02:32:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,91.01511169513797,42.40196078431372,1610612740,23,21,2022-12-16T02:32:08Z,1440000,False,-38.0,32.0,1,right,L. Nance Jr. alley-oop Layup (4 PTS) (D. Daniels 1 AST),"[1626204, 1630700]",1610612740.0,NOP,alley-oop,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,,4.0,,,,,,,,D. Daniels,1630700.0,1.0
147,PT01M09.00S,2022-12-16T02:32:22.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628984,,,1610612762,23,21,2022-12-16T02:32:27Z,1460000,False,,,0,,D. Graham shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1628984, 203903]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,203591.0,1.0,0.0,Clarkson,203903.0,,,,,
149,PT01M09.00S,2022-12-16T02:32:32.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,23,21,2022-12-16T02:32:39Z,1480000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M09.00S,2022-12-16T02:34:55.3Z,1,REGULAR,substitution,out,[],1629627,,,1610612762,23,21,2022-12-16T02:35:04Z,1490000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M09.00S,2022-12-16T02:34:55.3Z,1,REGULAR,substitution,in,[],203468,,,1610612762,23,21,2022-12-16T02:35:04Z,1500000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M09.00S,2022-12-16T02:35:40.7Z,1,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,24,21,2022-12-16T02:36:03Z,1510000,False,,,0,,J. Clarkson Free Throw 1 of 2 (14 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
153,PT01M09.00S,2022-12-16T02:35:40.7Z,1,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,24,21,2022-12-16T02:36:03Z,1520000,False,,,0,,MISS J. Clarkson Free Throw 2 of 2,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
154,PT01M06.00S,2022-12-16T02:35:43.7Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,24,21,2022-12-16T02:36:03Z,1530000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,,,
155,PT00M49.70S,2022-12-16T02:36:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,92.06636005256242,44.11764705882353,1610612740,24,23,2022-12-16T02:36:26Z,1540000,False,-29.0,22.0,1,right,L. Nance Jr. Layup (6 PTS) (D. Graham 2 AST),"[1626204, 1628984]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,,,,6.0,,,,,,,,D. Graham,1628984.0,2.0
157,PT00M29.10S,2022-12-16T02:36:44.6Z,1,REGULAR,3pt,Jump Shot,[],203903,32.14520367936925,76.9607843137255,1610612762,27,23,2022-12-16T02:36:49Z,1560000,False,-135.0,250.0,1,left,J. Clarkson 28' 3PT  (17 PTS) (R. Gay 1 AST),"[203903, 200752]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,28.38,Made,,,,,,,,17.0,,,,,,,,R. Gay,200752.0,1.0
159,PT00M08.50S,2022-12-16T02:37:10.0Z,1,REGULAR,foul,personal,[],1627736,,,1610612740,27,23,2022-12-16T02:37:14Z,1580000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1628984]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2004.0,1.0,0.0,Graham,1628984.0,,,,,
161,PT00M02.30S,2022-12-16T02:37:39.1Z,1,REGULAR,2pt,Jump Shot,[],203468,78.66294349540078,49.754901960784316,1610612740,27,25,2022-12-16T02:37:43Z,1600000,False,-1.0,148.0,1,right,C. McCollum 14' pullup Jump Shot (2 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,14.81,Made,,,,,,,,2.0,,,,,,,,,,
162,PT00M00.00S,2022-12-16T02:37:45.6Z,1,REGULAR,3pt,Jump Shot,[],1629638,56.84954007884363,8.333333333333332,1610612762,27,25,2022-12-16T02:37:50Z,1610000,False,208.0,482.0,1,left,MISS N. Alexander-Walker 52' 3PT,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,52.5,Missed,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2022-12-16T02:37:48.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,27,25,2022-12-16T02:37:48Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,162.0,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2022-12-16T02:37:49.1Z,1,REGULAR,period,end,[],0,,,1610612762,27,25,2022-12-16T02:37:49Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-12-16T02:40:04.1Z,2,REGULAR,substitution,out,['startperiod'],203903,,,1610612762,27,25,2022-12-16T02:40:16Z,1640000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-12-16T02:40:04.1Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612762,27,25,2022-12-16T02:40:16Z,1650000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-12-16T02:40:04.1Z,2,REGULAR,substitution,in,['startperiod'],1628374,,,1610612762,27,25,2022-12-16T02:40:16Z,1660000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
