actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
251,PT04M48.00S,2023-01-24T02:49:48.0Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,42,31,2023-01-24T02:49:52Z,2510000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,250.0,1.0,1.0,0.0,,,,,,,,,,,,,,
252,PT04M42.00S,2023-01-24T02:49:55.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1626179,84.83902759526939,49.754901960784316,1610612766,42,33,2023-01-24T02:50:06Z,2520000,False,-1.0,90.0,1,right,T. Rozier 9' turnaround fadeaway Jump Shot (11 PTS),[1626179],1610612766.0,CHA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,9.0,Made,,,,,,,11.0,,,,,,,,,,,
253,PT04M29.00S,2023-01-24T02:50:07.0Z,2,REGULAR,3pt,Jump Shot,[],1628374,6.652431011826544,94.85294117647058,1610612762,45,33,2023-01-24T02:50:11Z,2530000,False,-224.0,10.0,1,left,L. Markkanen 3PT  (13 PTS) (J. Vanderbilt 3 AST),"[1628374, 1629020]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,22.45,Made,,,,,,,13.0,J. Vanderbilt,1629020.0,3.0,,,,,,,,
255,PT04M28.00S,2023-01-24T02:50:13.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,45,33,2023-01-24T02:50:13Z,2550000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M28.00S,2023-01-24T02:52:34.8Z,2,REGULAR,substitution,out,[],1628374,,,1610612766,45,33,2023-01-24T02:52:51Z,2560000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M28.00S,2023-01-24T02:52:34.8Z,2,REGULAR,substitution,in,[],1630534,,,1610612766,45,33,2023-01-24T02:52:51Z,2570000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M08.00S,2023-01-24T02:53:43.1Z,2,REGULAR,3pt,Jump Shot,[],1626179,71.56701708278581,79.16666666666666,1610612766,45,33,2023-01-24T02:53:48Z,2590000,False,146.0,215.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
260,PT04M03.00S,2023-01-24T02:53:48.1Z,2,REGULAR,rebound,offensive,[],203486,,,1610612766,45,33,2023-01-24T02:53:48Z,2600000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,259.0,3.0,2.0,1.0,,,,,,,,,,,,,,
261,PT04M03.00S,2023-01-24T02:53:47.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,94.40999984741211,50.0,1610612766,45,35,2023-01-24T02:53:47Z,2610000,False,0.0,0.0,1,right,M. Plumlee tip Layup (4 PTS),[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
262,PT03M41.00S,2023-01-24T02:54:10.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,11.777266754270697,45.09803921568628,1610612762,47,35,2023-01-24T02:54:14Z,2620000,False,25.0,58.0,1,left,C. Sexton 6' driving floating Jump Shot (4 PTS),[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,,,4.0,,,,,,,,,,,
263,PT03M33.00S,2023-01-24T02:54:19.6Z,2,REGULAR,foul,personal,[],1629012,,,1610612766,47,35,2023-01-24T02:54:24Z,2630000,False,,,0,,C. Sexton personal FOUL (2 PF),"[1629012, 202330]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201245.0,,,,,,,,,,2.0,0.0,Hayward,202330.0
265,PT03M21.00S,2023-01-24T02:54:49.9Z,2,REGULAR,turnover,bad pass,[],202330,,,1610612766,47,35,2023-01-24T02:54:54Z,2650000,False,,,0,,G. Hayward bad pass TURNOVER (2 TO),"[202330, 1629020]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,,,,,,,,2.0,,,,,Vanderbilt,1629020.0,,,,,,
266,PT03M21.00S,2023-01-24T02:54:49.9Z,2,REGULAR,steal,,[],1629020,,,1610612762,47,35,2023-01-24T02:54:51Z,2660000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
267,PT03M19.00S,2023-01-24T02:54:54.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629012,5.863994743758213,41.911764705882355,1610612762,49,35,2023-01-24T02:55:00Z,2670000,False,40.0,3.0,1,left,C. Sexton running Layup (6 PTS) (J. Vanderbilt 4 AST),"[1629012, 1629020]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,4.05,Made,,,,,,,6.0,J. Vanderbilt,1629020.0,4.0,,,,,,,,
269,PT03M19.00S,2023-01-24T02:54:59.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626179,,,1610612762,49,35,2023-01-24T02:55:06Z,2690000,False,,,0,,T. Rozier shooting personal FOUL (1 PF) (Sexton 1 FT),"[1626179, 1629012]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,,,,,,1.0,0.0,Sexton,1629012.0
271,PT03M19.00S,2023-01-24T02:55:08.8Z,2,REGULAR,substitution,out,[],202330,,,1610612762,49,35,2023-01-24T02:56:09Z,2710000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M19.00S,2023-01-24T02:55:08.8Z,2,REGULAR,substitution,out,[],1630550,,,1610612762,49,35,2023-01-24T02:56:09Z,2720000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M19.00S,2023-01-24T02:55:08.8Z,2,REGULAR,substitution,in,[],1628372,,,1610612762,49,35,2023-01-24T02:56:09Z,2730000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M19.00S,2023-01-24T02:55:08.8Z,2,REGULAR,substitution,in,[],1629667,,,1610612762,49,35,2023-01-24T02:56:09Z,2740000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M19.00S,2023-01-24T02:55:23.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629012,,,1610612762,50,35,2023-01-24T02:55:23Z,2750000,False,,,0,,C. Sexton Free Throw 1 of 1 (7 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
276,PT02M58.00S,2023-01-24T02:55:48.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203486,91.27792378449409,43.627450980392155,1610612766,50,37,2023-01-24T02:55:55Z,2760000,False,-32.0,29.0,1,right,M. Plumlee driving reverse Layup (6 PTS) (D. Smith Jr. 5 AST),"[203486, 1628372]",1610612766.0,CHA,driving reverse,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,4.34,Made,,,,,,,6.0,D. Smith Jr.,1628372.0,5.0,,,,,,,,
278,PT02M58.00S,2023-01-24T02:55:51.7Z,2,REGULAR,foul,personal,['1freethrow'],1630534,,,1610612766,50,37,2023-01-24T02:56:00Z,2780000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Plumlee 1 FT),"[1630534, 203486]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,,,,,,1.0,0.0,Plumlee,203486.0
280,PT02M58.00S,2023-01-24T02:56:14.4Z,2,REGULAR,freethrow,1 of 1,[],203486,,,1610612766,50,38,2023-01-24T02:56:14Z,2800000,False,,,0,,M. Plumlee Free Throw 1 of 1 (7 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
281,PT02M47.00S,2023-01-24T02:56:29.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,18.610381077529567,46.07843137254902,1610612762,50,38,2023-01-24T02:56:34Z,2810000,False,20.0,122.0,1,left,MISS M. Conley 12' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,12.4,Missed,,,,,,,,,,,,,,,,,,
282,PT02M45.00S,2023-01-24T02:56:31.8Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612762,50,38,2023-01-24T02:56:34Z,2820000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,281.0,1.0,0.0,1.0,,,,,,,,,,,,,,
283,PT02M45.00S,2023-01-24T02:56:34.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612762,50,38,2023-01-24T02:56:44Z,2830000,False,,,0,,T. Rozier personal FOUL (2 PF) (Vanderbilt 2 FT),"[1626179, 1629020]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,,,,,,,,,,2.0,0.0,Vanderbilt,1629020.0
285,PT02M45.00S,2023-01-24T02:57:01.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629020,,,1610612762,51,38,2023-01-24T02:57:01Z,2850000,False,,,0,,J. Vanderbilt Free Throw 1 of 2 (1 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
286,PT02M45.00S,2023-01-24T02:57:17.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629020,,,1610612762,52,38,2023-01-24T02:57:17Z,2860000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (2 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
287,PT02M23.00S,2023-01-24T02:57:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,93.51182654402102,53.431372549019606,1610612766,52,40,2023-01-24T02:57:46Z,2870000,False,17.0,8.0,1,right,D. Smith Jr. Layup (4 PTS) (J. McDaniels 1 AST),"[1628372, 1629667]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,4.0,J. McDaniels,1629667.0,1.0,,,,,,,,
289,PT02M13.00S,2023-01-24T02:57:51.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629020,11.777266754270697,48.529411764705884,1610612762,52,40,2023-01-24T02:57:55Z,2890000,False,7.0,58.0,1,left,MISS J. Vanderbilt driving Hook,[1629020],1610612762.0,UTA,driving,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
290,PT02M11.00S,2023-01-24T02:57:53.5Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,52,40,2023-01-24T02:57:55Z,2900000,False,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,289.0,4.0,3.0,1.0,,,,,,,,,,,,,,
291,PT02M08.00S,2023-01-24T02:57:58.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626179,87.46714848883047,47.794117647058826,1610612766,52,42,2023-01-24T02:58:22Z,2910000,False,-11.0,65.0,1,right,T. Rozier 6' driving Layup (13 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,6.62,Made,,,,,,,13.0,,,,,,,,,,,
292,PT02M08.00S,2023-01-24T02:58:01.3Z,2,REGULAR,foul,personal,['1freethrow'],1630534,,,1610612766,52,42,2023-01-24T02:58:14Z,2920000,False,,,0,,O. Agbaji shooting personal FOUL (2 PF) (Rozier 1 FT),"[1630534, 1626179]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,,,,,,,,,,2.0,0.0,Rozier,1626179.0
294,PT02M08.00S,2023-01-24T02:58:08.5Z,2,REGULAR,substitution,out,[],1630534,,,1610612766,52,42,2023-01-24T02:58:22Z,2940000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M08.00S,2023-01-24T02:58:08.5Z,2,REGULAR,substitution,in,[],1628374,,,1610612766,52,42,2023-01-24T02:58:22Z,2950000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M08.00S,2023-01-24T02:58:31.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1626179,,,1610612766,52,42,2023-01-24T02:58:32Z,2960000,False,,,0,,MISS T. Rozier Free Throw 1 of 1,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT02M06.00S,2023-01-24T02:58:33.0Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,52,42,2023-01-24T02:58:32Z,2970000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,296.0,2.0,1.0,1.0,,,,,,,,,,,,,,
298,PT01M52.00S,2023-01-24T02:58:45.6Z,2,REGULAR,3pt,Jump Shot,[],1628374,30.699737187910642,64.70588235294117,1610612762,52,42,2023-01-24T02:58:52Z,2980000,False,-74.0,236.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,24.73,Missed,,,,,,,,,,,,,,,,,,
299,PT01M50.00S,2023-01-24T02:58:47.6Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,52,42,2023-01-24T02:58:52Z,2990000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,298.0,4.0,3.0,1.0,,,,,,,,,,,,,,
300,PT01M43.00S,2023-01-24T02:58:57.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612766,52,42,2023-01-24T02:59:01Z,3000000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1628374, 203486]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,,,,,,,,,1.0,0.0,Plumlee,203486.0
302,PT01M43.00S,2023-01-24T02:59:22.1Z,2,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,52,43,2023-01-24T02:59:43Z,3020000,False,,,0,,M. Plumlee Free Throw 1 of 2 (8 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
303,PT01M43.00S,2023-01-24T02:59:22.1Z,2,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,52,43,2023-01-24T02:59:43Z,3030000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT01M41.00S,2023-01-24T02:59:24.1Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,52,43,2023-01-24T02:59:43Z,3040000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:8),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,303.0,8.0,8.0,0.0,,,,,,,,,,,,,,
305,PT01M31.00S,2023-01-24T02:59:55.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612762,52,43,2023-01-24T02:59:59Z,3050000,False,,,0,,J. McDaniels personal FOUL (1 PF) (Markkanen 2 FT),"[1629667, 1628374]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,16-24 Right Center,,,,,,,202049.0,,,,,,,,,,1.0,0.0,Markkanen,1628374.0
307,PT01M31.00S,2023-01-24T03:00:17.2Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,53,43,2023-01-24T03:00:17Z,3070000,False,,,0,,L. Markkanen Free Throw 1 of 2 (14 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
308,PT01M31.00S,2023-01-24T03:00:30.0Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,54,43,2023-01-24T03:00:30Z,3080000,False,,,0,,L. Markkanen Free Throw 2 of 2 (15 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
309,PT01M18.00S,2023-01-24T03:00:45.3Z,2,REGULAR,turnover,bad pass,[],203486,,,1610612766,54,43,2023-01-24T03:00:48Z,3090000,False,,,0,,M. Plumlee bad pass TURNOVER (1 TO),"[203486, 1629020]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Vanderbilt,1629020.0,,,,,,
310,PT01M18.00S,2023-01-24T03:00:45.3Z,2,REGULAR,steal,,[],1629020,,,1610612762,54,43,2023-01-24T03:00:46Z,3100000,False,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
312,PT01M14.00S,2023-01-24T03:00:52.9Z,2,REGULAR,substitution,out,[],1626179,,,1610612762,54,43,2023-01-24T03:00:57Z,3120000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M14.00S,2023-01-24T03:00:52.9Z,2,REGULAR,substitution,in,[],1630550,,,1610612762,54,43,2023-01-24T03:00:57Z,3130000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M01.00S,2023-01-24T03:01:19.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,32.14520367936925,38.72549019607843,1610612762,54,43,2023-01-24T03:01:25Z,3140000,False,56.0,250.0,1,left,MISS C. Sexton 25' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,25.6,Missed,,,,,,,,,,,,,,,,,,
315,PT00M59.70S,2023-01-24T03:01:20.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,54,43,2023-01-24T03:01:25Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,314.0,,,,,,,,,,,,,,,,,
316,PT00M59.70S,2023-01-24T03:01:25.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612762,54,43,2023-01-24T03:01:33Z,3160000,False,,,0,,B. McGowens loose ball personal FOUL (3 PF) (Vanderbilt 2 FT),"[1631121, 1629020]",1610612766.0,CHA,loose ball,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,,,,,3.0,0.0,Vanderbilt,1629020.0
318,PT00M59.70S,2023-01-24T03:01:54.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629020,,,1610612762,55,43,2023-01-24T03:01:54Z,3180000,False,,,0,,J. Vanderbilt Free Throw 1 of 2 (3 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
319,PT00M59.70S,2023-01-24T03:02:09.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629020,,,1610612762,56,43,2023-01-24T03:02:09Z,3190000,False,,,0,,J. Vanderbilt Free Throw 2 of 2 (4 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
320,PT00M43.40S,2023-01-24T03:02:32.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612766,56,43,2023-01-24T03:02:46Z,3200000,False,,,0,,J. Vanderbilt personal FOUL (1 PF) (Thor 2 FT),"[1629020, 1630550]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628159.0,,,,,,,,,,1.0,0.0,Thor,1630550.0
322,PT00M43.40S,2023-01-24T03:02:50.3Z,2,REGULAR,freethrow,1 of 2,[],1630550,,,1610612766,56,44,2023-01-24T03:02:50Z,3220000,False,,,0,,J. Thor Free Throw 1 of 2 (1 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
323,PT00M43.40S,2023-01-24T03:03:05.6Z,2,REGULAR,freethrow,2 of 2,[],1630550,,,1610612766,56,45,2023-01-24T03:03:05Z,3230000,False,,,0,,J. Thor Free Throw 2 of 2 (2 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
324,PT00M29.20S,2023-01-24T03:03:27.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612762,56,45,2023-01-24T03:03:38Z,3240000,False,,,0,,J. McDaniels personal FOUL (2 PF) (Sexton 2 FT),"[1629667, 1629012]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,202049.0,,,,,,,,,,2.0,0.0,Sexton,1629012.0
326,PT00M29.20S,2023-01-24T03:03:59.3Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,57,45,2023-01-24T03:03:59Z,3260000,False,,,0,,C. Sexton Free Throw 1 of 2 (8 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
327,PT00M29.20S,2023-01-24T03:04:13.2Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,58,45,2023-01-24T03:04:13Z,3270000,False,,,0,,C. Sexton Free Throw 2 of 2 (9 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
328,PT00M11.20S,2023-01-24T03:04:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,91.01511169513797,43.13725490196079,1610612766,58,45,2023-01-24T03:04:37Z,3280000,False,-34.0,32.0,1,right,MISS D. Smith Jr. driving Layup - blocked,"[1628372, 1628374]",1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,Markkanen,1628374.0,,,,
329,PT00M11.20S,2023-01-24T03:04:33.7Z,2,REGULAR,block,,[],1628374,,,1610612766,58,45,2023-01-24T03:04:35Z,3290000,False,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT00M08.50S,2023-01-24T03:04:36.4Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612762,58,45,2023-01-24T03:04:37Z,3300000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,328.0,3.0,2.0,1.0,,,,,,,,,,,,,,
331,PT00M04.10S,2023-01-24T03:04:40.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203903,32.40801576872536,39.46078431372549,1610612762,58,45,2023-01-24T03:04:47Z,3310000,False,53.0,252.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
332,PT00M00.60S,2023-01-24T03:04:44.3Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,58,45,2023-01-24T03:04:44Z,3320000,False,,,0,,J. Thor REBOUND (Off:1 Def:3),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,331.0,4.0,3.0,1.0,,,,,,,,,,,,,,
333,PT00M00.00S,2023-01-24T03:04:46.4Z,2,REGULAR,period,end,[],0,,,1610612766,58,45,2023-01-24T03:04:46Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,out,['startperiod'],1629012,,,1610612766,58,45,2023-01-24T03:19:34Z,3340000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2023-01-24T03:19:08.2Z,3,REGULAR,substitution,out,['startperiod'],1629020,,,1610612766,58,45,2023-01-24T03:19:34Z,3350000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
