actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
167,PT00M55.30S,2023-03-23T01:36:07.1Z,1,REGULAR,block,,[],1628962,,,1610612757,31,22,2023-03-23T01:36:09Z,1660000,False,,,0,,U. Azubuike BLOCK (2 BLK),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
168,PT00M52.70S,2023-03-23T01:36:09.7Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,31,22,2023-03-23T01:36:11Z,1670000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,166.0,2.0,1.0,1.0,,,,,,,,,,,,,,
169,PT00M49.60S,2023-03-23T01:36:13.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,5.469776609724048,54.166666666666664,1610612757,31,24,2023-03-23T01:36:17Z,1680000,False,-21.0,-1.0,1,left,S. Sharpe driving Layup (5 PTS),[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,,,,,,5.0,,,
170,PT00M42.10S,2023-03-23T01:36:22.6Z,1,REGULAR,3pt,Jump Shot,[],1628374,77.08607095926413,90.44117647058823,1610612762,34,24,2023-03-23T01:36:28Z,1690000,False,202.0,163.0,1,right,L. Markkanen 25' 3PT  (11 PTS) (K. Dunn 1 AST),"[1628374, 1627739]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.97,Made,,,,,,,,,,,,,,,11.0,K. Dunn,1627739.0,1.0
172,PT00M30.60S,2023-03-23T01:36:40.9Z,1,REGULAR,3pt,Jump Shot,[],1631101,23.340998685939553,11.27450980392157,1610612757,34,27,2023-03-23T01:36:44Z,1710000,False,194.0,167.0,1,left,S. Sharpe 25' 3PT  (8 PTS) (R. Arcidiacono 1 AST),"[1631101, 1627853]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.56,Made,,,,,,,,,,,,,,,8.0,R. Arcidiacono,1627853.0,1.0
174,PT00M17.40S,2023-03-23T01:36:56.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,88.25558475689881,61.76470588235294,1610612762,34,27,2023-03-23T01:37:01Z,1730000,False,59.0,58.0,1,right,MISS K. Dunn 8' floating Shot,[1627739],1610612762.0,UTA,floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Right,8.25,Missed,,,,,,,,,,,,,,,,,,
175,PT00M16.00S,2023-03-23T01:36:58.0Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,34,27,2023-03-23T01:36:58Z,1740000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Right,,,174.0,3.0,2.0,1.0,,,,,,,,,,,,,,
176,PT00M01.40S,2023-03-23T01:37:14.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628962,,,1610612757,34,27,2023-03-23T01:37:18Z,1750000,False,,,0,,U. Azubuike shooting personal FOUL (2 PF) (Reddish 2 FT),"[1628962, 1629629]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2714.0,2.0,0.0,Reddish,1629629.0,,,,
178,PT00M01.40S,2023-03-23T01:37:38.6Z,1,REGULAR,freethrow,1 of 2,[],1629629,,,1610612757,34,28,2023-03-23T01:37:38Z,1770000,False,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
179,PT00M01.40S,2023-03-23T01:37:53.8Z,1,REGULAR,freethrow,2 of 2,[],1629629,,,1610612757,34,29,2023-03-23T01:37:53Z,1780000,False,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
180,PT00M00.00S,2023-03-23T01:38:00.3Z,1,REGULAR,3pt,Jump Shot,[],1628374,54.09001314060446,12.5,1610612762,34,29,2023-03-23T01:38:05Z,1790000,False,-188.0,379.0,1,right,MISS L. Markkanen 42' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,42.29,Missed,,,,,,,,,,,,,,,,,,
181,PT00M00.00S,2023-03-23T01:38:00.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,34,29,2023-03-23T01:38:05Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,180.0,,,,,,,,,,,,,,,,,
182,PT00M00.00S,2023-03-23T01:38:03.0Z,1,REGULAR,period,end,[],0,,,1610612762,34,29,2023-03-23T01:38:03Z,1810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2023-03-23T01:40:05.3Z,2,REGULAR,substitution,out,['startperiod'],1631323,,,1610612762,34,29,2023-03-23T01:40:24Z,1820000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2023-03-23T01:40:05.3Z,2,REGULAR,substitution,out,['startperiod'],200752,,,1610612762,34,29,2023-03-23T01:40:24Z,1830000,False,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2023-03-23T01:40:05.3Z,2,REGULAR,substitution,in,['startperiod'],1630548,,,1610612762,34,29,2023-03-23T01:40:24Z,1840000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2023-03-23T01:40:05.3Z,2,REGULAR,substitution,in,['startperiod'],1629308,,,1610612762,34,29,2023-03-23T01:40:24Z,1850000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2023-03-23T01:40:35.2Z,2,REGULAR,period,start,[],0,,,1610612762,34,29,2023-03-23T01:40:35Z,1860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M42.00S,2023-03-23T01:40:52.7Z,2,REGULAR,3pt,Jump Shot,[],1630548,89.83245729303549,3.431372549019608,1610612762,34,29,2023-03-23T01:41:00Z,1870000,False,-233.0,43.0,1,right,MISS J. Juzang 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
189,PT11M39.00S,2023-03-23T01:40:55.7Z,2,REGULAR,rebound,offensive,[],1628962,,,1610612762,34,29,2023-03-23T01:41:00Z,1880000,False,,,0,,U. Azubuike REBOUND (Off:1 Def:0),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Left Corner 3,24+ Left,,,188.0,1.0,0.0,1.0,,,,,,,,,,,,,,
190,PT11M35.00S,2023-03-23T01:40:58.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628962,91.40932982917214,50.49019607843137,1610612762,36,29,2023-03-23T01:41:05Z,1890000,False,2.0,28.0,1,right,U. Azubuike putback DUNK (3 PTS),[1628962],1610612762.0,UTA,putback,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,,,,,,,,,,3.0,,,
191,PT11M24.00S,2023-03-23T01:41:10.2Z,2,REGULAR,3pt,Jump Shot,[],1629629,12.434296977660972,3.9215686274509802,1610612757,36,32,2023-03-23T01:41:13Z,1900000,False,230.0,64.0,1,left,C. Reddish 3PT  (5 PTS) (S. Sharpe 1 AST),"[1629629, 1631101]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Right Corner 3,24+ Right,23.92,Made,,,,,,,,,,,,,,,5.0,S. Sharpe,1631101.0,1.0
193,PT11M10.00S,2023-03-23T01:41:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628962,91.67214191852825,46.81372549019608,1610612762,38,32,2023-03-23T01:41:47Z,1920000,False,-16.0,26.0,1,right,U. Azubuike cutting Layup (5 PTS) (K. Dunn 2 AST),"[1628962, 1627739]",1610612762.0,UTA,cutting,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,,,,,,,,5.0,K. Dunn,1627739.0,2.0
195,PT10M53.00S,2023-03-23T01:41:51.0Z,2,REGULAR,turnover,lost ball,[],1631101,,,1610612757,38,32,2023-03-23T01:41:54Z,1940000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1627739]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Dunn,1627739.0,,,,,,,,,,,
196,PT10M53.00S,2023-03-23T01:41:51.0Z,2,REGULAR,steal,,[],1627739,,,1610612762,38,32,2023-03-23T01:41:52Z,1950000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT10M49.00S,2023-03-23T01:41:55.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628374,89.56964520367937,44.85294117647059,1610612762,40,32,2023-03-23T01:42:01Z,1960000,False,-26.0,46.0,1,right,L. Markkanen running alley-oop DUNK (13 PTS) (J. Toscano-Anderson 1 AST),"[1628374, 1629308]",1610612762.0,UTA,running alley-oop,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,,,,,,,,,,,,,,,13.0,J. Toscano-Anderson,1629308.0,1.0
199,PT10M48.00S,2023-03-23T01:42:00.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,40,32,2023-03-23T01:42:00Z,1980000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M48.00S,2023-03-23T01:44:26.1Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,40,32,2023-03-23T01:44:40Z,1990000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M48.00S,2023-03-23T01:44:26.1Z,2,REGULAR,substitution,in,[],203994,,,1610612757,40,32,2023-03-23T01:44:40Z,2000000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M35.00S,2023-03-23T01:45:07.9Z,2,REGULAR,3pt,Jump Shot,[],1631101,30.831143232588698,65.44117647058823,1610612757,40,32,2023-03-23T01:45:25Z,2010000,False,-77.0,237.0,1,left,MISS S. Sharpe 24' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,24.95,Missed,,,,,,,,,,,,,,,,,,
203,PT10M31.00S,2023-03-23T01:45:11.9Z,2,REGULAR,rebound,offensive,[],1628995,,,1610612757,40,32,2023-03-23T01:45:13Z,2020000,False,,,0,,K. Knox II REBOUND (Off:1 Def:1),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Center,,,202.0,2.0,1.0,1.0,,,,,,,,,,,,,,
204,PT10M29.00S,2023-03-23T01:45:13.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629629,11.777266754270697,49.754901960784316,1610612757,40,34,2023-03-23T01:45:18Z,2030000,False,1.0,58.0,1,left,C. Reddish fadeaway Jump Shot (7 PTS),[1629629],1610612757.0,POR,fadeaway,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,,,,,,,,,,,,,,,7.0,,,
205,PT10M06.00S,2023-03-23T01:45:38.9Z,2,REGULAR,turnover,traveling,[],1627739,,,1610612762,40,34,2023-03-23T01:45:43Z,2040000,False,,,0,,K. Dunn traveling TURNOVER (1 TO),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,2714.0,,,,,,,,
206,PT09M50.00S,2023-03-23T01:46:03.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629629,10.200394218134035,46.568627450980394,1610612757,40,36,2023-03-23T01:46:11Z,2050000,False,17.0,43.0,1,left,C. Reddish floating Jump Shot (9 PTS) (J. Nurkic 3 AST),"[1629629, 203994]",1610612757.0,POR,floating,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,,,,,,,,,,,,,,,9.0,J. Nurkic,203994.0,3.0
208,PT09M36.00S,2023-03-23T01:46:17.2Z,2,REGULAR,turnover,lost ball,[],1628374,,,1610612762,40,36,2023-03-23T01:46:20Z,2070000,False,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 1629629]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,,,
209,PT09M36.00S,2023-03-23T01:46:17.2Z,2,REGULAR,steal,,[],1629629,,,1610612757,40,36,2023-03-23T01:46:18Z,2080000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
210,PT09M32.00S,2023-03-23T01:46:27.8Z,2,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612757,40,36,2023-03-23T01:46:38Z,2090000,False,,,0,,C. Reddish bad pass out-of-bounds TURNOVER (1 TO),[1629629],1610612757.0,POR,bad pass,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,1155.0,,,,,,,,
211,PT09M14.00S,2023-03-23T01:46:55.5Z,2,REGULAR,foul,offensive,[],1629308,,,1610612762,40,36,2023-03-23T01:47:00Z,2100000,False,,,0,,J. Toscano-Anderson charge offensive FOUL (1 PF),"[1629308, 1627853]",1610612762.0,UTA,charge,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1204.0,1.0,0.0,Arcidiacono,1627853.0,,,,
213,PT09M14.00S,2023-03-23T01:46:55.5Z,2,REGULAR,turnover,offensive foul,[],1629308,,,1610612762,40,36,2023-03-23T01:46:55Z,2120000,False,,,0,,J. Toscano-Anderson offensive foul TURNOVER (1 TO),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,,,,,1204.0,,,,,,,,
214,PT09M01.00S,2023-03-23T01:47:19.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627853,17.821944809461236,42.64705882352941,1610612757,40,36,2023-03-23T01:47:27Z,2130000,False,37.0,115.0,1,left,MISS R. Arcidiacono 12' floating Shot,[1627853],1610612757.0,POR,floating,,,Arcidiacono,R. Arcidiacono,,,,,In The Paint (Non-RA),8-16 Center,12.07,Missed,,,,,,,,,,,,,,,,,,
215,PT08M59.00S,2023-03-23T01:47:21.5Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612762,40,36,2023-03-23T01:47:48Z,2140000,False,,,0,,K. Dunn REBOUND (Off:0 Def:4),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,214.0,4.0,4.0,0.0,,,,,,,,,,,,,,
216,PT08M58.00S,2023-03-23T01:47:24.2Z,2,REGULAR,foul,personal,[],1627853,,,1610612762,40,36,2023-03-23T01:47:42Z,2150000,False,,,0,,R. Arcidiacono personal FOUL (1 PF),"[1627853, 1627739]",1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2714.0,1.0,0.0,Dunn,1627739.0,,,,
218,PT08M58.00S,2023-03-23T01:47:37.6Z,2,REGULAR,substitution,out,[],1627853,,,1610612762,40,36,2023-03-23T01:47:40Z,2170000,False,,,0,,SUB out: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M58.00S,2023-03-23T01:47:37.6Z,2,REGULAR,substitution,in,[],203081,,,1610612762,40,36,2023-03-23T01:47:40Z,2180000,False,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M51.00S,2023-03-23T01:47:54.8Z,2,REGULAR,2pt,Jump Shot,[],1627739,80.1084099868594,66.17647058823529,1610612762,40,36,2023-03-23T01:48:02Z,2190000,False,81.0,134.0,1,right,MISS K. Dunn 15' driving floating bank Shot,[1627739],1610612762.0,UTA,driving floating bank,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,15.7,Missed,,,,,,,,,,,,,,,,,,
221,PT08M47.00S,2023-03-23T01:47:58.8Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,40,36,2023-03-23T01:48:02Z,2200000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,220.0,3.0,2.0,1.0,,,,,,,,,,,,,,
222,PT08M40.00S,2023-03-23T01:48:05.4Z,2,REGULAR,3pt,Jump Shot,[],203994,31.61957950065703,64.70588235294117,1610612757,40,36,2023-03-23T01:48:09Z,2210000,False,-74.0,245.0,1,left,MISS J. Nurkic 25' 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
223,PT08M37.00S,2023-03-23T01:48:08.4Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612762,40,36,2023-03-23T01:48:09Z,2220000,False,,,0,,K. Dunn REBOUND (Off:0 Def:5),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,222.0,5.0,5.0,0.0,,,,,,,,,,,,,,
298,PT08M26.00S,2023-03-23T01:48:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628962,91.27792378449409,43.872549019607845,1610612762,40,36,2023-03-23T03:11:43Z,2225000,False,-31.0,29.0,1,right,MISS U. Azubuike alley-oop Layup,[1628962],1610612762.0,UTA,alley-oop,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
299,PT08M26.00S,2023-03-23T01:48:12.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,40,36,2023-03-23T02:00:28Z,2227500,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,298.0,1.0,1.0,0.0,,,,,,,,,,,,,,
226,PT08M19.00S,2023-03-23T01:48:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.915243101182654,44.11764705882353,1610612757,40,38,2023-03-23T02:00:45Z,2250000,False,29.0,13.0,1,left,D. Lillard driving Layup (8 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,,,,,,,,,,,8.0,,,
227,PT08M19.00S,2023-03-23T01:48:30.0Z,2,REGULAR,foul,personal,['1freethrow'],1630548,,,1610612757,40,38,2023-03-23T01:48:37Z,2260000,False,,,0,,J. Juzang shooting personal FOUL (1 PF) (Lillard 1 FT),"[1630548, 203081]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2714.0,1.0,0.0,Lillard,203081.0,,,,
229,PT08M19.00S,2023-03-23T01:48:39.7Z,2,REGULAR,substitution,out,[],1628962,,,1610612757,40,38,2023-03-23T01:50:21Z,2280000,False,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M19.00S,2023-03-23T01:48:39.7Z,2,REGULAR,substitution,out,[],1628995,,,1610612757,40,38,2023-03-23T01:50:21Z,2290000,False,,,0,,SUB out: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M19.00S,2023-03-23T01:48:39.7Z,2,REGULAR,substitution,in,[],1631117,,,1610612757,40,38,2023-03-23T01:50:21Z,2300000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M19.00S,2023-03-23T01:48:39.7Z,2,REGULAR,substitution,in,[],1630570,,,1610612757,40,38,2023-03-23T01:50:21Z,2310000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M19.00S,2023-03-23T01:49:06.8Z,2,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,40,39,2023-03-23T02:00:45Z,2320000,False,,,0,,D. Lillard Free Throw 1 of 1 (9 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
234,PT08M00.00S,2023-03-23T01:49:29.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629308,82.60512483574244,50.0,1610612762,42,39,2023-03-23T01:49:34Z,2330000,False,0.0,111.0,1,right,J. Toscano-Anderson 11' driving floating Jump Shot (2 PTS) (W. Kessler 1 AST),"[1629308, 1631117]",1610612762.0,UTA,driving floating,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Center,11.1,Made,,,,,,,,,,,,,,,2.0,W. Kessler,1631117.0,1.0
235,PT07M41.00S,2023-03-23T01:49:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.046649145860711,43.38235294117647,1610612757,42,41,2023-03-23T01:49:55Z,2340000,False,33.0,14.0,1,left,J. Nurkic Layup (10 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,,,,,,,,,10.0,,,
236,PT07M41.00S,2023-03-23T01:49:52.4Z,2,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612757,42,41,2023-03-23T01:53:03Z,2350000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Nurkic 1 FT),"[1631117, 203994]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1155.0,1.0,0.0,Nurkic,203994.0,,,,
238,PT07M41.00S,2023-03-23T01:50:05.8Z,2,REGULAR,foul,technical,['1freethrow'],203081,,,1610612757,42,41,2023-03-23T01:50:22Z,2370000,False,,,0,,D. Lillard technical FOUL (1 Tech),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,1155.0,0.0,1.0,,,,,,
240,PT07M41.00S,2023-03-23T01:50:24.4Z,2,REGULAR,freethrow,1 of 1,[],1628374,,,1610612757,43,41,2023-03-23T01:50:24Z,2380000,False,,,0,,L. Markkanen technical Free Throw 1 of 1 (14 PTS),[1628374],1610612762.0,UTA,technical,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
241,PT07M41.00S,2023-03-23T01:50:27.6Z,2,REGULAR,substitution,out,[],1627739,,,1610612757,43,41,2023-03-23T01:50:29Z,2390000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M41.00S,2023-03-23T01:50:27.6Z,2,REGULAR,substitution,in,[],1629659,,,1610612757,43,41,2023-03-23T01:50:29Z,2400000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M41.00S,2023-03-23T01:51:14.6Z,2,REGULAR,freethrow,1 of 1,[],203994,,,1610612757,43,42,2023-03-23T01:51:14Z,2410000,False,,,0,,J. Nurkic Free Throw 1 of 1 (11 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
244,PT07M30.00S,2023-03-23T01:51:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,83.78777923784494,53.18627450980392,1610612762,43,42,2023-03-23T01:51:32Z,2420000,False,16.0,100.0,1,right,MISS T. Horton-Tucker 10' driving floating Shot,[1629659],1610612762.0,UTA,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,10.12,Missed,,,,,,,,,,,,,,,,,,
245,PT07M27.00S,2023-03-23T01:51:30.9Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,43,42,2023-03-23T01:51:32Z,2430000,False,,,0,,D. Lillard REBOUND (Off:1 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,244.0,3.0,2.0,1.0,,,,,,,,,,,,,,
246,PT07M23.00S,2023-03-23T01:51:34.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203081,6.652431011826544,44.36274509803921,1610612757,43,42,2023-03-23T01:52:51Z,2440000,False,28.0,10.0,1,left,MISS D. Lillard running Layup,[203081],1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
247,PT07M20.00S,2023-03-23T01:51:37.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,43,42,2023-03-23T01:51:41Z,2450000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,246.0,4.0,3.0,1.0,,,,,,,,,,,,,,
