actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
82,PT06M53.00S,2023-03-25T01:22:48.3Z,1,REGULAR,substitution,in,[],1630548,,,1610612749,6,20,2023-03-25T01:22:57Z,810000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M53.00S,2023-03-25T01:22:48.3Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,6,20,2023-03-25T01:22:57Z,820000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M53.00S,2023-03-25T01:22:47.6Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,6,20,2023-03-25T01:23:22Z,830000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
85,PT06M50.00S,2023-03-25T01:22:50.6Z,1,REGULAR,rebound,offensive,[],1626192,,,1610612749,6,20,2023-03-25T01:23:22Z,840000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,84.0,4.0,3.0,1.0,,,,,,,,
86,PT06M45.00S,2023-03-25T01:23:19.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,94.03745072273325,96.07843137254902,1610612749,6,20,2023-03-25T01:23:24Z,850000,False,230.0,4.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
87,PT06M43.00S,2023-03-25T01:23:21.9Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,6,20,2023-03-25T01:23:21Z,860000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,,,,,,86.0,2.0,2.0,0.0,,,,,,,,
88,PT06M37.00S,2023-03-25T01:23:27.0Z,1,REGULAR,turnover,bad pass,[],203482,,,1610612762,6,20,2023-03-25T01:23:30Z,870000,False,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 203507]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Antetokounmpo,203507.0
89,PT06M37.00S,2023-03-25T01:23:27.0Z,1,REGULAR,steal,,[],203507,,,1610612749,6,20,2023-03-25T01:23:29Z,880000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
90,PT06M35.00S,2023-03-25T01:23:32.3Z,1,REGULAR,foul,personal,[],1630534,,,1610612749,6,20,2023-03-25T01:23:41Z,890000,False,,,0,,O. Agbaji personal FOUL (1 PF),"[1630534, 203507]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,2005.0,1.0,0.0,,Antetokounmpo,203507.0,,
92,PT06M29.00S,2023-03-25T01:23:55.1Z,1,REGULAR,turnover,lost ball,[],203507,,,1610612749,6,20,2023-03-25T01:23:58Z,910000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 203482]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,2.0,,,Olynyk,203482.0
93,PT06M29.00S,2023-03-25T01:23:55.1Z,1,REGULAR,steal,,[],203482,,,1610612762,6,20,2023-03-25T01:23:57Z,920000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
94,PT06M24.00S,2023-03-25T01:24:00.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203482,32.53942181340342,20.588235294117645,1610612762,9,20,2023-03-25T01:24:15Z,930000,False,147.0,253.0,1,left,K. Olynyk 29' 3PT  (6 PTS) (W. Kessler 1 AST),"[203482, 1631117]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,29.3,Made,6.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
96,PT06M02.00S,2023-03-25T01:24:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,83.78777923784494,48.77450980392157,1610612749,9,20,2023-03-25T01:24:29Z,950000,False,-6.0,100.0,1,right,MISS B. Portis 10' turnaround Shot - blocked,"[1626171, 1631117]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,10.01,Missed,,,,,Kessler,1631117.0,,,,,,,,,,,,
97,PT06M02.00S,2023-03-25T01:24:22.4Z,1,REGULAR,block,,[],1631117,,,1610612749,9,20,2023-03-25T01:24:24Z,960000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
98,PT06M00.00S,2023-03-25T01:24:24.4Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,9,20,2023-03-25T01:24:29Z,970000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,
99,PT05M52.00S,2023-03-25T01:24:35.2Z,1,REGULAR,foul,personal,[],1626171,,,1610612762,9,20,2023-03-25T01:24:43Z,980000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1631117]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,1.0,0.0,,Kessler,1631117.0,,
101,PT05M52.00S,2023-03-25T01:24:43.6Z,1,REGULAR,substitution,out,[],1626192,,,1610612762,9,20,2023-03-25T01:24:51Z,1000000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M52.00S,2023-03-25T01:24:43.6Z,1,REGULAR,substitution,in,[],201950,,,1610612762,9,20,2023-03-25T01:24:51Z,1010000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M45.00S,2023-03-25T01:25:04.1Z,1,REGULAR,3pt,Jump Shot,[],1630534,30.305519053876477,66.42156862745098,1610612762,9,20,2023-03-25T01:25:09Z,1020000,False,-82.0,232.0,1,left,MISS O. Agbaji 24' pullup 3PT,[1630534],1610612762.0,UTA,pullup,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
104,PT05M43.00S,2023-03-25T01:25:06.1Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,9,20,2023-03-25T01:25:09Z,1030000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,
105,PT05M37.00S,2023-03-25T01:25:12.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203507,69.33311432325887,19.607843137254903,1610612749,9,20,2023-03-25T01:25:22Z,1040000,False,-152.0,236.0,1,right,MISS G. Antetokounmpo 28' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,28.05,Missed,,,,,,,,,,,,,,,,,,
106,PT05M34.00S,2023-03-25T01:25:15.0Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,9,20,2023-03-25T01:25:15Z,1050000,False,,,0,,J. Juzang REBOUND (Off:0 Def:2),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,,,,,,105.0,2.0,2.0,0.0,,,,,,,,
107,PT05M26.00S,2023-03-25T01:25:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,10.33180026281209,62.254901960784316,1610612762,11,20,2023-03-25T01:25:33Z,1060000,False,-61.0,45.0,1,left,K. Olynyk 7' driving Layup (8 PTS) (K. Dunn 1 AST),"[203482, 1627739]",1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,8.0,K. Dunn,1627739.0,1.0,,,,,,,,,,,,,,
109,PT05M26.00S,2023-03-25T01:25:30.2Z,1,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612762,11,20,2023-03-25T01:25:33Z,1080000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Olynyk 1 FT),"[1628960, 203482]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628953.0,1.0,0.0,,Olynyk,203482.0,,
111,PT05M26.00S,2023-03-25T01:25:35.5Z,1,REGULAR,substitution,out,[],1628960,,,1610612762,11,20,2023-03-25T01:26:21Z,1100000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT05M26.00S,2023-03-25T01:25:35.5Z,1,REGULAR,substitution,out,[],203507,,,1610612762,11,20,2023-03-25T01:26:21Z,1110000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT05M26.00S,2023-03-25T01:25:35.5Z,1,REGULAR,substitution,in,[],201572,,,1610612762,11,20,2023-03-25T01:26:21Z,1120000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT05M26.00S,2023-03-25T01:25:35.5Z,1,REGULAR,substitution,in,[],202083,,,1610612762,11,20,2023-03-25T01:26:21Z,1130000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT05M26.00S,2023-03-25T01:26:01.1Z,1,REGULAR,freethrow,1 of 1,[],203482,,,1610612762,12,20,2023-03-25T01:26:01Z,1140000,False,,,0,,K. Olynyk Free Throw 1 of 1 (9 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
116,PT05M12.00S,2023-03-25T01:26:16.5Z,1,REGULAR,3pt,Jump Shot,[],1626171,93.24901445466492,95.58823529411765,1610612749,12,20,2023-03-25T01:26:23Z,1150000,False,228.0,11.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
117,PT05M06.00S,2023-03-25T01:26:22.5Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,12,20,2023-03-25T01:26:23Z,1160000,False,,,0,,J. Juzang REBOUND (Off:0 Def:3),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Right Corner 3,24+ Right,,,,,,,,,116.0,3.0,3.0,0.0,,,,,,,,
118,PT04M51.00S,2023-03-25T01:26:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,6.258212877792378,55.14705882352941,1610612762,12,20,2023-03-25T01:26:43Z,1170000,False,-26.0,6.0,1,left,MISS W. Kessler driving reverse Layup,[1631117],1610612762.0,UTA,driving reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
119,PT04M49.00S,2023-03-25T01:26:39.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,12,20,2023-03-25T01:26:43Z,1180000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,
120,PT04M36.00S,2023-03-25T01:26:52.6Z,1,REGULAR,3pt,Jump Shot,[],204060,75.1149802890933,12.254901960784313,1610612749,12,20,2023-03-25T01:26:56Z,1190000,False,-189.0,181.0,1,right,MISS J. Ingles 26' 3PT,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
121,PT04M33.00S,2023-03-25T01:26:55.6Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,12,20,2023-03-25T01:26:56Z,1200000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,120.0,3.0,3.0,0.0,,,,,,,,
122,PT04M27.00S,2023-03-25T01:27:01.1Z,1,REGULAR,3pt,Jump Shot,[],1630534,5.206964520367937,95.83333333333334,1610612762,12,20,2023-03-25T01:27:06Z,1210000,False,-229.0,-4.0,1,left,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
123,PT04M24.00S,2023-03-25T01:27:04.3Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,12,20,2023-03-25T01:27:04Z,1220000,False,,,0,,W. Kessler REBOUND (Off:1 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,
124,PT04M22.00S,2023-03-25T01:27:05.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,7.440867279894875,48.77450980392157,1610612762,14,20,2023-03-25T01:27:10Z,1230000,False,6.0,17.0,1,left,W. Kessler putback Layup (2 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,,,,,,,,,,,,,,,,,
125,PT04M11.00S,2023-03-25T01:27:17.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,87.07293035479631,56.61764705882353,1610612749,14,20,2023-03-25T01:27:21Z,1240000,False,33.0,69.0,1,right,MISS J. Holiday 7' driving floating Shot,[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
126,PT04M08.00S,2023-03-25T01:27:19.8Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,14,20,2023-03-25T01:27:19Z,1250000,False,,,0,,B. Lopez REBOUND (Off:2 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,125.0,3.0,1.0,2.0,,,,,,,,
127,PT04M08.00S,2023-03-25T01:27:19.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,94.40999984741211,50.0,1610612749,14,22,2023-03-25T01:27:19Z,1260000,False,0.0,0.0,1,right,B. Lopez putback Layup (4 PTS),[201572],1610612749.0,MIL,putback,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
128,PT03M58.00S,2023-03-25T01:27:29.5Z,1,REGULAR,3pt,Jump Shot,[],1630548,33.590670170827856,43.872549019607845,1610612762,17,22,2023-03-25T01:27:35Z,1270000,False,31.0,263.0,1,left,J. Juzang 26' 3PT  (3 PTS) (K. Dunn 2 AST),"[1630548, 1627739]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,26.51,Made,3.0,K. Dunn,1627739.0,2.0,,,,,,,,,,,,,,
130,PT03M44.00S,2023-03-25T01:27:43.2Z,1,REGULAR,3pt,Jump Shot,[],201950,93.38042049934296,96.07843137254902,1610612749,17,25,2023-03-25T01:27:46Z,1290000,False,230.0,10.0,1,right,J. Holiday 3PT  (5 PTS) (B. Portis 1 AST),"[201950, 1626171]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.06,Made,5.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,
132,PT03M31.00S,2023-03-25T01:27:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,14.273981603153747,55.392156862745104,1610612762,17,25,2023-03-25T01:28:02Z,1310000,False,-27.0,82.0,1,left,MISS K. Dunn 8' driving floating Shot,[1627739],1610612762.0,UTA,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,8.6,Missed,,,,,,,,,,,,,,,,,,
133,PT03M29.00S,2023-03-25T01:27:59.5Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,17,25,2023-03-25T01:28:02Z,1320000,False,,,0,,B. Lopez REBOUND (Off:2 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,132.0,4.0,2.0,2.0,,,,,,,,
134,PT03M24.00S,2023-03-25T01:28:04.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202083,84.97043363994744,3.6764705882352944,1610612749,17,25,2023-03-25T01:28:10Z,1330000,False,-232.0,89.0,1,right,MISS W. Matthews 24' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Left Corner 3,24+ Left,24.8,Missed,,,,,,,,,,,,,,,,,,
135,PT03M20.00S,2023-03-25T01:28:08.1Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,17,25,2023-03-25T01:28:11Z,1340000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,,,,,,134.0,4.0,3.0,1.0,,,,,,,,
136,PT03M12.00S,2023-03-25T01:28:15.1Z,1,REGULAR,3pt,Jump Shot,[],203482,32.14520367936925,44.6078431372549,1610612762,17,25,2023-03-25T01:28:19Z,1350000,False,27.0,250.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,25.12,Missed,,,,,,,,,,,,,,,,,,
137,PT03M10.00S,2023-03-25T01:28:17.1Z,1,REGULAR,rebound,defensive,[],202083,,,1610612749,17,25,2023-03-25T01:28:19Z,1360000,False,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Center,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,
138,PT03M02.00S,2023-03-25T01:28:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,93.11760840998686,54.90196078431373,1610612749,17,27,2023-03-25T01:28:36Z,1370000,False,25.0,12.0,1,right,B. Lopez Layup (6 PTS) (J. Ingles 1 AST),"[201572, 204060]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.74,Made,6.0,J. Ingles,204060.0,1.0,,,,,,,,,,,,,,
140,PT02M44.00S,2023-03-25T01:28:43.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630534,14.931011826544022,52.20588235294118,1610612762,19,27,2023-03-25T01:30:10Z,1390000,False,-11.0,88.0,1,left,O. Agbaji 8' pullup Jump Shot (3 PTS) (W. Kessler 2 AST),"[1630534, 1631117]",1610612762.0,UTA,pullup,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),8-16 Center,8.86,Made,3.0,W. Kessler,1631117.0,2.0,,,,,,,,,,,,,,
144,PT02M38.00S,2023-03-25T01:28:58.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,19,27,2023-03-25T01:28:58Z,1430000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,out,[],1631117,,,1610612749,19,27,2023-03-25T01:31:44Z,1440000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,out,[],1630534,,,1610612749,19,27,2023-03-25T01:31:44Z,1450000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,out,[],203482,,,1610612749,19,27,2023-03-25T01:31:44Z,1460000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,out,[],201950,,,1610612749,19,27,2023-03-25T01:31:44Z,1470000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,out,[],201572,,,1610612749,19,27,2023-03-25T01:31:44Z,1480000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,in,[],1628962,,,1610612749,19,27,2023-03-25T01:31:44Z,1490000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,in,[],1629308,,,1610612749,19,27,2023-03-25T01:31:44Z,1500000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,in,[],1629659,,,1610612749,19,27,2023-03-25T01:31:44Z,1510000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,in,[],203507,,,1610612749,19,27,2023-03-25T01:31:44Z,1520000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M38.00S,2023-03-25T01:31:15.8Z,1,REGULAR,substitution,in,[],1628975,,,1610612749,19,27,2023-03-25T01:31:44Z,1530000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT02M29.00S,2023-03-25T01:31:59.4Z,1,REGULAR,3pt,Jump Shot,[],1628975,71.30420499342969,77.69607843137256,1610612749,19,30,2023-03-25T01:32:04Z,1540000,False,138.0,217.0,1,right,J. Carter 25' 3PT  (3 PTS) (J. Ingles 2 AST),"[1628975, 204060]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.76,Made,3.0,J. Ingles,204060.0,2.0,,,,,,,,,,,,,,
157,PT02M12.00S,2023-03-25T01:32:15.6Z,1,REGULAR,3pt,Jump Shot,[],1630548,31.882391590013142,55.63725490196079,1610612762,19,30,2023-03-25T01:32:22Z,1560000,False,-28.0,247.0,1,left,MISS J. Juzang 24' step back 3PT,[1630548],1610612762.0,UTA,step back,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,24.88,Missed,,,,,,,,,,,,,,,,,,
158,PT02M12.00S,2023-03-25T01:32:15.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,19,30,2023-03-25T01:32:22Z,1570000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,157.0,,,,,,,,,,,
160,PT02M05.00S,2023-03-25T01:32:43.0Z,1,REGULAR,3pt,Jump Shot,[],1628975,71.30420499342969,22.058823529411764,1610612749,19,30,2023-03-25T01:32:46Z,1590000,False,-140.0,217.0,1,right,MISS J. Carter 25' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
161,PT02M03.00S,2023-03-25T01:32:45.0Z,1,REGULAR,rebound,defensive,[],1628962,,,1610612762,19,30,2023-03-25T01:32:46Z,1600000,False,,,0,,U. Azubuike REBOUND (Off:0 Def:1),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Above the Break 3,24+ Left Center,,,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,
162,PT01M55.00S,2023-03-25T01:32:54.4Z,1,REGULAR,turnover,bad pass,[],1629659,,,1610612762,19,30,2023-03-25T01:32:59Z,1610000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (1 TO),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,,,,
163,PT01M42.00S,2023-03-25T01:33:14.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628975,80.50262812089356,64.2156862745098,1610612749,19,32,2023-03-25T01:33:20Z,1620000,False,71.0,131.0,1,right,J. Carter 14' driving floating Jump Shot (5 PTS) (G. Antetokounmpo 3 AST),"[1628975, 203507]",1610612749.0,MIL,driving floating,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,14.89,Made,5.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,
165,PT01M28.00S,2023-03-25T01:33:27.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,9.543363994743759,39.46078431372549,1610612762,19,32,2023-03-25T01:33:31Z,1640000,False,53.0,37.0,1,left,MISS K. Dunn 6' driving floating bank Shot,[1627739],1610612762.0,UTA,driving floating bank,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
