actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
283,PT03M52.00S,2022-01-27T01:59:24.1Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612741,50,41,2022-01-27T01:59:30Z,2760000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,282.0,1.0,0.0,1.0,,,,,,,,,
284,PT03M48.00S,2022-01-27T01:59:28.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629750,5.590000152587891,50.0,1610612741,52,41,2022-01-27T01:59:41Z,2770000,0.0,0.0,1,left,J. Green tip Layup (4 PTS),[1629750],1610612741.0,CHI,tip,,,,,,0.0,Made,4.0,Green,J. Green,,,,,,,,,,,,,,,,,,
285,PT03M41.00S,2022-01-27T01:59:49.5Z,2,REGULAR,foul,personal,[],1629750,,,1610612761,52,41,2022-01-27T02:00:00Z,2780000,,,0,,J. Green personal FOUL (3 PF),"[1629750, 1627783]",1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,1193.0,,,,,,,,3.0,0.0,Siakam,1627783.0,,,
287,PT03M38.00S,2022-01-27T02:00:02.7Z,2,REGULAR,foul,personal,[],203897,,,1610612761,52,41,2022-01-27T02:00:09Z,2800000,,,0,,Z. LaVine personal FOUL (1 PF),"[203897, 1627783]",1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,1626302.0,,,,,,,,1.0,0.0,Siakam,1627783.0,,,
289,PT03M25.00S,2022-01-27T02:00:29.0Z,2,REGULAR,3pt,Jump Shot,[],1628384,87.72996057818659,4.166666666666666,1610612761,52,44,2022-01-27T02:00:33Z,2820000,-229.0,63.0,1,right,O. Anunoby 3PT  (10 PTS) (P. Siakam 5 AST),"[1628384, 1627783]",1610612761.0,TOR,,,,,,,23.76,Made,10.0,Anunoby,O. Anunoby,P. Siakam,1627783.0,5.0,,,,,,,,,,,,,,,
291,PT03M09.00S,2022-01-27T02:00:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.258212877792378,49.754901960784316,1610612741,52,44,2022-01-27T02:00:53Z,2840000,1.0,6.0,1,left,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,,,,0.64,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
292,PT03M07.00S,2022-01-27T02:00:46.9Z,2,REGULAR,rebound,offensive,[],201942,,,1610612741,52,44,2022-01-27T02:00:46Z,2850000,,,0,,D. DeRozan REBOUND (Off:2 Def:1),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,291.0,3.0,1.0,2.0,,,,,,,,,
293,PT03M07.00S,2022-01-27T02:00:46.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,5.590000152587891,50.0,1610612741,54,44,2022-01-27T02:00:46Z,2860000,0.0,0.0,1,left,D. DeRozan tip Layup (14 PTS),[201942],1610612741.0,CHI,tip,,,,,,0.0,Made,14.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
294,PT02M56.00S,2022-01-27T02:01:01.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612761,54,44,2022-01-27T02:01:10Z,2870000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[202696, 1630173]",1610612741.0,CHI,shooting,,,,,,,,,Vucevic,N. Vucevic,,,,1146.0,,,,,,,,2.0,0.0,Achiuwa,1630173.0,,,
296,PT02M56.00S,2022-01-27T02:01:27.7Z,2,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,54,44,2022-01-27T02:01:27Z,2890000,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,,,,,Missed,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
297,PT02M56.00S,2022-01-27T02:01:27.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,54,44,2022-01-27T02:01:27Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,
298,PT02M56.00S,2022-01-27T02:01:28.5Z,2,REGULAR,substitution,out,[],1629750,,,1610612761,54,44,2022-01-27T02:01:35Z,2910000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
299,PT02M56.00S,2022-01-27T02:01:28.5Z,2,REGULAR,substitution,in,[],1629632,,,1610612761,54,44,2022-01-27T02:01:35Z,2920000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
300,PT02M56.00S,2022-01-27T02:01:49.2Z,2,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,54,45,2022-01-27T02:01:49Z,2930000,,,0,,P. Achiuwa Free Throw 2 of 2 (3 PTS),[1630173],1610612761.0,TOR,,,,,,,,Made,3.0,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
301,PT02M41.00S,2022-01-27T02:02:05.4Z,2,REGULAR,3pt,Jump Shot,[],201942,28.597240473061763,23.03921568627451,1610612741,57,45,2022-01-27T02:02:10Z,2940000,135.0,216.0,1,left,D. DeRozan 25' 3PT  (17 PTS) (Z. LaVine 5 AST),"[201942, 203897]",1610612741.0,CHI,,,,,,,25.49,Made,17.0,DeRozan,D. DeRozan,Z. LaVine,203897.0,5.0,,,,,,,,,,,,,,,
303,PT02M25.00S,2022-01-27T02:02:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,90.14454664914587,50.390625,1610612761,57,47,2022-01-27T02:02:55Z,2960000,2.0,40.0,1,right,P. Siakam Layup (4 PTS) (S. Barnes 3 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,,,,4.01,Made,4.0,Siakam,P. Siakam,S. Barnes,1630567.0,3.0,,,,,,,,,,,,,,,
305,PT02M25.00S,2022-01-27T02:02:27.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203897,,,1610612761,57,47,2022-01-27T02:02:36Z,2980000,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Siakam 1 FT),"[203897, 1627783]",1610612741.0,CHI,shooting,,,,,,,,,LaVine,Z. LaVine,,,,1626302.0,,,,,,,,2.0,0.0,Siakam,1627783.0,,,
307,PT02M25.00S,2022-01-27T02:02:54.9Z,2,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,57,47,2022-01-27T02:02:56Z,3000000,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612761.0,TOR,,,,,,,,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
308,PT02M22.00S,2022-01-27T02:02:57.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,57,47,2022-01-27T02:02:56Z,3010000,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,307.0,9.0,8.0,1.0,,,,,,,,,
309,PT02M09.00S,2022-01-27T02:03:09.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,16.113666228646515,61.51960784313726,1610612741,59,47,2022-01-27T02:03:17Z,3020000,-58.0,99.0,1,left,A. Dosunmu 11' pullup Jump Shot (4 PTS) (D. DeRozan 4 AST),"[1630245, 201942]",1610612741.0,CHI,pullup,,,,,,11.45,Made,4.0,Dosunmu,A. Dosunmu,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,,,
311,PT01M52.00S,2022-01-27T02:03:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,80.81471747700394,40.318627450980394,1610612761,59,47,2022-01-27T02:03:33Z,3040000,-48.0,128.0,1,right,MISS P. Achiuwa 13' driving floating Shot,[1630173],1610612761.0,TOR,driving floating,,,,,,13.67,Missed,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
312,PT01M49.00S,2022-01-27T02:03:28.4Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,59,47,2022-01-27T02:03:33Z,3050000,,,0,,P. Achiuwa REBOUND (Off:2 Def:4),[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,311.0,6.0,4.0,2.0,,,,,,,,,
313,PT01M47.00S,2022-01-27T02:03:31.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,90.09526938239159,97.30392156862744,1610612761,59,47,2022-01-27T02:04:11Z,3060000,237.0,41.0,1,right,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,,,,24.0,Missed,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
314,PT01M47.00S,2022-01-27T02:03:31.1Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,59,47,2022-01-27T02:04:18Z,3070000,,,0,,D. DeRozan REBOUND (Off:2 Def:2),[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,313.0,4.0,2.0,2.0,,,,,,,,,
315,PT01M40.00S,2022-01-27T02:03:40.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,6.1268068331143235,49.26470588235294,1610612741,61,47,2022-01-27T02:04:47Z,3080000,4.0,5.0,1,left,Z. LaVine cutting Layup (13 PTS) (A. Dosunmu 3 AST),"[203897, 1630245]",1610612741.0,CHI,cutting,,,,,,0.63,Made,13.0,LaVine,Z. LaVine,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,,,,,
317,PT01M40.00S,2022-01-27T02:03:45.3Z,2,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612741,61,47,2022-01-27T02:04:35Z,3100000,,,0,,P. Siakam shooting personal FOUL (2 PF) (LaVine 1 FT),"[1627783, 203897]",1610612761.0,TOR,shooting,,,,,,,,,Siakam,P. Siakam,,,,1626302.0,,,,,,,,2.0,0.0,LaVine,203897.0,,,
319,PT01M40.00S,2022-01-27T02:04:10.2Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,61,47,2022-01-27T02:04:19Z,3120000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
320,PT01M40.00S,2022-01-27T02:04:10.2Z,2,REGULAR,substitution,out,[],1630173,,,1610612741,61,47,2022-01-27T02:04:19Z,3130000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
321,PT01M40.00S,2022-01-27T02:04:10.2Z,2,REGULAR,substitution,in,[],1629076,,,1610612741,61,47,2022-01-27T02:04:19Z,3140000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,,,,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,
322,PT01M40.00S,2022-01-27T02:04:10.2Z,2,REGULAR,substitution,in,[],1630201,,,1610612741,61,47,2022-01-27T02:04:19Z,3150000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,,,,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,
323,PT01M40.00S,2022-01-27T02:04:36.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203897,,,1610612741,62,47,2022-01-27T02:04:36Z,3160000,,,0,,Z. LaVine Free Throw 1 of 1 (14 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,14.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
325,PT01M29.00S,2022-01-27T02:05:00.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612761,62,47,2022-01-27T02:05:08Z,3180000,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630245, 1630567]",1610612741.0,CHI,shooting,,,,,,,,,Dosunmu,A. Dosunmu,,,,1193.0,,,,,,,,1.0,0.0,Barnes,1630567.0,,,
327,PT01M29.00S,2022-01-27T02:05:12.0Z,2,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,62,48,2022-01-27T02:05:12Z,3200000,,,0,,S. Barnes Free Throw 1 of 2 (6 PTS),[1630567],1610612761.0,TOR,,,,,,,,Made,6.0,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
328,PT01M29.00S,2022-01-27T02:05:13.5Z,2,REGULAR,substitution,out,[],1629076,,,1610612761,62,48,2022-01-27T02:05:18Z,3210000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,,,,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,
329,PT01M29.00S,2022-01-27T02:05:13.5Z,2,REGULAR,substitution,in,[],1629632,,,1610612761,62,48,2022-01-27T02:05:18Z,3220000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
330,PT01M29.00S,2022-01-27T02:05:12.0Z,2,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,62,48,2022-01-27T02:05:38Z,3230000,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,,,,,Missed,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
331,PT01M26.00S,2022-01-27T02:05:15.0Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,62,48,2022-01-27T02:05:38Z,3240000,,,0,,Z. LaVine REBOUND (Off:0 Def:6),[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,330.0,6.0,6.0,0.0,,,,,,,,,
332,PT01M09.00S,2022-01-27T02:05:57.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630201,,,1610612741,62,48,2022-01-27T02:06:12Z,3250000,,,0,,M. Flynn loose ball personal FOUL (1 PF) (Dosunmu 2 FT),"[1630201, 1630245]",1610612761.0,TOR,loose ball,,,,,,,,,Flynn,M. Flynn,,,,1626302.0,,,,,,,,1.0,0.0,Dosunmu,1630245.0,,,
334,PT01M09.00S,2022-01-27T02:06:24.9Z,2,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,63,48,2022-01-27T02:06:37Z,3270000,,,0,,A. Dosunmu Free Throw 1 of 2 (5 PTS),[1630245],1610612741.0,CHI,,,,,,,,Made,5.0,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
335,PT01M09.00S,2022-01-27T02:06:24.9Z,2,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,63,48,2022-01-27T02:06:37Z,3280000,,,0,,MISS A. Dosunmu Free Throw 2 of 2,[1630245],1610612741.0,CHI,,,,,,,,Missed,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
336,PT01M07.00S,2022-01-27T02:06:26.9Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,63,48,2022-01-27T02:06:37Z,3290000,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,,,,,,,Anunoby,O. Anunoby,,,,,,335.0,1.0,1.0,0.0,,,,,,,,,
337,PT00M54.60S,2022-01-27T02:06:49.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,94.1688567674113,50.0,1610612761,63,50,2022-01-27T02:06:55Z,3300000,0.0,2.0,1,right,O. Anunoby cutting DUNK (12 PTS) (S. Barnes 4 AST),"[1628384, 1630567]",1610612761.0,TOR,cutting,,,,,,0.23,Made,12.0,Anunoby,O. Anunoby,S. Barnes,1630567.0,4.0,,,,,,,,,,,,,,,
339,PT00M42.20S,2022-01-27T02:07:05.2Z,2,REGULAR,2pt,Jump Shot,[],201942,25.04927726675427,64.2156862745098,1610612741,65,50,2022-01-27T02:07:17Z,3320000,-71.0,183.0,1,left,D. DeRozan 19' pullup Jump Shot (19 PTS),[201942],1610612741.0,CHI,pullup,,,,,,19.63,Made,19.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
340,PT00M36.50S,2022-01-27T02:07:13.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,93.64323258869908,51.71568627450981,1610612761,65,50,2022-01-27T02:07:29Z,3330000,9.0,7.0,1,right,MISS S. Barnes driving Layup - blocked,"[1630567, 1629632]",1610612761.0,TOR,driving,,,,,,1.13,Missed,,Barnes,S. Barnes,,,,,,,,,,,,,,,,White,1629632.0,
341,PT00M36.50S,2022-01-27T02:07:13.7Z,2,REGULAR,block,,[],1629632,,,1610612761,65,50,2022-01-27T02:07:16Z,3340000,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
342,PT00M36.50S,2022-01-27T02:07:13.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,65,50,2022-01-27T02:07:29Z,3350000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,
343,PT00M36.50S,2022-01-27T02:07:18.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,65,50,2022-01-27T02:07:18Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M34.50S,2022-01-27T02:07:30.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,96.7969776609724,95.58823529411765,1610612761,65,50,2022-01-27T02:07:36Z,3370000,228.0,-22.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,,,,22.9,Missed,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,
345,PT00M30.60S,2022-01-27T02:07:34.7Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,65,50,2022-01-27T02:07:36Z,3380000,,,0,,Z. LaVine REBOUND (Off:0 Def:7),[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,344.0,7.0,7.0,0.0,,,,,,,,,
346,PT00M28.50S,2022-01-27T02:07:37.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,5.995400788436268,48.77450980392157,1610612741,67,50,2022-01-27T02:07:52Z,3390000,6.0,4.0,1,left,D. DeRozan cutting finger roll Layup (21 PTS) (Z. LaVine 6 AST),"[201942, 203897]",1610612741.0,CHI,cutting finger roll,,,,,,0.72,Made,21.0,DeRozan,D. DeRozan,Z. LaVine,203897.0,6.0,,,,,,,,,,,,,,,
348,PT00M03.50S,2022-01-27T02:08:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,92.72339027595268,46.32352941176471,1610612761,67,50,2022-01-27T02:08:12Z,3410000,-18.0,16.0,1,right,MISS G. Trent Jr. driving finger roll Layup,[1629018],1610612761.0,TOR,driving finger roll,,,,,,2.43,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
349,PT00M01.80S,2022-01-27T02:08:05.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,67,50,2022-01-27T02:08:05Z,3420000,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,348.0,10.0,9.0,1.0,,,,,,,,,
350,PT00M00.00S,2022-01-27T02:08:07.9Z,2,REGULAR,3pt,Jump Shot,[],201942,58.295006570302235,64.95098039215686,1610612741,67,50,2022-01-27T02:08:18Z,3430000,-75.0,495.0,1,left,MISS D. DeRozan 50' 3PT,[201942],1610612741.0,CHI,,,,,,,50.11,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
351,PT00M00.00S,2022-01-27T02:08:07.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,67,50,2022-01-27T02:08:18Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,
352,PT00M00.00S,2022-01-27T02:08:13.2Z,2,REGULAR,period,end,[],0,,,1610612741,67,50,2022-01-27T02:08:13Z,3450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-01-27T02:22:24.2Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,67,50,2022-01-27T02:23:11Z,3460000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-01-27T02:22:24.2Z,3,REGULAR,substitution,out,['startperiod'],1630201,,,1610612741,67,50,2022-01-27T02:23:11Z,3470000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,,,,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-01-27T02:22:24.2Z,3,REGULAR,substitution,in,['startperiod'],1629750,,,1610612741,67,50,2022-01-27T02:23:11Z,3480000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-01-27T02:22:24.2Z,3,REGULAR,substitution,in,['startperiod'],1630173,,,1610612741,67,50,2022-01-27T02:23:11Z,3490000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-01-27T02:22:24.3Z,3,REGULAR,foul,technical,['1freethrow'],203606,,,1610612741,67,50,2022-01-27T02:33:10Z,3500000,,,0,,TEAM foul technical,[203606],1610612761.0,TOR,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,
358,PT12M00.00S,2022-01-27T02:23:38.1Z,3,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,68,50,2022-01-27T02:23:38Z,3510000,,,0,,Z. LaVine technical Free Throw 1 of 1 (15 PTS),[203897],1610612741.0,CHI,technical,,,,,,,Made,15.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-01-27T02:23:55.7Z,3,REGULAR,period,start,[],0,,,1610612761,68,50,2022-01-27T02:23:55Z,3520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M47.00S,2022-01-27T02:24:10.2Z,3,REGULAR,foul,personal,['2freethrow'],203897,,,1610612761,68,50,2022-01-27T02:24:23Z,3530000,,,0,,Z. LaVine shooting personal FOUL (3 PF) (Trent Jr. 2 FT),"[203897, 1629018]",1610612741.0,CHI,shooting,,,,,,,,,LaVine,Z. LaVine,,,,1193.0,,,,,,,,3.0,0.0,Trent Jr.,1629018.0,,,
362,PT11M47.00S,2022-01-27T02:24:35.3Z,3,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,68,50,2022-01-27T02:24:35Z,3550000,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,,,,,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
363,PT11M47.00S,2022-01-27T02:24:35.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,68,50,2022-01-27T02:24:35Z,3560000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,362.0,,,,,,,,,,,,
364,PT11M47.00S,2022-01-27T02:24:50.4Z,3,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,68,51,2022-01-27T02:24:50Z,3570000,,,0,,G. Trent Jr. Free Throw 2 of 2 (15 PTS),[1629018],1610612761.0,TOR,,,,,,,,Made,15.0,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,
365,PT11M22.00S,2022-01-27T02:25:15.6Z,3,REGULAR,3pt,Jump Shot,[],203897,96.40275952693824,4.166666666666666,1610612741,68,51,2022-01-27T02:25:21Z,3580000,-229.0,-19.0,1,right,MISS Z. LaVine step back 3PT,[203897],1610612741.0,CHI,step back,,,,,,23.0,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
366,PT11M19.00S,2022-01-27T02:25:18.3Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612741,68,51,2022-01-27T02:25:18Z,3590000,,,0,,J. Green REBOUND (Off:2 Def:0),[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,365.0,2.0,0.0,2.0,,,,,,,,,
367,PT11M15.00S,2022-01-27T02:25:22.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202696,76.42904073587385,87.74509803921569,1610612741,68,51,2022-01-27T02:25:27Z,3600000,189.0,169.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,,,,25.34,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
368,PT11M12.00S,2022-01-27T02:25:25.5Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,68,51,2022-01-27T02:25:27Z,3610000,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612761.0,TOR,,,,,,,,,,Siakam,P. Siakam,,,,,,367.0,4.0,3.0,1.0,,,,,,,,,
369,PT11M07.00S,2022-01-27T02:25:31.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,5.863994743758213,50.49019607843137,1610612761,68,53,2022-01-27T02:25:36Z,3620000,-2.0,3.0,1,left,O. Anunoby driving Layup (14 PTS) (P. Siakam 6 AST),"[1628384, 1627783]",1610612761.0,TOR,driving,,,,,,0.36,Made,14.0,Anunoby,O. Anunoby,P. Siakam,1627783.0,6.0,,,,,,,,,,,,,,,
371,PT10M49.00S,2022-01-27T02:25:49.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,82.21090670170827,50.0,1610612741,70,53,2022-01-27T02:25:58Z,3640000,0.0,115.0,1,right,Z. LaVine 11' fadeaway Jump Shot (17 PTS),[203897],1610612741.0,CHI,fadeaway,,,,,,11.47,Made,17.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
372,PT10M23.00S,2022-01-27T02:26:15.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,18.2161629434954,7.107843137254902,1610612761,70,53,2022-01-27T02:26:21Z,3650000,214.0,119.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,,,,24.52,Missed,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
373,PT10M19.00S,2022-01-27T02:26:19.6Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,70,53,2022-01-27T02:26:21Z,3660000,,,0,,J. Green REBOUND (Off:2 Def:1),[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,372.0,3.0,1.0,2.0,,,,,,,,,
374,PT10M10.00S,2022-01-27T02:26:28.3Z,3,REGULAR,2pt,Jump Shot,[],201942,71.82982917214193,48.03921568627451,1610612741,72,53,2022-01-27T02:26:33Z,3670000,-10.0,212.0,1,right,D. DeRozan 21' fadeaway Jump Shot (23 PTS),[201942],1610612741.0,CHI,fadeaway,,,,,,21.25,Made,23.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
