actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
354,PT07M27.00S,2022-04-01T01:30:36.9Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,61,71,2022-04-01T01:30:39Z,3500000,,,0,,N. Vucevic REBOUND (Off:3 Def:4),[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,353.0,7.0,4.0,3.0,,,,,,,
355,PT07M27.00S,2022-04-01T01:30:38.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,63,71,2022-04-01T01:30:38Z,3510000,0.0,0.0,1,left,N. Vucevic putback Layup (10 PTS),[202696],1610612741.0,CHI,putback,,,,,,0.0,Made,10.0,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
356,PT07M27.00S,2022-04-01T01:30:45.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,63,71,2022-04-01T01:30:45Z,3520000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT07M17.00S,2022-04-01T01:33:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.51182654402102,47.30392156862745,1610612746,63,73,2022-04-01T01:33:58Z,3530000,-13.0,8.0,1,right,R. Jackson running Layup (19 PTS),[202704],1610612746.0,LAC,running,,,,,,1.6,Made,19.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
358,PT07M00.00S,2022-04-01T01:34:08.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,15.850854139290407,47.549019607843135,1610612741,63,73,2022-04-01T01:34:57Z,3540000,12.0,96.0,1,left,MISS N. Vucevic 9' Hook,[202696],1610612741.0,CHI,,,,,,,9.73,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
359,PT07M00.00S,2022-04-01T01:34:08.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,63,73,2022-04-01T01:34:16Z,3550000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,358.0,,,,,,,,,,
360,PT07M00.00S,2022-04-01T01:34:12.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,63,73,2022-04-01T01:34:12Z,3560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT06M47.00S,2022-04-01T01:34:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,91.27792378449409,50.73529411764706,1610612746,63,73,2022-04-01T01:34:44Z,3570000,4.0,29.0,1,right,MISS I. Zubac driving Layup - blocked,"[1627826, 1630172]",1610612746.0,LAC,driving,,,,,,2.97,Missed,,Zubac,I. Zubac,,,,,,,,,,,,,,,,Williams,1630172.0,,
362,PT06M47.00S,2022-04-01T01:34:28.4Z,3,REGULAR,block,,[],1630172,,,1610612746,63,73,2022-04-01T01:34:30Z,3580000,,,0,,P. Williams BLOCK (2 BLK),[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
363,PT06M45.00S,2022-04-01T01:34:30.4Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,63,73,2022-04-01T01:35:05Z,3590000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,361.0,2.0,2.0,0.0,,,,,,,
364,PT06M42.00S,2022-04-01T01:34:44.3Z,3,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,63,73,2022-04-01T01:34:56Z,3600000,,,0,,D. DeRozan lost ball out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,lost ball,,,,,,,,,DeRozan,D. DeRozan,,,,202058.0,,,,,,,,,1.0,,,,,,
365,PT06M42.00S,2022-04-01T01:34:49.7Z,3,REGULAR,substitution,out,[],1630245,,,1610612746,63,73,2022-04-01T01:34:52Z,3610000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
366,PT06M42.00S,2022-04-01T01:34:49.7Z,3,REGULAR,substitution,in,[],1627936,,,1610612746,63,73,2022-04-01T01:34:52Z,3620000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
367,PT06M30.00S,2022-04-01T01:35:06.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,94.03745072273325,50.245098039215684,1610612746,63,75,2022-04-01T01:36:06Z,3630000,1.0,4.0,1,right,I. Zubac cutting DUNK (6 PTS) (R. Jackson 3 AST),"[1627826, 202704]",1610612746.0,LAC,cutting,,,,,,0.37,Made,6.0,Zubac,I. Zubac,R. Jackson,202704.0,3.0,,,,,,,,,,,,,,,,
369,PT06M30.00S,2022-04-01T01:35:10.1Z,3,REGULAR,foul,personal,['1freethrow'],1630172,,,1610612746,63,75,2022-04-01T01:35:18Z,3650000,,,0,,P. Williams shooting personal FOUL (1 PF) (Zubac 1 FT),"[1630172, 1627826]",1610612741.0,CHI,shooting,,,,,,,,,Williams,P. Williams,,,,203592.0,1.0,0.0,Zubac,1627826.0,,,,,,,,,,,
371,PT06M30.00S,2022-04-01T01:35:34.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627826,,,1610612746,63,76,2022-04-01T01:35:34Z,3670000,,,0,,I. Zubac Free Throw 1 of 1 (7 PTS),[1627826],1610612746.0,LAC,,,,,,,,Made,7.0,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
372,PT06M14.00S,2022-04-01T01:35:53.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,18.2161629434954,38.72549019607843,1610612741,63,76,2022-04-01T01:36:02Z,3680000,56.0,119.0,1,left,MISS Z. LaVine 13' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,,,,13.14,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
373,PT06M08.00S,2022-04-01T01:35:59.7Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,76,2022-04-01T01:42:25Z,3690000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,372.0,5.0,4.0,1.0,,,,,,,
376,PT06M05.00S,2022-04-01T01:36:04.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,63,76,2022-04-01T01:36:04Z,3720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M50.00S,2022-04-01T01:36:31.6Z,3,REGULAR,3pt,Jump Shot,[],202331,95.3515111695138,4.166666666666666,1610612746,63,79,2022-04-01T01:36:39Z,3730000,-229.0,-9.0,1,right,P. George 3PT  (13 PTS) (M. Morris Sr. 4 AST),"[202331, 202694]",1610612746.0,LAC,,,,,,,22.94,Made,13.0,George,P. George,M. Morris Sr.,202694.0,4.0,,,,,,,,,,,,,,,,
379,PT05M35.00S,2022-04-01T01:36:45.6Z,3,REGULAR,3pt,Jump Shot,[],1627936,30.831143232588698,32.59803921568628,1610612741,63,79,2022-04-01T01:36:59Z,3750000,87.0,237.0,1,left,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,,,,25.27,Missed,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
380,PT05M34.00S,2022-04-01T01:36:46.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,63,79,2022-04-01T01:36:59Z,3760000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,379.0,,,,,,,,,,
381,PT05M34.00S,2022-04-01T01:36:55.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,63,79,2022-04-01T01:36:55Z,3770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M34.00S,2022-04-01T01:36:55.8Z,3,REGULAR,substitution,out,[],202696,,,1610612741,63,79,2022-04-01T01:37:14Z,3780000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
383,PT05M34.00S,2022-04-01T01:36:55.8Z,3,REGULAR,substitution,in,[],202684,,,1610612741,63,79,2022-04-01T01:37:14Z,3790000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,,,,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,
384,PT05M26.00S,2022-04-01T01:37:23.1Z,3,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612741,63,79,2022-04-01T01:37:32Z,3800000,,,0,,I. Zubac shooting personal FOUL (3 PF) (LaVine 2 FT),"[1627826, 203897]",1610612746.0,LAC,shooting,,,,,,,,,Zubac,I. Zubac,,,,202058.0,3.0,0.0,LaVine,203897.0,,,,,,,,,,,
386,PT05M26.00S,2022-04-01T01:37:51.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203897,,,1610612741,64,79,2022-04-01T01:37:51Z,3820000,,,0,,Z. LaVine Free Throw 1 of 2 (14 PTS),[203897],1610612741.0,CHI,,,,,,,,Made,14.0,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
387,PT05M26.00S,2022-04-01T01:37:58.2Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,64,79,2022-04-01T01:38:03Z,3830000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
388,PT05M26.00S,2022-04-01T01:37:58.2Z,3,REGULAR,substitution,in,[],1629750,,,1610612741,64,79,2022-04-01T01:38:03Z,3840000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
389,PT05M26.00S,2022-04-01T01:38:09.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612741,64,79,2022-04-01T01:38:21Z,3850000,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,,
390,PT05M26.00S,2022-04-01T01:37:51.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203897,,,1610612741,64,79,2022-04-01T01:38:25Z,3860000,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,,,,,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
391,PT05M24.00S,2022-04-01T01:37:53.0Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,64,79,2022-04-01T01:38:25Z,3870000,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,390.0,6.0,5.0,1.0,,,,,,,
392,PT05M13.00S,2022-04-01T01:38:34.4Z,3,REGULAR,3pt,Jump Shot,[],202331,69.20170827858082,67.8921568627451,1610612746,64,79,2022-04-01T01:38:40Z,3880000,89.0,237.0,1,right,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,,,,25.33,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
393,PT05M09.00S,2022-04-01T01:38:38.4Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,64,79,2022-04-01T01:38:40Z,3890000,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612741.0,CHI,,,,,,,,,,Green,J. Green,,,,,,,,,392.0,3.0,2.0,1.0,,,,,,,
394,PT04M58.00S,2022-04-01T01:38:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.258212877792378,51.71568627450981,1610612741,66,79,2022-04-01T01:38:58Z,3900000,-9.0,6.0,1,left,J. Green driving Layup (2 PTS) (A. Caruso 2 AST),"[1629750, 1627936]",1610612741.0,CHI,driving,,,,,,1.07,Made,2.0,Green,J. Green,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,,,,
396,PT04M45.00S,2022-04-01T01:39:01.4Z,3,REGULAR,3pt,Jump Shot,[],202704,69.59592641261499,73.0392156862745,1610612746,66,82,2022-04-01T01:39:06Z,3920000,115.0,233.0,1,right,R. Jackson 26' 3PT pullup (22 PTS),[202704],1610612746.0,LAC,pullup,,,,,,26.02,Made,22.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
397,PT04M27.00S,2022-04-01T01:39:19.5Z,3,REGULAR,3pt,Jump Shot,[],1627936,28.597240473061763,24.019607843137255,1610612741,69,82,2022-04-01T01:39:26Z,3930000,130.0,216.0,1,left,A. Caruso 25' 3PT  (5 PTS) (D. DeRozan 4 AST),"[1627936, 201942]",1610612741.0,CHI,,,,,,,25.23,Made,5.0,Caruso,A. Caruso,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,,,,
399,PT04M10.00S,2022-04-01T01:39:38.0Z,3,REGULAR,3pt,Jump Shot,[],202694,94.43166885676742,2.696078431372549,1610612746,69,82,2022-04-01T01:39:45Z,3950000,-237.0,0.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,,,,23.65,Missed,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
400,PT04M03.00S,2022-04-01T01:39:45.0Z,3,REGULAR,rebound,defensive,[],202684,,,1610612741,69,82,2022-04-01T01:39:45Z,3960000,,,0,,T. Thompson REBOUND (Off:2 Def:2),[202684],1610612741.0,CHI,,,,,,,,,,Thompson,T. Thompson,,,,,,,,,399.0,4.0,2.0,2.0,,,,,,,
401,PT03M59.00S,2022-04-01T01:39:48.7Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,69,82,2022-04-01T01:42:54Z,3970000,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 202331]",1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,2.0,George,202331.0,,,,
402,PT03M59.00S,2022-04-01T01:39:48.7Z,3,REGULAR,steal,,[],202331,,,1610612746,69,82,2022-04-01T01:39:50Z,3980000,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,
403,PT03M54.00S,2022-04-01T01:39:53.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202331,74.32654402102497,85.04901960784314,1610612746,69,82,2022-04-01T01:40:01Z,3990000,175.0,189.0,1,right,MISS P. George 25' running 3PT,[202331],1610612746.0,LAC,running,,,,,,25.76,Missed,,George,P. George,,,,,,,,,,,,,,,,,,,
404,PT03M50.00S,2022-04-01T01:39:57.0Z,3,REGULAR,rebound,defensive,[],202684,,,1610612741,69,82,2022-04-01T01:40:01Z,4000000,,,0,,T. Thompson REBOUND (Off:2 Def:3),[202684],1610612741.0,CHI,,,,,,,,,,Thompson,T. Thompson,,,,,,,,,403.0,5.0,3.0,2.0,,,,,,,
405,PT03M37.00S,2022-04-01T01:40:10.3Z,3,REGULAR,2pt,Jump Shot,[],201942,21.895532194480946,65.19607843137256,1610612741,71,82,2022-04-01T01:40:18Z,4010000,-76.0,153.0,1,left,D. DeRozan 17' Jump Shot (23 PTS),[201942],1610612741.0,CHI,,,,,,,17.11,Made,23.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
406,PT03M37.00S,2022-04-01T01:40:20.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612746,71,82,2022-04-01T01:40:20Z,4020000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M37.00S,2022-04-01T01:41:27.1Z,3,REGULAR,substitution,out,[],201942,,,1610612746,71,82,2022-04-01T01:41:57Z,4030000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
408,PT03M37.00S,2022-04-01T01:41:27.1Z,3,REGULAR,substitution,out,[],202331,,,1610612746,71,82,2022-04-01T01:41:57Z,4040000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,
409,PT03M37.00S,2022-04-01T01:41:27.1Z,3,REGULAR,substitution,in,[],1629632,,,1610612746,71,82,2022-04-01T01:41:57Z,4050000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
410,PT03M37.00S,2022-04-01T01:41:27.1Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,71,82,2022-04-01T01:41:57Z,4060000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,,,,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,
411,PT03M26.00S,2022-04-01T01:42:26.4Z,3,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612746,71,82,2022-04-01T01:42:31Z,4070000,,,0,,J. Green shooting personal FOUL (1 PF) (Morris Sr. 2 FT),"[1629750, 202694]",1610612741.0,CHI,shooting,,,,,,,,,Green,J. Green,,,,204058.0,1.0,0.0,Morris Sr.,202694.0,,,,,,,,,,,
413,PT03M26.00S,2022-04-01T01:42:54.4Z,3,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,71,83,2022-04-01T01:42:54Z,4090000,,,0,,M. Morris Sr. Free Throw 1 of 2 (17 PTS),[202694],1610612746.0,LAC,,,,,,,,Made,17.0,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
414,PT03M26.00S,2022-04-01T01:43:14.1Z,3,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,71,84,2022-04-01T01:43:14Z,4100000,,,0,,M. Morris Sr. Free Throw 2 of 2 (18 PTS),[202694],1610612746.0,LAC,,,,,,,,Made,18.0,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,
415,PT03M04.00S,2022-04-01T01:43:38.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629632,6.389618922470433,45.09803921568628,1610612741,73,84,2022-04-01T01:45:12Z,4110000,25.0,8.0,1,left,C. White driving bank Hook (9 PTS),[1629632],1610612741.0,CHI,driving bank,,,,,,2.57,Made,9.0,White,C. White,,,,,,,,,,,,,,,,,,,
416,PT02M50.00S,2022-04-01T01:43:52.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.78120893561103,50.245098039215684,1610612746,73,84,2022-04-01T01:46:12Z,4120000,1.0,53.0,1,right,MISS I. Zubac driving Hook,[1627826],1610612746.0,LAC,driving,,,,,,5.3,Missed,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
417,PT02M44.00S,2022-04-01T01:43:58.8Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,73,84,2022-04-01T01:44:02Z,4130000,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,416.0,7.0,5.0,2.0,,,,,,,
418,PT02M44.00S,2022-04-01T01:43:59.1Z,3,REGULAR,2pt,Hook,"['2ndchance', 'pointsinthepaint']",1627826,94.40999984741211,50.0,1610612746,73,84,2022-04-01T01:46:38Z,4140000,0.0,0.0,1,right,MISS I. Zubac Hook,[1627826],1610612746.0,LAC,,,,,,,0.0,Missed,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
419,PT02M43.00S,2022-04-01T01:44:00.1Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,73,84,2022-04-01T01:46:38Z,4150000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,418.0,3.0,3.0,0.0,,,,,,,
420,PT02M42.00S,2022-04-01T01:44:02.5Z,3,REGULAR,foul,personal,[],1627826,,,1610612741,73,84,2022-04-01T01:44:24Z,4160000,,,0,,I. Zubac personal FOUL (4 PF),"[1627826, 203897]",1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,204058.0,4.0,0.0,LaVine,203897.0,,,,,,,,,,,
422,PT02M42.00S,2022-04-01T01:44:09.0Z,3,REGULAR,substitution,out,[],201587,,,1610612741,73,84,2022-04-01T01:44:15Z,4180000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,
423,PT02M42.00S,2022-04-01T01:44:09.0Z,3,REGULAR,substitution,out,[],1627826,,,1610612741,73,84,2022-04-01T01:44:15Z,4190000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,
424,PT02M42.00S,2022-04-01T01:44:09.0Z,3,REGULAR,substitution,in,[],1628392,,,1610612741,73,84,2022-04-01T01:44:15Z,4200000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,
425,PT02M42.00S,2022-04-01T01:44:09.0Z,3,REGULAR,substitution,in,[],1628379,,,1610612741,73,84,2022-04-01T01:44:15Z,4210000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,
426,PT02M37.00S,2022-04-01T01:44:28.2Z,3,REGULAR,2pt,Jump Shot,[],203897,5.601182654402102,68.13725490196079,1610612741,75,84,2022-04-01T01:44:32Z,4220000,-91.0,0.0,1,left,Z. LaVine 9' turnaround fadeaway Jump Shot (16 PTS) (A. Caruso 3 AST),"[203897, 1627936]",1610612741.0,CHI,turnaround fadeaway,,,,,,9.07,Made,16.0,LaVine,Z. LaVine,A. Caruso,1627936.0,3.0,,,,,,,,,,,,,,,,
428,PT02M23.00S,2022-04-01T01:44:42.3Z,3,REGULAR,3pt,Jump Shot,[],202704,65.25952693823915,58.08823529411765,1610612746,75,84,2022-04-01T01:44:49Z,4240000,40.0,274.0,1,right,MISS R. Jackson 27' 3PT,[202704],1610612746.0,LAC,,,,,,,27.71,Missed,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
429,PT02M20.00S,2022-04-01T01:44:45.3Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,75,84,2022-04-01T01:44:49Z,4250000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,428.0,1.0,1.0,0.0,,,,,,,
430,PT02M08.00S,2022-04-01T01:45:02.9Z,3,REGULAR,violation,kicked ball,[],1629611,,,1610612741,75,84,2022-04-01T01:45:16Z,4260000,,,0,,T. Mann kicked ball VIOLATION,[1629611],1610612746.0,LAC,,,,,,,,,,Mann,T. Mann,,,,202058.0,,,,,,,,,,,,,,,
431,PT02M00.00S,2022-04-01T01:45:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.1268068331143235,50.0,1610612741,75,84,2022-04-01T01:45:39Z,4270000,0.0,5.0,1,left,MISS Z. LaVine driving reverse Layup,[203897],1610612741.0,CHI,driving reverse,,,,,,0.51,Missed,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
432,PT02M00.00S,2022-04-01T01:45:27.8Z,3,REGULAR,rebound,offensive,[],202684,,,1610612741,75,84,2022-04-01T01:45:39Z,4280000,,,0,,T. Thompson REBOUND (Off:3 Def:3),[202684],1610612741.0,CHI,,,,,,,,,,Thompson,T. Thompson,,,,,,,,,431.0,6.0,3.0,3.0,,,,,,,
433,PT02M00.00S,2022-04-01T01:45:39.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612741,75,84,2022-04-01T01:46:07Z,4290000,,,0,,R. Jackson shooting personal FOUL (3 PF) (Thompson 2 FT),"[202704, 202684]",1610612746.0,LAC,shooting,,,,,,,,,Jackson,R. Jackson,,,,202058.0,3.0,1.0,Thompson,202684.0,,,,,,,,,,,
435,PT02M00.00S,2022-04-01T01:46:12.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202684,,,1610612741,75,84,2022-04-01T01:46:12Z,4310000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612741.0,CHI,,,,,,,,Missed,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,
436,PT02M00.00S,2022-04-01T01:46:12.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,75,84,2022-04-01T01:46:12Z,4320000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,435.0,,,,,,,,,,
437,PT02M00.00S,2022-04-01T01:46:12.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202684,,,1610612741,75,84,2022-04-01T01:46:30Z,4330000,,,0,,MISS T. Thompson Free Throw 2 of 2,[202684],1610612741.0,CHI,,,,,,,,Missed,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,
438,PT02M00.00S,2022-04-01T01:46:12.9Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612746,75,84,2022-04-01T01:46:30Z,4340000,,,0,,L. Kennard REBOUND (Off:1 Def:3),[1628379],1610612746.0,LAC,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,437.0,4.0,3.0,1.0,,,,,,,
439,PT01M39.00S,2022-04-01T01:46:41.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,86.94152431011827,53.92156862745098,1610612746,75,86,2022-04-01T01:46:45Z,4350000,20.0,70.0,1,right,R. Jackson 7' driving floating Jump Shot (24 PTS),[202704],1610612746.0,LAC,driving floating,,,,,,7.29,Made,24.0,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,
440,PT01M18.00S,2022-04-01T01:47:01.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,5.469776609724048,50.245098039215684,1610612741,77,86,2022-04-01T01:47:05Z,4360000,-1.0,-1.0,1,left,T. Thompson alley-oop DUNK (4 PTS) (Z. LaVine 3 AST),"[202684, 203897]",1610612741.0,CHI,alley-oop,,,,,,0.16,Made,4.0,Thompson,T. Thompson,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,,,
442,PT01M06.00S,2022-04-01T01:47:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,92.59198423127464,45.09803921568628,1610612746,77,88,2022-04-01T01:47:21Z,4380000,-25.0,17.0,1,right,L. Kennard driving floating bank Jump Shot (5 PTS) (R. Jackson 4 AST),"[1628379, 202704]",1610612746.0,LAC,driving floating bank,,,,,,2.99,Made,5.0,Kennard,L. Kennard,R. Jackson,202704.0,4.0,,,,,,,,,,,,,,,,
