actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
279,PT03M18.00S,2021-11-07T00:58:39.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627788,,,1610612741,40,49,2021-11-07T00:58:48Z,2750000,,,0,,F. Korkmaz shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1627788, 201942]",1610612755.0,PHI,shooting,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,202035.0,,,,,2.0,0.0,DeRozan,201942.0,,,
282,PT03M18.00S,2021-11-07T00:59:04.5Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,41,49,2021-11-07T00:59:24Z,2770000,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,,7.0,,,,,,,,,,
283,PT03M18.00S,2021-11-07T00:59:04.5Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,41,49,2021-11-07T00:59:24Z,2780000,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M15.00S,2021-11-07T00:59:07.5Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,41,49,2021-11-07T00:59:24Z,2790000,,,0,,J. Embiid REBOUND (Off:0 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,283.0,10.0,10.0,0.0,,,,,,,,,,,,,,,
285,PT03M02.00S,2021-11-07T00:59:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,80.6340341655716,54.90196078431373,1610612755,41,51,2021-11-07T00:59:44Z,2800000,25.0,130.0,1,right,J. Embiid 13' Jump Shot (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,13.18,Made,,,,,,,,,16.0,,,,,,,,,,
286,PT03M02.00S,2021-11-07T00:59:41.0Z,2,REGULAR,foul,personal,['1freethrow'],202696,,,1610612755,41,51,2021-11-07T00:59:50Z,2810000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Embiid 1 FT),"[202696, 203954]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,203592.0,,,,,2.0,0.0,Embiid,203954.0,,,
288,PT03M02.00S,2021-11-07T00:59:51.3Z,2,REGULAR,substitution,out,[],1629750,,,1610612755,41,51,2021-11-07T01:00:35Z,2830000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M02.00S,2021-11-07T00:59:51.3Z,2,REGULAR,substitution,in,[],1628366,,,1610612755,41,51,2021-11-07T01:00:35Z,2840000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M02.00S,2021-11-07T01:00:16.2Z,2,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,41,52,2021-11-07T01:00:16Z,2850000,,,0,,J. Embiid Free Throw 1 of 1 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,,,17.0,,,,,,,,,,
291,PT02M47.00S,2021-11-07T01:00:33.3Z,2,REGULAR,turnover,bad pass,[],1627936,,,1610612741,41,52,2021-11-07T01:00:38Z,2860000,,,0,,A. Caruso bad pass TURNOVER (2 TO),"[1627936, 203552]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,2.0,Curry,203552.0,,,,,,,,,,,,
292,PT02M47.00S,2021-11-07T01:00:33.3Z,2,REGULAR,steal,,[],203552,,,1610612755,41,52,2021-11-07T01:00:35Z,2870000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M42.00S,2021-11-07T01:00:37.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627788,75.77201051248358,12.5,1610612755,41,52,2021-11-07T01:00:45Z,2880000,-188.0,175.0,1,right,MISS F. Korkmaz 25' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
294,PT02M40.00S,2021-11-07T01:00:40.4Z,2,REGULAR,rebound,offensive,[],1629003,,,1610612755,41,52,2021-11-07T01:00:40Z,2890000,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,293.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
295,PT02M28.00S,2021-11-07T01:00:52.1Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,41,52,2021-11-07T01:00:58Z,2900000,,,0,,J. Embiid lost ball TURNOVER (4 TO),"[203954, 1627936]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,4.0,Caruso,1627936.0,,,,,,,,,,,,
296,PT02M28.00S,2021-11-07T01:00:52.1Z,2,REGULAR,steal,,[],1627936,,,1610612741,41,52,2021-11-07T01:28:10Z,2910000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M24.00S,2021-11-07T01:00:56.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203897,24.655059132720105,88.72549019607843,1610612741,41,52,2021-11-07T01:01:05Z,2920000,-194.0,179.0,1,left,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M17.00S,2021-11-07T01:01:03.8Z,2,REGULAR,rebound,offensive,[],203897,,,1610612741,41,52,2021-11-07T01:41:32Z,2930000,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,297.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
299,PT02M10.00S,2021-11-07T01:01:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203897,7.30946123521682,50.0,1610612741,43,52,2021-11-07T01:01:22Z,2940000,0.0,16.0,1,left,Z. LaVine driving Layup (10 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.62,Made,,,,,,,,,10.0,,,,,,,,,,
300,PT01M46.00S,2021-11-07T01:01:34.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,74.58935611038108,84.80392156862744,1610612755,43,52,2021-11-07T01:01:41Z,2950000,174.0,186.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
301,PT01M44.00S,2021-11-07T01:01:36.1Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,43,52,2021-11-07T01:01:41Z,2960000,,,0,,Z. LaVine REBOUND (Off:1 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,300.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
302,PT01M32.00S,2021-11-07T01:01:47.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,9.280551905387648,51.9607843137255,1610612741,45,52,2021-11-07T01:01:53Z,2970000,-10.0,35.0,1,left,N. Vucevic Hook (6 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,3.61,Made,,,,,,,,,6.0,Z. LaVine,203897.0,3.0,,,,,,,
304,PT01M07.00S,2021-11-07T01:02:13.5Z,2,REGULAR,2pt,Jump Shot,[],203552,73.01248357424441,46.07843137254902,1610612755,45,54,2021-11-07T01:02:24Z,2990000,-20.0,201.0,1,right,S. Curry 20' pullup Jump Shot (4 PTS) (T. Maxey 7 AST),"[203552, 1630178]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,20.22,Made,,,,,,,,,4.0,T. Maxey,1630178.0,7.0,,,,,,,
306,PT00M50.20S,2021-11-07T01:02:33.2Z,2,REGULAR,foul,offensive,[],203897,,,1610612741,45,54,2021-11-07T01:02:45Z,3010000,,,0,,Z. LaVine offensive FOUL (1 PF),"[203897, 1627788]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,203592.0,,,,,1.0,0.0,Korkmaz,1627788.0,,,
308,PT00M50.20S,2021-11-07T01:02:33.2Z,2,REGULAR,turnover,offensive foul,[],203897,,,1610612741,45,54,2021-11-07T01:02:33Z,3030000,,,0,,Z. LaVine offensive foul TURNOVER (2 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,2.0,,,203592.0,,,,,,,,,,,
309,PT00M40.30S,2021-11-07T01:03:04.6Z,2,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,45,54,2021-11-07T01:03:13Z,3040000,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (5 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,,,,,,,5.0,,,1662.0,,,,,,,,,,,
310,PT00M40.30S,2021-11-07T01:03:10.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203954,,,1610612741,45,54,2021-11-07T01:03:44Z,3050000,,,0,,J. Embiid technical FOUL (1 Tech),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,1662.0,,,,,0.0,1.0,,,,,
311,PT00M40.30S,2021-11-07T01:04:01.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612741,45,54,2021-11-07T01:07:55Z,3060000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,Technical foul stands
312,PT00M40.30S,2021-11-07T01:08:27.7Z,2,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,45,54,2021-11-07T01:08:36Z,3070000,,,0,,MISS Z. LaVine technical Free Throw 1 of 1,[203897],1610612741.0,CHI,technical,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,,
313,PT00M40.30S,2021-11-07T01:08:27.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,45,54,2021-11-07T01:08:36Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,
314,PT00M32.50S,2021-11-07T01:08:55.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,20.581471747700395,50.98039215686274,1610612741,45,54,2021-11-07T01:09:00Z,3090000,-5.0,141.0,1,left,MISS D. DeRozan 14' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,14.11,Missed,,,,,,,,,,,,,,,,,,,
315,PT00M28.00S,2021-11-07T01:08:59.8Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,45,54,2021-11-07T01:09:00Z,3100000,,,0,,S. Milton REBOUND (Off:1 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,314.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
316,PT00M07.40S,2021-11-07T01:09:20.2Z,2,REGULAR,3pt,Jump Shot,[],203954,66.96780551905388,64.2156862745098,1610612755,45,57,2021-11-07T01:09:28Z,3110000,71.0,258.0,1,right,J. Embiid 26' 3PT step back (20 PTS),[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,26.76,Made,,,,,,,,,20.0,,,,,,,,,,
317,PT00M01.50S,2021-11-07T01:09:33.3Z,2,REGULAR,2pt,Jump Shot,[],201942,10.988830486202366,75.73529411764706,1610612741,47,57,2021-11-07T01:09:39Z,3120000,-129.0,51.0,1,left,D. DeRozan 13' pullup Jump Shot (9 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,13.84,Made,,,,,,,,,9.0,,,,,,,,,,
318,PT00M00.00S,2021-11-07T01:09:40.1Z,2,REGULAR,period,end,[],0,,,1610612755,47,57,2021-11-07T01:09:40Z,3130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-11-07T01:24:22.5Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612755,47,57,2021-11-07T01:24:46Z,3140000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-11-07T01:24:22.5Z,3,REGULAR,substitution,out,['startperiod'],1627788,,,1610612755,47,57,2021-11-07T01:24:46Z,3150000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-11-07T01:24:22.5Z,3,REGULAR,substitution,in,['startperiod'],1629750,,,1610612755,47,57,2021-11-07T01:24:46Z,3160000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-11-07T01:24:22.5Z,3,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,47,57,2021-11-07T01:24:46Z,3170000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-11-07T01:24:55.6Z,3,REGULAR,period,start,[],0,,,1610612741,47,57,2021-11-07T01:24:55Z,3180000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M49.00S,2021-11-07T01:25:05.9Z,3,REGULAR,2pt,Jump Shot,[],202696,91.40932982917214,75.98039215686273,1610612741,47,57,2021-11-07T01:25:10Z,3190000,130.0,28.0,1,right,MISS N. Vucevic 13' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,13.29,Missed,,,,,,,,,,,,,,,,,,,
328,PT11M46.00S,2021-11-07T01:25:08.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,47,57,2021-11-07T01:25:10Z,3200000,,,0,,J. Embiid REBOUND (Off:0 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,327.0,11.0,11.0,0.0,,,,,,,,,,,,,,,
329,PT11M32.00S,2021-11-07T01:25:23.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.995400788436268,50.0,1610612755,47,59,2021-11-07T01:25:28Z,3210000,0.0,4.0,1,left,T. Maxey driving finger roll Layup (4 PTS) (S. Milton 4 AST),"[1630178, 1629003]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,0.39,Made,,,,,,,,,4.0,S. Milton,1629003.0,4.0,,,,,,,
331,PT11M14.00S,2021-11-07T01:25:40.1Z,3,REGULAR,2pt,Jump Shot,[],203897,85.89027595269383,25.245098039215684,1610612741,47,59,2021-11-07T01:25:45Z,3230000,-124.0,80.0,1,right,MISS Z. LaVine 14' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,14.75,Missed,,,,,,,,,,,,,,,,,,,
332,PT11M11.00S,2021-11-07T01:25:43.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,47,59,2021-11-07T01:25:45Z,3240000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,331.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
333,PT11M04.00S,2021-11-07T01:25:49.9Z,3,REGULAR,turnover,lost ball,[],1630178,,,1610612755,47,59,2021-11-07T01:25:56Z,3250000,,,0,,T. Maxey lost ball TURNOVER (1 TO),"[1630178, 1629750]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,1.0,Green,1629750.0,,,,,,,,,,,,
334,PT11M04.00S,2021-11-07T01:25:49.9Z,3,REGULAR,steal,,[],1629750,,,1610612741,47,59,2021-11-07T01:25:52Z,3260000,,,0,,J. Green STEAL (2 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M00.00S,2021-11-07T01:25:54.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,93.51182654402102,50.98039215686274,1610612741,49,59,2021-11-07T01:26:10Z,3270000,5.0,8.0,1,right,Z. LaVine running DUNK (12 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,0.98,Made,,,,,,,,,12.0,,,,,,,,,,
337,PT10M38.00S,2021-11-07T01:26:16.9Z,3,REGULAR,turnover,lost ball,[],1630194,,,1610612755,49,59,2021-11-07T01:26:21Z,3290000,,,0,,P. Reed lost ball TURNOVER (2 TO),"[1630194, 201942]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,2.0,DeRozan,201942.0,,,,,,,,,,,,
338,PT10M38.00S,2021-11-07T01:26:16.9Z,3,REGULAR,steal,,[],201942,,,1610612741,49,59,2021-11-07T01:26:19Z,3300000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT10M33.00S,2021-11-07T01:26:20.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,94.43166885676742,50.49019607843137,1610612741,51,59,2021-11-07T01:31:19Z,3310000,2.0,0.0,1,right,J. Green alley-oop DUNK (2 PTS) (L. Ball 1 AST),"[1629750, 1628366]",1610612741.0,CHI,alley-oop,,,Green,J. Green,,,,,0.25,Made,,,,,,,,,2.0,L. Ball,1628366.0,1.0,,,,,,,
341,PT10M07.00S,2021-11-07T01:26:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,10.726018396846255,50.73529411764706,1610612755,51,61,2021-11-07T01:26:53Z,3330000,-4.0,48.0,1,left,S. Curry driving finger roll Layup (6 PTS),[203552],1610612755.0,PHI,driving finger roll,,,Curry,S. Curry,,,,,4.84,Made,,,,,,,,,6.0,,,,,,,,,,
342,PT09M53.00S,2021-11-07T01:27:01.7Z,3,REGULAR,3pt,Jump Shot,[],1628366,71.69842312746385,20.098039215686274,1610612741,51,61,2021-11-07T01:27:15Z,3340000,-150.0,214.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
343,PT09M51.00S,2021-11-07T01:27:03.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,51,61,2021-11-07T01:27:15Z,3350000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,,
344,PT09M51.00S,2021-11-07T01:27:09.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,51,61,2021-11-07T01:27:09Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT09M33.00S,2021-11-07T01:27:34.8Z,3,REGULAR,3pt,Jump Shot,[],203552,31.882391590013142,54.65686274509803,1610612755,51,61,2021-11-07T01:27:42Z,3370000,-23.0,247.0,1,left,MISS S. Curry 24' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
346,PT09M31.00S,2021-11-07T01:27:37.2Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,51,61,2021-11-07T01:27:37Z,3380000,,,0,,J. Embiid REBOUND (Off:1 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,345.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
347,PT09M28.00S,2021-11-07T01:27:41.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629003,5.863994743758213,49.01960784313725,1610612755,51,61,2021-11-07T01:27:58Z,3390000,5.0,3.0,1,left,MISS S. Milton alley-oop Layup,[1629003],1610612755.0,PHI,alley-oop,,,Milton,S. Milton,,,,,0.55,Missed,,,,,,,,,,,,,,,,,,,
348,PT09M28.00S,2021-11-07T01:27:41.1Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612755,51,61,2021-11-07T01:27:46Z,3400000,,,0,,P. Reed REBOUND (Off:3 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,347.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
349,PT09M27.00S,2021-11-07T01:27:46.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630194,6.258212877792378,50.98039215686274,1610612755,51,63,2021-11-07T01:32:17Z,3410000,-5.0,6.0,1,left,P. Reed tip DUNK (6 PTS),[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,0.8,Made,,,,,,,,,6.0,,,,,,,,,,
350,PT09M27.00S,2021-11-07T01:27:52.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,51,63,2021-11-07T01:27:52Z,3420000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M11.00S,2021-11-07T01:30:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.51182654402102,49.01960784313725,1610612741,51,63,2021-11-07T01:30:58Z,3430000,-5.0,8.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.98,Missed,,,,,,,,,,,,,,,,,,,
352,PT09M09.00S,2021-11-07T01:30:55.7Z,3,REGULAR,rebound,defensive,[],1630194,,,1610612755,51,63,2021-11-07T01:30:58Z,3440000,,,0,,P. Reed REBOUND (Off:3 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,351.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
353,PT08M56.00S,2021-11-07T01:31:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,6.1268068331143235,49.01960784313725,1610612755,51,65,2021-11-07T01:31:14Z,3450000,5.0,5.0,1,left,P. Reed driving Layup (8 PTS),[1630194],1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,0.71,Made,,,,,,,,,8.0,,,,,,,,,,
354,PT08M44.00S,2021-11-07T01:31:27.1Z,3,REGULAR,foul,personal,[],1630178,,,1610612741,51,65,2021-11-07T01:31:43Z,3460000,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1628366]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,1662.0,,,,,1.0,0.0,Ball,1628366.0,,,
356,PT08M32.00S,2021-11-07T01:31:52.8Z,3,REGULAR,3pt,Jump Shot,[],203897,68.41327201051249,28.676470588235293,1610612741,54,65,2021-11-07T01:31:59Z,3480000,-107.0,244.0,1,right,Z. LaVine 26' 3PT pullup (15 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,26.66,Made,,,,,,,,,15.0,,,,,,,,,,
358,PT08M19.00S,2021-11-07T01:32:12.1Z,3,REGULAR,foul,personal,[],201942,,,1610612755,54,65,2021-11-07T01:34:36Z,3500000,,,0,,D. DeRozan personal FOUL (2 PF),"[201942, 203552]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,202035.0,,,,,2.0,0.0,Curry,203552.0,,,
360,PT08M03.00S,2021-11-07T01:32:39.6Z,3,REGULAR,2pt,Jump Shot,[],1629003,13.485545335085414,30.88235294117647,1610612755,54,65,2021-11-07T01:32:47Z,3520000,96.0,74.0,1,left,MISS S. Milton 12' Jump Shot,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,12.11,Missed,,,,,,,,,,,,,,,,,,,
361,PT08M02.00S,2021-11-07T01:32:41.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,54,65,2021-11-07T01:32:41Z,3530000,,,0,,N. Vucevic REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,360.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
362,PT07M58.00S,2021-11-07T01:32:47.0Z,3,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612741,54,65,2021-11-07T01:32:58Z,3540000,,,0,,P. Reed shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1630194, 201942]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,,,,,,,,,,1662.0,,,,,2.0,0.0,DeRozan,201942.0,,,
364,PT07M58.00S,2021-11-07T01:33:18.2Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,55,65,2021-11-07T01:33:18Z,3560000,,,0,,D. DeRozan Free Throw 1 of 2 (10 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,,10.0,,,,,,,,,,
365,PT07M58.00S,2021-11-07T01:33:27.8Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,56,65,2021-11-07T01:33:27Z,3570000,,,0,,D. DeRozan Free Throw 2 of 2 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,,11.0,,,,,,,,,,
366,PT07M40.00S,2021-11-07T01:33:46.0Z,3,REGULAR,2pt,Jump Shot,[],203954,21.895532194480946,66.91176470588235,1610612755,56,67,2021-11-07T01:35:11Z,3580000,-85.0,153.0,1,left,J. Embiid 17' pullup Jump Shot (22 PTS) (S. Milton 5 AST),"[203954, 1629003]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,17.51,Made,,,,,,,,,22.0,S. Milton,1629003.0,5.0,,,,,,,
368,PT07M30.00S,2021-11-07T01:33:57.1Z,3,REGULAR,3pt,Jump Shot,[],203897,85.89027595269383,96.81372549019608,1610612741,56,67,2021-11-07T01:34:02Z,3600000,234.0,80.0,1,right,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
369,PT07M28.00S,2021-11-07T01:33:59.1Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,56,67,2021-11-07T01:34:02Z,3610000,,,0,,S. Milton REBOUND (Off:1 Def:4),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,368.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
370,PT07M24.00S,2021-11-07T01:34:06.8Z,3,REGULAR,foul,personal,[],203897,,,1610612755,56,67,2021-11-07T01:35:39Z,3620000,,,0,,Z. LaVine personal FOUL (2 PF),"[203897, 203552]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,1662.0,,,,,2.0,0.0,Curry,203552.0,,,
