actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
449,PT04M21.00S,2021-12-07T02:37:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.35873850197109,53.08670343137255,1610612743,60,61,2021-12-07T02:38:07Z,4450000,-15.0,17.0,1,left,MISS A. Gordon driving Layup - blocked,"[203932, 202696]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,2.27,Missed,Vucevic,202696.0,,,,,,,,,,,,,,,,,
450,PT04M21.00S,2021-12-07T02:37:54.7Z,3,REGULAR,block,,[],202696,,,1610612743,60,61,2021-12-07T02:37:59Z,4460000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M21.00S,2021-12-07T02:37:54.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,60,61,2021-12-07T02:38:07Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,449.0,,,,,,,,,,,,,,,,
452,PT04M21.00S,2021-12-07T02:38:01.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,60,61,2021-12-07T02:38:01Z,4480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M21.00S,2021-12-07T02:38:02.1Z,3,REGULAR,substitution,out,[],201145,,,1610612743,60,61,2021-12-07T02:38:04Z,4490000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M21.00S,2021-12-07T02:38:02.1Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,60,61,2021-12-07T02:38:04Z,4500000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M18.00S,2021-12-07T02:38:14.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628420,18.74178712220762,68.38235294117648,1610612743,60,61,2021-12-07T02:38:20Z,4510000,-92.0,124.0,1,left,MISS M. Morris 15' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,15.41,Missed,,,,,,,,,,,,,,,,,,,
456,PT04M14.00S,2021-12-07T02:38:18.1Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,60,61,2021-12-07T02:38:20Z,4520000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,455.0,2.0,2.0,0.0,,,,,,,,,,,,,
457,PT04M05.00S,2021-12-07T02:38:29.1Z,3,REGULAR,foul,personal,[],1628420,,,1610612741,60,61,2021-12-07T02:38:35Z,4530000,,,0,,M. Morris personal FOUL (2 PF),"[1628420, 203897]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,202007.0,,,,2.0,0.0,LaVine,203897.0,
459,PT03M57.00S,2021-12-07T02:38:52.3Z,3,REGULAR,3pt,Jump Shot,[],203897,64.99671484888306,37.5,1610612741,63,61,2021-12-07T02:38:58Z,4550000,-62.0,277.0,1,right,Z. LaVine 28' 3PT pullup (17 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,28.35,Made,,,,,,,17.0,,,,,,,,,,,,
460,PT03M41.00S,2021-12-07T02:39:08.8Z,3,REGULAR,turnover,bad pass,[],1628420,,,1610612743,63,61,2021-12-07T02:39:12Z,4560000,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 1629744]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,1.0,Thomas,1629744.0,,,,,
461,PT03M41.00S,2021-12-07T02:39:08.8Z,3,REGULAR,steal,,[],1629744,,,1610612741,63,61,2021-12-07T02:41:43Z,4570000,,,0,,M. Thomas STEAL (1 STL),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M29.00S,2021-12-07T02:39:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,93.51182654402102,50.73529411764706,1610612741,65,61,2021-12-07T02:39:25Z,4580000,4.0,8.0,1,right,Z. LaVine driving Layup (19 PTS) (A. Dosunmu 4 AST),"[203897, 1630245]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.93,Made,,,,,,,19.0,A. Dosunmu,1630245.0,4.0,,,,,,,,,
464,PT03M09.00S,2021-12-07T02:39:40.4Z,3,REGULAR,2pt,Jump Shot,[],1630192,4.418528252299605,92.64705882352942,1610612743,65,63,2021-12-07T02:39:45Z,4600000,-213.0,-11.0,1,left,Z. Nnaji 21' Jump Shot (3 PTS) (F. Campazzo 4 AST),"[1630192, 1630267]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,21.35,Made,,,,,,,3.0,F. Campazzo,1630267.0,4.0,,,,,,,,,
466,PT02M47.00S,2021-12-07T02:40:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.38042049934296,49.50980392156863,1610612741,67,63,2021-12-07T02:40:07Z,4620000,-2.0,10.0,1,right,N. Vucevic cutting Layup (16 PTS) (Z. LaVine 6 AST),"[202696, 203897]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,1.0,Made,,,,,,,16.0,Z. LaVine,203897.0,6.0,,,,,,,,,
468,PT02M38.00S,2021-12-07T02:40:10.8Z,3,REGULAR,3pt,Jump Shot,[],1628420,27.677398160315374,21.568627450980394,1610612743,67,66,2021-12-07T02:40:16Z,4640000,142.0,208.0,1,left,M. Morris 25' 3PT  (11 PTS) (F. Campazzo 5 AST),"[1628420, 1630267]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.17,Made,,,,,,,11.0,F. Campazzo,1630267.0,5.0,,,,,,,,,
470,PT02M29.00S,2021-12-07T02:40:26.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,67,66,2021-12-07T02:41:35Z,4660000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M29.00S,2021-12-07T02:41:44.2Z,3,REGULAR,substitution,out,[],202696,,,1610612741,67,66,2021-12-07T02:42:04Z,4670000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M29.00S,2021-12-07T02:41:44.2Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,67,66,2021-12-07T02:42:04Z,4680000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M29.00S,2021-12-07T02:41:44.2Z,3,REGULAR,substitution,out,[],1628420,,,1610612741,67,66,2021-12-07T02:42:04Z,4690000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M29.00S,2021-12-07T02:41:44.2Z,3,REGULAR,substitution,out,[],203999,,,1610612741,67,66,2021-12-07T02:42:04Z,4700000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M29.00S,2021-12-07T02:41:44.2Z,3,REGULAR,substitution,in,[],1628396,,,1610612741,67,66,2021-12-07T02:42:04Z,4710000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M29.00S,2021-12-07T02:41:44.2Z,3,REGULAR,substitution,in,[],1628366,,,1610612741,67,66,2021-12-07T02:42:04Z,4720000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M29.00S,2021-12-07T02:41:44.2Z,3,REGULAR,substitution,in,[],203210,,,1610612741,67,66,2021-12-07T02:42:04Z,4730000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M29.00S,2021-12-07T02:41:44.2Z,3,REGULAR,substitution,in,[],1628432,,,1610612741,67,66,2021-12-07T02:42:04Z,4740000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M17.00S,2021-12-07T02:42:22.0Z,3,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,67,66,2021-12-07T02:42:28Z,4750000,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (3 TO),[203897],1610612741.0,CHI,lost ball,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,2882.0,3.0,,,,,,,
480,PT02M07.00S,2021-12-07T02:42:41.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203932,8.886333771353483,70.34313725490196,1610612743,67,66,2021-12-07T02:42:44Z,4760000,-102.0,31.0,1,left,MISS A. Gordon 10' turnaround bank Shot,[203932],1610612743.0,DEN,turnaround bank,,,Gordon,A. Gordon,,,,,10.63,Missed,,,,,,,,,,,,,,,,,,,
481,PT02M05.00S,2021-12-07T02:42:43.0Z,3,REGULAR,rebound,defensive,[],1628396,,,1610612741,67,66,2021-12-07T02:42:44Z,4770000,,,0,,T. Bradley REBOUND (Off:0 Def:6),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,480.0,6.0,6.0,0.0,,,,,,,,,,,,,
482,PT01M55.00S,2021-12-07T02:42:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628972,92.59198423127464,61.029411764705884,1610612741,67,66,2021-12-07T02:43:02Z,4780000,55.0,17.0,1,right,MISS T. Brown Jr. driving bank Shot,[1628972],1610612741.0,CHI,driving bank,,,Brown Jr.,T. Brown Jr.,,,,,5.77,Missed,,,,,,,,,,,,,,,,,,,
483,PT01M53.00S,2021-12-07T02:42:54.8Z,3,REGULAR,rebound,offensive,[],1628366,,,1610612741,67,66,2021-12-07T02:43:02Z,4790000,,,0,,L. Ball REBOUND (Off:3 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,482.0,6.0,3.0,3.0,,,,,,,,,,,,,
484,PT01M43.00S,2021-12-07T02:43:03.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,94.1688567674113,50.0,1610612741,69,66,2021-12-07T02:43:12Z,4800000,0.0,2.0,1,right,Z. LaVine driving Layup (21 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.23,Made,,,,,,,21.0,,,,,,,,,,,,
485,PT01M31.00S,2021-12-07T02:43:19.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,69,66,2021-12-07T02:43:19Z,4810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M31.00S,2021-12-07T02:43:21.1Z,3,REGULAR,substitution,out,[],1630192,,,1610612743,69,66,2021-12-07T02:43:36Z,4820000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M31.00S,2021-12-07T02:43:21.1Z,3,REGULAR,substitution,in,[],203115,,,1610612743,69,66,2021-12-07T02:43:36Z,4830000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M25.00S,2021-12-07T02:43:44.9Z,3,REGULAR,3pt,Jump Shot,[],203210,31.750985545335087,35.78431372549019,1610612743,69,66,2021-12-07T02:43:50Z,4840000,71.0,246.0,1,left,MISS J. Green 25' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
489,PT01M22.00S,2021-12-07T02:43:47.9Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,69,66,2021-12-07T02:43:50Z,4850000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,488.0,3.0,3.0,0.0,,,,,,,,,,,,,
490,PT01M11.00S,2021-12-07T02:43:58.6Z,3,REGULAR,3pt,Jump Shot,[],203897,67.36202365308804,29.901960784313726,1610612741,72,66,2021-12-07T02:44:04Z,4860000,-100.0,254.0,1,right,Z. LaVine 27' 3PT pullup (24 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,27.34,Made,,,,,,,24.0,,,,,,,,,,,,
491,PT00M59.10S,2021-12-07T02:44:11.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630267,18.74178712220762,61.51960784313726,1610612743,72,66,2021-12-07T02:44:20Z,4870000,-58.0,124.0,1,left,MISS F. Campazzo 13' pullup Shot,[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,13.65,Missed,,,,,,,,,,,,,,,,,,,
492,PT00M54.60S,2021-12-07T02:44:16.0Z,3,REGULAR,rebound,defensive,[],1629744,,,1610612741,72,66,2021-12-07T02:44:20Z,4880000,,,0,,M. Thomas REBOUND (Off:0 Def:2),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,491.0,2.0,2.0,0.0,,,,,,,,,,,,,
493,PT00M45.60S,2021-12-07T02:44:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.9862023653088,50.0,1610612741,74,66,2021-12-07T02:44:30Z,4890000,0.0,13.0,1,right,Z. LaVine driving Layup (26 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.34,Made,,,,,,,26.0,,,,,,,,,,,,
494,PT00M37.10S,2021-12-07T02:44:36.8Z,3,REGULAR,3pt,Jump Shot,[],203115,16.376478318002626,6.372549019607843,1610612743,74,66,2021-12-07T02:44:45Z,4900000,218.0,101.0,1,left,MISS W. Barton 24' step back 3PT,[203115],1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,24.05,Missed,,,,,,,,,,,,,,,,,,,
495,PT00M32.00S,2021-12-07T02:44:41.8Z,3,REGULAR,rebound,offensive,[],203932,,,1610612743,74,66,2021-12-07T02:44:41Z,4910000,,,0,,A. Gordon REBOUND (Off:3 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,494.0,6.0,3.0,3.0,,,,,,,,,,,,,
496,PT00M31.80S,2021-12-07T02:44:44.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,6.258212877792378,50.73529411764706,1610612743,74,68,2021-12-07T02:44:50Z,4920000,-4.0,6.0,1,left,A. Gordon putback Layup (13 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,0.73,Made,,,,,,,13.0,,,,,,,,,,,,
497,PT00M06.90S,2021-12-07T02:45:10.2Z,3,REGULAR,3pt,Jump Shot,[],203897,78.53153745072274,90.93137254901961,1610612741,74,68,2021-12-07T02:45:16Z,4930000,205.0,149.0,1,right,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
498,PT00M04.10S,2021-12-07T02:45:13.2Z,3,REGULAR,rebound,offensive,[],1628366,,,1610612741,74,68,2021-12-07T02:45:13Z,4940000,,,0,,L. Ball REBOUND (Off:4 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,497.0,7.0,3.0,4.0,,,,,,,,,,,,,
500,PT00M04.10S,2021-12-07T02:45:14.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629744,74.45795006570303,13.725490196078432,1610612741,77,68,2021-12-07T02:45:23Z,4960000,-181.0,188.0,1,right,M. Thomas 26' 3PT  (3 PTS) (L. Ball 2 AST),"[1629744, 1628366]",1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,26.1,Made,,,,,,,3.0,L. Ball,1628366.0,2.0,,,,,,,,,
502,PT00M00.00S,2021-12-07T02:45:22.2Z,3,REGULAR,3pt,Jump Shot,[],203932,27.808804204993432,77.20588235294117,1610612743,77,71,2021-12-07T02:45:31Z,4980000,-136.0,209.0,1,left,A. Gordon 24' 3PT pullup (16 PTS),[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,24.93,Made,,,,,,,16.0,,,,,,,,,,,,
503,PT00M00.00S,2021-12-07T02:45:25.8Z,3,REGULAR,period,end,[],0,,,1610612741,77,71,2021-12-07T02:45:25Z,4990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-12-07T02:47:02.8Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612741,77,71,2021-12-07T02:48:01Z,5000000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-12-07T02:47:02.8Z,4,REGULAR,substitution,out,['startperiod'],203932,,,1610612741,77,71,2021-12-07T02:48:01Z,5010000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-12-07T02:47:02.8Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,77,71,2021-12-07T02:48:01Z,5020000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-12-07T02:47:02.8Z,4,REGULAR,substitution,in,['startperiod'],1630192,,,1610612741,77,71,2021-12-07T02:48:01Z,5030000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-12-07T02:48:05.9Z,4,REGULAR,period,start,[],0,,,1610612743,77,71,2021-12-07T02:48:05Z,5040000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M48.00S,2021-12-07T02:48:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203210,5.863994743758213,51.470588235294116,1610612743,77,71,2021-12-07T02:48:22Z,5050000,-7.0,3.0,1,left,MISS J. Green driving Layup,[203210],1610612743.0,DEN,driving,,,Green,J. Green,,,,,0.78,Missed,,,,,,,,,,,,,,,,,,,
510,PT11M44.00S,2021-12-07T02:48:21.0Z,4,REGULAR,rebound,offensive,[],203210,,,1610612743,77,71,2021-12-07T02:48:22Z,5060000,,,0,,J. Green REBOUND (Off:1 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,509.0,3.0,2.0,1.0,,,,,,,,,,,,,
511,PT11M44.00S,2021-12-07T02:48:21.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203210,5.590000152587891,50.0,1610612743,77,71,2021-12-07T02:48:21Z,5070000,0.0,0.0,1,left,MISS J. Green tip Layup,[203210],1610612743.0,DEN,tip,,,Green,J. Green,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
512,PT11M43.00S,2021-12-07T02:48:21.7Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,77,71,2021-12-07T02:48:21Z,5080000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:5),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,511.0,7.0,5.0,2.0,,,,,,,,,,,,,
513,PT11M36.00S,2021-12-07T02:48:28.4Z,4,REGULAR,2pt,Jump Shot,[],1628366,78.0059132720105,44.36274509803921,1610612741,77,71,2021-12-07T02:48:33Z,5090000,-28.0,154.0,1,right,MISS L. Ball 15' pullup Shot,[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,15.68,Missed,,,,,,,,,,,,,,,,,,,
514,PT11M34.00S,2021-12-07T02:48:30.4Z,4,REGULAR,rebound,defensive,[],1628432,,,1610612743,77,71,2021-12-07T02:48:33Z,5100000,,,0,,D. Reed REBOUND (Off:0 Def:3),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,513.0,3.0,3.0,0.0,,,,,,,,,,,,,
515,PT11M20.00S,2021-12-07T02:48:45.0Z,4,REGULAR,2pt,Jump Shot,[],203115,19.66162943495401,28.921568627450984,1610612743,77,73,2021-12-07T02:48:49Z,5110000,105.0,132.0,1,left,W. Barton 16' pullup Jump Shot (19 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,16.92,Made,,,,,,,19.0,,,,,,,,,,,,
516,PT11M06.00S,2021-12-07T02:48:58.7Z,4,REGULAR,3pt,Jump Shot,[],1628366,70.90998685939553,74.50980392156863,1610612741,80,73,2021-12-07T02:49:04Z,5120000,123.0,221.0,1,right,L. Ball 25' 3PT pullup (17 PTS) (A. Dosunmu 5 AST),"[1628366, 1630245]",1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,25.26,Made,,,,,,,17.0,A. Dosunmu,1630245.0,5.0,,,,,,,,,
519,PT11M06.00S,2021-12-07T02:49:26.6Z,4,REGULAR,foul,personal,['1freethrow'],203210,,,1610612741,80,73,2021-12-07T02:51:12Z,5150000,,,0,,J. Green flagrant-type-1 personal FOUL (3 PF) (Ball 1 FT),"[203210, 1628366]",1610612743.0,DEN,flagrant-type-1,,,Green,J. Green,,,,,,,,,,,,,,,,,202007.0,,,,3.0,0.0,Ball,1628366.0,
521,PT11M06.00S,2021-12-07T02:49:40.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612741,80,73,2021-12-07T02:50:50Z,5170000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,Common Foul to Flagrant 1
522,PT11M06.00S,2021-12-07T02:51:00.9Z,4,REGULAR,freethrow,1 of 1,[],1628366,,,1610612741,81,73,2021-12-07T02:51:08Z,5180000,,,0,,L. Ball flagrant Free Throw 1 of 1 (18 PTS),[1628366],1610612741.0,CHI,flagrant,,,Ball,L. Ball,,,,,,Made,,,,,,,18.0,,,,,,,,,,,,
523,PT10M54.00S,2021-12-07T02:51:23.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628396,94.56307490144546,50.49019607843137,1610612741,83,73,2021-12-07T02:51:28Z,5190000,2.0,-1.0,1,right,T. Bradley DUNK (3 PTS) (A. Dosunmu 6 AST),"[1628396, 1630245]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,0.29,Made,,,,,,,3.0,A. Dosunmu,1630245.0,6.0,,,,,,,,,
525,PT10M26.00S,2021-12-07T02:51:52.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,5.338370565045992,51.470588235294116,1610612743,83,73,2021-12-07T02:51:56Z,5210000,-7.0,-2.0,1,left,MISS J. Green DUNK,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,0.77,Missed,,,,,,,,,,,,,,,,,,,
526,PT10M24.00S,2021-12-07T02:51:54.2Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612741,83,73,2021-12-07T02:51:56Z,5220000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:6),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,525.0,8.0,6.0,2.0,,,,,,,,,,,,,
527,PT10M22.00S,2021-12-07T02:51:58.9Z,4,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,83,73,2021-12-07T02:52:07Z,5230000,,,0,,A. Dosunmu step out-of-bounds TURNOVER (3 TO),[1630245],1610612741.0,CHI,step,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,201246.0,3.0,,,,,,,
528,PT10M06.00S,2021-12-07T02:52:22.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203115,30.831143232588698,67.64705882352942,1610612743,83,73,2021-12-07T02:52:27Z,5240000,-88.0,237.0,1,left,MISS W. Barton 25' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
529,PT10M03.00S,2021-12-07T02:52:25.7Z,4,REGULAR,rebound,defensive,[],1629744,,,1610612741,83,73,2021-12-07T02:52:27Z,5250000,,,0,,M. Thomas REBOUND (Off:0 Def:3),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,528.0,3.0,3.0,0.0,,,,,,,,,,,,,
530,PT09M50.00S,2021-12-07T02:52:38.1Z,4,REGULAR,3pt,Jump Shot,[],1630245,74.06373193166885,82.35294117647058,1610612741,86,73,2021-12-07T02:52:43Z,5260000,162.0,191.0,1,right,A. Dosunmu 25' 3PT  (9 PTS) (T. Bradley 1 AST),"[1630245, 1628396]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,25.05,Made,,,,,,,9.0,T. Bradley,1628396.0,1.0,,,,,,,,,
532,PT09M47.00S,2021-12-07T02:52:49.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,86,73,2021-12-07T02:52:49Z,5280000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M47.00S,2021-12-07T02:55:26.2Z,4,REGULAR,substitution,out,[],203210,,,1610612743,86,73,2021-12-07T02:55:38Z,5290000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M47.00S,2021-12-07T02:55:26.2Z,4,REGULAR,substitution,out,[],1628432,,,1610612743,86,73,2021-12-07T02:55:38Z,5300000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M47.00S,2021-12-07T02:55:26.2Z,4,REGULAR,substitution,out,[],1630267,,,1610612743,86,73,2021-12-07T02:55:38Z,5310000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M47.00S,2021-12-07T02:55:26.2Z,4,REGULAR,substitution,out,[],1630192,,,1610612743,86,73,2021-12-07T02:55:38Z,5320000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M47.00S,2021-12-07T02:55:26.2Z,4,REGULAR,substitution,in,[],201145,,,1610612743,86,73,2021-12-07T02:55:38Z,5330000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
