actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
270,PT12M00.00S,2022-01-20T02:13:52.9Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612739,58,49,2022-01-20T02:14:49Z,2650000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
271,PT12M00.00S,2022-01-20T02:13:52.9Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,58,49,2022-01-20T02:14:49Z,2660000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,,,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,
272,PT12M00.00S,2022-01-20T02:13:52.9Z,3,REGULAR,substitution,in,['startperiod'],1628972,,,1610612739,58,49,2022-01-20T02:14:49Z,2670000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,
273,PT12M00.00S,2022-01-20T02:13:52.9Z,3,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,58,49,2022-01-20T02:14:49Z,2680000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
274,PT12M00.00S,2022-01-20T02:14:52.9Z,3,REGULAR,period,start,[],0,,,1610612739,58,49,2022-01-20T02:14:52Z,2690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT11M45.00S,2022-01-20T02:15:10.1Z,3,REGULAR,3pt,Jump Shot,[],1629636,23.47240473061761,84.06862745098039,1610612739,58,49,2022-01-20T02:15:16Z,2700000,-170.0,168.0,1,left,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,,,,23.93,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
276,PT11M45.00S,2022-01-20T02:15:12.4Z,3,REGULAR,rebound,offensive,[],1628374,,,1610612739,58,49,2022-01-20T02:15:12Z,2710000,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612739.0,CLE,,,,,,,,,Markkanen,L. Markkanen,275.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
277,PT11M45.00S,2022-01-20T02:15:13.9Z,3,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612739,58,49,2022-01-20T02:15:19Z,2720000,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Markkanen 2 FT),"[1630245, 1628374]",1610612741.0,CHI,shooting,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,2534.0,2.0,0.0,Markkanen,1628374.0,
279,PT11M45.00S,2022-01-20T02:15:35.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628374,,,1610612739,58,49,2022-01-20T02:15:35Z,2740000,,,0,,MISS L. Markkanen Free Throw 1 of 2,[1628374],1610612739.0,CLE,,,,,,,,Missed,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
280,PT11M45.00S,2022-01-20T02:15:35.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,58,49,2022-01-20T02:15:35Z,2750000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,279.0,,,,,,,,,,,,,,,,,,
281,PT11M45.00S,2022-01-20T02:15:50.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628374,,,1610612739,58,50,2022-01-20T02:15:50Z,2760000,,,0,,L. Markkanen Free Throw 2 of 2 (12 PTS),[1628374],1610612739.0,CLE,,,,,,,,Made,Markkanen,L. Markkanen,,,,,12.0,,,,,,,,,,,,,,
282,PT11M27.00S,2022-01-20T02:16:09.4Z,3,REGULAR,3pt,Jump Shot,[],1628972,94.69448094612353,96.81372549019608,1610612741,61,50,2022-01-20T02:16:13Z,2770000,234.0,-3.0,1,right,T. Brown Jr. 3PT  (4 PTS) (A. Dosunmu 5 AST),"[1628972, 1630245]",1610612741.0,CHI,,,,,,,23.41,Made,Brown Jr.,T. Brown Jr.,,,,,4.0,A. Dosunmu,1630245.0,5.0,,,,,,,,,,,
284,PT11M17.00S,2022-01-20T02:16:21.7Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612739,61,50,2022-01-20T02:16:49Z,2790000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Allen 2 FT),"[201942, 1628386]",1610612741.0,CHI,shooting,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,202056.0,1.0,0.0,Allen,1628386.0,
286,PT11M17.00S,2022-01-20T02:16:50.5Z,3,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,61,51,2022-01-20T02:16:50Z,2810000,,,0,,J. Allen Free Throw 1 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,,,,,Made,Allen,J. Allen,,,,,3.0,,,,,,,,,,,,,,
287,PT11M17.00S,2022-01-20T02:17:02.8Z,3,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,61,52,2022-01-20T02:17:02Z,2820000,,,0,,J. Allen Free Throw 2 of 2 (4 PTS),[1628386],1610612739.0,CLE,,,,,,,,Made,Allen,J. Allen,,,,,4.0,,,,,,,,,,,,,,
288,PT11M09.00S,2022-01-20T02:17:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.82588699080158,51.225490196078425,1610612741,63,52,2022-01-20T02:17:29Z,2830000,6.0,-4.0,1,right,D. DeRozan driving Layup (20 PTS),[201942],1610612741.0,CHI,driving,,,,,,0.72,Made,DeRozan,D. DeRozan,,,,,20.0,,,,,,,,,,,,,,
289,PT11M09.00S,2022-01-20T02:17:19.7Z,3,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612741,63,52,2022-01-20T02:17:25Z,2840000,,,0,,I. Okoro shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1630171, 201942]",1610612739.0,CLE,shooting,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,1627962.0,2.0,0.0,DeRozan,201942.0,
291,PT11M09.00S,2022-01-20T02:17:38.7Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,63,52,2022-01-20T02:17:49Z,2860000,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612741.0,CHI,,,,,,,,Missed,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
292,PT11M06.00S,2022-01-20T02:17:41.7Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,63,52,2022-01-20T02:17:49Z,2870000,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,291.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
293,PT11M02.00S,2022-01-20T02:17:44.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628374,4.812746386333772,51.470588235294116,1610612739,63,54,2022-01-20T02:17:55Z,2880000,-7.0,-7.0,1,left,L. Markkanen alley-oop DUNK (14 PTS) (D. Garland 3 AST),"[1628374, 1629636]",1610612739.0,CLE,alley-oop,,,,,,1.04,Made,Markkanen,L. Markkanen,,,,,14.0,D. Garland,1629636.0,3.0,,,,,,,,,,,
295,PT10M47.00S,2022-01-20T02:17:59.8Z,3,REGULAR,2pt,Jump Shot,[],201942,77.21747700394218,33.82352941176471,1610612741,63,54,2022-01-20T02:18:42Z,2900000,-81.0,162.0,1,right,MISS D. DeRozan 18' step back Shot,[201942],1610612741.0,CHI,step back,,,,,,18.08,Missed,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
296,PT10M44.00S,2022-01-20T02:18:02.8Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,63,54,2022-01-20T02:18:04Z,2910000,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612739.0,CLE,,,,,,,,,Markkanen,L. Markkanen,295.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
297,PT10M32.00S,2022-01-20T02:18:13.8Z,3,REGULAR,2pt,Jump Shot,[],1629636,7.966491458607096,65.93137254901961,1610612739,63,56,2022-01-20T02:18:20Z,2920000,-80.0,22.0,1,left,D. Garland 8' bank Jump Shot (11 PTS),[1629636],1610612739.0,CLE,bank,,,,,,8.28,Made,Garland,D. Garland,,,,,11.0,,,,,,,,,,,,,,
298,PT10M14.00S,2022-01-20T02:18:32.3Z,3,REGULAR,2pt,Hook,[],202696,91.40932982917214,68.62745098039215,1610612741,65,56,2022-01-20T02:18:42Z,2930000,93.0,28.0,1,right,N. Vucevic 9' turnaround Hook (12 PTS),[202696],1610612741.0,CHI,turnaround,,,,,,9.73,Made,Vucevic,N. Vucevic,,,,,12.0,,,,,,,,,,,,,,
300,PT09M56.00S,2022-01-20T02:18:52.8Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612739,65,56,2022-01-20T02:19:04Z,2950000,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Markkanen 2 FT),"[201942, 1628374]",1610612741.0,CHI,shooting,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,202056.0,2.0,0.0,Markkanen,1628374.0,
302,PT09M56.00S,2022-01-20T02:19:19.2Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,65,57,2022-01-20T02:19:19Z,2970000,,,0,,L. Markkanen Free Throw 1 of 2 (15 PTS),[1628374],1610612739.0,CLE,,,,,,,,Made,Markkanen,L. Markkanen,,,,,15.0,,,,,,,,,,,,,,
303,PT09M56.00S,2022-01-20T02:19:34.0Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,65,58,2022-01-20T02:19:34Z,2980000,,,0,,L. Markkanen Free Throw 2 of 2 (16 PTS),[1628374],1610612739.0,CLE,,,,,,,,Made,Markkanen,L. Markkanen,,,,,16.0,,,,,,,,,,,,,,
304,PT09M39.00S,2022-01-20T02:19:53.2Z,3,REGULAR,turnover,bad pass,[],201942,,,1610612741,65,58,2022-01-20T02:19:58Z,2990000,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1630596]",1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,2.0,Mobley,1630596.0,,,,,,
305,PT09M39.00S,2022-01-20T02:19:53.2Z,3,REGULAR,steal,,[],1630596,,,1610612739,65,58,2022-01-20T02:19:55Z,3000000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
306,PT09M31.00S,2022-01-20T02:20:01.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,9.806176084099869,49.26470588235294,1610612739,65,60,2022-01-20T02:20:32Z,3010000,4.0,40.0,1,left,D. Garland driving floating Jump Shot (13 PTS),[1629636],1610612739.0,CLE,driving floating,,,,,,3.99,Made,Garland,D. Garland,,,,,13.0,,,,,,,,,,,,,,
307,PT09M31.00S,2022-01-20T02:20:05.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,65,60,2022-01-20T02:20:05Z,3020000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT09M17.00S,2022-01-20T02:23:08.5Z,3,REGULAR,3pt,Jump Shot,[],1630245,69.72733245729303,25.245098039215684,1610612741,65,60,2022-01-20T02:23:14Z,3030000,-124.0,232.0,1,right,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,,,,26.31,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
309,PT09M14.00S,2022-01-20T02:23:11.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,65,60,2022-01-20T02:23:14Z,3040000,,,0,,J. Allen REBOUND (Off:2 Def:3),[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,308.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
310,PT09M10.00S,2022-01-20T02:23:16.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,27.414586070959263,14.215686274509803,1610612739,65,60,2022-01-20T02:23:22Z,3050000,179.0,205.0,1,left,MISS L. Markkanen 27' 3PT,[1628374],1610612739.0,CLE,,,,,,,27.22,Missed,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,
311,PT09M06.00S,2022-01-20T02:23:20.8Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,65,60,2022-01-20T02:23:22Z,3060000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,,,,,,White,C. White,310.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
312,PT08M55.00S,2022-01-20T02:23:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,94.1688567674113,52.94117647058824,1610612741,67,60,2022-01-20T02:23:37Z,3070000,15.0,2.0,1,right,A. Dosunmu cutting Layup (6 PTS) (N. Vucevic 3 AST),"[1630245, 202696]",1610612741.0,CHI,cutting,,,,,,1.49,Made,Dosunmu,A. Dosunmu,,,,,6.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,
314,PT08M33.00S,2022-01-20T02:23:54.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,67,60,2022-01-20T02:23:54Z,3090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT08M31.00S,2022-01-20T02:24:35.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,9.280551905387648,49.50980392156863,1610612739,67,60,2022-01-20T02:48:14Z,3095000,2.0,35.0,1,left,MISS E. Mobley driving Layup - blocked,"[1630596, 201942]",1610612739.0,CLE,driving,,,,,,3.48,Missed,Mobley,E. Mobley,,,,,,,,,DeRozan,201942.0,,,,,,,,,
337,PT08M31.00S,2022-01-20T02:24:35.5Z,3,REGULAR,block,,[],201942,,,1610612739,67,60,2022-01-20T02:27:24Z,3097500,,,0,,D. DeRozan BLOCK (2 BLK),[201942],1610612741.0,CHI,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,
338,PT08M30.00S,2022-01-20T02:24:36.5Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,67,60,2022-01-20T02:27:34Z,3098750,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,,,,,,Allen,J. Allen,336.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
315,PT08M29.00S,2022-01-20T02:24:36.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,67,60,2022-01-20T02:31:43Z,3100000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,
316,PT08M11.00S,2022-01-20T02:24:48.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628972,93.64323258869908,54.166666666666664,1610612741,67,60,2022-01-20T02:27:34Z,3110000,21.0,7.0,1,right,MISS T. Brown Jr. driving reverse Layup,[1628972],1610612741.0,CHI,driving reverse,,,,,,2.2,Missed,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,
317,PT08M09.00S,2022-01-20T02:24:50.4Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,67,60,2022-01-20T02:24:55Z,3120000,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,316.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
318,PT08M07.00S,2022-01-20T02:24:53.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,26.888961892247043,13.970588235294118,1610612739,67,63,2022-01-20T02:27:16Z,3130000,180.0,200.0,1,left,L. Markkanen 26' 3PT running (19 PTS) (D. Garland 4 AST),"[1628374, 1629636]",1610612739.0,CLE,running,,,,,,26.94,Made,Markkanen,L. Markkanen,,,,,19.0,D. Garland,1629636.0,4.0,,,,,,,,,,,
320,PT07M46.00S,2022-01-20T02:25:14.2Z,3,REGULAR,3pt,Jump Shot,[],1628972,92.19776609724047,95.83333333333334,1610612741,67,63,2022-01-20T02:25:19Z,3150000,229.0,21.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,,,,23.01,Missed,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,
321,PT07M44.00S,2022-01-20T02:25:16.2Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,67,63,2022-01-20T02:25:19Z,3160000,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,320.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
322,PT07M40.00S,2022-01-20T02:25:24.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,67,63,2022-01-20T02:25:24Z,3170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT07M39.00S,2022-01-20T02:25:53.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,67,63,2022-01-20T02:25:53Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT07M35.00S,2022-01-20T02:26:01.7Z,3,REGULAR,2pt,Jump Shot,[],1629636,3.892904073587385,20.833333333333336,1610612739,67,63,2022-01-20T02:26:06Z,3190000,146.0,-16.0,1,left,MISS D. Garland 14' fadeaway Shot,[1629636],1610612739.0,CLE,fadeaway,,,,,,14.67,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
325,PT07M33.00S,2022-01-20T02:26:03.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,67,63,2022-01-20T02:26:06Z,3200000,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,324.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
326,PT07M21.00S,2022-01-20T02:26:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.1688567674113,53.92156862745098,1610612741,67,63,2022-01-20T02:26:20Z,3210000,20.0,2.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,,,,1.97,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
327,PT07M17.00S,2022-01-20T02:26:18.8Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,67,63,2022-01-20T02:26:18Z,3220000,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,326.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
328,PT07M17.00S,2022-01-20T02:26:18.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.40999984741211,50.0,1610612741,67,63,2022-01-20T02:26:18Z,3230000,0.0,0.0,1,right,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,,,,0.0,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
329,PT07M17.00S,2022-01-20T02:26:19.7Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,67,63,2022-01-20T02:26:19Z,3240000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,,,,,,Garland,D. Garland,328.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
330,PT07M16.00S,2022-01-20T02:26:25.7Z,3,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612739,67,63,2022-01-20T02:26:50Z,3250000,,,0,,A. Dosunmu shooting personal FOUL (3 PF) (Garland 2 FT),"[1630245, 1629636]",1610612741.0,CHI,shooting,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,1627962.0,3.0,0.0,Garland,1629636.0,
332,PT07M16.00S,2022-01-20T02:26:52.5Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,67,63,2022-01-20T02:26:52Z,3270000,,,0,,MISS D. Garland Free Throw 1 of 2,[1629636],1610612739.0,CLE,,,,,,,,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
333,PT07M16.00S,2022-01-20T02:26:52.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,67,63,2022-01-20T02:26:52Z,3280000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,,
334,PT07M16.00S,2022-01-20T02:27:03.7Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,67,64,2022-01-20T02:27:03Z,3290000,,,0,,D. Garland Free Throw 2 of 2 (14 PTS),[1629636],1610612739.0,CLE,,,,,,,,Made,Garland,D. Garland,,,,,14.0,,,,,,,,,,,,,,
339,PT07M02.00S,2022-01-20T02:27:22.6Z,3,REGULAR,violation,kicked ball,[],1630596,,,1610612741,67,64,2022-01-20T02:27:50Z,3310000,,,0,,E. Mobley kicked ball VIOLATION,[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,2534.0,,,,,
371,PT06M57.00S,2022-01-20T02:27:34.9Z,3,REGULAR,2pt,Jump Shot,[],1629632,79.31997371879106,60.049019607843135,1610612741,67,64,2022-01-20T02:32:47Z,3315000,50.0,142.0,1,right,MISS C. White 15' pullup Shot - blocked,"[1629632, 1630596]",1610612741.0,CHI,pullup,,,,,,15.05,Missed,White,C. White,,,,,,,,,Mobley,1630596.0,,,,,,,,,
372,PT06M57.00S,2022-01-20T02:27:34.9Z,3,REGULAR,block,,[],1630596,,,1610612741,67,64,2022-01-20T02:32:31Z,3317500,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
373,PT06M56.00S,2022-01-20T02:27:35.9Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,67,64,2022-01-20T02:32:47Z,3318750,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612739.0,CLE,,,,,,,,,Markkanen,L. Markkanen,371.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
342,PT06M55.00S,2022-01-20T02:27:49.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628972,,,1610612739,67,64,2022-01-20T02:28:13Z,3340000,,,0,,T. Brown Jr. personal FOUL (1 PF) (Markkanen 2 FT),"[1628972, 1628374]",1610612741.0,CHI,,,,,,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,1627962.0,1.0,0.0,Markkanen,1628374.0,
344,PT06M55.00S,2022-01-20T02:28:14.6Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,67,65,2022-01-20T02:32:36Z,3360000,,,0,,L. Markkanen Free Throw 1 of 2 (20 PTS),[1628374],1610612739.0,CLE,,,,,,,,Made,Markkanen,L. Markkanen,,,,,20.0,,,,,,,,,,,,,,
345,PT06M55.00S,2022-01-20T02:28:28.2Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,67,66,2022-01-20T02:32:36Z,3370000,,,0,,L. Markkanen Free Throw 2 of 2 (21 PTS),[1628374],1610612739.0,CLE,,,,,,,,Made,Markkanen,L. Markkanen,,,,,21.0,,,,,,,,,,,,,,
346,PT06M39.00S,2022-01-20T02:28:45.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,93.77463863337714,47.05882352941176,1610612741,69,66,2022-01-20T02:28:53Z,3380000,-15.0,6.0,1,right,N. Vucevic Hook (14 PTS) (A. Dosunmu 6 AST),"[202696, 1630245]",1610612741.0,CHI,,,,,,,1.59,Made,Vucevic,N. Vucevic,,,,,14.0,A. Dosunmu,1630245.0,6.0,,,,,,,,,,,
348,PT06M24.00S,2022-01-20T02:29:01.7Z,3,REGULAR,turnover,bad pass,[],1630596,,,1610612739,69,66,2022-01-20T02:29:09Z,3400000,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1629632]",1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,1.0,White,1629632.0,,,,,,
349,PT06M24.00S,2022-01-20T02:29:01.7Z,3,REGULAR,steal,,[],1629632,,,1610612741,69,66,2022-01-20T02:29:03Z,3410000,,,0,,C. White STEAL (2 STL),[1629632],1610612741.0,CHI,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
350,PT06M19.00S,2022-01-20T02:29:06.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630245,87.86136662286465,96.81372549019608,1610612741,72,66,2022-01-20T02:29:14Z,3420000,234.0,62.0,1,right,A. Dosunmu 24' 3PT  (9 PTS) (C. White 2 AST),"[1630245, 1629632]",1610612741.0,CHI,,,,,,,24.21,Made,Dosunmu,A. Dosunmu,,,,,9.0,C. White,1629632.0,2.0,,,,,,,,,,,
352,PT06M00.00S,2022-01-20T02:29:24.1Z,3,REGULAR,2pt,Jump Shot,[],1629636,26.62614980289093,50.0,1610612739,72,66,2022-01-20T02:29:27Z,3440000,0.0,198.0,1,left,MISS D. Garland 19' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,,,,19.78,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,,,
353,PT05M58.00S,2022-01-20T02:29:26.1Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,72,66,2022-01-20T02:29:27Z,3450000,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,,,,,,White,C. White,352.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
354,PT05M48.00S,2022-01-20T02:29:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,90.62089356110381,54.65686274509803,1610612741,72,66,2022-01-20T02:29:41Z,3460000,23.0,36.0,1,right,MISS D. DeRozan driving Layup - blocked,"[201942, 1630596]",1610612741.0,CHI,driving,,,,,,4.26,Missed,DeRozan,D. DeRozan,,,,,,,,,Mobley,1630596.0,,,,,,,,,
355,PT05M48.00S,2022-01-20T02:29:36.5Z,3,REGULAR,block,,[],1630596,,,1610612741,72,66,2022-01-20T02:29:40Z,3470000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,,,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,
356,PT05M43.00S,2022-01-20T02:29:41.5Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,72,66,2022-01-20T02:29:41Z,3480000,,,0,,N. Vucevic REBOUND (Off:2 Def:8),[202696],1610612741.0,CHI,,,,,,,,,Vucevic,N. Vucevic,354.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
357,PT05M41.00S,2022-01-20T02:29:43.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629632,92.85479632063075,51.225490196078425,1610612741,72,66,2022-01-20T02:29:47Z,3490000,6.0,15.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,,,,1.59,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
