actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
272,PT03M25.00S,2021-10-23T00:59:35.5Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,51,39,2021-10-23T00:59:35Z,2620000,,,0,,B. Ingram Free Throw 2 of 2 (11 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
273,PT03M13.00S,2021-10-23T00:59:50.8Z,2,REGULAR,3pt,Jump Shot,[],203897,69.85873850197109,69.36274509803921,1610612741,54,39,2021-10-23T01:02:35Z,2630000,97.0,231.0,1,right,Z. LaVine 25' 3PT step back (13 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.03,Made,13.0,,,,,,,,,,,,,,,,,
274,PT02M55.00S,2021-10-23T01:00:07.2Z,2,REGULAR,2pt,Jump Shot,[],1627742,14.011169513797633,74.50980392156863,1610612740,54,39,2021-10-23T01:00:14Z,2640000,-123.0,79.0,1,left,MISS B. Ingram 14' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,14.59,Missed,,,,,,,,,,,,,,,,,,
275,PT02M51.00S,2021-10-23T01:00:11.2Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,54,39,2021-10-23T01:00:14Z,2650000,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,,
276,PT02M48.00S,2021-10-23T01:00:14.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627936,93.77463863337714,47.549019607843135,1610612741,56,39,2021-10-23T01:01:50Z,2660000,-12.0,6.0,1,right,A. Caruso driving Layup (2 PTS) (Z. LaVine 4 AST),"[1627936, 203897]",1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,1.37,Made,2.0,,,,,Z. LaVine,203897.0,4.0,,,,,,,,,,
278,PT02M48.00S,2021-10-23T01:00:24.6Z,2,REGULAR,foul,personal,['1freethrow'],1627742,,,1610612741,56,39,2021-10-23T01:01:16Z,2680000,,,0,,B. Ingram shooting personal FOUL (3 PF) (Caruso 1 FT),"[1627742, 1627936]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,,,,,,,,,,,1627962.0,,3.0,0.0,Caruso,1627936.0,,,,
280,PT02M48.00S,2021-10-23T01:00:31.1Z,2,REGULAR,substitution,out,[],1627742,,,1610612741,56,39,2021-10-23T01:00:49Z,2700000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M48.00S,2021-10-23T01:00:31.1Z,2,REGULAR,substitution,in,[],1630530,,,1610612741,56,39,2021-10-23T01:00:49Z,2710000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M48.00S,2021-10-23T01:00:59.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1627936,,,1610612741,56,39,2021-10-23T01:01:02Z,2720000,,,0,,MISS A. Caruso Free Throw 1 of 1,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT02M45.00S,2021-10-23T01:01:02.4Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,56,39,2021-10-23T01:01:02Z,2730000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,282.0,6.0,5.0,1.0,,,,,,,,,,,,,
284,PT02M34.00S,2021-10-23T01:01:15.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612740,56,39,2021-10-23T01:01:21Z,2740000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[202696, 202685]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,Valanciunas,202685.0,,,,
286,PT02M34.00S,2021-10-23T01:01:41.0Z,2,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,56,40,2021-10-23T01:01:41Z,2760000,,,0,,J. Valanciunas Free Throw 1 of 2 (7 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
287,PT02M34.00S,2021-10-23T01:01:57.5Z,2,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,56,41,2021-10-23T01:01:57Z,2770000,,,0,,J. Valanciunas Free Throw 2 of 2 (8 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
288,PT02M20.00S,2021-10-23T01:02:14.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,56,41,2021-10-23T01:02:14Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M16.00S,2021-10-23T01:02:39.5Z,2,REGULAR,foul,offensive,['inpenalty'],202696,,,1610612741,56,41,2021-10-23T01:03:00Z,2790000,,,0,,N. Vucevic off-the-ball offensive FOUL (2 PF),"[202696, 1630530]",1610612741.0,CHI,off-the-ball,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,Murphy III,1630530.0,,,,
291,PT02M16.00S,2021-10-23T01:02:39.5Z,2,REGULAR,turnover,offensive foul,[],202696,,,1610612741,56,41,2021-10-23T01:02:39Z,2810000,,,0,,N. Vucevic offensive foul TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1627962.0,1.0,,,,,,,,
292,PT02M04.00S,2021-10-23T01:03:01.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,27.151773981603156,77.69607843137256,1610612740,56,44,2021-10-23T01:07:18Z,2820000,-138.0,203.0,1,left,D. Graham 24' 3PT pullup (10 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,24.55,Made,10.0,,,,,,,,,,,,,,,,,
293,PT01M45.00S,2021-10-23T01:03:18.9Z,2,REGULAR,3pt,Jump Shot,[],203897,66.83639947437582,31.61764705882353,1610612741,59,44,2021-10-23T01:07:38Z,2830000,-92.0,259.0,1,right,Z. LaVine 27' 3PT pullup (16 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,27.5,Made,16.0,,,,,,,,,,,,,,,,,
294,PT01M29.00S,2021-10-23T01:03:36.1Z,2,REGULAR,turnover,bad pass,[],1628984,,,1610612740,59,44,2021-10-23T01:03:41Z,2840000,,,0,,D. Graham bad pass TURNOVER (3 TO),"[1628984, 1628366]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,3.0,,,,,,,Ball,1628366.0
295,PT01M29.00S,2021-10-23T01:03:36.1Z,2,REGULAR,steal,,[],1628366,,,1610612741,59,44,2021-10-23T01:03:39Z,2850000,,,0,,L. Ball STEAL (2 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M24.00S,2021-10-23T01:03:40.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,94.69448094612353,50.245098039215684,1610612741,61,44,2021-10-23T01:03:46Z,2860000,1.0,-3.0,1,right,Z. LaVine driving Layup (18 PTS) (N. Vucevic 3 AST),"[203897, 202696]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.29,Made,18.0,,,,,N. Vucevic,202696.0,3.0,,,,,,,,,,
298,PT01M11.00S,2021-10-23T01:03:53.4Z,2,REGULAR,3pt,Jump Shot,[],1628984,34.641918528252305,33.088235294117645,1610612740,61,47,2021-10-23T01:03:58Z,2880000,85.0,273.0,1,left,D. Graham 28' 3PT  (13 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,28.59,Made,13.0,,,,,,,,,,,,,,,,,
299,PT00M48.40S,2021-10-23T01:04:19.4Z,2,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612741,61,47,2021-10-23T01:04:28Z,2890000,,,0,,D. Graham shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628984, 201942]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,DeRozan,201942.0,,,,
301,PT00M48.40S,2021-10-23T01:04:41.5Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,62,47,2021-10-23T01:04:41Z,2910000,,,0,,D. DeRozan Free Throw 1 of 2 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
302,PT00M48.40S,2021-10-23T01:04:58.2Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,63,47,2021-10-23T01:04:58Z,2920000,,,0,,D. DeRozan Free Throw 2 of 2 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
303,PT00M34.20S,2021-10-23T01:05:18.4Z,2,REGULAR,turnover,traveling,[],1629638,,,1610612740,63,47,2021-10-23T01:05:23Z,2930000,,,0,,N. Alexander-Walker traveling TURNOVER (1 TO),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,1162.0,1.0,,,,,,,,
304,PT00M31.50S,2021-10-23T01:05:32.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612741,63,47,2021-10-23T01:05:42Z,2940000,,,0,,H. Jones personal FOUL (2 PF) (LaVine 2 FT),"[1630529, 203897]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,LaVine,203897.0,,,,
306,PT00M31.50S,2021-10-23T01:06:01.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,64,47,2021-10-23T01:06:01Z,2960000,,,0,,Z. LaVine Free Throw 1 of 2 (19 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
307,PT00M31.50S,2021-10-23T01:06:08.1Z,2,REGULAR,substitution,out,[],202696,,,1610612741,64,47,2021-10-23T01:06:14Z,2970000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M31.50S,2021-10-23T01:06:08.1Z,2,REGULAR,substitution,in,[],1628993,,,1610612741,64,47,2021-10-23T01:06:14Z,2980000,,,0,,SUB in: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M31.50S,2021-10-23T01:06:28.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,65,47,2021-10-23T01:06:28Z,2990000,,,0,,Z. LaVine Free Throw 2 of 2 (20 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
310,PT00M09.40S,2021-10-23T01:06:52.6Z,2,REGULAR,3pt,Jump Shot,[],1628984,27.151773981603156,12.5,1610612740,65,47,2021-10-23T01:12:43Z,3000000,188.0,203.0,1,left,MISS D. Graham 27' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,27.61,Missed,,,,,,,,,,,,,,,,,,
311,PT00M04.90S,2021-10-23T01:06:57.1Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,65,47,2021-10-23T01:07:08Z,3010000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,310.0,2.0,2.0,0.0,,,,,,,,,,,,,
312,PT00M00.00S,2021-10-23T01:07:04.9Z,2,REGULAR,2pt,Jump Shot,[],201942,72.35545335085413,50.245098039215684,1610612741,65,47,2021-10-23T01:13:19Z,3020000,1.0,207.0,1,right,MISS D. DeRozan 20' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,20.74,Missed,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2021-10-23T01:07:04.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,65,47,2021-10-23T01:07:13Z,3030000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,
314,PT00M00.00S,2021-10-23T01:07:11.4Z,2,REGULAR,period,end,[],0,,,1610612741,65,47,2021-10-23T01:07:11Z,3040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-10-23T01:21:55.1Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612741,65,47,2021-10-23T01:22:17Z,3050000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-10-23T01:21:55.1Z,3,REGULAR,substitution,out,['startperiod'],1628993,,,1610612741,65,47,2021-10-23T01:22:17Z,3060000,,,0,,SUB out: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-10-23T01:21:55.1Z,3,REGULAR,substitution,out,['startperiod'],1630530,,,1610612741,65,47,2021-10-23T01:22:17Z,3070000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-10-23T01:21:55.1Z,3,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,65,47,2021-10-23T01:22:17Z,3080000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-10-23T01:21:55.1Z,3,REGULAR,substitution,in,['startperiod'],202696,,,1610612741,65,47,2021-10-23T01:22:17Z,3090000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-10-23T01:21:55.1Z,3,REGULAR,substitution,in,['startperiod'],1627742,,,1610612741,65,47,2021-10-23T01:22:17Z,3100000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-10-23T01:22:22.2Z,3,REGULAR,period,start,[],0,,,1610612740,65,47,2021-10-23T01:22:22Z,3110000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M37.00S,2021-10-23T01:22:44.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.85479632063075,53.67647058823529,1610612740,65,47,2021-10-23T01:22:50Z,3120000,18.0,15.0,1,right,MISS B. Ingram driving finger roll Layup,[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,
323,PT11M33.00S,2021-10-23T01:22:47.3Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,65,47,2021-10-23T01:22:47Z,3130000,,,0,,L. Ball REBOUND (Off:1 Def:6),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,322.0,7.0,6.0,1.0,,,,,,,,,,,,,
324,PT11M28.00S,2021-10-23T01:22:52.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201942,5.732588699080158,51.470588235294116,1610612741,67,47,2021-10-23T01:24:09Z,3140000,-7.0,1.0,1,left,D. DeRozan driving Layup (17 PTS) (L. Ball 5 AST),"[201942, 1628366]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,0.75,Made,17.0,,,,,L. Ball,1628366.0,5.0,,,,,,,,,,
326,PT11M14.00S,2021-10-23T01:23:08.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,85.75886990801577,52.20588235294118,1610612740,67,49,2021-10-23T01:23:40Z,3160000,11.0,81.0,1,right,B. Ingram 8' pullup Jump Shot (13 PTS) (J. Valanciunas 2 AST),"[1627742, 202685]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,8.21,Made,13.0,,,,,J. Valanciunas,202685.0,2.0,,,,,,,,,,
327,PT11M14.00S,2021-10-23T01:23:14.3Z,3,REGULAR,foul,personal,['1freethrow'],1630172,,,1610612740,67,49,2021-10-23T01:23:42Z,3170000,,,0,,P. Williams shooting personal FOUL (3 PF) (Ingram 1 FT),"[1630172, 1627742]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,,,,,,,,,,,1162.0,,3.0,0.0,Ingram,1627742.0,,,,
330,PT11M14.00S,2021-10-23T01:23:43.8Z,3,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,67,49,2021-10-23T01:23:45Z,3190000,,,0,,MISS B. Ingram Free Throw 1 of 1,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Missed,,,,,,,,,,,,,,,,,,
331,PT11M08.00S,2021-10-23T01:23:49.8Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,67,49,2021-10-23T01:23:45Z,3200000,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,330.0,3.0,3.0,0.0,,,,,,,,,,,,,
332,PT11M00.00S,2021-10-23T01:23:53.3Z,3,REGULAR,2pt,Jump Shot,[],202696,3.630091984231275,25.245098039215684,1610612741,69,49,2021-10-23T01:23:59Z,3210000,124.0,-18.0,1,left,N. Vucevic 12' Jump Shot (9 PTS) (L. Ball 6 AST),"[202696, 1628366]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,12.52,Made,9.0,,,,,L. Ball,1628366.0,6.0,,,,,,,,,,
334,PT10M39.00S,2021-10-23T01:24:13.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,89.43823915900131,34.068627450980394,1610612740,69,49,2021-10-23T01:25:31Z,3230000,-80.0,47.0,1,right,MISS J. Valanciunas 9' turnaround Shot,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,9.24,Missed,,,,,,,,,,,,,,,,,,
335,PT10M37.00S,2021-10-23T01:24:15.6Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,69,49,2021-10-23T01:24:19Z,3240000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,334.0,3.0,3.0,0.0,,,,,,,,,,,,,
336,PT10M33.00S,2021-10-23T01:24:20.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,23.99802890932983,14.215686274509803,1610612741,69,49,2021-10-23T01:24:27Z,3250000,179.0,173.0,1,left,MISS L. Ball 24' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,
337,PT10M30.00S,2021-10-23T01:24:23.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,69,49,2021-10-23T01:24:27Z,3260000,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,336.0,7.0,6.0,1.0,,,,,,,,,,,,,
338,PT10M21.00S,2021-10-23T01:24:33.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,87.72996057818659,49.50980392156863,1610612740,69,51,2021-10-23T01:24:38Z,3270000,-2.0,63.0,1,right,J. Valanciunas 6' driving Hook (10 PTS) (B. Ingram 6 AST),"[202685, 1627742]",1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,6.28,Made,10.0,,,,,B. Ingram,1627742.0,6.0,,,,,,,,,,
340,PT10M06.00S,2021-10-23T01:24:47.0Z,3,REGULAR,turnover,lost ball,[],202696,,,1610612741,69,51,2021-10-23T01:24:54Z,3290000,,,0,,N. Vucevic lost ball TURNOVER (2 TO),"[202696, 1629638]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,2.0,,,,,,,Alexander-Walker,1629638.0
341,PT10M06.00S,2021-10-23T01:24:47.0Z,3,REGULAR,steal,,[],1629638,,,1610612740,69,51,2021-10-23T01:24:50Z,3300000,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
342,PT10M00.00S,2021-10-23T01:24:52.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630529,93.51182654402102,49.754901960784316,1610612740,69,51,2021-10-23T01:27:11Z,3310000,-1.0,8.0,1,right,MISS H. Jones alley-oop Layup,[1630529],1610612740.0,NOP,alley-oop,,,Jones,H. Jones,,,,,0.86,Missed,,,,,,,,,,,,,,,,,,
343,PT09M57.00S,2021-10-23T01:24:55.7Z,3,REGULAR,rebound,offensive,[],1628984,,,1610612740,69,51,2021-10-23T01:27:11Z,3320000,,,0,,D. Graham REBOUND (Off:1 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,342.0,3.0,2.0,1.0,,,,,,,,,,,,,
344,PT09M57.00S,2021-10-23T01:24:56.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628984,94.40999984741211,50.0,1610612740,69,53,2021-10-23T01:24:56Z,3330000,0.0,0.0,1,right,D. Graham tip Layup (15 PTS),[1628984],1610612740.0,NOP,tip,,,Graham,D. Graham,,,,,0.0,Made,15.0,,,,,,,,,,,,,,,,,
345,PT09M38.00S,2021-10-23T01:25:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.995400788436268,50.0,1610612741,71,53,2021-10-23T01:25:19Z,3340000,0.0,4.0,1,left,D. DeRozan driving Layup (19 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,0.39,Made,19.0,,,,,,,,,,,,,,,,,
346,PT09M28.00S,2021-10-23T01:25:25.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,78.0059132720105,41.66666666666667,1610612740,71,55,2021-10-23T01:25:29Z,3350000,-42.0,154.0,1,right,B. Ingram 15' pullup Jump Shot (15 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,15.97,Made,15.0,,,,,,,,,,,,,,,,,
347,PT09M13.00S,2021-10-23T01:25:42.5Z,3,REGULAR,turnover,traveling,[],203897,,,1610612741,71,55,2021-10-23T01:25:48Z,3360000,,,0,,Z. LaVine traveling TURNOVER (4 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,1628171.0,4.0,,,,,,,,
348,PT09M01.00S,2021-10-23T01:26:07.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627742,94.30026281208936,51.225490196078425,1610612740,71,57,2021-10-23T01:26:12Z,3370000,6.0,1.0,1,right,B. Ingram cutting DUNK (17 PTS) (H. Jones 1 AST),"[1627742, 1630529]",1610612740.0,NOP,cutting,,,Ingram,B. Ingram,,,,,0.62,Made,17.0,,,,,H. Jones,1630529.0,1.0,,,,,,,,,,
350,PT08M49.00S,2021-10-23T01:26:20.4Z,3,REGULAR,3pt,Jump Shot,[],202696,26.888961892247043,19.607843137254903,1610612741,71,57,2021-10-23T01:26:25Z,3390000,152.0,200.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
351,PT08M47.00S,2021-10-23T01:26:22.4Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,71,57,2021-10-23T01:26:25Z,3400000,,,0,,B. Ingram REBOUND (Off:0 Def:7),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,350.0,7.0,7.0,0.0,,,,,,,,,,,,,
352,PT08M27.00S,2021-10-23T01:26:42.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,88.91261498028909,53.92156862745098,1610612740,71,59,2021-10-23T01:28:37Z,3410000,20.0,52.0,1,right,J. Valanciunas driving Hook (12 PTS),[202685],1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,5.53,Made,12.0,,,,,,,,,,,,,,,,,
353,PT08M26.00S,2021-10-23T01:26:48.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,71,59,2021-10-23T01:26:48Z,3420000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M12.00S,2021-10-23T01:29:55.3Z,3,REGULAR,2pt,Jump Shot,[],202696,6.652431011826544,74.75490196078431,1610612741,71,59,2021-10-23T01:30:06Z,3430000,-124.0,10.0,1,left,MISS N. Vucevic 12' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,12.42,Missed,,,,,,,,,,,,,,,,,,
355,PT08M09.00S,2021-10-23T01:29:58.3Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,71,59,2021-10-23T01:30:06Z,3440000,,,0,,P. Williams REBOUND (Off:1 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,354.0,4.0,3.0,1.0,,,,,,,,,,,,,
356,PT08M05.00S,2021-10-23T01:30:01.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203897,34.11629434954008,57.84313725490197,1610612741,74,59,2021-10-23T01:30:09Z,3450000,-39.0,268.0,1,left,Z. LaVine 27' 3PT  (23 PTS) (D. DeRozan 2 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,27.1,Made,23.0,,,,,D. DeRozan,201942.0,2.0,,,,,,,,,,
358,PT07M48.00S,2021-10-23T01:30:20.2Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612740,74,59,2021-10-23T01:30:27Z,3470000,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Ingram 2 FT),"[201942, 1627742]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1162.0,,2.0,0.0,Ingram,1627742.0,,,,
360,PT07M48.00S,2021-10-23T01:30:48.4Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,74,60,2021-10-23T01:30:48Z,3490000,,,0,,B. Ingram Free Throw 1 of 2 (18 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
