actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
273,PT00M59.60S,2022-04-09T01:03:26.0Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,46,73,2022-04-09T01:03:26Z,2660000,,,0,,C. White Free Throw 2 of 2 (1 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
274,PT00M43.40S,2022-04-09T01:03:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.77463863337714,48.28431372549019,1610612766,46,75,2022-04-09T01:06:23Z,2670000,-9.0,6.0,1,right,M. Bridges driving Layup (11 PTS) (L. Ball 5 AST),"[1628970, 1630163]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,1.05,Made,11.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,,,
276,PT00M43.40S,2022-04-09T01:03:50.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203897,,,1610612766,46,75,2022-04-09T01:04:15Z,2690000,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Bridges 1 FT),"[203897, 1628970]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,201639.0,,,,,2.0,0.0,Bridges,1628970.0,,,
278,PT00M43.40S,2022-04-09T01:04:16.2Z,2,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,46,76,2022-04-09T01:04:16Z,2710000,,,0,,M. Bridges Free Throw 1 of 1 (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
279,PT00M33.20S,2022-04-09T01:04:32.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612741,46,76,2022-04-09T01:04:38Z,2720000,,,0,,L. Ball personal FOUL (2 PF) (Vucevic 2 FT),"[1630163, 202696]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,201639.0,,,,,2.0,0.0,Vucevic,202696.0,,,
281,PT00M33.20S,2022-04-09T01:04:54.8Z,2,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,47,76,2022-04-09T01:04:54Z,2740000,,,0,,N. Vucevic Free Throw 1 of 2 (5 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
282,PT00M33.20S,2022-04-09T01:05:13.9Z,2,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,48,76,2022-04-09T01:05:13Z,2750000,,,0,,N. Vucevic Free Throw 2 of 2 (6 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
283,PT00M09.90S,2022-04-09T01:05:39.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,76.03482260183968,88.97058823529412,1610612766,48,79,2022-04-09T01:05:45Z,2760000,195.0,173.0,1,right,M. Bridges 26' 3PT step back (15 PTS) (L. Ball 6 AST),"[1628970, 1630163]",1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,26.05,Made,15.0,L. Ball,1630163.0,6.0,,,,,,,,,,,,,,,
285,PT00M00.50S,2022-04-09T01:05:50.4Z,2,REGULAR,3pt,Jump Shot,[],1629632,27.414586070959263,19.852941176470587,1610612741,51,79,2022-04-09T01:05:56Z,2780000,151.0,205.0,1,left,C. White 25' 3PT  (4 PTS) (Z. LaVine 6 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,25.46,Made,4.0,Z. LaVine,203897.0,6.0,,,,,,,,,,,,,,,
287,PT00M00.00S,2022-04-09T01:05:59.1Z,2,REGULAR,period,end,[],0,,,1610612766,51,79,2022-04-09T01:05:59Z,2800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT12M00.00S,2022-04-09T01:19:59.8Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,51,79,2022-04-09T01:21:10Z,2810000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2022-04-09T01:19:59.8Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,51,79,2022-04-09T01:21:10Z,2820000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2022-04-09T01:21:19.4Z,3,REGULAR,period,start,[],0,,,1610612766,51,79,2022-04-09T01:21:19Z,2830000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT11M40.00S,2022-04-09T01:21:40.8Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,51,79,2022-04-09T01:21:50Z,2840000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,1.0,,,201639.0,,,,,,,,,,,
292,PT11M28.00S,2022-04-09T01:21:59.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,78.9257555847569,47.549019607843135,1610612741,51,79,2022-04-09T01:22:48Z,2850000,-12.0,146.0,1,right,MISS D. DeRozan 14' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,14.61,Missed,,,,,,,,,,,,,,,,,,,
293,PT11M24.00S,2022-04-09T01:22:03.6Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,51,79,2022-04-09T01:22:48Z,2860000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,292.0,5.0,4.0,1.0,,,,,,,
294,PT11M04.00S,2022-04-09T01:22:24.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,10.85742444152431,46.07843137254902,1610612766,51,81,2022-04-09T01:22:28Z,2870000,20.0,50.0,1,left,M. Bridges driving Hook (17 PTS) (M. Plumlee 3 AST),"[1628970, 203486]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,5.33,Made,17.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,,,,,
296,PT10M42.00S,2022-04-09T01:22:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.77463863337714,49.754901960784316,1610612741,53,81,2022-04-09T01:22:50Z,2890000,-1.0,6.0,1,right,D. DeRozan driving Layup (13 PTS) (C. White 2 AST),"[201942, 1629632]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,0.61,Made,13.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,,
298,PT10M35.00S,2022-04-09T01:22:55.5Z,3,REGULAR,foul,personal,[],1629632,,,1610612766,53,81,2022-04-09T01:23:30Z,2910000,,,0,,C. White personal FOUL (3 PF),"[1629632, 1630163]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,200834.0,,,,,3.0,0.0,Ball,1630163.0,,,
300,PT10M21.00S,2022-04-09T01:23:27.4Z,3,REGULAR,3pt,Jump Shot,[],1628970,11.12023653088042,95.09803921568627,1610612766,53,84,2022-04-09T01:23:34Z,2930000,-225.0,52.0,1,left,M. Bridges 3PT step back (20 PTS),[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,23.14,Made,20.0,,,,,,,,,,,,,,,,,,
301,PT10M04.00S,2022-04-09T01:23:49.3Z,3,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,53,84,2022-04-09T01:23:57Z,2940000,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (1 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,,,,,,,1.0,,,200834.0,,,,,,,,,,,
302,PT09M49.00S,2022-04-09T01:24:13.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203486,5.863994743758213,51.225490196078425,1610612766,53,86,2022-04-09T01:24:17Z,2950000,-6.0,3.0,1,left,M. Plumlee alley-oop DUNK (6 PTS) (T. Rozier 6 AST),"[203486, 1626179]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,0.66,Made,6.0,T. Rozier,1626179.0,6.0,,,,,,,,,,,,,,,
304,PT09M38.00S,2022-04-09T01:24:24.4Z,3,REGULAR,3pt,Jump Shot,[],1629632,73.40670170827858,18.627450980392158,1610612741,53,86,2022-04-09T01:24:56Z,2970000,-157.0,197.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
305,PT09M35.00S,2022-04-09T01:24:27.4Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,53,86,2022-04-09T01:24:33Z,2980000,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,304.0,2.0,1.0,1.0,,,,,,,
306,PT09M17.00S,2022-04-09T01:24:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,4.944152431011826,48.03921568627451,1610612766,53,88,2022-04-09T01:24:49Z,2990000,10.0,-6.0,1,left,T. Rozier driving Layup (6 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,1.15,Made,6.0,,,,,,,,,,,,,,,,,,
307,PT09M04.00S,2022-04-09T01:25:01.2Z,3,REGULAR,foul,personal,[],1630163,,,1610612741,53,88,2022-04-09T01:25:08Z,3000000,,,0,,L. Ball personal FOUL (3 PF),"[1630163, 202696]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,201639.0,,,,,3.0,0.0,Vucevic,202696.0,,,
309,PT09M01.00S,2022-04-09T01:25:22.0Z,3,REGULAR,turnover,bad pass,[],201942,,,1610612741,53,88,2022-04-09T01:25:27Z,3020000,,,0,,D. DeRozan bad pass TURNOVER (5 TO),"[201942, 203486]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,5.0,Plumlee,203486.0,,,,,,,,,,,,
310,PT09M01.00S,2022-04-09T01:25:22.0Z,3,REGULAR,steal,,[],203486,,,1610612766,53,88,2022-04-09T01:25:23Z,3030000,,,0,,M. Plumlee STEAL (2 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT08M57.00S,2022-04-09T01:25:25.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203486,5.338370565045992,50.49019607843137,1610612766,53,90,2022-04-09T01:25:31Z,3040000,-2.0,-2.0,1,left,M. Plumlee running DUNK (8 PTS),[203486],1610612766.0,CHA,running,,,Plumlee,M. Plumlee,,,,,0.34,Made,8.0,,,,,,,,,,,,,,,,,,
312,PT08M40.00S,2022-04-09T01:25:42.5Z,3,REGULAR,3pt,Jump Shot,[],1629632,71.69842312746385,22.30392156862745,1610612741,56,90,2022-04-09T01:25:52Z,3050000,-138.0,214.0,1,right,C. White 25' 3PT  (7 PTS) (N. Vucevic 3 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,25.45,Made,7.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,,
314,PT08M23.00S,2022-04-09T01:25:59.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630163,9.937582128777924,36.27450980392157,1610612766,56,90,2022-04-09T01:26:04Z,3070000,69.0,41.0,1,left,MISS L. Ball 7' driving Hook,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,7.99,Missed,,,,,,,,,,,,,,,,,,,
315,PT08M22.00S,2022-04-09T01:26:00.5Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,56,90,2022-04-09T01:26:04Z,3080000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,314.0,1.0,1.0,0.0,,,,,,,
316,PT08M22.00S,2022-04-09T01:26:03.5Z,3,REGULAR,foul,personal,[],203486,,,1610612741,56,90,2022-04-09T01:26:11Z,3090000,,,0,,M. Plumlee take personal FOUL (2 PF),"[203486, 201942]",1610612766.0,CHA,take,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,200834.0,,,,,2.0,0.0,DeRozan,201942.0,,,
318,PT08M13.00S,2022-04-09T01:26:32.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,88.12417871222075,47.30392156862745,1610612741,56,90,2022-04-09T01:26:36Z,3110000,-13.0,59.0,1,right,MISS Z. LaVine 6' driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,6.06,Missed,,,,,,,,,,,,,,,,,,,
319,PT08M11.00S,2022-04-09T01:26:34.4Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,56,90,2022-04-09T01:26:36Z,3120000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,318.0,3.0,2.0,1.0,,,,,,,
320,PT08M05.00S,2022-04-09T01:26:39.6Z,3,REGULAR,3pt,Jump Shot,[],1630163,9.937582128777924,94.6078431372549,1610612766,56,90,2022-04-09T01:26:49Z,3130000,-223.0,41.0,1,left,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
321,PT08M02.00S,2022-04-09T01:26:42.6Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,56,90,2022-04-09T01:26:49Z,3140000,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,320.0,1.0,1.0,0.0,,,,,,,
322,PT07M58.00S,2022-04-09T01:26:47.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630172,92.59198423127464,46.568627450980394,1610612741,56,90,2022-04-09T01:27:51Z,3150000,-17.0,17.0,1,right,MISS P. Williams running Layup,[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
323,PT07M56.00S,2022-04-09T01:26:49.4Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,56,90,2022-04-09T01:26:53Z,3160000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,322.0,2.0,2.0,0.0,,,,,,,
324,PT07M41.00S,2022-04-09T01:27:04.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,7.046649145860711,45.83333333333333,1610612766,56,90,2022-04-09T01:27:07Z,3170000,21.0,14.0,1,left,MISS P. Washington driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,2.49,Missed,,,,,,,,,,,,,,,,,,,
325,PT07M39.00S,2022-04-09T01:27:06.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,56,90,2022-04-09T01:27:07Z,3180000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,324.0,5.0,4.0,1.0,,,,,,,
326,PT07M19.00S,2022-04-09T01:27:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.03745072273325,50.49019607843137,1610612741,58,90,2022-04-09T01:27:33Z,3190000,2.0,4.0,1,right,Z. LaVine driving Layup (17 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.43,Made,17.0,,,,,,,,,,,,,,,,,,
327,PT06M57.00S,2022-04-09T01:27:47.5Z,3,REGULAR,3pt,Jump Shot,[],1626179,9.411957950065702,94.36274509803921,1610612766,58,93,2022-04-09T01:27:56Z,3200000,-222.0,36.0,1,left,T. Rozier 3PT  (9 PTS) (P. Washington 4 AST),"[1626179, 1629023]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,22.47,Made,9.0,P. Washington,1629023.0,4.0,,,,,,,,,,,,,,,
329,PT06M57.00S,2022-04-09T01:27:52.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,58,93,2022-04-09T01:27:52Z,3220000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT06M57.00S,2022-04-09T01:29:26.3Z,3,REGULAR,substitution,out,[],1630172,,,1610612741,58,93,2022-04-09T01:30:35Z,3240000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT06M57.00S,2022-04-09T01:29:26.3Z,3,REGULAR,substitution,out,[],1629023,,,1610612741,58,93,2022-04-09T01:30:35Z,3250000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT06M57.00S,2022-04-09T01:29:26.3Z,3,REGULAR,substitution,in,[],202684,,,1610612741,58,93,2022-04-09T01:30:35Z,3260000,,,0,,SUB in: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT06M57.00S,2022-04-09T01:29:26.3Z,3,REGULAR,substitution,in,[],1628972,,,1610612741,58,93,2022-04-09T01:30:35Z,3270000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT06M57.00S,2022-04-09T01:29:26.3Z,3,REGULAR,substitution,in,[],1628998,,,1610612741,58,93,2022-04-09T01:30:35Z,3280000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT06M57.00S,2022-04-09T01:29:26.3Z,3,REGULAR,substitution,out,[],202696,,,1610612741,58,93,2022-04-09T01:30:50Z,3290000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT06M42.00S,2022-04-09T01:30:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.59198423127464,50.245098039215684,1610612741,58,93,2022-04-09T01:31:06Z,3300000,1.0,17.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,,
338,PT06M42.00S,2022-04-09T01:30:58.4Z,3,REGULAR,rebound,offensive,[],202684,,,1610612741,58,93,2022-04-09T01:30:58Z,3310000,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,337.0,1.0,0.0,1.0,,,,,,,
339,PT06M42.00S,2022-04-09T01:31:02.6Z,3,REGULAR,foul,personal,[],203486,,,1610612741,58,93,2022-04-09T01:31:13Z,3320000,,,0,,M. Plumlee personal FOUL (3 PF),"[203486, 202684]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,1627541.0,,,,,3.0,0.0,Thompson,202684.0,,,
341,PT06M27.00S,2022-04-09T01:31:34.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629632,77.7431011826544,69.36274509803921,1610612741,58,93,2022-04-09T01:32:19Z,3340000,97.0,157.0,1,right,MISS C. White 18' turnaround Shot,[1629632],1610612741.0,CHI,turnaround,,,White,C. White,,,,,18.42,Missed,,,,,,,,,,,,,,,,,,,
342,PT06M25.00S,2022-04-09T01:31:36.6Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,58,93,2022-04-09T01:31:38Z,3350000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,341.0,3.0,3.0,0.0,,,,,,,
343,PT06M21.00S,2022-04-09T01:31:40.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626179,12.302890932982917,49.50980392156863,1610612766,58,95,2022-04-09T01:33:06Z,3360000,2.0,63.0,1,left,T. Rozier 6' running pullup Jump Shot (11 PTS),[1626179],1610612766.0,CHA,running pullup,,,Rozier,T. Rozier,,,,,6.31,Made,11.0,,,,,,,,,,,,,,,,,,
344,PT05M59.00S,2022-04-09T01:32:02.6Z,3,REGULAR,2pt,Jump Shot,[],201942,90.88370565045992,31.61764705882353,1610612741,60,95,2022-04-09T01:32:07Z,3370000,-92.0,33.0,1,right,D. DeRozan 9' driving floating bank Jump Shot (15 PTS),[201942],1610612741.0,CHI,driving floating bank,,,DeRozan,D. DeRozan,,,,,9.77,Made,15.0,,,,,,,,,,,,,,,,,,
345,PT05M46.00S,2022-04-09T01:32:16.9Z,3,REGULAR,turnover,bad pass,[],203486,,,1610612766,60,95,2022-04-09T01:32:24Z,3380000,,,0,,M. Plumlee bad pass TURNOVER (1 TO),"[203486, 1629632]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,1.0,White,1629632.0,,,,,,,,,,,,
346,PT05M46.00S,2022-04-09T01:32:16.9Z,3,REGULAR,steal,,[],1629632,,,1610612741,60,95,2022-04-09T01:32:19Z,3390000,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT05M40.00S,2022-04-09T01:32:22.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203897,93.9060446780552,49.754901960784316,1610612741,62,95,2022-04-09T01:34:25Z,3400000,-1.0,5.0,1,right,Z. LaVine running Layup (19 PTS) (C. White 3 AST),"[203897, 1629632]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,0.49,Made,19.0,C. White,1629632.0,3.0,,,,,,,,,,,,,,,
349,PT05M21.00S,2022-04-09T01:32:40.7Z,3,REGULAR,2pt,Jump Shot,[],1626179,8.360709592641262,77.94117647058823,1610612766,62,95,2022-04-09T01:32:47Z,3420000,-140.0,26.0,1,left,MISS T. Rozier 14' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,14.21,Missed,,,,,,,,,,,,,,,,,,,
350,PT05M19.00S,2022-04-09T01:32:42.7Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,62,95,2022-04-09T01:32:47Z,3430000,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,349.0,4.0,4.0,0.0,,,,,,,
351,PT05M11.00S,2022-04-09T01:32:50.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,94.1688567674113,39.46078431372549,1610612741,64,95,2022-04-09T01:32:56Z,3440000,-53.0,2.0,1,right,Z. LaVine driving floating Jump Shot (21 PTS),[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,5.28,Made,21.0,,,,,,,,,,,,,,,,,,
352,PT04M54.00S,2022-04-09T01:33:11.7Z,3,REGULAR,turnover,traveling,[],1630163,,,1610612766,64,95,2022-04-09T01:33:17Z,3450000,,,0,,L. Ball traveling TURNOVER (3 TO),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,3.0,,,1627541.0,,,,,,,,,,,
353,PT04M54.00S,2022-04-09T01:33:15.0Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,64,95,2022-04-09T01:33:29Z,3460000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT04M54.00S,2022-04-09T01:33:15.0Z,3,REGULAR,substitution,out,[],1630163,,,1610612741,64,95,2022-04-09T01:33:29Z,3470000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT04M54.00S,2022-04-09T01:33:15.0Z,3,REGULAR,substitution,out,[],203486,,,1610612741,64,95,2022-04-09T01:33:29Z,3480000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT04M54.00S,2022-04-09T01:33:15.0Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,64,95,2022-04-09T01:33:29Z,3490000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT04M54.00S,2022-04-09T01:33:15.0Z,3,REGULAR,substitution,in,[],1626149,,,1610612741,64,95,2022-04-09T01:33:29Z,3500000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT04M54.00S,2022-04-09T01:33:15.0Z,3,REGULAR,substitution,in,[],1626162,,,1610612741,64,95,2022-04-09T01:33:29Z,3510000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT04M45.00S,2022-04-09T01:33:44.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201942,79.05716162943496,34.80392156862745,1610612741,66,95,2022-04-09T01:33:59Z,3520000,-76.0,144.0,1,right,D. DeRozan 16' fadeaway Jump Shot (17 PTS) (Z. LaVine 7 AST),"[201942, 203897]",1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,16.32,Made,17.0,Z. LaVine,203897.0,7.0,,,,,,,,,,,,,,,
361,PT04M23.00S,2022-04-09T01:34:06.2Z,3,REGULAR,3pt,Jump Shot,[],1626162,4.812746386333772,95.58823529411765,1610612766,66,98,2022-04-09T01:34:13Z,3540000,-228.0,-7.0,1,left,K. Oubre Jr. 3PT  (5 PTS) (T. Rozier 7 AST),"[1626162, 1626179]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,22.8,Made,5.0,T. Rozier,1626179.0,7.0,,,,,,,,,,,,,,,
363,PT04M08.00S,2022-04-09T01:34:21.5Z,3,REGULAR,3pt,Jump Shot,[],1628972,69.99014454664915,21.07843137254902,1610612741,69,98,2022-04-09T01:34:27Z,3560000,-145.0,230.0,1,right,T. Brown Jr. 27' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1628972, 201942]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,27.13,Made,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,,
