actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
358,PT08M29.00S,2022-02-12T02:27:57.8Z,3,REGULAR,3pt,Jump Shot,[],1626157,31.882391590013142,48.03921568627451,1610612750,75,69,2022-02-12T02:28:02Z,3530000,10.0,247.0,1,left,K. Towns 24' 3PT  (15 PTS) (P. Beverley 6 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,24.74,Made,15.0,P. Beverley,201976.0,6.0,,,,,,,,,,,,,,,
360,PT08M05.00S,2022-02-12T02:28:21.0Z,3,REGULAR,2pt,Jump Shot,[],203897,95.22010512483574,89.2156862745098,1610612741,75,69,2022-02-12T02:30:12Z,3550000,196.0,-8.0,1,right,MISS Z. LaVine 19' Jump Shot,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,19.62,Missed,,,,,,,,,,,,,,,,,,,
361,PT08M02.00S,2022-02-12T02:28:24.0Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,75,69,2022-02-12T02:28:25Z,3560000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,360.0,2.0,2.0,0.0,,,,,
362,PT08M02.00S,2022-02-12T02:28:26.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,5.995400788436268,49.01960784313725,1610612750,75,71,2022-02-12T02:28:35Z,3570000,5.0,4.0,1,left,A. Edwards running Layup (23 PTS),[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,0.63,Made,23.0,,,,,,,,,,,,,,,,,,
363,PT08M02.00S,2022-02-12T02:28:29.5Z,3,REGULAR,foul,personal,['1freethrow'],201942,,,1610612750,75,71,2022-02-12T02:28:41Z,3580000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Edwards 1 FT),"[201942, 1630162]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,200833.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,
365,PT08M02.00S,2022-02-12T02:29:02.9Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630162,,,1610612750,75,72,2022-02-12T02:29:02Z,3600000,,,0,,A. Edwards Free Throw 1 of 1 (24 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
366,PT07M47.00S,2022-02-12T02:29:16.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.43166885676742,51.9607843137255,1610612741,77,72,2022-02-12T02:29:21Z,3610000,10.0,0.0,1,right,Z. LaVine cutting Layup (8 PTS) (N. Vucevic 5 AST),"[203897, 202696]",1610612741.0,CHI,cutting,,,LaVine,Z. LaVine,,,,,0.98,Made,8.0,N. Vucevic,202696.0,5.0,,,,,,,,,,,,,,,
368,PT07M34.00S,2022-02-12T02:29:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,5.863994743758213,50.0,1610612750,77,74,2022-02-12T02:29:36Z,3630000,0.0,3.0,1,left,J. Vanderbilt cutting Layup (4 PTS) (K. Towns 5 AST),"[1629020, 1626157]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,0.26,Made,4.0,K. Towns,1626157.0,5.0,,,,,,,,,,,,,,,
370,PT07M22.00S,2022-02-12T02:29:41.5Z,3,REGULAR,3pt,Jump Shot,[],202696,73.14388961892247,18.38235294117647,1610612741,80,74,2022-02-12T02:29:48Z,3650000,-158.0,200.0,1,right,N. Vucevic 25' 3PT  (22 PTS) (D. DeRozan 5 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.49,Made,22.0,D. DeRozan,201942.0,5.0,,,,,,,,,,,,,,,
372,PT07M08.00S,2022-02-12T02:29:56.4Z,3,REGULAR,3pt,Jump Shot,[],201976,5.469776609724048,3.1862745098039214,1610612750,80,77,2022-02-12T02:30:01Z,3670000,234.0,-1.0,1,left,P. Beverley 3PT  (10 PTS) (A. Edwards 4 AST),"[201976, 1630162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,23.41,Made,10.0,A. Edwards,1630162.0,4.0,,,,,,,,,,,,,,,
374,PT06M48.00S,2022-02-12T02:30:19.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,80,77,2022-02-12T02:30:19Z,3690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M48.00S,2022-02-12T02:30:38.6Z,3,REGULAR,foul,technical,['1freethrow'],1626157,,,1610612741,80,77,2022-02-12T02:31:05Z,3700000,,,0,,K. Towns technical FOUL (1 Tech),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,200833.0,2.0,1.0,,,,,,,,,,,,
376,PT06M48.00S,2022-02-12T02:31:06.9Z,3,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,80,77,2022-02-12T02:31:06Z,3710000,,,0,,MISS Z. LaVine technical Free Throw 1 of 1,[203897],1610612741.0,CHI,technical,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,,
377,PT06M48.00S,2022-02-12T02:31:06.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,80,77,2022-02-12T02:31:06Z,3720000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,376.0,,,,,,,,
378,PT06M40.00S,2022-02-12T02:31:27.7Z,3,REGULAR,3pt,Jump Shot,[],203897,69.99014454664915,25.735294117647058,1610612741,80,77,2022-02-12T02:33:21Z,3730000,-121.0,230.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
379,PT06M36.00S,2022-02-12T02:31:31.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,80,77,2022-02-12T02:31:33Z,3740000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,378.0,3.0,3.0,0.0,,,,,
380,PT06M24.00S,2022-02-12T02:31:43.3Z,3,REGULAR,3pt,Jump Shot,[],1630162,33.98488830486202,55.63725490196079,1610612750,80,77,2022-02-12T02:31:49Z,3750000,-28.0,267.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
381,PT06M22.00S,2022-02-12T02:31:45.3Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,80,77,2022-02-12T02:31:49Z,3760000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,380.0,3.0,3.0,0.0,,,,,
382,PT06M20.00S,2022-02-12T02:31:54.2Z,3,REGULAR,turnover,out-of-bounds,[],1629750,,,1610612741,80,77,2022-02-12T02:32:43Z,3770000,,,0,,J. Green step out-of-bounds TURNOVER (3 TO),[1629750],1610612741.0,CHI,step,,,Green,J. Green,,,,,,,,,,,201640.0,,,,,3.0,,,,,,,,,
383,PT05M59.00S,2022-02-12T02:32:17.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,5.732588699080158,49.754901960784316,1610612750,80,79,2022-02-12T02:32:26Z,3780000,1.0,1.0,1,left,K. Towns reverse Layup (17 PTS) (A. Edwards 5 AST),"[1626157, 1630162]",1610612750.0,MIN,reverse,,,Towns,K. Towns,,,,,0.18,Made,17.0,A. Edwards,1630162.0,5.0,,,,,,,,,,,,,,,
385,PT05M34.00S,2022-02-12T02:32:41.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,83.65637319316689,60.049019607843135,1610612741,80,79,2022-02-12T02:35:10Z,3800000,50.0,101.0,1,right,MISS D. DeRozan 11' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,11.29,Missed,,,,,,,,,,,,,,,,,,,
386,PT05M32.00S,2022-02-12T02:32:43.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,80,79,2022-02-12T02:32:47Z,3810000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,385.0,4.0,4.0,0.0,,,,,
387,PT05M26.00S,2022-02-12T02:32:51.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.652431011826544,49.754901960784316,1610612750,80,79,2022-02-12T02:32:55Z,3820000,1.0,10.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,,
388,PT05M24.00S,2022-02-12T02:32:53.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,80,79,2022-02-12T02:32:55Z,3830000,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,387.0,6.0,6.0,0.0,,,,,
390,PT05M24.00S,2022-02-12T02:33:00.4Z,3,REGULAR,foul,personal,[],1626157,,,1610612741,80,79,2022-02-12T02:39:17Z,3850000,,,0,,K. Towns take personal FOUL (3 PF),"[1626157, 203897]",1610612750.0,MIN,take,,,Towns,K. Towns,,,,,,,,,,,200833.0,3.0,1.0,LaVine,203897.0,,,,,,,,,,
392,PT05M24.00S,2022-02-12T02:33:17.7Z,3,REGULAR,substitution,out,[],201942,,,1610612741,80,79,2022-02-12T02:33:30Z,3870000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M24.00S,2022-02-12T02:33:17.7Z,3,REGULAR,substitution,out,[],1629750,,,1610612741,80,79,2022-02-12T02:33:30Z,3880000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M24.00S,2022-02-12T02:33:17.7Z,3,REGULAR,substitution,out,[],1626156,,,1610612741,80,79,2022-02-12T02:33:30Z,3900000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M24.00S,2022-02-12T02:33:17.7Z,3,REGULAR,substitution,out,[],1629020,,,1610612741,80,79,2022-02-12T02:33:30Z,3910000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M24.00S,2022-02-12T02:33:17.7Z,3,REGULAR,substitution,in,[],1628972,,,1610612741,80,79,2022-02-12T02:33:30Z,3920000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M24.00S,2022-02-12T02:33:17.7Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,80,79,2022-02-12T02:33:30Z,3930000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M24.00S,2022-02-12T02:33:17.7Z,3,REGULAR,substitution,in,[],1627736,,,1610612741,80,79,2022-02-12T02:33:30Z,3940000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M24.00S,2022-02-12T02:33:17.7Z,3,REGULAR,substitution,in,[],1630183,,,1610612741,80,79,2022-02-12T02:33:30Z,3950000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M14.00S,2022-02-12T02:33:31.8Z,3,REGULAR,3pt,Jump Shot,[],202696,68.15045992115637,28.921568627450984,1610612741,80,79,2022-02-12T02:33:39Z,3970000,-105.0,247.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
403,PT05M08.00S,2022-02-12T02:33:37.8Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,80,79,2022-02-12T02:33:39Z,3980000,,,0,,M. Beasley REBOUND (Off:1 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,402.0,4.0,3.0,1.0,,,,,
404,PT05M07.00S,2022-02-12T02:33:45.0Z,3,REGULAR,2pt,Jump Shot,[],1627736,11.383048620236531,23.52941176470588,1610612750,80,81,2022-02-12T02:33:54Z,3990000,132.0,55.0,1,left,M. Beasley 14' bank Jump Shot (4 PTS) (A. Edwards 6 AST),"[1627736, 1630162]",1610612750.0,MIN,bank,,,Beasley,M. Beasley,,,,,14.32,Made,4.0,A. Edwards,1630162.0,6.0,,,,,,,,,,,,,,,
406,PT05M07.00S,2022-02-12T02:33:54.7Z,3,REGULAR,foul,personal,['1freethrow'],1628972,,,1610612750,80,81,2022-02-12T02:34:07Z,4010000,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Beasley 1 FT),"[1628972, 1627736]",1610612741.0,CHI,shooting,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,201640.0,1.0,0.0,Beasley,1627736.0,,,,,,,,,,
408,PT05M07.00S,2022-02-12T02:34:08.6Z,3,REGULAR,freethrow,1 of 1,[],1627736,,,1610612750,80,82,2022-02-12T02:34:08Z,4030000,,,0,,M. Beasley Free Throw 1 of 1 (5 PTS),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
409,PT04M57.00S,2022-02-12T02:34:18.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,93.24901445466492,50.73529411764706,1610612741,82,82,2022-02-12T02:34:23Z,4040000,4.0,11.0,1,right,Z. LaVine driving DUNK (10 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.16,Made,10.0,,,,,,,,,,,,,,,,,,
410,PT04M46.00S,2022-02-12T02:34:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.863994743758213,47.794117647058826,1610612750,82,84,2022-02-12T02:34:48Z,4050000,11.0,3.0,1,left,K. Towns driving Layup (19 PTS) (A. Edwards 7 AST),"[1626157, 1630162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,1.13,Made,19.0,A. Edwards,1630162.0,7.0,,,,,,,,,,,,,,,
412,PT04M46.00S,2022-02-12T02:34:38.9Z,3,REGULAR,foul,personal,['1freethrow'],202696,,,1610612750,82,84,2022-02-12T02:35:05Z,4070000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Towns 1 FT),"[202696, 1626157]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,1155.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,
414,PT04M46.00S,2022-02-12T02:35:06.3Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,82,84,2022-02-12T02:35:20Z,4090000,,,0,,MISS K. Towns Free Throw 1 of 1,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,,
415,PT04M43.00S,2022-02-12T02:35:09.3Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,82,84,2022-02-12T02:35:20Z,4100000,,,0,,C. White REBOUND (Off:1 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,414.0,5.0,4.0,1.0,,,,,
416,PT04M21.00S,2022-02-12T02:35:28.4Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,82,84,2022-02-12T02:35:39Z,4110000,,,0,,Z. LaVine lost ball TURNOVER (4 TO),"[203897, 1626157]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,4.0,,,,,Towns,1626157.0,,,
417,PT04M21.00S,2022-02-12T02:35:28.4Z,3,REGULAR,steal,,[],1626157,,,1610612750,82,84,2022-02-12T03:01:32Z,4120000,,,0,,K. Towns STEAL (2 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M19.00S,2022-02-12T02:35:39.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626157,6.1268068331143235,51.225490196078425,1610612750,82,86,2022-02-12T02:44:09Z,4130000,-6.0,5.0,1,left,K. Towns running Layup (21 PTS),[1626157],1610612750.0,MIN,running,,,Towns,K. Towns,,,,,0.8,Made,21.0,,,,,,,,,,,,,,,,,,
420,PT03M49.00S,2022-02-12T02:36:00.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,88.38699080157687,39.950980392156865,1610612741,84,86,2022-02-12T02:45:10Z,4150000,-50.0,57.0,1,right,N. Vucevic 7' turnaround Jump Shot (24 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,7.57,Made,24.0,,,,,,,,,,,,,,,,,,
421,PT03M37.00S,2022-02-12T02:36:11.8Z,3,REGULAR,3pt,Jump Shot,[],1627736,23.73521681997372,87.00980392156863,1610612750,84,89,2022-02-12T02:37:10Z,4160000,-185.0,171.0,1,left,M. Beasley 25' 3PT  (8 PTS) (K. Towns 6 AST),"[1627736, 1626157]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.17,Made,8.0,K. Towns,1626157.0,6.0,,,,,,,,,,,,,,,
423,PT03M36.00S,2022-02-12T02:36:34.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,84,89,2022-02-12T02:36:34Z,4180000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M36.00S,2022-02-12T02:38:43.4Z,3,REGULAR,substitution,out,[],203897,,,1610612741,84,89,2022-02-12T02:39:10Z,4190000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M36.00S,2022-02-12T02:38:43.4Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,84,89,2022-02-12T02:39:10Z,4200000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M36.00S,2022-02-12T02:38:43.4Z,3,REGULAR,substitution,out,[],201976,,,1610612741,84,89,2022-02-12T02:39:10Z,4210000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M36.00S,2022-02-12T02:38:43.4Z,3,REGULAR,substitution,in,[],1629750,,,1610612741,84,89,2022-02-12T02:39:10Z,4220000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M36.00S,2022-02-12T02:38:43.4Z,3,REGULAR,substitution,in,[],201942,,,1610612741,84,89,2022-02-12T02:39:10Z,4230000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M36.00S,2022-02-12T02:38:43.4Z,3,REGULAR,substitution,in,[],1629162,,,1610612741,84,89,2022-02-12T02:39:10Z,4240000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M25.00S,2022-02-12T02:39:35.4Z,3,REGULAR,foul,offensive,[],1629632,,,1610612741,84,89,2022-02-12T02:39:49Z,4250000,,,0,,C. White charge offensive FOUL (2 PF),"[1629632, 1627736]",1610612741.0,CHI,charge,,,White,C. White,,,,,,,,,,,1155.0,2.0,0.0,Beasley,1627736.0,,,,,,,,,,
434,PT03M25.00S,2022-02-12T02:39:35.4Z,3,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,84,89,2022-02-12T02:39:35Z,4270000,,,0,,C. White offensive foul TURNOVER (3 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,1155.0,,,,,3.0,,,,,,,,,
435,PT03M11.00S,2022-02-12T02:40:02.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626157,12.302890932982917,87.00980392156863,1610612750,84,89,2022-02-12T02:40:09Z,4280000,-185.0,63.0,1,left,MISS K. Towns 19' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,19.55,Missed,,,,,,,,,,,,,,,,,,,
436,PT03M08.00S,2022-02-12T02:40:05.7Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,84,89,2022-02-12T02:40:09Z,4290000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:4),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,435.0,5.0,4.0,1.0,,,,,
437,PT02M58.00S,2022-02-12T02:40:15.9Z,3,REGULAR,2pt,Jump Shot,[],201942,92.32917214191852,13.970588235294118,1610612741,84,89,2022-02-12T02:40:19Z,4300000,-180.0,20.0,1,right,MISS D. DeRozan 18' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,18.12,Missed,,,,,,,,,,,,,,,,,,,
438,PT02M56.00S,2022-02-12T02:40:18.0Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,84,89,2022-02-12T02:40:18Z,4310000,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,437.0,5.0,5.0,0.0,,,,,
439,PT02M55.00S,2022-02-12T02:40:22.1Z,3,REGULAR,foul,offensive,[],1630162,,,1610612750,84,89,2022-02-12T02:40:29Z,4320000,,,0,,A. Edwards charge offensive FOUL (2 PF),"[1630162, 1629750]",1610612750.0,MIN,charge,,,Edwards,A. Edwards,,,,,,,,,,,200833.0,2.0,0.0,Green,1629750.0,,,,,,,,,,
441,PT02M55.00S,2022-02-12T02:40:22.1Z,3,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,84,89,2022-02-12T02:40:22Z,4340000,,,0,,A. Edwards offensive foul TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,200833.0,,,,,1.0,,,,,,,,,
442,PT02M55.00S,2022-02-12T02:40:29.7Z,3,REGULAR,substitution,out,[],1628972,,,1610612741,84,89,2022-02-12T02:40:32Z,4350000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M55.00S,2022-02-12T02:40:29.7Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,84,89,2022-02-12T02:40:32Z,4360000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M36.00S,2022-02-12T02:40:58.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629750,94.30026281208936,49.754901960784316,1610612741,86,89,2022-02-12T02:41:26Z,4370000,-1.0,1.0,1,right,J. Green DUNK (17 PTS) (A. Dosunmu 8 AST),"[1629750, 1630245]",1610612741.0,CHI,,,,Green,J. Green,,,,,0.16,Made,17.0,A. Dosunmu,1630245.0,8.0,,,,,,,,,,,,,,,
446,PT02M21.00S,2022-02-12T02:41:12.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.863994743758213,45.83333333333333,1610612750,86,89,2022-02-12T02:48:17Z,4390000,21.0,3.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
447,PT02M21.00S,2022-02-12T02:41:12.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,86,89,2022-02-12T02:41:29Z,4400000,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,446.0,7.0,7.0,0.0,,,,,
448,PT02M01.00S,2022-02-12T02:41:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,93.24901445466492,48.03921568627451,1610612741,86,89,2022-02-12T02:41:37Z,4410000,-10.0,11.0,1,right,MISS J. Green Layup - blocked,"[1629750, 1630162]",1610612741.0,CHI,,,,Green,J. Green,,,,,1.47,Missed,,,,,,,,,,,,,,,,,Edwards,1630162.0,
449,PT02M01.00S,2022-02-12T02:41:32.7Z,3,REGULAR,block,,[],1630162,,,1610612741,86,89,2022-02-12T02:41:35Z,4420000,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M58.00S,2022-02-12T02:41:35.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,86,89,2022-02-12T02:41:37Z,4430000,,,0,,A. Edwards REBOUND (Off:0 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,448.0,6.0,6.0,0.0,,,,,
451,PT01M52.00S,2022-02-12T02:41:41.9Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,86,89,2022-02-12T02:41:48Z,4440000,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 201942]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,2.0,,,,,DeRozan,201942.0,,,
452,PT01M52.00S,2022-02-12T02:41:41.9Z,3,REGULAR,steal,,[],201942,,,1610612741,86,89,2022-02-12T02:41:43Z,4450000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M44.00S,2022-02-12T02:41:49.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629750,93.64323258869908,50.49019607843137,1610612741,86,89,2022-02-12T02:41:54Z,4460000,2.0,7.0,1,right,MISS J. Green driving Layup - blocked,"[1629750, 1626157]",1610612741.0,CHI,driving,,,Green,J. Green,,,,,0.77,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0,
454,PT01M44.00S,2022-02-12T02:41:49.8Z,3,REGULAR,block,,[],1626157,,,1610612741,86,89,2022-02-12T02:41:53Z,4470000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
