actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
263,PT05M22.00S,2022-02-13T01:52:22.5Z,2,REGULAR,rebound,defensive,[],1629660,,,1610612760,36,44,2022-02-13T01:54:03Z,2620000,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,,,
264,PT05M20.00S,2022-02-13T01:52:24.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629647,93.11760840998686,50.73529411764706,1610612760,36,46,2022-02-13T01:54:21Z,2630000,4.0,12.0,1,right,D. Bazley running DUNK (8 PTS),[1629647],1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,1.27,Made,8.0,,,,,,,,,,,,,,,,,,
265,PT05M20.00S,2022-02-13T01:52:32.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,36,46,2022-02-13T01:52:32Z,2640000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M20.00S,2022-02-13T01:54:09.1Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,36,46,2022-02-13T01:55:17Z,2650000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M20.00S,2022-02-13T01:54:09.1Z,2,REGULAR,substitution,out,[],1628972,,,1610612741,36,46,2022-02-13T01:55:17Z,2660000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M20.00S,2022-02-13T01:54:09.1Z,2,REGULAR,substitution,out,[],1629660,,,1610612741,36,46,2022-02-13T01:55:17Z,2670000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M20.00S,2022-02-13T01:54:09.1Z,2,REGULAR,substitution,out,[],1630598,,,1610612741,36,46,2022-02-13T01:55:17Z,2680000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M20.00S,2022-02-13T01:54:09.1Z,2,REGULAR,substitution,in,[],201942,,,1610612741,36,46,2022-02-13T01:55:17Z,2690000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M20.00S,2022-02-13T01:54:09.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,36,46,2022-02-13T01:55:17Z,2700000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M20.00S,2022-02-13T01:54:09.1Z,2,REGULAR,substitution,in,[],1630544,,,1610612741,36,46,2022-02-13T01:55:17Z,2710000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M20.00S,2022-02-13T01:54:09.1Z,2,REGULAR,substitution,in,[],1629652,,,1610612741,36,46,2022-02-13T01:55:17Z,2720000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M04.00S,2022-02-13T01:55:42.6Z,2,REGULAR,2pt,Jump Shot,[],201942,20.45006570302234,30.392156862745097,1610612741,36,46,2022-02-13T01:55:49Z,2730000,98.0,140.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.06,Missed,,,,,,,,,,,,,,,,,,,
275,PT05M02.00S,2022-02-13T01:55:44.4Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,36,46,2022-02-13T01:55:44Z,2740000,,,0,,D. Bazley REBOUND (Off:0 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,274.0,4.0,4.0,0.0,,,,,,,,,,,
276,PT04M51.00S,2022-02-13T01:55:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,89.56964520367937,50.245098039215684,1610612760,36,46,2022-02-13T01:56:01Z,2750000,1.0,46.0,1,right,MISS L. Dort Layup - blocked,"[1629652, 1629744]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,4.55,Missed,,,,,,,,,,,,,,,,,Thomas,1629744.0,
277,PT04M51.00S,2022-02-13T01:55:56.4Z,2,REGULAR,block,,[],1629744,,,1610612760,36,46,2022-02-13T01:56:00Z,2760000,,,0,,M. Thomas BLOCK (1 BLK),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M47.00S,2022-02-13T01:56:00.4Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,36,46,2022-02-13T01:56:01Z,2770000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,276.0,2.0,2.0,0.0,,,,,,,,,,,
279,PT04M46.00S,2022-02-13T01:56:01.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630792,27.151773981603156,19.11764705882353,1610612741,36,46,2022-02-13T02:03:11Z,2780000,154.0,203.0,1,left,MISS M. Hill 25' running 3PT - blocked,"[1630792, 1629647]",1610612741.0,CHI,running,,,Hill,M. Hill,,,,,25.48,Missed,,,,,,,,,,,,,,,,,Bazley,1629647.0,
280,PT04M46.00S,2022-02-13T01:56:01.2Z,2,REGULAR,block,,[],1629647,,,1610612741,36,46,2022-02-13T01:56:04Z,2790000,,,0,,D. Bazley BLOCK (3 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M42.00S,2022-02-13T01:56:05.2Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,36,46,2022-02-13T01:56:06Z,2800000,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,279.0,5.0,4.0,1.0,,,,,,,,,,,
282,PT04M36.00S,2022-02-13T01:56:10.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,93.9060446780552,54.166666666666664,1610612760,36,48,2022-02-13T02:03:40Z,2810000,21.0,5.0,1,right,T. Mann driving finger roll Layup (2 PTS) (J. Giddey 4 AST),"[1630544, 1630581]",1610612760.0,OKC,driving finger roll,,,Mann,T. Mann,,,,,2.13,Made,2.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,,
283,PT04M20.00S,2022-02-13T01:56:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,16.245072273324574,47.794117647058826,1610612741,38,48,2022-02-13T01:56:36Z,2820000,11.0,100.0,1,left,N. Vucevic 10' Jump Shot (10 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,10.08,Made,10.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,,,,,
285,PT04M00.00S,2022-02-13T01:56:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.59198423127464,52.69607843137255,1610612760,38,48,2022-02-13T02:04:58Z,2840000,13.0,17.0,1,right,MISS D. Bazley cutting Layup,[1629647],1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,2.18,Missed,,,,,,,,,,,,,,,,,,,
286,PT03M58.00S,2022-02-13T01:56:48.3Z,2,REGULAR,rebound,offensive,[],1629647,,,1610612760,38,48,2022-02-13T01:56:48Z,2850000,,,0,,D. Bazley REBOUND (Off:1 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,285.0,5.0,4.0,1.0,,,,,,,,,,,
287,PT03M58.00S,2022-02-13T01:56:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629647,94.40999984741211,50.0,1610612760,38,48,2022-02-13T01:56:48Z,2860000,0.0,0.0,1,right,MISS D. Bazley tip Layup,[1629647],1610612760.0,OKC,tip,,,Bazley,D. Bazley,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
288,PT03M57.00S,2022-02-13T01:56:48.9Z,2,REGULAR,rebound,defensive,[],1629744,,,1610612741,38,48,2022-02-13T01:56:48Z,2870000,,,0,,M. Thomas REBOUND (Off:0 Def:1),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,287.0,1.0,1.0,0.0,,,,,,,,,,,
289,PT03M53.00S,2022-02-13T01:57:44.8Z,2,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612741,38,48,2022-02-13T01:58:44Z,2880000,,,0,,I. Roby flagrant-type-1 personal FOUL (1 PF) (Hill 2 FT),"[1629676, 1630792]",1610612760.0,OKC,flagrant-type-1,,,Roby,I. Roby,,,,,,,,,,,,,,,1628954.0,,1.0,0.0,Hill,1630792.0,,,,,
291,PT03M53.00S,2022-02-13T01:58:01.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612741,38,48,2022-02-13T01:58:50Z,2900000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,Common Foul to Flagrant 1
292,PT03M53.00S,2022-02-13T01:59:07.6Z,2,REGULAR,freethrow,1 of 2,[],1630792,,,1610612741,38,48,2022-02-13T01:59:23Z,2910000,,,0,,MISS M. Hill flagrant Free Throw 1 of 2,[1630792],1610612741.0,CHI,flagrant,,,Hill,M. Hill,,,,,,Missed,,,,,,,,,,,,,,,,,,,
293,PT03M53.00S,2022-02-13T01:59:07.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,38,48,2022-02-13T01:59:23Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,292.0,,,,,,,,,,,,,,
294,PT03M53.00S,2022-02-13T01:59:07.6Z,2,REGULAR,freethrow,2 of 2,[],1630792,,,1610612741,39,48,2022-02-13T01:59:23Z,2930000,,,0,,M. Hill flagrant Free Throw 2 of 2 (6 PTS),[1630792],1610612741.0,CHI,flagrant,,,Hill,M. Hill,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
295,PT03M53.00S,2022-02-13T01:59:24.1Z,2,REGULAR,substitution,out,[],1630792,,,1610612760,39,48,2022-02-13T01:59:36Z,2940000,,,0,,SUB out: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M53.00S,2022-02-13T01:59:24.1Z,2,REGULAR,substitution,out,[],1629744,,,1610612760,39,48,2022-02-13T01:59:36Z,2950000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M53.00S,2022-02-13T01:59:24.1Z,2,REGULAR,substitution,in,[],1627884,,,1610612760,39,48,2022-02-13T01:59:36Z,2960000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M53.00S,2022-02-13T01:59:24.1Z,2,REGULAR,substitution,in,[],1628972,,,1610612760,39,48,2022-02-13T01:59:36Z,2970000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M49.00S,2022-02-13T01:59:44.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,5.206964520367937,48.77450980392157,1610612741,39,48,2022-02-13T02:06:59Z,2980000,6.0,-4.0,1,left,MISS T. Brown Jr. reverse Layup,[1628972],1610612741.0,CHI,reverse,,,Brown Jr.,T. Brown Jr.,,,,,0.71,Missed,,,,,,,,,,,,,,,,,,,
300,PT03M47.00S,2022-02-13T01:59:46.0Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612760,39,48,2022-02-13T02:06:59Z,2990000,,,0,,I. Roby REBOUND (Off:2 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,299.0,4.0,2.0,2.0,,,,,,,,,,,
301,PT03M41.00S,2022-02-13T01:59:55.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,39,48,2022-02-13T01:59:55Z,3000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M38.00S,2022-02-13T02:00:12.4Z,2,REGULAR,3pt,Jump Shot,[],1629647,68.41327201051249,31.862745098039213,1610612760,39,51,2022-02-13T02:00:17Z,3010000,-91.0,244.0,1,right,D. Bazley 26' 3PT  (11 PTS) (J. Giddey 5 AST),"[1629647, 1630581]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,26.07,Made,11.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,,,
304,PT03M20.00S,2022-02-13T02:00:30.0Z,2,REGULAR,3pt,Jump Shot,[],1628972,28.991458607095925,72.05882352941177,1610612741,39,51,2022-02-13T02:00:35Z,3030000,-110.0,220.0,1,left,MISS T. Brown Jr. 24' 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,,
305,PT03M18.00S,2022-02-13T02:00:32.0Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,39,51,2022-02-13T02:00:35Z,3040000,,,0,,D. Bazley REBOUND (Off:1 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,304.0,6.0,5.0,1.0,,,,,,,,,,,
306,PT03M05.00S,2022-02-13T02:00:46.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,94.03745072273325,53.18627450980392,1610612760,39,51,2022-02-13T02:08:11Z,3050000,16.0,4.0,1,right,MISS T. Mann driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,,
307,PT03M03.00S,2022-02-13T02:00:48.0Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,39,51,2022-02-13T02:00:50Z,3060000,,,0,,N. Vucevic REBOUND (Off:2 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,306.0,8.0,6.0,2.0,,,,,,,,,,,
308,PT02M59.00S,2022-02-13T02:00:55.8Z,2,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612741,39,51,2022-02-13T02:01:07Z,3070000,,,0,,I. Roby shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1629676, 201942]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,,,,202007.0,,2.0,0.0,DeRozan,201942.0,,,,,
310,PT02M59.00S,2022-02-13T02:01:21.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],201942,,,1610612741,39,51,2022-02-13T02:01:21Z,3090000,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
311,PT02M59.00S,2022-02-13T02:01:21.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,39,51,2022-02-13T02:01:21Z,3100000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,310.0,,,,,,,,,,,,,,
312,PT02M59.00S,2022-02-13T02:01:36.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],201942,,,1610612741,40,51,2022-02-13T02:01:36Z,3110000,,,0,,D. DeRozan Free Throw 2 of 2 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
313,PT02M45.00S,2022-02-13T02:01:51.7Z,2,REGULAR,3pt,Jump Shot,[],1629676,67.36202365308804,51.225490196078425,1610612760,40,54,2022-02-13T02:01:55Z,3120000,6.0,254.0,1,right,I. Roby 25' 3PT  (7 PTS) (J. Giddey 6 AST),"[1629676, 1630581]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,25.44,Made,7.0,J. Giddey,1630581.0,6.0,,,,,,,,,,,,,,,
315,PT02M33.00S,2022-02-13T02:02:02.4Z,2,REGULAR,3pt,Jump Shot,[],1630245,26.10052562417871,18.38235294117647,1610612741,43,54,2022-02-13T02:02:07Z,3140000,158.0,193.0,1,left,A. Dosunmu 24' 3PT  (10 PTS) (D. DeRozan 3 AST),"[1630245, 201942]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,24.93,Made,10.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,,
317,PT02M20.00S,2022-02-13T02:02:19.4Z,2,REGULAR,turnover,lost ball,[],1629652,,,1610612760,43,54,2022-02-13T02:02:33Z,3160000,,,0,,L. Dort lost ball TURNOVER (1 TO),"[1629652, 1627884]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,1.0,,,,,Jones Jr.,1627884.0,,,
318,PT02M20.00S,2022-02-13T02:02:19.4Z,2,REGULAR,steal,,[],1627884,,,1610612741,43,54,2022-02-13T02:02:26Z,3170000,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT02M18.00S,2022-02-13T02:02:27.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612741,43,54,2022-02-13T02:02:33Z,3180000,,,0,,L. Dort personal FOUL (2 PF) (Jones Jr. 2 FT),"[1629652, 1627884]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,1628954.0,,2.0,0.0,Jones Jr.,1627884.0,,,,,
321,PT02M18.00S,2022-02-13T02:02:52.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627884,,,1610612741,44,54,2022-02-13T02:02:52Z,3200000,,,0,,D. Jones Jr. Free Throw 1 of 2 (1 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
322,PT02M18.00S,2022-02-13T02:02:52.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627884,,,1610612741,44,54,2022-02-13T02:03:17Z,3210000,,,0,,MISS D. Jones Jr. Free Throw 2 of 2,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
323,PT02M14.00S,2022-02-13T02:02:56.9Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,44,54,2022-02-13T02:03:17Z,3220000,,,0,,N. Vucevic REBOUND (Off:3 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,322.0,9.0,6.0,3.0,,,,,,,,,,,
324,PT02M14.00S,2022-02-13T02:03:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,9.017739816031538,50.0,1610612741,44,54,2022-02-13T02:12:10Z,3230000,0.0,32.0,1,left,MISS N. Vucevic putback Layup - blocked,"[202696, 1629676]",1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,3.23,Missed,,,,,,,,,,,,,,,,,Roby,1629676.0,
325,PT02M14.00S,2022-02-13T02:03:23.6Z,2,REGULAR,block,,[],1629676,,,1610612741,44,54,2022-02-13T02:03:28Z,3240000,,,0,,I. Roby BLOCK (2 BLK),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M14.00S,2022-02-13T02:03:23.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,44,54,2022-02-13T02:06:08Z,3245000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,
326,PT02M14.00S,2022-02-13T02:03:46.0Z,2,REGULAR,substitution,out,[],1630544,,,1610612741,44,54,2022-02-13T02:03:51Z,3250000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M14.00S,2022-02-13T02:03:46.0Z,2,REGULAR,substitution,in,[],1630598,,,1610612741,44,54,2022-02-13T02:03:51Z,3260000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M14.00S,2022-02-13T02:04:43.3Z,2,REGULAR,jumpball,recovered,[],0,,,1610612741,44,54,2022-02-13T02:05:10Z,3270000,,,0,,Jump Ball N. Vucevic vs. I. Roby: Tip to Team (CHI),"[202696, 1629676]",1610612741.0,CHI,heldball,Team (CHI),,,,Vucevic,202696.0,Roby,1629676.0,,,,,,,,,,,,,,,,,,,,,
332,PT02M12.00S,2022-02-13T02:04:44.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629676,,,1610612741,44,54,2022-02-13T02:04:54Z,3300000,,,0,,I. Roby loose ball personal FOUL (3 PF) (Vucevic 2 FT),"[1629676, 202696]",1610612760.0,OKC,loose ball,,,Roby,I. Roby,,,,,,,,,,,,,,,2003.0,,3.0,0.0,Vucevic,202696.0,,,,,
334,PT02M12.00S,2022-02-13T02:05:05.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202696,,,1610612741,45,54,2022-02-13T02:05:05Z,3320000,,,0,,N. Vucevic Free Throw 1 of 2 (11 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
336,PT02M12.00S,2022-02-13T02:05:22.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202696,,,1610612741,46,54,2022-02-13T02:05:22Z,3330000,,,0,,N. Vucevic Free Throw 2 of 2 (12 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
337,PT01M56.00S,2022-02-13T02:05:39.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,86.94152431011827,50.73529411764706,1610612760,46,54,2022-02-13T02:05:44Z,3340000,4.0,70.0,1,right,MISS J. Giddey 7' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,7.03,Missed,,,,,,,,,,,,,,,,,,,
338,PT01M54.00S,2022-02-13T02:05:41.9Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,46,54,2022-02-13T02:05:44Z,3350000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,337.0,3.0,3.0,0.0,,,,,,,,,,,
339,PT01M48.00S,2022-02-13T02:05:47.8Z,2,REGULAR,3pt,Jump Shot,[],202696,33.196452036793694,54.65686274509803,1610612741,46,54,2022-02-13T02:13:43Z,3360000,-23.0,260.0,1,left,MISS N. Vucevic 26' running 3PT,[202696],1610612741.0,CHI,running,,,Vucevic,N. Vucevic,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
340,PT01M46.00S,2022-02-13T02:05:49.8Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,46,54,2022-02-13T02:05:51Z,3370000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,339.0,1.0,1.0,0.0,,,,,,,,,,,
341,PT01M27.00S,2022-02-13T02:06:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,94.69448094612353,53.431372549019606,1610612760,46,54,2022-02-13T02:14:26Z,3380000,17.0,-3.0,1,right,MISS D. Bazley Layup - blocked,"[1629647, 202696]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,1.74,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0,
342,PT01M27.00S,2022-02-13T02:06:08.1Z,2,REGULAR,block,,[],202696,,,1610612760,46,54,2022-02-13T02:06:10Z,3390000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M24.00S,2022-02-13T02:06:11.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,46,54,2022-02-13T02:06:12Z,3400000,,,0,,N. Vucevic REBOUND (Off:3 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,341.0,10.0,7.0,3.0,,,,,,,,,,,
344,PT01M19.00S,2022-02-13T02:06:19.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629647,,,1610612741,46,54,2022-02-13T02:06:44Z,3410000,,,0,,D. Bazley shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629647, 201942]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,,,,1628954.0,,1.0,0.0,DeRozan,201942.0,,,,,
346,PT01M19.00S,2022-02-13T02:06:45.3Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,47,54,2022-02-13T02:06:45Z,3430000,,,0,,D. DeRozan Free Throw 1 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
347,PT01M19.00S,2022-02-13T02:06:46.0Z,2,REGULAR,substitution,out,[],1629676,,,1610612741,47,54,2022-02-13T02:06:50Z,3440000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M19.00S,2022-02-13T02:06:46.0Z,2,REGULAR,substitution,in,[],1629026,,,1610612741,47,54,2022-02-13T02:06:50Z,3450000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT01M19.00S,2022-02-13T02:07:00.9Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,48,54,2022-02-13T02:07:00Z,3460000,,,0,,D. DeRozan Free Throw 2 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
350,PT00M55.20S,2022-02-13T02:07:26.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,94.1688567674113,62.99019607843137,1610612760,48,54,2022-02-13T02:07:30Z,3470000,65.0,2.0,1,right,MISS J. Giddey 6' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,6.5,Missed,,,,,,,,,,,,,,,,,,,
