actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
357,PT09M27.00S,2022-02-25T02:26:19.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203992,25.443495400788436,17.401960784313726,1610612737,61,57,2022-02-25T02:26:33Z,3520000,163.0,187.0,1,left,MISS B. Bogdanovic 24' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
358,PT09M26.00S,2022-02-25T02:26:20.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,61,57,2022-02-25T02:26:33Z,3530000,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,357.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
359,PT09M17.00S,2022-02-25T02:26:30.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,88.64980289093299,52.69607843137255,1610612741,61,57,2022-02-25T02:26:35Z,3540000,13.0,54.0,1,right,MISS N. Vucevic Hook,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,5.59,Missed,,,,,,,,,,,,,,,,,,,
360,PT09M15.00S,2022-02-25T02:26:32.5Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,61,57,2022-02-25T02:26:35Z,3550000,,,0,,D. Gallinari REBOUND (Off:0 Def:6),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,359.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
361,PT09M07.00S,2022-02-25T02:26:39.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,12.171484888304862,42.40196078431372,1610612737,61,59,2022-02-25T02:26:50Z,3560000,38.0,62.0,1,left,T. Young 7' driving floating Jump Shot (11 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,7.26,Made,,,,,11.0,,,,,,,,,,,,,,
362,PT09M04.00S,2022-02-25T02:26:46.1Z,3,REGULAR,foul,personal,[],201568,,,1610612741,61,59,2022-02-25T02:27:10Z,3570000,,,0,,D. Gallinari personal FOUL (2 PF),"[201568, 1630245]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Dosunmu,1630245.0,,,
364,PT08M56.00S,2022-02-25T02:27:17.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,90.48948751642575,49.754901960784316,1610612741,61,59,2022-02-25T02:28:17Z,3590000,-1.0,37.0,1,right,MISS N. Vucevic driving Hook,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,3.69,Missed,,,,,,,,,,,,,,,,,,,
365,PT08M56.00S,2022-02-25T02:27:17.5Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,61,59,2022-02-25T02:29:21Z,3600000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,364.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
366,PT08M49.00S,2022-02-25T02:27:26.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,10.90670170827858,46.93627450980392,1610612737,61,59,2022-02-25T02:30:25Z,3610000,15.0,50.0,1,left,MISS T. Young driving floating Shot - blocked,"[1629027, 1630245]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,5.23,Missed,,,,,,,,,,,,,,,,,Dosunmu,1630245.0,
367,PT08M49.00S,2022-02-25T02:27:26.1Z,3,REGULAR,block,,[],1630245,,,1610612737,61,59,2022-02-25T02:27:29Z,3620000,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M49.00S,2022-02-25T02:27:26.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,61,59,2022-02-25T02:27:37Z,3630000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,,,
369,PT08M42.00S,2022-02-25T02:27:48.2Z,3,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612737,61,59,2022-02-25T02:28:00Z,3640000,,,0,,J. Green shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1629750, 203992]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Bogdanovic,203992.0,,,
372,PT08M42.00S,2022-02-25T02:28:06.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,61,59,2022-02-25T02:28:13Z,3670000,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
373,PT08M42.00S,2022-02-25T02:28:16.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203992,,,1610612737,61,59,2022-02-25T02:28:16Z,3680000,,,0,,MISS B. Bogdanovic Free Throw 1 of 2,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
374,PT08M42.00S,2022-02-25T02:28:16.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,61,59,2022-02-25T02:28:16Z,3690000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,373.0,,,,,,,,,,,,,,,,,,
375,PT08M42.00S,2022-02-25T02:28:16.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203992,,,1610612737,61,59,2022-02-25T02:28:38Z,3700000,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
376,PT08M39.00S,2022-02-25T02:28:19.6Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,61,59,2022-02-25T02:28:38Z,3710000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,375.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
377,PT08M27.00S,2022-02-25T02:28:46.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,92.32917214191852,42.40196078431372,1610612741,61,59,2022-02-25T02:28:52Z,3720000,-38.0,20.0,1,right,MISS N. Vucevic floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,4.28,Missed,,,,,,,,,,,,,,,,,,,
378,PT08M25.00S,2022-02-25T02:28:48.6Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,61,59,2022-02-25T02:28:52Z,3730000,,,0,,D. Gallinari REBOUND (Off:0 Def:7),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,377.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
379,PT08M21.00S,2022-02-25T02:28:52.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201568,30.305519053876477,24.754901960784316,1610612737,61,59,2022-02-25T02:29:00Z,3740000,126.0,232.0,1,left,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
380,PT08M17.00S,2022-02-25T02:28:56.0Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,61,59,2022-02-25T02:29:00Z,3750000,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,379.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
381,PT08M11.00S,2022-02-25T02:29:02.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,91.40932982917214,37.99019607843137,1610612741,63,59,2022-02-25T02:32:18Z,3760000,-60.0,28.0,1,right,N. Vucevic 6' Hook (8 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,6.63,Made,,,,,8.0,,,,D. DeRozan,201942.0,1.0,,,,,,,,
383,PT07M58.00S,2022-02-25T02:29:16.7Z,3,REGULAR,2pt,Jump Shot,[],1629027,21.632720105124836,53.431372549019606,1610612737,63,61,2022-02-25T02:32:55Z,3780000,-17.0,151.0,1,left,T. Young 15' pullup Jump Shot (13 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,15.18,Made,,,,,13.0,,,,,,,,,,,,,,
384,PT07M46.00S,2022-02-25T02:29:28.0Z,3,REGULAR,2pt,Jump Shot,[],202696,77.21747700394218,28.676470588235293,1610612741,63,61,2022-02-25T02:29:31Z,3790000,-107.0,162.0,1,right,MISS N. Vucevic 19' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,19.37,Missed,,,,,,,,,,,,,,,,,,,
385,PT07M45.00S,2022-02-25T02:29:29.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,63,61,2022-02-25T02:29:31Z,3800000,,,0,,C. Capela REBOUND (Off:5 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,384.0,12.0,7.0,5.0,,,,,,,,,,,,,,,
386,PT07M24.00S,2022-02-25T02:29:50.2Z,3,REGULAR,2pt,Jump Shot,[],201568,6.521024967148489,29.166666666666668,1610612737,63,61,2022-02-25T02:29:55Z,3810000,104.0,9.0,1,left,MISS D. Gallinari 10' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,10.46,Missed,,,,,,,,,,,,,,,,,,,
387,PT07M24.00S,2022-02-25T02:29:50.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,63,61,2022-02-25T02:30:24Z,3820000,,,0,,N. Vucevic REBOUND (Off:1 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,386.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
388,PT07M20.00S,2022-02-25T02:29:54.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629750,93.64323258869908,49.754901960784316,1610612741,65,61,2022-02-25T02:34:39Z,3830000,-1.0,7.0,1,right,J. Green running DUNK (2 PTS) (D. DeRozan 2 AST),"[1629750, 201942]",1610612741.0,CHI,running,,,Green,J. Green,,,,,0.74,Made,,,,,2.0,,,,D. DeRozan,201942.0,2.0,,,,,,,,
390,PT07M20.00S,2022-02-25T02:30:01.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,65,61,2022-02-25T02:30:01Z,3850000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M59.00S,2022-02-25T02:33:12.2Z,3,REGULAR,3pt,Jump Shot,[],203992,10.463206307490145,3.9215686274509802,1610612737,65,64,2022-02-25T02:33:16Z,3860000,230.0,46.0,1,left,B. Bogdanovic 3PT  (14 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.49,Made,,,,,14.0,,,,,,,,,,,,,,
393,PT06M40.00S,2022-02-25T02:33:30.6Z,3,REGULAR,2pt,Jump Shot,[],201942,82.9993429697766,30.14705882352941,1610612741,65,64,2022-02-25T02:33:35Z,3870000,-99.0,107.0,1,right,MISS D. DeRozan 14' pullup Shot - blocked,"[201942, 203992]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,14.62,Missed,,,,,,,,,,,,,,,,,Bogdanovic,203992.0,
394,PT06M40.00S,2022-02-25T02:33:30.6Z,3,REGULAR,block,,[],203992,,,1610612741,65,64,2022-02-25T02:33:32Z,3880000,,,0,,B. Bogdanovic BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M37.00S,2022-02-25T02:33:33.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,65,64,2022-02-25T02:33:35Z,3890000,,,0,,C. Capela REBOUND (Off:5 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,393.0,13.0,8.0,5.0,,,,,,,,,,,,,,,
396,PT06M37.00S,2022-02-25T02:33:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.521024967148489,50.73529411764706,1610612737,65,64,2022-02-25T02:36:46Z,3900000,-4.0,9.0,1,left,MISS K. Huerter running Layup - blocked,"[1628989, 1630245]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,0.95,Missed,,,,,,,,,,,,,,,,,Dosunmu,1630245.0,
397,PT06M37.00S,2022-02-25T02:33:36.1Z,3,REGULAR,block,,[],1630245,,,1610612737,65,64,2022-02-25T02:33:38Z,3910000,,,0,,A. Dosunmu BLOCK (2 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M37.00S,2022-02-25T02:33:36.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,65,64,2022-02-25T02:33:42Z,3920000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,396.0,,,,,,,,,,,,,,,,,,
399,PT06M37.00S,2022-02-25T02:33:41.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,65,64,2022-02-25T02:33:41Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M30.00S,2022-02-25T02:34:03.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,33.327858081471746,46.568627450980394,1610612737,65,67,2022-02-25T02:34:13Z,3940000,17.0,261.0,1,left,K. Huerter 26' 3PT  (5 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.14,Made,,,,,5.0,,,,,,,,,,,,,,
401,PT06M05.00S,2022-02-25T02:34:28.4Z,3,REGULAR,3pt,Jump Shot,[],1630245,92.85479632063075,2.2058823529411766,1610612741,68,67,2022-02-25T02:34:33Z,3950000,-239.0,15.0,1,right,A. Dosunmu 3PT  (5 PTS) (N. Vucevic 2 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,23.95,Made,,,,,5.0,,,,N. Vucevic,202696.0,2.0,,,,,,,,
403,PT05M52.00S,2022-02-25T02:34:41.0Z,3,REGULAR,3pt,Jump Shot,[],1629027,29.517082785808146,26.225490196078432,1610612737,68,67,2022-02-25T02:34:47Z,3970000,119.0,225.0,1,left,MISS T. Young 25' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
404,PT05M52.00S,2022-02-25T02:34:41.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,68,67,2022-02-25T02:38:41Z,3980000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,403.0,,,,,,,,,,,,,,,,,,
427,PT05M52.00S,2022-02-25T02:34:50.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,68,67,2022-02-25T02:38:23Z,3985000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M42.00S,2022-02-25T02:34:59.4Z,3,REGULAR,3pt,Jump Shot,[],1630245,95.6143232588699,4.166666666666666,1610612741,71,67,2022-02-25T02:35:05Z,3990000,-229.0,-11.0,1,right,A. Dosunmu 3PT  (8 PTS) (N. Vucevic 3 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,22.95,Made,,,,,8.0,,,,N. Vucevic,202696.0,3.0,,,,,,,,
407,PT05M27.00S,2022-02-25T02:35:13.9Z,3,REGULAR,2pt,Jump Shot,[],1628989,9.149145860709593,28.186274509803923,1610612737,71,69,2022-02-25T02:35:22Z,4010000,109.0,34.0,1,left,K. Huerter 11' floating Jump Shot (7 PTS) (B. Bogdanovic 3 AST),"[1628989, 203992]",1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,11.41,Made,,,,,7.0,,,,B. Bogdanovic,203992.0,3.0,,,,,,,,
408,PT05M11.00S,2022-02-25T02:35:29.9Z,3,REGULAR,2pt,Jump Shot,[],203897,76.03482260183968,65.68627450980392,1610612741,71,69,2022-02-25T02:35:35Z,4020000,78.0,173.0,1,right,MISS Z. LaVine 18' turnaround Shot,[203897],1610612741.0,CHI,turnaround,,,LaVine,Z. LaVine,,,,,18.98,Missed,,,,,,,,,,,,,,,,,,,
409,PT05M08.00S,2022-02-25T02:35:32.9Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,71,69,2022-02-25T02:35:35Z,4030000,,,0,,C. Capela REBOUND (Off:5 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,408.0,14.0,9.0,5.0,,,,,,,,,,,,,,,
410,PT04M57.00S,2022-02-25T02:35:43.3Z,3,REGULAR,3pt,Jump Shot,[],203992,26.231931668856767,83.33333333333334,1610612737,71,69,2022-02-25T02:35:50Z,4040000,-167.0,194.0,1,left,MISS B. Bogdanovic 25' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
411,PT04M53.00S,2022-02-25T02:35:47.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,71,69,2022-02-25T02:35:50Z,4050000,,,0,,N. Vucevic REBOUND (Off:1 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,410.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
412,PT04M38.00S,2022-02-25T02:36:02.8Z,3,REGULAR,3pt,Jump Shot,[],1629750,71.82982917214193,78.43137254901961,1610612741,71,69,2022-02-25T02:36:06Z,4060000,142.0,212.0,1,right,MISS J. Green 25' 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
413,PT04M36.00S,2022-02-25T02:36:04.8Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,71,69,2022-02-25T02:36:06Z,4070000,,,0,,D. Gallinari REBOUND (Off:0 Def:8),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,412.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
417,PT04M17.00S,2022-02-25T02:36:23.7Z,3,REGULAR,3pt,Jump Shot,[],201568,25.57490144546649,14.460784313725492,1610612737,71,69,2022-02-25T02:37:06Z,4110000,178.0,188.0,1,left,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
418,PT04M14.00S,2022-02-25T02:36:26.7Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,71,69,2022-02-25T02:37:06Z,4120000,,,0,,D. DeRozan REBOUND (Off:1 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,417.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
419,PT04M05.00S,2022-02-25T02:36:36.4Z,3,REGULAR,3pt,Jump Shot,[],203897,84.1819973718791,4.901960784313726,1610612741,71,69,2022-02-25T02:37:09Z,4130000,-225.0,96.0,1,right,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
420,PT04M02.00S,2022-02-25T02:36:39.4Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,71,69,2022-02-25T02:37:09Z,4140000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,419.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
421,PT03M57.00S,2022-02-25T02:36:43.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203992,22.946780551905388,86.02941176470588,1610612737,71,72,2022-02-25T02:37:14Z,4150000,-180.0,163.0,1,left,B. Bogdanovic 24' 3PT  (17 PTS) (T. Young 8 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,24.3,Made,,,,,17.0,,,,T. Young,1629027.0,8.0,,,,,,,,
423,PT03M34.00S,2022-02-25T02:37:06.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.03745072273325,52.94117647058824,1610612741,73,72,2022-02-25T02:37:20Z,4170000,15.0,4.0,1,right,Z. LaVine driving Layup (16 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.51,Made,,,,,16.0,,,,,,,,,,,,,,
424,PT03M23.00S,2022-02-25T02:37:18.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201568,4.944152431011826,50.0,1610612737,73,74,2022-02-25T02:37:28Z,4180000,0.0,-6.0,1,left,D. Gallinari DUNK (13 PTS) (T. Young 9 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,0.6,Made,,,,,13.0,,,,T. Young,1629027.0,9.0,,,,,,,,
426,PT03M23.00S,2022-02-25T02:37:24.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,73,74,2022-02-25T02:37:24Z,4200000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,out,[],201942,,,1610612741,73,74,2022-02-25T02:40:19Z,4210000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,out,[],1629750,,,1610612741,73,74,2022-02-25T02:40:19Z,4220000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,out,[],201568,,,1610612741,73,74,2022-02-25T02:40:19Z,4230000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,out,[],203992,,,1610612741,73,74,2022-02-25T02:40:19Z,4240000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,out,[],203991,,,1610612741,73,74,2022-02-25T02:40:19Z,4250000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,in,[],1629632,,,1610612741,73,74,2022-02-25T02:40:19Z,4260000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,in,[],1627884,,,1610612741,73,74,2022-02-25T02:40:19Z,4270000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,in,[],1626153,,,1610612741,73,74,2022-02-25T02:40:19Z,4280000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,in,[],1628995,,,1610612741,73,74,2022-02-25T02:40:19Z,4290000,,,0,,SUB in: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M23.00S,2022-02-25T02:40:03.5Z,3,REGULAR,substitution,in,[],1630168,,,1610612741,73,74,2022-02-25T02:40:19Z,4300000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M12.00S,2022-02-25T02:40:33.8Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612741,73,74,2022-02-25T02:40:45Z,4310000,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Vucevic 2 FT),"[1630168, 202696]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Vucevic,202696.0,,,
441,PT03M12.00S,2022-02-25T02:40:58.0Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,74,74,2022-02-25T02:40:58Z,4330000,,,0,,N. Vucevic Free Throw 1 of 2 (9 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
442,PT03M12.00S,2022-02-25T02:41:11.8Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,75,74,2022-02-25T02:41:11Z,4340000,,,0,,N. Vucevic Free Throw 2 of 2 (10 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
443,PT03M02.00S,2022-02-25T02:41:28.1Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612737,75,74,2022-02-25T02:41:51Z,4350000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Okongwu 2 FT),"[202696, 1630168]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Okongwu,1630168.0,,,
445,PT03M02.00S,2022-02-25T02:41:52.3Z,3,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,75,74,2022-02-25T02:41:52Z,4370000,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
446,PT03M02.00S,2022-02-25T02:41:52.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,75,74,2022-02-25T02:41:52Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,,,,
447,PT03M02.00S,2022-02-25T02:41:52.3Z,3,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,75,74,2022-02-25T02:42:09Z,4390000,,,0,,MISS O. Okongwu Free Throw 2 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
