actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
183,PT09M37.00S,2022-02-02T01:41:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629076,93.9060446780552,50.49019607843137,1610612741,40,39,2022-02-02T01:41:41Z,1810000,2.0,5.0,1,right,T. Cook cutting Layup (2 PTS) (A. Dosunmu 3 AST),"[1629076, 1630245]",1610612741.0,CHI,cutting,,,Cook,T. Cook,,,,,,,0.54,Made,,,,,2.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,
185,PT09M27.00S,2022-02-02T01:41:39.9Z,2,REGULAR,3pt,Jump Shot,[],203082,31.61957950065703,45.09803921568628,1610612753,40,39,2022-02-02T01:43:04Z,1830000,25.0,245.0,1,left,MISS T. Ross 24' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,24.59,Missed,,,,,,,,,,,,,,,,,
186,PT09M24.00S,2022-02-02T01:41:42.9Z,2,REGULAR,rebound,defensive,[],1629744,,,1610612741,40,39,2022-02-02T01:41:44Z,1840000,,,0,,M. Thomas REBOUND (Off:0 Def:1),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,
187,PT09M13.00S,2022-02-02T01:41:54.8Z,2,REGULAR,3pt,Jump Shot,[],1629744,64.73390275952694,45.588235294117645,1610612741,43,39,2022-02-02T01:42:00Z,1850000,-22.0,279.0,1,right,M. Thomas 27' 3PT  (3 PTS) (A. Dosunmu 4 AST),"[1629744, 1630245]",1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,27.99,Made,,,,,3.0,A. Dosunmu,1630245.0,4.0,,,,,,,,,
189,PT08M49.00S,2022-02-02T01:42:17.6Z,2,REGULAR,3pt,Jump Shot,[],1629643,32.670827858081466,64.95098039215686,1610612753,43,39,2022-02-02T01:42:23Z,1870000,-75.0,255.0,1,left,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,26.54,Missed,,,,,,,,,,,,,,,,,
190,PT08M45.00S,2022-02-02T01:42:21.6Z,2,REGULAR,rebound,defensive,[],1629076,,,1610612741,43,39,2022-02-02T01:42:23Z,1880000,,,0,,T. Cook REBOUND (Off:0 Def:1),[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,
192,PT08M40.00S,2022-02-02T01:42:28.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629076,93.9060446780552,50.49019607843137,1610612741,45,39,2022-02-02T01:42:56Z,1900000,2.0,5.0,1,right,T. Cook cutting DUNK (4 PTS) (A. Dosunmu 5 AST),"[1629076, 1630245]",1610612741.0,CHI,cutting,,,Cook,T. Cook,,,,,,,0.54,Made,,,,,4.0,A. Dosunmu,1630245.0,5.0,,,,,,,,,
194,PT08M40.00S,2022-02-02T01:42:40.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,45,39,2022-02-02T01:42:40Z,1920000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M40.00S,2022-02-02T01:44:58.8Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,45,39,2022-02-02T01:45:04Z,1930000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M40.00S,2022-02-02T01:44:58.8Z,2,REGULAR,substitution,in,[],1628964,,,1610612753,45,39,2022-02-02T01:45:04Z,1940000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M40.00S,2022-02-02T01:44:58.9Z,2,REGULAR,stoppage,other,[],0,,,1610612753,45,39,2022-02-02T01:45:51Z,1950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M33.00S,2022-02-02T01:45:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,7.440867279894875,49.26470588235294,1610612753,45,39,2022-02-02T01:46:10Z,1960000,4.0,17.0,1,left,MISS G. Harris driving Layup - blocked,"[203914, 1629076]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,,,1.78,Missed,,,,,,,,,,,,,,,Cook,1629076.0,
199,PT08M33.00S,2022-02-02T01:45:58.4Z,2,REGULAR,block,,[],1629076,,,1610612753,45,39,2022-02-02T01:46:01Z,1970000,,,0,,T. Cook BLOCK (1 BLK),[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M33.00S,2022-02-02T01:45:58.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,45,39,2022-02-02T01:46:10Z,1980000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,
201,PT08M33.00S,2022-02-02T01:46:04.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,45,39,2022-02-02T01:46:04Z,1990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M30.00S,2022-02-02T01:46:15.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203914,11.645860709592641,12.254901960784313,1610612753,45,41,2022-02-02T01:47:07Z,2000000,189.0,57.0,1,left,G. Harris 19' fadeaway Jump Shot (7 PTS) (J. Suggs 5 AST),"[203914, 1630591]",1610612753.0,ORL,fadeaway,,,Harris,G. Harris,,,,,,,19.71,Made,,,,,7.0,J. Suggs,1630591.0,5.0,,,,,,,,,
204,PT08M06.00S,2022-02-02T01:46:38.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.553876478318,50.245098039215684,1610612741,47,41,2022-02-02T01:46:42Z,2020000,1.0,121.0,1,right,D. DeRozan 12' pullup Jump Shot (11 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,12.09,Made,,,,,11.0,,,,,,,,,,,,
205,PT07M52.00S,2022-02-02T01:46:52.2Z,2,REGULAR,2pt,Jump Shot,[],203914,16.63929040735874,18.38235294117647,1610612753,47,41,2022-02-02T01:46:58Z,2030000,158.0,104.0,1,left,MISS G. Harris 18' step back Shot,[203914],1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,,,18.92,Missed,,,,,,,,,,,,,,,,,
206,PT07M47.00S,2022-02-02T01:46:57.2Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,47,41,2022-02-02T01:46:58Z,2040000,,,0,,M. Bamba REBOUND (Off:1 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,205.0,6.0,5.0,1.0,,,,,,,,,,,,,
207,PT07M47.00S,2022-02-02T01:46:57.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,5.590000152587891,50.0,1610612753,47,43,2022-02-02T01:46:57Z,2050000,0.0,0.0,1,left,M. Bamba tip Layup (2 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,
208,PT07M34.00S,2022-02-02T01:47:11.5Z,2,REGULAR,foul,personal,['2freethrow'],203914,,,1610612741,47,43,2022-02-02T01:47:20Z,2060000,,,0,,G. Harris shooting personal FOUL (1 PF) (DeRozan 2 FT),"[203914, 201942]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,201638.0,,,,,,,,,,,,1.0,0.0,DeRozan,201942.0,,,,,
210,PT07M34.00S,2022-02-02T01:47:40.6Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,48,43,2022-02-02T01:47:40Z,2080000,,,0,,D. DeRozan Free Throw 1 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
212,PT07M34.00S,2022-02-02T01:47:41.4Z,2,REGULAR,substitution,out,[],1629744,,,1610612741,48,43,2022-02-02T01:47:49Z,2100000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M34.00S,2022-02-02T01:47:41.4Z,2,REGULAR,substitution,out,[],1629076,,,1610612741,48,43,2022-02-02T01:47:49Z,2110000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M34.00S,2022-02-02T01:47:41.4Z,2,REGULAR,substitution,out,[],203914,,,1610612741,48,43,2022-02-02T01:47:49Z,2120000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M34.00S,2022-02-02T01:47:41.4Z,2,REGULAR,substitution,in,[],203897,,,1610612741,48,43,2022-02-02T01:47:49Z,2130000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M34.00S,2022-02-02T01:47:41.4Z,2,REGULAR,substitution,in,[],202696,,,1610612741,48,43,2022-02-02T01:47:49Z,2140000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M34.00S,2022-02-02T01:47:41.4Z,2,REGULAR,substitution,in,[],1629750,,,1610612741,48,43,2022-02-02T01:47:49Z,2150000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M34.00S,2022-02-02T01:47:41.4Z,2,REGULAR,substitution,in,[],1630532,,,1610612741,48,43,2022-02-02T01:47:49Z,2160000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M34.00S,2022-02-02T01:47:41.4Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,48,43,2022-02-02T01:48:58Z,2165000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M34.00S,2022-02-02T01:48:01.8Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,49,43,2022-02-02T01:48:01Z,2170000,,,0,,D. DeRozan Free Throw 2 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
220,PT07M15.00S,2022-02-02T01:48:22.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630591,4.944152431011826,50.73529411764706,1610612753,49,45,2022-02-02T01:48:27Z,2180000,-4.0,-6.0,1,left,J. Suggs driving DUNK (2 PTS) (F. Wagner 2 AST),"[1630591, 1630532]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,0.7,Made,,,,,2.0,F. Wagner,1630532.0,2.0,,,,,,,,,
222,PT06M59.00S,2022-02-02T01:48:37.6Z,2,REGULAR,3pt,Jump Shot,[],1629632,79.45137976346912,9.313725490196079,1610612741,52,45,2022-02-02T01:48:42Z,2200000,-203.0,141.0,1,right,C. White 24' 3PT  (3 PTS) (Z. LaVine 3 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,,,24.73,Made,,,,,3.0,Z. LaVine,203897.0,3.0,,,,,,,,,
224,PT06M44.00S,2022-02-02T01:48:53.3Z,2,REGULAR,2pt,Jump Shot,[],1630591,24.26084099868594,69.85294117647058,1610612753,52,47,2022-02-02T01:51:21Z,2220000,-99.0,176.0,1,left,J. Suggs 20' pullup Jump Shot (4 PTS) (T. Ross 3 AST),"[1630591, 203082]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,,,20.17,Made,,,,,4.0,T. Ross,203082.0,3.0,,,,,,,,,
226,PT06M29.00S,2022-02-02T01:49:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,92.32917214191852,37.745098039215684,1610612741,52,47,2022-02-02T01:51:26Z,2230000,-61.0,20.0,1,right,MISS Z. LaVine 6' fadeaway Shot - blocked,"[203897, 1628964]",1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,,,6.44,Missed,,,,,,,,,,,,,,,Bamba,1628964.0,
227,PT06M29.00S,2022-02-02T01:49:10.1Z,2,REGULAR,block,,[],1628964,,,1610612741,52,47,2022-02-02T01:49:12Z,2240000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M29.00S,2022-02-02T01:49:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,52,47,2022-02-02T01:49:16Z,2250000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,226.0,,,,,,,,,,,,,,,,
229,PT06M29.00S,2022-02-02T01:49:14.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,52,47,2022-02-02T01:49:14Z,2260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M29.00S,2022-02-02T01:49:15.1Z,2,REGULAR,substitution,out,[],201942,,,1610612741,52,47,2022-02-02T01:49:24Z,2270000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M29.00S,2022-02-02T01:49:15.1Z,2,REGULAR,substitution,out,[],203082,,,1610612741,52,47,2022-02-02T01:49:24Z,2280000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M29.00S,2022-02-02T01:49:15.1Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,52,47,2022-02-02T01:49:24Z,2290000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M29.00S,2022-02-02T01:49:15.1Z,2,REGULAR,substitution,in,[],1630175,,,1610612741,52,47,2022-02-02T01:49:24Z,2300000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M21.00S,2022-02-02T01:49:46.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203897,93.03547963206307,9.336703431372548,1610612741,52,47,2022-02-02T01:52:10Z,2310000,-203.0,13.0,1,right,MISS Z. LaVine 20' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,,20.37,Missed,,,,,,,,,,,,,,,,,
235,PT06M19.00S,2022-02-02T01:49:48.5Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,52,47,2022-02-02T01:49:52Z,2320000,,,0,,C. Okeke REBOUND (Off:0 Def:1),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,234.0,1.0,1.0,0.0,,,,,,,,,,,,,
236,PT06M10.00S,2022-02-02T01:49:57.9Z,2,REGULAR,3pt,Jump Shot,[],1628964,32.14520367936925,45.34313725490196,1610612753,52,47,2022-02-02T01:50:03Z,2330000,23.0,250.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,25.08,Missed,,,,,,,,,,,,,,,,,
237,PT06M06.00S,2022-02-02T01:50:01.9Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,52,47,2022-02-02T01:50:03Z,2340000,,,0,,J. Green REBOUND (Off:2 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,236.0,3.0,1.0,2.0,,,,,,,,,,,,,
238,PT06M01.00S,2022-02-02T01:50:06.8Z,2,REGULAR,turnover,bad pass,[],202696,,,1610612741,52,47,2022-02-02T01:50:10Z,2350000,,,0,,N. Vucevic bad pass TURNOVER (1 TO),"[202696, 1629643]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,1.0,,,,,,,,,,,,,,,Okeke,1629643.0,,,
239,PT06M01.00S,2022-02-02T01:50:06.8Z,2,REGULAR,steal,,[],1629643,,,1610612753,52,47,2022-02-02T01:59:17Z,2360000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M53.00S,2022-02-02T01:50:14.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629643,8.360709592641262,46.568627450980394,1610612753,52,47,2022-02-02T01:55:21Z,2370000,17.0,26.0,1,left,MISS C. Okeke running Layup,[1629643],1610612753.0,ORL,running,,,Okeke,C. Okeke,,,,,,,3.13,Missed,,,,,,,,,,,,,,,,,
241,PT05M51.00S,2022-02-02T01:50:16.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,52,47,2022-02-02T01:55:21Z,2380000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,240.0,5.0,4.0,1.0,,,,,,,,,,,,,
242,PT05M47.00S,2022-02-02T01:50:20.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,70.64717477003943,71.07843137254902,1610612741,52,47,2022-02-02T01:56:25Z,2390000,105.0,223.0,1,right,MISS C. White 24' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,,,24.7,Missed,,,,,,,,,,,,,,,,,
243,PT05M45.00S,2022-02-02T01:50:22.7Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,52,47,2022-02-02T01:50:27Z,2400000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,,,
244,PT05M35.00S,2022-02-02T01:50:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.389618922470433,51.9607843137255,1610612753,52,47,2022-02-02T01:50:40Z,2410000,-10.0,8.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 202696]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,1.24,Missed,,,,,,,,,,,,,,,Vucevic,202696.0,
245,PT05M35.00S,2022-02-02T01:50:33.8Z,2,REGULAR,block,,[],202696,,,1610612753,52,47,2022-02-02T01:50:36Z,2420000,,,0,,N. Vucevic BLOCK (2 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M31.00S,2022-02-02T01:50:37.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,52,47,2022-02-02T01:50:40Z,2430000,,,0,,N. Vucevic REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,244.0,6.0,5.0,1.0,,,,,,,,,,,,,
247,PT05M31.00S,2022-02-02T01:50:40.3Z,2,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612741,52,47,2022-02-02T01:51:58Z,2440000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Green 2 FT),"[1630591, 1629750]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,203177.0,,,,,,,,,,,,1.0,0.0,Green,1629750.0,,,,,
250,PT05M31.00S,2022-02-02T01:51:26.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612741,52,47,2022-02-02T01:51:46Z,2460000,,,0,,,[],,,support,,,,,,,,,1148.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
251,PT05M31.00S,2022-02-02T01:52:06.3Z,2,REGULAR,substitution,out,[],1630591,,,1610612741,52,47,2022-02-02T01:52:10Z,2470000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M31.00S,2022-02-02T01:52:06.3Z,2,REGULAR,substitution,in,[],1628976,,,1610612741,52,47,2022-02-02T01:52:10Z,2480000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M31.00S,2022-02-02T01:52:25.3Z,2,REGULAR,freethrow,1 of 2,[],1629750,,,1610612741,53,47,2022-02-02T01:52:46Z,2490000,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
254,PT05M31.00S,2022-02-02T01:52:25.3Z,2,REGULAR,freethrow,2 of 2,[],1629750,,,1610612741,53,47,2022-02-02T01:52:46Z,2500000,,,0,,MISS J. Green Free Throw 2 of 2,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,
255,PT05M28.00S,2022-02-02T01:52:28.3Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,53,47,2022-02-02T01:52:46Z,2510000,,,0,,M. Bamba REBOUND (Off:1 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,254.0,7.0,6.0,1.0,,,,,,,,,,,,,
256,PT05M12.00S,2022-02-02T01:53:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,15.719448094612352,50.0,1610612753,53,47,2022-02-02T02:01:08Z,2520000,0.0,95.0,1,left,MISS C. Anthony 9' pullup Shot - blocked,"[1630175, 1629750]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,,,9.53,Missed,,,,,,,,,,,,,,,Green,1629750.0,
257,PT05M12.00S,2022-02-02T01:53:03.5Z,2,REGULAR,block,,[],1629750,,,1610612753,53,47,2022-02-02T01:53:07Z,2530000,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M12.00S,2022-02-02T01:53:03.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,53,47,2022-02-02T01:53:09Z,2540000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,
259,PT05M12.00S,2022-02-02T01:53:09.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,53,47,2022-02-02T01:53:09Z,2550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M08.00S,2022-02-02T01:53:24.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628976,31.882391590013142,54.41176470588235,1610612753,53,47,2022-02-02T01:53:29Z,2560000,-22.0,247.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,24.82,Missed,,,,,,,,,,,,,,,,,
261,PT05M05.00S,2022-02-02T01:53:27.4Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,53,47,2022-02-02T01:53:29Z,2570000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,260.0,3.0,3.0,0.0,,,,,,,,,,,,,
262,PT04M49.00S,2022-02-02T01:53:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,90.67017082785807,49.82000612745098,1610612741,55,47,2022-02-02T01:54:03Z,2580000,-1.0,35.0,1,right,N. Vucevic Layup (8 PTS) (A. Dosunmu 6 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,3.52,Made,,,,,8.0,A. Dosunmu,1630245.0,6.0,,,,,,,,,
264,PT04M25.00S,2022-02-02T01:54:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,12.302890932982917,50.0,1610612753,55,49,2022-02-02T01:54:11Z,2600000,0.0,63.0,1,left,F. Wagner 6' driving floating Jump Shot (9 PTS) (C. Anthony 6 AST),"[1630532, 1630175]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,,,6.31,Made,,,,,9.0,C. Anthony,1630175.0,6.0,,,,,,,,,
266,PT04M13.00S,2022-02-02T01:54:18.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,93.77463863337714,49.50980392156863,1610612741,57,49,2022-02-02T01:54:22Z,2620000,-2.0,6.0,1,right,Z. LaVine driving DUNK (13 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,,,0.65,Made,,,,,13.0,,,,,,,,,,,,
267,PT03M55.00S,2022-02-02T01:54:37.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.732588699080158,51.9607843137255,1610612753,57,51,2022-02-02T01:54:41Z,2630000,-10.0,1.0,1,left,F. Wagner driving Layup (11 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,0.99,Made,,,,,11.0,,,,,,,,,,,,
268,PT03M47.00S,2022-02-02T01:54:48.5Z,2,REGULAR,foul,personal,[],1629643,,,1610612741,57,51,2022-02-02T01:54:56Z,2640000,,,0,,C. Okeke personal FOUL (2 PF),"[1629643, 203897]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,201638.0,,,,,,,,,,,,2.0,0.0,LaVine,203897.0,,,,,
270,PT03M47.00S,2022-02-02T01:54:54.7Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,57,51,2022-02-02T01:55:04Z,2660000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M47.00S,2022-02-02T01:54:54.7Z,2,REGULAR,substitution,out,[],1629643,,,1610612741,57,51,2022-02-02T01:55:04Z,2670000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M47.00S,2022-02-02T01:54:54.7Z,2,REGULAR,substitution,in,[],201942,,,1610612741,57,51,2022-02-02T01:55:04Z,2680000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M47.00S,2022-02-02T01:54:54.7Z,2,REGULAR,substitution,in,[],203082,,,1610612741,57,51,2022-02-02T01:55:04Z,2690000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
