actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
275,PT05M13.00S,2022-01-08T01:54:56.2Z,2,REGULAR,steal,,[],1628366,,,1610612741,57,49,2022-01-08T01:54:58Z,2670000,,,0,,L. Ball STEAL (1 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M08.00S,2022-01-08T01:55:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,5.863994743758213,48.529411764705884,1610612741,59,49,2022-01-08T01:55:09Z,2680000,7.0,3.0,1,left,A. Dosunmu driving Layup (11 PTS) (Z. LaVine 1 AST),"[1630245, 203897]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,0.78,Made,,,,,,,,,,11.0,,Z. LaVine,203897.0,1.0,,,,,
278,PT04M54.00S,2022-01-08T01:55:14.1Z,2,REGULAR,3pt,Jump Shot,[],203526,69.72733245729303,27.941176470588236,1610612764,59,49,2022-01-08T01:55:20Z,2700000,-110.0,232.0,1,right,MISS R. Neto 25' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
279,PT04M51.00S,2022-01-08T01:55:17.1Z,2,REGULAR,rebound,offensive,[],203526,,,1610612764,59,49,2022-01-08T01:55:20Z,2710000,,,0,,R. Neto REBOUND (Off:1 Def:0),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,278.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
280,PT04M41.00S,2022-01-08T01:55:27.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,93.64323258869908,49.754901960784316,1610612764,59,51,2022-01-08T01:55:32Z,2720000,-1.0,7.0,1,right,D. Gafford cutting Layup (8 PTS) (B. Beal 3 AST),"[1629655, 203078]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,0.74,Made,,,,,,,,,,8.0,,B. Beal,203078.0,3.0,,,,,
282,PT04M17.00S,2022-01-08T01:55:51.8Z,2,REGULAR,3pt,Jump Shot,[],1627884,5.206964520367937,97.54901960784314,1610612741,59,51,2022-01-08T01:55:58Z,2740000,-238.0,-4.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
283,PT04M11.00S,2022-01-08T01:55:57.8Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,59,51,2022-01-08T01:55:58Z,2750000,,,0,,N. Vucevic REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,282.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
284,PT04M11.00S,2022-01-08T01:55:57.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,6.701708278580814,46.959252450980394,1610612741,61,51,2022-01-08T01:56:05Z,2760000,15.0,10.0,1,left,N. Vucevic putback Layup (8 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,1.85,Made,,,,,,,,,,8.0,,,,,,,,,
285,PT03M56.00S,2022-01-08T01:56:12.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.77463863337714,49.754901960784316,1610612764,61,53,2022-01-08T01:56:16Z,2770000,-1.0,6.0,1,right,D. Gafford driving DUNK (10 PTS) (B. Beal 4 AST),"[1629655, 203078]",1610612764.0,WAS,driving,,,Gafford,D. Gafford,,,,,0.61,Made,,,,,,,,,,10.0,,B. Beal,203078.0,4.0,,,,,
287,PT03M42.00S,2022-01-08T01:56:26.1Z,2,REGULAR,3pt,Jump Shot,[],1628366,17.082785808147175,93.40533088235294,1610612741,64,53,2022-01-08T01:56:40Z,2790000,-217.0,108.0,1,left,L. Ball 24' 3PT  (9 PTS) (N. Vucevic 6 AST),"[1628366, 202696]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,24.24,Made,,,,,,,,,,9.0,,N. Vucevic,202696.0,6.0,,,,,
289,PT03M20.00S,2022-01-08T01:56:48.1Z,2,REGULAR,2pt,Jump Shot,[],1629655,78.580814717477,45.87928921568628,1610612764,64,53,2022-01-08T01:56:57Z,2810000,-21.0,149.0,1,right,MISS D. Gafford 15' step back Shot,[1629655],1610612764.0,WAS,step back,,,Gafford,D. Gafford,,,,,15.02,Missed,,,,,,,,,,,,,,,,,,,
290,PT03M18.00S,2022-01-08T01:56:50.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,64,53,2022-01-08T01:56:57Z,2820000,,,0,,N. Vucevic REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,289.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
291,PT03M07.00S,2022-01-08T01:57:02.0Z,2,REGULAR,2pt,Jump Shot,[],203897,18.74178712220762,70.09803921568627,1610612741,64,53,2022-01-08T01:57:06Z,2830000,-100.0,124.0,1,left,MISS Z. LaVine 15' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,15.94,Missed,,,,,,,,,,,,,,,,,,,
292,PT03M05.00S,2022-01-08T01:57:04.0Z,2,REGULAR,rebound,defensive,[],203526,,,1610612764,64,53,2022-01-08T01:57:06Z,2840000,,,0,,R. Neto REBOUND (Off:1 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,291.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
293,PT03M03.00S,2022-01-08T01:57:06.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,71.43561103810775,80.14705882352942,1610612764,64,56,2022-01-08T01:57:46Z,2850000,151.0,216.0,1,right,K. Caldwell-Pope 26' 3PT running (5 PTS) (R. Neto 3 AST),"[203484, 203526]",1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.34,Made,,,,,,,,,,5.0,,R. Neto,203526.0,3.0,,,,,
295,PT02M53.00S,2022-01-08T01:57:19.4Z,2,REGULAR,foul,personal,[],203484,,,1610612741,64,56,2022-01-08T02:00:03Z,2870000,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1627884]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,202058.0,1.0,0.0,Jones Jr.,1627884.0,,,,,,,,,,
297,PT02M53.00S,2022-01-08T01:57:53.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612741,64,56,2022-01-08T01:58:43Z,2890000,,,0,,,[],,,support,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,,Common Foul Upheld
298,PT02M53.00S,2022-01-08T01:58:47.1Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,64,56,2022-01-08T01:59:11Z,2900000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M53.00S,2022-01-08T01:58:47.1Z,2,REGULAR,substitution,out,[],1630166,,,1610612741,64,56,2022-01-08T01:59:11Z,2910000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M53.00S,2022-01-08T01:58:47.1Z,2,REGULAR,substitution,out,[],203526,,,1610612741,64,56,2022-01-08T01:59:11Z,2920000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M53.00S,2022-01-08T01:58:47.1Z,2,REGULAR,substitution,in,[],201942,,,1610612741,64,56,2022-01-08T01:59:11Z,2930000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M53.00S,2022-01-08T01:58:47.1Z,2,REGULAR,substitution,in,[],203915,,,1610612741,64,56,2022-01-08T01:59:11Z,2940000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M53.00S,2022-01-08T01:58:47.1Z,2,REGULAR,substitution,in,[],1628398,,,1610612741,64,56,2022-01-08T01:59:11Z,2950000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M44.00S,2022-01-08T01:59:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,9.806176084099869,50.49019607843137,1610612741,64,56,2022-01-08T01:59:46Z,2960000,-2.0,40.0,1,left,MISS N. Vucevic driving floating Shot,[202696],1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,3.98,Missed,,,,,,,,,,,,,,,,,,,
305,PT02M44.00S,2022-01-08T01:59:38.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,64,56,2022-01-08T01:59:46Z,2970000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,,,,
306,PT02M44.00S,2022-01-08T01:59:45.5Z,2,REGULAR,foul,personal,[],202696,,,1610612764,64,56,2022-01-08T01:59:53Z,2980000,,,0,,N. Vucevic loose ball personal FOUL (1 PF),"[202696, 1629655]",1610612741.0,CHI,loose ball,,,Vucevic,N. Vucevic,,,,,,,,,,,202007.0,1.0,0.0,Gafford,1629655.0,,,,,,,,,,
308,PT02M44.00S,2022-01-08T01:59:52.6Z,2,REGULAR,substitution,out,[],1627884,,,1610612764,64,56,2022-01-08T01:59:56Z,3000000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M44.00S,2022-01-08T01:59:52.6Z,2,REGULAR,substitution,in,[],1629632,,,1610612764,64,56,2022-01-08T01:59:56Z,3010000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M30.00S,2022-01-08T02:00:15.3Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612764,64,56,2022-01-08T02:00:19Z,3020000,,,0,,B. Beal bad pass TURNOVER (3 TO),"[203078, 1628366]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,3.0,,,,Ball,1628366.0,,,
311,PT02M30.00S,2022-01-08T02:00:15.3Z,2,REGULAR,steal,,[],1628366,,,1610612741,64,56,2022-01-08T02:00:17Z,3030000,,,0,,L. Ball STEAL (2 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M27.00S,2022-01-08T02:00:20.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,64,56,2022-01-08T02:00:20Z,3040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M23.00S,2022-01-08T02:00:44.3Z,2,REGULAR,foul,personal,['2freethrow'],203484,,,1610612741,64,56,2022-01-08T02:01:10Z,3050000,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (DeRozan 2 FT),"[203484, 201942]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,1627519.0,2.0,0.0,DeRozan,201942.0,,,,,,,,,,
315,PT02M23.00S,2022-01-08T02:01:11.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,65,56,2022-01-08T02:01:11Z,3070000,,,0,,D. DeRozan Free Throw 1 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
316,PT02M23.00S,2022-01-08T02:01:11.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,65,56,2022-01-08T02:01:28Z,3080000,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
317,PT02M20.00S,2022-01-08T02:01:14.0Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,65,56,2022-01-08T02:01:28Z,3090000,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,316.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
318,PT02M07.00S,2022-01-08T02:01:40.2Z,2,REGULAR,3pt,Jump Shot,[],203915,74.06373193166885,83.82352941176471,1610612764,65,59,2022-01-08T02:01:47Z,3100000,169.0,191.0,1,right,S. Dinwiddie 25' 3PT  (12 PTS) (K. Caldwell-Pope 1 AST),"[203915, 203484]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,25.53,Made,,,,,,,,,,12.0,,K. Caldwell-Pope,203484.0,1.0,,,,,
321,PT01M46.00S,2022-01-08T02:02:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,7.703679369250986,48.03921568627451,1610612741,65,59,2022-01-08T02:03:02Z,3130000,10.0,20.0,1,left,MISS C. White Layup,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,,
322,PT01M44.00S,2022-01-08T02:02:18.0Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,65,59,2022-01-08T02:03:02Z,3140000,,,0,,N. Vucevic REBOUND (Off:3 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,321.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
323,PT01M44.00S,2022-01-08T02:02:19.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,5.590000152587891,50.0,1610612741,65,59,2022-01-08T02:03:22Z,3150000,0.0,0.0,1,left,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
324,PT01M42.00S,2022-01-08T02:02:21.5Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,65,59,2022-01-08T02:03:22Z,3160000,,,0,,N. Vucevic REBOUND (Off:4 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,323.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
325,PT01M39.00S,2022-01-08T02:02:27.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,7.30946123521682,94.6078431372549,1610612741,68,59,2022-01-08T02:03:39Z,3170000,-223.0,16.0,1,left,L. Ball 3PT  (12 PTS) (D. DeRozan 3 AST),"[1628366, 201942]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,22.36,Made,,,,,,,,,,12.0,,D. DeRozan,201942.0,3.0,,,,,
328,PT01M15.00S,2022-01-08T02:02:34.1Z,2,REGULAR,3pt,Jump Shot,[],203484,94.95729303547962,4.901960784313726,1610612764,68,62,2022-01-08T02:04:04Z,3200000,-225.0,-5.0,1,right,K. Caldwell-Pope 3PT  (8 PTS) (B. Beal 5 AST),"[203484, 203078]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,22.56,Made,,,,,,,,,,8.0,,B. Beal,203078.0,5.0,,,,,
330,PT01M02.00S,2022-01-08T02:02:45.0Z,2,REGULAR,3pt,Jump Shot,[],203897,14.799605781865965,94.6078431372549,1610612741,68,62,2022-01-08T02:03:44Z,3220000,-223.0,87.0,1,left,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,23.92,Missed,,,,,,,,,,,,,,,,,,,
331,PT01M02.00S,2022-01-08T02:02:45.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,68,62,2022-01-08T02:03:44Z,3230000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,
332,PT00M59.40S,2022-01-08T02:02:58.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,68,62,2022-01-08T02:02:58Z,3240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M52.60S,2022-01-08T02:03:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,89.70105124835742,41.42156862745098,1610612764,68,64,2022-01-08T02:03:54Z,3250000,-43.0,44.0,1,right,S. Dinwiddie 6' driving floating Jump Shot (14 PTS),[203915],1610612764.0,WAS,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,6.17,Made,,,,,,,,,,14.0,,,,,,,,,
334,PT00M35.70S,2022-01-08T02:03:36.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203078,,,1610612741,68,64,2022-01-08T02:03:47Z,3260000,,,0,,B. Beal shooting personal FOUL (2 PF) (LaVine 2 FT),"[203078, 203897]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,,,,,,,202058.0,2.0,0.0,LaVine,203897.0,,,,,,,,,,
336,PT00M35.70S,2022-01-08T02:04:05.2Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,69,64,2022-01-08T02:04:05Z,3280000,,,0,,Z. LaVine Free Throw 1 of 2 (10 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
337,PT00M35.70S,2022-01-08T02:04:22.5Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,70,64,2022-01-08T02:04:22Z,3290000,,,0,,Z. LaVine Free Throw 2 of 2 (11 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
338,PT00M13.40S,2022-01-08T02:04:48.1Z,2,REGULAR,2pt,Jump Shot,[],203078,79.58278580814718,50.0,1610612764,70,66,2022-01-08T02:04:55Z,3300000,0.0,139.0,1,right,B. Beal 13' step back Jump Shot (12 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,13.94,Made,,,,,,,,,,12.0,,,,,,,,,
339,PT00M01.80S,2022-01-08T02:05:05.1Z,2,REGULAR,3pt,Jump Shot,[],1629632,11.383048620236531,94.36274509803921,1610612741,73,66,2022-01-08T02:05:10Z,3310000,-222.0,55.0,1,left,C. White 3PT  (11 PTS) (Z. LaVine 2 AST),"[1629632, 203897]",1610612741.0,CHI,,,,White,C. White,,,,,22.84,Made,,,,,,,,,,11.0,,Z. LaVine,203897.0,2.0,,,,,
341,PT00M00.00S,2022-01-08T02:05:12.9Z,2,REGULAR,period,end,[],0,,,1610612764,73,66,2022-01-08T02:05:12Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-01-08T02:19:20.8Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612764,73,66,2022-01-08T02:20:30Z,3340000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-01-08T02:19:20.8Z,3,REGULAR,substitution,in,['startperiod'],1627884,,,1610612764,73,66,2022-01-08T02:20:30Z,3350000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-01-08T02:20:42.6Z,3,REGULAR,period,start,[],0,,,1610612764,73,66,2022-01-08T02:20:42Z,3360000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M43.00S,2022-01-08T02:20:58.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.258212877792378,50.73529411764706,1610612764,73,66,2022-01-08T02:21:21Z,3370000,-4.0,6.0,1,left,MISS D. Gafford cutting DUNK,[1629655],1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,0.73,Missed,,,,,,,,,,,,,,,,,,,
346,PT11M41.00S,2022-01-08T02:21:00.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,73,66,2022-01-08T02:21:02Z,3380000,,,0,,N. Vucevic REBOUND (Off:4 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,345.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
347,PT11M30.00S,2022-01-08T02:21:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.95729303547962,52.20588235294118,1610612741,75,66,2022-01-08T02:21:16Z,3390000,11.0,-5.0,1,right,D. DeRozan driving Layup (11 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.21,Made,,,,,,,,,,11.0,,,,,,,,,
348,PT11M12.00S,2022-01-08T02:21:29.6Z,3,REGULAR,2pt,Jump Shot,[],203078,22.026938239159,56.61764705882353,1610612764,75,68,2022-01-08T02:21:33Z,3400000,-33.0,155.0,1,left,B. Beal 15' pullup Jump Shot (14 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,15.81,Made,,,,,,,,,,14.0,,,,,,,,,
349,PT10M54.00S,2022-01-08T02:21:47.3Z,3,REGULAR,2pt,Jump Shot,[],201942,87.46714848883047,26.225490196078432,1610612741,75,68,2022-01-08T02:21:51Z,3410000,-119.0,65.0,1,right,MISS D. DeRozan 13' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,13.57,Missed,,,,,,,,,,,,,,,,,,,
350,PT10M52.00S,2022-01-08T02:21:49.3Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,75,68,2022-01-08T02:21:51Z,3420000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,349.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
351,PT10M46.00S,2022-01-08T02:21:56.0Z,3,REGULAR,3pt,Jump Shot,[],1628398,3.4986859395532193,94.85294117647058,1610612764,75,68,2022-01-08T02:22:00Z,3430000,-224.0,-20.0,1,left,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,22.52,Missed,,,,,,,,,,,,,,,,,,,
352,PT10M44.00S,2022-01-08T02:21:58.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,75,68,2022-01-08T02:22:00Z,3440000,,,0,,N. Vucevic REBOUND (Off:4 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,351.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
353,PT10M37.00S,2022-01-08T02:22:05.0Z,3,REGULAR,3pt,Jump Shot,[],202696,69.85873850197109,26.47058823529412,1610612741,75,68,2022-01-08T02:22:11Z,3450000,-118.0,231.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
354,PT10M34.00S,2022-01-08T02:22:08.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,75,68,2022-01-08T02:22:11Z,3460000,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,353.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
355,PT10M25.00S,2022-01-08T02:22:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.886333771353483,44.36274509803921,1610612764,75,68,2022-01-08T02:22:22Z,3470000,28.0,31.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,4.19,Missed,,,,,,,,,,,,,,,,,,,
356,PT10M22.00S,2022-01-08T02:22:19.0Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,75,68,2022-01-08T02:22:19Z,3480000,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,355.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
357,PT10M21.00S,2022-01-08T02:22:21.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,5.995400788436268,49.754901960784316,1610612764,75,70,2022-01-08T02:22:31Z,3490000,1.0,4.0,1,left,D. Gafford putback DUNK (12 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,0.41,Made,,,,,,,,,,12.0,,,,,,,,,
358,PT10M08.00S,2022-01-08T02:22:33.5Z,3,REGULAR,3pt,Jump Shot,[],203897,79.23784494086728,89.72886029411765,1610612741,78,70,2022-01-08T02:22:46Z,3500000,199.0,143.0,1,right,Z. LaVine 24' 3PT  (14 PTS) (D. Jones Jr. 2 AST),"[203897, 1627884]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.46,Made,,,,,,,,,,14.0,,D. Jones Jr.,1627884.0,2.0,,,,,
360,PT09M54.00S,2022-01-08T02:22:50.3Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612764,78,70,2022-01-08T02:23:20Z,3520000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[201942, 203484]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,202058.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,
362,PT09M54.00S,2022-01-08T02:23:20.7Z,3,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,78,71,2022-01-08T02:23:20Z,3540000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (9 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
363,PT09M54.00S,2022-01-08T02:23:34.1Z,3,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,78,72,2022-01-08T02:23:34Z,3550000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (10 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
364,PT09M39.00S,2022-01-08T02:23:51.4Z,3,REGULAR,2pt,Jump Shot,[],203897,93.9060446780552,12.009803921568627,1610612741,78,72,2022-01-08T02:24:11Z,3560000,-190.0,5.0,1,right,MISS Z. LaVine 19' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,19.01,Missed,,,,,,,,,,,,,,,,,,,
365,PT09M37.00S,2022-01-08T02:23:53.4Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,78,72,2022-01-08T02:24:11Z,3570000,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,364.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
