actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
258,PT05M18.00S,2021-10-31T00:57:40.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,26.10052562417871,15.441176470588236,1610612762,47,41,2021-10-31T00:57:45Z,2560000,173.0,193.0,1,left,D. Mitchell 25' 3PT  (14 PTS) (B. Bogdanovic 1 AST),"[1628378, 202711]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,25.89,Made,,,,,14.0,,,,,,,,,,,B. Bogdanovic,202711.0,1.0
260,PT05M01.00S,2021-10-31T00:57:57.7Z,2,REGULAR,3pt,Jump Shot,[],203897,69.99014454664915,73.2843137254902,1610612741,47,41,2021-10-31T00:58:02Z,2580000,116.0,230.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
261,PT04M59.00S,2021-10-31T00:57:59.7Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,47,41,2021-10-31T00:58:02Z,2590000,,,0,,H. Whiteside REBOUND (Off:0 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,260.0,2.0,2.0,0.0,,,,,,,,,,,,,,
262,PT04M57.00S,2021-10-31T00:58:04.1Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,47,41,2021-10-31T00:58:11Z,2600000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,1.0,,,,,204059.0,,,,,,,
263,PT04M46.00S,2021-10-31T00:58:20.7Z,2,REGULAR,violation,kicked ball,[],1628378,,,1610612741,47,41,2021-10-31T00:58:29Z,2610000,,,0,,D. Mitchell kicked ball VIOLATION,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,1198.0,,,,,,,
264,PT04M35.00S,2021-10-31T00:58:49.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202696,83.13074901445466,95.09803921568627,1610612741,50,41,2021-10-31T00:58:55Z,2620000,225.0,106.0,1,right,N. Vucevic 24' 3PT  (6 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.92,Made,,,,,6.0,,,,,,,,,,,Z. LaVine,203897.0,2.0
266,PT04M26.00S,2021-10-31T00:58:58.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,5.601182654402102,51.9607843137255,1610612762,50,43,2021-10-31T00:59:10Z,2640000,-10.0,0.0,1,left,H. Whiteside cutting DUNK (4 PTS) (D. Mitchell 3 AST),"[202355, 1628378]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,0.98,Made,,,,,4.0,,,,,,,,,,,D. Mitchell,1628378.0,3.0
268,PT04M20.00S,2021-10-31T00:59:06.2Z,2,REGULAR,turnover,out-of-bounds,[],1627936,,,1610612741,50,43,2021-10-31T00:59:15Z,2660000,,,0,,A. Caruso bad pass out-of-bounds TURNOVER (2 TO),[1627936],1610612741.0,CHI,bad pass,,,Caruso,A. Caruso,,,,,,,,,,,,2.0,,,,,202901.0,,,,,,,
269,PT04M12.00S,2021-10-31T00:59:21.6Z,2,REGULAR,foul,personal,['2freethrow'],203897,,,1610612762,50,43,2021-10-31T00:59:34Z,2670000,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Mitchell 2 FT),"[203897, 1628378]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Mitchell,1628378.0,,,
271,PT04M12.00S,2021-10-31T00:59:52.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612762,50,44,2021-10-31T00:59:52Z,2690000,,,0,,D. Mitchell Free Throw 1 of 2 (15 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
272,PT04M12.00S,2021-10-31T00:59:55.7Z,2,REGULAR,substitution,out,[],1627936,,,1610612762,50,44,2021-10-31T01:00:19Z,2700000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M12.00S,2021-10-31T00:59:55.7Z,2,REGULAR,substitution,out,[],1630245,,,1610612762,50,44,2021-10-31T01:00:19Z,2710000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M12.00S,2021-10-31T00:59:55.7Z,2,REGULAR,substitution,out,[],203903,,,1610612762,50,44,2021-10-31T01:00:19Z,2720000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M12.00S,2021-10-31T00:59:55.7Z,2,REGULAR,substitution,out,[],202355,,,1610612762,50,44,2021-10-31T01:00:19Z,2730000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M12.00S,2021-10-31T00:59:55.7Z,2,REGULAR,substitution,in,[],1628366,,,1610612762,50,44,2021-10-31T01:00:19Z,2740000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M12.00S,2021-10-31T00:59:55.7Z,2,REGULAR,substitution,in,[],201942,,,1610612762,50,44,2021-10-31T01:00:19Z,2750000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M12.00S,2021-10-31T00:59:55.7Z,2,REGULAR,substitution,in,[],203497,,,1610612762,50,44,2021-10-31T01:00:19Z,2760000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M12.00S,2021-10-31T00:59:55.7Z,2,REGULAR,substitution,in,[],204060,,,1610612762,50,44,2021-10-31T01:00:19Z,2770000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M12.00S,2021-10-31T01:00:25.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612762,50,45,2021-10-31T01:00:25Z,2780000,,,0,,D. Mitchell Free Throw 2 of 2 (16 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
281,PT03M59.00S,2021-10-31T01:00:38.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,83.13074901445466,52.94117647058824,1610612741,50,45,2021-10-31T01:00:42Z,2790000,15.0,106.0,1,right,MISS N. Vucevic 10' pullup Shot - blocked,"[202696, 203497]",1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,10.71,Missed,,,,,,,,,Gobert,203497.0,,,,,,,,
282,PT03M59.00S,2021-10-31T01:00:38.4Z,2,REGULAR,block,,[],203497,,,1610612741,50,45,2021-10-31T01:00:41Z,2800000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M56.00S,2021-10-31T01:00:41.4Z,2,REGULAR,rebound,offensive,[],1628366,,,1610612741,50,45,2021-10-31T01:00:42Z,2810000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,281.0,4.0,3.0,1.0,,,,,,,,,,,,,,
284,PT03M55.00S,2021-10-31T01:00:43.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,71.43561103810775,17.15686274509804,1610612741,50,45,2021-10-31T01:00:48Z,2820000,-164.0,216.0,1,right,MISS L. Ball 27' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,
285,PT03M55.00S,2021-10-31T01:00:43.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,50,45,2021-10-31T01:00:48Z,2830000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,284.0,,,,,,,,,,,,,,,,,
286,PT03M55.00S,2021-10-31T01:00:48.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,50,45,2021-10-31T01:00:48Z,2840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M35.00S,2021-10-31T01:01:11.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,29.517082785808146,71.32352941176471,1610612762,50,48,2021-10-31T01:01:22Z,2850000,-107.0,225.0,1,left,D. Mitchell 24' 3PT pullup bank (19 PTS),[1628378],1610612762.0,UTA,pullup bank,,,Mitchell,D. Mitchell,,,,,24.9,Made,,,,,19.0,,,,,,,,,,,,,
288,PT03M20.00S,2021-10-31T01:01:26.4Z,2,REGULAR,2pt,Jump Shot,[],201942,77.61169513797634,32.1078431372549,1610612741,50,48,2021-10-31T01:01:31Z,2860000,-89.0,158.0,1,right,MISS D. DeRozan 18' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,18.16,Missed,,,,,,,,,,,,,,,,,,
289,PT03M17.00S,2021-10-31T01:01:28.8Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,50,48,2021-10-31T01:01:28Z,2870000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,288.0,3.0,2.0,1.0,,,,,,,,,,,,,,
290,PT02M58.00S,2021-10-31T01:01:48.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,28.991458607095925,15.931372549019606,1610612762,50,48,2021-10-31T01:02:00Z,2880000,170.0,220.0,1,left,MISS D. Mitchell 27' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,27.82,Missed,,,,,,,,,,,,,,,,,,
291,PT02M56.00S,2021-10-31T01:01:50.3Z,2,REGULAR,rebound,offensive,[],202711,,,1610612762,50,48,2021-10-31T01:01:58Z,2890000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,290.0,4.0,2.0,2.0,,,,,,,,,,,,,,
292,PT02M56.00S,2021-10-31T01:02:02.3Z,2,REGULAR,foul,personal,[],1629750,,,1610612762,50,48,2021-10-31T01:02:18Z,2900000,,,0,,J. Green personal FOUL (3 PF),"[1629750, 202711]",1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Bogdanovic,202711.0,,,
294,PT02M56.00S,2021-10-31T01:02:14.5Z,2,REGULAR,substitution,out,[],1629750,,,1610612762,50,48,2021-10-31T01:02:17Z,2920000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M56.00S,2021-10-31T01:02:14.5Z,2,REGULAR,substitution,in,[],1627936,,,1610612762,50,48,2021-10-31T01:02:17Z,2930000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M39.00S,2021-10-31T01:02:36.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,4.812746386333772,31.372549019607842,1610612762,50,48,2021-10-31T01:02:43Z,2940000,93.0,-7.0,1,left,MISS D. Mitchell 9' fadeaway Shot,[1628378],1610612762.0,UTA,fadeaway,,,Mitchell,D. Mitchell,,,,,9.34,Missed,,,,,,,,,,,,,,,,,,
297,PT02M37.00S,2021-10-31T01:02:38.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,48,2021-10-31T01:02:43Z,2950000,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,296.0,7.0,7.0,0.0,,,,,,,,,,,,,,
298,PT02M34.00S,2021-10-31T01:02:44.8Z,2,REGULAR,foul,personal,['2freethrow'],204060,,,1610612741,50,48,2021-10-31T01:04:12Z,2960000,,,0,,J. Ingles shooting personal FOUL (1 PF) (LaVine 2 FT),"[204060, 203897]",1610612762.0,UTA,shooting,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,LaVine,203897.0,,,
300,PT02M34.00S,2021-10-31T01:03:10.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,51,48,2021-10-31T01:03:10Z,2980000,,,0,,Z. LaVine Free Throw 1 of 2 (12 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
303,PT02M34.00S,2021-10-31T01:03:10.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,52,48,2021-10-31T01:03:55Z,2985000,,,0,,Z. LaVine Free Throw 2 of 2 (13 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
301,PT02M17.00S,2021-10-31T01:03:47.6Z,2,REGULAR,3pt,Jump Shot,[],204060,13.222733245729303,3.431372549019608,1610612762,52,51,2021-10-31T01:04:01Z,2990000,233.0,72.0,1,left,J. Ingles 24' 3PT  (9 PTS) (R. Gobert 1 AST),"[204060, 203497]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,24.36,Made,,,,,9.0,,,,,,,,,,,R. Gobert,203497.0,1.0
304,PT02M09.00S,2021-10-31T01:03:58.4Z,2,REGULAR,turnover,out-of-bounds,[],1627936,,,1610612741,52,51,2021-10-31T01:04:08Z,3010000,,,0,,A. Caruso bad pass out-of-bounds TURNOVER (3 TO),[1627936],1610612741.0,CHI,bad pass,,,Caruso,A. Caruso,,,,,,,,,,,,3.0,,,,,1198.0,,,,,,,
305,PT01M59.00S,2021-10-31T01:04:21.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612762,52,51,2021-10-31T01:04:50Z,3020000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Gobert 2 FT),"[202696, 203497]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Gobert,203497.0,,,
307,PT01M59.00S,2021-10-31T01:04:51.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612762,52,51,2021-10-31T01:04:51Z,3040000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
308,PT01M59.00S,2021-10-31T01:04:51.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,52,51,2021-10-31T01:04:51Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,,
309,PT01M59.00S,2021-10-31T01:05:08.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612762,52,52,2021-10-31T01:05:08Z,3060000,,,0,,R. Gobert Free Throw 2 of 2 (5 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
310,PT01M47.00S,2021-10-31T01:05:24.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204060,,,1610612741,52,52,2021-10-31T01:05:53Z,3070000,,,0,,J. Ingles personal FOUL (2 PF) (DeRozan 2 FT),"[204060, 201942]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,DeRozan,201942.0,,,
312,PT01M47.00S,2021-10-31T01:05:54.7Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,53,52,2021-10-31T01:05:54Z,3090000,,,0,,D. DeRozan Free Throw 1 of 2 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
313,PT01M47.00S,2021-10-31T01:06:09.5Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,54,52,2021-10-31T01:06:09Z,3100000,,,0,,D. DeRozan Free Throw 2 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
314,PT01M40.00S,2021-10-31T01:06:24.5Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203897,,,1610612762,54,52,2021-10-31T01:06:35Z,3110000,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Mitchell 3 FT),"[203897, 1628378]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Mitchell,1628378.0,,,
316,PT01M40.00S,2021-10-31T01:06:51.5Z,2,REGULAR,freethrow,1 of 3,[],1628378,,,1610612762,54,53,2021-10-31T01:06:51Z,3130000,,,0,,D. Mitchell Free Throw 1 of 3 (20 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
317,PT01M40.00S,2021-10-31T01:07:13.1Z,2,REGULAR,freethrow,2 of 3,[],1628378,,,1610612762,54,54,2021-10-31T01:07:13Z,3140000,,,0,,D. Mitchell Free Throw 2 of 3 (21 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
318,PT01M40.00S,2021-10-31T01:07:33.0Z,2,REGULAR,freethrow,3 of 3,[],1628378,,,1610612762,54,55,2021-10-31T01:07:33Z,3150000,,,0,,D. Mitchell Free Throw 3 of 3 (22 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
319,PT01M28.00S,2021-10-31T01:07:47.5Z,2,REGULAR,3pt,Jump Shot,[],1628366,93.24901445466492,4.166666666666666,1610612741,54,55,2021-10-31T01:07:53Z,3160000,-229.0,11.0,1,right,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,
320,PT01M24.00S,2021-10-31T01:07:51.3Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,54,55,2021-10-31T01:07:51Z,3170000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,319.0,1.0,1.0,0.0,,,,,,,,,,,,,,
321,PT01M17.00S,2021-10-31T01:07:58.9Z,2,REGULAR,3pt,Jump Shot,[],204060,26.62614980289093,19.852941176470587,1610612762,54,55,2021-10-31T01:08:10Z,3180000,151.0,198.0,1,left,MISS J. Ingles 24' pullup 3PT,[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
322,PT01M14.00S,2021-10-31T01:08:01.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,54,55,2021-10-31T01:08:10Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,
323,PT01M14.00S,2021-10-31T01:08:07.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,54,55,2021-10-31T01:08:07Z,3200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M10.00S,2021-10-31T01:08:22.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],204060,19.398817345597898,93.87254901960785,1610612762,54,55,2021-10-31T01:08:29Z,3210000,-219.0,130.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
325,PT01M07.00S,2021-10-31T01:08:25.7Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,54,55,2021-10-31T01:08:25Z,3220000,,,0,,R. Gobert REBOUND (Off:5 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,324.0,9.0,4.0,5.0,,,,,,,,,,,,,,
328,PT01M04.00S,2021-10-31T01:08:27.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203497,6.521024967148489,50.49019607843137,1610612762,54,57,2021-10-31T01:09:16Z,3250000,-2.0,9.0,1,left,R. Gobert turnaround bank Hook (7 PTS),[203497],1610612762.0,UTA,turnaround bank,,,Gobert,R. Gobert,,,,,0.91,Made,,,,,7.0,,,,,,,,,,,,,
329,PT00M50.30S,2021-10-31T01:08:41.7Z,2,REGULAR,3pt,Jump Shot,[],203897,70.25295663600527,67.8921568627451,1610612741,54,57,2021-10-31T01:08:48Z,3260000,89.0,227.0,1,right,MISS Z. LaVine 24' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,24.41,Missed,,,,,,,,,,,,,,,,,,
330,PT00M47.70S,2021-10-31T01:08:44.3Z,2,REGULAR,rebound,defensive,[],204060,,,1610612762,54,57,2021-10-31T01:08:48Z,3270000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,329.0,2.0,2.0,0.0,,,,,,,,,,,,,,
331,PT00M27.60S,2021-10-31T01:09:05.4Z,2,REGULAR,3pt,Jump Shot,[],204060,28.465834428383708,23.284313725490197,1610612762,54,57,2021-10-31T01:09:10Z,3280000,134.0,215.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,
332,PT00M25.30S,2021-10-31T01:09:07.7Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,54,57,2021-10-31T01:09:10Z,3290000,,,0,,N. Vucevic REBOUND (Off:0 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,331.0,8.0,8.0,0.0,,,,,,,,,,,,,,
333,PT00M10.00S,2021-10-31T01:09:23.0Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,54,57,2021-10-31T01:09:28Z,3300000,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1626220]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,1.0,O'Neale,1626220.0,,,,,,,,,,
334,PT00M10.00S,2021-10-31T01:09:23.0Z,2,REGULAR,steal,,[],1626220,,,1610612762,54,57,2021-10-31T01:09:25Z,3310000,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M04.90S,2021-10-31T01:09:30.0Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,54,57,2021-10-31T01:09:35Z,3320000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (2 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,2.0,,,,,202901.0,,,,,,,
336,PT00M00.00S,2021-10-31T01:09:46.5Z,2,REGULAR,period,end,[],0,,,1610612741,54,57,2021-10-31T01:09:46Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-10-31T01:23:53.5Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612741,54,57,2021-10-31T01:24:40Z,3340000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-10-31T01:23:53.5Z,3,REGULAR,substitution,in,['startperiod'],1629750,,,1610612741,54,57,2021-10-31T01:24:40Z,3350000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-10-31T01:24:58.8Z,3,REGULAR,period,start,[],0,,,1610612741,54,57,2021-10-31T01:24:58Z,3360000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT11M49.00S,2021-10-31T01:25:09.8Z,3,REGULAR,2pt,Jump Shot,[],202696,8.886333771353483,79.65686274509804,1610612741,54,57,2021-10-31T01:25:15Z,3370000,-148.0,31.0,1,left,MISS N. Vucevic 15' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,15.15,Missed,,,,,,,,,,,,,,,,,,
341,PT11M45.00S,2021-10-31T01:25:13.8Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,54,57,2021-10-31T01:25:15Z,3380000,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,340.0,3.0,3.0,0.0,,,,,,,,,,,,,,
342,PT11M24.00S,2021-10-31T01:25:35.9Z,3,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,54,57,2021-10-31T01:25:42Z,3390000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (3 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,3.0,,,,,204059.0,,,,,,,
343,PT11M08.00S,2021-10-31T01:26:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,5.732588699080158,46.07843137254902,1610612741,54,57,2021-10-31T01:26:09Z,3400000,20.0,1.0,1,left,MISS Z. LaVine driving finger roll Layup,[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,
344,PT11M05.00S,2021-10-31T01:26:05.9Z,3,REGULAR,rebound,offensive,[],1629750,,,1610612741,54,57,2021-10-31T01:26:05Z,3410000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,343.0,1.0,0.0,1.0,,,,,,,,,,,,,,
345,PT11M05.00S,2021-10-31T01:26:05.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629750,5.590000152587891,50.0,1610612741,56,57,2021-10-31T01:26:05Z,3420000,0.0,0.0,1,left,J. Green tip Layup (5 PTS),[1629750],1610612741.0,CHI,tip,,,Green,J. Green,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,
