actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
177,PT10M35.00S,2022-02-15T01:40:26.3Z,2,REGULAR,substitution,out,[],1630563,,,1610612759,29,32,2022-02-15T01:41:09Z,1735000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M35.00S,2022-02-15T01:40:26.3Z,2,REGULAR,substitution,in,[],203926,,,1610612759,29,32,2022-02-15T01:41:09Z,1737500,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M28.00S,2022-02-15T01:40:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,93.9060446780552,46.07843137254902,1610612759,29,34,2022-02-15T01:41:21Z,1740000,-20.0,5.0,1,right,D. McDermott Layup (11 PTS) (Z. Collins 2 AST),"[203926, 1628380]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,2.02,Made,11.0,Z. Collins,1628380.0,2.0,,,,,,,,,,,
179,PT10M06.00S,2022-02-15T01:41:11.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.2161629434954,59.068627450980394,1610612741,29,34,2022-02-15T01:41:47Z,1760000,-45.0,119.0,1,left,MISS D. DeRozan 12' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,12.71,Missed,,,,,,,,,,,,,,,
180,PT10M06.00S,2022-02-15T01:41:11.2Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,29,34,2022-02-15T01:45:15Z,1770000,,,0,,L. Walker IV REBOUND (Off:1 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,179.0,4.0,3.0,1.0,,,,,,,
181,PT10M02.00S,2022-02-15T01:41:22.2Z,2,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612759,29,34,2022-02-15T01:41:35Z,1780000,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Walker IV 2 FT),"[1628972, 1629022]",1610612741.0,CHI,shooting,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Walker IV,1629022.0,,
183,PT10M02.00S,2022-02-15T01:41:45.9Z,2,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,29,34,2022-02-15T01:41:45Z,1800000,,,0,,MISS L. Walker IV Free Throw 1 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,Missed,,,,,,,,,,,,,,,
184,PT10M02.00S,2022-02-15T01:41:45.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,29,34,2022-02-15T01:41:45Z,1810000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,,,
185,PT10M02.00S,2022-02-15T01:41:47.5Z,2,REGULAR,substitution,out,[],1628972,,,1610612759,29,34,2022-02-15T01:42:07Z,1820000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M02.00S,2022-02-15T01:41:47.5Z,2,REGULAR,substitution,out,[],1628396,,,1610612759,29,34,2022-02-15T01:42:07Z,1830000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M02.00S,2022-02-15T01:41:47.5Z,2,REGULAR,substitution,in,[],1627884,,,1610612759,29,34,2022-02-15T01:42:07Z,1840000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M02.00S,2022-02-15T01:41:47.5Z,2,REGULAR,substitution,in,[],1629632,,,1610612759,29,34,2022-02-15T01:42:07Z,1850000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M02.00S,2022-02-15T01:41:45.9Z,2,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,29,34,2022-02-15T01:42:23Z,1860000,,,0,,MISS L. Walker IV Free Throw 2 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,Missed,,,,,,,,,,,,,,,
190,PT10M00.00S,2022-02-15T01:41:47.9Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,29,34,2022-02-15T01:42:23Z,1870000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,189.0,2.0,2.0,0.0,,,,,,,
191,PT09M44.00S,2022-02-15T01:42:33.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629750,9.937582128777924,45.83333333333333,1610612741,31,34,2022-02-15T01:44:32Z,1880000,21.0,41.0,1,left,J. Green driving floating Jump Shot (2 PTS) (A. Dosunmu 2 AST),"[1629750, 1630245]",1610612741.0,CHI,driving floating,,,Green,J. Green,,,,,,,,4.59,Made,2.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,
193,PT09M17.00S,2022-02-15T01:43:00.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,82.07950065703022,47.794117647058826,1610612759,31,34,2022-02-15T01:43:04Z,1900000,-11.0,116.0,1,right,MISS L. Walker IV 11' Jump Shot,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,11.65,Missed,,,,,,,,,,,,,,,
194,PT09M15.00S,2022-02-15T01:43:02.8Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,31,34,2022-02-15T01:43:04Z,1910000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,,
195,PT09M08.00S,2022-02-15T01:43:10.1Z,2,REGULAR,3pt,Jump Shot,[],1629632,32.276609724047304,49.01960784313725,1610612741,34,34,2022-02-15T01:43:15Z,1920000,5.0,251.0,1,left,C. White 25' 3PT  (14 PTS) (D. DeRozan 3 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,,,,25.09,Made,14.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,
197,PT09M04.00S,2022-02-15T01:43:16.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,34,34,2022-02-15T01:43:16Z,1940000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M04.00S,2022-02-15T01:45:10.4Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,34,34,2022-02-15T01:45:39Z,1950000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M04.00S,2022-02-15T01:45:10.4Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,34,34,2022-02-15T01:45:39Z,1960000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M51.00S,2022-02-15T01:46:26.5Z,2,REGULAR,3pt,Jump Shot,[],203926,71.43561103810775,77.69607843137256,1610612759,34,37,2022-02-15T01:46:30Z,1970000,138.0,216.0,1,right,D. McDermott 25' 3PT  (14 PTS) (T. Jones 2 AST),"[203926, 1630200]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,25.66,Made,14.0,T. Jones,1630200.0,2.0,,,,,,,,,,,
202,PT08M38.00S,2022-02-15T01:46:41.6Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612741,34,37,2022-02-15T01:46:47Z,1990000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (White 2 FT),"[1627751, 1629632]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,White,1629632.0,,
204,PT08M38.00S,2022-02-15T01:47:11.0Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,35,37,2022-02-15T01:47:11Z,2010000,,,0,,C. White Free Throw 1 of 2 (15 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
205,PT08M38.00S,2022-02-15T01:47:23.7Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,36,37,2022-02-15T01:47:23Z,2020000,,,0,,C. White Free Throw 2 of 2 (16 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
206,PT08M22.00S,2022-02-15T01:47:40.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,93.51182654402102,51.71568627450981,1610612759,36,37,2022-02-15T01:47:44Z,2030000,9.0,8.0,1,right,MISS D. McDermott driving reverse Layup,[203926],1610612759.0,SAS,driving reverse,,,McDermott,D. McDermott,,,,,,,,1.21,Missed,,,,,,,,,,,,,,,
207,PT08M20.00S,2022-02-15T01:47:42.0Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,36,37,2022-02-15T01:47:42Z,2040000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,206.0,2.0,2.0,0.0,,,,,,,
208,PT08M09.00S,2022-02-15T01:47:53.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,12.959921156373195,45.588235294117645,1610612741,36,37,2022-02-15T01:48:21Z,2050000,22.0,69.0,1,left,MISS D. DeRozan 7' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,,,,7.27,Missed,,,,,,,,,,,,,,,
209,PT08M06.00S,2022-02-15T01:47:56.7Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612741,36,37,2022-02-15T01:47:56Z,2060000,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,208.0,3.0,2.0,1.0,,,,,,,
210,PT08M06.00S,2022-02-15T01:47:56.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629750,5.590000152587891,50.0,1610612741,36,37,2022-02-15T01:48:29Z,2070000,0.0,0.0,1,left,MISS J. Green tip Layup,[1629750],1610612741.0,CHI,tip,,,Green,J. Green,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
211,PT07M58.00S,2022-02-15T01:48:04.7Z,2,REGULAR,rebound,offensive,[],1627884,,,1610612741,36,37,2022-02-15T01:48:49Z,2080000,,,0,,D. Jones Jr. REBOUND (Off:4 Def:0),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,210.0,4.0,0.0,4.0,,,,,,,
212,PT07M58.00S,2022-02-15T01:48:04.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627884,5.590000152587891,50.0,1610612741,38,37,2022-02-15T01:48:21Z,2090000,0.0,0.0,1,left,D. Jones Jr. tip Layup (2 PTS),[1627884],1610612741.0,CHI,tip,,,Jones Jr.,D. Jones Jr.,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,
213,PT07M54.00S,2022-02-15T01:48:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.64323258869908,46.568627450980394,1610612759,38,37,2022-02-15T01:48:59Z,2100000,-17.0,7.0,1,right,MISS K. Johnson Layup,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,1.87,Missed,,,,,,,,,,,,,,,
214,PT07M54.00S,2022-02-15T01:48:10.0Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,38,37,2022-02-15T01:48:59Z,2110000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,213.0,2.0,1.0,1.0,,,,,,,
215,PT07M54.00S,2022-02-15T01:48:14.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,38,39,2022-02-15T01:48:14Z,2120000,0.0,0.0,1,right,K. Johnson putback Layup (6 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,,,,0.0,Made,6.0,,,,,,,,,,,,,,
216,PT07M54.00S,2022-02-15T01:48:24.7Z,2,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612759,38,39,2022-02-15T01:48:32Z,2130000,,,0,,J. Green shooting personal FOUL (1 PF) (Johnson 1 FT),"[1629750, 1629640]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Johnson,1629640.0,,
234,PT07M54.00S,2022-02-15T01:48:32.3Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,38,39,2022-02-15T01:51:07Z,2145000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M54.00S,2022-02-15T01:48:32.3Z,2,REGULAR,substitution,in,[],1627749,,,1610612759,38,39,2022-02-15T01:51:07Z,2147500,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M54.00S,2022-02-15T01:48:39.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629640,,,1610612759,38,40,2022-02-15T01:48:39Z,2150000,,,0,,K. Johnson Free Throw 1 of 1 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
219,PT07M36.00S,2022-02-15T01:48:58.7Z,2,REGULAR,2pt,Jump Shot,[],201942,20.844283837056505,49.26470588235294,1610612741,40,40,2022-02-15T01:49:07Z,2160000,4.0,143.0,1,left,D. DeRozan 14' Jump Shot (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,14.34,Made,4.0,,,,,,,,,,,,,,
220,PT07M24.00S,2022-02-15T01:49:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,94.30026281208936,50.0,1610612759,40,42,2022-02-15T01:49:16Z,2170000,0.0,1.0,1,right,L. Walker IV cutting Layup (8 PTS) (J. Poeltl 1 AST),"[1629022, 1627751]",1610612759.0,SAS,cutting,,,Walker IV,L. Walker IV,,,,,,,,0.11,Made,8.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,
222,PT07M10.00S,2022-02-15T01:49:25.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,16.90210249671485,41.17647058823529,1610612741,42,42,2022-02-15T01:49:29Z,2190000,44.0,106.0,1,left,D. DeRozan 11' pullup Jump Shot (6 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,11.52,Made,6.0,,,,,,,,,,,,,,
223,PT06M58.00S,2022-02-15T01:49:37.2Z,2,REGULAR,3pt,Jump Shot,[],1629022,73.9323258869908,17.15686274509804,1610612759,42,45,2022-02-15T01:49:43Z,2200000,-164.0,193.0,1,right,L. Walker IV 25' 3PT  (11 PTS) (D. Murray 6 AST),"[1629022, 1627749]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,25.3,Made,11.0,D. Murray,1627749.0,6.0,,,,,,,,,,,
225,PT06M43.00S,2022-02-15T01:49:52.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201942,5.732588699080158,50.245098039215684,1610612741,44,45,2022-02-15T01:50:00Z,2220000,-1.0,1.0,1,left,D. DeRozan DUNK (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,0.18,Made,8.0,,,,,,,,,,,,,,
226,PT06M32.00S,2022-02-15T01:50:03.5Z,2,REGULAR,turnover,lost ball,[],1629640,,,1610612759,44,45,2022-02-15T01:50:13Z,2230000,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1629640, 1629750]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,1.0,Green,1629750.0,,,,,,,,,,,,,,,,,
227,PT06M32.00S,2022-02-15T01:50:03.5Z,2,REGULAR,steal,,[],1629750,,,1610612741,44,45,2022-02-15T01:50:05Z,2240000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M29.00S,2022-02-15T01:50:06.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201942,5.863994743758213,49.754901960784316,1610612741,46,45,2022-02-15T01:51:35Z,2250000,1.0,3.0,1,left,D. DeRozan driving DUNK (10 PTS) (J. Green 1 AST),"[201942, 1629750]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,,,,0.29,Made,10.0,J. Green,1629750.0,1.0,,,,,,,,,,,
230,PT06M05.00S,2022-02-15T01:50:29.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,90.09526938239159,59.31372549019608,1610612759,46,47,2022-02-15T01:51:19Z,2270000,47.0,41.0,1,right,J. Poeltl 6' Jump Shot (4 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,6.18,Made,4.0,,,,,,,,,,,,,,
231,PT05M50.00S,2022-02-15T01:50:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,19.136005256241788,56.86274509803921,1610612741,48,47,2022-02-15T01:52:52Z,2280000,-34.0,127.0,1,left,D. DeRozan 13' pullup Jump Shot (12 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,,13.19,Made,12.0,,,,,,,,,,,,,,
232,PT05M37.00S,2022-02-15T01:50:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.06636005256242,50.0,1610612759,48,49,2022-02-15T01:51:25Z,2290000,0.0,22.0,1,right,J. Poeltl Layup (6 PTS) (D. McDermott 1 AST),"[1627751, 203926]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,2.21,Made,6.0,D. McDermott,203926.0,1.0,,,,,,,,,,,
236,PT05M09.00S,2022-02-15T01:51:26.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,5.469776609724048,55.14705882352941,1610612741,48,49,2022-02-15T01:51:31Z,2310000,-26.0,-1.0,1,left,MISS D. Jones Jr. Jump Shot,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,2.57,Missed,,,,,,,,,,,,,,,
237,PT05M06.00S,2022-02-15T01:51:29.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,48,49,2022-02-15T01:51:31Z,2320000,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,236.0,4.0,4.0,0.0,,,,,,,
238,PT05M02.00S,2022-02-15T01:51:39.4Z,2,REGULAR,foul,personal,[],1629632,,,1610612759,48,49,2022-02-15T01:51:51Z,2330000,,,0,,C. White personal FOUL (2 PF),"[1629632, 1627751]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,203177.0,2.0,0.0,Poeltl,1627751.0,,
240,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,out,[],201942,,,1610612759,48,49,2022-02-15T01:52:28Z,2350000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,out,[],1629750,,,1610612759,48,49,2022-02-15T01:52:28Z,2360000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,out,[],1629022,,,1610612759,48,49,2022-02-15T01:52:28Z,2370000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,48,49,2022-02-15T01:52:28Z,2380000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,48,49,2022-02-15T01:52:28Z,2390000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,in,[],1628972,,,1610612759,48,49,2022-02-15T01:52:28Z,2400000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,in,[],202696,,,1610612759,48,49,2022-02-15T01:52:28Z,2410000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,48,49,2022-02-15T01:52:28Z,2420000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,48,49,2022-02-15T01:52:28Z,2430000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M02.00S,2022-02-15T01:51:47.8Z,2,REGULAR,substitution,in,[],1630563,,,1610612759,48,49,2022-02-15T01:52:28Z,2440000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M43.00S,2022-02-15T01:52:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,86.94152431011827,50.98039215686274,1610612759,48,49,2022-02-15T01:52:42Z,2450000,5.0,70.0,1,right,MISS D. Murray 7' Jump Shot,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,7.04,Missed,,,,,,,,,,,,,,,
251,PT04M41.00S,2022-02-15T01:52:32.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,48,49,2022-02-15T01:52:32Z,2460000,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,250.0,7.0,7.0,0.0,,,,,,,
252,PT04M26.00S,2022-02-15T01:52:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.492115637319317,49.50980392156863,1610612741,48,49,2022-02-15T01:52:53Z,2470000,2.0,27.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,,,,2.74,Missed,,,,,,,,,,,,,,,
253,PT04M23.00S,2022-02-15T01:52:50.2Z,2,REGULAR,rebound,defensive,[],1630563,,,1610612759,48,49,2022-02-15T01:52:53Z,2480000,,,0,,J. Primo REBOUND (Off:0 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,252.0,1.0,1.0,0.0,,,,,,,
254,PT04M20.00S,2022-02-15T01:52:52.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,69.99014454664915,72.30392156862744,1610612759,48,49,2022-02-15T01:54:34Z,2490000,112.0,230.0,1,right,MISS D. Vassell 25' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,25.52,Missed,,,,,,,,,,,,,,,
255,PT04M18.00S,2022-02-15T01:52:54.7Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,48,49,2022-02-15T01:52:59Z,2500000,,,0,,D. Jones Jr. REBOUND (Off:4 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,254.0,5.0,1.0,4.0,,,,,,,
256,PT04M13.00S,2022-02-15T01:53:00.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202696,31.750985545335087,47.794117647058826,1610612741,51,49,2022-02-15T01:53:11Z,2510000,11.0,246.0,1,left,N. Vucevic 24' 3PT  (15 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,24.62,Made,15.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,
258,PT04M00.00S,2022-02-15T01:53:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.38042049934296,48.03921568627451,1610612759,51,51,2022-02-15T01:55:14Z,2530000,-10.0,10.0,1,right,D. Murray driving Layup (4 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,,,,1.38,Made,4.0,,,,,,,,,,,,,,
259,PT03M54.00S,2022-02-15T01:53:19.3Z,2,REGULAR,3pt,Jump Shot,[],202696,31.488173455978973,47.05882352941176,1610612741,51,51,2022-02-15T01:53:27Z,2540000,15.0,243.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,24.39,Missed,,,,,,,,,,,,,,,
260,PT03M54.00S,2022-02-15T01:53:19.3Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,51,51,2022-02-15T01:53:27Z,2550000,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,259.0,2.0,2.0,0.0,,,,,,,
261,PT03M33.00S,2022-02-15T01:53:42.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612759,51,51,2022-02-15T01:54:03Z,2560000,,,0,,N. Vucevic personal FOUL (1 PF) (Murray 2 FT),"[202696, 1627749]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Murray,1627749.0,,
263,PT03M33.00S,2022-02-15T01:54:11.3Z,2,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,51,52,2022-02-15T01:54:11Z,2580000,,,0,,D. Murray Free Throw 1 of 2 (5 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
