actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
181,PT08M14.00S,2022-04-03T00:41:21.3Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,39,43,2022-04-03T00:41:30Z,1770000,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,180.0,3.0,3.0,0.0,,,,,,,,
182,PT08M03.00S,2022-04-03T00:41:32.0Z,2,REGULAR,3pt,Jump Shot,[],1629632,25.36136662286465,87.23192401960785,1610612741,39,43,2022-04-03T00:47:19Z,1780000,-186.0,186.0,1,left,MISS C. White 26' bank 3PT,[1629632],1610612741.0,CHI,bank,,,White,C. White,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
183,PT08M01.00S,2022-04-03T00:41:34.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,39,43,2022-04-03T00:41:41Z,1790000,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,182.0,3.0,3.0,0.0,,,,,,,,
184,PT07M55.00S,2022-04-03T00:41:43.2Z,2,REGULAR,foul,personal,[],1629632,,,1610612748,39,43,2022-04-03T00:41:50Z,1800000,,,0,,C. White personal FOUL (2 PF),"[1629632, 202710]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Butler,202710.0,
186,PT07M55.00S,2022-04-03T00:41:48.8Z,2,REGULAR,substitution,out,[],1627936,,,1610612748,39,43,2022-04-03T00:41:57Z,1820000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT07M55.00S,2022-04-03T00:41:48.8Z,2,REGULAR,substitution,out,[],201942,,,1610612748,39,43,2022-04-03T00:41:57Z,1830000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT07M55.00S,2022-04-03T00:41:48.8Z,2,REGULAR,substitution,in,[],203897,,,1610612748,39,43,2022-04-03T00:41:57Z,1840000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT07M55.00S,2022-04-03T00:41:48.8Z,2,REGULAR,substitution,in,[],1630245,,,1610612748,39,43,2022-04-03T00:41:57Z,1850000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M38.00S,2022-04-03T00:42:22.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,90.40735873850197,61.36642156862745,1610612748,39,45,2022-04-03T00:48:06Z,1860000,57.0,38.0,1,right,J. Butler 6' driving floating bank Jump Shot (12 PTS),[202710],1610612748.0,MIA,driving floating bank,,,Butler,J. Butler,,,,,6.82,Made,12.0,,,,,,,,,,,,,,,,,,
191,PT07M38.00S,2022-04-03T00:42:28.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,39,45,2022-04-03T00:42:28Z,1870000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M26.00S,2022-04-03T00:45:48.2Z,2,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612741,39,45,2022-04-03T01:10:43Z,1880000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Williams 2 FT),"[1629130, 1630172]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Williams,1630172.0,
194,PT07M26.00S,2022-04-03T00:46:21.0Z,2,REGULAR,freethrow,1 of 2,[],1630172,,,1610612741,40,45,2022-04-03T00:46:22Z,1900000,,,0,,P. Williams Free Throw 1 of 2 (6 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
196,PT07M26.00S,2022-04-03T00:46:31.8Z,2,REGULAR,freethrow,2 of 2,[],1630172,,,1610612741,41,45,2022-04-03T00:46:31Z,1920000,,,0,,P. Williams Free Throw 2 of 2 (7 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
197,PT07M04.00S,2022-04-03T00:46:55.9Z,2,REGULAR,2pt,Jump Shot,[],202710,90.27595269382391,70.81035539215686,1610612748,41,47,2022-04-03T00:49:52Z,1930000,104.0,39.0,1,right,J. Butler 11' turnaround fadeaway Jump Shot (14 PTS),[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,11.11,Made,14.0,,,,,,,,,,,,,,,,,,
198,PT06M41.00S,2022-04-03T00:47:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.652431011826544,49.754901960784316,1610612741,43,47,2022-04-03T00:47:21Z,1940000,1.0,10.0,1,left,Z. LaVine driving finger roll Layup (13 PTS),[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,1.01,Made,13.0,,,,,,,,,,,,,,,,,,
199,PT06M27.00S,2022-04-03T00:47:32.0Z,2,REGULAR,2pt,Jump Shot,[],1629639,86.85939553219448,72.28094362745098,1610612748,43,47,2022-04-03T00:50:27Z,1950000,111.0,71.0,1,right,MISS T. Herro 13' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,13.21,Missed,,,,,,,,,,,,,,,,,,,
200,PT06M25.00S,2022-04-03T00:47:34.0Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,43,47,2022-04-03T00:47:39Z,1960000,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,199.0,3.0,2.0,1.0,,,,,,,,
201,PT06M25.00S,2022-04-03T00:47:35.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,94.40999984741211,50.0,1610612748,43,47,2022-04-03T00:47:35Z,1970000,0.0,0.0,1,right,MISS J. Butler tip Layup,[202710],1610612748.0,MIA,tip,,,Butler,J. Butler,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
202,PT06M25.00S,2022-04-03T00:47:36.0Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,43,47,2022-04-03T00:47:36Z,1980000,,,0,,J. Butler REBOUND (Off:2 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,201.0,4.0,2.0,2.0,,,,,,,,
203,PT06M25.00S,2022-04-03T00:47:39.8Z,2,REGULAR,foul,personal,['2freethrow'],202684,,,1610612748,43,47,2022-04-03T00:47:51Z,1990000,,,0,,T. Thompson shooting personal FOUL (1 PF) (Butler 2 FT),"[202684, 202710]",1610612741.0,CHI,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Butler,202710.0,
205,PT06M25.00S,2022-04-03T00:48:04.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,43,48,2022-04-03T00:48:04Z,2010000,,,0,,J. Butler Free Throw 1 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
206,PT06M25.00S,2022-04-03T00:48:05.7Z,2,REGULAR,substitution,out,[],1629632,,,1610612748,43,48,2022-04-03T00:48:15Z,2020000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M25.00S,2022-04-03T00:48:05.7Z,2,REGULAR,substitution,out,[],202684,,,1610612748,43,48,2022-04-03T00:48:15Z,2030000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M25.00S,2022-04-03T00:48:05.7Z,2,REGULAR,substitution,in,[],202696,,,1610612748,43,48,2022-04-03T00:48:15Z,2040000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M25.00S,2022-04-03T00:48:05.7Z,2,REGULAR,substitution,in,[],201942,,,1610612748,43,48,2022-04-03T00:48:15Z,2050000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M25.00S,2022-04-03T00:48:27.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,43,49,2022-04-03T00:48:27Z,2060000,,,0,,J. Butler Free Throw 2 of 2 (16 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
211,PT06M12.00S,2022-04-03T00:48:42.6Z,2,REGULAR,2pt,Jump Shot,[],203897,22.552562417871222,50.49019607843137,1610612741,43,49,2022-04-03T00:48:47Z,2070000,-2.0,159.0,1,left,MISS Z. LaVine 15' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,15.95,Missed,,,,,,,,,,,,,,,,,,,
212,PT06M09.00S,2022-04-03T00:48:45.6Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,43,49,2022-04-03T00:48:47Z,2080000,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,211.0,4.0,4.0,0.0,,,,,,,,
213,PT05M48.00S,2022-04-03T00:49:06.5Z,2,REGULAR,2pt,Jump Shot,[],1629639,84.49408672798948,15.663296568627445,1610612748,43,49,2022-04-03T00:51:43Z,2090000,-172.0,93.0,1,right,MISS T. Herro 19' step back Shot,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,19.54,Missed,,,,,,,,,,,,,,,,,,,
214,PT05M46.00S,2022-04-03T00:49:08.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,43,49,2022-04-03T00:49:10Z,2100000,,,0,,N. Vucevic REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,213.0,3.0,1.0,2.0,,,,,,,,
215,PT05M36.00S,2022-04-03T00:49:19.4Z,2,REGULAR,2pt,Jump Shot,[],201942,7.095926412614986,78.40839460784314,1610612741,43,49,2022-04-03T00:52:25Z,2110000,-142.0,14.0,1,left,MISS D. DeRozan 14' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,14.27,Missed,,,,,,,,,,,,,,,,,,,
216,PT05M34.00S,2022-04-03T00:49:21.4Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,43,49,2022-04-03T00:49:28Z,2120000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,
217,PT05M21.00S,2022-04-03T00:49:37.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,43,49,2022-04-03T00:49:37Z,2130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M21.00S,2022-04-03T00:49:37.8Z,2,REGULAR,substitution,out,[],1630172,,,1610612748,43,49,2022-04-03T00:49:46Z,2140000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M21.00S,2022-04-03T00:49:37.8Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,43,49,2022-04-03T00:49:46Z,2150000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M21.00S,2022-04-03T00:49:37.8Z,2,REGULAR,substitution,in,[],1629750,,,1610612748,43,49,2022-04-03T00:49:46Z,2160000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M21.00S,2022-04-03T00:49:37.8Z,2,REGULAR,substitution,in,[],200768,,,1610612748,43,49,2022-04-03T00:49:46Z,2170000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M15.00S,2022-04-03T00:50:02.6Z,2,REGULAR,2pt,Jump Shot,[],1628389,77.26675427069645,44.385723039215684,1610612748,43,51,2022-04-03T00:54:43Z,2180000,-28.0,161.0,1,right,B. Adebayo 16' Jump Shot (8 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,16.36,Made,8.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,,
224,PT04M51.00S,2022-04-03T00:50:26.4Z,2,REGULAR,2pt,Jump Shot,[],201942,5.863994743758213,78.92156862745098,1610612741,43,51,2022-04-03T00:50:34Z,2200000,-145.0,3.0,1,left,MISS D. DeRozan 14' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,14.46,Missed,,,,,,,,,,,,,,,,,,,
225,PT04M51.00S,2022-04-03T00:50:26.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,43,51,2022-04-03T00:51:07Z,2210000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,224.0,,,,,,,,,,,
226,PT04M51.00S,2022-04-03T00:50:34.5Z,2,REGULAR,foul,personal,[],200768,,,1610612741,43,51,2022-04-03T00:51:03Z,2220000,,,0,,K. Lowry loose ball personal FOUL (1 PF),"[200768, 1629750]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Green,1629750.0,
228,PT04M51.00S,2022-04-03T00:50:42.0Z,2,REGULAR,substitution,out,[],202710,,,1610612741,43,51,2022-04-03T00:50:48Z,2240000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT04M51.00S,2022-04-03T00:50:42.0Z,2,REGULAR,substitution,out,[],1629130,,,1610612741,43,51,2022-04-03T00:50:48Z,2250000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT04M51.00S,2022-04-03T00:50:42.0Z,2,REGULAR,substitution,in,[],200782,,,1610612741,43,51,2022-04-03T00:50:48Z,2260000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT04M51.00S,2022-04-03T00:50:42.0Z,2,REGULAR,substitution,in,[],1629622,,,1610612741,43,51,2022-04-03T00:50:48Z,2270000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT04M43.00S,2022-04-03T00:51:07.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,43,51,2022-04-03T00:51:07Z,2280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT04M37.00S,2022-04-03T00:51:30.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203897,34.24975361366623,59.00352328431372,1610612741,43,51,2022-04-03T00:56:26Z,2290000,-45.0,269.0,1,left,MISS Z. LaVine 27' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
234,PT04M37.00S,2022-04-03T00:51:30.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,43,51,2022-04-03T00:51:37Z,2300000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,233.0,,,,,,,,,,,
235,PT04M37.00S,2022-04-03T00:51:37.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612741,43,51,2022-04-03T00:51:53Z,2310000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,1155.0,,,,,
237,PT04M29.00S,2022-04-03T00:52:04.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612748,43,51,2022-04-03T00:52:28Z,2330000,,,0,,Z. LaVine personal FOUL (1 PF) (Tucker 2 FT),"[203897, 200782]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Tucker,200782.0,
239,PT04M29.00S,2022-04-03T00:52:24.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,43,51,2022-04-03T00:52:36Z,2350000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M29.00S,2022-04-03T00:55:22.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],200782,,,1610612748,43,52,2022-04-03T00:55:22Z,2370000,,,0,,P. Tucker Free Throw 1 of 2 (3 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
242,PT04M29.00S,2022-04-03T00:55:39.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],200782,,,1610612748,43,53,2022-04-03T00:55:39Z,2380000,,,0,,P. Tucker Free Throw 2 of 2 (4 PTS),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
243,PT04M11.00S,2022-04-03T00:55:57.9Z,2,REGULAR,2pt,Jump Shot,[],1629750,9.855453350854134,73.26133578431373,1610612741,43,53,2022-04-03T00:57:12Z,2390000,-116.0,40.0,1,left,MISS J. Green 12' driving floating Shot,[1629750],1610612741.0,CHI,driving floating,,,Green,J. Green,,,,,12.3,Missed,,,,,,,,,,,,,,,,,,,
245,PT04M08.00S,2022-04-03T00:56:00.9Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,43,53,2022-04-03T00:56:08Z,2410000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,
246,PT04M01.00S,2022-04-03T00:56:08.4Z,2,REGULAR,3pt,Jump Shot,[],200768,64.1754270696452,66.51348039215686,1610612748,43,53,2022-04-03T00:57:32Z,2420000,83.0,284.0,1,right,MISS K. Lowry 29' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,29.61,Missed,,,,,,,,,,,,,,,,,,,
247,PT03M59.00S,2022-04-03T00:56:10.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,43,53,2022-04-03T00:56:12Z,2430000,,,0,,N. Vucevic REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,246.0,4.0,2.0,2.0,,,,,,,,
248,PT03M49.00S,2022-04-03T00:56:26.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612741,43,53,2022-04-03T00:56:31Z,2440000,,,0,,P. Tucker personal FOUL (1 PF) (DeRozan 2 FT),"[200782, 201942]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,DeRozan,201942.0,
250,PT03M49.00S,2022-04-03T00:56:48.6Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,44,53,2022-04-03T00:56:48Z,2460000,,,0,,D. DeRozan Free Throw 1 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
251,PT03M49.00S,2022-04-03T00:57:11.4Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,45,53,2022-04-03T00:57:11Z,2470000,,,0,,D. DeRozan Free Throw 2 of 2 (10 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
252,PT03M32.00S,2022-04-03T00:57:31.8Z,2,REGULAR,3pt,Jump Shot,[],1629639,95.6143232588699,5.147058823529411,1610612748,45,53,2022-04-03T00:57:36Z,2480000,-224.0,-11.0,1,right,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,22.46,Missed,,,,,,,,,,,,,,,,,,,
253,PT03M29.00S,2022-04-03T00:57:34.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,45,53,2022-04-03T00:57:36Z,2490000,,,0,,N. Vucevic REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,252.0,5.0,3.0,2.0,,,,,,,,
254,PT03M25.00S,2022-04-03T00:57:39.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,7.88436268068331,96.54564950980392,1610612741,45,53,2022-04-03T00:58:40Z,2500000,-233.0,22.0,1,left,MISS A. Dosunmu running 3PT,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,23.37,Missed,,,,,,,,,,,,,,,,,,,
255,PT03M22.00S,2022-04-03T00:57:42.0Z,2,REGULAR,rebound,offensive,[],203897,,,1610612741,45,53,2022-04-03T00:58:40Z,2510000,,,0,,Z. LaVine REBOUND (Off:2 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,254.0,3.0,1.0,2.0,,,,,,,,
256,PT03M18.00S,2022-04-03T00:57:46.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629750,16.81997371879106,4.633884803921575,1610612741,48,53,2022-04-03T00:59:00Z,2520000,227.0,106.0,1,left,J. Green 25' 3PT  (3 PTS) (N. Vucevic 2 AST),"[1629750, 202696]",1610612741.0,CHI,,,,Green,J. Green,,,,,25.02,Made,3.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,,,
258,PT03M09.00S,2022-04-03T00:58:08.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612748,48,53,2022-04-03T00:58:27Z,2540000,,,0,,A. Dosunmu personal FOUL (1 PF) (Adebayo 2 FT),"[1630245, 1628389]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Adebayo,1628389.0,
260,PT03M09.00S,2022-04-03T00:58:38.3Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,48,54,2022-04-03T00:58:38Z,2560000,,,0,,B. Adebayo Free Throw 1 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
261,PT03M09.00S,2022-04-03T00:58:40.5Z,2,REGULAR,substitution,out,[],1629750,,,1610612748,48,54,2022-04-03T00:58:47Z,2570000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M09.00S,2022-04-03T00:58:40.5Z,2,REGULAR,substitution,in,[],1630172,,,1610612748,48,54,2022-04-03T00:58:47Z,2580000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M09.00S,2022-04-03T00:59:08.4Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,48,55,2022-04-03T00:59:08Z,2590000,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
264,PT02M46.00S,2022-04-03T00:59:35.4Z,2,REGULAR,3pt,Jump Shot,[],201942,29.25427069645204,72.54901960784314,1610612741,48,55,2022-04-03T00:59:40Z,2600000,-113.0,222.0,1,left,MISS D. DeRozan 24' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
265,PT02M43.00S,2022-04-03T00:59:38.4Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,48,55,2022-04-03T00:59:40Z,2610000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,264.0,3.0,3.0,0.0,,,,,,,,
266,PT02M42.00S,2022-04-03T00:59:42.4Z,2,REGULAR,foul,offensive,['inpenalty'],1628389,,,1610612748,48,55,2022-04-03T01:00:26Z,2620000,,,0,,B. Adebayo offensive FOUL (3 PF),"[1628389, 201942]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,201639.0,3.0,0.0,DeRozan,201942.0,
268,PT02M42.00S,2022-04-03T00:59:42.4Z,2,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,48,55,2022-04-03T01:00:26Z,2640000,,,0,,B. Adebayo offensive foul TURNOVER (2 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,2.0,,,,,,,,,201639.0,,,,,
269,PT02M42.00S,2022-04-03T00:59:53.0Z,2,REGULAR,substitution,out,[],1628389,,,1610612741,48,55,2022-04-03T01:00:01Z,2650000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M42.00S,2022-04-03T00:59:53.0Z,2,REGULAR,substitution,out,[],1629639,,,1610612741,48,55,2022-04-03T01:00:01Z,2660000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M42.00S,2022-04-03T00:59:53.0Z,2,REGULAR,substitution,in,[],202710,,,1610612741,48,55,2022-04-03T01:00:01Z,2670000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M42.00S,2022-04-03T00:59:53.0Z,2,REGULAR,substitution,in,[],203473,,,1610612741,48,55,2022-04-03T01:00:01Z,2680000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
