actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
351,PT10M54.00S,2025-12-16T01:32:10.1Z,3,REGULAR,foul,personal,['2freethrow'],1642864,,,1610612765,57,55,2025-12-16T01:32:29Z,3440000,False,,,0,,H. González shooting personal FOUL (4 PF) (Thompson 2 FT),"[1642864, 1641709]",1610612738.0,BOS,shooting,,,González,H. González,,,,,Restricted Area,0-8 Center,,,,202007.0,4.0,0.0,Thompson,1641709.0,,,,,,,,,,,,
353,PT10M54.00S,2025-12-16T01:32:42.1Z,3,REGULAR,freethrow,1 of 2,[],1641709,,,1610612765,57,55,2025-12-16T01:33:05Z,3460000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
354,PT10M54.00S,2025-12-16T01:32:42.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,57,55,2025-12-16T01:33:05Z,3470000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,,,
355,PT10M54.00S,2025-12-16T01:32:43.0Z,3,REGULAR,substitution,out,[],1642864,,,1610612765,57,55,2025-12-16T01:32:45Z,3480000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT10M54.00S,2025-12-16T01:32:43.0Z,3,REGULAR,substitution,in,[],1631248,,,1610612765,57,55,2025-12-16T01:32:45Z,3490000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT10M54.00S,2025-12-16T01:32:42.1Z,3,REGULAR,freethrow,2 of 2,[],1641709,,,1610612765,57,55,2025-12-16T01:33:05Z,3500000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
358,PT10M54.00S,2025-12-16T01:32:42.1Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,57,55,2025-12-16T01:33:05Z,3510000,False,,,0,,N. Queta REBOUND (Off:0 Def:5),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,357.0,5.0,5.0,0.0,,,,,,,,
359,PT10M36.00S,2025-12-16T01:33:19.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,30.831143232588698,74.50980392156863,1610612738,60,55,2025-12-16T01:33:23Z,3520000,False,-123.0,237.0,1,left,D. White 26' 3PT pullup (11 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.71,Made,11.0,,,,,,,,,,,,,,,,,
360,PT10M16.00S,2025-12-16T01:33:38.2Z,3,REGULAR,3pt,Jump Shot,[],1630595,64.86530880420499,62.00980392156863,1610612765,60,58,2025-12-16T01:33:43Z,3530000,False,60.0,278.0,1,right,C. Cunningham 28' 3PT  (16 PTS) (T. Harris 2 AST),"[1630595, 202699]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,28.42,Made,16.0,,,,,,,,,,T. Harris,202699.0,2.0,,,,,
362,PT09M51.00S,2025-12-16T01:34:04.0Z,3,REGULAR,3pt,Jump Shot,[],1630202,32.933639947437584,27.205882352941174,1610612738,60,58,2025-12-16T01:34:10Z,3550000,False,114.0,257.0,1,left,MISS P. Pritchard 28' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,28.12,Missed,,,,,,,,,,,,,,,,,,
363,PT09M49.00S,2025-12-16T01:34:06.0Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,60,58,2025-12-16T01:34:10Z,3560000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,362.0,2.0,2.0,0.0,,,,,,,,
364,PT09M37.00S,2025-12-16T01:34:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.46057818659659,59.55882352941176,1610612765,60,58,2025-12-16T01:34:25Z,3570000,False,48.0,18.0,1,right,MISS J. Duren driving Layup,[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
365,PT09M36.00S,2025-12-16T01:34:19.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,60,58,2025-12-16T01:34:25Z,3580000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,364.0,,,,,,,,,,,
366,PT09M36.00S,2025-12-16T01:34:23.1Z,3,REGULAR,foul,personal,[],1631105,,,1610612738,60,58,2025-12-16T01:34:29Z,3590000,False,,,0,,J. Duren loose ball personal FOUL (1 PF),"[1631105, 1629674]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,1628168.0,1.0,0.0,Queta,1629674.0,,,,,,,,,,,,
368,PT09M19.00S,2025-12-16T01:35:02.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,13.485545335085414,40.19607843137255,1610612738,62,58,2025-12-16T01:35:05Z,3610000,False,49.0,74.0,1,left,D. White 8' driving floating Jump Shot (13 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,8.9,Made,13.0,,,,,,,,,,,,,,,,,
369,PT08M59.00S,2025-12-16T01:35:22.1Z,3,REGULAR,3pt,Jump Shot,[],202699,64.73390275952694,56.127450980392155,1610612765,62,58,2025-12-16T01:35:33Z,3620000,False,31.0,279.0,1,right,MISS T. Harris 28' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
370,PT08M55.00S,2025-12-16T01:35:26.1Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,62,58,2025-12-16T01:35:33Z,3630000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,369.0,3.0,3.0,0.0,,,,,,,,
371,PT08M34.00S,2025-12-16T01:35:47.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,22.552562417871222,87.25490196078431,1610612738,62,58,2025-12-16T01:35:54Z,3640000,False,-186.0,159.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,24.53,Missed,,,,,,,,,,,,,,,,,,
372,PT08M32.00S,2025-12-16T01:35:49.3Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,62,58,2025-12-16T01:35:54Z,3650000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,371.0,3.0,2.0,1.0,,,,,,,,
374,PT08M30.00S,2025-12-16T01:35:53.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,9.149145860709593,51.71568627450981,1610612738,62,58,2025-12-16T01:36:15Z,3670000,False,-9.0,34.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
376,PT08M29.00S,2025-12-16T01:35:54.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,62,58,2025-12-16T01:36:15Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,374.0,,,,,,,,,,,
378,PT08M19.00S,2025-12-16T01:36:17.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,19.267411300919843,35.78431372549019,1610612738,64,58,2025-12-16T01:37:21Z,3710000,False,71.0,129.0,1,left,J. Brown 14' pullup Jump Shot (20 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,14.69,Made,20.0,,,,,,,,,,,,,,,,,
379,PT08M19.00S,2025-12-16T01:36:20.5Z,3,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612738,64,58,2025-12-16T01:36:27Z,3720000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Brown 1 FT),"[1629130, 1627759]",1610612765.0,DET,shooting,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,202007.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,
381,PT08M19.00S,2025-12-16T01:36:46.1Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1627759,,,1610612738,64,58,2025-12-16T01:36:54Z,3740000,False,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
382,PT08M19.00S,2025-12-16T01:36:46.1Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,64,58,2025-12-16T01:36:54Z,3750000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,
383,PT08M09.00S,2025-12-16T01:36:55.4Z,3,REGULAR,turnover,lost ball,[],1631105,,,1610612765,64,58,2025-12-16T01:37:00Z,3760000,False,,,0,,J. Duren lost ball TURNOVER (1 TO),"[1631105, 1627759]",1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,,,Brown,1627759.0
384,PT08M09.00S,2025-12-16T01:36:55.4Z,3,REGULAR,steal,,[],1627759,,,1610612738,64,58,2025-12-16T01:36:57Z,3770000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
385,PT07M59.00S,2025-12-16T01:37:05.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629674,5.863994743758213,51.470588235294116,1610612738,66,58,2025-12-16T01:37:09Z,3780000,False,-7.0,3.0,1,left,N. Queta driving DUNK (6 PTS) (B. Scheierman 1 AST),"[1629674, 1631248]",1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.78,Made,6.0,,,,,,,,,,B. Scheierman,1631248.0,1.0,,,,,
387,PT07M59.00S,2025-12-16T01:37:10.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,66,58,2025-12-16T01:37:10Z,3800000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M43.00S,2025-12-16T01:40:56.8Z,3,REGULAR,foul,personal,[],1631248,,,1610612765,66,58,2025-12-16T01:41:07Z,3810000,False,,,0,,B. Scheierman personal FOUL (1 PF),"[1631248, 1630595]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Left,,,,1628168.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,
390,PT07M34.00S,2025-12-16T01:41:20.7Z,3,REGULAR,foul,personal,['2freethrow'],1631248,,,1610612765,66,58,2025-12-16T01:41:34Z,3830000,False,,,0,,B. Scheierman shooting personal FOUL (2 PF) (Cunningham 2 FT),"[1631248, 1630595]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Mid-Range,8-16 Left,,,,200833.0,2.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,
392,PT07M34.00S,2025-12-16T01:41:48.0Z,3,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,66,59,2025-12-16T01:41:48Z,3850000,False,,,0,,C. Cunningham Free Throw 1 of 2 (17 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
393,PT07M34.00S,2025-12-16T01:42:00.6Z,3,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,66,60,2025-12-16T01:42:00Z,3860000,False,,,0,,C. Cunningham Free Throw 2 of 2 (18 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
394,PT07M19.00S,2025-12-16T01:42:21.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,35.03613666228647,32.84313725490196,1610612738,66,60,2025-12-16T01:42:50Z,3870000,False,86.0,277.0,1,left,MISS D. White 28' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,28.98,Missed,,,,,,,,,,,,,,,,,,
395,PT07M18.00S,2025-12-16T01:42:22.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,66,60,2025-12-16T01:42:28Z,3880000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,394.0,,,,,,,,,,,
396,PT07M18.00S,2025-12-16T01:42:32.3Z,3,REGULAR,foul,personal,[],1631105,,,1610612738,66,60,2025-12-16T01:42:37Z,3890000,False,,,0,,J. Duren loose ball personal FOUL (2 PF),"[1631105, 1629674]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,202007.0,2.0,0.0,Queta,1629674.0,,,,,,,,,,,,
398,PT07M13.00S,2025-12-16T01:42:55.2Z,3,REGULAR,foul,personal,[],1630595,,,1610612738,66,60,2025-12-16T01:43:31Z,3910000,False,,,0,,C. Cunningham personal FOUL (2 PF),"[1630595, 1628401]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,202007.0,2.0,1.0,White,1628401.0,,,,,,,,,,,,
400,PT07M03.00S,2025-12-16T01:43:26.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630202,9.280551905387648,23.52941176470588,1610612738,66,60,2025-12-16T01:43:37Z,3930000,False,132.0,35.0,1,left,MISS P. Pritchard 13' Jump Shot,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,13.69,Missed,,,,,,,,,,,,,,,,,,
401,PT07M01.00S,2025-12-16T01:43:28.1Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,66,60,2025-12-16T01:43:37Z,3940000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,,,,400.0,3.0,2.0,1.0,,,,,,,,
402,PT06M43.00S,2025-12-16T01:43:45.8Z,3,REGULAR,3pt,Jump Shot,[],1630595,88.91261498028909,95.09803921568627,1610612765,66,63,2025-12-16T01:43:49Z,3950000,False,225.0,52.0,1,right,C. Cunningham 3PT  (21 PTS) (T. Harris 3 AST),"[1630595, 202699]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,23.14,Made,21.0,,,,,,,,,,T. Harris,202699.0,3.0,,,,,
404,PT06M25.00S,2025-12-16T01:44:05.2Z,3,REGULAR,3pt,Jump Shot,[],1630202,8.541392904073588,97.32689950980392,1610612738,66,63,2025-12-16T01:44:14Z,3970000,False,-237.0,28.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
405,PT06M23.00S,2025-12-16T01:44:07.2Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,66,63,2025-12-16T01:44:14Z,3980000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,,,,,404.0,4.0,3.0,1.0,,,,,,,,
406,PT06M07.00S,2025-12-16T01:44:23.4Z,3,REGULAR,2pt,Jump Shot,[],1630595,77.34888304862024,30.392156862745097,1610612765,66,63,2025-12-16T01:44:55Z,3990000,False,-98.0,160.0,1,right,MISS C. Cunningham 18' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,18.8,Missed,,,,,,,,,,,,,,,,,,
407,PT06M05.00S,2025-12-16T01:44:25.4Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,66,63,2025-12-16T01:45:47Z,4000000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,406.0,4.0,3.0,1.0,,,,,,,,
408,PT06M04.00S,2025-12-16T01:44:27.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631105,84.4940867279895,42.02665441176471,1610612765,66,63,2025-12-16T01:48:32Z,4010000,False,-40.0,93.0,1,right,MISS J. Duren 10' floating Shot,[1631105],1610612765.0,DET,floating,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,10.15,Missed,,,,,,,,,,,,,,,,,,
409,PT06M03.00S,2025-12-16T01:44:28.5Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,66,63,2025-12-16T01:46:49Z,4020000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,408.0,5.0,3.0,2.0,,,,,,,,
410,PT06M03.00S,2025-12-16T01:44:31.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641709,94.40999984741211,50.0,1610612765,66,65,2025-12-16T01:46:55Z,4030000,False,0.0,0.0,1,right,A. Thompson tip Layup (5 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
411,PT05M36.00S,2025-12-16T01:44:53.8Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,66,65,2025-12-16T01:47:16Z,4040000,False,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 1631105]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,3.0,,,Duren,1631105.0
412,PT05M36.00S,2025-12-16T01:44:53.8Z,3,REGULAR,steal,,[],1631105,,,1610612765,66,65,2025-12-16T01:47:16Z,4050000,False,,,0,,J. Duren STEAL (2 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
413,PT05M32.00S,2025-12-16T01:44:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630595,89.04402102496715,47.05882352941176,1610612765,66,65,2025-12-16T01:45:10Z,4060000,False,-15.0,50.0,1,right,MISS C. Cunningham running Layup,[1630595],1610612765.0,DET,running,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
414,PT05M29.00S,2025-12-16T01:45:03.2Z,3,REGULAR,rebound,defensive,[],1629674,,,1610612738,66,65,2025-12-16T01:45:03Z,4070000,False,,,0,,N. Queta REBOUND (Off:0 Def:6),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,413.0,6.0,6.0,0.0,,,,,,,,
415,PT05M29.00S,2025-12-16T01:45:11.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,66,65,2025-12-16T01:45:11Z,4080000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,out,[],1630202,,,1610612738,66,65,2025-12-16T01:48:22Z,4090000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,out,[],1629674,,,1610612738,66,65,2025-12-16T01:48:22Z,4100000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,out,[],1631248,,,1610612738,66,65,2025-12-16T01:48:22Z,4110000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,out,[],202699,,,1610612738,66,65,2025-12-16T01:48:22Z,4120000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,out,[],1629130,,,1610612738,66,65,2025-12-16T01:48:22Z,4130000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,in,[],1629014,,,1610612738,66,65,2025-12-16T01:48:22Z,4140000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,in,[],1631169,,,1610612738,66,65,2025-12-16T01:48:22Z,4150000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,in,[],1641775,,,1610612738,66,65,2025-12-16T01:48:22Z,4160000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,in,[],1631093,,,1610612738,66,65,2025-12-16T01:48:22Z,4170000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M29.00S,2025-12-16T01:47:59.4Z,3,REGULAR,substitution,in,[],1630191,,,1610612738,66,65,2025-12-16T01:48:22Z,4180000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M11.00S,2025-12-16T01:49:16.7Z,3,REGULAR,turnover,lost ball,[],1628401,,,1610612738,66,65,2025-12-16T01:49:20Z,4200000,False,,,0,,D. White lost ball TURNOVER (2 TO),"[1628401, 1631093]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,,,Ivey,1631093.0
428,PT05M11.00S,2025-12-16T01:49:16.7Z,3,REGULAR,steal,,[],1631093,,,1610612765,66,65,2025-12-16T01:49:18Z,4210000,False,,,0,,J. Ivey STEAL (2 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
433,PT05M04.00S,2025-12-16T01:49:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641709,92.72339027595268,44.6078431372549,1610612765,66,65,2025-12-16T01:51:28Z,4260000,False,-27.0,16.0,1,right,MISS A. Thompson driving Layup,[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,,
434,PT05M03.00S,2025-12-16T01:49:25.0Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,66,65,2025-12-16T01:49:56Z,4270000,False,,,0,,A. Thompson REBOUND (Off:3 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,433.0,6.0,3.0,3.0,,,,,,,,
437,PT05M01.00S,2025-12-16T01:49:35.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612765,66,65,2025-12-16T01:49:42Z,4300000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Thompson 2 FT),"[1627759, 1641709]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,1628168.0,1.0,0.0,Thompson,1641709.0,,,,,,,,,,,,
439,PT05M01.00S,2025-12-16T01:49:51.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641709,,,1610612765,66,65,2025-12-16T01:49:51Z,4320000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
440,PT05M01.00S,2025-12-16T01:49:51.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,66,65,2025-12-16T01:49:51Z,4330000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,439.0,,,,,,,,,,,
441,PT05M01.00S,2025-12-16T01:49:51.9Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641709,,,1610612765,66,65,2025-12-16T01:50:18Z,4340000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
442,PT05M01.00S,2025-12-16T01:49:51.9Z,3,REGULAR,rebound,defensive,[],1641775,,,1610612738,66,65,2025-12-16T01:50:18Z,4350000,False,,,0,,J. Walsh REBOUND (Off:0 Def:4),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,441.0,4.0,4.0,0.0,,,,,,,,
444,PT04M58.00S,2025-12-16T01:52:31.9Z,3,REGULAR,foul,technical,[],1630191,,,1610612738,66,65,2025-12-16T01:52:45Z,4370000,False,,,0,,I. Stewart double technical FOUL (1 Tech),[1630191],1610612765.0,DET,double,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,202007.0,0.0,1.0,,,,,,,,,,,,,,
