actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
180,PT09M56.00S,2026-01-10T00:41:13.9Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,41,37,2026-01-10T00:41:13Z,1760000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,179.0,2.0,1.0,1.0,,,,,,,,
181,PT09M48.00S,2026-01-10T00:41:21.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630202,16.770696452036795,37.254901960784316,1610612738,43,37,2026-01-10T00:41:30Z,1770000,False,64.0,105.0,1,left,P. Pritchard 12' turnaround Jump Shot (11 PTS),[1630202],1610612738.0,BOS,turnaround,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,11.0,12.29,,,,,,,,,,,,
182,PT09M26.00S,2026-01-10T00:41:43.6Z,2,REGULAR,turnover,bad pass,[],1642918,,,1610612761,43,37,2026-01-10T00:41:54Z,1780000,False,,,0,,A. Martin bad pass TURNOVER (1 TO),"[1642918, 1629674]",1610612761.0,TOR,,,,Martin,A. Martin,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Queta,1629674.0
183,PT09M26.00S,2026-01-10T00:41:43.6Z,2,REGULAR,steal,,[],1629674,,,1610612738,43,37,2026-01-10T00:41:45Z,1790000,False,,,0,,N. Queta STEAL (1 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
184,PT09M18.00S,2026-01-10T00:41:52.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629674,5.075558475689881,53.431372549019606,1610612738,45,37,2026-01-10T00:41:57Z,1800000,False,-17.0,-5.0,1,left,N. Queta alley-oop Layup (2 PTS) (P. Pritchard 2 AST),"[1629674, 1630202]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.79,,,,,P. Pritchard,1630202.0,2.0,,,,,
186,PT09M15.00S,2026-01-10T00:42:00.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,45,37,2026-01-10T00:42:00Z,1820000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M15.00S,2026-01-10T00:43:32.9Z,2,REGULAR,substitution,out,[],1642367,,,1610612761,45,37,2026-01-10T00:44:53Z,1830000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M15.00S,2026-01-10T00:43:32.9Z,2,REGULAR,substitution,out,[],1642918,,,1610612761,45,37,2026-01-10T00:44:53Z,1840000,False,,,0,,SUB out: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M15.00S,2026-01-10T00:43:32.9Z,2,REGULAR,substitution,out,[],1641711,,,1610612761,45,37,2026-01-10T00:44:53Z,1850000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M15.00S,2026-01-10T00:43:32.9Z,2,REGULAR,substitution,in,[],1642867,,,1610612761,45,37,2026-01-10T00:44:53Z,1860000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M15.00S,2026-01-10T00:43:32.9Z,2,REGULAR,substitution,in,[],1642266,,,1610612761,45,37,2026-01-10T00:44:53Z,1870000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M15.00S,2026-01-10T00:43:32.9Z,2,REGULAR,substitution,in,[],1630639,,,1610612761,45,37,2026-01-10T00:44:53Z,1880000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M04.00S,2026-01-10T00:45:08.4Z,2,REGULAR,3pt,Jump Shot,[],1630639,94.30026281208936,3.6764705882352944,1610612761,45,40,2026-01-10T00:45:14Z,1890000,False,-232.0,1.0,1,right,A. Lawson 3PT  (3 PTS) (J. Shead 2 AST),"[1630639, 1642347]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.16,,,,,J. Shead,1642347.0,2.0,,,,,
195,PT08M46.00S,2026-01-10T00:45:25.5Z,2,REGULAR,3pt,Jump Shot,[],1630202,28.465834428383708,15.441176470588236,1610612738,45,40,2026-01-10T01:03:53Z,1910000,False,173.0,215.0,1,left,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.59,,,,,,,,,,,,
196,PT08M43.00S,2026-01-10T00:45:28.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,45,40,2026-01-10T00:46:03Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,195.0,,,,,,,,,,,
197,PT08M43.00S,2026-01-10T00:45:37.7Z,2,REGULAR,foul,personal,[],1629674,,,1610612761,45,40,2026-01-10T00:46:05Z,1930000,False,,,0,,N. Queta loose ball personal FOUL (1 PF),"[1629674, 1642266]",1610612738.0,BOS,loose ball,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,1626300.0,1.0,0.0,Walter,1642266.0,,,,,,,,,,,,,,,
200,PT08M43.00S,2026-01-10T00:45:52.7Z,2,REGULAR,substitution,out,[],1641775,,,1610612761,45,40,2026-01-10T00:45:55Z,1960000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M43.00S,2026-01-10T00:45:52.7Z,2,REGULAR,substitution,in,[],1627759,,,1610612761,45,40,2026-01-10T00:45:55Z,1970000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M23.00S,2026-01-10T00:46:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642266,92.19776609724047,55.88235294117647,1610612761,45,42,2026-01-10T00:46:35Z,1990000,False,29.0,21.0,1,right,J. Walter cutting Layup (5 PTS) (J. Shead 3 AST),"[1642266, 1642347]",1610612761.0,TOR,cutting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,3.6,,,,,J. Shead,1642347.0,3.0,,,,,
205,PT08M03.00S,2026-01-10T00:46:52.5Z,2,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612738,45,42,2026-01-10T00:47:03Z,2010000,False,,,0,,C. Murray-Boyles shooting personal FOUL (1 PF) (González 2 FT),"[1642867, 1642864]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),0-8 Center,1626300.0,1.0,0.0,González,1642864.0,,,,,,,,,,,,,,,
207,PT08M03.00S,2026-01-10T00:47:24.4Z,2,REGULAR,freethrow,1 of 2,[],1642864,,,1610612738,45,42,2026-01-10T00:47:24Z,2030000,False,,,0,,MISS H. González Free Throw 1 of 2,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
208,PT08M03.00S,2026-01-10T00:47:24.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,45,42,2026-01-10T00:47:24Z,2040000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,207.0,,,,,,,,,,,
209,PT08M03.00S,2026-01-10T00:47:25.7Z,2,REGULAR,substitution,out,[],1629674,,,1610612738,45,42,2026-01-10T00:47:28Z,2050000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M03.00S,2026-01-10T00:47:25.7Z,2,REGULAR,substitution,in,[],1630568,,,1610612738,45,42,2026-01-10T00:47:28Z,2060000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M03.00S,2026-01-10T00:47:46.9Z,2,REGULAR,freethrow,2 of 2,[],1642864,,,1610612738,46,42,2026-01-10T00:47:46Z,2070000,False,,,0,,H. González Free Throw 2 of 2 (5 PTS),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
212,PT07M41.00S,2026-01-10T00:48:09.0Z,2,REGULAR,2pt,Jump Shot,[],1642867,73.40670170827858,32.84313725490196,1610612761,46,42,2026-01-10T00:48:13Z,2080000,False,-86.0,197.0,1,right,MISS C. Murray-Boyles 21' Jump Shot,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,21.53,,,,,,,,,,,,
213,PT07M39.00S,2026-01-10T00:48:11.0Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,46,42,2026-01-10T00:48:13Z,2090000,False,,,0,,H. González REBOUND (Off:0 Def:3),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Mid-Range,16-24 Left Center,,,,,,,,,212.0,3.0,3.0,0.0,,,,,,,,
214,PT07M30.00S,2026-01-10T00:48:22.6Z,2,REGULAR,foul,personal,[],1642867,,,1610612738,46,42,2026-01-10T00:48:29Z,2100000,False,,,0,,C. Murray-Boyles personal FOUL (2 PF),"[1642867, 1627759]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Right Center,1148.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
216,PT07M30.00S,2026-01-10T00:48:30.4Z,2,REGULAR,substitution,out,[],1642347,,,1610612738,46,42,2026-01-10T00:48:37Z,2120000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M30.00S,2026-01-10T00:48:30.4Z,2,REGULAR,substitution,in,[],1630193,,,1610612738,46,42,2026-01-10T00:48:37Z,2130000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M22.00S,2026-01-10T00:48:53.1Z,2,REGULAR,turnover,bad pass,[],1630202,,,1610612738,46,42,2026-01-10T00:49:00Z,2140000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1642867]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Murray-Boyles,1642867.0
219,PT07M22.00S,2026-01-10T00:48:53.1Z,2,REGULAR,steal,,[],1642867,,,1610612761,46,42,2026-01-10T00:48:55Z,2150000,False,,,0,,C. Murray-Boyles STEAL (2 STL),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
220,PT07M18.00S,2026-01-10T00:48:57.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642867,93.11760840998686,51.470588235294116,1610612761,46,44,2026-01-10T00:49:07Z,2160000,False,7.0,12.0,1,right,C. Murray-Boyles running alley-oop DUNK (4 PTS) (J. Walter 1 AST),"[1642867, 1642266]",1610612761.0,TOR,running alley-oop,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.43,,,,,J. Walter,1642266.0,1.0,,,,,
222,PT07M17.00S,2026-01-10T00:49:11.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,46,44,2026-01-10T00:49:11Z,2180000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M17.00S,2026-01-10T00:51:03.0Z,2,REGULAR,substitution,out,[],1642419,,,1610612738,46,44,2026-01-10T00:51:44Z,2190000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M17.00S,2026-01-10T00:51:03.0Z,2,REGULAR,substitution,in,[],1629628,,,1610612738,46,44,2026-01-10T00:51:44Z,2200000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M57.00S,2026-01-10T00:52:14.8Z,2,REGULAR,2pt,Jump Shot,[],1630568,5.206964520367937,74.26470588235294,1610612738,46,44,2026-01-10T00:52:22Z,2210000,False,-121.0,-4.0,1,left,MISS L. Garza 12' fadeaway Shot,[1630568],1610612738.0,BOS,fadeaway,,,Garza,L. Garza,,,,,Mid-Range,8-16 Left,,,,,,Missed,,12.14,,,,,,,,,,,,
226,PT06M50.00S,2026-01-10T00:52:21.8Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,46,44,2026-01-10T00:52:22Z,2220000,False,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,,,,,,,,,225.0,3.0,2.0,1.0,,,,,,,,
227,PT06M38.00S,2026-01-10T00:52:34.2Z,2,REGULAR,3pt,Jump Shot,[],1629628,79.188567674113,90.44117647058823,1610612761,46,47,2026-01-10T00:52:39Z,2230000,False,202.0,143.0,1,right,R. Barrett 24' 3PT  (7 PTS) (I. Quickley 5 AST),"[1629628, 1630193]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,24.77,,,,,I. Quickley,1630193.0,5.0,,,,,
323,PT06M21.00S,2026-01-10T00:52:38.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,10.988830486202366,48.28431372549019,1610612738,46,47,2026-01-10T01:05:30Z,2242500,False,9.0,51.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.15,,,,,,,,,,,,
324,PT06M19.00S,2026-01-10T00:52:40.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,46,47,2026-01-10T01:05:30Z,2243750,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,323.0,,,,,,,,,,,
232,PT06M19.00S,2026-01-10T00:53:01.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612761,46,47,2026-01-10T00:53:21Z,2280000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M19.00S,2026-01-10T00:53:01.8Z,2,REGULAR,substitution,out,[],1642864,,,1610612761,46,47,2026-01-10T00:53:21Z,2290000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M19.00S,2026-01-10T00:53:01.8Z,2,REGULAR,substitution,in,[],1630573,,,1610612761,46,47,2026-01-10T00:53:21Z,2300000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M19.00S,2026-01-10T00:53:01.8Z,2,REGULAR,substitution,in,[],1628401,,,1610612761,46,47,2026-01-10T00:53:21Z,2310000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M00.00S,2026-01-10T00:53:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630639,65.65374507227332,45.09803921568628,1610612761,46,47,2026-01-10T01:05:33Z,2320000,False,-25.0,270.0,1,right,MISS A. Lawson 27' 3PT,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.15,,,,,,,,,,,,
237,PT05M56.00S,2026-01-10T00:53:36.9Z,2,REGULAR,rebound,defensive,[],1630568,,,1610612738,46,47,2026-01-10T00:53:38Z,2330000,False,,,0,,L. Garza REBOUND (Off:2 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,,,,,,,,,236.0,4.0,2.0,2.0,,,,,,,,
238,PT05M49.00S,2026-01-10T00:53:43.3Z,2,REGULAR,3pt,Jump Shot,[],1629014,13.61695137976347,4.166666666666666,1610612738,49,47,2026-01-10T00:53:47Z,2340000,False,229.0,75.0,1,left,A. Simons 24' 3PT  (3 PTS) (D. White 5 AST),"[1629014, 1628401]",1610612738.0,BOS,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,24.13,,,,,D. White,1628401.0,5.0,,,,,
240,PT05M33.00S,2026-01-10T00:53:58.9Z,2,REGULAR,3pt,Jump Shot,[],1642266,80.23981603153744,4.901960784313726,1610612761,49,47,2026-01-10T00:54:04Z,2360000,False,-225.0,133.0,1,right,MISS J. Walter 26' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.19,,,,,,,,,,,,
241,PT05M29.00S,2026-01-10T00:54:02.9Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612738,49,47,2026-01-10T00:54:04Z,2370000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,240.0,1.0,1.0,0.0,,,,,,,,
242,PT05M23.00S,2026-01-10T00:54:09.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,5.338370565045992,59.80392156862745,1610612738,51,47,2026-01-10T01:09:05Z,2380000,False,-49.0,-2.0,1,left,D. White driving Layup (6 PTS) (A. Simons 3 AST),"[1628401, 1629014]",1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,4.91,,,,,A. Simons,1629014.0,3.0,,,,,
243,PT05M09.00S,2026-01-10T00:54:23.0Z,2,REGULAR,3pt,Jump Shot,[],1642867,69.59592641261499,28.186274509803923,1610612761,51,47,2026-01-10T00:54:27Z,2390000,False,-109.0,233.0,1,right,MISS C. Murray-Boyles 25' 3PT,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.75,,,,,,,,,,,,
244,PT05M06.00S,2026-01-10T00:54:26.0Z,2,REGULAR,rebound,offensive,[],1630639,,,1610612761,51,47,2026-01-10T00:54:27Z,2400000,False,,,0,,A. Lawson REBOUND (Off:1 Def:0),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,243.0,1.0,0.0,1.0,,,,,,,,
245,PT05M04.00S,2026-01-10T00:54:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630639,90.09526938239159,45.34313725490196,1610612761,51,47,2026-01-10T01:10:15Z,2410000,False,-23.0,41.0,1,right,MISS A. Lawson putback Layup,[1630639],1610612761.0,TOR,putback,,,Lawson,A. Lawson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.68,,,,,,,,,,,,
246,PT05M02.00S,2026-01-10T00:54:30.1Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612738,51,47,2026-01-10T00:54:30Z,2420000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,
247,PT04M58.00S,2026-01-10T00:54:33.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629014,14.668199737187912,38.72549019607843,1610612738,53,47,2026-01-10T01:10:55Z,2430000,False,56.0,85.0,1,left,A. Simons 10' running Layup (5 PTS),[1629014],1610612738.0,BOS,running,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,5.0,10.23,,,,,,,,,,,,
248,PT04M38.00S,2026-01-10T00:54:53.9Z,2,REGULAR,3pt,Jump Shot,[],1642266,92.9862023653088,95.34313725490196,1610612761,53,50,2026-01-10T00:55:22Z,2440000,False,227.0,13.0,1,right,J. Walter 3PT  (8 PTS) (C. Murray-Boyles 1 AST),"[1642266, 1642867]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,22.71,,,,,C. Murray-Boyles,1642867.0,1.0,,,,,
251,PT04M18.00S,2026-01-10T00:55:17.0Z,2,REGULAR,3pt,Jump Shot,[],1630573,19.136005256241788,5.392156862745098,1610612738,53,50,2026-01-10T01:11:53Z,2460000,False,223.0,127.0,1,left,MISS S. Hauser 25' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.68,,,,,,,,,,,,
252,PT04M16.00S,2026-01-10T00:55:19.0Z,2,REGULAR,rebound,defensive,[],1642867,,,1610612761,53,50,2026-01-10T00:56:52Z,2470000,False,,,0,,C. Murray-Boyles REBOUND (Off:0 Def:1),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Right Center,,,,,,,,,251.0,1.0,1.0,0.0,,,,,,,,
253,PT04M10.00S,2026-01-10T00:55:24.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630639,94.95729303547962,2.450980392156863,1610612761,53,50,2026-01-10T01:12:47Z,2480000,False,-238.0,-5.0,1,right,MISS A. Lawson running 3PT,[1630639],1610612761.0,TOR,running,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.78,,,,,,,,,,,,
254,PT04M07.00S,2026-01-10T00:55:27.9Z,2,REGULAR,rebound,defensive,[],1630568,,,1610612738,53,50,2026-01-10T00:57:02Z,2490000,False,,,0,,L. Garza REBOUND (Off:2 Def:3),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Left Corner 3,24+ Left,,,,,,,,,253.0,5.0,3.0,2.0,,,,,,,,
255,PT03M43.00S,2026-01-10T00:55:49.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,34.11629434954008,50.245098039215684,1610612738,56,50,2026-01-10T00:55:54Z,2500000,False,-1.0,268.0,1,left,J. Brown 26' 3PT  (11 PTS) (A. Simons 4 AST),"[1627759, 1629014]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,Made,11.0,26.82,,,,,A. Simons,1629014.0,4.0,,,,,
257,PT03M25.00S,2026-01-10T00:56:08.9Z,2,REGULAR,foul,personal,[],1630573,,,1610612761,56,50,2026-01-10T00:56:17Z,2520000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 1642867]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,1.0,0.0,Murray-Boyles,1642867.0,,,,,,,,,,,,,,,
259,PT03M25.00S,2026-01-10T00:56:17.8Z,2,REGULAR,substitution,out,[],1630568,,,1610612761,56,50,2026-01-10T00:56:30Z,2540000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M25.00S,2026-01-10T00:56:17.8Z,2,REGULAR,substitution,out,[],1630639,,,1610612761,56,50,2026-01-10T00:56:30Z,2550000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M25.00S,2026-01-10T00:56:17.8Z,2,REGULAR,substitution,out,[],1642867,,,1610612761,56,50,2026-01-10T00:56:30Z,2560000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M25.00S,2026-01-10T00:56:17.8Z,2,REGULAR,substitution,in,[],1629674,,,1610612761,56,50,2026-01-10T00:56:30Z,2570000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M25.00S,2026-01-10T00:56:17.8Z,2,REGULAR,substitution,in,[],1630572,,,1610612761,56,50,2026-01-10T00:56:30Z,2580000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M25.00S,2026-01-10T00:56:17.8Z,2,REGULAR,substitution,in,[],1642367,,,1610612761,56,50,2026-01-10T00:56:30Z,2590000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M20.00S,2026-01-10T00:56:42.2Z,2,REGULAR,3pt,Jump Shot,[],1642266,80.76544021024968,2.941176470588235,1610612761,56,50,2026-01-10T00:57:06Z,2600000,False,-235.0,128.0,1,right,MISS J. Walter 26' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.8,,,,,,,,,,,,
266,PT03M18.00S,2026-01-10T00:56:44.9Z,2,REGULAR,rebound,offensive,[],1629628,,,1610612761,56,50,2026-01-10T00:56:44Z,2610000,False,,,0,,R. Barrett REBOUND (Off:2 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,265.0,4.0,2.0,2.0,,,,,,,,
267,PT03M16.00S,2026-01-10T00:56:46.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,90.3580814717477,55.14705882352941,1610612761,56,50,2026-01-10T01:14:14Z,2620000,False,26.0,38.0,1,right,MISS R. Barrett floating Shot,[1629628],1610612761.0,TOR,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.6,,,,,,,,,,,,
