actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
436,PT04M55.00S,2026-04-11T01:08:17.2Z,3,REGULAR,foul,personal,['2freethrow'],1642877,,,1610612738,101,67,2026-04-11T01:08:26Z,4250000,False,,,0,,M. Peavy shooting personal FOUL (3 PF) (Brown 2 FT),"[1642877, 1627759]",1610612740.0,NOP,shooting,,,Peavy,M. Peavy,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2882.0,3.0,0.0,Brown,1627759.0,,,,
438,PT04M55.00S,2026-04-11T01:08:44.9Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,101,67,2026-04-11T01:08:44Z,4270000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
439,PT04M55.00S,2026-04-11T01:08:44.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,101,67,2026-04-11T01:08:44Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,
440,PT04M55.00S,2026-04-11T01:08:45.6Z,3,REGULAR,substitution,out,[],1629673,,,1610612738,101,67,2026-04-11T01:08:48Z,4290000,False,,,0,,SUB out: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M55.00S,2026-04-11T01:08:45.6Z,3,REGULAR,substitution,in,[],1642847,,,1610612738,101,67,2026-04-11T01:08:48Z,4300000,False,,,0,,SUB in: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M55.00S,2026-04-11T01:09:11.0Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,102,67,2026-04-11T01:09:11Z,4310000,False,,,0,,J. Brown Free Throw 2 of 2 (23 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,
443,PT04M48.00S,2026-04-11T01:09:23.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641775,,,1610612740,102,67,2026-04-11T01:09:27Z,4320000,False,,,0,,J. Walsh personal FOUL (2 PF) (Fears 2 FT),"[1641775, 1642847]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1627963.0,2.0,0.0,Fears,1642847.0,,,,
445,PT04M48.00S,2026-04-11T01:09:48.0Z,3,REGULAR,freethrow,1 of 2,[],1642847,,,1610612740,102,67,2026-04-11T01:09:48Z,4340000,False,,,0,,MISS J. Fears Free Throw 1 of 2,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
446,PT04M48.00S,2026-04-11T01:09:48.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,102,67,2026-04-11T01:09:48Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,,
447,PT04M48.00S,2026-04-11T01:09:48.5Z,3,REGULAR,substitution,out,[],1641775,,,1610612740,102,67,2026-04-11T01:09:58Z,4360000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M48.00S,2026-04-11T01:09:48.5Z,3,REGULAR,substitution,in,[],1631248,,,1610612740,102,67,2026-04-11T01:09:58Z,4370000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M48.00S,2026-04-11T01:10:06.2Z,3,REGULAR,freethrow,2 of 2,[],1642847,,,1610612740,102,68,2026-04-11T01:10:06Z,4380000,False,,,0,,J. Fears Free Throw 2 of 2 (20 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,
450,PT04M36.00S,2026-04-11T01:10:19.3Z,3,REGULAR,2pt,Jump Shot,[],202696,86.15308804204993,76.7156862745098,1610612738,104,68,2026-04-11T01:10:37Z,4390000,False,134.0,78.0,1,right,N. Vučević 15' Jump Shot (13 PTS) (P. Pritchard 6 AST),"[202696, 1630202]",1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Right,,15.46,Made,,,,,13.0,P. Pritchard,1630202.0,6.0,,,,,,,,,
452,PT04M24.00S,2026-04-11T01:10:31.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642852,12.171484888304862,42.40196078431372,1610612740,104,70,2026-04-11T01:10:35Z,4410000,False,38.0,62.0,1,left,D. Queen 7' driving Hook (17 PTS),[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,7.26,Made,,,,,17.0,,,,,,,,,,,,
453,PT04M05.00S,2026-04-11T01:10:49.8Z,3,REGULAR,3pt,Jump Shot,[],1630202,68.41327201051249,25.0,1610612738,104,70,2026-04-11T01:10:56Z,4420000,False,-125.0,244.0,1,right,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,27.45,Missed,,,,,,,,,,,,,,,,,
454,PT04M04.00S,2026-04-11T01:10:54.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,104,70,2026-04-11T01:10:54Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,453.0,,,,,,,,,,,,,,,,
456,PT03M58.00S,2026-04-11T01:11:14.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,65.25952693823915,70.83333333333334,1610612738,104,70,2026-04-11T01:11:20Z,4450000,False,104.0,274.0,1,right,MISS S. Hauser 29' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,29.32,Missed,,,,,,,,,,,,,,,,,
457,PT03M56.00S,2026-04-11T01:11:16.5Z,3,REGULAR,rebound,defensive,[],1642490,,,1610612740,104,70,2026-04-11T01:11:20Z,4460000,False,,,0,,J. Oduro REBOUND (Off:3 Def:2),[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,Above the Break 3,24+ Right Center,,,,456.0,5.0,2.0,3.0,,,,,,,,,,,,,
458,PT03M46.00S,2026-04-11T01:11:26.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,6.438896189224705,43.0453431372549,1610612740,104,72,2026-04-11T01:16:34Z,4470000,False,35.0,8.0,1,left,D. Queen driving Layup (19 PTS) (T. Alexander 1 AST),"[1642852, 1641725]",1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,3.57,Made,,,,,19.0,T. Alexander,1641725.0,1.0,,,,,,,,,
460,PT03M29.00S,2026-04-11T01:11:48.1Z,3,REGULAR,foul,offensive,['inpenalty'],1627759,,,1610612738,104,72,2026-04-11T01:11:54Z,4490000,False,,,0,,J. Brown offensive FOUL (4 PF),"[1627759, 1642877]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2882.0,4.0,0.0,Peavy,1642877.0,,,,
462,PT03M29.00S,2026-04-11T01:11:48.1Z,3,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,104,72,2026-04-11T01:11:48Z,4510000,False,,,0,,J. Brown offensive foul TURNOVER (7 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,7.0,,,,,,,,,,,2882.0,,,,,,,,
463,PT03M18.00S,2026-04-11T01:12:15.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641725,17.821944809461236,40.44117647058824,1610612740,104,72,2026-04-11T01:12:21Z,4520000,False,48.0,115.0,1,left,MISS T. Alexander 12' driving floating Shot,[1641725],1610612740.0,NOP,driving floating,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),8-16 Center,,12.45,Missed,,,,,,,,,,,,,,,,,
464,PT03M17.00S,2026-04-11T01:12:16.5Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,104,72,2026-04-11T01:12:21Z,4530000,False,,,0,,S. Hauser REBOUND (Off:0 Def:6),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,463.0,6.0,6.0,0.0,,,,,,,,,,,,,
465,PT03M07.00S,2026-04-11T01:12:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,89.43823915900131,44.6078431372549,1610612738,104,72,2026-04-11T01:17:30Z,4540000,False,-27.0,47.0,1,right,MISS J. Brown cutting finger roll Layup,[1627759],1610612738.0,BOS,cutting finger roll,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,5.4,Missed,,,,,,,,,,,,,,,,,
466,PT03M06.00S,2026-04-11T01:12:28.3Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,104,72,2026-04-11T01:12:32Z,4550000,False,,,0,,J. Fears REBOUND (Off:0 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,465.0,2.0,2.0,0.0,,,,,,,,,,,,,
467,PT03M01.00S,2026-04-11T01:12:33.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,5.995400788436268,55.63725490196079,1610612740,104,74,2026-04-11T01:12:38Z,4560000,False,-28.0,4.0,1,left,J. Fears running Layup (22 PTS),[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,2.85,Made,,,,,22.0,,,,,,,,,,,,
468,PT02M46.00S,2026-04-11T01:12:51.0Z,3,REGULAR,foul,personal,[],1641725,,,1610612738,104,74,2026-04-11T01:12:58Z,4570000,False,,,0,,T. Alexander personal FOUL (3 PF),"[1641725, 202696]",1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627963.0,3.0,0.0,Vučević,202696.0,,,,
470,PT02M46.00S,2026-04-11T01:13:01.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,104,74,2026-04-11T01:13:01Z,4590000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M46.00S,2026-04-11T01:15:08.5Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,104,74,2026-04-11T01:15:22Z,4600000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M46.00S,2026-04-11T01:15:08.5Z,3,REGULAR,substitution,in,[],1642864,,,1610612738,104,74,2026-04-11T01:15:22Z,4610000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M35.00S,2026-04-11T01:16:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642864,92.59198423127464,57.107843137254896,1610612738,106,74,2026-04-11T01:16:08Z,4620000,False,36.0,17.0,1,right,H. González cutting Layup (7 PTS) (N. Vučević 3 AST),"[1642864, 202696]",1610612738.0,BOS,cutting,,,González,H. González,,,,,Restricted Area,0-8 Center,,3.94,Made,,,,,7.0,N. Vučević,202696.0,3.0,,,,,,,,,
475,PT02M28.00S,2026-04-11T01:16:11.9Z,3,REGULAR,2pt,Jump Shot,[],1641725,10.200394218134035,77.69607843137256,1610612740,106,74,2026-04-11T01:18:20Z,4640000,False,-138.0,43.0,1,left,MISS T. Alexander 14' pullup Shot,[1641725],1610612740.0,NOP,pullup,,,Alexander,T. Alexander,,,,,Mid-Range,8-16 Left,,14.51,Missed,,,,,,,,,,,,,,,,,
476,PT02M27.00S,2026-04-11T01:16:12.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612738,106,74,2026-04-11T01:16:21Z,4650000,False,,,0,,N. Vučević REBOUND (Off:1 Def:3),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,475.0,4.0,3.0,1.0,,,,,,,,,,,,,
477,PT02M15.00S,2026-04-11T01:16:24.5Z,3,REGULAR,3pt,Jump Shot,[],1631248,70.64717477003943,77.20588235294117,1610612738,109,74,2026-04-11T01:16:28Z,4660000,False,136.0,223.0,1,right,B. Scheierman 26' 3PT  (3 PTS) (N. Vučević 4 AST),"[1631248, 202696]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,26.15,Made,,,,,3.0,N. Vučević,202696.0,4.0,,,,,,,,,
479,PT01M59.00S,2026-04-11T01:16:40.1Z,3,REGULAR,3pt,Jump Shot,[],1642847,31.882391590013142,67.64705882352942,1610612740,109,74,2026-04-11T01:16:46Z,4680000,False,-88.0,247.0,1,left,MISS J. Fears 26' 3PT,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Left Center,,26.25,Missed,,,,,,,,,,,,,,,,,
480,PT01M58.00S,2026-04-11T01:16:41.1Z,3,REGULAR,rebound,offensive,[],1642490,,,1610612740,109,74,2026-04-11T01:16:46Z,4690000,False,,,0,,J. Oduro REBOUND (Off:4 Def:2),[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,Above the Break 3,24+ Left Center,,,,479.0,6.0,2.0,4.0,,,,,,,,,,,,,
481,PT01M54.00S,2026-04-11T01:16:45.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641725,27.151773981603156,21.07843137254902,1610612740,109,74,2026-04-11T01:16:50Z,4700000,False,145.0,203.0,1,left,MISS T. Alexander 24' 3PT,[1641725],1610612740.0,NOP,,,,Alexander,T. Alexander,,,,,Above the Break 3,24+ Right Center,,24.9,Missed,,,,,,,,,,,,,,,,,
482,PT01M53.00S,2026-04-11T01:16:46.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,109,74,2026-04-11T01:16:50Z,4710000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,481.0,,,,,,,,,,,,,,,,
484,PT01M53.00S,2026-04-11T01:16:51.4Z,3,REGULAR,substitution,out,[],1642877,,,1610612740,109,74,2026-04-11T01:17:00Z,4730000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M53.00S,2026-04-11T01:16:51.4Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,109,74,2026-04-11T01:17:00Z,4740000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M51.00S,2026-04-11T01:17:10.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642490,6.783837056504599,94.6078431372549,1610612740,109,74,2026-04-11T01:17:16Z,4750000,False,-223.0,11.0,1,left,MISS J. Oduro 3PT,[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,Left Corner 3,24+ Left,,22.33,Missed,,,,,,,,,,,,,,,,,
487,PT01M50.00S,2026-04-11T01:17:11.6Z,3,REGULAR,rebound,defensive,[],1642864,,,1610612738,109,74,2026-04-11T01:17:16Z,4760000,False,,,0,,H. González REBOUND (Off:0 Def:4),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Left Corner 3,24+ Left,,,,486.0,4.0,4.0,0.0,,,,,,,,,,,,,
488,PT01M34.00S,2026-04-11T01:17:27.6Z,3,REGULAR,3pt,Jump Shot,[],1631248,89.83245729303549,95.58823529411765,1610612738,112,74,2026-04-11T01:17:31Z,4770000,False,228.0,43.0,1,right,B. Scheierman 3PT  (6 PTS) (N. Vučević 5 AST),"[1631248, 202696]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Right Corner 3,24+ Right,,23.19,Made,,,,,6.0,N. Vučević,202696.0,5.0,,,,,,,,,
490,PT01M13.00S,2026-04-11T01:17:47.5Z,3,REGULAR,turnover,bad pass,[],1641722,,,1610612740,112,74,2026-04-11T01:17:50Z,4790000,False,,,0,,J. Hawkins bad pass TURNOVER (2 TO),"[1641722, 1642864]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Right,2.0,,,,,,,,,,,,,,,,,,González,1642864.0
491,PT01M13.00S,2026-04-11T01:17:47.5Z,3,REGULAR,steal,,[],1642864,,,1610612738,112,74,2026-04-11T01:17:49Z,4800000,False,,,0,,H. González STEAL (1 STL),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
492,PT01M09.00S,2026-04-11T01:17:52.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630573,69.85873850197109,24.509803921568626,1610612738,115,74,2026-04-11T01:20:13Z,4810000,False,-127.0,231.0,1,right,S. Hauser 26' 3PT running (24 PTS) (P. Pritchard 7 AST),"[1630573, 1630202]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,26.37,Made,,,,,24.0,P. Pritchard,1630202.0,7.0,,,,,,,,,
494,PT00M55.10S,2026-04-11T01:18:09.0Z,3,REGULAR,2pt,Hook,[],1642852,8.754927726675426,71.81372549019608,1610612740,115,76,2026-04-11T01:18:14Z,4830000,False,-109.0,30.0,1,left,D. Queen 11' driving Hook (21 PTS),[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,11.31,Made,,,,,21.0,,,,,,,,,,,,
496,PT00M55.10S,2026-04-11T01:18:12.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630573,,,1610612740,115,76,2026-04-11T01:18:26Z,4850000,False,,,0,,S. Hauser shooting personal FOUL (4 PF) (Queen 1 FT),"[1630573, 1642852]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1627963.0,4.0,0.0,Queen,1642852.0,,,,
498,PT00M55.10S,2026-04-11T01:18:35.6Z,3,REGULAR,freethrow,1 of 1,[],1642852,,,1610612740,115,77,2026-04-11T01:18:35Z,4870000,False,,,0,,D. Queen Free Throw 1 of 1 (22 PTS),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,
499,PT00M31.80S,2026-04-11T01:19:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,88.78120893561103,65.44117647058823,1610612738,115,77,2026-04-11T01:19:12Z,4880000,False,77.0,53.0,1,right,MISS P. Pritchard 9' fadeaway Shot,[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Right,,9.36,Missed,,,,,,,,,,,,,,,,,
500,PT00M30.20S,2026-04-11T01:19:04.9Z,3,REGULAR,rebound,defensive,[],1642490,,,1610612740,115,77,2026-04-11T01:19:12Z,4890000,False,,,0,,J. Oduro REBOUND (Off:4 Def:3),[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,In The Paint (Non-RA),8-16 Right,,,,499.0,7.0,3.0,4.0,,,,,,,,,,,,,
501,PT00M23.70S,2026-04-11T01:19:12.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641725,5.469776609724048,45.09803921568628,1610612740,115,79,2026-04-11T01:19:40Z,4900000,False,25.0,-1.0,1,left,T. Alexander running Layup (7 PTS) (D. Queen 4 AST),"[1641725, 1642852]",1610612740.0,NOP,running,,,Alexander,T. Alexander,,,,,Restricted Area,0-8 Center,,2.45,Made,,,,,7.0,D. Queen,1642852.0,4.0,,,,,,,,,
503,PT00M05.00S,2026-04-11T01:19:36.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642490,,,1610612738,115,79,2026-04-11T01:19:49Z,4920000,False,,,0,,J. Oduro shooting personal FOUL (3 PF) (Vučević 2 FT),"[1642490, 202696]",1610612740.0,NOP,shooting,,,Oduro,J. Oduro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627963.0,3.0,0.0,Vučević,202696.0,,,,
505,PT00M05.00S,2026-04-11T01:20:02.3Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612738,115,79,2026-04-11T01:20:02Z,4940000,False,,,0,,MISS N. Vučević Free Throw 1 of 2,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
506,PT00M05.00S,2026-04-11T01:20:02.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,115,79,2026-04-11T01:20:02Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,,
507,PT00M05.00S,2026-04-11T01:20:19.1Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612738,116,79,2026-04-11T01:20:19Z,4960000,False,,,0,,N. Vučević Free Throw 2 of 2 (14 PTS),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
508,PT00M01.40S,2026-04-11T01:20:30.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1642847,7.178055190538765,62.5,1610612740,116,81,2026-04-11T01:20:49Z,4970000,False,-62.0,15.0,1,left,J. Fears 6' driving Layup (24 PTS),[1642847],1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,6.43,Made,,,,,24.0,,,,,,,,,,,,
509,PT00M01.40S,2026-04-11T01:20:36.6Z,3,REGULAR,violation,defensive goaltending,[],202696,,,1610612740,116,81,2026-04-11T01:20:49Z,4980000,False,,,0,,N. Vučević defensive goaltending VIOLATION,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,,
510,PT00M01.40S,2026-04-11T01:20:40.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642864,,,1610612740,116,81,2026-04-11T01:20:46Z,4990000,False,,,0,,H. González shooting personal FOUL (3 PF) (Fears 1 FT),"[1642864, 1642847]",1610612738.0,BOS,shooting,,,González,H. González,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1627963.0,3.0,0.0,Fears,1642847.0,,,,
512,PT00M01.40S,2026-04-11T01:20:52.8Z,3,REGULAR,freethrow,1 of 1,[],1642847,,,1610612740,116,82,2026-04-11T01:20:52Z,5010000,False,,,0,,J. Fears Free Throw 1 of 1 (25 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,
513,PT00M00.00S,2026-04-11T01:20:57.7Z,3,REGULAR,heave,,[],0,,,1610612738,116,82,2026-04-11T01:23:17Z,5020000,False,,,0,,BOS Heave,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,53.06,,,,,,,,,,,,,,,,,,
514,PT00M00.00S,2026-04-11T01:20:57.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,116,82,2026-04-11T01:21:13Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,513.0,,,,,,,,,,,,,,,,
515,PT00M00.00S,2026-04-11T01:21:04.5Z,3,REGULAR,period,end,[],0,,,1610612738,116,82,2026-04-11T01:21:04Z,5040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2026-04-11T01:22:45.5Z,4,REGULAR,substitution,out,['startperiod'],202696,,,1610612738,116,82,2026-04-11T01:23:44Z,5050000,False,,,0,,SUB out: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2026-04-11T01:22:45.5Z,4,REGULAR,substitution,out,['startperiod'],1630573,,,1610612738,116,82,2026-04-11T01:23:44Z,5060000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2026-04-11T01:22:45.5Z,4,REGULAR,substitution,out,['startperiod'],1642852,,,1610612738,116,82,2026-04-11T01:23:44Z,5070000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2026-04-11T01:22:45.5Z,4,REGULAR,substitution,in,['startperiod'],1631199,,,1610612738,116,82,2026-04-11T01:23:44Z,5080000,False,,,0,,SUB in: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2026-04-11T01:22:45.5Z,4,REGULAR,substitution,in,['startperiod'],1630568,,,1610612738,116,82,2026-04-11T01:23:44Z,5090000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2026-04-11T01:22:45.5Z,4,REGULAR,substitution,in,['startperiod'],1642877,,,1610612738,116,82,2026-04-11T01:23:44Z,5100000,False,,,0,,SUB in: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2026-04-11T01:23:48.2Z,4,REGULAR,period,start,[],0,,,1610612740,116,82,2026-04-11T01:23:48Z,5110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M40.00S,2026-04-11T01:24:07.9Z,4,REGULAR,2pt,Jump Shot,[],1641725,21.895532194480946,46.568627450980394,1610612740,116,82,2026-04-11T01:32:35Z,5120000,False,17.0,153.0,1,left,MISS T. Alexander 15' step back Shot,[1641725],1610612740.0,NOP,step back,,,Alexander,T. Alexander,,,,,Mid-Range,8-16 Center,,15.43,Missed,,,,,,,,,,,,,,,,,
524,PT11M38.00S,2026-04-11T01:24:09.9Z,4,REGULAR,rebound,offensive,[],1642490,,,1610612740,116,82,2026-04-11T01:24:15Z,5130000,False,,,0,,J. Oduro REBOUND (Off:5 Def:3),[1642490],1610612740.0,NOP,,,,Oduro,J. Oduro,,,,,Mid-Range,8-16 Center,,,,523.0,8.0,3.0,5.0,,,,,,,,,,,,,
