actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
171,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612738,31,14,2026-01-06T01:07:20Z,1670000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,in,['startperiod'],1641775,,,1610612738,31,14,2026-01-06T01:07:20Z,1680000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,in,['startperiod'],1641824,,,1610612738,31,14,2026-01-06T01:07:20Z,1690000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,in,['startperiod'],1630200,,,1610612738,31,14,2026-01-06T01:07:20Z,1700000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,in,['startperiod'],1630172,,,1610612738,31,14,2026-01-06T01:07:20Z,1710000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,out,['startperiod'],1641763,,,1610612738,31,14,2026-01-06T01:08:45Z,1715000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-01-06T01:07:00.8Z,2,REGULAR,substitution,in,['startperiod'],1628989,,,1610612738,31,14,2026-01-06T01:08:45Z,1717500,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-01-06T01:07:19.6Z,2,REGULAR,period,start,[],0,,,1610612741,31,14,2026-01-06T01:07:20Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M48.00S,2026-01-06T01:07:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,91.67214191852825,40.931372549019606,1610612741,31,16,2026-01-06T01:07:35Z,1730000,False,-45.0,26.0,1,right,M. Buzelis driving Layup (9 PTS),[1641824],1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,9.0,,,,,,,,,,,,,
178,PT11M22.00S,2026-01-06T01:07:56.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,13.61695137976347,62.00980392156863,1610612738,33,16,2026-01-06T01:12:45Z,1740000,False,-60.0,75.0,1,left,P. Pritchard 9' fadeaway Jump Shot (7 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Left,9.64,Made,,,,,7.0,,,,,,,,,,,,,
179,PT11M01.00S,2026-01-06T01:08:17.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628989,91.80354796320631,49.26470588235294,1610612741,33,18,2026-01-06T01:13:43Z,1750000,False,-4.0,25.0,1,right,K. Huerter driving bank Hook (4 PTS) (N. Vučević 3 AST),"[1628989, 202696]",1610612741.0,CHI,driving bank,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,4.0,,,N. Vučević,202696.0,3.0,,,,,,,,
181,PT10M41.00S,2026-01-06T01:08:36.8Z,2,REGULAR,2pt,Jump Shot,[],1630202,10.068988173455978,27.941176470588236,1610612738,33,18,2026-01-06T01:14:25Z,1770000,False,110.0,42.0,1,left,MISS P. Pritchard 11' driving floating Shot,[1630202],1610612738.0,BOS,driving floating,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,11.81,Missed,,,,,,,,,,,,,,,,,,
182,PT10M40.00S,2026-01-06T01:08:39.2Z,2,REGULAR,rebound,offensive,[],1630568,,,1610612738,33,18,2026-01-06T01:08:39Z,1780000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Mid-Range,8-16 Right,,,181.0,3.0,1.0,2.0,,,,,,,,,,,,,,
183,PT10M39.00S,2026-01-06T01:08:40.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630568,9.017739816031538,61.029411764705884,1610612738,35,18,2026-01-06T01:15:01Z,1790000,False,-55.0,32.0,1,left,L. Garza 6' Hook (6 PTS),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,,,,,6.0,,,,,,,,,,,,,
186,PT10M26.00S,2026-01-06T01:08:52.0Z,2,REGULAR,3pt,Jump Shot,[],1641824,67.49342969776609,33.088235294117645,1610612741,35,18,2026-01-06T01:08:57Z,1800000,False,-85.0,253.0,1,right,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
187,PT10M23.00S,2026-01-06T01:08:55.0Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,35,18,2026-01-06T01:08:57Z,1810000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,
188,PT10M16.00S,2026-01-06T01:09:02.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.411957950065702,39.21568627450981,1610612738,35,18,2026-01-06T01:09:12Z,1820000,False,54.0,36.0,1,left,MISS J. Brown 6' driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
189,PT10M14.00S,2026-01-06T01:09:05.4Z,2,REGULAR,rebound,offensive,[],1629014,,,1610612738,35,18,2026-01-06T01:09:05Z,1830000,False,,,0,,A. Simons REBOUND (Off:1 Def:0),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,188.0,1.0,0.0,1.0,,,,,,,,,,,,,,
190,PT10M08.00S,2026-01-06T01:09:10.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,11.514454664914586,23.52941176470588,1610612738,35,18,2026-01-06T01:09:15Z,1840000,False,132.0,56.0,1,left,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,14.36,Missed,,,,,,,,,,,,,,,,,,
191,PT10M04.00S,2026-01-06T01:09:14.9Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612741,35,18,2026-01-06T01:09:15Z,1850000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,,
192,PT09M50.00S,2026-01-06T01:09:29.0Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,35,18,2026-01-06T01:09:32Z,1860000,False,,,0,,N. Vučević lost ball TURNOVER (1 TO),"[202696, 1630568]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1.0,,,,Garza,1630568.0,,,,,,
193,PT09M50.00S,2026-01-06T01:09:29.0Z,2,REGULAR,steal,,[],1630568,,,1610612738,35,18,2026-01-06T01:10:44Z,1870000,False,,,0,,L. Garza STEAL (1 STL),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
194,PT09M40.00S,2026-01-06T01:09:38.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,17.0335085413929,46.568627450980394,1610612738,35,18,2026-01-06T01:09:45Z,1880000,False,17.0,108.0,1,left,MISS J. Brown 10' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.9,Missed,,,,,,,,,,,,,,,,,,
195,PT09M37.00S,2026-01-06T01:09:41.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,35,18,2026-01-06T01:09:45Z,1890000,False,,,0,,N. Vučević REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,194.0,5.0,5.0,0.0,,,,,,,,,,,,,,
196,PT09M26.00S,2026-01-06T01:09:52.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,75.90341655716163,88.48039215686273,1610612741,35,18,2026-01-06T01:09:57Z,1900000,False,192.0,174.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
197,PT09M22.00S,2026-01-06T01:09:56.3Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,35,18,2026-01-06T01:09:57Z,1910000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,196.0,3.0,3.0,0.0,,,,,,,,,,,,,,
198,PT09M18.00S,2026-01-06T01:10:01.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627759,11.514454664914586,45.34313725490196,1610612738,35,18,2026-01-06T01:10:10Z,1920000,False,23.0,56.0,1,left,MISS J. Brown 6' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
199,PT09M14.00S,2026-01-06T01:10:05.2Z,2,REGULAR,rebound,offensive,[],1641775,,,1610612738,35,18,2026-01-06T01:10:10Z,1930000,False,,,0,,J. Walsh REBOUND (Off:1 Def:3),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,198.0,4.0,3.0,1.0,,,,,,,,,,,,,,
200,PT09M14.00S,2026-01-06T01:10:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641775,5.590000152587891,50.0,1610612738,35,18,2026-01-06T01:10:04Z,1940000,False,0.0,0.0,1,left,MISS J. Walsh tip Layup,[1641775],1610612738.0,BOS,tip,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
201,PT09M13.00S,2026-01-06T01:10:05.0Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,35,18,2026-01-06T01:10:05Z,1950000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,,,200.0,3.0,3.0,0.0,,,,,,,,,,,,,,
202,PT09M07.00S,2026-01-06T01:10:10.9Z,2,REGULAR,3pt,Jump Shot,[],1630172,68.01905387647832,28.186274509803923,1610612741,35,18,2026-01-06T01:10:18Z,1960000,False,-109.0,248.0,1,right,MISS P. Williams 27' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
203,PT09M06.00S,2026-01-06T01:10:11.9Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,35,18,2026-01-06T01:10:18Z,1970000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:4),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,202.0,4.0,4.0,0.0,,,,,,,,,,,,,,
204,PT09M06.00S,2026-01-06T01:10:17.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,35,18,2026-01-06T01:10:17Z,1980000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M06.00S,2026-01-06T01:12:42.0Z,2,REGULAR,substitution,out,[],1629014,,,1610612738,35,18,2026-01-06T01:12:56Z,1990000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M06.00S,2026-01-06T01:12:42.0Z,2,REGULAR,substitution,out,[],1630568,,,1610612738,35,18,2026-01-06T01:12:56Z,2000000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M06.00S,2026-01-06T01:12:42.0Z,2,REGULAR,substitution,out,[],1641775,,,1610612738,35,18,2026-01-06T01:12:56Z,2010000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M06.00S,2026-01-06T01:12:42.0Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,35,18,2026-01-06T01:12:56Z,2020000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M06.00S,2026-01-06T01:12:42.0Z,2,REGULAR,substitution,in,[],1642864,,,1610612738,35,18,2026-01-06T01:12:56Z,2030000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M06.00S,2026-01-06T01:12:42.0Z,2,REGULAR,substitution,in,[],1629674,,,1610612738,35,18,2026-01-06T01:12:56Z,2040000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M42.00S,2026-01-06T01:13:28.6Z,2,REGULAR,3pt,Jump Shot,[],1628401,23.99802890932983,86.51960784313727,1610612738,35,18,2026-01-06T01:18:49Z,2050000,False,-183.0,173.0,1,left,MISS D. White 25' fadeaway 3PT,[1628401],1610612738.0,BOS,fadeaway,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
212,PT08M39.00S,2026-01-06T01:13:32.3Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,35,18,2026-01-06T01:13:32Z,2060000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,211.0,3.0,2.0,1.0,,,,,,,,,,,,,,
213,PT08M38.00S,2026-01-06T01:13:34.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642864,14.668199737187912,4.901960784313726,1610612738,35,18,2026-01-06T01:13:46Z,2070000,False,225.0,85.0,1,left,MISS H. González 24' 3PT,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Right Corner 3,24+ Right,24.11,Missed,,,,,,,,,,,,,,,,,,
214,PT08M37.00S,2026-01-06T01:13:35.0Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,35,18,2026-01-06T01:13:46Z,2080000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,
215,PT08M27.00S,2026-01-06T01:13:44.5Z,2,REGULAR,3pt,Jump Shot,[],1630172,92.46057818659659,95.34313725490196,1610612741,35,18,2026-01-06T01:13:48Z,2090000,False,227.0,18.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
216,PT08M24.00S,2026-01-06T01:13:47.5Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,35,18,2026-01-06T01:13:48Z,2100000,False,,,0,,H. González REBOUND (Off:2 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Right Corner 3,24+ Right,,,215.0,3.0,1.0,2.0,,,,,,,,,,,,,,
217,PT08M06.00S,2026-01-06T01:14:04.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,20.18725361366623,47.05882352941176,1610612738,37,18,2026-01-06T01:14:12Z,2110000,False,15.0,137.0,1,left,D. White 13' driving floating Jump Shot (7 PTS) (N. Queta 1 AST),"[1628401, 1629674]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,13.81,Made,,,,,7.0,,,N. Queta,1629674.0,1.0,,,,,,,,
219,PT07M52.00S,2026-01-06T01:14:19.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,66.3107752956636,65.44117647058823,1610612741,37,18,2026-01-06T01:19:57Z,2130000,False,77.0,264.0,1,right,MISS K. Huerter 27' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,27.52,Missed,,,,,,,,,,,,,,,,,,
220,PT07M50.00S,2026-01-06T01:14:21.1Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,37,18,2026-01-06T01:14:23Z,2140000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,
221,PT07M43.00S,2026-01-06T01:14:28.5Z,2,REGULAR,2pt,Jump Shot,[],1627759,25.18068331143233,69.85294117647058,1610612738,37,18,2026-01-06T01:20:27Z,2150000,False,-99.0,184.0,1,left,MISS J. Brown 20' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,20.93,Missed,,,,,,,,,,,,,,,,,,
222,PT07M40.00S,2026-01-06T01:14:31.0Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,37,18,2026-01-06T01:14:31Z,2160000,False,,,0,,J. Brown REBOUND (Off:2 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,221.0,4.0,2.0,2.0,,,,,,,,,,,,,,
223,PT07M38.00S,2026-01-06T01:14:32.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642864,25.04927726675427,13.480392156862745,1610612738,37,18,2026-01-06T01:14:40Z,2170000,False,183.0,183.0,1,left,MISS H. González 25' 3PT,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
224,PT07M36.00S,2026-01-06T01:14:34.4Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,37,18,2026-01-06T01:14:40Z,2180000,False,,,0,,N. Vučević REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,223.0,6.0,6.0,0.0,,,,,,,,,,,,,,
225,PT07M24.00S,2026-01-06T01:14:47.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,75.77201051248358,85.04901960784314,1610612741,37,18,2026-01-06T01:14:51Z,2190000,False,175.0,175.0,1,right,MISS K. Huerter 24' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
226,PT07M22.00S,2026-01-06T01:14:49.1Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,37,18,2026-01-06T01:14:51Z,2200000,False,,,0,,H. González REBOUND (Off:2 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,225.0,4.0,2.0,2.0,,,,,,,,,,,,,,
227,PT07M09.00S,2026-01-06T01:15:02.6Z,2,REGULAR,2pt,Jump Shot,[],1627759,8.360709592641262,67.64705882352942,1610612738,37,18,2026-01-06T01:15:51Z,2210000,False,-88.0,26.0,1,left,MISS J. Brown 9' driving floating Shot - blocked,"[1627759, 1628989]",1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,9.2,Missed,,,,,,,,,,,,,,,,,Huerter,1628989.0
228,PT07M09.00S,2026-01-06T01:15:02.6Z,2,REGULAR,block,,[],1628989,,,1610612738,37,18,2026-01-06T01:15:06Z,2220000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
229,PT07M09.00S,2026-01-06T01:15:02.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,37,18,2026-01-06T01:15:27Z,2230000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Left,,,227.0,,,,,,,,,,,,,,,,,
231,PT07M09.00S,2026-01-06T01:15:18.4Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,37,18,2026-01-06T01:15:29Z,2250000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M09.00S,2026-01-06T01:15:18.4Z,2,REGULAR,substitution,out,[],1630200,,,1610612738,37,18,2026-01-06T01:15:29Z,2260000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M09.00S,2026-01-06T01:15:18.4Z,2,REGULAR,substitution,out,[],1630172,,,1610612738,37,18,2026-01-06T01:15:29Z,2270000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M09.00S,2026-01-06T01:15:18.4Z,2,REGULAR,substitution,in,[],1631248,,,1610612738,37,18,2026-01-06T01:15:29Z,2280000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M09.00S,2026-01-06T01:15:18.4Z,2,REGULAR,substitution,in,[],1629632,,,1610612738,37,18,2026-01-06T01:15:29Z,2290000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M09.00S,2026-01-06T01:15:18.4Z,2,REGULAR,substitution,in,[],1641763,,,1610612738,37,18,2026-01-06T01:15:29Z,2300000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M03.00S,2026-01-06T01:15:32.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629674,12.697109067017081,43.38235294117647,1610612738,39,18,2026-01-06T01:15:36Z,2310000,False,33.0,67.0,1,left,N. Queta 7' turnaround Hook (6 PTS) (J. Brown 2 AST),"[1629674, 1627759]",1610612738.0,BOS,turnaround,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,7.46,Made,,,,,6.0,,,J. Brown,1627759.0,2.0,,,,,,,,
239,PT06M52.00S,2026-01-06T01:15:44.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,92.85479632063075,46.07843137254902,1610612741,39,20,2026-01-06T01:15:57Z,2330000,False,-20.0,15.0,1,right,K. Huerter reverse Layup (6 PTS) (C. White 1 AST),"[1628989, 1629632]",1610612741.0,CHI,reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,6.0,,,C. White,1629632.0,1.0,,,,,,,,
241,PT06M39.00S,2026-01-06T01:15:56.0Z,2,REGULAR,2pt,Jump Shot,[],1627759,20.581471747700395,32.1078431372549,1610612738,39,20,2026-01-06T01:22:10Z,2350000,False,89.0,141.0,1,left,MISS J. Brown 16' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,16.7,Missed,,,,,,,,,,,,,,,,,,
242,PT06M38.00S,2026-01-06T01:15:57.0Z,2,REGULAR,rebound,offensive,[],1642864,,,1610612738,39,20,2026-01-06T01:16:13Z,2360000,False,,,0,,H. González REBOUND (Off:3 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Mid-Range,16-24 Right Center,,,241.0,5.0,2.0,3.0,,,,,,,,,,,,,,
243,PT06M38.00S,2026-01-06T01:16:05.3Z,2,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612738,39,20,2026-01-06T01:16:13Z,2370000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (González 2 FT),"[1641824, 1642864]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,1155.0,,,,,,,1.0,0.0,González,1642864.0,,
245,PT06M38.00S,2026-01-06T01:16:33.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642864,,,1610612738,40,20,2026-01-06T01:16:33Z,2390000,False,,,0,,H. González Free Throw 1 of 2 (4 PTS),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
246,PT06M38.00S,2026-01-06T01:16:34.0Z,2,REGULAR,substitution,out,[],1641824,,,1610612738,40,20,2026-01-06T01:16:38Z,2400000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M38.00S,2026-01-06T01:16:34.0Z,2,REGULAR,substitution,in,[],1630171,,,1610612738,40,20,2026-01-06T01:16:38Z,2410000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M38.00S,2026-01-06T01:16:56.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642864,,,1610612738,41,20,2026-01-06T01:16:56Z,2420000,False,,,0,,H. González Free Throw 2 of 2 (5 PTS),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
