actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
258,PT03M33.00S,2026-02-12T01:24:12.4Z,2,REGULAR,3pt,Jump Shot,[],1630172,72.09264126149803,77.69607843137256,1610612741,61,38,2026-02-12T01:33:06Z,2460000,False,138.0,210.0,1,right,MISS P. Williams 25' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.14,,,,,,,,,
259,PT03M33.00S,2026-02-12T01:24:12.4Z,2,REGULAR,rebound,defensive,[],1642864,,,1610612738,61,38,2026-02-12T01:24:37Z,2470000,False,,,0,,H. González REBOUND (Off:0 Def:2),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,258.0,2.0,2.0,0.0,,
260,PT03M19.00S,2026-02-12T01:24:26.2Z,2,REGULAR,3pt,Jump Shot,[],1641775,25.312089356110377,18.38235294117647,1610612738,61,38,2026-02-12T01:24:39Z,2480000,False,158.0,185.0,1,left,MISS J. Walsh 24' 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,24.37,,,,,,,,,
261,PT03M15.00S,2026-02-12T01:24:30.2Z,2,REGULAR,rebound,offensive,[],202696,,,1610612738,61,38,2026-02-12T01:24:39Z,2490000,False,,,0,,N. Vučević REBOUND (Off:1 Def:2),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,260.0,3.0,2.0,1.0,,
262,PT03M15.00S,2026-02-12T01:24:32.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641775,9.937582128777924,46.32352941176471,1610612738,63,38,2026-02-12T01:33:49Z,2500000,False,18.0,41.0,1,left,J. Walsh driving Layup (6 PTS) (N. Vučević 1 AST),"[1641775, 202696]",1610612738.0,BOS,driving,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,6.0,4.48,N. Vučević,202696.0,1.0,,,,,,
264,PT03M15.00S,2026-02-12T01:24:34.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642265,,,1610612738,63,38,2026-02-12T01:24:58Z,2520000,False,,,0,,R. Dillingham shooting personal FOUL (2 PF) (Walsh 1 FT),"[1642265, 1641775]",1610612741.0,CHI,shooting,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,2.0,0.0,Walsh,1641775.0,,,,,,,,,,,,
268,PT03M15.00S,2026-02-12T01:24:59.1Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,63,38,2026-02-12T01:25:15Z,2540000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M15.00S,2026-02-12T01:24:59.1Z,2,REGULAR,substitution,out,[],1630172,,,1610612738,63,38,2026-02-12T01:25:15Z,2550000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M15.00S,2026-02-12T01:24:59.1Z,2,REGULAR,substitution,in,[],1630202,,,1610612738,63,38,2026-02-12T01:25:15Z,2560000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M15.00S,2026-02-12T01:24:59.1Z,2,REGULAR,substitution,in,[],1641824,,,1610612738,63,38,2026-02-12T01:25:15Z,2570000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M15.00S,2026-02-12T01:25:17.2Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1641775,,,1610612738,64,38,2026-02-12T01:25:17Z,2580000,False,,,0,,J. Walsh Free Throw 1 of 1 (7 PTS),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,
273,PT03M05.00S,2026-02-12T01:25:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,92.32917214191852,55.392156862745104,1610612741,64,40,2026-02-12T01:25:43Z,2590000,False,27.0,20.0,1,right,J. Ivey driving Layup (6 PTS) (R. Dillingham 1 AST),"[1631093, 1642265]",1610612741.0,CHI,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,3.34,R. Dillingham,1642265.0,1.0,,,,,,
276,PT03M05.00S,2026-02-12T01:25:39.9Z,2,REGULAR,foul,personal,['1freethrow'],1641775,,,1610612741,64,40,2026-02-12T01:25:46Z,2620000,False,,,0,,J. Walsh shooting personal FOUL (2 PF) (Ivey 1 FT),"[1641775, 1631093]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,1628484.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
278,PT03M05.00S,2026-02-12T01:25:47.0Z,2,REGULAR,substitution,out,[],1641775,,,1610612741,64,40,2026-02-12T01:26:34Z,2640000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M05.00S,2026-02-12T01:25:47.0Z,2,REGULAR,substitution,out,[],1629012,,,1610612741,64,40,2026-02-12T01:26:34Z,2650000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M05.00S,2026-02-12T01:25:47.0Z,2,REGULAR,substitution,in,[],1628401,,,1610612741,64,40,2026-02-12T01:26:34Z,2660000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M05.00S,2026-02-12T01:25:47.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612741,64,40,2026-02-12T01:26:34Z,2670000,False,,,0,,SUB in: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M05.00S,2026-02-12T01:26:00.0Z,2,REGULAR,freethrow,1 of 1,[],1631093,,,1610612741,64,41,2026-02-12T01:26:00Z,2680000,False,,,0,,J. Ivey Free Throw 1 of 1 (7 PTS),[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,
283,PT02M50.00S,2026-02-12T01:26:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.863994743758213,56.61764705882353,1610612738,66,41,2026-02-12T01:36:07Z,2690000,False,-33.0,3.0,1,left,J. Brown driving Layup (14 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,14.0,3.32,,,,,,,,,
284,PT02M36.00S,2026-02-12T01:26:30.1Z,2,REGULAR,3pt,Jump Shot,[],1629014,78.0059132720105,89.95098039215686,1610612741,66,41,2026-02-12T01:36:29Z,2700000,False,200.0,154.0,1,right,MISS A. Simons 25' pullup 3PT,[1629014],1610612741.0,CHI,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.24,,,,,,,,,
285,PT02M33.00S,2026-02-12T01:26:33.1Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,66,41,2026-02-12T01:26:35Z,2710000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,284.0,2.0,2.0,0.0,,
286,PT02M26.00S,2026-02-12T01:26:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.966491458607096,44.85294117647059,1610612738,68,41,2026-02-12T01:26:46Z,2720000,False,26.0,22.0,1,left,J. Brown driving Layup (16 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,16.0,3.41,,,,,,,,,
287,PT02M14.00S,2026-02-12T01:26:53.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,92.06636005256242,41.42156862745098,1610612741,68,41,2026-02-12T01:28:59Z,2730000,False,-43.0,22.0,1,right,MISS R. Dillingham driving Layup,[1642265],1610612741.0,CHI,driving,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,4.83,,,,,,,,,
288,PT02M11.00S,2026-02-12T01:26:55.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612738,68,41,2026-02-12T01:26:55Z,2740000,False,,,0,,N. Vučević REBOUND (Off:1 Def:3),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,287.0,4.0,3.0,1.0,,
289,PT02M08.00S,2026-02-12T01:26:59.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,28.597240473061763,21.07843137254902,1610612738,68,41,2026-02-12T03:58:00Z,2750000,False,145.0,216.0,1,left,MISS J. Brown 26' running 3PT,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.02,,,,,,,,,
290,PT02M02.00S,2026-02-12T01:27:05.0Z,2,REGULAR,rebound,offensive,[],202696,,,1610612738,68,41,2026-02-12T01:27:36Z,2760000,False,,,0,,N. Vučević REBOUND (Off:2 Def:3),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,289.0,5.0,3.0,2.0,,
291,PT01M59.00S,2026-02-12T01:27:11.3Z,2,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,68,41,2026-02-12T01:29:11Z,2770000,False,,,0,,P. Pritchard lost ball out-of-bounds TURNOVER (2 TO),[1630202],1610612738.0,BOS,lost ball,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,1628484.0,,,,,,,,,,,,,,,,
292,PT01M59.00S,2026-02-12T01:27:14.7Z,2,REGULAR,substitution,out,[],1631093,,,1610612741,68,41,2026-02-12T01:27:20Z,2780000,False,,,0,,SUB out: J. Ivey,[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M59.00S,2026-02-12T01:27:14.7Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,68,41,2026-02-12T01:27:20Z,2790000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M44.00S,2026-02-12T01:27:42.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,67.23061760840999,31.61764705882353,1610612741,68,41,2026-02-12T01:38:50Z,2800000,False,-92.0,256.0,1,right,MISS A. Simons 27' pullup 3PT,[1629014],1610612741.0,CHI,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,27.15,,,,,,,,,
295,PT01M40.00S,2026-02-12T01:27:46.0Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,68,41,2026-02-12T01:51:08Z,2810000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,294.0,2.0,2.0,0.0,,
296,PT01M37.00S,2026-02-12T01:27:54.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627824,,,1610612738,68,41,2026-02-12T01:28:10Z,2820000,False,,,0,,G. Yabusele personal FOUL (2 PF) (Brown 2 FT),"[1627824, 1627759]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,1151.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,
306,PT01M37.00S,2026-02-12T01:28:34.2Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,69,41,2026-02-12T01:28:34Z,2840000,False,,,0,,J. Brown Free Throw 1 of 2 (17 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,Made,17.0,,,,,,,,,,
308,PT01M37.00S,2026-02-12T01:28:35.2Z,2,REGULAR,substitution,out,[],1627824,,,1610612738,69,41,2026-02-12T01:28:42Z,2860000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M37.00S,2026-02-12T01:28:35.2Z,2,REGULAR,substitution,in,[],1642950,,,1610612738,69,41,2026-02-12T01:28:42Z,2880000,False,,,0,,SUB in: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M37.00S,2026-02-12T01:28:53.8Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,70,41,2026-02-12T01:28:53Z,2890000,False,,,0,,J. Brown Free Throw 2 of 2 (18 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,Made,18.0,,,,,,,,,,
312,PT01M24.00S,2026-02-12T01:29:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,91.80354796320631,60.29411764705882,1610612741,70,41,2026-02-12T01:29:24Z,2900000,False,51.0,25.0,1,right,MISS P. Williams Layup,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,5.7,,,,,,,,,
313,PT01M19.00S,2026-02-12T01:29:13.4Z,2,REGULAR,rebound,offensive,[],1642950,,,1610612741,70,41,2026-02-12T01:29:24Z,2910000,False,,,0,,L. Olbrich REBOUND (Off:1 Def:0),[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,312.0,1.0,0.0,1.0,,
314,PT01M18.00S,2026-02-12T01:29:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642950,93.11760840998686,41.17647058823529,1610612741,70,43,2026-02-12T01:29:27Z,2920000,False,-44.0,12.0,1,right,L. Olbrich tip Layup (2 PTS),[1642950],1610612741.0,CHI,tip,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,2.0,4.58,,,,,,,,,
315,PT01M08.00S,2026-02-12T01:29:24.0Z,2,REGULAR,2pt,Jump Shot,[],1630202,9.937582128777924,73.52941176470588,1610612738,72,43,2026-02-12T01:29:31Z,2930000,False,-118.0,41.0,1,left,P. Pritchard 12' fadeaway Jump Shot (16 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,,,,,,,,,Made,16.0,12.45,,,,,,,,,
316,PT00M43.90S,2026-02-12T01:29:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642950,91.67214191852825,42.15686274509804,1610612741,72,43,2026-02-12T01:30:05Z,2940000,False,-39.0,26.0,1,right,MISS L. Olbrich Layup,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,4.69,,,,,,,,,
317,PT00M42.70S,2026-02-12T01:29:50.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612738,72,43,2026-02-12T01:29:50Z,2950000,False,,,0,,N. Vučević REBOUND (Off:2 Def:4),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,316.0,6.0,4.0,2.0,,
318,PT00M28.40S,2026-02-12T01:30:05.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,10.463206307490145,41.42156862745098,1610612738,72,43,2026-02-12T01:30:16Z,2960000,False,43.0,46.0,1,left,MISS N. Vučević 6' Hook,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,6.28,,,,,,,,,
319,PT00M25.50S,2026-02-12T01:30:07.9Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,72,43,2026-02-12T01:30:16Z,2970000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:5),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,318.0,5.0,5.0,0.0,,
324,PT00M21.00S,2026-02-12T01:30:39.8Z,2,REGULAR,3pt,Jump Shot,[],1629014,75.1149802890933,14.215686274509803,1610612741,72,43,2026-02-12T02:19:52Z,3020000,False,-179.0,181.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.48,,,,,,,,,
325,PT00M18.10S,2026-02-12T01:30:42.7Z,2,REGULAR,rebound,offensive,[],1629014,,,1610612741,72,43,2026-02-12T01:30:42Z,3030000,False,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,324.0,3.0,2.0,1.0,,
326,PT00M08.70S,2026-02-12T01:30:52.7Z,2,REGULAR,foul,personal,['2freethrow'],1642864,,,1610612741,72,43,2026-02-12T01:31:00Z,3040000,False,,,0,,H. González shooting personal FOUL (1 PF) (Dillingham 2 FT),"[1642864, 1642265]",1610612738.0,BOS,shooting,,,González,H. González,,,,,Mid-Range,8-16 Right,,,,101284.0,1.0,0.0,Dillingham,1642265.0,,,,,,,,,,,,
328,PT00M08.70S,2026-02-12T01:31:21.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1642265,,,1610612741,72,44,2026-02-12T01:31:21Z,3060000,False,,,0,,R. Dillingham Free Throw 1 of 2 (5 PTS),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,
329,PT00M08.70S,2026-02-12T01:31:21.9Z,2,REGULAR,substitution,out,[],1642864,,,1610612741,72,44,2026-02-12T01:31:26Z,3070000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M08.70S,2026-02-12T01:31:21.9Z,2,REGULAR,substitution,in,[],1631248,,,1610612741,72,44,2026-02-12T01:31:26Z,3080000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M08.70S,2026-02-12T01:31:21.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1642265,,,1610612741,72,44,2026-02-12T01:31:47Z,3090000,False,,,0,,MISS R. Dillingham Free Throw 2 of 2,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
332,PT00M08.70S,2026-02-12T01:31:21.0Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,72,44,2026-02-12T01:33:23Z,3100000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,331.0,3.0,3.0,0.0,,
333,PT00M01.20S,2026-02-12T01:31:46.4Z,2,REGULAR,3pt,Jump Shot,[],202696,32.013797634691194,28.186274509803923,1610612738,72,44,2026-02-12T01:31:52Z,3110000,False,109.0,248.0,1,left,MISS N. Vučević 27' 3PT,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,27.13,,,,,,,,,
334,PT00M01.20S,2026-02-12T01:31:46.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,72,44,2026-02-12T01:31:52Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,333.0,,,,,
335,PT00M00.00S,2026-02-12T01:31:53.1Z,2,REGULAR,period,end,[],0,,,1610612738,72,44,2026-02-12T01:31:53Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-02-12T01:46:04.7Z,3,REGULAR,substitution,out,['startperiod'],202696,,,1610612738,72,44,2026-02-12T01:47:08Z,3140000,False,,,0,,SUB out: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-02-12T01:46:04.7Z,3,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,72,44,2026-02-12T01:47:08Z,3150000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2026-02-12T01:46:04.7Z,3,REGULAR,substitution,out,['startperiod'],1642265,,,1610612738,72,44,2026-02-12T01:47:08Z,3160000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2026-02-12T01:46:04.7Z,3,REGULAR,substitution,out,['startperiod'],1642950,,,1610612738,72,44,2026-02-12T01:47:08Z,3170000,False,,,0,,SUB out: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2026-02-12T01:46:04.7Z,3,REGULAR,substitution,in,['startperiod'],1630573,,,1610612738,72,44,2026-02-12T01:47:08Z,3180000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-02-12T01:46:04.7Z,3,REGULAR,substitution,in,['startperiod'],1629674,,,1610612738,72,44,2026-02-12T01:47:08Z,3190000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-02-12T01:46:04.7Z,3,REGULAR,substitution,in,['startperiod'],1629012,,,1610612738,72,44,2026-02-12T01:47:08Z,3200000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2026-02-12T01:46:04.7Z,3,REGULAR,substitution,in,['startperiod'],1627824,,,1610612738,72,44,2026-02-12T01:47:08Z,3210000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2026-02-12T01:47:17.5Z,3,REGULAR,period,start,[],0,,,1610612741,72,44,2026-02-12T01:47:17Z,3220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M41.00S,2026-02-12T01:47:36.2Z,3,REGULAR,2pt,Jump Shot,[],1627824,26.49474375821288,68.87254901960785,1610612741,72,46,2026-02-12T01:47:40Z,3230000,False,-94.0,197.0,1,left,G. Yabusele 21' Jump Shot (2 PTS),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Made,2.0,21.81,,,,,,,,,
346,PT11M18.00S,2026-02-12T01:47:59.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.11760840998686,57.107843137254896,1610612738,72,46,2026-02-12T01:48:15Z,3240000,False,36.0,12.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 1641824]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,3.75,,,,,,,,Buzelis,1641824.0
347,PT11M18.00S,2026-02-12T01:47:59.8Z,3,REGULAR,block,,[],1641824,,,1610612738,72,46,2026-02-12T01:48:02Z,3250000,False,,,0,,M. Buzelis BLOCK (2 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT11M16.00S,2026-02-12T01:48:01.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,72,46,2026-02-12T01:48:36Z,3260000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,346.0,,,,,
349,PT11M16.00S,2026-02-12T01:48:11.3Z,3,REGULAR,foul,personal,[],1629674,,,1610612741,72,46,2026-02-12T01:48:31Z,3270000,False,,,0,,N. Queta loose ball personal FOUL (1 PF),"[1629674, 1641824]",1610612738.0,BOS,loose ball,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,1628484.0,1.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,
351,PT11M00.00S,2026-02-12T01:48:40.3Z,3,REGULAR,3pt,Jump Shot,[],1641824,31.488173455978973,68.87254901960785,1610612741,72,46,2026-02-12T01:48:47Z,3290000,False,-94.0,243.0,1,left,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,26.12,,,,,,,,,
352,PT10M58.00S,2026-02-12T01:48:42.3Z,3,REGULAR,rebound,offensive,[],1630172,,,1610612741,72,46,2026-02-12T01:48:47Z,3300000,False,,,0,,P. Williams REBOUND (Off:2 Def:0),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,351.0,2.0,0.0,2.0,,
353,PT10M52.00S,2026-02-12T01:48:47.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641824,5.469776609724048,51.9607843137255,1610612741,72,48,2026-02-12T01:48:53Z,3310000,False,-10.0,-1.0,1,left,M. Buzelis cutting DUNK (10 PTS) (P. Williams 3 AST),"[1641824, 1630172]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,10.0,0.99,P. Williams,1630172.0,3.0,,,,,,
